name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005
NetIncomeFromContinuingAndDiscontinuedOperation,"163,913,000","31,522,000","89,431,000","6,746,000","36,214,000","20,534,000","1,133,000","-878,000","-68,481,000","-13,454,000","-4,144,000","9,315,000","5,486,000","5,860,000","4,203,000","2,069,000","1,475,000","4,609,000","-25,049,000","-4,289,000","-19,057,000","-3,508,000","-217,277,000","-8,254,000","-10,796,000","-13,151,000","-86,590,000","-6,110,000","-12,741,000","469,000","-5,749,000","5,676,000","4,724,000","7,489,000","5,704,000","5,782,000","6,776,000","6,136,000","4,399,000","7,080,000","7,084,000","7,128,000","4,538,000","1,840,000","1,009,000","1,742,000","-259,000","4,919,000","5,884,000","6,950,000","7,257,000","8,115,000","9,158,000","9,109,000","7,028,000","8,560,000","8,696,000","1,745,000","1,913,000","5,323,000","8,568,000","7,900,000","5,551,000","7,815,000","6,279,000","6,963,000","4,122,000","4,486,000","6,643,000"
NormalizedIncome,"184,546,400","31,522,000","89,431,000","31,849,970","36,214,000","20,534,000","1,133,000","-878,000","-68,405,560","-6,585,082","-4,013,330","9,315,000","5,486,000","5,860,000","4,203,000","2,069,000","1,596,180","4,609,000","-2,768,000","-4,289,000","-10,288,000","-3,508,000","-217,277,000","-8,254,000","-10,796,000","-13,151,000","-17,423,490.73","-6,057,191","-4,954,800","469,000","-5,749,000","5,676,000","4,724,000","7,489,000","5,704,000","5,782,000","6,776,000","6,136,000","4,399,000","7,080,000","7,084,000","7,128,000","4,538,000","1,840,000","1,009,000","2,354,950","-259,000","4,919,000","5,884,000","6,950,000","7,257,000","8,115,000","9,146,000","9,077,000","4,487,000","8,404,000","8,456,000","6,148,000","1,913,000","5,323,000","8,568,000","7,900,000","5,551,000","7,815,000","6,279,000","6,963,000","4,122,000","4,486,000","6,643,000"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,000","26,000","34,000",,"44,000","37,000","42,000",,"63,000","85,000","114,000","494,000","287,000","505,000","942,000","742,000","1,010,000","1,021,000",,"905,000","1,155,000","868,000","555,000","814,000",,"181,000"
InterestExpense,,,,,,,,,,,,,,,,,"22,122,000",,"29,830,000","23,368,000",,,"24,680,000",,,,,"24,696,000",,"25,655,000",,,,"1,546,000","2,114,000","2,255,000","2,733,000","3,163,000",,,,"4,483,000","5,331,000","4,438,000","4,633,000","5,181,000","3,812,000","3,977,000","4,178,000","4,363,000","4,074,000","4,463,000","4,654,000","4,768,000","7,083,000","7,814,000","7,556,000","7,664,000","9,261,000","9,532,000","9,710,000",,"10,235,000","10,914,000","10,701,000","10,248,000","10,754,000",,"10,828,000"
NetInterestIncome,"-54,974,000","-11,348,000","-11,609,000","-14,257,000","-17,760,000","-18,471,000","-18,338,000","-18,905,000","-19,822,000","-17,499,000","-17,714,000","-19,297,000","-20,433,000","-20,400,000","-20,412,000","-20,160,000","-22,122,000","-20,307,000","-29,830,000","-23,368,000","-23,881,000","-25,057,000","-24,680,000","-24,815,000","-24,742,000","-24,992,000","-24,981,000","-24,696,000","-24,958,000","-25,655,000","-5,131,000","-1,996,000","-2,083,000","-1,546,000","-2,114,000","-2,255,000","-2,733,000","-3,163,000","-3,386,000","-3,586,000","4,063,000","-4,483,000","-5,414,000","-4,414,000","-4,607,000","-5,147,000","-3,935,000","-3,933,000","-4,141,000","-4,321,000","-4,336,000","-4,400,000","-4,569,000","-4,654,000","-6,589,000","-7,527,000","-7,051,000","-6,722,000","-8,519,000","-8,522,000","-8,689,000",,"-9,330,000","-9,759,000","-9,833,000","-9,693,000","-9,940,000",,"-10,647,000"
EBIT,"209,908,000","52,591,000","47,855,000","55,073,000","54,389,000","40,194,000","17,149,000","19,738,000","-52,727,000","10,426,000","15,973,000","27,293,000","24,879,000","25,872,000","17,215,000","21,510,000","22,597,000","24,491,000","18,129,000","19,795,000","21,292,000","22,603,000","6,328,000","11,572,000","6,060,000","3,785,000","6,086,000","14,716,000","16,336,000","28,141,000","376,000","10,771,000","9,622,000","13,013,000","11,196,000","11,420,000","13,633,000","12,901,000","9,681,000","14,643,000","15,963,000","15,696,000","15,099,000","7,634,000","7,168,000","8,396,000","9,933,000","13,367,000","13,766,000","15,565,000","15,762,000","17,532,000","19,374,000","19,386,000","18,449,000","21,316,000","20,627,000","18,254,000","11,633,000","17,188,000","22,525,000","21,326,000","22,191,000","22,163,000","20,214,000","20,627,000","-26,423,000","35,290,000","20,958,000"
EBITDA,"327,343,000"
ReconciledCostOfRevenue,"125,706,000","31,828,000","35,478,000","27,451,000","30,949,000","21,571,000","21,548,000","15,543,000","9,057,000","19,688,000","33,430,000","28,278,000","26,040,000","24,638,000","25,284,000","24,602,000","23,668,000","20,883,000","162,938,000","163,658,000","158,706,000","153,243,000","138,777,000","142,678,000","136,466,000","131,093,000","126,335,000","129,815,000","127,222,000","127,023,000","108,890,000","108,567,000","109,375,000","113,238,000","105,866,000","111,106,000","111,724,000","111,099,000","102,493,000","111,372,000","108,379,000","113,815,000","101,706,000","106,951,000","105,714,000","105,233,000","107,301,000","116,077,000","120,018,000","119,649,000","111,147,000","123,996,000","129,459,000","137,123,000","130,310,000","136,549,000","121,864,000","103,084,000","103,241,000","114,899,000","108,814,000","106,486,000","100,476,000","102,402,000","93,863,000","90,927,000","78,988,000","81,305,000","76,112,000"
ReconciledDepreciation,"117,435,000","28,853,000","29,223,000","29,059,000","30,300,000","30,892,000","36,752,000","34,856,000","35,589,000","35,567,000","34,930,000","33,171,000","32,948,000","31,086,000","33,697,000","33,392,000","30,252,000","29,129,000","29,936,000","29,861,000","28,835,000","28,155,000","36,574,000","36,471,000","36,070,000","35,518,000","36,046,000","32,457,000","31,489,000","31,032,000","8,766,000","5,209,000","4,688,000","4,281,000","4,543,000","4,327,000","4,230,000","3,838,000","4,062,000","4,346,000","4,165,000","4,066,000","4,193,000","3,798,000","4,907,000","3,746,000","3,766,000","3,981,000","4,065,000","4,383,000","4,302,000","4,259,000","4,557,000","4,818,000","5,216,000","4,965,000","3,505,000","3,507,000","3,388,000","3,251,000","3,123,000","3,000,000","2,716,000","2,903,000","2,863,000","2,991,000",,,"3,227,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"163,913,000","31,522,000","89,431,000","6,746,000","36,214,000","20,534,000","1,133,000","-878,000","-68,481,000","-13,454,000","-4,144,000","9,315,000","5,486,000","5,860,000","4,203,000","2,069,000","1,475,000","4,609,000","-25,049,000","-4,289,000","-19,057,000","-3,508,000","-217,277,000","-8,254,000","-10,796,000","-13,151,000","-86,590,000","-6,110,000","-12,741,000","469,000","-5,749,000","5,676,000","4,724,000","7,489,000","5,704,000","5,782,000","6,776,000","6,136,000","4,399,000","7,080,000","7,084,000","7,128,000","4,538,000","1,840,000","1,009,000","1,742,000","-259,000","4,919,000","5,884,000","6,950,000","7,257,000","8,115,000","9,146,000","9,077,000","4,487,000","8,404,000","8,456,000","6,148,000","1,913,000","5,323,000","8,568,000","7,900,000","5,551,000","7,815,000","6,279,000","6,963,000","4,122,000","4,486,000","6,643,000"
TotalUnusualItemsExcludingGoodwill,"-34,389,000",,"0","-34,389,000","0","0","0","0","-80,000","-7,378,000","-179,000","0","0",,"0","0","-166,000",,"-37,135,000","0","-14,615,000",,"-146,299,000",,,,"-75,008,000","-87,000","-12,977,000",,,,,,,,,,"0","0","0",,,"0","0","-943,000",,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"-34,389,000",,"0","-34,389,000","0","0","0","0","-80,000","-7,378,000","-179,000","0","0",,"0","0","-166,000",,"-37,135,000","0","-14,615,000",,"-146,299,000",,,,"-75,008,000","-87,000","-12,977,000",,,,,,,,,,"0","0","0",,,"0","0","-943,000",,,,,,,,,,,,,,,,,,,,,,,
NormalizedEBITDA,"361,732,000","81,444,000","77,078,000","118,521,000","84,689,000","71,086,000","53,901,000","54,594,000","-17,058,000","53,371,000","51,082,000","60,464,000","57,827,000","56,958,000","50,912,000","54,902,000","53,016,000","53,620,000","85,200,000","49,656,000","64,742,000","50,758,000","42,902,000","48,043,000","42,130,000","39,303,000","117,140,000","47,260,000","60,802,000","59,173,000","9,142,000","15,980,000","14,310,000","17,294,000","15,739,000","15,747,000","17,863,000","16,739,000","13,743,000","18,989,000","20,129,000","19,762,000","19,292,000","11,432,000","12,075,000","13,085,000","13,699,000","17,348,000","17,832,000","19,948,000","20,064,000","21,791,000","23,931,000","24,204,000","23,665,000","26,281,000","24,132,000","21,761,000","15,021,000","20,439,000","25,648,000","24,326,000","24,907,000","25,066,000","23,077,000","23,618,000","-26,423,000","35,290,000","24,185,000"
TaxRateForCalcs,"0.4","0.236","0.27","0.27","0.011","0.055","0.27","0.27","0.057","0.069","0.27","0.165","0.27","0.27","0.27","0.27","0.27","0.27","0.4","0.4","0.4","0.4","0.4","0.377","0.4","0.38","0.078","0.393","0.4","0.4","0.231","0.353","0.373","0.347","0.372","0.369","0.378","0.37","0.301","0.36","0.4","0.364","0.35","0.35","0.35","0.35","0.35","0.35","0.38","0.38","0.38","0.38","0.38","0.38","0.35","0.391","0.38","0.35","0.4","0.393","0.385","0.377","0.4","0.374","0.399","0.366","0.4","0.358","0.36"
TaxEffectOfUnusualItems,"-13,755,600","0","0","-9,285,030","0","0","0","0","-4,560","-509,082","-48,330","0","0","0","0","0","-44,820","0","-14,854,000","0","-5,846,000","0","0","0","0","0","-5,841,490.73","-34,191","-5,190,800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-330,050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
