name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999
	CashFlowFromContinuingInvestingActivities,"-68,353,000","-65,298,000","-703,000","-2,320,000","-32,000","508,000","-3,924,000","7,571,000","20,543,000","-3,492,000","-2,248,000","20,916,000","-19,485,000","25,108,000","5,817,000","-23,075,000","-34,102,000","-30,737,000","5,850,000","73,461,000","8,554,000","-35,694,000","-22,415,000","2,932,000","12,896,000","-10,213,000","-7,356,000","59,416,000","-16,758,000","-30,169,000","-423,000","5,034,000","-30,627,000","-27,799,000","-31,945,000","-8,442,000","-8,395,000","-11,921,000","-11,039,000","11,728,000","-10,510,000","-8,215,000","-26,299,000","72,716,000","-28,994,000","-75,350,000","-8,518,000","9,510,000","13,046,000","-24,565,000","-28,500,000","6,292,000","-14,302,000","-239,000","-12,311,000","-5,731,000","438,000","-17,179,000","15,928,000","14,459,000","-12,742,000","-57,172,000","8,994,000","3,081,000","-13,900,000","-5,906,000","22,268,000","-2,283,000","-27,418,000","18,414,000","-6,633,000","5,255,000","9,078,000","-6,308,000","-9,468,000","-9,148,000","-7,122,000","12,034,000","2,480,000","-6,510,000","12,364,000","-13,082,000","-19,190,000","-17,258,000","-1,611,000","-1,288,000","16,258,000","-24,311,000","3,022,000","-10,322,000","3,200,000","-15,500,000","-1,600,000"
		CapitalExpenditureReported,"-2,000",,,,,,,,,"0",,,,"-2,000","-132,000",,,"-1,000","-26,000","-65,000","-45,000","-75,000","-115,000","-941,000","-290,000","-477,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-10,350,000","-3,346,000","-2,703,000","-1,723,000","-2,578,000","-2,876,000","-3,341,000","-3,164,000","-2,605,000","-4,715,000","-6,151,000","-5,769,000","-3,287,000","-3,930,000","-7,255,000","-5,739,000","-6,468,000","-3,561,000","-4,798,000","-4,257,000","-3,297,000","-7,997,000","-5,951,000","-6,530,000","-9,218,000","-10,776,000","-4,894,000","-5,698,000","-3,415,000","-4,178,000","-4,614,000","-2,151,000","-1,865,000","-4,357,000","-2,201,000","-4,128,000","-2,380,000","-3,636,000","-3,640,000","-1,951,000","-2,721,000","-3,436,000","-2,060,000","-2,085,000","-3,707,000","-3,309,000","-1,572,000","-1,865,000","-2,093,000","-2,081,000","-1,531,000","-1,228,000","-1,972,000","-1,264,000","-781,000","-1,624,000","-1,297,000","-1,940,000","-884,000","-1,203,000","-1,346,000","-945,000","-631,000","-1,206,000","-891,000","-1,169,000","-1,490,000","-1,222,000","-1,013,000","-580,000","-1,174,000","-816,000","-848,000","-436,000","-405,000","-399,000","-486,000","-494,000","-543,000","-432,000","-654,000","-1,049,000","-1,395,000","-2,163,000","-1,611,000","-1,204,000","-1,277,000","-1,223,000","-1,174,000","-1,215,000","-700,000","-900,000","-1,600,000"
			PurchaseOfPPE,"-10,350,000","-3,346,000","-2,703,000","-1,723,000","-2,578,000","-2,876,000","-3,341,000","-3,164,000","-2,605,000","-4,715,000","-6,151,000","-5,769,000","-3,287,000","-3,930,000","-7,255,000","-5,739,000","-6,468,000","-3,561,000","-4,798,000","-4,257,000","-3,297,000","-7,997,000","-5,951,000","-6,530,000","-9,218,000","-10,776,000","-4,894,000","-5,698,000","-3,415,000","-4,178,000","-4,614,000","-2,151,000","-1,865,000","-4,357,000","-2,201,000","-4,128,000","-2,380,000","-3,636,000","-3,640,000","-1,951,000","-2,721,000","-3,436,000","-2,060,000","-2,085,000","-3,707,000","-3,309,000","-1,572,000","-1,865,000","-2,093,000","-2,081,000","-1,531,000","-1,228,000","-1,972,000","-1,264,000","-781,000","-1,624,000","-1,297,000","-1,940,000","-884,000","-1,203,000","-1,346,000","-945,000","-631,000","-1,206,000","-891,000","-1,169,000","-1,490,000","-1,222,000","-1,013,000","-580,000","-1,174,000","-816,000","-848,000","-436,000","-405,000","-399,000","-486,000","-494,000","-543,000","-432,000","-654,000","-1,049,000","-1,395,000","-2,163,000","-1,611,000","-1,204,000","-1,277,000","-1,223,000","-1,174,000","-1,215,000","-700,000","-900,000","-1,600,000"
		NetIntangiblesPurchaseAndSale,"-50,000","-50,000","0","0","0","0","0","-300,000","-4,237,000",,,,,"0","0",,,"-39,000","0","-505,000","0","-9,000","-2,000","-1,000,000","-20,000","-3,808,000","-2,000","-64,000","-88,000","-43,000","-39,000","-21,000","-71,000","-373,000",,,,,,,,,,,,"0","0",,,"0","-186,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-50,000","-50,000","0","0","0","0","0","-300,000","-4,237,000",,,,,"0","0",,,"-39,000","0","-505,000","0","-9,000","-2,000","-1,000,000","-20,000","-3,808,000","-2,000","-64,000","-88,000","-43,000","-39,000","-21,000","-71,000","-373,000",,,,,,,,,,,,"0","0",,,"0","-186,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"0",,,,,,"0","0","0","-7,141,000","0","0","-4,154,000","-382,000","0",,,"0","0","-8,334,000","0","0","7,731,000","-4,606,000","5,133,000","555,000","8,703,000",,,,,,,"0","0",,,"0","-36,273,000","-15,000,000","0","0","-29,776,000","0","-16,945,000",,,,,,,,,,,,,"-14,000",,,,,,,,"0","7,000","-28,000","-9,442,000",,,,,,,,,,,,,,,,,"-84,000","-250,000",,,,,,
			PurchaseOfBusiness,"0",,,,,,"0","0","0","-7,193,000","0","0","-4,154,000","-382,000","0",,,"0","0",,,"0","0",,,,,,,,,,,"0","0",,,"0","-36,273,000","-15,000,000","0","0","-29,776,000","0","-16,945,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,"0",,,,,,,,,,,,,"0","0",,,"0","0","0","0","0","7,731,000","0","5,133,000","555,000","8,703,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-57,798,000","-61,719,000","1,998,000","-611,000","2,534,000","3,401,000","-582,000","11,031,000","27,283,000","8,366,000","3,928,000","26,689,000","-12,044,000","29,422,000","13,204,000","-14,324,000","-27,638,000","-26,832,000","10,730,000","86,060,000","11,905,000","-27,720,000","-24,153,000","16,000,000","17,353,000","4,418,000","-9,991,000","37,431,000","-13,255,000","-25,900,000","4,228,000","7,122,000","-28,708,000","-23,155,000","-29,030,000","-4,398,000","-5,969,000","-8,285,000","29,331,000","29,026,000","-7,789,000","-4,779,000","5,537,000","74,801,000","-8,342,000","-72,041,000","-6,946,000","11,375,000","15,139,000","-22,484,000","-26,783,000","7,742,000","-12,330,000","1,025,000","-11,530,000","-4,107,000","1,735,000","-15,225,000","47,741,000","15,662,000","-11,396,000","-56,227,000","9,625,000","4,287,000","-13,009,000","-4,737,000","23,751,000","-1,033,000","-16,963,000","18,994,000","-5,459,000","6,071,000","9,926,000","-5,872,000","-9,063,000","-8,492,000","-5,568,000","12,528,000","3,023,000","-6,078,000","13,018,000","-12,033,000","-17,795,000",,,"0","17,785,000","-174,000","4,196,000","-9,107,000","1,900,000",,
			PurchaseOfInvestment,"-78,367,000","-67,024,000","0","-5,647,000","-5,696,000","-1,699,000","-7,194,000","-1,037,000","-5,743,000","-27,543,000","-6,338,000","-42,463,000","-41,039,000","-45,665,000","-48,085,000","-66,808,000","-69,211,000","-42,855,000","-13,547,000","-22,363,000","-35,413,000","-64,104,000","-82,237,000","-17,694,000","-35,806,000","-25,611,000","-33,123,000","-9,255,000","-32,289,000","-54,665,000","-20,757,000","-15,284,000","-42,506,000","-39,320,000","-45,052,000","-25,669,000","-18,081,000","-18,655,000","-21,423,000","-22,384,000","-58,671,000","-28,313,000","-21,989,000","-26,785,000","-40,595,000","-104,310,000","-20,447,000","-26,881,000","-2,265,000","-28,580,000","-31,409,000","-19,472,000","-13,458,000","-3,072,000","-21,264,000","-4,663,000","-1,327,000","-16,123,000","-406,000","-2,955,000","-13,011,000","-60,614,000","-11,173,000","-14,774,000","-17,622,000","-16,782,000","0","-30,762,000","-25,757,000","-8,924,000","-27,792,000","-16,899,000","-14,958,000","-44,883,000","-23,954,000","-27,420,000","-32,964,000","-22,424,000","-39,903,000","-23,986,000","-9,913,000","-45,013,000","-27,900,000",,,"0","0","-5,931,000","-12,646,000","-9,107,000","-100,000",,
			SaleOfInvestment,"20,569,000","5,305,000","1,998,000","5,036,000","8,230,000","5,100,000","6,612,000","12,068,000","33,026,000","35,909,000","10,266,000","69,152,000","28,995,000","75,087,000","61,289,000","52,484,000","41,573,000","16,023,000","24,277,000","108,423,000","47,318,000","36,384,000","58,084,000","33,694,000","53,159,000","30,029,000","23,132,000","46,686,000","19,034,000","28,765,000","24,985,000","22,406,000","13,798,000","16,165,000","16,022,000","21,271,000","12,112,000","10,370,000","50,754,000","51,410,000","50,882,000","23,534,000","27,526,000","101,586,000","32,253,000","32,269,000","13,501,000","38,256,000","17,404,000","6,096,000","4,626,000","27,214,000","1,128,000","4,097,000","9,734,000","556,000","3,062,000","898,000","48,147,000","18,617,000","1,615,000","4,387,000","20,798,000","19,061,000","4,613,000","12,045,000","23,751,000","29,729,000","8,794,000","27,918,000","22,333,000","22,970,000","24,884,000","39,011,000","14,891,000","18,928,000","27,396,000","34,952,000","42,926,000","17,908,000","22,931,000","32,980,000",,,,"0","17,785,000","5,757,000","16,842,000","0",,,
		NetOtherInvestingChanges,"-155,000","-183,000","2,000","14,000","12,000","-17,000","-1,000","4,000","102,000","-2,000","-25,000",,,"0","0","-101,000","4,000","-304,000","-56,000","562,000","-9,000","107,000","75,000","9,000","-62,000","-125,000","-24,000",,,"-48,000","2,000","84,000","17,000","86,000","-1,000","84,000","-46,000","0","-457,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-257,000","-1,068,000",,,,,,,,,,,,,"0",,,
FinancingCashFlow,"-54,165,000","-446,000","-10,651,000","-38,291,000","-4,777,000","-101,266,000","-3,442,000","-9,496,000","-4,103,000","-50,260,000","-25,235,000","-127,655,000","-83,720,000","-65,021,000","-3,889,000","-6,889,000","-3,486,000","-7,346,000","-1,929,000","-106,306,000","-105,381,000","-1,376,000","-4,635,000","-34,519,000","-50,068,000","-49,284,000","-27,344,000","64,495,000","-3,167,000","-21,644,000","-322,000","-16,046,000","-10,748,000","-8,883,000","-7,938,000","-7,771,000","-7,371,000","-7,530,000","-68,911,000","-6,702,000","-7,861,000","-1,716,000","-743,000","-19,939,000","-5,020,000","-1,445,000","1,833,000","-1,608,000","-2,159,000","1,288,000","261,000","-4,603,000","-1,995,000","-667,000","-1,049,000","134,000","267,000","-925,000","-92,000","1,213,000","262,000","-579,000","1,174,000","-364,000","1,596,000","268,000","958,000","24,000","1,072,000","31,000","689,000","112,000","656,000","465,000","736,000","55,000","113,000","6,000","338,000","74,000","564,000","146,000","595,000","-417,000","102,000","310,000","746,000","84,000","352,000","1,882,000","-1,800,000","31,800,000","100,000"
	CashFlowFromContinuingFinancingActivities,"-54,165,000","-446,000","-10,651,000","-38,291,000","-4,777,000","-101,266,000","-3,442,000","-9,496,000","-4,103,000","-50,260,000","-25,235,000","-127,655,000","-83,720,000","-65,021,000","-3,889,000","-6,889,000","-3,486,000","-7,346,000","-1,929,000","-106,306,000","-105,381,000","-1,376,000","-4,635,000","-34,519,000","-50,068,000","-49,284,000","-27,344,000","64,495,000","-3,167,000","-21,644,000","-322,000","-16,046,000","-10,748,000","-8,883,000","-7,938,000","-7,771,000","-7,371,000","-7,530,000","-68,911,000","-6,702,000","-7,861,000","-1,716,000","-743,000","-19,939,000","-5,020,000","-1,445,000","1,833,000","-1,608,000","-2,159,000","1,288,000","261,000","-4,603,000","-1,995,000","-667,000","-1,049,000","134,000","267,000","-925,000","-92,000","1,213,000","262,000","-579,000","1,174,000","-364,000","1,596,000","268,000","958,000","24,000","1,072,000","31,000","689,000","112,000","656,000","465,000","736,000","55,000","113,000","6,000","338,000","74,000","564,000","146,000","595,000","-417,000","102,000","310,000","746,000","84,000","352,000","1,882,000","-1,800,000","31,800,000","100,000"
		NetIssuancePaymentsOfDebt,"0","0","0",,,"-100,000,000","0","0","0","0","0","-50,000,000","-50,000,000",,,,,,,,,"0","0",,,"50,000,000","0",,,,,,,"0",,,,"0","-62,000,000","0","0","0","85,000","-3,750,000","-3,750,000","-3,750,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-5,644,000","-2,500,000","-2,500,000","-1,250,000","-1,250,000","-1,250,000","-1,318,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000","0",,,,,,
			NetLongTermDebtIssuance,"0","0","0",,,"-100,000,000","0","0","0","0","0","-50,000,000","-50,000,000",,,,,,,,,"0","0",,,"50,000,000","0",,,,,,,"0",,,,"0","-62,000,000","0","0","0","85,000","-3,750,000","-3,750,000","-3,750,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-5,644,000","-2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"350,000,000","0","0",,,,,,,,,,,,,,,,,,,"0","0",,,"50,000,000","0",,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-350,000,000","0","0",,,"-100,000,000","0","0","0","0","0","-50,000,000","-50,000,000",,,,,,,,,,,,,,,,,,,,,"0",,,,"0","-62,000,000","0","0","0","-60,606,000","-3,750,000","-3,750,000","-3,750,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-5,644,000","-2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-35,653,000","-1,000","-11,239,000",,,"0","-3,275,000","0","0","-50,000,000","-25,000,000","-69,292,000","-30,708,000","-14,468,000","0",,,"-301,324,000","0","-100,000,000","-100,000,000","-1,422,000","-4,918,000","-33,147,000","-50,068,000","-99,424,000","-27,431,000","-181,828,000","-3,167,000","-20,171,000","-649,000","-18,707,000","-12,187,000","-9,289,000","-8,684,000","-8,879,000","-7,470,000","-6,721,000","-6,586,000","-7,728,000","-6,413,000","-2,656,000","-142,000","-16,371,000","-1,426,000",,,,,,,,,,"125,000","1,196,000","1,220,000","393,000","1,054,000","1,058,000","231,000","-95,000","612,000","-580,000","1,485,000","268,000","958,000","24,000","1,072,000","31,000","689,000","112,000","656,000","465,000","736,000","55,000","113,000","6,000","338,000","74,000","564,000","146,000","595,000","-417,000","102,000","309,000","746,000","1,303,000","352,000","1,882,000","200,000","29,800,000","100,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,541,000","125,000","1,196,000","1,220,000","393,000","1,054,000","1,058,000","231,000","954,000","1,029,000","403,000","1,485,000","268,000","958,000","24,000","1,072,000","31,000","689,000","112,000","656,000","465,000","736,000","55,000","237,000","6,000","338,000","74,000","564,000","146,000","600,000","27,000","102,000","309,000","746,000","1,303,000","352,000","1,882,000","200,000","29,800,000","100,000"
			CommonStockPayments,"-35,653,000","-1,000","-11,239,000",,,"0","-3,275,000","0","0","-50,000,000","-25,000,000","-69,292,000","-30,708,000","-14,468,000","0",,,"-301,324,000","0","-100,000,000","-100,000,000","-1,422,000","-4,918,000","-33,147,000","-50,068,000","-99,424,000","-27,431,000","-181,828,000","-3,167,000","-20,171,000","-649,000","-18,707,000","-12,187,000","-9,289,000","-8,684,000","-8,879,000","-7,470,000","-6,721,000","-6,586,000","-7,728,000","-6,413,000","-2,656,000","-142,000","-16,371,000","-1,426,000",,,,,,,,,,,,,,,,,"-1,049,000","-417,000",,,,,,,,,,,"0","0","0","-124,000",,,,,"0","-5,000",,,,,,,,,,
		ProceedsFromStockOptionExercised,"2,000","0","0",,,"0","1,000",,,"0","0",,,"1,000","0",,,"0","1,000",,,"0","1,000",,,"0","0","1,000","0","35,000","38,000","59,000","8,000","57,000","440,000","102,000","213,000","59,000","161,000","341,000","14,000","209,000","68,000","50,000","146,000",,"1,570,000","450,000","143,000",,"1,719,000","423,000","86,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-18,514,000","-445,000","588,000","-13,880,000","-4,777,000","-1,266,000","-168,000","-9,497,000","-4,103,000","-260,000","-235,000","-8,365,000","-3,012,000","-554,000","-3,889,000","-6,891,000","-3,486,000","-641,000","-1,930,000","-6,306,000","-5,381,000","46,000","282,000",,,"140,000","87,000",,,"-1,508,000","289,000","2,602,000","1,431,000","349,000","306,000","1,006,000","-114,000","-868,000","-486,000","685,000","-1,462,000","731,000","-754,000","132,000","10,000","4,835,000","2,763,000","442,000","198,000","2,977,000","1,042,000","618,000","419,000","-199,000","76,000","188,000","297,000",,,"155,000","31,000","-484,000","562,000","216,000","111,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"636,161,000","636,161,000","548,105,000","468,470,000","487,168,000","467,176,000","478,503,000","416,467,000","404,054,000","340,237,000","288,660,000","246,064,000","354,910,000","409,820,000","369,241,000","332,370,000","354,326,000","370,731,000","332,822,000","252,414,000","262,582,000","304,880,000","244,833,000","195,423,000","210,870,000","210,711,000","230,521,000","215,539,000","94,352,000","104,893,000","106,704,000","78,986,000","88,974,000","102,076,000","88,648,000","94,917,000","102,727,000","99,930,000","90,836,000","160,386,000","135,025,000","117,255,000","102,762,000","103,859,000","39,473,000","67,168,000","121,482,000","114,043,000","98,063,000","63,322,000","66,524,000","84,698,000","75,733,000","82,222,000","63,204,000","64,810,000","68,708,000","56,702,000","52,497,000","31,923,000","12,650,000","18,925,000","70,151,000","56,108,000","51,999,000","61,676,000","56,278,000","32,706,000","33,498,000","57,070,000","33,500,000","37,870,000","30,092,000","19,011,000","23,154,000","30,723,000","40,168,000","43,823,000","30,346,000","26,921,000","32,754,000","19,332,000","24,828,000","44,744,000","60,566,000","61,382,000","62,173,000","37,204,000","56,722,000","48,515,000","51,300,000","44,600,000","0"
	ChangesInCash,"173,495,000","89,882,000","81,694,000","-17,328,000","19,247,000","-8,740,000","57,891,000","9,790,000","61,371,000","53,481,000","41,851,000","-107,741,000","-53,747,000","40,411,000","38,736,000","-22,778,000","-12,068,000","35,453,000","80,778,000","-13,419,000","-44,192,000","58,813,000","51,275,000","-15,719,000","561,000","-20,810,000","14,955,000","121,564,000","-10,635,000","-2,202,000","27,587,000","-10,222,000","-13,175,000","13,497,000","-6,217,000","-7,725,000","2,847,000","8,983,000","-69,462,000","25,392,000","17,753,000","14,493,000","-1,087,000","64,386,000","-27,695,000","-54,314,000","7,439,000","15,980,000","34,741,000","-3,202,000","-18,174,000","8,965,000","-6,489,000","19,015,000","-1,597,000","-3,897,000","11,717,000","3,812,000","20,450,000","19,273,000","-6,275,000","-51,226,000","14,043,000","4,109,000","-9,677,000","5,398,000","23,572,000","-792,000","-23,572,000","23,570,000","-4,370,000","7,778,000","11,081,000","-4,143,000","-7,569,000","-9,445,000","-3,655,000","13,477,000","3,425,000","-5,833,000","13,422,000","-5,486,000","-14,916,000","-15,822,000","-816,000","-791,000","24,969,000","-19,518,000","8,207,000","-2,762,000","6,700,000","21,600,000","-2,500,000"
	EffectOfExchangeRateChanges,"-4,510,000","-1,826,000","-2,059,000","-1,370,000","745,000","-2,587,000","4,145,000","2,623,000","2,446,000","-1,904,000","745,000","-1,105,000","-1,163,000","168,000","-1,865,000","822,000","-4,337,000","2,456,000","-370,000","3,251,000","1,048,000","1,234,000","-1,865,000","272,000","-402,000","1,000,000","27,000","-377,000","94,000","391,000","131,000","234,000","73,000","-69,000","-52,000","-85,000","-50,000","111,000","-88,000","-31,000","17,000","0",,,,,,,,"0","0","0","0","3,000","-9,000","-1,000","289,000","393,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"467,176,000","548,105,000","468,470,000","487,168,000","467,176,000","478,503,000","416,467,000","404,054,000","340,237,000","288,660,000","246,064,000","354,910,000","409,820,000","369,241,000","332,370,000","354,326,000","370,731,000","332,822,000","252,414,000","262,582,000","305,726,000","244,833,000","195,423,000","210,870,000","210,711,000","230,521,000","215,539,000","94,352,000","104,893,000","106,704,000","78,986,000","88,974,000","102,076,000","88,648,000","94,917,000","102,727,000","99,930,000","90,836,000","160,386,000","135,025,000","117,255,000","102,762,000","103,859,000","39,473,000","67,168,000","121,482,000","114,043,000","98,063,000","63,322,000","66,524,000","84,698,000","75,733,000","82,222,000","63,204,000","64,810,000","68,708,000","56,702,000","52,497,000","31,923,000","12,650,000","18,925,000","70,151,000","56,108,000","51,999,000","61,676,000","56,278,000","32,706,000","33,498,000","57,070,000","33,500,000","37,870,000","30,092,000","19,011,000","23,154,000","30,723,000","40,168,000","43,823,000","30,346,000","26,921,000","32,754,000","19,332,000","24,828,000","44,744,000","60,566,000","61,382,000","62,173,000","37,204,000","56,722,000","48,515,000","51,300,000","44,600,000","0","25,500,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-23,000,000"
IncomeTaxPaidSupplementalData,"31,702,000","7,025,000","5,714,000","6,233,000","12,730,000","2,940,000","3,155,000","3,903,000","1,474,000","2,567,000","3,262,000","4,021,000","3,211,000",,,,,,,,,,,,,,,,"2,967,000","8,403,000","5,243,000","9,445,000","6,142,000","8,828,000","4,706,000","4,127,000","3,795,000","866,000","4,286,000","7,201,000","973,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"4,962,000","1,246,000","1,176,000","1,147,000","1,393,000","1,582,000","1,926,000","1,879,000","2,298,000","3,625,000","3,852,000","4,528,000","5,639,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","80,000","-3,000","248,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-10,400,000","-3,396,000","-2,703,000","-1,723,000","-2,578,000","-2,876,000","-3,341,000","-3,464,000","-6,842,000","-4,715,000","-6,151,000","-5,769,000","-3,287,000","-3,932,000","-7,387,000","-5,739,000","-6,468,000","-3,601,000","-4,824,000","-4,827,000","-3,342,000","-8,081,000","-6,068,000","-8,471,000","-9,528,000","-15,061,000","-6,044,000","-5,762,000","-3,503,000","-4,221,000","-4,653,000","-2,172,000","-1,936,000","-4,730,000","-2,914,000","-4,128,000","-2,380,000","-3,636,000","-3,640,000","-1,951,000","-2,721,000","-3,436,000","-2,060,000","-2,085,000","-3,707,000","-3,309,000","-1,572,000","-1,865,000","-2,093,000","-2,081,000","-1,717,000","-1,450,000","-1,972,000","-1,264,000","-781,000","-1,624,000","-1,297,000","-1,940,000","-884,000","-1,203,000","-1,346,000","-945,000","-631,000","-1,206,000","-891,000","-1,169,000","-1,490,000","-1,222,000","-1,013,000","-580,000","-1,174,000","-816,000","-848,000","-436,000","-405,000","-399,000","-486,000","-494,000","-543,000","-432,000","-654,000","-1,049,000","-1,395,000","-2,163,000","-1,611,000","-1,204,000","-1,277,000","-1,223,000","-1,174,000","-1,215,000","-700,000","-900,000","-1,600,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,541,000","125,000","1,196,000","1,220,000","393,000","1,054,000","1,058,000","231,000","954,000","1,029,000","403,000","1,485,000","268,000","958,000","24,000","1,072,000","31,000","689,000","112,000","656,000","465,000","736,000","55,000","237,000","6,000","338,000","74,000","564,000","146,000","600,000","27,000","102,000","309,000","746,000","1,303,000","352,000","1,882,000","200,000","29,800,000","100,000"
IssuanceOfDebt,"350,000,000","0","0",,,,,,,,,,,,,,,,,,,"0","0",,,"50,000,000","0",,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-350,000,000","0","0",,,"-100,000,000","0","0","0","0","0","-50,000,000","-50,000,000",,,,,,,,,,,,,,,,,,,,,"0",,,,"0","-62,000,000","0","0","0","-60,606,000","-3,750,000","-3,750,000","-3,750,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-5,644,000","-2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-35,653,000","-1,000","-11,239,000",,,"0","-3,275,000","0","0","-50,000,000","-25,000,000","-69,292,000","-30,708,000","-14,468,000","0",,,"-301,324,000","0","-100,000,000","-100,000,000","-1,422,000","-4,918,000","-33,147,000","-50,068,000","-99,424,000","-27,431,000","-181,828,000","-3,167,000","-20,171,000","-649,000","-18,707,000","-12,187,000","-9,289,000","-8,684,000","-8,879,000","-7,470,000","-6,721,000","-6,586,000","-7,728,000","-6,413,000","-2,656,000","-142,000","-16,371,000","-1,426,000",,,,,,,,,,,,,,,,,"-1,049,000","-417,000",,,,,,,,,,,"0","0","0","-124,000",,,,,"0","-5,000",,,,,,,,,,
FreeCashFlow,"285,613,000","152,230,000","90,345,000","21,560,000","21,478,000","89,142,000","61,916,000","8,251,000","38,089,000","102,518,000","63,183,000","-6,771,000","46,171,000","76,392,000","29,421,000","1,447,000","19,052,000","69,935,000","72,033,000","14,599,000","49,293,000","87,802,000","72,257,000","7,397,000","28,205,000","23,626,000","43,611,000","-8,109,000","5,787,000","45,390,000","23,679,000","-1,382,000","26,264,000","45,449,000","30,752,000","4,360,000","16,233,000","24,798,000","6,848,000","18,415,000","33,403,000","20,988,000","23,895,000","9,524,000","2,612,000","19,172,000","12,552,000","6,213,000","21,761,000","17,994,000","8,348,000","5,826,000","7,836,000","18,657,000","10,982,000","76,000","9,715,000","19,976,000","3,730,000","2,398,000","4,859,000","5,580,000","3,244,000","186,000","1,736,000","9,867,000","-1,144,000","245,000","1,761,000","4,545,000","400,000","1,595,000","499,000","1,264,000","758,000","-751,000","2,868,000","943,000","64,000","171,000","-160,000","6,401,000","2,284,000","-310,000","-918,000","-1,017,000","6,688,000","3,486,000","3,659,000","4,463,000","4,600,000","4,400,000","-2,600,000"
