name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,12/31/2016
			NonCurrentDeferredTaxesAssets,"26,439,000","13,378,000","13,741,000","17,446,000","19,728,000","19,774,000","27,267,000","37,206,000","36,459,000","42,713,000","44,200,000","44,483,000","42,714,000","38,886,000","36,985,000","29,049,000","2,835,000","825,000","371,000","0","0"
		OtherNonCurrentAssets,"15,701,000","14,200,000","16,263,000","14,838,000","13,535,000","13,050,000","13,941,000","14,135,000","14,486,000","14,379,000","6,240,000","5,151,000","3,810,000","3,025,000","3,792,000","3,747,000","2,025,000","2,002,000","1,799,000","3,898,000","2,044,000"
TotalLiabilitiesNetMinorityInterest,"241,190,000","251,925,000","176,028,000","180,459,000","155,517,000","128,712,000","122,292,000","111,581,000","128,470,000","136,768,000","132,281,000","123,775,000","120,918,000","74,179,000","63,616,000","56,910,000","47,743,000","49,569,000","45,258,000","41,852,000","35,605,000"
	CurrentLiabilities,"148,907,000","170,709,000","102,450,000","103,547,000","81,725,000","66,536,000","55,867,000","43,147,000","58,331,000","73,758,000","72,378,000","70,392,000","65,474,000","63,503,000","55,429,000","50,549,000","41,219,000","42,966,000","38,588,000","34,277,000","29,050,000"
		PayablesAndAccruedExpenses,"119,092,000","104,887,000","69,890,000","70,908,000","55,423,000","35,469,000","25,876,000","19,325,000","36,882,000","46,356,000","51,529,000","48,118,000","49,046,000","52,999,000","46,418,000","41,766,000","32,938,000","37,496,000","32,846,000","28,571,000","24,810,000"
			Payables,"91,926,000","81,198,000","55,340,000","53,705,000","42,538,000","21,563,000","16,839,000","10,438,000","29,839,000","36,731,000","42,752,000","39,370,000","35,253,000","34,345,000","34,046,000","30,476,000","23,266,000","23,908,000","22,893,000","20,071,000","16,426,000"
				AccountsPayable,"61,873,000","66,153,000","55,340,000","45,877,000","36,293,000","21,563,000","16,839,000","10,438,000","29,839,000","36,731,000","42,752,000","39,370,000","35,253,000","34,345,000","34,046,000","30,476,000","23,266,000","23,908,000","22,737,000","18,000,000","16,426,000"
				TotalTaxPayable,"25,885,000","6,344,000",,"7,828,000","6,245,000",,,,,,,,,,,,,,"156,000","2,071,000","0"
					IncomeTaxPayable,"25,885,000","6,344,000",,"7,828,000","6,245,000",,,,,,,,,,,,,,"156,000","2,071,000","0"
				DividendsPayable,"4,168,000","8,701,000",,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"27,166,000","23,689,000","14,550,000","17,203,000","12,885,000","13,906,000","9,037,000","8,887,000","7,043,000","9,625,000","8,777,000","8,748,000","13,793,000","18,654,000","12,372,000","11,290,000","9,672,000","13,588,000","9,953,000","8,500,000","8,384,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"4,536,000","11,777,000","7,372,000","8,363,000","3,717,000","10,845,000","8,841,000","4,104,000","875,000","8,637,000","5,245,000","6,057,000",,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"12,503,000","13,186,000","12,671,000","11,156,000","10,599,000","11,085,000","11,472,000","11,523,000","9,477,000","8,781,000","7,823,000","7,738,000","7,486,000",,,,,,,,
			CurrentCapitalLeaseObligation,"12,503,000","13,186,000","12,671,000","11,156,000","10,599,000","11,085,000","11,472,000","11,523,000","9,477,000","8,781,000","7,823,000","7,738,000","7,486,000",,,,,,,,
		CurrentDeferredLiabilities,"12,776,000","12,784,000","12,517,000","13,120,000","11,986,000","9,137,000","9,678,000","8,195,000","5,042,000","9,984,000","7,781,000","8,479,000","8,942,000","10,504,000","9,011,000","8,783,000","8,281,000","5,470,000","5,742,000","5,706,000","4,240,000"
			CurrentDeferredRevenue,"12,776,000","12,784,000","12,517,000","13,120,000","11,986,000","9,137,000","9,678,000","8,195,000","5,042,000","9,984,000","7,781,000","8,479,000","8,942,000","8,811,000","7,685,000","7,577,000","7,096,000","4,305,000","4,598,000","4,581,000","3,330,000"
		OtherCurrentLiabilities,,"28,075,000",,,,,,,"6,055,000",,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"92,283,000","81,216,000","73,578,000","76,912,000","73,792,000","62,176,000","66,425,000","68,434,000","70,139,000","63,010,000","59,903,000","53,383,000","55,444,000","10,676,000","8,187,000","6,361,000","6,524,000","6,603,000","6,670,000","7,575,000","6,555,000"
		LongTermDebtAndCapitalLeaseObligation,"54,359,000","57,519,000","61,013,000","64,723,000","68,280,000","58,810,000","62,016,000","65,073,000","68,079,000","60,818,000","57,806,000","51,494,000","52,956,000",,,,,,,,
			LongTermCapitalLeaseObligation,"54,359,000","57,519,000","61,013,000","64,723,000","68,280,000","58,810,000","62,016,000","65,073,000","68,079,000","60,818,000","57,806,000","51,494,000","52,956,000",,,,,,,,
		NonCurrentDeferredLiabilities,"28,000","58,000","19,000","291,000","294,000","291,000","304,000","314,000","329,000","284,000","289,000","281,000","1,002,000","9,395,000","6,943,000","5,206,000","5,434,000","5,648,000","5,701,000","6,827,000","5,965,000"
			NonCurrentDeferredTaxesLiabilities,"28,000","58,000","19,000","291,000","294,000","291,000","304,000","314,000","329,000","284,000","289,000","281,000","1,002,000",,,,,"0","0","701,000","292,000"
		PreferredSecuritiesOutsideStockEquity,,,"54,633,000","54,565,000","55,221,000",,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"37,896,000","23,639,000","12,546,000","11,898,000","5,218,000","3,075,000","4,105,000","3,047,000","1,731,000","1,908,000","1,808,000","1,608,000","1,486,000","1,281,000","1,244,000","1,155,000","1,090,000","955,000","969,000","748,000","590,000"
TotalEquityGrossMinorityInterest,"704,615,000","679,649,000","643,889,000","603,746,000","563,876,000","373,586,000","338,259,000","295,855,000","277,968,000","256,855,000","237,102,000","222,386,000","211,009,000","194,111,000","170,428,000","156,391,000","134,795,000","127,025,000","76,398,000","73,754,000","64,726,000"
	StockholdersEquity,"464,865,000","516,841,000","589,256,000","549,181,000","508,655,000","373,586,000","338,259,000","295,855,000","277,968,000","256,855,000","237,102,000","222,386,000","211,009,000","194,111,000","170,428,000","156,391,000","134,795,000","127,025,000","76,398,000","73,754,000","64,726,000"
		CapitalStock,"118,000","118,000","117,000","117,000","117,000","113,000","113,000","113,000","113,000","112,000","112,000","112,000","111,000","111,000","110,000","110,000","106,000","106,000","132,740,000","103,000","132,740,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0",,,,"0",,,,,"132,698,000","0","132,698,000"
			CommonStock,"118,000","118,000","117,000","117,000","117,000","113,000","113,000","113,000","113,000","112,000","112,000","112,000","111,000","111,000","110,000","110,000","106,000","106,000","42,000","103,000","42,000"
		AdditionalPaidInCapital,"398,471,000","387,868,000","379,808,000","368,194,000","355,968,000","242,181,000","233,246,000","224,418,000","214,143,000","205,234,000","199,228,000","193,967,000","188,954,000","184,216,000","181,630,000","179,716,000","189,237,000","185,190,000","4,225,000","138,566,000","3,714,000"
		RetainedEarnings,"67,168,000","129,258,000","209,024,000","179,825,000","151,773,000","129,412,000","104,249,000","71,686,000","64,555,000","51,859,000","38,688,000","28,304,000","22,297,000","9,713,000","-11,448,000","-23,583,000","-54,848,000","-58,499,000","-60,766,000","-65,042,000","-71,698,000"
		GainsLossesNotAffectingRetainedEarnings,"-892,000","-403,000","307,000","1,045,000","797,000","1,880,000","651,000","-362,000","-843,000","-350,000","-926,000","3,000","-353,000","71,000","136,000","148,000","300,000","228,000","199,000","127,000","-30,000"
	MinorityInterest,"239,750,000","162,808,000","54,633,000","54,565,000","55,221,000",,,,,,,,,,,,,,,,
TotalCapitalization,"464,865,000","516,841,000","589,256,000","549,181,000","508,655,000","373,586,000","338,259,000","295,855,000","277,968,000","256,855,000","237,102,000","222,386,000","211,009,000","194,111,000","170,428,000","156,391,000","134,795,000","127,025,000","76,398,000","73,754,000","64,726,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,"132,698,000",,"132,698,000"
CommonStockEquity,"464,865,000","516,841,000","589,256,000","549,181,000","508,655,000","373,586,000","338,259,000","295,855,000","277,968,000","256,855,000","237,102,000","222,386,000","211,009,000","194,111,000","170,428,000","156,391,000","134,795,000","127,025,000","-56,300,000","73,754,000","-67,972,000"
CapitalLeaseObligations,"66,862,000","70,705,000","73,684,000","75,879,000","78,879,000","69,895,000","73,488,000","76,596,000","77,556,000","69,599,000","65,629,000","59,232,000","60,442,000",,,,,,,,
NetTangibleAssets,"230,706,000","274,639,000","341,128,000","292,735,000","243,338,000","333,595,000","299,640,000","257,633,000","239,664,000","237,728,000","218,292,000","202,620,000","190,750,000","194,111,000","170,428,000","156,391,000","134,795,000","127,025,000","76,398,000","73,754,000","64,726,000"
WorkingCapital,"423,812,000","392,399,000","339,059,000","285,229,000","230,051,000","265,440,000","225,555,000","172,934,000","151,908,000","145,196,000","133,804,000","118,449,000","113,932,000","131,355,000","120,206,000","113,735,000","120,284,000","114,238,000","60,656,000","61,534,000","56,457,000"
InvestedCapital,"464,865,000","516,841,000","589,256,000","549,181,000","508,655,000","373,586,000","338,259,000","295,855,000","277,968,000","256,855,000","237,102,000","222,386,000","211,009,000","194,111,000","170,428,000","156,391,000","134,795,000","127,025,000","-56,300,000","73,754,000","-67,972,000"
TangibleBookValue,"230,706,000","274,639,000","341,128,000","292,735,000","243,338,000","333,595,000","299,640,000","257,633,000","239,664,000","237,728,000","218,292,000","202,620,000","190,750,000","194,111,000","170,428,000","156,391,000","134,795,000","127,025,000","-56,300,000","73,754,000","-67,972,000"
TotalDebt,"66,862,000","70,705,000","73,684,000","75,879,000","78,879,000","69,895,000","73,488,000","76,596,000","77,556,000","69,599,000","65,629,000","59,232,000","60,442,000",,,,,,,,
ShareIssued,"118,141,718","117,772,207","117,474,716","117,207,271","116,906,479","113,386,809","113,093,068","112,837,762","112,496,330","112,134,293","111,814,731","111,447,005","111,072,857","110,430,307","109,963,153","109,384,891","106,128,122","106,110,858","105,306,526","105,306,526","105,306,526"
OrdinarySharesNumber,"118,141,718","117,772,207","117,474,716","117,207,271","116,906,479","113,386,809","113,093,068","112,837,762","112,496,330","112,134,293","111,814,731","111,447,005","111,072,857","110,430,307","109,963,153","109,384,891","106,128,122","106,110,858","105,306,526","105,306,526","105,306,526"
