name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","6,857,000","0","0","0","2,349,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-80,928,000","23,841,000","40,706,000","50,127,000","50,464,000","58,252,000","61,116,000","63,177,000","54,888,000","27,255,000","27,648,000","19,693,000","-5,676,000","-34,105,000","-59,251,000","-46,913,000","-40,908,000","-12,712,000","-5,626,000","-4,992,000","-18,067,000","-25,920,000","13,635,000","15,106,000","10,431,000","7,959,000","11,721,000","8,068,000","14,367,000","14,132,000","10,724,000","10,006,000","3,211,000","-3,672,000","-453,000","-898,000","9,029,000","10,783,000","12,960,000","11,452,000","10,565,000","9,327,000","7,930,000","3,330,000","741,000","-167,000","10,624,000","5,712,000","6,250,000","6,032,000","15,597,000","9,239,000","25,551,000","15,624,000","-10,384,000","-8,033,000","1,070,000","-15,091,000","-11,308,000","-14,647,000","-3,568,000","-4,922,000","-6,642,000","-16,832,000","-6,824,000","-2,574,000","-1,786,000","1,625,000","-4,794,000","-1,781,000","-1,195,000","-10,226,000","1,394,000","-100,000","-1,569,000","1,739,000","-250,000","1,075,000","1,385,000","1,068,000","-1,460,000","-499,000","17,000","-384,000","-296,000","-1,501,000","-1,488,000","-1,797,000","-1,712,000","-1,500,000","-1,300,000","200,000",,"100,000","100,000",,"100,000","200,000","200,000",,
			UnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,"-18,067,000","-25,920,000","13,636,000","15,106,000","10,431,000","7,959,000","11,721,000","8,068,000","14,367,000","14,132,000","10,724,000","10,006,000","3,211,000","-3,672,000","-453,000","-898,000","9,030,000","10,783,000",,,,,,,,,"10,624,000","5,712,000",,,,"9,239,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,"-46,913,000","-40,908,000","-12,712,000","-5,626,000","-4,992,000","-18,067,000","-25,920,000","13,635,000","15,106,000","10,431,000","7,959,000","11,721,000","8,068,000","14,367,000","14,132,000","10,724,000","10,006,000","3,211,000","-3,672,000","-453,000","-898,000","9,029,000","10,783,000",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,201,186,000",,"894,258,000",,,,"628,630,000","608,689,000","532,023,000",,,,,,,,,,,"305,448,000",,,,,"179,334,000",,,,,,,,,,,,,,,,,,,,,,,,,"-18,231,000",,,,,,,,,,,,,"100,000",,"14,300,000","14,500,000","14,400,000","14,300,000","14,400,000","14,400,000","14,300,000","14,300,000","1,300,000","1,200,000"
	MinorityInterest,"3,112,000","3,117,000","3,112,000","3,117,000","3,104,000","3,085,000","3,088,000","3,100,000","3,109,000","3,117,000","3,124,000","3,131,000","3,121,000","3,035,000","3,038,000","3,039,000","3,049,000","3,060,000","3,070,000","3,030,000","3,287,000","3,264,000","3,205,000","3,191,000","3,170,000","3,163,000","3,157,000","3,504,000","3,476,000","3,452,000","3,441,000","3,454,000","3,462,000","3,470,000","3,478,000","3,445,000","3,453,000","3,442,000","3,433,000","3,418,000","3,423,000","3,422,000","3,406,000","3,423,000","3,436,000","3,415,000","3,432,000","3,424,000","3,456,000","3,442,000","3,459,000","3,444,000","3,444,000","3,421,000","3,400,000","3,407,000","3,432,000","3,432,000","3,433,000",,,,,,,,,,,,,,,,"45,250,000","17,250,000","17,250,000","17,250,000","17,250,000","17,250,000","17,250,000","17,250,000","17,250,000","17,250,000","17,250,000","17,250,000","17,250,000","17,250,000","17,250,000","17,300,000","17,300,000","17,300,000",,,,,,,,,
TotalCapitalization,"5,913,908,000","6,053,615,000","5,770,276,000","5,596,892,000","5,478,320,000","5,367,721,000","5,281,519,000","5,358,410,000","5,478,317,000","4,845,317,000","4,723,087,000","4,537,808,000","4,227,003,000","4,209,661,000","3,997,727,000","3,957,834,000","3,870,478,000","3,824,747,000","3,718,606,000","3,643,834,000","3,256,599,000","3,174,268,000","3,138,846,000","1,939,260,000","1,667,836,000","1,786,856,000","1,593,922,000","1,488,588,000","1,457,838,000","1,164,195,000","1,293,144,000","1,196,029,000","999,043,000","970,803,000","954,091,000","987,765,000","869,385,000","853,377,000","823,572,000","864,243,000","788,382,000","791,348,000","761,248,000","743,315,000","682,469,000","667,444,000","675,524,000","639,225,000","690,932,000","676,531,000","772,583,000","741,097,000","788,509,000","814,079,000","707,284,000","275,847,000","770,532,000","592,312,000","564,083,000","363,838,000","247,265,000","434,244,000","450,574,000","193,941,000","440,523,000","498,599,000","494,980,000","184,077,000","367,748,000","309,802,000","316,659,000","284,891,000","242,940,000","290,678,000","164,941,000","188,612,000","165,292,000","202,284,000","166,125,000","150,187,000","151,212,000","156,307,000","153,076,000","138,854,000","122,677,000","115,052,000","112,674,000","145,687,000","174,276,000","170,900,000","42,800,000","43,000,000","41,600,000","52,800,000","51,100,000","51,000,000","41,900,000","40,800,000","39,600,000","30,300,000","19,100,000"
PreferredStockEquity,"338,980,000","338,980,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,296,000","72,156,000","72,017,000","71,880,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"4,351,077,000","4,497,263,000","4,553,240,000","4,501,676,000","4,383,205,000","4,272,271,000","4,186,285,000","4,110,666,000","4,083,150,000","4,150,351,000","4,078,324,000","3,993,247,000","3,882,643,000","3,770,330,000","3,653,596,000","3,613,903,000","3,526,605,000","3,460,728,000","3,334,740,000","3,260,123,000","2,873,317,000","2,791,607,000","2,756,346,000","1,556,921,000","1,508,080,000","1,464,631,000","1,314,517,000","1,209,254,000","1,179,256,000","908,390,000","875,578,000","850,204,000","653,208,000","624,958,000","608,236,000","531,125,000","523,679,000","507,664,000","477,851,000","459,590,000","442,646,000","424,551,000","406,945,000","385,683,000","334,830,000","320,355,000","316,072,000","292,487,000","283,513,000","269,028,000","273,658,000","260,729,000","269,564,000","252,302,000","215,810,000","210,897,000","212,994,000","190,829,000","188,754,000","178,081,000","182,315,000","174,633,000","166,629,000","149,610,000","153,000,000","149,403,000","143,082,000","139,746,000","126,655,000","121,406,000","115,225,000","100,322,000","106,266,000","98,486,000","91,421,000","90,018,000","76,681,000","72,918,000","68,985,000","64,869,000","58,346,000","56,617,000","55,001,000","52,709,000","51,000,000","48,349,000","47,231,000","46,445,000","45,093,000","43,900,000","42,700,000","42,900,000","41,600,000","40,400,000","39,100,000","37,900,000","36,800,000","35,700,000","34,500,000","20,200,000","19,100,000"
NetTangibleAssets,"4,022,511,000","4,167,180,000","3,882,660,000","3,829,551,000","3,709,477,000","3,596,813,000","3,509,034,000","3,431,500,000","3,401,403,000","3,465,809,000","3,390,927,000","3,302,943,000","3,189,327,000","3,073,869,000","2,953,990,000","2,911,152,000","2,820,709,000","2,751,688,000","2,622,555,000","2,544,793,000","2,154,842,000","2,070,657,000","2,034,193,000","1,407,017,000","1,357,215,000","1,312,291,000","1,157,761,000","1,058,104,000","1,023,746,000","802,814,000","768,470,000","741,564,000","632,215,000","605,800,000","588,197,000","520,435,000","512,421,000","495,837,000","467,171,000","448,401,000","430,948,000","412,344,000","394,229,000","372,463,000","326,732,000","312,430,000","308,536,000","285,415,000","276,330,000","263,474,000","340,373,000","327,276,000","335,945,000","318,518,000","210,118,000","205,151,000","207,182,000","184,952,000","182,811,000","172,073,000","176,241,000","168,493,000","160,424,000","143,339,000","146,664,000","143,001,000","136,615,000","133,213,000","120,057,000","114,742,000","108,470,000","93,502,000","99,953,000","92,111,000","84,982,000","83,582,000","74,048,000","70,247,000","66,276,000","62,122,000","55,561,000","53,794,000","52,118,000","49,765,000","47,996,000","45,285,000","44,102,000","43,251,000","41,835,000","40,600,000","39,300,000","39,400,000","38,100,000","36,700,000","35,400,000","35,800,000","34,600,000","34,400,000","33,100,000","18,800,000","17,700,000"
InvestedCapital,"5,574,928,000","5,714,635,000","5,770,276,000","5,596,892,000","5,478,320,000","5,367,721,000","5,281,519,000","5,358,410,000","5,478,317,000","4,845,317,000","4,723,087,000","4,537,808,000","4,227,003,000","4,209,661,000","3,997,727,000","3,957,834,000","3,870,478,000","3,824,747,000","3,718,606,000","3,643,834,000","3,256,599,000","3,174,268,000","3,138,846,000","1,939,260,000","1,667,836,000","1,786,856,000","1,593,922,000","1,488,588,000","1,457,838,000","1,164,195,000","1,293,144,000","1,196,029,000","999,043,000","970,803,000","954,091,000","987,765,000","869,385,000","853,377,000","823,572,000","864,243,000","788,382,000","791,348,000","761,248,000","743,315,000","682,469,000","667,444,000","675,524,000","639,225,000","690,932,000","676,531,000","700,287,000","668,941,000","716,492,000","742,199,000","707,284,000","275,847,000","770,532,000","592,312,000","564,083,000","363,838,000","311,523,000","434,244,000","501,566,000","591,198,000","483,730,000","534,270,000","520,402,000","403,108,000","398,367,000","343,025,000","316,659,000","324,118,000","242,940,000","320,576,000","208,331,000","226,309,000","201,184,000","223,023,000","186,450,000","168,263,000","168,782,000","172,520,000","169,398,000","156,643,000","139,535,000","128,891,000","146,353,000","163,293,000","186,113,000","179,900,000","42,800,000","43,000,000","54,800,000","52,800,000","51,100,000","51,000,000","41,900,000","40,800,000","39,600,000","30,300,000","19,100,000"
TangibleBookValue,"3,683,531,000","3,828,200,000","3,882,660,000","3,829,551,000","3,709,477,000","3,596,813,000","3,509,034,000","3,431,500,000","3,401,403,000","3,465,809,000","3,390,927,000","3,302,943,000","3,189,327,000","3,073,869,000","2,953,990,000","2,911,152,000","2,820,709,000","2,751,688,000","2,622,555,000","2,544,793,000","2,154,842,000","2,070,657,000","2,034,193,000","1,407,017,000","1,357,215,000","1,312,291,000","1,157,761,000","1,058,104,000","1,023,746,000","802,814,000","768,470,000","741,564,000","632,215,000","605,800,000","588,197,000","520,435,000","512,421,000","495,837,000","467,171,000","448,401,000","430,948,000","412,344,000","394,229,000","372,463,000","326,732,000","312,430,000","308,536,000","285,415,000","276,330,000","263,474,000","268,077,000","255,120,000","263,928,000","246,638,000","210,118,000","205,151,000","207,182,000","184,952,000","182,811,000","172,073,000","176,241,000","168,493,000","160,424,000","143,339,000","146,664,000","143,001,000","136,615,000","133,213,000","120,057,000","114,742,000","108,470,000","93,502,000","99,953,000","92,111,000","84,982,000","83,582,000","74,048,000","70,247,000","66,276,000","62,122,000","55,561,000","53,794,000","52,118,000","49,765,000","47,996,000","45,285,000","44,102,000","43,251,000","41,835,000","40,600,000","39,300,000","39,400,000","38,100,000","36,700,000","35,400,000","35,800,000","34,600,000","34,400,000","33,100,000","18,800,000","17,700,000"
TotalDebt,"1,223,851,000","1,217,372,000","1,217,036,000","1,095,216,000","1,095,115,000","1,095,450,000","1,095,234,000","1,247,744,000","1,395,167,000","694,966,000","644,763,000","544,561,000","344,360,000","439,331,000","344,131,000","343,931,000","343,873,000","364,019,000","383,866,000","383,711,000","383,282,000","382,661,000","382,500,000","382,339,000","159,756,000","322,225,000","279,405,000","279,334,000","278,582,000","255,805,000","417,566,000","345,825,000","345,835,000","345,845,000","345,855,000","456,640,000","345,706,000","345,713,000","345,721,000","404,653,000","345,736,000","366,797,000","354,303,000","357,632,000","347,639,000","347,089,000","359,452,000","346,738,000","407,419,000","407,503,000","426,629,000","408,212,000","446,928,000","489,897,000","491,474,000","64,950,000","557,538,000","401,483,000","375,329,000","185,757,000","129,208,000","259,611,000","334,937,000","441,588,000","330,730,000","384,867,000","377,320,000","263,362,000","271,712,000","221,619,000","201,434,000","223,796,000","136,674,000","222,090,000","116,910,000","136,291,000","124,503,000","150,105,000","117,465,000","103,394,000","110,436,000","115,903,000","114,397,000","103,934,000","88,535,000","80,542,000","99,122,000","116,848,000","141,020,000","136,000,000","100,000","100,000","13,200,000","12,400,000","12,000,000","13,100,000","5,100,000","5,100,000","5,100,000","10,100,000",
NetDebt,,,,,,,,,"47,438,000",,,,,"148,659,000",,,,,,,,,,,,"231,237,000",,"279,334,000",,"105,602,000","305,482,000","235,137,000","157,484,000","149,870,000","221,397,000","395,748,000","183,131,000","137,746,000","219,079,000","338,296,000","201,974,000","307,870,000","284,806,000","276,318,000","298,096,000","298,060,000","305,090,000","286,575,000","277,619,000","329,209,000","389,602,000","367,263,000","397,465,000","448,915,000","444,891,000","11,922,000","509,689,000","353,962,000","339,795,000","142,800,000","91,738,000","216,877,000","265,633,000","400,093,000","290,725,000","344,281,000","338,900,000","218,158,000","238,437,000","180,071,000","170,388,000","193,308,000","108,313,000","193,257,000","88,361,000","107,094,000","93,925,000","124,923,000","93,316,000","81,849,000","92,548,000","84,571,000","86,393,000","77,193,000","69,819,000","60,002,000","78,547,000","94,113,000","115,716,000","111,400,000",,,,,,,,,,,
ShareIssued,"122,677,195","125,443,748","128,817,819","129,720,140","129,718,906","129,350,448","129,342,073","129,350,301","129,324,435","128,951,024","128,946,359","128,946,716","128,946,716","128,611,049","128,609,237","128,616,417","128,611,611","128,180,834","128,174,129","128,174,129","121,575,047","121,267,616","121,134,158","90,745,002","90,714,199","90,612,388","88,264,627","86,811,457","86,758,375","79,924,350","79,704,950","79,662,150","73,888,304","73,711,704","73,403,418","70,875,848","70,733,648","70,543,448","69,329,160","69,188,160","69,141,260","68,927,760","68,554,560","68,473,760","68,390,760","68,214,560","67,961,960","67,825,160","67,703,760","67,618,160","67,541,360","67,485,360","67,474,960","67,474,960","67,418,160","67,337,760","67,288,960","67,272,960","67,244,160","67,083,760","67,054,960","66,986,160","66,932,560","66,870,160","66,856,200","66,658,560","66,613,160","66,557,960","66,499,960","65,977,560","65,720,360","65,565,560","65,425,960","65,378,560","64,554,160","64,436,560","62,674,080","62,674,080","61,575,680","61,186,880","60,551,680","60,512,880","60,511,280","60,472,880","60,472,880","60,472,880","60,472,880","60,472,880","60,472,880","60,472,880","60,480,000","60,480,000","60,480,000","60,472,880","60,480,000","60,480,000","60,480,000","60,472,880","60,480,000","60,480,000","60,480,000"
