name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019
				AccountsPayable,"136,665,000","113,498,063","72,306,819","34,204,013","53,383,908","37,418,693","36,251,297","37,752,306"
			CurrentAccruedExpenses,"126,906,000","139,367,902","65,740,570","65,908,878","73,525,827","67,401,055","47,382,769","42,409,513"
		CurrentDebtAndCapitalLeaseObligation,"770,000,000","760,000,000","440,000,000","365,000,000","319,999,950","289,878,716","251,234,557","217,667,344"
			CurrentDebt,"770,000,000","760,000,000","440,000,000","365,000,000","319,999,950","289,878,716","251,234,557","217,667,344"
				LineOfCredit,"770,000,000","760,000,000","440,000,000","365,000,000","319,999,950","289,878,716","251,234,557","217,667,344"
		CurrentDeferredLiabilities,"206,065,000","177,684,898","109,780,976","93,275,468","77,405,314","59,392,135","30,064,738","20,203,750"
			CurrentDeferredRevenue,"206,065,000","177,684,898","109,780,976","93,275,468","77,405,314","59,392,135","30,064,738","20,203,750"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"312,455,000","147,313,482","199,742,404","51,194,314","48,722,905","143,797,879","99,679,706","109,912,702"
		LongTermDebtAndCapitalLeaseObligation,"28,790,000","23,257,203","17,137,269","17,380,374","17,867,221","44,408,904","24,298,451","29,926,552"
			LongTermDebt,"1,725,000","3,291,389","3,913,031","4,048,531","3,880,350","29,653,282","10,953,159","14,346,124"
			LongTermCapitalLeaseObligation,"27,065,000","19,965,814","13,224,238","13,331,843","13,986,871","14,755,622","13,345,292","15,580,428"
		NonCurrentDeferredLiabilities,,,"109,780,976","93,275,468","77,405,314","59,392,135","30,064,738","20,203,750"
			NonCurrentDeferredRevenue,,,"109,780,976","93,275,468","77,405,314","59,392,135","30,064,738","20,203,750"
		PreferredSecuritiesOutsideStockEquity,"155,417,000","155,220,000","154,892,565","6,703,460","6,515,415","76,231,451","69,460,944","74,517,412"
		OtherNonCurrentLiabilities,"128,248,000","124,056,279","27,712,570","27,110,480","24,340,269","23,157,524","5,920,311","5,468,738"
TotalEquityGrossMinorityInterest,"440,375,000","556,383,278","345,011,014","322,699,280","293,684,585","135,791,763","107,867,751","86,973,835"
	TotalPartnershipCapital,,,,,,,"75,506,849","56,502,464"
		LimitedPartnershipCapital,,,,,,,"75,506,849","56,502,464"
	StockholdersEquity,"418,864,000","532,302,208","322,239,396","301,825,765","271,988,098","103,852,646","75,506,849","56,502,464"
		CapitalStock,"925,000","156,144,791","925,215","925,215","925,215","103,852,646","75,506,849","56,502,464"
			PreferredStock,,"155,219,576",,,,,,
			CommonStock,"925,000","925,215","925,215","925,215","925,215","103,852,646","75,506,849","56,502,464"
		AdditionalPaidInCapital,"259,328,000","257,963,419","256,761,849","255,289,812","253,837,980",,,
		RetainedEarnings,"158,611,000","118,193,998","64,552,332","45,610,738","17,224,903",,,
	MinorityInterest,"21,511,000","24,081,070","22,771,618","20,873,515","21,696,487","31,939,117","32,360,902","30,471,371"
TotalCapitalization,"420,589,000","535,593,597","326,152,427","305,874,296","275,868,448","133,505,928","86,460,008","70,848,588"
PreferredStockEquity,,"155,219,576",,,,,,
CommonStockEquity,"418,864,000","377,082,632","322,239,396","301,825,765","271,988,098","103,852,646","75,506,849","56,502,464"
CapitalLeaseObligations,"27,065,000","19,965,814","13,224,238","13,331,843","13,986,871","14,755,622","13,345,292","15,580,428"
NetTangibleAssets,"238,825,000","351,235,095","289,883,399","269,303,518","239,299,601","72,626,411","63,298,066","44,293,681"
WorkingCapital,"186,969,000","190,915,080","277,899,991","176,718,806","117,796,115","115,491,662","118,863,776","114,762,531"
InvestedCapital,"1,190,589,000","1,140,374,021","766,152,427","670,874,296","595,868,398","423,384,644","337,694,565","288,515,932"
TangibleBookValue,"238,825,000","196,015,519","289,883,399","269,303,518","239,299,601","72,626,411","63,298,066","44,293,681"
TotalDebt,"798,790,000","783,257,203","457,137,269","382,380,374","337,867,171","334,287,620","275,533,008","247,593,896"
NetDebt,"671,585,000","536,064,369","358,373,811","362,894,211","281,577,069","284,036,403","220,105,826","188,006,223"
ShareIssued,"92,521,482","92,521,482","92,521,482","92,521,482","92,521,482","91,081,482","91,081,482","91,081,482"
OrdinarySharesNumber,"92,521,482","92,521,482","92,521,482","92,521,482","92,521,482","91,081,482","91,081,482","91,081,482"
