name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
TotalOperatingIncomeAsReported,"92,241,000","27,425,000","29,139,000","16,532,000","19,145,000","15,954,000","20,517,000","12,116,000","10,622,000","2,925,000","4,132,000","3,115,000","3,040,000","1,934,000","2,456,000","315,000","-1,260,000","-2,439,000","-596,000","-1,250,000","-1,524,000","-3,854,000","-5,410,000","-6,307,000","-6,449,000","-5,376,000","-5,265,000","-8,144,000","-7,151,000","-9,023,000","-5,391,000","-4,645,000","-4,680,000","-3,291,000","-4,188,000","-3,892,000","-4,153,000","-3,316,000","-3,579,000","-3,235,000","-2,252,000","-9,700,000","-6,115,000","-686,000","-471,000","-393,000","-8,100,000","-1,660,000","-1,319,000","-42,065,000","106,000","-380,000","-140,000","-32,491,000","-1,085,000","-2,384,000","-2,901,000","-1,278,023","-544,123","-367,006","-264,138","-286,217","-222,357","-29,245","-15,667","-86,784","-47,831","-12,581","-23,862","-509,000","483,000","160,000","-8,000","148,000","-73,000","217,000","-229,000"
TotalExpenses,"655,355,000","-178,136,000","346,348,000","293,673,000","193,460,000","79,128,000","68,075,000","58,777,000","48,390,000","36,426,000","31,884,000","29,680,000","27,513,000","25,258,000","27,955,000","23,539,000","23,372,000","-14,852,000","38,627,000","29,141,000","27,644,000","26,251,000","27,695,000","29,139,000","30,488,000","28,408,000","29,354,000","28,878,000","25,837,000","19,252,000","12,397,000","10,107,000","10,234,000","8,420,000","11,221,000","10,888,000","9,245,000","3,970,000","5,628,000","4,147,000","3,542,000","5,854,000","8,072,000","2,624,000","2,364,000","2,596,000","4,120,000","3,737,000","4,177,000","-12,203,000","9,545,000","10,521,000","10,223,000","10,609,000","12,090,000","7,387,000","8,248,000","1,278,023","544,123","367,006","264,138","286,217","222,357","29,245","15,667","86,784","47,831","12,581","23,862","795,000","507,000","893,000","841,000","798,000","896,000","996,000","1,260,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"35,546,000","20,100,000","7,014,000","-5,852,000","14,284,000","30,056,000","14,515,000","373,000","9,940,000","13,818,000","3,326,000","-1,425,000","-1,819,000","-6,858,000","-1,348,000","1,712,000","484,000","-38,425,000","-3,799,000","-6,458,000","-4,175,000","-6,925,000","-2,586,000","-7,341,000","-7,412,000","-5,828,000","-5,763,000","-8,322,000","-8,119,000","-9,353,000","-5,484,000","-5,201,000","-4,610,000","-2,620,000","-4,176,000","-6,222,000","-5,686,000","-3,419,000","-4,214,000","-3,775,000","-2,753,000","-22,127,000","-6,878,000","-931,000","-771,000","-1,253,000","-8,491,000","-2,253,000","2,614,000","-40,906,000","585,000","-1,201,000","-961,000","-32,668,000","-2,554,000","-3,041,000","-3,337,000","-1,187,193","-454,685","-290,815","-264,138","-286,217","-222,357","-29,245","-15,667","-86,784","-47,831","-12,581","-23,862","-687,000","345,000","17,000","-179,000","149,000","-238,000","632,000","-415,000"
NormalizedIncome,"67,113,366.165","20,389,243.251","17,545,090","10,118,240","14,509,680","30,628,320","18,859,984","8,225,610","9,940,000","13,281,670","4,120,560","2,911,215","3,242,380","-751,180","1,155,470","707,280","-806,540","-2,755,672.476","-1,054,679.887","-1,652,762.463","-3,025,400","-4,364,052.988","-4,854,600","-6,525,543.07","-7,410,200","-5,813,081.911","-5,753,400","-8,309,348.146","-8,105,800","-9,353,600","-5,511,300","-5,200,350","-4,596,215.293","-990,811.798","-4,198,750","-5,448,500","-5,702,775.772","-2,921,100","-4,199,700","-3,758,100","-2,734,800","-17,180,500","-7,503,300","-1,063,000","-834,700","-960,500","-4,580,600","-2,144,450","-2,186,400","-4,813,014.446","-401,804.424","-1,301,100","-1,058,500","-1,581,766.053","-2,102,900","-2,937,650","-3,366,250","-1,187,193","-454,685","-290,815","-264,138","-286,217","-222,357","-29,245","-15,667","-86,784","-47,831","-12,581","-23,862","-334,200","60,600","17,000","-179,000","-26,000","-238,000","275,400","-392,000"
InterestIncome,,,,,,,,,,"-77,000",,,,,,,,,,,,,,,,,,,"-491,000",,"5,000",,"3,000",,,,,,,,,,,,"0","0","0","1,000","1,000","1,000","1,000","3,000","3,000","0","21,000",,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"8,495,000","3,188,000",,,,,,,,,,,"0","472,000","194,000","135,000","319,000","252,000","446,000","662,000","707,000","599,000","725,000","622,000","682,000","449,000","471,000","405,000","491,000","112,000",,"131,000","3,000","-1,875,000","4,000","1,653,000","1,626,000","393,000","536,000","494,000","459,000","10,059,000","1,693,000","377,000","367,000","364,000","358,000","361,000","680,000","845,000","811,000","737,000","669,000","885,000","465,000",,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-8,495,000","-3,188,000","-2,195,000","-1,955,000","-1,157,000","-144,000","-266,000","-287,000","-306,000","-77,000","59,000","41,000","0","-472,000","-194,000","-135,000","-319,000","-252,000","-446,000","-662,000","-707,000","-599,000","-725,000","-622,000","-682,000","-449,000","-471,000","-405,000","-491,000","-112,000","5,000","-131,000","3,000","1,875,000","-4,000","-1,653,000","-1,626,000","-393,000","-536,000","-494,000","-459,000","-10,059,000","-1,693,000","-377,000","-367,000","-364,000","-358,000","-360,000","-679,000","-844,000","-810,000","-734,000","-666,000","-885,000","-444,000",,,,,,,,,,,,,,,,,,,,,,
EBIT,"92,241,000","27,425,000","29,139,000","16,532,000","19,155,000","15,954,000","20,517,000","12,116,000","10,622,000","2,925,000","4,132,000","3,115,000","-1,778,000","-5,978,000","-726,000","2,180,000","1,811,000","-5,027,000","-3,437,000","-6,680,000","-3,437,000","-6,629,000","-1,561,000","-7,156,000","-6,434,000","-5,411,000","-5,289,000","-8,146,000","-7,156,000","-8,963,000","-5,391,000","-4,643,000","-4,680,000","-3,299,000","-4,153,000","-4,479,000","-4,136,000","-3,002,000","-3,645,000","-3,261,000","-2,280,000","-12,022,000","-5,153,000","-554,000","-373,000","-843,000","-8,088,000","-1,828,000","-1,662,000","-42,420,000","1,670,000","-84,000","13,000","-32,225,000","-1,758,000","-2,384,000","-2,901,000","-1,278,023","-544,123","-367,006","-264,138","-286,217","-222,357","-29,245","-15,667","-86,784","-47,831","-12,581","-23,862","79,000","483,000","160,000","-8,000","148,000","-73,000","217,000","-229,000"
EBITDA,"149,693,000"
ReconciledCostOfRevenue,"400,486,000","-230,225,000","272,847,000","216,983,000","140,881,000","56,060,000","50,893,000","41,194,000","32,860,000","24,023,000","21,976,000","20,490,000","18,553,000","16,238,000","19,733,000","16,310,000","15,723,000","-18,706,000","28,370,000","20,528,000","19,504,000","18,490,000","18,917,000","19,679,000","21,104,000","19,380,000","20,273,000","20,657,000","16,412,000","9,297,000","5,023,000","3,661,000","4,140,000","3,842,000","4,979,000","4,469,000","3,268,000","636,000","927,000","376,000","672,000","719,000","667,000","638,000","421,000","104,000","1,305,000","884,000","332,000","-5,595,000","2,679,000","2,755,000","2,607,000","2,797,000","3,693,000","1,699,000","2,072,000",,,,,,,,,,,,,"67,000","179,000","164,000","173,000","406,000","131,000","246,000","172,000"
ReconciledDepreciation,"57,452,000","16,506,000","15,965,000","16,328,000","8,653,000","2,052,000","1,821,000","1,689,000","1,552,000","858,000","540,000","482,000","462,000","621,000","709,000","707,000","729,000","-47,000","899,000","920,000","888,000","1,845,000","2,126,000","2,105,000","2,094,000","2,368,000","1,756,000","4,609,000","2,241,000","940,000","431,000","368,000","369,000","272,000","547,000","544,000","493,000","409,000","40,000","110,000","87,000","97,000","123,000","80,000","129,000","100,000","-29,000","220,000","347,000","339,000","420,000","428,000","425,000","458,000","418,000","325,000","317,000",,,,,,,,,,,,,"66,000","65,000","130,000","145,000","321,000","172,000","166,000","412,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"35,546,000","20,100,000","7,014,000","-5,852,000","14,284,000","30,056,000","14,515,000","373,000","9,940,000","14,027,000","3,261,000","-1,337,000","-1,671,000","-6,762,000","-1,136,000","2,068,000","1,528,000","-5,265,000","-3,799,000","-6,458,000","-4,175,000","-6,925,000","-2,586,000","-7,341,000","-7,412,000","-5,828,000","-5,763,000","-8,322,000","-8,119,000","-9,353,000","-5,484,000","-5,201,000","-4,610,000","-1,118,000","-4,176,000","-6,222,000","-5,686,000","-3,419,000","-4,214,000","-3,775,000","-2,753,000","-22,127,000","-6,878,000","-931,000","-771,000","-1,253,000","-8,491,000","-2,253,000","-2,410,000","-42,610,000","585,000","-1,201,000","-961,000","-32,521,000","-2,554,000","-3,041,000","-3,337,000","-1,187,193","-454,685","-290,815","-264,138","-286,217","-222,357","-29,245","-15,667","-86,784","-47,831","-12,581","-23,862","-687,000","345,000","17,000","-179,000","-17,000","-238,000","615,000","-392,000"
TotalUnusualItemsExcludingGoodwill,"-39,025,000","-341,000","-16,078,000","-22,336,000","-280,000","-784,000","-4,662,000","-10,757,000",,"1,021,000","-870,000","-4,505,000","-5,227,000","-8,234,000","-3,139,000","1,864,000","3,198,000","-2,516,000","-2,805,000","-5,463,000","-1,916,000","-2,673,000","3,781,000","-864,000","-3,000","-15,000","-16,000","-13,000","-22,000","1,000","42,000","-1,000","-14,000","-162,000","35,000","-1,190,000","17,000","-766,000","-22,000","-26,000","-28,000","-7,610,000","962,000","132,000","98,000","-450,000","-6,016,000","-167,000","-344,000","-38,378,000","1,449,000","154,000","150,000","-31,518,000","-694,000","-159,000","45,000",,,,,,,,,,,,,"-588,000","474,000",,,"9,000",,"566,000",
TotalUnusualItems,"-39,025,000","-341,000","-16,078,000","-22,336,000","-280,000","-784,000","-4,662,000","-10,757,000",,"1,021,000","-870,000","-4,505,000","-5,227,000","-8,234,000","-3,139,000","1,864,000","3,198,000","-2,516,000","-2,805,000","-5,463,000","-1,916,000","-2,673,000","3,781,000","-864,000","-3,000","-15,000","-16,000","-13,000","-22,000","1,000","42,000","-1,000","-14,000","-162,000","35,000","-1,190,000","17,000","-766,000","-22,000","-26,000","-28,000","-7,610,000","962,000","132,000","98,000","-450,000","-6,016,000","-167,000","-344,000","-38,378,000","1,449,000","154,000","150,000","-31,518,000","-694,000","-159,000","45,000",,,,,,,,,,,,,"-588,000","474,000",,,"9,000",,"566,000",
NormalizedEBITDA,"188,718,000","44,272,000","61,182,000","55,196,000","28,088,000","18,790,000","27,000,000","24,562,000","12,174,000","2,762,000","5,542,000","8,102,000","3,911,000","2,877,000","3,122,000","1,023,000","-658,000","-2,511,000","267,000","-297,000","-633,000","-2,111,000","-3,216,000","-4,187,000","-4,337,000","-3,028,000","-3,517,000","-3,524,000","-4,893,000","-8,024,000","-5,002,000","-4,274,000","-4,297,000","-2,865,000","-3,641,000","-2,745,000","-3,660,000","-1,827,000","-3,583,000","-3,125,000","-2,165,000","-4,315,000","-5,992,000","-606,000","-342,000","-293,000","-2,054,000","-1,441,000","-971,000","-3,703,000","641,000","190,000","288,000","-249,000","-646,000","-1,900,000","-2,629,000","-1,278,023","-544,123","-367,006","-264,138","-286,217","-222,357","-29,245","-15,667","-86,784","-47,831","-12,581","-23,862","743,000","74,000","290,000","137,000","481,000","99,000","-183,000","183,000"
TaxRateForCalcs,"0.191","0.152","0.345","0.285","0.194","0.27","0.068","0.27","0.036","0.27","0.012","0.057","0.06","0.27","0.27","0.27","0.27","0.003","0.022","0.12","0.4","0.042","0.4","0.056","0.4","0.005","0.4","0.027","0.4","0.4","0.35","0.35","0.015","0.215","0.35","0.35","0.013","0.35","0.35","0.35","0.35","0.35","0.35","0","0.35","0.35","0.35","0.35","0.35","0.015","0.319","0.35","0.35","0.018","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0","0","0.4","0.4"
TaxEffectOfUnusualItems,"-7,457,633.835","-51,756.749","-5,546,910","-6,365,760","-54,320","-211,680","-317,016","-2,904,390","0","275,670","-10,440","-256,785","-313,620","-2,223,180","-847,530","503,280","863,460","-6,672.476","-60,679.887","-657,762.463","-766,400","-112,052.988","1,512,400","-48,543.07","-1,200","-81.911","-6,400","-348.146","-8,800","400","14,700","-350","-215.293","-34,811.798","12,250","-416,500","224.228","-268,100","-7,700","-9,100","-9,800","-2,663,500","336,700","0","34,300","-157,500","-2,105,600","-58,450","-120,400","-581,014.446","462,195.576","53,900","52,500","-578,766.053","-242,900","-55,650","15,750","0","0","0","0","0","0","0","0","0","0","0","0","-235,200","189,600","0","0","0","0","226,400","0"
