name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988
	NetIncome,"204,906,000","30,634,000","48,430,000","106,674,000","19,168,000","26,321,000","14,642,000","63,174,000","-14,976,000","-39,295,000","25,288,000","95,387,000","11,119,000","12,043,000","24,080,000","94,025,000","10,077,000","9,885,000","-542,000","81,625,000","-8,568,000","-10,391,000","-20,104,000","70,564,000","-1,293,000","2,771,000","7,964,000","87,156,000","12,453,000","6,760,000","22,220,000","80,615,000","6,236,000","1,290,000","13,055,000","59,595,000","3,592,000","1,118,000","8,070,000","48,291,000","1,362,000","-847,000","5,020,000","43,555,000","1,565,000","-520,000","12,332,000","42,722,000","2,999,000","-1,372,000","9,010,000","32,303,000","-2,776,000","-6,819,000","-32,125,000","28,836,000","-3,852,000","-6,888,000","1,067,000","23,755,000","-884,000","-6,448,000","518,000","23,258,000","-1,737,000","-8,850,000","-2,751,000","14,813,000","-301,000","-4,669,000","-2,707,000","9,897,000","-1,660,000","-4,827,000","-3,095,000","11,380,000","2,718,000","-2,627,000","-4,520,000","8,495,000","576,000","-4,169,000","-3,662,000","5,033,000","3,885,000","-2,892,000","758,000","9,468,000","3,447,000","-2,519,000","680,000","6,900,000","1,600,000","-3,400,000","-3,100,000","4,400,000","1,400,000","-3,900,000","-2,100,000","5,700,000","2,400,000","-3,200,000","-1,000,000","5,600,000","2,000,000","-3,400,000","-2,400,000","3,400,000","1,700,000","-3,000,000","-9,000,000","-500,000","600,000","-3,000,000","-400,000","3,100,000","700,000","-2,000,000","3,300,000","1,900,000","-1,200,000",,,,,,,"3,300,000","700,000","1,800,000","3,800,000",,,,
		NetIncomeIncludingNoncontrollingInterests,"204,348,000","30,626,000","48,144,000","106,472,000","19,106,000","26,379,000","14,620,000","63,174,000","-14,976,000","-39,295,000","25,288,000","95,387,000","11,119,000","12,043,000","24,080,000","94,025,000","10,077,000","9,885,000","-542,000","81,625,000","-8,568,000","-10,391,000","-20,104,000","70,564,000","-1,293,000","2,771,000","7,964,000","87,156,000","12,453,000","6,760,000","22,220,000","79,773,000","5,908,000","1,089,000","12,674,000","59,357,000","3,338,000","1,033,000","7,897,000","48,213,000","1,307,000","-847,000","5,020,000","43,555,000","1,565,000","-520,000","12,332,000","42,722,000","2,999,000","-1,372,000","9,010,000","32,303,000","-2,776,000","-6,819,000","-32,125,000","28,836,000","-3,852,000","-6,888,000","1,067,000","23,755,000","-884,000","-6,448,000","518,000","23,258,000","-1,737,000","-8,850,000","-2,751,000","14,813,000","-301,000","-4,669,000","-2,707,000","9,897,000","-1,660,000","-4,827,000","-3,095,000","11,380,000","2,718,000","-2,627,000","-4,520,000","8,495,000","576,000","-4,169,000","-3,662,000","5,033,000","3,885,000","-2,892,000","1,079,000","9,468,000","3,447,000","-2,528,000","786,000","5,600,000","1,200,000","-3,800,000","-3,500,000","4,000,000","1,100,000","-4,200,000","-2,300,000","5,600,000","2,300,000","-3,200,000","-1,000,000","5,600,000","2,000,000","-3,400,000","-2,400,000","3,400,000","1,700,000","-3,000,000","-9,300,000","-500,000","600,000","-3,000,000","-400,000","3,100,000","700,000","-2,000,000","3,300,000","1,900,000","-1,200,000",,"2,500,000","1,600,000","-1,700,000","-1,000,000","4,600,000","3,300,000","700,000","1,800,000","3,800,000","3,200,000","400,000","500,000","1,800,000"
			NetIncomeContinuousOperations,"204,348,000","30,626,000","48,144,000","106,472,000","19,106,000","26,379,000","14,620,000","63,174,000","-14,976,000","-39,295,000","25,288,000","95,387,000","11,119,000","12,043,000","24,080,000","94,025,000","10,077,000","9,885,000","-542,000","81,625,000","-8,568,000","-10,391,000","-20,104,000","70,564,000","-1,293,000","2,771,000","7,964,000","87,156,000","12,453,000","6,760,000","22,220,000","79,773,000","5,908,000","1,089,000","12,674,000","59,357,000","3,338,000","1,033,000","7,897,000","48,213,000","1,307,000","-847,000","5,020,000","43,555,000","1,565,000","-520,000","12,332,000","42,722,000","2,999,000","-1,372,000","9,010,000","32,303,000","-2,776,000","-6,819,000","-32,125,000","28,836,000","-3,852,000","-6,888,000","1,067,000","23,755,000","-884,000","-6,448,000","518,000","23,258,000","-1,737,000","-8,850,000","-2,751,000","14,813,000","-301,000","-4,669,000","-2,707,000","9,897,000","-1,660,000","-4,827,000","-3,095,000","11,380,000","2,718,000","-2,627,000","-4,520,000","8,495,000","576,000","-4,169,000","-3,662,000","5,033,000","3,885,000","-2,892,000","758,000","9,468,000","3,447,000","-2,519,000","680,000","6,900,000","1,600,000","-3,400,000","-3,100,000","4,400,000","1,400,000","-3,900,000","-2,100,000","5,700,000","2,400,000","-3,200,000","-1,000,000","5,600,000","2,000,000","-3,400,000","-2,400,000","3,400,000","1,700,000","-3,000,000","-9,000,000","-500,000","600,000","-3,000,000","-400,000","3,100,000","700,000","-2,000,000","3,300,000","1,900,000","-1,200,000",,"2,500,000","1,600,000","-1,700,000","-1,000,000","4,600,000","3,300,000","700,000","1,800,000","3,800,000","3,200,000","400,000","500,000","1,800,000"
		MinorityInterests,"558,000","8,000","286,000","202,000","62,000","-58,000","22,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","842,000","328,000","201,000","381,000","238,000","254,000","85,000","173,000","78,000","55,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-321,000",,,"9,000","-106,000","1,300,000","400,000","400,000","400,000","400,000","300,000","300,000","200,000","100,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"204,906,000","30,634,000","48,430,000","106,674,000","19,168,000","26,321,000","14,642,000","63,174,000","-14,976,000","-39,295,000","25,288,000","95,387,000","11,119,000","12,043,000","24,080,000","94,025,000","10,077,000","9,885,000","-542,000","81,625,000","-8,568,000","-10,391,000","-20,104,000","70,564,000","-1,293,000","2,771,000","7,964,000","87,156,000","12,453,000","6,760,000","22,220,000","80,615,000","6,236,000","1,290,000","13,055,000","59,595,000","3,592,000","1,118,000","8,070,000","48,291,000","1,362,000","-847,000","5,020,000","43,555,000","1,565,000","-520,000","12,332,000","42,722,000","2,999,000","-1,372,000","9,010,000","32,303,000","-2,776,000","-6,819,000","-32,125,000","28,836,000","-3,852,000","-6,888,000","1,067,000","23,755,000","-884,000","-6,448,000","518,000","23,258,000","-1,737,000","-8,850,000","-2,751,000","14,813,000","-301,000","-4,669,000","-2,707,000","9,897,000","-1,660,000","-4,827,000","-3,095,000","11,380,000","2,718,000","-2,627,000","-4,520,000","8,495,000","576,000","-4,169,000","-3,662,000","5,033,000","3,885,000","-2,892,000","758,000","9,468,000","3,447,000","-2,519,000","680,000","6,900,000","1,600,000","-3,400,000","-3,100,000","4,400,000","1,400,000","-3,900,000","-2,100,000","5,700,000","2,400,000","-3,200,000","-1,000,000","5,600,000","2,000,000","-3,400,000","-2,400,000","3,400,000","1,700,000","-3,000,000","-9,000,000","-500,000","600,000","-3,000,000","-400,000","3,100,000","700,000","-2,000,000","3,300,000","1,900,000","-1,200,000",,,,,,,"3,300,000","700,000","1,800,000","3,800,000",,,,
BasicEPS,,"0.64","1","2.2","0.4","0.54","0.3","1.31","-0.31","-0.82","0.53","2","0.23","0.25","0.49","1.91","0.2","0.2","-0.01","1.67","-0.18","-0.21","-0.42","1.54","-0.03","0.06","0.17","1.92","0.28","0.15","0.495","1.8","0.145","0.03","0.32","1.46","0.09","0.03","0.2","1.205","0.035","-0.02",,"1.095","0.04","-0.015",,"1.11","0.08","-0.035",,"0.965","-0.085","-0.205",,"0.87","-0.115","-0.21",,"0.725","-0.025","-0.21",,"0.84","-0.07","-0.36",,"0.623","-0.013","-0.213",,"0.46","-0.077","-0.227",,"0.55","0.133","-0.127",,"0.417","0.03","-0.207",,"0.25","0.193","-0.147",,"0.483","0.177","-0.127",,"0.344","0.08","-0.17",,"0.227","0.073","-0.2",,"0.29","0.123","-0.167",,"0.287","0.103","-0.177",,"0.167","0.09","-0.157",,"-0.023","0.033","-0.15",,"0.157","0.033","-0.1","0.167",,"-0.06","0.003","0.13",,"-0.09","-0.05","0.12",,"0.033","0.103","0.257",,"0.03","0.033","0.123"
DilutedEPS,,"0.62","0.98","2.16","0.39","0.53","0.3","1.29","-0.31","-0.82","0.52","1.97","0.23","0.24","0.48","1.86","0.2","0.2","-0.01","1.65","-0.18","-0.21","-0.42","1.5","-0.03","0.06","0.17","1.87","0.27","0.15","0.48","1.765","0.145","0.03","0.31","1.425","0.085","0.025","0.2","1.185","0.035","-0.02",,"1.08","0.04","-0.015",,"1.08","0.075","-0.035",,"0.935","-0.085","-0.205",,"0.84","-0.115","-0.21",,"0.705","-0.025","-0.21",,"0.795","-0.07","-0.36",,"0.577","-0.013","-0.213",,"0.443","-0.077","-0.227",,"0.5","0.123","-0.127",,"0.387","0.027","-0.207",,"0.227","0.173","-0.147",,"0.437","0.163","-0.127",,"0.337","0.08","-0.17",,"0.22","0.067","-0.2",,"0.267","0.117","-0.167",,"0.277","0.1","-0.177",,"0.167","0.09","-0.157",,"-0.023","0.033","-0.15",,"0.157","0.033","-0.1","0.167",,"-0.06","0.003","0.13",,"-0.09","-0.05","0.12",,"0.033","0.103","0.257",,"0.03","0.033","0.123"
BasicAverageShares,,"48,016,000","48,282,000","48,567,000","48,476,000","48,377,000","48,367,000","48,359,000","48,214,000","48,025,000","47,841,000","47,768,000","48,450,000","48,781,000","49,032,000","49,231,000","49,169,000","49,127,000","49,091,000","48,846,000","48,689,000","48,648,000","47,789,000","45,918,000","45,667,000","45,549,000","45,540,000","45,311,000","45,073,000","44,965,000","44,946,000","44,822,000","42,374,000","40,976,000","40,844,000","40,798,000","40,610,000","40,322,000","40,222,000","40,106,000","39,990,000","39,720,000",,"39,690,000","39,696,000","39,438,000",,"38,454,000","38,252,000","37,806,000",,"33,540,000","33,452,000","33,392,000",,"33,052,000","33,024,000","32,964,000",,"32,786,000","32,752,000","30,504,000",,"27,718,000","25,512,000","24,414,000",,"23,781,000","22,473,000","21,855,000",,"21,570,000","21,486,000","21,356,613",,"20,698,731","20,639,760","20,627,490",,"20,336,271","20,142,600","20,107,110",,"20,069,361","20,035,917","19,935,141",,"19,629,306","19,573,080","19,843,137",,"20,087,044","19,990,005","19,990,005",,"19,402,064","19,081,368","19,490,255",,"19,645,350","19,449,735","19,190,405",,"19,525,121","19,345,166","19,235,665",,"20,389,805","18,879,449","19,139,366",,"21,417,862","17,991,004","19,990,005",,"19,777,345","20,989,505","19,990,005","19,790,105",,"19,990,005","19,352,324","19,352,324",,"19,352,324","19,352,324","19,352,324",,"20,989,505","17,410,650","14,797,796",,"14,626,686","14,626,686","14,626,686"
DilutedAverageShares,,"49,108,000","49,315,000","49,458,000","49,523,000","49,510,000","49,299,000","48,809,000","48,214,000","48,025,000","48,484,000","48,356,000","49,116,000","49,774,000","50,088,000","50,494,000","50,415,000","50,137,000","49,091,000","49,528,000","48,689,000","48,648,000","47,789,000","46,902,000","45,667,000","46,942,000","46,536,000","46,526,000","46,362,000","46,210,000","46,082,000","45,724,000","43,320,000","42,044,000","41,968,000","41,822,000","41,506,000","40,804,000","40,750,000","40,802,000","40,662,000","39,720,000",,"40,344,000","40,506,000","39,438,000",,"39,528,000","39,304,000","37,806,000",,"34,476,000","33,452,000","33,392,000",,"34,320,000","33,024,000","32,964,000",,"33,700,000","32,752,000","30,504,000",,"29,226,000","25,512,000","24,414,000",,"25,659,000","22,473,000","21,855,000",,"22,287,000","21,486,000","21,356,613",,"22,713,516","22,156,188","20,627,490",,"21,876,963","22,139,427","20,107,110",,"22,140,204","22,368,150","19,935,141",,"21,656,133","21,145,452","19,843,137",,"20,484,807","19,990,005","19,990,005",,"19,990,005","20,989,505","19,490,255",,"21,364,318","20,561,148","19,190,405",,"20,230,848","19,990,005","19,235,665",,"20,389,805","18,879,449","19,139,366",,"21,417,862","17,991,004","19,990,005",,"19,777,345","20,989,505","19,990,005","19,790,105",,"19,990,005","19,352,324","19,352,324",,"19,352,324","19,352,324","19,352,324",,"20,989,505","17,410,650","14,797,796",,"14,626,686","14,626,686","14,626,686"
TotalOperatingIncomeAsReported,"318,808,000","54,537,000","67,205,000","158,126,000","38,940,000","46,822,000","27,457,000","110,060,000","-11,402,000","-43,273,000","32,306,000","142,862,000","26,925,000","25,561,000","44,394,000","140,015,000","23,229,000","23,076,000","21,859,000","141,219,000","-3,694,000","-5,393,000","-21,855,000","115,145,000","-5,197,000","5,371,000","12,433,000","139,402,000","20,943,000","11,706,000","36,328,000","113,280,000","11,495,000","3,509,000","22,188,000","98,687,000","7,133,000","3,443,000","16,068,000","81,109,000","3,289,000","23,000","8,882,000","73,442,000","3,893,000","6,000","20,925,000","72,299,000","5,633,000","-1,925,000","13,457,000","57,587,000","-3,764,000","-11,072,000","-38,935,000","51,682,000","-5,416,000","-11,208,000","1,977,000","42,499,000","-1,363,000","-10,758,000","2,769,000","41,591,000","-1,757,000","-14,744,000","-2,784,000","27,781,000","149,000","-8,188,000","-4,401,000","17,913,000","-2,051,000","-8,395,000","-6,193,000","20,554,000","4,837,000","-4,405,000","-5,351,000","14,779,000","1,360,000","-6,611,000","-5,409,000","9,788,000","7,588,000","-4,515,000","1,602,000","17,100,000","6,518,000","-4,122,000","2,877,000","11,100,000","2,600,000","-6,000,000","-5,100,000","8,000,000","2,700,000","-6,500,000","-3,900,000","9,500,000","4,500,000","-5,400,000","-2,300,000","10,100,000","3,800,000","-5,500,000","-3,800,000","6,400,000","4,100,000","-4,600,000","1,400,000","300,000",,"-4,800,000","100,000","6,200,000","1,800,000","-3,200,000","6,300,000","3,900,000","-1,700,000",,,,,,,"5,600,000","1,300,000","3,500,000","7,500,000",,,,
TotalExpenses,"2,615,122,000","634,220,000","679,495,000","857,266,000","444,141,000","473,088,000","498,284,000","716,618,000","294,312,000","445,217,000","700,594,000","985,665,000","618,360,000","608,820,000","719,578,000","932,967,000","601,469,000","588,667,000","685,155,000","883,774,000","541,700,000","534,435,000","614,665,000","768,331,000","447,464,000","452,032,000","514,995,000","770,463,000","452,941,000","421,259,000","477,995,000","699,050,000","412,515,000","362,683,000","450,567,000","570,015,000","297,025,000","269,172,000","359,210,000","462,404,000","248,190,000","229,426,000","285,464,000","436,567,000","226,082,000","196,865,000","249,240,000","377,703,000","183,327,000","156,203,000","180,378,000","305,953,000","139,690,000","127,005,000","209,623,000","299,917,000","118,878,000","86,604,000","126,699,000","228,696,000","85,272,000","45,846,000","96,073,000","203,113,000","70,839,000","29,133,000","71,915,000","158,840,000","54,404,000","21,955,000","43,357,000","96,996,000","45,943,000","24,916,000","40,696,000","104,993,000","40,462,000","23,117,000","53,005,000","87,505,000","38,662,000","19,302,000","36,132,000","80,835,000","55,325,000","21,682,000","39,537,000","70,855,000","40,867,000","14,700,000","30,455,000","63,400,000","30,600,000","14,500,000","24,800,000","53,200,000","33,000,000","11,500,000","23,200,000","51,600,000","28,600,000","11,900,000","23,300,000","55,200,000","22,400,000","10,600,000","22,500,000","51,300,000","31,900,000","13,900,000","28,100,000","73,300,000",,"25,000,000","46,400,000","74,400,000","54,100,000","29,100,000","69,600,000","52,900,000","24,500,000",,,,,,,"41,000,000","15,200,000","41,000,000","46,300,000",,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"204,906,000","30,634,000","48,430,000","106,674,000","19,168,000","26,321,000","14,642,000","63,174,000","-14,976,000","-39,295,000","25,288,000","95,387,000","11,119,000","12,043,000","24,080,000","94,025,000","10,077,000","9,885,000","-542,000","81,625,000","-8,568,000","-10,391,000","-20,104,000","70,564,000","-1,293,000","2,771,000","7,964,000","87,156,000","12,453,000","6,760,000","22,220,000","80,615,000","6,236,000","1,290,000","13,055,000","59,595,000","3,592,000","1,118,000","8,070,000","48,291,000","1,362,000","-847,000","5,020,000","43,555,000","1,565,000","-520,000","12,332,000","42,722,000","2,999,000","-1,372,000","9,010,000","32,303,000","-2,776,000","-6,819,000","-32,125,000","28,836,000","-3,852,000","-6,888,000","1,067,000","23,755,000","-884,000","-6,448,000","518,000","23,258,000","-1,737,000","-8,850,000","-2,751,000","14,813,000","-301,000","-4,669,000","-2,707,000","9,897,000","-1,660,000","-4,827,000","-3,095,000","11,380,000","2,718,000","-2,627,000","-4,520,000","8,495,000","576,000","-4,169,000","-3,662,000","5,033,000","3,885,000","-2,892,000","758,000","9,468,000","3,447,000","-2,519,000","680,000","6,900,000","1,600,000","-3,400,000","-3,100,000","4,400,000","1,400,000","-3,900,000","-2,100,000","5,700,000","2,400,000","-3,200,000","-1,000,000","5,600,000","2,000,000","-3,400,000","-2,400,000","3,400,000","1,700,000","-3,000,000","-9,000,000","-500,000","600,000","-3,000,000","-400,000","3,100,000","700,000","-2,000,000","3,300,000","1,900,000","-1,200,000",,,,,,,"3,300,000","700,000","1,800,000","3,800,000",,,,
NormalizedIncome,"205,991,275.219","30,634,000","49,610,735.921","106,674,000","19,168,000","26,321,000","15,038,654.392","63,093,270","-3,477,192","-37,048,165","41,141,410","95,296,728","10,111,861","11,359,075","24,080,000","94,025,000","10,077,000","9,885,000","-542,000","81,625,000","-8,568,000","-10,391,000","-20,104,000","70,564,000","-1,293,000","2,771,000","7,964,000","87,156,000","12,453,000","6,760,000","22,220,000","80,615,000","6,236,000","1,290,000","13,055,000","59,595,000","3,592,000","1,118,000","8,070,000","48,291,000","1,362,000","-669,792.977","5,020,000","43,555,000","1,565,000","-520,000","12,332,000","42,722,000","2,999,000","-1,372,000","9,010,000","32,303,000","-2,776,000","-7,264,250","-32,125,000","28,836,000","-3,852,000","-6,888,000","1,067,000","23,755,000","-884,000","-6,448,000","518,000","23,258,000","-1,737,000","-8,850,000","-2,751,000","14,813,000","-301,000","-4,669,000","-2,707,000","9,897,000","-1,008,701.068","-4,827,000","-3,095,000","11,380,000","2,718,000","-2,627,000","-4,520,000","8,495,000","576,000","-4,169,000","-3,662,000","5,033,000","3,885,000","-2,892,000","758,000","9,468,000","3,447,000","-2,519,000","680,000","6,900,000","1,600,000","-3,400,000","-3,100,000","4,400,000","1,400,000","-3,900,000","-2,100,000","5,700,000","2,400,000","-3,200,000","-1,000,000","5,600,000","2,000,000","-3,400,000","-2,400,000","3,400,000","1,700,000","-3,000,000","-9,000,000","-500,000","600,000","-3,000,000","-400,000","3,100,000","700,000","-2,000,000","3,300,000","1,900,000","-1,200,000",,,,,,,"3,300,000","700,000","1,800,000","3,800,000",,,,
InterestExpense,"49,865,000","12,203,000","12,734,000","12,354,000","12,574,000",,"12,117,000","18,681,000","9,177,000","10,379,000","10,784,000","12,518,000","10,785,000","10,320,000","11,771,000","12,323,000","10,210,000","9,620,000","10,016,000","13,884,000","9,639,000","9,949,000","11,676,000","1,701,000","1,056,000","1,242,000","2,584,000","1,955,000","1,177,000","975,000","1,954,000","1,988,000","1,965,000","1,752,000","2,747,000","2,949,000","1,750,000","1,777,000","2,553,000","3,073,000","1,034,000","1,104,000",,"2,297,000","952,000","759,000","1,325,000","1,706,000","634,000","362,000","1,106,000","1,891,000","1,022,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-49,865,000","-12,203,000","-12,734,000","-12,354,000","-12,574,000","-12,004,000","-12,117,000","-18,681,000","-9,177,000","-10,379,000","-10,784,000","-12,518,000","-10,785,000","-10,320,000","-11,771,000","-12,323,000","-10,210,000","-9,620,000","-10,016,000","-13,884,000","-9,639,000","-9,949,000","-11,676,000","-1,701,000","-1,056,000","-1,242,000","-2,584,000","-1,955,000","-1,177,000","-975,000","-1,954,000","-1,988,000","-1,965,000","-1,752,000","-2,747,000","-2,949,000","-1,750,000","-1,777,000","-2,553,000","-3,073,000","-1,034,000","-1,104,000","-1,704,000","-2,297,000","-952,000","-759,000","-1,325,000","-1,706,000","-634,000","-362,000","-1,106,000","-1,891,000","-1,022,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"323,829,000","51,829,000","72,061,000","159,024,000","40,915,000","46,822,000","30,583,000","110,285,000","-9,459,000","-45,329,000","31,879,000","143,539,000","26,174,000","24,913,000","41,737,000","140,191,000","23,201,000","22,625,000","21,945,000","141,831,000","-3,694,000","-6,545,000","-21,062,000","113,708,000","-4,849,000","5,640,000","12,877,000","140,298,000","20,943,000","11,706,000","35,866,000","125,230,000","11,495,000","3,509,000","22,188,000","98,687,000","7,133,000","3,443,000","16,055,000","80,836,000","3,143,000","-263,000","7,611,000","73,442,000","3,517,000","-93,000","20,925,000","72,299,000","5,633,000","-1,925,000","13,457,000","57,587,000","-3,764,000","-11,072,000","-38,935,000","51,682,000","-5,416,000","-11,208,000","1,977,000","42,499,000","-1,363,000","-10,758,000","2,769,000","41,591,000","-1,757,000","-14,744,000","-2,784,000","27,781,000","149,000","-8,188,000","-4,401,000","17,913,000","-2,051,000","-8,395,000","-6,193,000","20,554,000","4,837,000","-4,405,000","-5,351,000","14,779,000","1,360,000","-6,611,000","-5,409,000","9,788,000","7,588,000","-4,515,000","1,602,000","17,100,000","6,518,000","-4,122,000","2,877,000","11,100,000","2,600,000","-6,000,000","-5,100,000","8,000,000","2,700,000","-6,500,000","-3,900,000","9,500,000","4,500,000","-5,400,000","-2,300,000","10,100,000","3,800,000","-5,500,000","-3,800,000","6,400,000","4,100,000","-4,600,000","1,400,000","300,000","48,200,000","-4,800,000","100,000","6,200,000","1,800,000","-3,200,000","6,300,000","3,900,000","-1,700,000","38,100,000","57,900,000","-92,300,000","12,500,000","25,700,000","57,800,000","5,600,000","1,300,000","3,500,000","7,500,000","-52,800,000","14,600,000","19,200,000","30,700,000"
EBITDA,"350,506,000"
ReconciledCostOfRevenue,"1,896,626,000","442,718,000","495,823,000","667,882,000","290,203,000","324,441,000","338,649,000","528,806,000","162,519,000","280,730,000","503,529,000","729,384,000","412,123,000","397,488,000","507,847,000","690,882,000","393,154,000","377,216,000","455,605,000","634,128,000","335,115,000","327,186,000","405,193,000","562,024,000","286,624,000","291,734,000","348,614,000","572,807,000","305,544,000","278,538,000","330,834,000","517,078,000","275,952,000","236,015,000","306,237,000","441,398,000","204,746,000","180,216,000","257,346,000","353,306,000","176,636,000","160,759,000","210,931,000","347,734,000","164,404,000","137,416,000","182,857,000","296,055,000","128,206,000","105,241,000","124,625,000","237,912,000","95,111,000","84,718,000","128,935,000","239,080,000","84,570,000","57,869,000","98,757,000","190,932,000","61,969,000","27,759,000","73,151,000","172,360,000","52,248,000","13,710,000","53,067,000","131,503,000","41,804,000","12,852,000","32,063,000","81,358,000","33,354,000","14,759,000","30,045,000","88,208,000","29,618,000","14,358,000","38,046,000","74,324,000","29,209,000","11,788,000","27,740,000","69,905,000","46,298,000","14,217,000","32,232,000","62,315,000","33,347,000","8,205,000","24,972,000","53,600,000","23,400,000","7,300,000","17,500,000","45,700,000","25,900,000","4,900,000","18,000,000","45,300,000","22,400,000","5,800,000","17,800,000","48,600,000","16,600,000","4,500,000","17,200,000","44,700,000","26,000,000","8,300,000","21,500,000","65,900,000",,"18,300,000","40,000,000","68,100,000","48,400,000","23,600,000","64,400,000","48,300,000","20,700,000",,,,,,,"38,600,000","13,000,000","37,600,000","43,700,000",,,,
ReconciledDepreciation,"26,677,000","6,095,000","6,460,000","7,024,000","7,098,000","7,044,000","8,880,000","10,187,000","9,691,000","9,867,000","9,772,000","9,701,000","9,789,000","9,473,000","9,951,000","10,033,000","9,455,000","9,380,000","10,303,000","6,906,000","10,736,000","9,838,000","9,583,000","8,033,000","7,672,000","7,193,000","7,179,000","6,612,000","5,914,000","5,687,000","5,604,000","5,589,000","4,954,000","4,227,000","4,153,000","3,160,000","3,235,000","3,128,000","2,977,000","2,811,000","2,100,000","2,053,000","2,222,000","1,875,000","1,852,000","1,524,000","1,668,000","1,508,000","1,277,000","1,280,000","1,289,000","1,303,000","1,384,000","1,404,000","1,692,000","1,900,000","1,785,000","1,570,000","1,292,000","1,294,000","1,247,000","1,594,000","1,131,000","1,103,000","1,113,000","1,084,000","1,081,000","1,269,000","481,000","300,000","350,000","359,000","323,000","312,000","315,000","320,000","318,000","322,000","380,000","387,000","359,000","363,000","319,000","314,000","303,000","280,000","395,000","332,000","240,000","193,000","338,000","400,000","400,000","300,000","400,000","300,000","400,000","300,000","300,000","300,000","300,000","300,000","300,000","400,000","400,000","400,000","400,000","500,000","400,000","300,000","100,000","400,000",,"300,000","300,000","300,000","200,000","200,000","100,000","200,000","100,000",,,,,,,"0","100,000","0","100,000",,,,
