name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998
		CapitalStock,"5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","31,000","31,000","31,000","30,000","33,000","32,000","31,667","31,283","23,192","2,277","0","0",,,,
			CommonStock,"5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","31,000","31,000","31,000","30,000","33,000","32,000","31,667","31,283","23,192","2,277","0","0",,,,
		AdditionalPaidInCapital,"1,622,973,000","1,619,805,000","1,613,624,000","1,609,193,000","1,602,948,000","1,598,230,000","1,594,384,000","1,589,895,000","1,584,854,000","1,586,972,000","1,580,336,000","1,575,554,000","1,570,026,000","1,569,725,000","1,569,539,000","1,569,412,000","1,560,262,000","1,555,560,000","1,552,609,000","1,535,858,000","1,516,421,000","1,510,152,000","1,525,267,000","1,530,701,000","1,514,923,000","1,490,405,000","1,506,593,000","1,501,793,000","1,493,361,000","1,467,658,000","1,476,148,000","1,481,523,000","1,491,966,000","1,466,043,000","1,434,471,000","1,435,109,000","1,424,009,000","1,392,098,000","1,386,741,000","1,380,193,000","1,368,557,000","1,353,971,000","1,351,004,000","1,337,020,000","1,327,935,000","1,322,265,000","1,313,546,000","1,310,926,000","1,307,328,000","1,303,667,000","1,300,457,000","1,296,358,000","1,294,310,000","1,292,360,000","1,289,743,000","1,293,348,000","1,289,904,000","1,286,219,000","1,548,655,000","1,534,423,000","1,722,493,000","1,712,897,000","1,702,565,000","1,697,365,000","1,691,331,000","1,684,974,000","1,688,546,000","1,737,714,000","1,747,206,000","1,741,241,000","1,732,983,000","1,719,406,000","1,712,159,000","1,707,617,000","1,707,029,000","1,704,976,000","1,704,278,000","1,704,123,000","1,704,356,000","1,704,385,000","1,704,797,000","1,702,522,000","1,694,590,000","1,717,399,000","1,715,852,000","1,596,213,408","1,600,821,241","838,466,993","829,480,458","368,400,000","293,700,000",,,,
		RetainedEarnings,"-1,215,169,000","-1,249,789,000","-1,226,095,000","-1,198,292,000","-1,229,900,000","-1,257,546,000","-1,206,846,000","-1,180,640,000","-1,230,285,000","-914,791,000","-932,505,000","-870,119,000","-901,155,000","-961,689,000","-945,708,000","-932,050,000","-966,985,000","-1,014,174,000","-1,024,222,000","-1,007,325,000","-1,010,628,000","-1,092,756,000","-1,073,495,000","-1,019,376,000","-1,004,931,000","-1,027,598,000","-970,784,000","-960,173,000","-964,424,000","-987,524,000","-919,491,000","-917,253,000","-925,990,000","-951,977,000","-950,843,000","-944,362,000","-952,768,000","-976,376,000","-980,196,000","-977,798,000","-987,496,000","-998,902,000","-1,021,776,000","-1,013,248,000","-1,009,338,000","-1,011,473,000","-1,023,064,000","-1,022,962,000","-1,023,632,000","-1,025,176,000","-1,032,918,000","-1,034,729,000","-1,037,614,000","-1,032,579,000","-1,024,645,000","-1,021,874,000","-1,023,807,000","-1,021,034,000","-1,076,540,000","-1,064,283,000","-1,036,153,000","-1,035,613,000","-1,063,230,000","-1,016,501,000","-1,017,520,000","-1,020,525,000","-1,058,447,000","-1,069,708,000","-1,085,994,000","-1,179,893,000","-1,198,750,000","-1,212,106,000","-1,225,611,000","-1,262,294,000","-1,272,182,000","-1,273,774,000","-1,257,282,000","-1,255,975,000","-1,191,565,000","-1,164,948,000","-1,151,227,000","-910,725,000","-808,695,000","-603,945,000","-533,024,000","-408,646,738","-312,209,832","-213,456,817","-182,227,743","-35,700,000","-14,200,000","-15,600,000","-10,600,000","-9,900,000","-4,400,000"
		TreasuryStock,"58,936,000","28,399,000","28,399,000","28,399,000","28,399,000","28,399,000","28,399,000","28,399,000","28,399,000","28,399,000","12,718,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,,,,,,"0","0","0","0","-272,000","-272,000","-208,000","-339,000","-446,000","-151,000","-253,000","-141,000","-4,000","33,000","-190,000","-337,000","-381,000","-271,000","-194,000","-194,000","-527,000","-71,000","8,000","-1,145,000","-1,113,000","169,000","2,090,000","14,000","0","2,000","-32,000","-192,000","-276,000","-292,000","-281,000","6,000","32,000","26,000","9,000","27,000","-2,000","1,463,000","1,292,000","1,232,000","1,340,000","1,544,000","1,818,000","2,411,000","2,540,000","1,379,000","1,538,000","-159,000","702,000","1,431,000","1,269,000","1,286,000","1,278,000","1,313,000","919,000","852,000","519,000","371,000","450,000","438,000","1,045,000","736,000","450,000","1,245,000","1,206,000","767,000","791,000","704,000","-15,000","-864,000","-2,723,000","-3,954,000","-9,240,000","-5,368,000","-6,868,000","-10,775,000","-19,027,732","8,313,068","-4,890,628","330,207","-1,100,000","-2,600,000",,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-186,000",,,,"1,423,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"888,000",,,,"-145,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"290,000,000","104,500,000","104,100,000","25,100,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,599,263","22,901,939","25,310,803","29,158,321",,,,,,
TotalCapitalization,"902,170,000","894,756,000","912,122,000","935,335,000","897,338,000","864,843,000","911,561,000","762,422,000","707,696,000","1,025,000,000","1,016,444,000","1,086,811,000","929,107,000","867,985,000","883,893,000","897,143,000","892,219,000","879,468,000","872,657,000","882,195,000","883,074,000","829,416,000","898,330,000","999,279,000","1,015,474,000","1,002,052,000","753,792,000","758,707,000","768,853,000","750,037,000","796,345,000","806,953,000","817,669,000","627,263,000","729,479,000","734,606,000","717,043,000","484,728,000","477,861,000","476,425,000","458,339,000","355,105,000","329,258,000","323,785,000","318,628,000","310,794,000","291,949,000","289,260,000","284,932,000","279,835,000","269,087,000","263,451,000","259,110,000","262,324,000","266,480,000","273,015,000","265,941,000","265,890,000","473,549,000","471,412,000","687,629,000","678,565,000","640,651,000","681,786,000","674,666,000","664,971,000","630,473,000","668,459,000","661,653,000","562,396,000","534,972,000","507,753,000","487,796,000","446,532,000","435,617,000","431,996,000","447,703,000","448,136,000","511,930,000","536,745,000","549,647,000","782,588,000","880,557,000","1,106,619,000","1,172,085,000","1,168,570,605","1,296,955,760","620,559,086","649,207,755","331,600,000","276,900,000","274,400,000","93,900,000","94,200,000","20,700,000"
CommonStockEquity,"348,873,000","341,622,000","359,135,000","382,507,000","344,654,000","312,290,000","359,144,000","380,861,000","326,175,000","643,515,000","634,846,000","705,232,000","668,537,000","607,595,000","623,685,000","637,114,000","593,141,000","541,387,000","528,425,000","528,347,000","505,460,000","417,019,000","451,505,000","511,135,000","509,802,000","462,284,000","535,742,000","541,632,000","527,796,000","479,025,000","556,830,000","566,364,000","565,994,000","514,070,000","483,634,000","490,719,000","471,053,000","415,450,000","406,257,000","402,118,000","381,071,000","355,105,000","329,258,000","323,785,000","318,628,000","310,794,000","291,949,000","289,260,000","284,932,000","279,835,000","269,087,000","263,451,000","259,110,000","262,324,000","266,480,000","273,015,000","265,941,000","265,890,000","473,549,000","471,412,000","687,629,000","678,565,000","640,651,000","681,786,000","674,666,000","664,971,000","630,473,000","668,459,000","661,653,000","562,396,000","534,972,000","507,753,000","487,796,000","446,532,000","435,617,000","431,996,000","447,703,000","448,136,000","511,930,000","536,745,000","549,647,000","782,588,000","880,557,000","1,106,619,000","1,172,085,000","1,168,570,605","1,296,955,760","620,142,740","647,585,199","331,600,000","276,900,000","274,400,000","93,900,000","94,200,000","20,700,000"
CapitalLeaseObligations,"37,449,000","38,163,000","38,449,000","38,533,000","39,050,000","38,708,000","38,525,000","37,658,000","33,696,000","9,188,000","10,218,000","14,079,000","8,611,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,896,000",,,,,,,,,,,,
NetTangibleAssets,"-402,842,000","-415,488,000","-400,121,000","-381,057,000","-425,461,000","-464,710,000","-421,091,000","-286,013,000","-347,371,000","-309,071,000","-329,692,000","-324,494,000","-166,795,000","-235,693,000","-227,945,000","-222,707,000","-275,616,000","-335,855,000","-357,511,000","-366,064,000","-397,165,000","-493,900,000","-468,717,000","-418,889,000","-428,584,000","-482,970,000","79,662,000","83,320,000","61,503,000","5,448,000","12,446,000","13,987,000","46,442,000","-12,951,000","-44,926,000","137,818,000","113,057,000","52,345,000","37,318,000","27,995,000","1,700,000","308,975,000","282,781,000","266,038,000","247,488,000","239,533,000","220,535,000","217,677,000","239,708,000","234,563,000","223,768,000","218,084,000","214,987,000","218,201,000","222,357,000","228,892,000","221,818,000","221,767,000","429,312,000","350,893,000","565,442,000","554,576,000","479,513,000","473,077,000","462,346,000","443,912,000","405,230,000","439,543,000","429,396,000","357,397,000","343,593,000","320,339,000","412,156,000","320,152,000","332,753,000","326,359,000","340,498,000","339,309,000","340,101,000","353,879,000","353,955,000","379,028,000","424,514,000","491,118,000","498,285,000","547,539,056","604,017,600","254,337,667","261,797,831","257,800,000","258,900,000","255,300,000","88,700,000","88,900,000","15,100,000"
WorkingCapital,"99,688,000","88,557,000","125,646,000","173,130,000","132,705,000","99,552,000","127,668,000","68,641,000","61,332,000","45,611,000","69,642,000","86,235,000","122,597,000","82,788,000","77,792,000","80,692,000","66,663,000","47,641,000","59,453,000","60,720,000","53,177,000","43,480,000","97,429,000","174,664,000","190,820,000","174,571,000","302,120,000","309,845,000","314,750,000","303,246,000","276,622,000","276,672,000","329,136,000","139,305,000","239,896,000","395,910,000","374,885,000","144,385,000","128,938,000","123,626,000","102,711,000","281,873,000","273,486,000","255,717,000","236,658,000","228,760,000","209,372,000","205,385,000","226,390,000","219,475,000","199,150,000","191,620,000","186,233,000","182,733,000","179,207,000","175,672,000","170,136,000","163,262,000","287,636,000","207,051,000","424,408,000","417,951,000","409,983,000","418,629,000","411,147,000","397,669,000","386,851,000","416,661,000","400,526,000","309,411,000","262,192,000","246,902,000","366,795,000","302,647,000","315,667,000","306,888,000","298,433,000","287,228,000","287,099,000","233,213,000","220,414,000","199,897,000","239,857,000","273,955,000","277,897,000","366,875,113","387,474,512","172,195,052","170,012,929","164,600,000","172,900,000","175,900,000","71,800,000","85,800,000","12,700,000"
InvestedCapital,"903,982,000","896,568,000","913,912,000","937,123,000","899,124,000","866,627,000","913,343,000","763,652,000","763,925,000","1,036,228,000","1,017,671,000","1,087,730,000","929,107,000","867,985,000","883,893,000","897,143,000","892,219,000","879,468,000","875,217,000","884,755,000","885,634,000","831,976,000","901,530,000","1,002,479,000","1,018,674,000","1,033,683,000","753,792,000","758,707,000","768,853,000","757,951,000","804,262,000","814,865,000","825,579,000","816,749,000","729,479,000","734,606,000","723,991,000","489,318,000","480,094,000","476,425,000","465,253,000","355,105,000","329,258,000","323,785,000","318,628,000","310,794,000","291,949,000","289,260,000","284,932,000","279,835,000","269,087,000","263,451,000","259,110,000","262,324,000","266,480,000","273,015,000","265,941,000","265,890,000","473,549,000","471,412,000","687,629,000","678,565,000","640,651,000","681,786,000","674,666,000","664,971,000","630,473,000","668,459,000","661,653,000","562,396,000","534,972,000","507,753,000","487,796,000","446,532,000","435,617,000","431,996,000","447,703,000","448,136,000","523,519,000","536,745,000","549,647,000","782,588,000","880,557,000","1,106,619,000","1,172,085,000","1,168,570,605","1,296,955,760","620,559,086","649,900,600","331,600,000","276,900,000","274,400,000","93,900,000","94,200,000","20,700,000"
TangibleBookValue,"-402,842,000","-415,488,000","-400,121,000","-381,057,000","-425,461,000","-464,710,000","-421,091,000","-286,013,000","-347,371,000","-309,071,000","-329,692,000","-324,494,000","-166,795,000","-235,693,000","-227,945,000","-222,707,000","-275,616,000","-335,855,000","-357,511,000","-366,064,000","-397,165,000","-493,900,000","-468,717,000","-418,889,000","-428,584,000","-482,970,000","79,662,000","83,320,000","61,503,000","5,448,000","12,446,000","13,987,000","46,442,000","-12,951,000","-44,926,000","137,818,000","113,057,000","52,345,000","37,318,000","27,995,000","1,700,000","308,975,000","282,781,000","266,038,000","247,488,000","239,533,000","220,535,000","217,677,000","239,708,000","234,563,000","223,768,000","218,084,000","214,987,000","218,201,000","222,357,000","228,892,000","221,818,000","221,767,000","429,312,000","350,893,000","565,442,000","554,576,000","479,513,000","473,077,000","462,346,000","443,912,000","405,230,000","439,543,000","429,396,000","357,397,000","343,593,000","320,339,000","412,156,000","320,152,000","332,753,000","326,359,000","340,498,000","339,309,000","340,101,000","353,879,000","353,955,000","379,028,000","424,514,000","491,118,000","498,285,000","547,539,056","604,017,600","254,337,667","261,797,831","257,800,000","258,900,000","255,300,000","88,700,000","88,900,000","15,100,000"
TotalDebt,"592,558,000","593,109,000","593,226,000","593,149,000","593,520,000","593,045,000","592,724,000","420,449,000","471,446,000","401,901,000","393,043,000","396,577,000","269,181,000","260,390,000","260,208,000","260,029,000","299,078,000","338,081,000","346,792,000","356,408,000","380,174,000","414,957,000","450,025,000","491,344,000","508,872,000","571,399,000","218,050,000","217,075,000","241,057,000","278,926,000","247,432,000","248,501,000","259,585,000","302,679,000","245,845,000","243,887,000","252,938,000","73,868,000","73,837,000","74,307,000","84,182,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,589,000",,,,"2,896,000",,,,,"416,346","2,315,401",,,,,,
NetDebt,"410,887,000","420,122,000","369,851,000","322,207,000","362,667,000","404,212,000","403,033,000","292,710,000","269,552,000","311,893,000","285,359,000","272,892,000","110,808,000","175,866,000","171,934,000","170,189,000","221,971,000","278,116,000","268,234,000","278,096,000","305,565,000","363,244,000","378,860,000","417,071,000","440,917,000","515,926,000","158,412,000","157,577,000","179,203,000","232,482,000","187,238,000","178,737,000","116,829,000","172,454,000","148,024,000","26,453,000",,"5,590,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"50,384,000","50,137,000","50,025,000","49,962,000","49,615,000","49,483,000","49,350,000","49,340,000","49,148,000","49,059,000","48,895,000","48,779,000","48,255,000","48,044,000","47,816,000","47,494,000","46,828,000","46,366,000","46,077,000","44,681,000","42,635,000","41,845,000","41,711,000","41,495,000","41,245,000","40,954,000","40,951,000","40,944,000","40,851,000","40,882,000","40,977,000","41,039,000","42,203,000","42,083,000","41,175,868","41,142,928","40,933,111","40,832,393","40,633,000","40,333,610","39,803,890","39,533,570","39,322,739","37,963,589","36,502,257","36,088,646","36,088,476","35,942,160","35,669,437","35,391,122","35,345,642","35,227,407","34,394,872","34,394,872","34,394,872","34,394,872","34,372,813","34,362,696","33,264,028","33,170,315","32,991,713","31,392,862","31,355,475","31,272,287","31,163,393","31,018,795","31,000,241","32,913,000","33,168,000","32,894,000","32,519,000","32,004,059","31,470,635","31,470,635","31,439,303","31,277,810","31,148,446","30,957,371","30,941,023","30,931,873","30,911,736","30,917,923","30,385,735","32,524,500","32,001,109","31,666,941","31,283,300","23,191,549","22,773,387","20,290,200","19,023,200","18,943,600","17,152,400","16,913,600","16,913,600"
OrdinarySharesNumber,"47,433,000","48,831,000","48,719,000","48,656,000","48,309,000","48,177,000","48,044,000","48,034,000","47,842,000","47,753,000","48,334,000","48,779,000","48,255,000","48,044,000","47,816,000","47,494,000","46,828,000","46,366,000","46,077,000","44,681,000","42,635,000","41,845,000","41,711,000","41,495,000","41,245,000","40,954,000","40,951,000","40,944,000","40,851,000","40,882,000","40,977,000","41,039,000","42,203,000","42,083,000","41,175,868","41,142,928","40,933,111","40,832,393","40,633,000","40,333,610","39,803,890","39,533,570","39,322,739","37,963,589","36,088,646","36,088,646","36,088,476","35,942,160","35,669,437","35,391,122","35,345,642","35,227,407","34,394,872","34,394,872","34,394,872","34,394,872","34,372,813","34,362,696","33,264,028","33,170,315","32,991,713","31,392,862","31,355,475","31,272,287","31,163,393","31,018,795","31,000,241","32,913,000","33,168,000","32,894,000","32,519,000","32,004,059","31,470,635","31,470,635","31,439,303","31,277,810","31,148,446","30,957,371","30,941,023","30,931,873","30,911,736","30,917,923","30,385,735","32,524,500","32,001,109","31,666,941","31,283,300","23,191,549","22,773,387","20,290,200","19,023,200","18,943,600","17,152,400","16,913,600","16,913,600"
TreasurySharesNumber,"2,951,000","1,306,000","1,306,000","1,306,000","1,306,000","1,306,000","1,306,000","1,306,000","1,306,000","1,306,000","561,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"413,611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
