name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000
	TotalNonCurrentAssets,"40,282,850,000","40,568,728,000","39,962,138,000","40,249,796,000","39,378,898,000","39,609,185,000","39,581,132,000","39,650,136,000","39,779,928,000","40,113,714,000","40,219,479,000","10,036,393,000","10,079,870,000","9,854,566,000","9,425,246,000","8,640,933,000","8,745,419,000","8,694,490,000","8,731,252,000","7,520,710,000","7,560,536,000","7,538,151,000","7,652,951,000","7,658,639,000","2,633,998,000","2,672,280,000","2,725,880,000","2,491,253,000","2,425,170,000","2,516,332,000","2,332,632,000","2,375,206,000","1,922,460,000","1,923,256,000","1,909,422,000","1,910,564,000","1,929,362,000","1,938,801,000","1,468,611,000","1,439,404,000","1,490,472,000","1,423,929,000","1,477,579,000","1,502,556,000","1,127,932,000","1,103,476,000","1,071,062,000","1,078,415,000","1,118,754,000","1,178,372,000","1,081,633,000","914,184,000","1,106,444,000","1,215,038,000","828,497,000","796,997,000","792,732,000","761,281,000","756,200,000","743,550,000","743,935,000","738,190,000","670,272,000","663,871,000","663,157,000","670,352,000","663,515,000","665,522,000","649,043,000","634,328,000","629,691,000","618,089,000","567,867,000","351,637,000","356,031,000","341,450,000","346,644,000","349,448,000","351,961,000","379,201,000","373,108,000","319,827,000","322,106,000","196,055,000","199,263,000"
		NetPPE,"1,716,257,000","1,687,586,000","1,667,287,000","1,642,283,000","1,580,743,000","1,578,532,000","1,526,178,000","1,477,635,000","1,441,910,000","1,382,802,000","1,423,271,000","712,396,000","674,199,000","653,542,000","640,976,000","615,803,000","599,774,000","588,348,000","577,188,000","537,879,000","551,951,000","520,714,000","512,079,000","493,678,000","366,445,000","367,541,000","368,795,000","374,143,000","355,885,000","362,809,000","363,415,000","369,753,000","364,725,000","357,880,000","355,370,000","348,064,000","341,573,000","338,195,000","324,005,000","305,848,000","288,428,000","258,041,000","255,664,000","256,301,000","219,944,000","202,928,000","183,938,000","178,549,000","174,692,000","182,184,000","176,226,000","141,412,000","145,664,000","153,533,000","141,415,000","134,695,000","134,221,000","122,588,000","118,495,000","113,471,000","112,712,000","109,396,000","107,977,000","102,730,000","102,915,000","109,048,000","104,173,000","107,549,000","99,147,000","99,513,000","97,482,000","92,400,000","62,681,000","50,271,000","51,785,000","50,455,000","53,023,000","53,853,000","53,643,000","52,777,000","49,018,000","44,965,000","44,336,000","24,119,000","24,443,000"
			GrossPPE,,"2,884,209,000",,,,"2,478,970,000",,,,"1,997,906,000",,,,"1,157,369,000",,,,"902,684,000",,,,,,"694,347,000",,,,"554,075,000",,,,"541,718,000",,,,"505,012,000","527,295,000","518,041,000","501,233,000","467,759,000","465,124,000","419,713,000","414,852,000","403,971,000","362,065,000","333,335,000","303,340,000","289,934,000","292,862,000","304,212,000","297,415,000","293,585,000","294,771,000","304,542,000","287,386,000","322,124,000","312,357,000","292,552,000","284,551,000","275,146,000","269,589,000","260,204,000","252,793,000","230,863,000","217,074,000","229,503,000","218,332,000","196,198,000","187,796,000","188,162,000","186,131,000","161,753,000","132,034,000","119,624,000","121,138,000","114,196,000","116,764,000","117,594,000","117,384,000","52,777,000","96,339,000","92,286,000","44,336,000",,"24,443,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,,,
				LandAndImprovements,,"12,126,000",,,,"13,751,000",,,,"14,037,000",,,,"3,518,000",,,,"2,742,000",,,,,,"6,221,000",,,,"1,571,000",,,,"1,942,000",,,,"1,983,000",,,,"1,892,000",,,,"2,298,000",,,"1,891,000",,,,"2,288,000",,,,"2,727,000",,,,"2,143,000",,,,"2,060,000",,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"195,088,000",,,,"208,264,000",,,,"196,430,000",,,,"27,179,000",,,,"29,309,000",,,,,,"62,901,000",,,,"26,236,000",,,,"33,996,000",,,,"35,216,000",,,,"33,753,000",,,,"40,426,000",,,"34,344,000",,,,"38,356,000",,,,"47,936,000",,,,"38,129,000",,,,"35,219,000",,,,"44,590,000",,,,"3,241,000",,,,,,,,"3,451,000",,,,,,
				MachineryFurnitureEquipment,,"1,387,524,000",,,,"1,207,772,000",,,,"911,190,000",,,,"585,225,000",,,,"436,029,000",,,,,,"308,486,000",,,,"251,842,000",,,,"228,575,000",,,,"172,880,000",,,,"353,114,000",,,,"305,972,000",,,"234,426,000",,,,"184,199,000",,,,"120,355,000","322,124,000",,,"140,776,000",,,,"111,529,000",,,,"81,797,000",,,,"107,776,000",,,,"61,096,000",,,,"74,157,000",,,,,,
				OtherProperties,,"778,533,000",,,,"679,686,000",,,,"522,921,000",,,,"337,589,000",,,,"280,774,000",,,,,,"209,201,000",,,,"197,186,000",,,,"204,102,000",,,,"181,316,000",,,,,,,,,,,,,,,,,,,"70,444,000",,,,"60,387,000",,,,"73,616,000",,,,"68,929,000",,,,"62,370,000",,,,"49,986,000",,,,"29,129,000",,,,,,
				ConstructionInProgress,,"378,409,000",,,,"237,707,000",,,,"235,735,000",,,,"130,560,000",,,,"90,676,000",,,,,,"67,086,000",,,,"56,782,000",,,,"53,704,000",,,,"101,339,000",,,,"67,035,000",,,,"43,692,000",,,"24,085,000",,,,"58,841,000",,,,"45,924,000",,,,"43,116,000",,,,"30,369,000",,,,"23,016,000",,,,"12,744,000",,,,"10,056,000",,,,"10,647,000",,,,,,
				Leases,,"132,529,000",,,,"131,790,000",,,,"117,593,000",,,,"73,298,000",,,,"63,154,000",,,,,,"40,452,000",,,,"20,458,000",,,,"19,399,000",,,,"12,278,000",,,,"11,965,000",,,,"11,583,000",,,"8,594,000",,,,"13,731,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-1,196,623,000",,,,"-900,438,000",,,,"-615,104,000",,,,"-503,827,000",,,,"-314,336,000",,,,,,"-200,669,000",,,,"-179,932,000",,,,"-171,965,000",,,,"-156,948,000","-185,722,000","-179,846,000","-177,228,000","-161,911,000","-176,696,000","-161,672,000","-159,188,000","-147,670,000","-142,121,000","-130,407,000","-119,402,000","-111,385,000","-118,170,000","-122,028,000","-121,189,000","-152,173,000","-149,107,000","-151,009,000","-145,971,000","-187,429,000","-178,136,000","-169,964,000","-166,056,000","-161,675,000","-156,877,000","-150,808,000","-144,816,000","-128,133,000","-114,159,000","-120,455,000","-114,159,000","-88,649,000","-88,649,000","-88,649,000","-88,649,000","-69,353,000","-69,353,000","-69,353,000","-69,353,000","-63,741,000","-63,741,000","-63,741,000","-63,741,000",,"-47,321,000","-47,321,000",,,
		GoodwillAndOtherIntangibleAssets,"36,086,042,000","36,446,983,000","35,874,101,000","36,237,115,000","35,552,734,000","35,887,334,000","35,997,020,000","36,218,544,000","36,477,164,000","36,914,395,000","36,938,841,000","8,653,896,000","8,751,331,000","8,829,973,000","8,409,889,000","7,669,242,000","7,811,206,000","7,885,699,000","7,945,123,000","6,817,183,000","6,856,807,000","6,939,598,000","7,060,969,000","7,094,113,000","2,202,445,000","2,243,122,000","2,290,445,000","2,051,969,000","1,938,983,000","2,026,607,000","1,835,639,000","1,872,458,000","1,429,381,000","1,442,660,000","1,434,812,000","1,445,070,000","1,464,609,000","1,475,690,000","1,025,516,000","1,014,875,000","1,079,815,000","1,040,761,000","1,102,499,000","779,637,000","789,598,000","785,160,000","774,200,000","787,527,000","825,083,000","877,288,000","883,214,000","761,212,000","948,245,000","1,048,083,000","672,772,000","649,098,000","647,918,000","627,672,000","626,864,000","616,964,000","623,289,000","616,432,000","554,462,000","550,550,000","549,644,000","550,538,000","547,750,000","551,851,000","543,769,000","528,231,000","524,670,000","515,170,000","492,462,000","296,237,000","299,114,000","285,517,000","288,222,000","290,306,000","293,020,000","321,035,000","323,613,000","274,384,000","277,375,000","166,494,000","168,954,000"
			Goodwill,"24,793,799,000","24,813,274,000","24,344,275,000","24,422,012,000","23,853,850,000","23,871,451,000","23,745,340,000","23,679,923,000","23,662,373,000","23,759,740,000","23,754,450,000","6,345,563,000","6,345,998,000","6,341,355,000","6,130,921,000","5,671,875,000","5,714,945,000","5,703,992,000","5,616,414,000","4,890,016,000","4,859,387,000","4,823,756,000","4,849,015,000","4,829,405,000","1,556,904,000","1,577,455,000","1,603,593,000","1,491,833,000","1,422,900,000","1,483,615,000","1,324,374,000","1,337,285,000","1,064,868,000","1,063,310,000","1,047,578,000","1,044,222,000","1,051,614,000","1,059,520,000","740,891,000","724,687,000","760,972,000","741,081,000","775,505,000","779,637,000","590,911,000","582,252,000","569,090,000","577,218,000","599,872,000","626,212,000","625,120,000","535,988,000","696,246,000","762,493,000","497,136,000","472,543,000","471,923,000","454,459,000","451,244,000","442,403,000","443,917,000","434,198,000","387,280,000",,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"11,292,243,000","11,633,709,000","11,529,826,000","11,815,103,000","11,698,884,000","12,015,883,000","12,251,680,000","12,538,621,000","12,814,791,000","13,154,655,000","13,184,391,000","2,308,333,000","2,405,333,000","2,488,618,000","2,278,968,000","1,997,367,000","2,096,261,000","2,181,707,000","2,328,709,000","1,927,167,000","1,997,420,000","2,115,842,000","2,211,954,000","2,264,708,000","645,541,000","665,667,000","686,852,000","560,136,000","516,083,000","542,992,000","511,265,000","535,173,000","364,513,000","379,350,000","387,234,000","400,848,000","412,995,000","416,170,000","284,625,000","290,188,000","318,843,000","299,680,000","326,994,000",,"198,687,000","202,908,000","205,110,000","210,309,000","225,211,000","251,076,000","258,094,000","225,224,000","251,999,000","285,590,000","175,636,000","176,555,000","175,995,000","173,213,000","175,620,000","174,561,000","179,372,000","182,234,000","167,182,000","550,550,000","549,644,000","550,538,000","547,750,000","551,851,000","543,769,000","528,231,000","524,670,000","515,170,000","492,462,000","296,237,000","299,114,000","285,517,000","288,222,000","290,306,000","293,020,000","321,035,000","323,613,000","274,384,000","277,375,000","166,494,000",
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000"
		NonCurrentDeferredAssets,"22,754,000","12,117,000","8,480,000","8,094,000","8,120,000","7,627,000","6,822,000","6,220,000","6,778,000","6,292,000","12,477,000","6,950,000","7,288,000","8,128,000","9,237,000","10,049,000","11,420,000","13,146,000","16,736,000","16,388,000","15,838,000","20,419,000","20,921,000","22,719,000","24,549,000","26,252,000","30,375,000","30,578,000","93,549,000","95,161,000","100,813,000","101,928,000","103,182,000","100,332,000","96,646,000","95,178,000","93,626,000","97,966,000","96,558,000","97,235,000","98,585,000","96,508,000","99,013,000","104,140,000","96,080,000","93,838,000","90,470,000","89,850,000","95,733,000","93,605,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
