name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001
InvestingCashFlow,"69,500,000","-22,900,000","67,600,000","58,800,000","-34,000,000","-34,000,000","-52,100,000","-43,900,000","-36,500,000","-43,000,000","-15,900,000","-46,800,000","-41,300,000","-48,600,000","-1,850,700,000","-31,200,000","9,700,000","-17,400,000","-20,900,000","-4,000,000","-19,400,000","224,200,000","117,500,000","-16,500,000","-20,000,000","-27,300,000","39,200,000","-20,200,000","23,300,000","-24,400,000","-91,500,000","-37,300,000","-40,900,000","-29,400,000","157,500,000","89,600,000","-35,600,000","-21,000,000","-156,400,000","-121,400,000","112,200,000","-40,400,000","-42,600,000","-40,800,000","-28,600,000","-41,600,000","-39,700,000","-61,000,000","12,100,000","-19,800,000","5,400,000","-18,500,000","256,900,000","301,000,000","-303,638,000","-3,276,716,000","-68,045,000","-100,669,000","-63,124,000","-1,460,000","-29,897,000","15,843,000","-18,592,000","-61,410,000","-5,426,000","-432,000","-74,908,000","-659,000","-9,589,000","2,823,000","-21,405,000","-50,965,000","-25,764,000","-27,702,000","-253,820,000","-44,825,000","-14,172,000","-14,234,000","-13,712,000","95,635,000","-26,722,000","-20,846,000","-29,947,000","-15,744,000"
	CashFlowFromContinuingInvestingActivities,"69,500,000","-22,900,000","67,600,000","58,800,000","-34,000,000","-34,000,000","-52,100,000","-43,900,000","-36,500,000","-43,000,000","-15,900,000","-46,800,000","-41,300,000","-48,600,000","-1,850,700,000","-31,200,000","9,700,000","-17,400,000","-20,900,000","-4,000,000","-19,400,000","224,200,000","117,500,000","-16,500,000","-20,000,000","-27,300,000","39,200,000","-20,200,000","23,300,000","-24,400,000","-91,500,000","-37,300,000","-40,900,000","-29,400,000","157,500,000","89,600,000","-35,600,000","-21,000,000","-156,400,000","-121,400,000","112,200,000","-40,400,000","-42,600,000","-40,800,000","-28,600,000","-41,600,000","-39,700,000","-61,000,000","12,100,000","-19,800,000","5,400,000","-18,500,000","256,900,000","301,000,000","-303,638,000","-3,276,716,000","-68,045,000","-100,669,000","-63,124,000","-1,460,000","-29,897,000","15,843,000","-18,592,000","-61,410,000","-5,426,000","-432,000","-74,908,000","-659,000","-9,589,000","2,823,000","-21,405,000","-50,965,000","-25,764,000","-27,702,000","-253,820,000","-44,825,000","-14,172,000","-14,234,000","-13,712,000","95,635,000","-26,722,000","-20,846,000","-29,947,000","-15,744,000"
		NetPPEPurchaseAndSale,"-82,800,000","-23,400,000","12,000,000","-31,700,000","-39,700,000","-28,500,000","-70,000,000","-48,300,000","-36,400,000","-42,800,000","-66,400,000","-57,600,000","-72,500,000","-49,100,000","-55,800,000","-31,300,000","-11,400,000","-18,200,000","-28,900,000","-15,400,000","-17,600,000","-20,000,000","-28,900,000","-23,300,000","-19,400,000","-20,200,000","-23,900,000","-29,600,000","-29,300,000","-31,400,000","-36,500,000","-26,800,000","-40,900,000","-28,600,000","161,500,000","-38,900,000","-35,600,000","-20,200,000","-37,900,000","-40,300,000","114,600,000","-26,700,000","-42,800,000","-41,000,000","-47,000,000","-41,400,000","-62,300,000","-43,900,000","-27,500,000","-26,300,000","-45,000,000","-33,900,000","-43,700,000","-35,300,000","-95,704,000","-27,112,000","-43,868,000","-33,418,000","-33,901,000","-79,672,000","-33,804,000","-16,267,000","-29,688,000","-18,644,000","-22,858,000","-16,620,000","-23,317,000","-19,196,000","-27,302,000","-15,812,000","-18,528,000","-17,195,000","-22,755,000","-9,018,000","-24,909,000","-9,701,000","-17,585,000","-10,821,000","-13,812,000","-9,862,000","-25,301,000","-7,366,000","5,864,000","-7,327,000"
			PurchaseOfPPE,"-122,100,000","-23,400,000","-27,300,000","-31,700,000","-39,700,000","-28,500,000","-70,000,000","-48,300,000","-36,400,000","-42,800,000","-66,400,000","-57,600,000","-72,500,000","-49,100,000","-55,800,000","-31,300,000","-11,400,000","-18,200,000","-28,900,000","-15,400,000","-17,600,000","-20,000,000","-28,900,000","-23,300,000","-19,400,000","-20,200,000","-23,900,000","-29,600,000","-29,300,000","-31,400,000","-36,500,000","-26,800,000","-40,900,000","-36,500,000","-30,900,000","-38,900,000","-35,600,000","-20,200,000","-37,900,000","-40,300,000","-36,900,000","-26,700,000",,"-41,000,000","-47,000,000","-41,400,000","-62,300,000","-43,900,000","-27,500,000","-26,300,000","-45,000,000","-33,900,000","-43,700,000","-35,300,000","-80,704,000","-42,112,000","-43,868,000","-33,418,000","-33,901,000","-79,672,000","-33,804,000","-16,267,000","-29,688,000","-18,644,000","-22,858,000","-16,620,000","-23,317,000","-19,196,000","-27,302,000","-15,812,000","-18,528,000","-17,195,000","-22,755,000","-9,018,000","-24,909,000","-9,701,000","-17,585,000","-10,821,000","-13,812,000","-9,862,000","-25,301,000","-7,366,000",,
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","7,900,000","192,400,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"150,900,000","0","154,500,000","4,200,000","-7,800,000","-6,200,000","26,300,000","-4,100,000",,,,,,,"-1,774,700,000",,,"0","4,000,000","-3,000,000","-2,000,000","-300,000","-4,200,000","7,700,000","-800,000","-3,000,000","-9,700,000","-2,000,000",,,"-48,800,000",,,,"-4,000,000","0","0","0","-230,700,000","22,800,000","42,400,000","-22,800,000","0","0","0","0","-19,600,000","-22,800,000","-700,000","6,100,000","2,800,000","100,000","-900,000","-2,000,000","-594,377,000","-2,774,305,000","-38,527,000","-68,826,000","40,449,000","94,638,000","-11,678,000","-7,399,000","-2,957,000",,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-51,200,000","0","-3,900,000","-39,500,000","-7,800,000","-6,200,000","0","-4,100,000",,,,,,,"-1,795,400,000",,,"0","0","-3,000,000","-2,000,000","-300,000","-4,200,000","-1,100,000","-800,000","-3,000,000","-9,700,000","-2,000,000",,,"-48,800,000",,,,"-4,000,000","0","0","0",,,"0","-22,800,000","0",,,,"-19,600,000","-17,400,000","0","0","2,800,000","100,000","-900,000","-2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,"158,400,000",,,,,,,,,,,,,,,,"4,000,000",,,,"0",,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,"-700,000","6,100,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"1,400,000","500,000","-98,900,000","86,300,000","13,500,000","700,000","-8,400,000","8,500,000","1,300,000","-200,000","-39,100,000","10,800,000","31,200,000","500,000","-20,200,000","100,000","21,100,000","800,000","4,000,000","14,400,000","200,000","244,500,000","150,600,000","-900,000","200,000","-4,100,000","72,800,000","11,400,000","57,600,000","7,000,000","0","0","0","-800,000","0","128,500,000","0","-800,000","87,800,000","-79,500,000","-44,800,000","9,100,000","200,000","200,000","300,000","400,000","47,600,000","300,000","600,000","400,000","50,700,000","15,300,000","301,500,000","338,300,000","-152,136,000","94,050,000","16,579,000","49,154,000","18,497,000","-14,968,000","30,884,000","40,263,000","3,837,000","-10,742,000","18,054,000","17,747,000","-51,204,000","18,909,000","18,771,000","18,692,000","-2,108,000","-33,717,000","-2,109,000","-13,919,000","-226,783,000",,,,"100,000","105,497,000","-6,042,000","-5,788,000","-20,430,000","-8,417,000"
			PurchaseOfInvestment,"-8,500,000","-2,200,000","-1,600,000","-1,300,000","-3,400,000","-1,500,000","-2,400,000","-2,000,000","-4,300,000","-2,400,000","-5,600,000","-1,500,000","-2,700,000","-5,600,000","-5,000,000","-3,100,000","-1,100,000","-800,000","-700,000","-1,800,000","-500,000","0","-1,000,000","-4,600,000","-4,400,000","-35,900,000","-6,000,000","-10,100,000","-9,000,000","-10,200,000","-9,000,000","-10,200,000","-9,000,000","-10,100,000","-9,000,000","-9,300,000","-9,000,000","-9,300,000","98,100,000","-85,600,000","-45,000,000","0","-5,100,000","0","0","-5,100,000","0","-5,100,000","0","-5,100,000","0","-5,100,000","-50,000,000","-104,800,000","-153,967,000","-163,129,000","-14,915,000","-35,543,000","499,946,000","-563,579,000","-53,006,000","-12,486,000","-15,091,000",,,,,,,,"-21,029,000","-50,510,000","-18,905,000","-29,738,000","-226,783,000",,,,"0","3,710,000","-17,859,000","-29,807,000","-172,434,000","-72,127,000"
			SaleOfInvestment,"9,900,000","2,700,000","-97,300,000","87,600,000","16,900,000","2,200,000","-6,000,000","10,500,000","5,600,000","2,200,000","-33,500,000","12,300,000","33,900,000","6,100,000","-15,200,000","3,200,000","22,200,000","1,600,000","4,700,000","16,200,000","700,000","244,500,000","151,600,000","3,700,000","4,600,000","31,800,000","78,800,000","21,500,000","66,600,000","17,200,000","9,000,000","10,200,000","9,000,000","9,300,000","9,000,000","137,800,000","9,000,000","8,500,000","-10,300,000","6,100,000","200,000","9,100,000","5,300,000","200,000","300,000","5,500,000","47,600,000","5,400,000","600,000","5,500,000","50,700,000","20,400,000","351,500,000","443,100,000","1,831,000","257,179,000","31,494,000","84,697,000","-481,449,000","548,611,000","83,890,000","52,749,000","18,928,000","18,939,000","18,054,000","17,747,000","18,859,000","18,909,000","18,771,000","18,692,000","18,921,000","16,793,000","16,796,000","15,819,000",,,,,"100,000","101,787,000","11,817,000","24,019,000","152,004,000","63,710,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","18,100,000","-600,000","-5,400,000","5,400,000",,,,,,,"538,579,000","-569,349,000","-2,229,000","-47,579,000","-88,169,000","-1,458,000","-15,299,000","-754,000","10,216,000","-14,750,000","-622,000","-1,559,000","-387,000","-372,000","-1,058,000","-57,000","-769,000","-53,000","-900,000","-4,765,000","-2,128,000",,,"-3,413,000","0","0","4,621,000","-7,692,000",,
FinancingCashFlow,"42,731,300,000","8,221,600,000","71,805,100,000","-342,100,000","-321,100,000","-1,233,200,000","-307,000,000","-340,700,000","-396,600,000","-1,413,900,000","-363,300,000","-490,200,000","-489,600,000","-997,700,000","-312,200,000","-257,500,000","925,000,000","-1,435,300,000","-216,800,000","-234,400,000","-210,400,000","-1,323,700,000","-179,800,000","-186,500,000","-188,400,000","-1,039,000,000","-155,000,000","-160,000,000","-825,900,000","-65,800,000","-132,800,000","-146,300,000","-147,200,000","-1,769,600,000","-134,700,000","-122,400,000","-212,600,000","-136,300,000","-575,400,000","605,700,000","-142,900,000","-335,800,000","-90,900,000","-247,200,000","-156,500,000","-511,000,000","-66,700,000","-48,300,000","-386,100,000","-152,300,000","-294,200,000","-525,500,000","-331,100,000","-514,400,000","-315,373,000","2,433,515,000","-58,497,000","-55,191,000","-11,410,000","-807,223,000","-17,984,000","-23,311,000","-8,466,000","-841,000","-7,320,000","-10,596,000","-17,908,000","-12,145,000","-11,617,000","-14,261,000","-5,223,000","-8,128,000","-8,323,000","-8,858,000","-5,105,000","-4,623,000","-2,504,000","-6,002,000","116,236,000","-1,243,000","-18,990,000","-1,337,000","-1,089,000","-979,000"
	CashFlowFromContinuingFinancingActivities,"42,731,300,000","8,221,600,000","71,805,100,000","-342,100,000","-321,100,000","-1,233,200,000","-307,000,000","-340,700,000","-396,600,000","-1,413,900,000","-363,300,000","-490,200,000","-489,600,000","-997,700,000","-312,200,000","-257,500,000","925,000,000","-1,435,300,000","-216,800,000","-234,400,000","-210,400,000","-1,323,700,000","-179,800,000","-186,500,000","-188,400,000","-1,039,000,000","-155,000,000","-160,000,000","-825,900,000","-65,800,000","-132,800,000","-146,300,000","-147,200,000","-1,769,600,000","-134,700,000","-122,400,000","-212,600,000","-136,300,000","-575,400,000","605,700,000","-142,900,000","-335,800,000","-90,900,000","-247,200,000","-156,500,000","-511,000,000","-66,700,000","-48,300,000","-386,100,000","-152,300,000","-294,200,000","-525,500,000","-331,100,000","-514,400,000","-315,373,000","2,433,515,000","-58,497,000","-55,191,000","-11,410,000","-807,223,000","-17,984,000","-23,311,000","-8,466,000","-841,000","-7,320,000","-10,596,000","-17,908,000","-12,145,000","-11,617,000","-14,261,000","-5,223,000","-8,128,000","-8,323,000","-8,858,000","-5,105,000","-4,623,000","-2,504,000","-6,002,000","116,236,000","-1,243,000","-18,990,000","-1,337,000","-1,089,000","-979,000"
		NetIssuancePaymentsOfDebt,"-13,400,000","-13,400,000","0","0","0","0","0","0","-100,000,000","-204,600,000","-131,400,000","-200,600,000","-222,800,000","-106,900,000","-65,900,000","-1,900,000",,,"0","0","0","0","0","0","0","130,000,000","0","0","-673,000,000","743,700,000","0","0","0","-750,000,000","0",,,,"0","747,700,000","0","0","0","0","0","-420,500,000","0","-300,000,000","-300,300,000","808,400,000","-224,800,000","-450,200,000","-111,000,000","-114,100,000","293,387,000","2,634,687,000","-55,000","1,349,000","-1,294,000",,,,,,,,,,,,"-166,000","-401,000","-461,000","-487,000","-641,000","-2,233,000","-1,143,000","-1,465,000","-1,224,000","-1,288,000","-1,657,000","-1,337,000","-1,089,000","-979,000"
			NetLongTermDebtIssuance,"-13,400,000","-13,400,000",,,,,,"0","-100,000,000","-204,600,000","-131,400,000","-200,600,000","-222,800,000","-106,900,000","-65,900,000","-1,900,000",,,"0","0","0","0","0","0","0","130,000,000","0","0","-673,000,000","743,700,000","0","0","0","-750,000,000","0",,,,"0","747,700,000","0","0","0","0","0","-420,500,000","0","-300,000,000","-400,000","608,400,000","0","-250,300,000","-900,000","744,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-979,000"
				LongTermDebtIssuance,,"742,700,000",,,,,,,,,,"-200,600,000","-222,800,000","462,300,000","386,600,000","-1,900,000",,,"0","0","0","0","0","0","0","130,000,000","0","0","0","743,700,000","0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","-400,000","608,400,000","0","-300,000","-900,000","744,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-756,100,000","-756,100,000",,,,,,"0","-100,000,000","-204,600,000","-92,500,000","0","0","-569,200,000",,,,,,,,,"0","0",,,"0","0","-673,000,000","0","0","0","0","-750,000,000","0",,,,"0","0","0","0","0","0","0","-420,500,000","0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-979,000"
			NetShortTermDebtIssuance,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-299,900,000","200,000,000","-224,800,000","-199,900,000","-110,100,000","-858,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,"-224,800,000","-199,900,000","-110,100,000","-858,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-155,100,000",,,"-607,200,000","328,100,000","-14,400,000","-281,800,000","0","0","0","-27,000,000","-199,934,000","-7,303,000","2,388,000","2,800,000","14,554,000","-929,732,000","4,345,000","1,901,000","3,975,000","5,394,000","5,287,000","1,776,000",,"3,697,000","4,166,000","1,492,000","3,804,000","1,099,000","939,000","207,000","2,450,000","2,204,000","3,198,000","26,000","117,460,000",,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,938,000","6,854,000","2,388,000","2,800,000","14,554,000","19,608,000","4,345,000","1,901,000","3,975,000","5,394,000","5,287,000","1,776,000",,"3,697,000","4,166,000","1,492,000","3,804,000","1,099,000","939,000","207,000","2,450,000","2,204,000","3,198,000","26,000","117,460,000",,,,,
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-155,100,000","-65,300,000","0","-100,000","-279,000,000","-14,400,000","-281,800,000","0","0","0","-27,000,000","-209,872,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-2,515,300,000","-1,543,500,000","-326,800,000","-322,500,000","-322,500,000","-1,217,500,000","-304,300,000","-304,100,000","-304,000,000","-1,197,600,000","-268,100,000","-267,900,000","-267,800,000","-892,100,000","-249,800,000","-237,600,000","-237,700,000","-1,424,800,000","-223,900,000","-223,500,000","-223,500,000","-1,322,600,000","-202,900,000","-202,600,000","-202,400,000","-1,179,300,000","-168,500,000","-168,200,000","-167,900,000","-838,800,000","-157,600,000","-157,100,000","-157,100,000","-1,025,000,000","-149,500,000","-149,800,000","-150,400,000","-149,400,000","-580,000,000","-150,100,000","-147,700,000","-346,500,000","-92,200,000","-93,100,000","-93,900,000","-93,600,000","-684,500,000","530,700,000","-75,600,000","-683,400,000","-76,600,000","-76,400,000","-76,300,000","-76,300,000","-412,454,000","-77,348,000","-62,704,000","-62,687,000","-45,833,000","-45,732,000","-30,022,000","-29,995,000","-21,958,000","-21,920,000","-21,845,000","-21,814,000","-15,882,000","-15,842,000","-15,783,000","-15,753,000","-8,861,000","-8,826,000","-8,801,000","-8,578,000","-6,914,000","-4,594,000","-4,559,000","-4,563,000","0","43,000",,,,"0"
			CommonStockDividendPaid,,,,,,"-1,217,500,000","-304,300,000","-304,100,000","-304,000,000","-1,197,600,000","-268,100,000","-267,900,000","-267,800,000","-892,100,000","-249,800,000","-237,600,000","-237,700,000","-1,424,800,000","-223,900,000","-223,500,000","-223,500,000","-1,322,600,000","-202,900,000","-202,600,000","-202,400,000","-1,179,300,000","-168,500,000","-168,200,000","-167,900,000","-838,800,000","-157,600,000","-157,100,000","-157,100,000","-1,025,000,000","-149,500,000","-149,800,000","-150,400,000","-149,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,"1,400,000","1,900,000","4,000,000","4,200,000","6,300,000","7,500,000","12,400,000","10,500,000","22,300,000","9,500,000","13,600,000","6,400,000","12,200,000","9,700,000","13,500,000","28,600,000","26,700,000","15,100,000","7,000,000","4,500,000","20,100,000","25,500,000","15,300,000","12,800,000","-800,000","8,000,000","4,200,000","10,700,000","-100,000","900,000","1,800,000","3,200,000","8,300,000","2,100,000","3,500,000","4,500,000","5,200,000","1,500,000","11,300,000","2,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"44,295,000,000","9,778,500,000","71,166,900,000","-19,600,000","1,400,000","-15,700,000","-2,700,000","-36,600,000","7,400,000","-11,700,000","36,200,000","-21,700,000","1,000,000","1,300,000","2,100,000","-19,900,000","-28,500,000","-14,700,000","800,000","-18,400,000","700,000","-11,600,000","800,000","6,600,000","400,000","3,900,000","1,300,000","-1,500,000","1,500,000","700,000","-1,900,000","-4,300,000","2,900,000","900,000","-5,300,000","3,200,000","-77,500,000","300,000","5,400,000","100,000",,,"1,400,000","100,000","900,000","-100,000","1,216,700,000","-609,200,000",,,"2,000,000","-400,000","-155,100,000","-299,400,000","3,628,000","-116,521,000","1,874,000","3,347,000","21,163,000","4,094,000","7,693,000","4,783,000","9,517,000","15,685,000","9,238,000","9,442,000",,,,,,,,,,,,,,,,,,
EndCashPosition,"169,787,600,000","169,787,700,000","160,789,800,000","1,467,000,000","1,118,700,000","974,000,000","1,638,500,000","1,337,300,000","1,410,500,000","856,800,000","1,556,600,000","1,216,100,000","942,900,000","1,000,100,000","1,377,200,000","3,029,700,000","2,735,800,000","1,278,300,000","1,903,600,000","1,631,100,000","1,362,300,000","1,287,800,000","1,868,600,000","1,420,500,000","1,161,100,000","1,146,000,000","1,692,600,000","1,434,300,000","1,151,000,000","1,694,800,000","1,366,100,000","1,087,900,000","1,037,300,000","1,053,700,000","2,469,700,000","2,065,000,000","1,968,000,000","1,843,400,000","1,604,700,000","2,016,900,000","1,293,200,000","1,061,700,000","1,042,300,000","829,300,000","693,600,000","664,700,000","855,200,000","568,200,000","363,600,000","444,200,000","260,600,000","204,100,000","448,700,000","339,200,000","297,895,000","582,421,000","1,067,644,000","1,066,356,000","845,312,000","677,034,000","1,174,947,000","1,139,793,000","969,504,000","868,624,000","782,145,000","715,682,000","610,891,000","585,665,000","498,968,000","430,619,000","357,562,000","282,779,000","222,344,000","187,986,000","185,124,000","391,534,000","392,835,000","356,954,000","339,260,000","197,164,000","48,106,000","65,902,000","69,101,000","56,995,000"
	ChangesInCash,"45,399,600,000","8,997,800,000","72,541,000,000","348,300,000","144,700,000","-664,500,000","301,200,000","-73,200,000","553,700,000","-699,800,000","340,500,000","273,200,000","-57,200,000","-377,100,000","-1,652,500,000","293,900,000","1,457,500,000","-627,700,000","272,500,000","268,800,000","74,500,000","-580,800,000","448,100,000","259,400,000","15,100,000","-546,600,000","258,300,000","283,300,000","-543,800,000","328,700,000","278,200,000","50,600,000","-16,400,000","-1,416,000,000","404,700,000","97,000,000","124,600,000","238,700,000","-412,200,000","723,700,000","231,500,000","19,400,000","213,000,000","135,700,000","28,900,000","-190,500,000","287,000,000","204,600,000","-80,600,000","183,600,000","56,500,000","-244,600,000","109,500,000","41,300,000","-284,526,000","-485,223,000","1,288,000","221,044,000","168,278,000","-497,913,000","35,154,000","170,289,000","100,880,000","86,479,000","66,463,000","104,791,000","25,226,000","86,697,000","68,349,000","73,057,000","74,783,000","60,435,000","34,358,000","2,862,000","-206,410,000","-1,301,000","35,881,000","17,694,000","142,096,000","149,058,000","-17,796,000","-3,199,000","12,106,000","19,133,000"
	BeginningCashPosition,"124,388,000,000","160,789,900,000","1,467,000,000","1,118,700,000","974,000,000","1,638,500,000","1,337,300,000","1,410,500,000","856,800,000","1,556,600,000","1,216,100,000","942,900,000","1,000,100,000","1,377,200,000","3,029,700,000","2,735,800,000","1,278,300,000","1,906,000,000","1,631,100,000","1,362,300,000","1,287,800,000","1,868,600,000","1,420,500,000","1,161,100,000","1,146,000,000","1,692,600,000","1,434,300,000","1,151,000,000","1,694,800,000","1,366,100,000","1,087,900,000","1,037,300,000","1,053,700,000","2,469,700,000","2,065,000,000","1,968,000,000","1,843,400,000","1,604,700,000","2,016,900,000","1,293,200,000","1,061,700,000","1,042,300,000","829,300,000","693,600,000","664,700,000","855,200,000","568,200,000","363,600,000","444,200,000","260,600,000","204,100,000","448,700,000","339,200,000","297,900,000","582,421,000","1,067,644,000","1,066,356,000","845,312,000","677,034,000","1,174,947,000","1,139,793,000","969,504,000","868,624,000","782,145,000","715,682,000","610,891,000","585,665,000","498,968,000","430,619,000","357,562,000","282,779,000","222,344,000","187,986,000","185,124,000","391,534,000","392,835,000","356,954,000","339,260,000","197,164,000","48,106,000","65,902,000","69,101,000","56,995,000","37,862,000"
IncomeTaxPaidSupplementalData,"733,800,000","44,600,000","142,500,000","178,800,000","367,900,000","65,800,000","99,500,000","436,600,000","77,600,000","39,000,000","40,600,000","176,700,000","373,900,000","0","166,800,000","137,800,000","264,000,000","8,800,000","120,100,000","166,500,000","466,100,000","10,100,000","161,200,000","135,200,000","382,200,000","28,100,000","168,100,000","155,200,000","349,400,000","43,900,000","117,600,000","201,900,000","306,200,000","15,800,000","77,600,000","222,500,000","305,700,000","6,400,000","107,300,000","188,000,000","325,300,000","3,800,000","204,000,000","201,000,000","404,100,000","7,000,000","193,300,000","220,700,000",,,"160,100,000","140,000,000","281,500,000","48,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"134,300,000","43,400,000","23,900,000","42,300,000","24,700,000","42,400,000","23,900,000","42,400,000","24,600,000","42,400,000","23,900,000","42,300,000","24,700,000","55,400,000","23,500,000","42,400,000","0","42,400,000","0","42,400,000","0","42,400,000","0","42,400,000","0","42,400,000","0","42,800,000","1,700,000","44,600,000","0","44,600,000","0","66,800,000","0","66,500,000","0","66,900,000","0","55,300,000","0","55,300,000","0","55,300,000","0","56,600,000","1,600,000","57,200,000",,,"2,600,000","47,200,000","5,000,000","36,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-122,100,000","-23,400,000","-27,300,000","-31,700,000","-39,700,000","-28,500,000","-70,000,000","-48,300,000","-36,400,000","-42,800,000","-66,400,000","-57,600,000","-72,500,000","-49,100,000","-55,800,000","-31,300,000","-11,400,000","-18,200,000","-28,900,000","-15,400,000","-17,600,000","-20,000,000","-28,900,000","-23,300,000","-19,400,000","-20,200,000","-23,900,000","-29,600,000","-29,300,000","-31,400,000","-36,500,000","-26,800,000","-40,900,000","-36,500,000","-30,900,000","-38,900,000","-35,600,000","-20,200,000","-37,900,000","-40,300,000","-36,900,000","-26,700,000","-42,800,000","-41,000,000","-47,000,000","-41,400,000","-62,300,000","-43,900,000","-27,500,000","-26,300,000","-45,000,000","-33,900,000","-43,700,000","-35,300,000","-80,704,000","-42,112,000","-43,868,000","-33,418,000","-33,901,000","-79,672,000","-33,804,000","-16,267,000","-29,688,000","-18,644,000","-22,858,000","-16,620,000","-23,317,000","-19,196,000","-27,302,000","-15,812,000","-18,528,000","-17,195,000","-22,755,000","-9,018,000","-24,909,000","-9,701,000","-17,585,000","-10,821,000","-13,812,000","-9,862,000","-25,301,000","-7,366,000",,"-7,327,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,938,000","6,854,000","2,388,000","2,800,000","14,554,000","19,608,000","4,345,000","1,901,000","3,975,000","5,394,000","5,287,000","1,776,000",,"3,697,000","4,166,000","1,492,000","3,804,000","1,099,000","939,000","207,000","2,450,000","2,204,000","3,198,000","26,000","117,460,000",,,,,
IssuanceOfDebt,,"742,700,000",,,,,,,,,,"-200,600,000","-222,800,000","462,300,000","386,600,000","-1,900,000",,,"0","0","0","0","0","0","0","130,000,000","0","0","0","743,700,000","0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","-200,400,000","808,400,000","0","-300,000","-900,000","744,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-756,100,000","-756,100,000","0","0","0","0",,"0","-100,000,000","-204,600,000","-92,500,000","0","0","-569,200,000",,,,,,,,,"0","0",,,"0","0","-673,000,000","0","0","0","0","-750,000,000","0",,,,"0","0","0","0","0","0","0","-420,500,000","0","-300,000,000",,,"-224,800,000","-449,900,000","-110,100,000","-858,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-979,000"
