name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
	CashFlowFromContinuingFinancingActivities,"386,918,000","883,000","384,012,000","902,000","1,121,000","2,055,000","56,000","426,195,000","-93,000","351,000","-227,000","116,000","670,000","5,047,000"
		NetCommonStockIssuance,,,"382,210,000","902,000","1,121,000","2,055,000","0","428,242,000","367,000","351,000","441,000","120,000","23,000","29,000"
			CommonStockIssuance,,,"382,210,000","902,000","1,121,000","2,055,000","0","428,242,000","367,000","351,000","441,000","120,000","23,000","29,000"
		NetPreferredStockIssuance,,,,,,,"0","0","0","0","-668,000","-4,000","647,000","5,018,000"
			PreferredStockIssuance,,,,,,,"0","0","0","0","-668,000","-4,000","647,000","5,018,000"
		ProceedsFromStockOptionExercised,"4,708,000","883,000","1,802,000","902,000","1,121,000","2,055,000","56,000","442,000","367,000","351,000","441,000","120,000","23,000","29,000"
		NetOtherFinancingCharges,,,,,,,"0","-2,047,000",,,,,,
EndCashPosition,"122,023,000","122,023,000","282,697,000","231,137,000","262,647,000","263,598,000","448,524,000","560,160,000","137,931,000","71,220,000","42,832,000","29,923,000","40,234,000","413,470,000"
	ChangesInCash,"-141,575,000","-160,674,000","51,560,000","-31,510,000","-951,000","-184,926,000","-111,636,000","422,229,000","66,711,000","28,388,000","12,909,000","-10,311,000","-373,236,000","-8,913,000"
	BeginningCashPosition,"263,598,000","282,697,000","231,137,000","262,647,000","263,598,000","448,524,000","560,160,000","137,931,000","71,220,000","42,832,000","29,923,000","40,234,000","413,470,000","422,383,000"
CapitalExpenditure,"-5,789,000","-2,794,000","-880,000","-1,736,000","-379,000","-476,000","-64,000","-433,000","-414,000","-1,020,000","-598,000","-2,387,000","-1,873,000","-3,144,000"
IssuanceOfCapitalStock,,,"382,210,000","902,000","1,121,000","2,055,000","0","427,800,000","0","0","-668,000","-4,000","647,000","5,018,000"
FreeCashFlow,"-176,008,000","-51,967,000","-40,587,000","-54,935,000","-28,519,000","46,164,000","-35,336,000","-24,472,000","-21,258,000","-23,354,000","-23,359,000","-19,890,000","-16,926,000","-13,960,000"
