name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,12/31/2005
				AllowanceForDoubtfulAccountsReceivable,"-2,658,000","-2,514,000","-1,928,000","-1,646,000","-1,532,000","-1,754,000",,"-2,028,000","-2,031,000","-1,899,000","-2,080,000","-2,355,000","-2,317,000","-2,099,000","-1,975,000","-1,903,000","-2,012,000","-1,783,000","-1,676,000","-1,507,000","-2,038,000","-1,961,000","-1,897,000","-1,941,000","-1,769,000","-1,715,000","-1,507,000","-1,333,000","-1,151,000","-1,014,000","-1,134,000","-1,019,000","-852,000","-913,000","-871,000","-796,000","-647,000","-911,000","-1,121,000","-836,000","-1,322,000","-1,062,000","-1,185,000","-1,148,000",,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"5,843,000","5,317,000","9,314,000","4,562,000","4,520,000","4,880,000","4,917,000","1,830,000","2,563,000","2,830,000","4,313,000","2,998,000","4,164,000","4,903,000","5,922,000","3,679,000","4,556,000","4,391,000","4,803,000","5,175,000","6,977,000","5,913,000","5,195,000","6,323,000","8,430,000","7,498,000","7,341,000","5,982,000","3,874,000","2,842,000","3,492,000","5,655,000","7,262,000","5,516,000","5,121,000","4,730,000","5,641,000","1,427,000","2,264,000","2,851,000","3,252,000","1,782,000","2,000,000","1,550,000","2,794,000","1,021,000","1,423,000","1,819,000","1,991,000","2,736,000","4,604,000","5,319,000","7,072,000","6,251,000","6,279,000","4,837,000","4,324,000","1,962,000","3,459,000","4,243,000","2,291,000","952,000","913,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"2,317,000","2,605,000","2,753,000","2,710,000","2,674,000","2,002,000","557,000","555,000","555,000","854,000","875,000","863,000","862,000","1,102,000","1,286,000","1,283,000","1,287,000","1,245,000","849,000","853,000","729,000","945,000","697,000","2,204,000","2,399,000","2,979,000","2,876,000","2,836,000","2,959,000","2,642,000","2,743,000","2,802,000","2,947,000","735,000","1,047,000","1,392,000","1,784,000","1,965,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"2,317,000","2,605,000","2,753,000","2,710,000","2,674,000","2,002,000","557,000","555,000","555,000","854,000","875,000","863,000","862,000","1,102,000","1,286,000","1,283,000","1,287,000","1,245,000","849,000","853,000","729,000","945,000","697,000","2,204,000","2,399,000","2,979,000","2,876,000","2,836,000","2,959,000","2,642,000","2,743,000","2,802,000","2,947,000","735,000","1,047,000","1,392,000","1,784,000","1,965,000"
	TotalNonCurrentAssets,"347,159,000","350,889,000","350,044,000","328,816,000","328,338,000","328,805,000","139,438,000","140,449,000","140,207,000","134,177,000","132,921,000","134,011,000","134,347,000","106,345,000","106,976,000","106,765,000","106,332,000","105,561,000","107,481,000","108,564,000","110,297,000","112,140,000","113,374,000","113,678,000","114,742,000","116,066,000","120,813,000","125,231,000","125,795,000","124,013,000","121,862,000","118,234,000","118,523,000","118,982,000","142,224,000","146,822,000","146,675,000","138,699,000","132,010,000","129,043,000","126,191,000","125,436,000","127,658,000","139,950,000","123,380,000","117,196,000","133,433,000","122,449,000","120,730,000","121,732,000","119,825,000","117,068,000","118,991,000","116,187,000","121,854,000","114,835,000","118,258,000","117,779,000","61,020,000","61,681,000","48,504,000","46,985,000","36,586,000"
		NetPPE,"42,375,000","42,059,000","39,093,000","38,744,000","40,365,000","39,692,000","37,867,000","38,436,000","38,482,000","38,756,000","37,639,000","38,198,000","38,500,000","10,901,000","10,980,000","11,256,000","10,869,000","9,786,000","8,757,000","9,010,000","9,232,000","9,232,000","9,357,000","9,525,000","9,046,000","8,922,000","8,917,000","9,104,000","9,085,000","9,215,000","9,424,000","9,515,000","9,614,000","9,457,000","9,583,000","9,551,000","9,057,000","8,817,000","8,705,000","8,745,000","8,658,000","7,942,000","7,836,000","7,289,000","6,756,000","6,235,000","6,087,000","5,916,000","5,653,000","3,760,000","3,502,000","3,449,000","3,710,000","3,904,000","4,044,000","3,780,000","4,094,000","4,401,000","3,769,000","3,515,000","3,087,000","2,520,000","2,401,000"
			GrossPPE,"42,375,000","79,104,000","39,093,000","38,744,000","40,365,000","70,225,000","37,867,000","38,436,000","38,482,000","64,438,000","37,639,000","38,198,000","38,500,000","39,003,000","10,980,000","11,256,000","10,869,000","35,006,000","8,757,000","9,010,000","9,232,000","30,542,000","9,357,000","9,525,000","9,046,000","27,289,000","8,917,000","9,104,000","9,085,000","24,940,000","9,424,000","9,515,000","9,614,000","21,196,000","9,583,000","9,551,000","9,057,000","19,470,000",,,,"16,077,000",,,,"12,892,000",,,,"11,628,000",,,,"11,638,000","11,296,000","11,032,000","11,346,000","11,653,000","13,756,000","13,502,000","13,405,000","12,507,000","11,244,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"9,831,000",,,,"0",,,,"0",,,,"0",,,,"0",,,"0","0","0"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,115,000",,,"695,000","691,000","658,000"
				MachineryFurnitureEquipment,,"51,973,000",,,,"10,251,000",,,,"34,274,000",,,,"35,159,000",,,,"32,119,000",,,,"28,492,000",,,,"25,779,000",,,,"23,432,000",,,,"19,902,000",,,,"18,108,000",,,,"4,983,000",,,,"11,402,000",,,,"10,538,000",,,,"7,428,000",,,,"8,030,000",,,"10,855,000","10,258,000","9,687,000"
				OtherProperties,"42,375,000","23,339,000","39,093,000","38,744,000","40,365,000","26,031,000","37,867,000","38,436,000","38,482,000","26,385,000","37,639,000","38,198,000","38,500,000","10,901,000","10,980,000","11,256,000","10,869,000","9,786,000","8,757,000","9,010,000","9,232,000","9,232,000","9,357,000","9,525,000","9,046,000","8,922,000","8,917,000","9,104,000","9,085,000","9,215,000","9,424,000","9,515,000","9,614,000",,"9,583,000","9,551,000","9,057,000",,,,,,,,,,,,,,,,,"3,042,000",,,,"2,508,000",,,"1,855,000","1,558,000","899,000"
				Leases,,"3,792,000",,,,"33,943,000",,,,"3,779,000",,,,"3,844,000",,,,"2,887,000",,,,"2,050,000",,,,"1,510,000",,,,"1,508,000",,,,"1,294,000",,,,"1,362,000",,,,"1,263,000",,,,"1,490,000",,,,"1,090,000",,,,"1,168,000",,,,,,,,,
			AccumulatedDepreciation,,"-37,045,000",,,,"-30,533,000",,,,"-25,682,000",,,,"-28,102,000",,,,"-25,220,000",,,,"-21,310,000",,,,"-18,367,000",,,,"-15,725,000",,,,"-11,739,000",,,,"-10,653,000",,,,"-8,135,000",,,,"-6,657,000",,,,"-7,868,000",,,,"-7,734,000","-7,252,000","-7,252,000","-7,252,000","-7,252,000","-9,987,000","-9,987,000","-10,318,000","-9,987,000","-8,843,000"
		GoodwillAndOtherIntangibleAssets,"302,408,000","307,463,000","309,759,000","287,663,000","286,674,000","287,990,000","100,543,000","100,494,000","100,582,000","94,349,000","94,275,000","94,463,000","94,536,000","94,536,000","94,601,000","94,155,000","94,419,000","94,299,000","94,259,000","94,195,000","94,076,000","94,070,000","94,374,000","94,559,000","94,939,000","95,149,000","95,604,000","96,062,000","96,332,000","96,974,000","97,521,000","98,203,000","98,654,000","99,129,000","99,493,000","99,775,000","100,207,000","100,835,000","98,223,000","99,012,000","99,919,000","100,796,000","101,864,000","102,678,000","101,766,000","102,851,000","101,063,000","102,190,000","101,380,000","101,486,000","102,637,000","103,804,000","104,985,000","106,200,000","106,243,000","107,503,000","108,835,000","110,265,000","55,312,000","56,484,000","42,510,000","42,256,000","32,450,000"
			Goodwill,"195,951,000","197,073,000","197,108,000","182,222,000","179,417,000","179,118,000","97,174,000","97,023,000","96,992,000","93,639,000","93,540,000","93,683,000","93,727,000","93,687,000","93,709,000","93,716,000","93,927,000","93,793,000","93,717,000","93,628,000","93,506,000","93,469,000","93,646,000","93,649,000","93,760,000","93,701,000","93,787,000","93,883,000","93,849,000","93,979,000","94,039,000","94,143,000","94,148,000","94,171,000","94,125,000","94,055,000","93,988,000","93,792,000","92,525,000","92,520,000","92,524,000","92,519,000","92,528,000","92,470,000","92,382,000","92,382,000","90,222,000","90,222,000","89,293,000","88,958,000","88,957,000","88,958,000","88,958,000","88,958,000","88,326,000","88,326,000","88,326,000","88,326,000","43,225,000","43,225,000","36,190,000","36,190,000","26,535,000"
			OtherIntangibleAssets,"106,457,000","110,390,000","112,651,000","105,441,000","107,257,000","108,872,000","3,369,000","3,471,000","3,590,000","710,000","735,000","780,000","809,000","849,000","892,000","439,000","492,000","506,000","542,000","567,000","570,000","601,000","728,000","910,000","1,179,000","1,448,000","1,817,000","2,179,000","2,483,000","2,995,000","3,482,000","4,060,000","4,506,000","4,958,000","5,368,000","5,720,000","6,219,000","7,043,000","5,698,000","6,492,000","7,395,000","8,277,000","9,336,000","10,208,000","9,384,000","10,469,000","10,841,000","11,968,000","12,087,000","12,528,000","13,680,000","14,846,000","16,027,000","17,242,000","17,917,000","19,177,000","20,509,000","21,939,000","12,087,000","13,259,000","6,320,000","6,066,000","5,915,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,"0","0",,"0","496,000","3,042,000","4,075,000","5,743,000","7,801,000","5,959,000","5,698,000","5,727,000","9,262,000","12,719,000","15,975,000","16,038,000","13,428,000","7,837,000","4,220,000","3,795,000","3,959,000","26,132,000","30,053,000","29,961,000","21,321,000","15,258,000","11,516,000","7,759,000","6,751,000","9,844,000","22,094,000","6,840,000","0","18,177,000","7,314,000","7,810,000","11,177,000","9,247,000","6,209,000","6,619,000","2,575,000",,,,,,,,,
		NonCurrentDeferredAssets,"1,738,000","474,000","228,000","1,500,000","392,000","216,000","127,000","616,000","244,000","136,000","108,000","405,000","307,000","55,000","526,000","483,000","153,000","98,000","543,000","408,000","373,000","139,000","2,871,000","3,057,000","4,194,000","1,893,000","2,473,000","2,980,000","3,230,000","3,230,000","5,942,000","5,696,000","5,847,000","5,873,000","6,713,000","7,147,000","7,156,000","7,457,000","9,546,000","9,463,000","9,502,000","9,743,000","7,907,000","7,675,000","7,825,000","7,985,000","7,987,000","6,904,000","5,739,000","5,182,000","4,346,000","3,518,000","3,545,000","3,369,000","3,617,000","3,354,000","3,180,000","2,910,000","1,834,000","1,614,000","1,515,000","1,355,000","1,563,000"
			NonCurrentDeferredTaxesAssets,"1,738,000","474,000","228,000","1,500,000","392,000","216,000","127,000","616,000","244,000","136,000","108,000","405,000","307,000","55,000","526,000","483,000","153,000","98,000","543,000","408,000","373,000","139,000","2,871,000","3,057,000","4,194,000","1,893,000","2,473,000","2,980,000","3,230,000","3,230,000","5,942,000","5,696,000","5,847,000","5,873,000","6,713,000","7,147,000","7,156,000","7,457,000","9,546,000","9,463,000","9,502,000","9,743,000","7,907,000","7,675,000","7,825,000","7,985,000","7,987,000","6,904,000","5,739,000","5,182,000","4,346,000","3,518,000","3,545,000","3,369,000","3,617,000","3,354,000","3,180,000","2,910,000","1,834,000","1,614,000","1,515,000","1,355,000","1,563,000"
		OtherNonCurrentAssets,"638,000","893,000","964,000","909,000","907,000","907,000","901,000","903,000","899,000","936,000","899,000","945,000","1,004,000","853,000","869,000","871,000","891,000","882,000","880,000","876,000","873,000","898,000","813,000","839,000","836,000","840,000","1,100,000","1,110,000","1,110,000","1,166,000","1,138,000","600,000","613,000","564,000","303,000","296,000","294,000","269,000","278,000","307,000","353,000","204,000","207,000","214,000","193,000","125,000","119,000","125,000","148,000","127,000","93,000","88,000","132,000","139,000","7,950,000","198,000","2,149,000","203,000","105,000","68,000","1,392,000","854,000","172,000"
TotalLiabilitiesNetMinorityInterest,"557,968,000","566,243,000","300,833,000","288,386,000","282,234,000","254,062,000","68,951,000","69,714,000","66,115,000","68,657,000","66,246,000","67,109,000","67,487,000","43,878,000","42,109,000","44,463,000","45,785,000","52,422,000","51,371,000","50,415,000","50,951,000","52,514,000","66,897,000","69,720,000","17,349,000","17,858,000","18,490,000","20,957,000","19,325,000","21,638,000","22,878,000","22,495,000","20,629,000","19,920,000","25,535,000","23,451,000","20,404,000","20,878,000","21,357,000","21,967,000","21,500,000","21,572,000","20,899,000","22,947,000","19,982,000","19,898,000","20,621,000","19,780,000","18,163,000","16,199,000","16,419,000","15,899,000","15,684,000","19,075,000","15,599,000","17,189,000","18,910,000","19,239,000","19,257,000","19,667,000","160,050,000","157,873,000","158,883,000"
	CurrentLiabilities,"65,449,000","70,000,000","63,264,000","52,294,000","46,724,000","46,418,000","18,216,000","19,339,000","15,354,000","16,403,000","14,841,000","15,346,000","14,645,000","14,553,000","21,788,000","21,481,000","19,950,000","23,986,000","24,599,000","21,042,000","18,957,000","17,948,000","19,346,000","22,054,000","14,599,000","15,031,000","15,666,000","18,065,000","16,375,000","16,523,000","17,733,000","16,928,000","14,997,000","14,258,000","19,430,000","17,459,000","14,460,000","14,846,000","15,167,000","15,607,000","15,135,000","15,140,000","16,428,000","18,453,000","14,490,000","14,786,000","16,666,000","16,451,000","16,342,000","15,624,000","15,892,000","15,718,000","15,440,000","18,763,000","14,525,000","15,297,000","16,173,000","15,784,000","15,049,000","14,719,000","14,593,000","14,552,000","13,326,000"
		PayablesAndAccruedExpenses,"20,830,000","20,895,000","18,706,000","17,345,000","15,439,000","21,329,000","5,682,000","8,801,000","5,911,000","4,577,000","5,189,000","4,370,000","4,530,000","5,307,000","5,231,000","5,116,000","4,484,000","5,103,000","4,233,000","3,662,000","3,809,000","5,014,000","4,931,000","5,127,000","5,570,000","5,435,000","4,793,000","6,483,000","6,530,000","6,540,000","6,362,000","6,042,000","5,928,000","5,986,000","8,255,000","7,218,000","6,604,000","7,628,000","7,129,000","7,996,000","7,571,000","8,125,000","8,480,000","9,403,000","7,282,000","8,183,000","7,583,000","7,114,000","7,160,000","7,222,000","5,869,000","5,786,000","5,280,000","7,014,000","5,827,000","6,649,000","6,392,000","7,992,000","6,459,000","6,103,000","5,823,000","7,154,000","7,364,000"
			Payables,"6,878,000","4,257,000","2,956,000","3,915,000","3,193,000","4,790,000","1,624,000","5,064,000","1,955,000","2,101,000","2,007,000","1,287,000","2,144,000","2,047,000","2,101,000","2,154,000","1,761,000","1,760,000","1,486,000","1,458,000","1,496,000","2,222,000","1,812,000","1,858,000","2,258,000","2,323,000","2,153,000","3,233,000","3,649,000","3,821,000","3,308,000","2,664,000","2,856,000","2,686,000","3,024,000","3,642,000","2,161,000","4,093,000","3,035,000","4,009,000","3,531,000","4,228,000","3,662,000","4,509,000","3,888,000","4,023,000","3,798,000","3,568,000","4,497,000","3,504,000","3,381,000","3,153,000","2,232,000","3,404,000","2,794,000","4,158,000","3,775,000","2,919,000","3,121,000","3,469,000","3,376,000","2,928,000","3,669,000"
				AccountsPayable,"2,213,000","3,783,000","2,956,000","3,718,000","2,583,000","4,303,000","1,624,000","1,847,000","1,691,000","2,036,000","2,007,000","1,028,000","1,987,000","1,871,000","1,960,000","2,013,000","1,601,000","1,542,000","1,486,000","1,430,000","1,442,000","2,100,000","1,812,000","1,770,000","2,066,000","1,807,000","1,791,000","2,786,000","2,448,000","2,733,000","2,494,000","2,664,000","2,856,000","2,686,000","3,024,000","3,642,000","2,161,000","2,907,000","2,741,000","3,659,000","3,531,000","2,941,000","3,662,000","4,066,000","3,888,000","3,797,000","2,986,000","3,287,000","4,497,000","3,106,000","3,322,000","3,153,000","2,232,000","3,404,000","2,794,000","4,158,000","3,775,000","2,919,000","3,121,000","3,469,000","3,376,000","2,928,000","3,669,000"
				TotalTaxPayable,"4,665,000","474,000","0","197,000","610,000","487,000","0","3,217,000","264,000","65,000","0","259,000","157,000","176,000","141,000","141,000","160,000","218,000","0","28,000","54,000","122,000",,"88,000","192,000","516,000","362,000","447,000","1,201,000","1,088,000","814,000",,,"0","0","0","0","1,186,000","294,000","350,000","0","1,287,000","0","443,000","0","226,000","812,000","281,000","0","398,000","59,000",,,"0",,,,,,,,,
					IncomeTaxPayable,"4,665,000","474,000","0","197,000","610,000","487,000","0","3,217,000","264,000","65,000","0","259,000","157,000","176,000","141,000","141,000","160,000","218,000","0","28,000","54,000","122,000",,"88,000","192,000","516,000","362,000","447,000","1,201,000","1,088,000","814,000",,,"0","0","0","0","1,186,000","294,000","350,000","0","1,287,000","0","443,000","0","226,000","812,000","281,000","0","398,000","59,000",,,"0",,,,,,,,,
			CurrentAccruedExpenses,"13,952,000","16,638,000","15,750,000","13,430,000","12,246,000","16,539,000","4,058,000","3,737,000","3,956,000","2,476,000","3,182,000","3,083,000","2,386,000","3,260,000","3,130,000","2,962,000","2,723,000","3,343,000","2,747,000","2,204,000","2,313,000","2,792,000","3,119,000","3,269,000","3,312,000","3,112,000","2,640,000","3,250,000","2,881,000","2,719,000","3,054,000","3,378,000","3,072,000","3,300,000","5,231,000","3,576,000","4,443,000","3,535,000","4,094,000","3,987,000","4,040,000","3,897,000","4,818,000","4,894,000","3,394,000","4,160,000","3,785,000","3,546,000","2,663,000","3,718,000","2,488,000","2,633,000","3,048,000","3,610,000","3,033,000","2,491,000","2,617,000","5,073,000","3,338,000","2,634,000","2,447,000","4,226,000","3,695,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"2,755,000","14,540,000","11,194,000","3,438,000","2,667,000","5,789,000","1,298,000","1,164,000","846,000","3,679,000","1,253,000","951,000","842,000","2,432,000","1,394,000","1,212,000","993,000","1,397,000","1,240,000","942,000","793,000","698,000","583,000","794,000","738,000","675,000","667,000","805,000","553,000","3,043,000","1,260,000","982,000","717,000","1,175,000","734,000","628,000","510,000","1,233,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"4,157,000","4,073,000","3,675,000","3,657,000","3,557,000","3,611,000","4,535,000","4,323,000","4,049,000","3,812,000","3,450,000","3,539,000","3,679,000","1,241,000","9,888,000","9,888,000","9,888,000","9,888,000","9,888,000","8,638,000","7,407,000","6,157,000","4,907,000","4,907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"750,000","1,500,000","2,250,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000"
			CurrentDebt,,,,,,,"1,706,000","1,554,000","1,397,000","1,241,000","1,241,000","1,241,000","1,241,000","1,241,000","9,888,000","9,888,000","9,888,000","9,888,000","9,888,000","8,638,000","7,407,000","6,157,000","4,907,000","4,907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"750,000","1,500,000","2,250,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000"
				OtherCurrentBorrowings,,,,,,,"1,706,000","1,554,000","1,397,000","1,241,000","1,241,000","1,241,000","1,241,000","1,241,000","9,888,000","9,888,000","9,888,000","9,888,000","9,888,000","8,638,000","7,407,000","6,157,000","4,907,000","4,907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"4,157,000","4,073,000","3,675,000","3,657,000","3,557,000","3,611,000","2,829,000","2,769,000","2,652,000","2,571,000","2,209,000","2,298,000","2,438,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
