name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
			Payables,"120,816,000","111,704,000","113,473,000","49,280,000","44,793,000","41,701,000","30,907,000","22,779,000","50,361,000","52,919,000","27,327,000","33,893,000","31,193,000","28,983,000","13,534,000","21,511,000","18,578,000","21,758,000","23,971,000","18,768,000","20,303,000","19,295,000","21,045,000","17,254,000","14,853,000","15,171,000","12,557,000","7,316,000","6,070,000","3,766,000","6,060,000","8,660,000","6,442,000","7,337,000","13,522,000","9,596,000","15,090,000","16,243,000","18,994,000","21,673,000","27,161,000","28,559,000","26,759,000","13,681,000","18,324,000","7,116,000","6,644,000","2,507,000","2,866,000","1,709,000"
				AccountsPayable,"88,292,000","79,666,000","80,645,000","48,610,000","44,154,000","41,045,000","30,357,000","22,779,000","48,936,000","51,234,000","24,925,000","31,459,000","28,604,000","26,844,000","11,380,000","19,206,000","16,054,000","15,921,000","20,396,000","14,657,000","16,453,000","15,315,000","13,756,000","9,808,000","7,737,000","7,943,000","11,275,000","6,587,000","4,649,000","3,489,000","5,829,000","8,503,000","5,776,000","6,512,000","12,881,000","8,889,000","14,161,000","15,392,000","18,374,000","20,841,000","26,010,000","26,379,000","25,246,000","12,236,000","18,324,000","7,116,000","6,644,000","2,507,000","2,866,000","1,709,000"
				TotalTaxPayable,"1,233,000","988,000","907,000","670,000","639,000","656,000","550,000","0","1,425,000","1,685,000","2,402,000","2,434,000","2,589,000","2,139,000","2,154,000","2,305,000","2,524,000","5,837,000","3,575,000","4,111,000","3,850,000","3,980,000","7,289,000","7,446,000","7,116,000","7,228,000","1,282,000","729,000","1,421,000","277,000","231,000","157,000","666,000","825,000","641,000","707,000","929,000","851,000","620,000","832,000","1,151,000","2,180,000","1,513,000","1,445,000",,,,,,
				OtherPayable,"31,291,000","31,050,000","31,921,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"28,599,000","22,515,000","23,461,000","20,624,000","25,176,000","23,895,000","21,298,000","24,613,000","27,801,000","23,820,000","31,069,000","18,684,000","26,837,000","18,338,000","18,186,000","10,799,000","16,564,000","17,345,000","15,626,000","15,862,000","18,606,000","18,067,000","19,889,000","15,897,000","12,390,000","11,146,000","12,937,000","12,050,000","10,952,000","10,929,000","11,566,000","9,794,000","8,705,000","12,795,000","11,572,000","10,692,000","7,928,000","9,306,000","15,010,000","16,387,000","20,625,000","17,518,000","10,322,000","22,462,000","19,698,000","14,795,000","14,335,000","11,959,000","8,566,000","10,445,000"
				InterestPayable,"12,957,000","9,572,000","9,112,000","7,974,000","7,721,000","9,327,000","8,116,000","10,810,000","11,120,000","8,209,000","15,297,000","6,876,000","7,094,000","3,853,000","6,010,000","2,325,000","8,011,000","8,213,000","5,586,000","4,133,000","8,259,000","4,847,000","8,283,000","5,205,000","3,949,000","1,984,000","2,606,000","1,213,000","2,250,000","1,308,000","2,117,000","1,246,000","379,000","3,176,000","1,435,000","1,302,000",,,,,,,,,,,,,,
		CurrentProvisions,"4,145,000","3,336,000","3,371,000","3,636,000","3,003,000","3,041,000","2,603,000","2,447,000","2,511,000","3,184,000","2,990,000","3,232,000","3,111,000","3,063,000","2,964,000","3,417,000","3,571,000","3,587,000","4,554,000","3,587,000","3,746,000","3,641,000","4,380,000","4,430,000","3,995,000","3,641,000",,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,058,000","5,913,000","7,141,000","6,343,000","11,144,000",,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"95,817,000","116,152,000","313,215,000","15,770,000","64,672,000","86,833,000","40,364,000","51,980,000","99,156,000","71,895,000","86,689,000","117,567,000","165,176,000","147,677,000","108,924,000","109,656,000","61,423,000","56,943,000","11,704,000","13,883,000","49,860,000","60,077,000","75,958,000","81,349,000","55,803,000","38,093,000","21,457,000","21,826,000","18,470,000","17,641,000","13,936,000","10,805,000","7,822,000","7,347,000","6,479,000","5,973,000","8,080,000","4,691,000","3,992,000","47,273,000","32,275,000","31,766,000","5,267,000","5,317,000","4,499,000","4,765,000","3,640,000","4,070,000","11,149,000","11,269,000"
			CurrentDebt,"87,685,000","108,323,000","305,247,000","7,706,000","55,904,000","77,437,000","31,431,000","43,482,000","90,899,000","63,805,000","78,716,000","107,649,000","153,752,000","147,677,000","108,924,000","109,656,000","61,423,000","56,943,000","11,704,000","13,285,000","49,455,000","59,155,000","75,016,000","79,979,000","55,326,000","37,570,000","20,902,000","21,394,000","18,193,000","17,100,000","13,302,000","9,923,000","6,834,000","6,391,000","5,448,000","4,959,000","7,082,000","3,325,000","2,121,000","44,755,000","29,015,000","28,049,000","2,336,000","2,325,000","1,562,000","1,911,000","867,000","1,260,000","8,534,000","9,018,000"
