name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008
		CapitalExpenditureReported,"-8,033,000","-1,976,000","-1,780,000","-2,450,000","-1,822,000","-627,000","-766,000","-1,609,000","-3,030,000","-1,380,000","-1,881,000","-816,000","-3,119,000","-1,566,000","-3,206,000","-493,000","-910,000","-626,000","-533,000","-3,066,000","-3,245,000","-532,000","-212,000","-287,000","-461,000","-152,000","-15,000","-128,000","-250,000","-179,000","-261,000","-161,000","-2,102,000","-38,000","-55,000","-211,000","-482,000","-384,000","-705,000","-626,000","-465,000","-1,014,000","-125,000","-943,000","-559,000","-339,000","-430,000","-2,531,000","-2,367,000","-4,199,000","-3,052,000","-1,700,000","-2,002,000","-933,000",,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","355,000","360,000","0","55,000",,,,,,,,,"-291,000","-90,000","-230,000","-56,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-291,000","-90,000","-230,000","-56,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","355,000","360,000","0","55,000",,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-38,550,000","-18,956,000","8,769,000","-25,480,000","-2,883,000","5,710,000","5,200,000","7,987,000","26,884,000","13,314,000","-6,821,000","5,878,000","1,043,000","401,000","-6,803,000","4,358,000","-14,167,000","11,688,000","2,018,000","-14,912,000","-18,932,000","291,000","-24,105,000","-9,000","-14,903,000","0","1,080,000","3,610,000","3,560,000","4,675,000","1,672,000","17,000","1,465,000","2,600,000","-601,000","-2,984,000","-2,906,000","786,000","755,000","1,250,000","2,706,000","3,444,000",,,,,"1,047,000","1,941,000",,,,,,,,,,
			PurchaseOfInvestment,"-78,280,000","-29,377,000","-5,564,000","-31,305,000","-12,034,000","0","0","0","0","-12,855,000","-18,954,000","-19,704,000","-27,351,000","-19,198,000","-25,858,000","-17,217,000","-29,182,000","-13,935,000","-16,111,000","-33,384,000","-21,791,000","-9,355,000","-30,640,000","-1,009,000",,,,,,,"0","-273,000","0","0","-2,174,000","-4,534,000","-5,106,000","-3,464,000","-4,100,000","0","0","-861,000",,,,,,,,,,,,,,,,
			SaleOfInvestment,"39,730,000","10,421,000","14,333,000","5,825,000","9,151,000","5,710,000","5,200,000","7,987,000","26,884,000","26,169,000","12,133,000","25,582,000","28,394,000","19,599,000","19,055,000","21,575,000","15,015,000","25,623,000","18,129,000","18,472,000","2,859,000","9,646,000","6,535,000","1,000,000","0","0","1,080,000","3,610,000","3,560,000","4,675,000","1,672,000","290,000","1,465,000","2,600,000","1,573,000","1,550,000","2,200,000","4,250,000","4,855,000","1,250,000","2,706,000","4,305,000",,,,,"1,047,000","1,941,000",,,,,,,,,,
		NetOtherInvestingChanges,,,,"0","0","5,000",,,,,,,,,,,,,"244,000","166,000","1,588,000","-460,000","-562,000","300,000","20,000","-335,000","-191,000","-566,000","1,338,000","1,084,000","-32,000","3,530,000","-604,000","412,000","-244,000","2,110,000","60,000","59,000","707,000","-1,035,000","2,211,000","-565,000","-293,000","-5,094,000","482,000","866,000","36,000","0","836,000","122,000","-5,299,000","212,000","3,299,000","-8,779,000","-269,000","0","0","1,586,000"
FinancingCashFlow,"-26,144,000","-7,293,000","-4,575,000","-5,360,000","-8,916,000","6,059,000","3,137,000","132,000","687,000","418,000","628,000","816,000","2,362,000","2,157,000","364,000","1,441,000","-5,793,000","-1,898,000","1,741,000","4,000","-3,631,000","2,837,000","2,889,000","198,000","-3,279,000","-2,593,000","766,000","262,000","41,000","305,000","-1,337,000","-973,000","534,000","-29,000","79,000","195,000","26,000","186,000","41,000","-32,000","-3,255,000","-867,000","-55,000","-60,000","-23,000","-129,000","69,000","-84,000","161,000","-25,000","-1,362,000","-24,000","109,000","212,000","-133,000","76,762,000","-45,000","488,000"
	CashFlowFromContinuingFinancingActivities,"-26,144,000","-7,293,000","-4,575,000","-5,360,000","-8,916,000","6,059,000","3,137,000","132,000","687,000","418,000","628,000","816,000","2,362,000","2,157,000","364,000","1,441,000","-5,793,000","-1,898,000","1,741,000","4,000","-3,631,000","2,837,000","2,889,000","198,000","-3,279,000","-2,593,000","766,000","262,000","41,000","305,000","-1,337,000","-973,000","534,000","-29,000","79,000","195,000","26,000","186,000","41,000","-32,000","-3,255,000","-867,000","-55,000","-60,000","-23,000","-129,000","69,000","-84,000","161,000","-25,000","-1,362,000","-24,000","109,000","212,000","-133,000","76,762,000","-45,000","488,000"
		NetIssuancePaymentsOfDebt,,,,,,,,,,,"0","0","0","0","-19,000","-3,000","-3,000","-2,000","-3,000","-3,000","-3,000","-2,000","-3,000","-2,000","-3,000","-2,000","-2,000","-3,000","-2,000","55,000","0","0","0","0","0","0","-4,000","-14,000","-6,000","-34,000","-55,000","-72,000","-54,000","-65,000","-66,000","-147,000","-141,000","-84,000","-139,000","-202,000","-1,721,000","-42,000","-40,000","-130,000","-38,000","507,000","-569,000","465,000"
			NetLongTermDebtIssuance,,,,,,,,,,,"0","0","0","0","-19,000","-3,000","-3,000","-2,000","-3,000","-3,000","-3,000","-2,000","-3,000","-2,000","-3,000","-2,000","-2,000","-3,000","-2,000","55,000","0","0","0","0","0","0","-4,000","-14,000","-6,000","-34,000","-55,000","-72,000","-54,000","-65,000","-66,000","-147,000","-141,000","-84,000","-139,000","-202,000","-1,721,000","-42,000","-40,000","-130,000",,,,
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","55,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,,,,,,,,,"0","0","0","0","-19,000","-3,000","-3,000","-2,000","-3,000","-3,000","-3,000","-2,000","-3,000","-2,000","-3,000","-2,000","-2,000","-3,000",,,"0","0","0","0","0","0","-4,000","-14,000","-6,000","-34,000","-55,000","-72,000","-54,000","-65,000","-66,000","-147,000","-141,000","-84,000","-139,000","-202,000","-1,721,000","-42,000","-40,000","-130,000",,,,
		NetCommonStockIssuance,"-26,144,000","-7,293,000","-4,575,000","-5,360,000","-8,916,000","6,059,000","3,137,000","132,000","688,000","440,000","649,000","843,000","2,390,000","2,191,000","418,000","1,483,000","-5,751,000","-1,859,000","1,786,000","40,000","-3,586,000","2,992,000","2,892,000","200,000","-3,276,000","-2,591,000","768,000","265,000","43,000","250,000","38,000","-973,000","534,000","-29,000","79,000","195,000","30,000","200,000","23,000","2,000","-3,200,000","-795,000","-17,000","5,000","43,000","18,000","111,000","0","243,000","203,000","-125,000","18,000","149,000","342,000","-101,000","76,773,000","12,000","23,000"
			CommonStockIssuance,"5,258,000","763,000","1,615,000","242,000","2,638,000","6,059,000","3,137,000","132,000","688,000","440,000","649,000","843,000","2,390,000","2,191,000","418,000","1,483,000","754,000","1,636,000","1,786,000","40,000","690,000","2,992,000","2,892,000","1,197,000","996,000","1,515,000","768,000","265,000","43,000","250,000","1,240,000","27,000","534,000","604,000","79,000","195,000","30,000","200,000","23,000","2,000","0","5,000","-17,000","5,000","43,000","18,000","111,000","0","243,000","203,000","-125,000","18,000","149,000","342,000","-101,000","76,773,000","12,000","23,000"
			CommonStockPayments,"-31,402,000","-8,056,000","-6,190,000","-5,602,000",,,,,,,"0","0","0","0","0","0","-6,505,000","-3,495,000","0","0","-4,276,000","0","0","-997,000","-4,272,000","-4,106,000",,"0","0","0","-1,202,000","-1,000,000","0","-633,000","0","0","0","0","0","0","-3,200,000","-800,000",,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,,,,,"0","0","-1,000","-22,000","-21,000","-27,000","-28,000","-34,000","-35,000","-39,000","-39,000","-37,000","-42,000","-33,000","-42,000","-153,000","0","0","0","0","0","0","0","0","-1,375,000",,"0","0","0","0","0","0","24,000","0","0","0",,"0","0","0","99,000","0","57,000","-26,000","484,000","0","0","0","6,000","-518,000","512,000","0"
EndCashPosition,"44,677,000","44,623,000","74,461,000","65,848,000","103,405,000","105,534,000","94,358,000","80,252,000","63,072,000","32,943,000","26,488,000","29,797,000","23,419,000","17,175,000","22,138,000","33,989,000","17,272,000","33,443,000","27,780,000","19,245,000","33,281,000","58,691,000","61,364,000","80,691,000","78,987,000","96,527,000","99,931,000","21,498,000","18,107,000","20,391,000","15,501,000","17,423,000","16,447,000","11,437,000","14,371,000","15,815,000","11,350,000","13,423,000","16,642,000","18,287,000","18,829,000","15,762,000","18,507,000","45,430,000","50,396,000","52,589,000","55,338,000","56,802,000","52,109,000","50,511,000","59,115,000","74,725,000","79,631,000","75,004,000","79,287,000","79,821,000","1,655,000","1,901,000"
