name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,12/31/2011
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
			CommonStock,"448,000","447,000","447,000","447,000","447,000","446,000","446,000","446,000","446,000","444,000","443,000","443,000","443,000","441,000","441,000","441,000","440,000","437,000","437,000","437,000","437,000","435,000","435,000","435,000","435,000","434,000","434,000","434,000","434,000","433,000","433,000","433,000","433,000","432,000","432,000","432,000","432,000","297,000","297,000","297,000"
		AdditionalPaidInCapital,"541,737,000","543,249,000","541,022,000","538,841,000","537,431,000","538,006,000","536,025,000","533,406,000","531,735,000","533,345,000","531,119,000","529,147,000","527,283,000","528,654,000","526,716,000","524,099,000","521,180,000","523,550,000","520,220,000","517,141,000","514,695,000","515,410,000","513,212,000","511,097,000","508,923,000","508,066,000","506,555,000","505,188,000","503,382,000","502,739,000","500,879,000","498,945,000","497,474,000","496,593,000","495,587,000","494,908,000","494,216,000","256,927,000","215,826,000","482,894,000"
		RetainedEarnings,"1,246,346,000","948,879,000","904,133,000","816,416,000","597,374,000","452,334,000","430,306,000","394,648,000","365,032,000","356,698,000","385,661,000","362,057,000","337,884,000","330,056,000","405,871,000","434,534,000","395,500,000","361,243,000","344,881,000","313,220,000","291,066,000","281,150,000","277,055,000","267,074,000","247,846,000","242,896,000","240,568,000","218,561,000","198,331,000","190,714,000","174,973,000","142,688,000","116,270,000","110,705,000","100,877,000","85,017,000","74,605,000","-38,231,000","-4,029,000","-79,727,000"
		TreasuryStock,"138,909,000","138,909,000","138,909,000","138,909,000","138,909,000","138,909,000","138,909,000","138,909,000","138,909,000","138,909,000","138,909,000","138,909,000","138,909,000","138,909,000","133,979,000","133,979,000","133,979,000","133,979,000","133,979,000","133,979,000","133,979,000","133,979,000","126,343,000","126,343,000","126,343,000","123,711,000","123,711,000","106,109,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000",,,,,
		GainsLossesNotAffectingRetainedEarnings,"-933,000","-1,047,000","-1,088,000","-1,085,000","-1,082,000","-1,078,000","-49,732,000","-49,883,000","-50,033,000","-50,248,000","-46,748,000","-47,717,000","-47,684,000","-47,652,000","-51,287,000","-56,907,000","-76,089,000","-76,702,000","-82,246,000","-82,517,000","-82,769,000","-83,012,000","-91,885,000","-92,244,000","-92,538,000","-93,015,000","-86,865,000","-87,473,000","-100,204,000","-101,498,000","-55,260,000","-55,257,000","-55,253,000","-55,249,000","-116,938,000","-118,395,000","-119,820,000","-121,229,000","-114,913,000","-120,845,000"
TotalCapitalization,"2,093,525,000","1,797,247,000","1,750,024,000","1,659,920,000","1,439,262,000","1,294,591,000","1,221,719,000","1,179,886,000","1,148,186,000","1,141,874,000","1,171,831,000","1,145,007,000","1,118,724,000","1,112,018,000","1,186,911,000","1,207,058,000","1,145,643,000","1,112,861,000","1,087,346,000","1,052,502,000","1,027,351,000","1,017,633,000","1,039,706,000","1,024,605,000","1,012,679,000","879,259,000","888,240,000","881,913,000","803,307,000","793,803,000","822,491,000","788,325,000","760,489,000","754,094,000","706,652,000","711,962,000","699,433,000","372,764,000","291,741,000","502,179,000"
CommonStockEquity,"1,648,689,000","1,352,619,000","1,305,605,000","1,215,710,000","995,261,000","850,799,000","778,136,000","739,708,000","708,271,000","701,330,000","731,566,000","705,021,000","679,017,000","672,590,000","747,762,000","768,188,000","707,052,000","674,549,000","649,313,000","614,302,000","589,450,000","580,004,000","572,474,000","560,019,000","538,323,000","534,670,000","536,981,000","530,601,000","501,943,000","492,388,000","521,025,000","486,809,000","458,924,000","452,481,000","379,958,000","461,962,000","449,433,000","97,764,000","97,181,000","282,619,000"
CapitalLeaseObligations,"83,900,000","87,161,000","87,731,000","81,628,000","84,496,000","87,608,000","89,417,000","90,729,000","82,286,000","81,448,000","83,252,000","81,990,000","83,589,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,573,262,000","1,276,886,000","1,229,566,000","1,139,366,000","918,611,000","773,843,000","700,874,000","662,140,000","630,397,000","623,151,000","653,081,000","626,270,000","603,261,000","596,580,000","671,249,000","690,377,000","636,738,000","604,050,000","578,620,000","543,423,000","518,644,000","509,024,000","501,321,000","488,693,000","466,247,000","502,757,000","505,045,000","498,641,000","469,960,000","460,382,000","488,995,000","454,756,000","426,848,000","420,381,000","349,181,000","440,892,000","428,363,000","76,694,000","76,111,000","261,549,000"
WorkingCapital,"1,542,742,000","1,245,132,000","1,237,696,000","1,153,173,000","936,346,000","784,853,000","737,131,000","707,856,000","666,454,000","637,772,000","680,380,000","649,161,000","626,084,000","615,953,000","636,745,000","651,326,000","600,430,000","551,011,000","540,378,000","500,600,000","464,864,000","447,595,000","509,016,000","494,177,000","473,138,000","526,920,000","549,499,000","549,110,000","519,641,000","518,434,000","499,846,000","486,596,000","455,510,000","448,688,000","467,753,000","572,563,000","556,751,000","291,270,000","214,345,000","417,251,000"
InvestedCapital,"2,093,525,000","1,797,247,000","1,750,024,000","1,659,920,000","1,439,262,000","1,294,591,000","1,221,719,000","1,179,886,000","1,148,186,000","1,141,874,000","1,171,831,000","1,145,007,000","1,118,724,000","1,112,018,000","1,186,911,000","1,207,058,000","1,145,643,000","1,112,861,000","1,087,346,000","1,052,502,000","1,027,351,000","1,017,633,000","1,154,048,000","1,024,605,000","1,012,679,000","879,259,000","888,240,000","881,913,000","803,307,000","793,803,000","822,491,000","788,325,000","760,489,000","754,094,000","706,652,000","711,962,000","699,433,000","372,764,000","316,741,000","502,179,000"
TangibleBookValue,"1,573,262,000","1,276,886,000","1,229,566,000","1,139,366,000","918,611,000","773,843,000","700,874,000","662,140,000","630,397,000","623,151,000","653,081,000","626,270,000","603,261,000","596,580,000","671,249,000","690,377,000","636,738,000","604,050,000","578,620,000","543,423,000","518,644,000","509,024,000","501,321,000","488,693,000","466,247,000","502,757,000","505,045,000","498,641,000","469,960,000","460,382,000","488,995,000","454,756,000","426,848,000","420,381,000","349,181,000","440,892,000","428,363,000","76,694,000","76,111,000","261,549,000"
TotalDebt,"528,736,000","531,789,000","532,150,000","525,838,000","528,497,000","531,400,000","533,000,000","530,907,000","522,201,000","521,992,000","523,517,000","521,976,000","523,296,000","439,428,000","439,149,000","438,870,000","438,591,000","438,312,000","438,033,000","438,200,000","437,901,000","437,629,000","581,574,000","464,586,000","474,356,000","344,589,000","351,259,000","351,312,000","301,364,000","301,415,000","301,466,000","301,516,000","301,565,000","301,613,000","326,694,000","250,000,000","250,000,000","275,000,000","219,560,000","219,560,000"
NetDebt,,,,,,"38,410,000",,"78,742,000","224,923,000","155,307,000","133,822,000","237,579,000","303,503,000","247,757,000","257,807,000","228,859,000","303,907,000","261,172,000","265,848,000","333,487,000","394,332,000","333,651,000","450,390,000","368,497,000","393,169,000","160,093,000","138,475,000","156,385,000","166,848,000","137,866,000","131,492,000","171,597,000","215,580,000","183,364,000","169,675,000","17,333,000","16,453,000","220,493,000",,"37,105,000"
ShareIssued,"44,815,000","44,697,807","44,698,000","44,697,807","44,698,000","44,568,226","44,568,000","44,564,000","44,563,619","44,353,000","44,343,000","44,342,000","44,341,000","44,076,000","44,076,000","44,058,000","44,040,000","43,748,000","43,727,000","43,705,000","43,703,000","43,520,000","43,518,000","43,518,000","43,517,000","43,413,000","43,411,000","43,400,000","43,395,000","43,282,000","43,274,000","43,271,000","43,269,000","43,229,000","43,229,000","43,229,000","43,229,000","41,464,706","41,464,706","41,464,706"
OrdinarySharesNumber,"39,448,000","39,330,807","39,331,000","39,330,807","39,331,000","39,201,226","39,201,000","39,197,000","39,196,619","38,986,000","38,976,000","38,975,000","38,974,000","38,709,000","38,909,000","38,891,000","38,873,000","38,581,000","38,560,000","38,538,000","38,536,000","38,353,000","38,751,000","38,751,000","38,750,000","38,826,000","38,824,000","39,361,000","39,531,000","39,418,000","39,410,000","39,407,000","39,405,000","39,365,000","39,365,000","43,229,000","43,229,000","41,464,706","41,464,706","41,464,706"
TreasurySharesNumber,"5,367,000","5,367,000","5,367,000","5,367,000","5,367,000","5,367,000","5,367,000","5,367,000","5,367,000","5,367,000","5,367,000","5,367,000","5,367,000","5,367,000","5,167,000","5,167,000","5,167,000","5,167,000","5,167,000","5,167,000","5,167,000","5,167,000","4,767,000","4,767,000","4,767,000","4,587,000","4,587,000","4,039,000","3,864,000","3,864,000","3,864,000","3,864,000","3,864,000","3,864,000","3,864,000",,,,,
