name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
				OtherProperties,"386,100,000","341,200,000","327,800,000","325,600,000","320,100,000","323,000,000","318,000,000","315,900,000","319,300,000","315,800,000","309,400,000","316,100,000","293,200,000","75,400,000","72,800,000","71,600,000","70,900,000","68,400,000","66,500,000","67,500,000","66,200,000","66,700,000","62,600,000","63,700,000","64,800,000","61,300,000","58,700,000","54,900,000","54,500,000","54,500,000","53,177,000","53,324,000","49,381,000","30,847,000","1,369,053,000","1,363,681,000","1,353,202,000","27,196,000",,,,"27,170,000",,,,"24,834,000",,,,"25,322,000",,,,"26,459,000",,,,"28,980,000",,,,"33,339,000",,,,"34,706,000",,,,"35,267,000",,,,"34,033,000",,,,"33,584,000",,,,"36,097,000",,,,,,,,
				ConstructionInProgress,"581,400,000","481,000,000","417,500,000","269,500,000","354,300,000","360,000,000","280,600,000","214,500,000","205,800,000","174,000,000","173,300,000","172,200,000","193,900,000","176,700,000","240,600,000","209,800,000","239,000,000","194,500,000","177,600,000","152,600,000","133,300,000","125,400,000","151,200,000","172,800,000","148,300,000","119,100,000","146,000,000","144,700,000","198,300,000","154,800,000","253,150,000","195,631,000","198,082,000","168,808,000",,,,"67,051,000",,,,"66,098,000",,,,"212,931,000",,,,"53,006,000",,,,"50,310,000",,,,"66,726,000",,,,"36,211,000",,,,"34,054,000",,,,"35,583,000",,,,"31,630,000",,,,"27,985,000",,,,"44,997,000",,,,,,,,
			AccumulatedDepreciation,"-4,423,000,000","-4,342,500,000","-4,291,000,000","-4,232,900,000","-4,170,600,000","-4,120,100,000","-4,073,500,000","-4,002,300,000","-3,916,300,000","-3,846,100,000","-3,795,200,000","-3,726,400,000","-3,654,200,000","-3,582,500,000","-3,523,200,000","-3,514,400,000","-3,452,900,000","-3,386,300,000","-3,316,000,000","-3,247,500,000","-3,177,800,000","-3,114,600,000","-3,073,700,000","-3,019,900,000","-2,952,600,000","-2,882,700,000","-2,841,500,000","-2,778,400,000","-2,726,700,000","-2,657,800,000","-2,646,672,000","-2,564,070,000","-2,493,068,000","-2,426,996,000",,,,"-2,274,723,000",,,,"-2,141,906,000",,,,"-2,101,535,000",,,,"-2,001,110,000",,,,"-1,878,814,000","-1,804,839,000","-1,804,839,000","-1,804,839,000","-1,804,839,000","-1,685,964,000","-1,685,964,000","-1,685,964,000","-1,685,964,000","-1,564,362,000","-1,564,362,000","-1,564,362,000","-1,564,362,000","-1,437,061,000","-1,437,061,000","-1,437,061,000","-1,437,061,000","-1,301,669,000","-1,301,669,000","-1,301,669,000","-1,301,669,000","-1,173,421,000","-1,173,421,000","-1,173,421,000","-1,173,421,000","-1,065,425,000","-1,065,425,000","-1,065,425,000","-1,065,425,000","-954,985,000","-954,985,000","-954,985,000","-954,985,000","-929,493,000","-902,016,000","-870,812,000","-842,500,000"
		GoodwillAndOtherIntangibleAssets,"1,221,300,000","1,231,900,000","1,131,200,000","1,140,500,000","1,168,900,000","1,159,400,000","1,168,900,000","1,178,400,000","1,247,900,000","1,257,500,000","1,267,200,000","1,276,900,000","1,286,000,000","1,295,500,000","1,262,600,000","1,272,800,000","1,282,800,000","1,293,200,000","1,079,900,000","1,087,300,000","1,095,900,000","1,105,000,000","1,046,900,000","803,500,000","809,100,000","814,800,000","820,400,000","826,100,000","834,400,000","840,300,000","841,007,000","843,365,000","831,651,000","837,328,000","102,902,000","103,749,000","104,596,000","105,443,000","106,313,000","107,149,000","108,172,000","83,256,000","71,661,000","70,535,000","49,625,000","49,829,000","50,033,000","50,236,000","50,440,000","50,644,000","50,848,000","49,360,000","49,586,000","49,832,000","50,100,000","50,369,000","50,640,000","50,916,000","51,193,000","51,470,000","51,746,000","51,911,000","66,041,000","66,392,000","63,455,000","63,713,000","53,988,000","54,168,000","21,927,000","22,108,000","20,405,000","19,793,000","19,992,000","5,495,000","3,764,000","3,794,000","3,765,000","3,854,000","3,942,000","4,030,000","4,097,000","4,037,000","3,681,000","3,748,000","1,701,000","1,758,000","1,362,000","1,419,000","1,475,000","1,500,000"
			Goodwill,"923,100,000","923,500,000","863,500,000","863,500,000","863,500,000","863,500,000","863,500,000","863,500,000","918,700,000","918,700,000","918,700,000","918,700,000","917,300,000","917,300,000","888,700,000","888,700,000","883,200,000","883,200,000","732,100,000","731,100,000","737,100,000","737,900,000","692,100,000","544,000,000","544,000,000","544,000,000","544,000,000","544,000,000","546,600,000","546,800,000","541,911,000","537,363,000","526,760,000","526,789,000","67,160,000","67,160,000","67,160,000","67,160,000","71,555,000","71,555,000","71,682,000","58,214,000","51,106,000","53,603,000","38,854,000","38,854,000","38,854,000","38,854,000","38,854,000","38,854,000","38,854,000","37,163,000","37,163,000","37,163,000","37,163,000","37,163,000","37,163,000","37,163,000","37,163,000","37,163,000","37,163,000","37,200,000","37,111,000","37,028,000","34,213,000",,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"298,200,000","308,400,000","267,700,000","277,000,000","305,400,000","295,900,000","305,400,000","314,900,000","329,200,000","338,800,000","348,500,000","358,200,000","368,700,000","378,200,000","373,900,000","384,100,000","399,600,000","410,000,000","347,800,000","356,200,000","358,800,000","367,100,000","354,800,000","259,500,000","265,100,000","270,800,000","276,400,000","282,100,000","287,800,000","293,500,000","299,096,000","306,002,000","304,891,000","310,539,000","35,742,000","36,589,000","37,436,000","38,283,000","34,758,000","35,594,000","36,490,000","25,042,000","20,555,000","16,932,000","10,771,000","10,975,000","11,179,000","11,382,000","11,586,000","11,790,000","11,994,000","12,197,000","12,423,000","12,669,000","12,937,000","13,206,000","13,477,000","13,753,000","14,030,000","14,307,000","14,583,000","14,711,000","28,930,000","29,364,000","29,242,000","63,713,000","53,988,000","54,168,000","21,927,000","22,108,000","20,405,000","19,793,000","19,992,000","5,495,000","3,764,000","3,794,000","3,765,000","3,854,000","3,942,000","4,030,000","4,097,000","4,037,000","3,681,000","3,748,000","1,701,000","1,758,000","1,362,000","1,419,000","1,475,000","1,500,000"
		InvestmentsAndAdvances,"68,500,000","60,000,000","57,800,000","49,900,000","47,000,000","42,700,000","45,200,000","36,300,000","57,100,000","58,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"68,500,000","60,000,000","57,800,000","49,900,000","47,000,000","42,700,000","45,200,000","36,300,000","57,100,000","58,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,"68,500,000","60,000,000","57,800,000","49,900,000","47,000,000","42,700,000","45,200,000","36,300,000","57,100,000","58,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,294,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,294,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"43,500,000","44,900,000","45,800,000","48,600,000","51,300,000","53,200,000","52,200,000","53,900,000","55,100,000","55,800,000","49,900,000","49,600,000","53,100,000","50,500,000","57,600,000","59,700,000","63,000,000","64,300,000","63,900,000","80,000,000","81,200,000","80,000,000","74,600,000","72,800,000","71,400,000","83,200,000","80,000,000","73,700,000","72,100,000","72,000,000","73,902,000","69,374,000","70,212,000","69,738,000","49,226,000","45,058,000","46,504,000","45,223,000","47,547,000","44,926,000","41,861,000","40,526,000","50,515,000","44,842,000","39,078,000","38,418,000","35,427,000","35,560,000","35,627,000","34,478,000","35,557,000","35,662,000","36,326,000","35,717,000","38,347,000","38,420,000","38,593,000","36,606,000","34,681,000","35,740,000","36,185,000","36,056,000","35,979,000","36,350,000","36,450,000","35,585,000","36,426,000","38,232,000","39,270,000","38,451,000","37,044,000","39,143,000","38,918,000","39,731,000","41,054,000","56,492,000","58,302,000","60,163,000","63,313,000","63,095,000","64,950,000","68,302,000","73,111,000","76,227,000","78,785,000","80,655,000","96,957,000","100,201,000","98,567,000","86,200,000"
TotalLiabilitiesNetMinorityInterest,"4,358,500,000","4,229,600,000","5,022,500,000","4,229,300,000","4,217,800,000","4,186,900,000","4,167,200,000","4,138,900,000","4,197,700,000","4,164,800,000","4,156,400,000","4,153,200,000","4,134,000,000","3,897,300,000","3,969,800,000","3,927,600,000","3,866,000,000","4,014,900,000","4,033,000,000","3,996,600,000","4,018,700,000","4,017,200,000","4,017,200,000","3,633,800,000","3,636,500,000","3,651,300,000","3,807,200,000","3,818,900,000","3,829,100,000","3,827,100,000","3,778,710,000","3,821,618,000","3,846,365,000","3,886,959,000","1,557,981,000","1,563,535,000","1,514,119,000","1,484,307,000","1,515,054,000","1,908,771,000","1,570,415,000","1,483,589,000","1,259,192,000","1,237,976,000","1,200,451,000","1,215,273,000","1,223,720,000","1,282,366,000","1,258,638,000","1,253,995,000","1,259,185,000","1,252,652,000","1,216,243,000","1,255,792,000","1,256,460,000","1,403,673,000","1,384,227,000","1,274,996,000","1,263,639,000","1,296,583,000","1,263,064,000","1,295,205,000","1,293,634,000","1,301,603,000","1,254,486,000","1,291,878,000","1,271,875,000","1,271,902,000","1,257,831,000","1,265,204,000","1,172,060,000","1,153,591,000","1,145,478,000","1,187,646,000","1,188,330,000","1,191,564,000","1,197,778,000","1,186,676,000","1,240,768,000","1,196,178,000","1,191,674,000","1,201,946,000","1,255,856,000","1,190,803,000","1,231,174,000","1,254,688,000","1,541,521,000","1,572,210,000","1,607,420,000","1,634,000,000"
	CurrentLiabilities,"967,900,000","884,800,000","1,644,400,000","816,800,000","805,800,000","782,600,000","775,400,000","683,600,000","744,600,000","723,800,000","770,700,000","729,600,000","740,700,000","693,600,000","766,500,000","715,800,000","673,600,000","832,700,000","824,300,000","760,200,000","776,000,000","625,400,000","637,500,000","551,500,000","545,300,000","561,900,000","628,400,000","606,200,000","621,300,000","611,000,000","690,035,000","657,913,000","643,433,000","660,539,000","353,902,000","344,150,000","286,380,000","259,846,000","307,257,000","689,948,000","320,746,000","376,500,000","421,980,000","425,735,000","387,311,000","405,558,000","426,063,000","397,027,000","369,434,000","370,957,000","368,307,000","351,011,000","336,472,000","361,982,000","406,518,000","548,289,000","524,136,000","562,577,000","550,482,000","400,850,000","361,707,000","388,338,000","396,109,000","385,729,000","335,720,000","372,094,000","358,876,000","343,027,000","328,381,000","335,104,000","319,529,000","308,091,000","311,062,000","342,977,000","301,122,000","286,695,000","300,701,000","296,806,000","207,901,000","186,730,000","190,251,000","191,895,000","232,503,000","183,019,000","194,332,000","218,548,000","248,305,000","232,399,000","202,908,000","227,500,000"
		PayablesAndAccruedExpenses,"775,900,000","625,300,000","700,500,000","581,500,000","609,000,000","551,400,000","541,600,000","466,900,000","558,200,000","499,800,000","551,400,000","525,600,000","566,200,000","520,800,000","599,000,000","570,100,000","560,600,000","522,900,000","510,000,000","466,100,000","506,600,000","439,700,000","453,400,000","414,900,000","428,800,000","401,500,000","461,300,000","449,800,000","490,000,000","430,200,000","510,391,000","487,955,000","511,233,000","451,481,000","337,889,000","328,153,000","270,400,000","200,738,000","291,308,000","274,358,000","304,828,000","291,631,000","312,274,000","316,041,000","277,629,000","295,888,000","316,404,000","287,379,000","259,798,000","261,331,000","258,692,000","241,407,000","226,878,000","252,376,000","266,366,000","258,045,000","234,087,000","252,296,000","245,435,000","255,384,000","216,314,000","243,037,000","250,856,000","241,633,000","191,744,000","227,019,000","240,846,000","233,997,000","219,281,000","225,936,000","210,430,000","198,992,000","201,963,000","230,214,000","192,052,000","177,625,000","191,631,000","183,712,000","207,807,000","172,795,000","190,170,000","191,841,000","232,433,000","182,949,000","194,262,000","113,701,000","109,576,000","110,041,000","114,464,000","127,400,000"
			Payables,"704,700,000","566,300,000","622,700,000","527,400,000","543,300,000","500,500,000","471,700,000","414,600,000","488,800,000","443,800,000","487,000,000","479,800,000","511,000,000","471,700,000","536,000,000","525,600,000","503,400,000","479,400,000","462,600,000","430,000,000","467,600,000","400,400,000","406,200,000","378,200,000","389,500,000","363,600,000","416,300,000","414,300,000","447,700,000","387,400,000","462,365,000","455,986,000","455,746,000","416,961,000","203,189,000","204,136,000","173,525,000","173,397,000","171,886,000","158,593,000","177,659,000","183,246,000","196,667,000","210,036,000","188,299,000","172,082,000","185,376,000","181,290,000","173,730,000","142,264,000","132,176,000","136,824,000","132,121,000","131,783,000","138,315,000","133,293,000","146,733,000","132,197,000","135,413,000","133,755,000","125,934,000","119,397,000","126,883,000","131,466,000","116,490,000","124,851,000","142,198,000","140,460,000","147,368,000","128,953,000","116,975,000","114,239,000","123,964,000","126,924,000","97,064,000","91,405,000","96,511,000","85,807,000","94,833,000","100,201,000","96,225,000","93,873,000","113,986,000","101,719,000","100,196,000","113,701,000","109,576,000","110,041,000","114,464,000","127,400,000"
				AccountsPayable,"546,700,000","452,400,000","499,100,000","405,300,000","402,500,000","387,000,000","352,100,000","315,200,000","389,000,000","351,900,000","385,500,000","382,800,000","405,100,000","382,200,000","438,900,000","431,700,000","427,300,000","402,900,000","379,500,000","349,200,000","367,300,000","323,800,000","327,000,000","308,400,000","309,000,000","294,200,000","337,000,000","339,300,000","352,700,000","330,500,000","387,854,000","394,743,000","390,630,000","357,432,000","163,928,000","164,910,000","142,856,000","117,510,000","147,308,000","134,113,000","153,028,000","154,855,000","176,677,000","189,778,000","167,822,000","154,130,000","169,944,000","165,835,000","158,270,000","126,813,000","116,734,000","121,447,000","116,761,000","101,064,000","138,315,000","133,293,000","146,733,000","132,197,000","135,413,000","133,755,000","125,934,000","119,397,000","126,883,000","131,466,000","116,490,000","124,851,000","142,198,000","140,460,000","147,368,000","128,953,000","116,975,000","114,239,000","123,964,000","126,924,000","97,064,000","91,405,000","96,511,000","85,807,000","94,833,000","100,201,000","96,225,000","93,873,000","113,986,000","101,719,000","100,196,000","113,701,000","109,576,000","110,041,000","114,464,000","127,400,000"
				TotalTaxPayable,"61,100,000","17,600,000","26,300,000","24,700,000","43,200,000","16,500,000","42,900,000","22,900,000","22,800,000","15,300,000","25,200,000","21,100,000","29,700,000","13,400,000","21,300,000","18,400,000","15,500,000","16,000,000","22,800,000","20,700,000","40,300,000","16,700,000","19,400,000","17,700,000","28,400,000","16,000,000","25,600,000","21,100,000","40,900,000","17,500,000","35,118,000","21,884,000","25,765,000","20,232,000",,,,"55,887,000","0","0",,"8,711,000",,,,"2,601,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"38,200,000",,,"600,000","22,600,000",,"17,300,000",,"3,700,000",,,,"12,700,000",,,,,,,"2,500,000","24,800,000",,,,"13,300,000",,"2,300,000","2,900,000","24,100,000",,"7,176,000",,"5,973,000",,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"96,900,000","96,300,000","97,300,000","97,400,000","97,600,000","97,000,000","76,700,000","76,500,000","77,000,000","76,600,000","76,300,000","75,900,000","76,200,000","76,100,000","75,800,000","75,500,000","60,600,000","60,500,000","60,300,000","60,100,000","60,000,000","59,900,000","59,800,000","52,100,000","52,100,000","53,400,000","53,700,000","53,900,000","54,100,000","39,400,000","39,393,000","39,359,000","39,351,000","39,297,000","39,261,000","39,226,000","30,669,000","0","24,578,000","24,480,000","24,631,000","19,680,000","19,990,000","20,258,000","20,477,000","15,351,000","15,432,000","15,455,000","15,460,000","15,451,000","15,442,000","15,377,000","15,360,000","30,719,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"71,200,000","59,000,000","77,800,000","54,100,000","65,700,000","50,900,000","69,900,000","52,300,000","69,400,000","56,000,000","64,400,000","45,800,000","55,200,000","49,100,000","63,000,000","44,500,000","57,200,000","43,500,000","47,400,000","36,100,000","39,000,000","39,300,000","47,200,000","36,700,000","39,300,000","37,900,000","45,000,000","35,500,000","42,300,000","42,800,000","48,026,000","31,969,000","55,487,000","34,520,000","134,700,000","124,017,000","96,875,000","27,341,000","119,422,000","115,765,000","127,169,000","108,385,000","115,607,000","106,005,000","89,330,000","123,806,000","131,028,000","106,089,000","86,068,000","119,067,000","126,516,000","104,583,000","94,757,000","120,593,000","128,051,000","124,752,000","87,354,000","120,099,000","110,022,000","121,629,000","90,380,000","123,640,000","123,973,000","110,167,000","75,254,000","102,168,000","98,648,000","93,537,000","71,913,000","96,983,000","93,455,000","84,753,000","77,999,000","103,290,000","94,988,000","86,220,000","95,120,000","97,905,000","112,974,000","72,594,000","93,945,000","97,968,000","118,447,000","81,230,000","94,066,000",,,,,
				InterestPayable,"26,000,000","12,300,000","28,500,000","11,600,000","28,100,000","11,900,000","28,100,000","11,900,000","30,200,000","13,700,000","26,900,000","11,600,000","27,100,000","11,500,000","27,000,000","11,500,000","27,300,000","14,800,000","18,900,000","13,100,000","19,000,000","13,400,000","18,800,000","13,100,000","18,800,000","13,100,000","18,800,000","13,100,000","18,800,000","13,500,000","19,272,000","8,932,000","19,063,000","9,722,000","5,131,000","3,682,000","5,157,000","3,676,000","4,672,000","12,782,000","4,391,000","12,584,000","4,353,000","12,537,000","4,359,000","12,598,000","4,405,000","12,601,000","4,455,000","12,644,000","4,457,000","12,657,000","4,380,000","12,723,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"4,300,000","4,000,000","3,800,000","4,900,000","4,800,000","4,600,000","5,000,000","4,800,000","5,100,000","5,600,000","5,300,000","5,000,000","5,300,000","5,000,000","4,700,000","4,400,000","4,400,000","4,000,000","4,200,000","4,500,000","5,900,000","6,400,000","7,100,000","7,400,000","9,200,000","7,900,000","9,100,000","8,800,000","9,200,000","7,100,000","6,829,000","7,465,000","5,938,000","4,002,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"116,200,000","186,700,000","173,100,000","159,900,000","121,000,000","156,100,000","159,200,000","143,200,000","115,400,000","154,300,000","152,100,000","137,600,000","110,500,000","166,400,000","161,400,000","139,900,000","107,200,000","154,500,000","152,300,000","131,800,000","105,700,000","152,200,000","150,000,000","121,500,000","99,600,000","144,800,000","150,400,000","140,000,000","114,500,000","166,100,000","165,233,000","154,928,000","118,715,000","165,026,000",,,,"43,144,000",,,,"12,693,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"71,500,000","68,800,000","767,000,000","70,500,000","71,000,000","70,500,000","69,600,000","68,700,000","65,900,000","64,100,000","61,900,000","61,400,000","58,700,000","1,400,000","1,400,000","1,400,000","1,400,000","151,300,000","157,800,000","157,800,000","157,800,000","27,100,000","27,000,000","7,700,000","7,700,000","7,700,000","7,600,000","7,600,000","7,600,000","7,600,000","7,582,000","7,565,000","7,547,000","40,030,000","16,013,000","15,997,000","15,980,000","15,964,000","15,949,000","415,590,000","15,918,000","15,718,000","109,706,000","109,694,000","109,682,000","109,670,000","109,659,000","109,648,000","109,636,000","109,626,000","109,615,000","109,604,000","109,594,000","109,606,000","109,055,000","259,087,000","258,780,000","278,747,000","278,710,000","119,152,000","119,150,000","119,147,000","119,146,000","118,142,000","118,030,000","118,030,000","118,030,000","109,030,000","109,100,000","109,168,000","109,099,000","109,099,000","109,099,000","112,763,000","109,070,000","109,070,000","109,070,000","113,094,000","94,000","94,000","81,000","54,000","70,000","70,000","70,000","239,000","12,362,000","42,111,000","70,000","800,000"
			CurrentDebt,,,"698,100,000",,,,,,,,,,,,,,,"150,000,000","156,500,000","156,500,000","156,500,000","25,800,000","25,800,000","6,500,000","6,500,000","6,500,000","6,500,000","6,500,000","6,500,000","6,500,000","6,500,000","6,500,000","6,500,000","39,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","414,657,000","15,000,000","15,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,055,000","259,087,000","258,780,000","278,747,000","278,710,000","119,152,000","119,150,000","119,147,000","119,146,000","118,142,000","118,030,000","118,030,000","118,030,000","109,030,000","109,100,000","109,168,000","109,099,000","109,099,000","109,099,000","112,763,000","109,070,000","109,070,000","109,070,000","113,094,000","94,000","94,000","81,000","54,000","70,000","70,000","70,000","239,000","12,362,000","42,111,000","70,000","800,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,000","70,000",,,,,
				OtherCurrentBorrowings,,,"698,100,000",,,,,,,,,,,,,,,"150,000,000","156,500,000","156,500,000","156,500,000","25,800,000","25,800,000","6,500,000","6,500,000","6,500,000","6,500,000","6,500,000","6,500,000","6,500,000","6,500,000","6,500,000","6,500,000","39,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","414,657,000","15,000,000","15,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000","109,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"71,500,000","68,800,000","68,900,000","70,500,000","71,000,000","70,500,000","69,600,000","68,700,000","65,900,000","64,100,000","61,900,000","61,400,000","58,700,000","1,400,000","1,400,000","1,400,000","1,400,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,200,000","1,200,000","1,200,000","1,200,000","1,100,000","1,100,000","1,100,000","1,100,000","1,082,000","1,065,000","1,047,000","1,030,000","1,013,000","997,000","980,000","964,000","949,000","933,000","918,000","718,000","706,000","694,000","682,000","670,000","659,000","648,000","636,000","626,000","615,000","604,000","594,000","606,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,458,000",,,,,,,,,,,,,"31,097,000","31,157,000","31,269,000","31,534,000","26,337,000","26,314,000","26,243,000","26,154,000","26,107,000","25,954,000","25,946,000","27,045,000",,,,,,,,,,,,,,"13,841,000",,,,,,"104,608,000","126,367,000","80,247,000","88,374,000","99,300,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,390,600,000","3,344,800,000","3,378,100,000","3,412,500,000","3,412,000,000","3,404,300,000","3,391,800,000","3,455,300,000","3,453,100,000","3,441,000,000","3,385,700,000","3,423,600,000","3,393,300,000","3,203,700,000","3,203,300,000","3,211,800,000","3,192,400,000","3,182,200,000","3,208,700,000","3,236,400,000","3,242,700,000","3,391,800,000","3,379,700,000","3,082,300,000","3,091,200,000","3,089,400,000","3,178,800,000","3,212,700,000","3,207,800,000","3,216,100,000","3,088,675,000","3,163,705,000","3,202,932,000","3,226,420,000","1,204,079,000","1,219,385,000","1,227,739,000","1,224,461,000","1,207,797,000","1,218,823,000","1,249,669,000","1,107,089,000","837,212,000","812,241,000","813,140,000","809,715,000","797,657,000","885,339,000","889,204,000","883,038,000","890,878,000","901,641,000","879,771,000","893,810,000","849,942,000","855,384,000","860,091,000","712,419,000","713,157,000","895,733,000","901,357,000","906,867,000","897,525,000","915,874,000","918,766,000","919,784,000","912,999,000","928,875,000","929,450,000","930,100,000","852,531,000","845,500,000","834,416,000","844,669,000","887,208,000","904,869,000","897,077,000","889,870,000","1,032,867,000","1,009,448,000","1,001,423,000","1,010,051,000","1,023,353,000","1,007,784,000","1,036,842,000","1,036,140,000","1,293,216,000","1,339,811,000","1,404,512,000","1,406,500,000"
		LongTermDebtAndCapitalLeaseObligation,"2,686,800,000","2,663,500,000","2,655,700,000","2,665,600,000","2,664,000,000","2,667,400,000","2,665,700,000","2,664,700,000","2,670,200,000","2,670,400,000","2,680,000,000","2,685,600,000","2,667,200,000","2,501,300,000","2,500,800,000","2,500,400,000","2,499,800,000","2,499,400,000","2,475,600,000","2,477,000,000","2,478,400,000","2,640,300,000","2,646,500,000","2,309,100,000","2,310,600,000","2,324,300,000","2,341,200,000","2,368,000,000","2,369,900,000","2,371,700,000","2,373,539,000","2,448,774,000","2,498,999,000","2,532,719,000","791,549,000","795,548,000","799,543,000","803,534,000","807,521,000","811,504,000","815,418,000","814,562,000","570,659,000","570,752,000","570,843,000","570,931,000","571,015,000","571,097,000","571,176,000","571,252,000","571,325,000","571,396,000","571,463,000","571,529,000","548,313,000","548,226,000","548,488,000","398,501,000","398,457,000","567,932,000","567,851,000","645,899,000","567,686,000","577,606,000","577,285,000","577,173,000","577,061,000","585,948,000","585,836,000","585,724,000","585,612,000","585,569,000","585,457,000","585,198,000","599,695,000","629,140,000","629,129,000","629,119,000","768,108,000","777,168,000","777,170,000","795,163,000","816,136,000","816,196,000","858,185,000","869,175,000","1,194,042,000","1,233,113,000","1,316,213,000","1,329,200,000"
