name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997
			AccumulatedDepreciation,,"-94,142,000",,,,"-96,927,000",,,,"-84,720,000","-81,411,000","-79,664,000","-76,188,000","-72,684,000","-69,919,000","-66,321,000","-64,907,000","-61,452,000","-60,189,000","-57,138,000","-53,108,000","-50,262,000","-49,671,000","-47,745,000","-45,714,000","-42,594,000","-42,215,000","-40,241,000","-41,608,000","-41,741,000","-41,756,000","-41,571,000","-40,516,000","-39,126,000","-38,143,000","-36,326,000","-34,913,000","-34,305,000","-32,776,000","-31,373,000","-30,677,000","-29,134,000","-28,298,000","-28,034,000","-26,631,000","-24,982,000","-24,086,000","-22,040,000","-21,499,000","-20,788,000","-19,800,000","-18,509,000","-17,220,000","-16,604,000","-16,068,000","-15,853,000","-15,036,000","-13,672,000","-12,651,000","-11,790,000","-9,786,000","-8,889,000","-8,056,000","-7,461,000","-6,646,000","-5,920,000","-5,297,000","-4,400,000","-4,005,000","-3,641,237","-3,143,904","-2,798,367","-6,324,203","-6,038,658","-5,880,691","-5,595,566","-5,306,398","-4,995,111","-4,772,140","-4,562,794","-4,173,202","-3,945,247","-3,810,126","-3,560,386","-3,335,326","-3,121,029","-2,580,593","-2,288,799","-2,585,568","-2,356,572","-1,900,000","-1,700,000","-1,500,000","-1,300,000","-1,100,000","-1,000,000","-900,000","-800,000","-700,000"
		GoodwillAndOtherIntangibleAssets,"108,730,000","107,712,000","105,587,000","105,954,000","69,523,000","70,842,000","69,115,000","61,928,000","62,481,000","64,175,000","97,242,000","99,869,000","100,604,000","100,328,000","102,231,000","77,426,000","79,910,000","75,290,000","75,550,000","74,730,000","68,819,000","69,023,000","63,688,000","42,536,000","43,395,000","42,356,000","42,771,000","43,284,000","42,694,000","28,314,000","28,413,000","27,707,000","27,609,000","27,470,000","27,097,000","25,908,000","25,671,000","25,864,000","25,244,000","25,009,000","25,752,000","25,459,000","25,976,000","27,277,000","27,144,000","26,219,000","26,595,000","25,457,000","26,667,000","27,919,000","28,021,000","27,420,000","27,017,000","27,531,000","28,413,000","29,257,000","26,487,000","25,087,000","24,477,000","23,810,000","23,615,000","23,487,000","23,107,000","23,375,000","22,643,000","20,969,000","20,930,000","20,489,000","20,262,000","11,644,118","11,375,894","11,360,238","11,352,857","11,439,375","11,452,813","11,408,143","11,466,896","11,542,489","11,388,264","11,529,079","11,606,692","2,632,791","2,936,286","3,154,691","3,567,352","4,055,337","4,443,629","4,963,100","5,285,370","5,979,072","11,400,000","11,900,000","12,300,000","12,800,000","2,300,000","2,400,000","600,000","600,000","600,000"
			Goodwill,"81,507,000","82,096,000","80,873,000","81,702,000","56,269,000","57,541,000","55,640,000","49,184,000","48,661,000","49,704,000","69,712,000","71,210,000","71,097,000","67,274,000","66,201,000","53,584,000","54,511,000","52,750,000","52,567,000","51,417,000","47,433,000","46,744,000","41,721,000","26,963,000","27,365,000","26,371,000","26,600,000","26,885,000","25,761,000","19,205,000","19,579,000","19,241,000","19,336,000","19,358,000","19,125,000","18,656,000","18,485,000","18,816,000","18,517,000","18,339,000","18,962,000","18,610,000","18,998,000","20,044,000","19,781,000","19,015,000","19,371,000","18,249,000","19,091,000","19,934,000","19,822,000","19,198,000","18,679,000","18,951,000","19,544,000","20,088,000","20,096,000","19,117,000","18,510,000","17,953,000","17,535,000","17,266,000","16,831,000","16,916,000","16,344,000","14,574,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"27,223,000","25,616,000","24,714,000","24,252,000","13,254,000","13,301,000","13,475,000","12,744,000","13,820,000","14,471,000","27,530,000","28,659,000","29,507,000","33,054,000","36,030,000","23,842,000","25,399,000","22,540,000","22,983,000","23,313,000","21,386,000","22,279,000","21,967,000","15,573,000","16,030,000","15,985,000","16,171,000","16,399,000","16,933,000","9,109,000","8,834,000","8,466,000","8,273,000","8,112,000","7,972,000","7,252,000","7,186,000","7,048,000","6,727,000","6,670,000","6,790,000","6,849,000","6,978,000","7,233,000","7,363,000","7,204,000","7,224,000","7,208,000","7,576,000","7,985,000","8,199,000","8,222,000","8,338,000","8,580,000","8,869,000","9,169,000","6,391,000","5,970,000","5,967,000","5,857,000","6,080,000","6,221,000","6,276,000","6,459,000","6,299,000","6,395,000","20,930,000","20,489,000","20,262,000","11,644,118","11,375,894","11,360,238","11,352,857","11,439,375","11,452,813","11,408,143","11,466,896","11,542,489","11,388,264","11,529,079","11,606,692","2,632,791","2,936,286","3,154,691","3,567,352","4,055,337","4,443,629","4,963,100","5,285,370","5,979,072","11,400,000","11,900,000","12,300,000","12,800,000","2,300,000","2,400,000","600,000","600,000","600,000"
		NonCurrentDeferredAssets,"20,713,000","21,277,000","46,700,000","47,251,000","46,208,000","47,450,000","23,833,000","21,153,000","21,036,000","18,766,000","14,693,000","14,732,000","14,696,000","14,719,000","15,685,000","15,691,000","15,738,000","15,606,000","14,498,000","14,442,000","14,478,000","6,742,000","4,535,000","4,087,000","4,124,000","4,050,000","6,498,000","6,489,000","6,453,000","6,624,000","8,845,000","4,401,000","4,415,000","4,423,000","2,452,000","2,370,000","2,345,000","2,396,000","2,270,000","2,240,000","2,349,000","2,296,000","2,520,000","2,680,000","2,640,000","2,522,000","1,444,000","1,677,000","1,763,000","1,895,000","1,909,000","1,856,000","1,799,000","2,728,000","1,931,000","1,930,000","1,934,000","3,460,000","3,648,000","4,016,000","3,970,000","3,985,000","3,503,000","3,724,000","3,581,000","3,855,000","3,286,000","3,235,000","3,154,000","4,273,437","2,181,457","3,773,577","1,212,944","1,143,746",,,,,,,,,,"675,324","675,324",,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"20,713,000","21,277,000","46,700,000","47,251,000","46,208,000","47,450,000","23,833,000","21,153,000","21,036,000","18,766,000","14,693,000","14,732,000","14,696,000","14,719,000","15,685,000","15,691,000","15,738,000","15,606,000","14,498,000","14,442,000","14,478,000","6,742,000","4,535,000","4,087,000","4,124,000","4,050,000","6,498,000","6,489,000","6,453,000","6,624,000","8,845,000","4,401,000","4,415,000","4,423,000","2,452,000","2,370,000","2,345,000","2,396,000","2,270,000","2,240,000","2,349,000","2,296,000","2,520,000","2,680,000","2,640,000","2,522,000","1,444,000","1,677,000","1,763,000","1,895,000","1,909,000","1,856,000","1,799,000","2,728,000","1,931,000","1,930,000","1,934,000","3,460,000","3,648,000","4,016,000","3,970,000","3,985,000","3,503,000","3,724,000","3,581,000","3,855,000","3,286,000","3,235,000","3,154,000","4,273,437","2,181,457","3,773,577","1,212,944","1,143,746",,,,,,,,,,"675,324","675,324",,,,,,,,,,,,,,
		OtherNonCurrentAssets,"33,873,000","32,564,000","33,166,000","33,728,000","33,623,000","34,167,000","36,016,000","37,002,000","37,173,000","36,313,000","42,496,000","42,399,000","42,767,000","44,038,000","39,977,000","43,024,000","44,564,000","41,644,000","36,299,000","36,317,000","32,685,000","30,041,000","34,632,000","34,044,000","35,804,000","34,676,000","32,666,000","22,014,000","21,494,000","20,646,000","21,589,000","21,906,000","20,345,000","19,033,000","18,137,000","17,784,000","18,316,000","19,125,000","19,535,000","18,160,000","18,477,000","17,316,000","15,683,000","14,255,000","13,795,000","13,726,000","13,369,000","12,192,000","12,748,000","12,079,000","12,751,000","12,551,000","12,683,000","12,843,000","12,682,000","12,491,000","12,001,000","10,865,000","10,448,000","9,558,000","7,906,000","7,278,000","5,709,000","4,966,000","4,371,000","4,333,000","3,826,000","3,301,000","3,778,000","4,159,087",,,,,,"1,361,876","1,240,210","1,667,688","1,601,855","1,173,575","1,562,402","6,057,611","5,827,100","6,731,431","5,275,861","6,559,742","6,059,833","5,139,500","2,881,575","4,136,543","4,400,000","300,000","200,000","200,000","1,300,000","1,200,000","500,000","300,000","200,000"
TotalLiabilitiesNetMinorityInterest,"151,164,000","153,281,000","143,816,000","146,219,000","149,175,000","165,289,000","138,396,000","144,746,000","153,259,000","154,850,000","140,505,000","149,115,000","141,765,000","129,635,000","112,454,000","101,766,000","102,323,000","106,512,000","83,155,000","87,577,000","82,994,000","84,057,000","85,000,000","81,752,000","78,910,000","81,542,000","76,967,000","72,818,000","73,212,000","81,609,000","72,721,000","75,455,000","68,493,000","75,546,000","62,755,000","59,922,000","64,501,000","68,071,000","56,349,000","59,121,000","59,835,000","64,893,000","56,297,000","55,083,000","53,328,000","53,542,000","46,131,000","42,121,000","42,457,000","39,112,000","33,060,000","32,251,000","34,825,000","47,006,000","43,394,000","42,012,000","46,237,000","49,040,000","38,333,000","33,044,000","27,798,000","33,221,000","28,528,000","25,537,000","19,783,000","23,788,000","18,217,000","17,365,000","18,591,000","15,919,800","12,538,397","11,947,115","10,676,135","12,992,789","11,673,969","12,266,893","12,080,112","11,811,131","10,991,378","8,911,076","9,779,841","7,317,663","6,921,024","6,352,821","8,145,112","8,743,821","6,395,825","6,873,478","6,282,013","5,504,566","5,100,000","4,600,000","3,800,000","3,700,000","2,500,000","4,400,000","2,900,000","2,300,000","3,500,000"
	CurrentLiabilities,"98,018,000","98,881,000","91,934,000","93,365,000","93,399,000","107,947,000","93,453,000","101,135,000","106,205,000","105,965,000","92,348,000","100,705,000","92,969,000","97,523,000","79,550,000","71,509,000","71,048,000","75,885,000","66,616,000","70,511,000","65,537,000","66,610,000","65,807,000","62,062,000","58,431,000","63,031,000","58,991,000","54,244,000","55,563,000","67,182,000","57,400,000","60,063,000","53,644,000","60,953,000","49,866,000","47,410,000","52,054,000","55,682,000","45,376,000","48,545,000","48,709,000","53,948,000","46,196,000","45,487,000","44,431,000","45,498,000","36,677,000","34,978,000","35,409,000","31,866,000","26,032,000","24,989,000","27,420,000","38,846,000","35,481,000","33,640,000","38,088,000","41,654,000","32,000,000","27,272,000","22,834,000","28,989,000","24,452,000","21,891,000","17,167,000","22,808,000","16,406,000","15,932,000","17,465,000","15,299,750","11,295,133","11,235,895","10,207,508","12,707,843","10,032,940","11,234,879","11,496,272","11,628,203","10,482,956","8,641,787","9,639,190","7,113,819","6,500,360","6,207,652","8,020,807","8,609,177","6,229,932","6,811,510","6,214,146","5,450,306","5,100,000","4,600,000","3,500,000","3,600,000","2,400,000","4,300,000","2,900,000","2,200,000","3,200,000"
		PayablesAndAccruedExpenses,"32,909,000","31,183,000","25,721,000","26,144,000","29,872,000","42,699,000","34,556,000","43,799,000","47,848,000","41,606,000","34,552,000","41,334,000","35,585,000","43,756,000","31,878,000","23,623,000","23,910,000","27,463,000","22,124,000","23,934,000","22,099,000","22,667,000","22,791,000","21,511,000","19,345,000","21,121,000","22,800,000","18,470,000","18,381,000","24,020,000","19,075,000","22,546,000","18,121,000","25,113,000","17,478,000","15,826,000","20,670,000","24,151,000","15,492,000","18,051,000","17,986,000","34,154,000","18,940,000","28,499,000","25,405,000","28,371,000","21,375,000","20,561,000","19,080,000","17,387,000","13,828,000","12,386,000","15,674,000","24,845,000","22,816,000","22,200,000","26,911,000","30,439,000","23,540,000","19,744,000","15,970,000","21,561,000","17,671,000","15,743,000","11,820,000","17,870,000","12,771,000","12,628,000","13,475,000","11,987,561","9,219,870","8,526,508","7,705,549","9,490,290","8,232,797","7,580,385","7,768,556","7,983,474","7,721,283","6,471,646","7,092,761","6,001,734","5,621,413","5,207,806","6,944,654","2,965,417","2,237,516","2,919,210","2,845,854","2,200,408","4,500,000","4,000,000","2,900,000","2,900,000","2,000,000","3,800,000","1,900,000","1,200,000","1,500,000"
			Payables,"23,350,000","22,372,000","18,554,000","19,683,000","22,092,000","22,576,000","12,255,000","16,090,000","17,662,000","22,977,000","15,356,000","21,366,000","21,442,000","28,724,000","20,231,000","16,294,000","16,027,000","20,032,000","14,661,000","16,168,000","14,976,000","15,770,000","13,336,000","11,300,000","10,747,000","11,345,000","12,473,000","9,705,000","11,196,000","15,437,000","10,271,000","13,899,000","10,412,000","16,571,000","9,226,000","8,474,000","11,839,000","15,299,000","9,606,000","11,743,000","11,491,000","16,078,000","12,038,000","11,325,000","10,292,000","13,163,000","8,083,000","9,701,000","9,576,000","9,214,000","5,460,000","4,471,000","5,023,000","10,813,000","9,526,000","9,037,000","12,997,000","12,450,000","9,811,000","9,571,000","8,234,000","11,182,000","9,264,000","7,711,000","5,750,000","12,301,000","6,355,000","4,807,000","7,576,000","4,735,653","4,105,818","4,484,906","3,851,723","4,713,512","4,633,564","4,528,870","4,521,558","4,781,243","4,909,553","3,506,187","4,416,221","2,937,271","2,196,089","2,394,554","3,178,444","2,965,417","2,237,516","2,919,210","2,845,854","2,200,408","4,500,000","4,000,000","2,900,000","2,900,000","2,000,000","3,800,000","1,900,000","1,200,000","1,500,000"
				AccountsPayable,"14,793,000","14,199,000","16,415,000","14,115,000","15,969,000","14,121,000","9,096,000","12,067,000","11,396,000","13,718,000","11,705,000","16,177,000","14,351,000","20,093,000","16,401,000","11,764,000","11,145,000","11,569,000","11,964,000","12,651,000","11,953,000","11,126,000","11,507,000","10,848,000","10,171,000","11,345,000","12,473,000","9,302,000","11,196,000","15,437,000","9,853,000","13,866,000","10,381,000","14,881,000","8,902,000","7,386,000","9,460,000","10,413,000","7,995,000","9,295,000","10,745,000","13,396,000","11,647,000","11,059,000","10,199,000","12,025,000","8,083,000","9,701,000","9,576,000","8,985,000","5,460,000","4,471,000","5,023,000","10,813,000","9,526,000","9,037,000","12,997,000","12,450,000","9,811,000","9,571,000","8,234,000","11,182,000","9,264,000","7,711,000","5,750,000","12,301,000","6,355,000","4,807,000","7,576,000","4,735,653","4,105,818","4,484,906","3,851,723","4,713,512","4,633,564","4,528,870","4,521,558","4,781,243","4,909,553","3,506,187","4,416,221","2,937,271","2,196,089","2,394,554","3,178,444","2,965,417","2,237,516","2,919,210","2,845,854","2,200,408","4,500,000","4,000,000","2,900,000","2,900,000","2,000,000","3,800,000","1,900,000","1,200,000","1,500,000"
				TotalTaxPayable,"8,557,000","8,173,000","2,139,000","5,568,000","6,123,000","8,455,000","3,159,000","4,023,000","6,266,000","9,259,000","3,651,000","5,189,000","7,091,000","8,631,000","3,830,000","4,530,000","4,882,000","8,463,000","2,697,000","3,517,000","3,023,000","4,644,000","1,829,000","452,000","576,000",,,"403,000",,"0","418,000","33,000","31,000","1,690,000","324,000","1,088,000","2,379,000","4,886,000","1,611,000","2,448,000","746,000","2,682,000","391,000","266,000","93,000","1,138,000","0","0","0","229,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"5,760,000","4,499,000","0","1,166,000","567,000","3,442,000","211,000","1,258,000","3,826,000","5,182,000","1,081,000","2,386,000","3,747,000","5,081,000","908,000","1,672,000","2,104,000","4,676,000","0","0","0","618,000",,"452,000","576,000",,,"403,000",,"0","418,000","33,000","31,000","1,690,000","324,000","1,088,000","2,379,000","4,886,000",,,,,,,,"1,138,000","0","0","0","229,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"9,559,000","8,811,000","7,167,000","6,461,000","7,780,000","20,123,000","22,301,000","27,709,000","30,186,000","18,629,000","19,196,000","19,968,000","14,143,000","15,032,000","11,647,000","7,329,000","7,883,000","7,431,000","7,463,000","7,766,000","7,123,000","6,897,000","9,455,000","10,211,000","8,598,000","9,776,000","10,327,000","8,765,000","7,185,000","8,583,000","8,804,000","8,647,000","7,709,000","8,542,000","8,252,000","7,352,000","8,831,000","8,852,000","5,886,000","6,308,000","6,495,000","18,076,000","6,902,000","17,174,000","15,113,000","15,208,000","13,292,000","10,860,000","9,504,000","8,173,000","8,368,000","7,915,000","10,651,000","14,032,000","13,290,000","13,163,000","13,914,000","17,989,000","13,729,000","10,173,000","7,736,000","10,379,000","8,407,000","8,032,000","6,070,000","5,569,000","6,416,000","7,821,000","5,899,000","7,251,908","5,114,052","4,041,602","3,853,826","4,776,778","3,599,233","3,051,515","3,246,998","3,202,231","2,811,730","2,965,459","2,676,540","3,064,463","3,425,324","2,813,252","3,766,210",,,,,,,,,,,,,,
		CurrentProvisions,,,,"1,616,000","1,579,000","1,683,000","1,447,000","1,622,000","2,044,000","2,090,000","2,111,000","2,444,000","2,474,000","2,571,000","2,605,000","2,562,000","2,475,000","2,628,000","2,584,000","2,570,000","2,354,000","2,594,000","2,676,000","2,400,000","2,291,000","2,309,000","2,204,000","2,250,000","2,202,000","2,719,000","2,457,000","2,750,000","2,238,000","2,364,000","2,427,000","2,453,000","2,148,000","2,359,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"13,294,000","15,723,000","17,319,000","17,392,000","16,439,000","17,457,000","12,373,000","12,501,000","11,734,000","15,366,000","13,489,000","15,094,000","13,902,000","17,745,000","14,617,000","14,763,000","13,706,000","16,144,000","12,347,000","14,336,000","11,774,000","13,649,000","13,041,000","11,526,000","10,247,000","12,798,000","10,903,000","10,461,000","12,586,000","17,544,000","14,630,000","11,735,000","10,824,000","11,591,000","10,534,000","9,091,000","9,429,000","9,364,000","9,135,000","7,888,000","9,022,000",,"8,566,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"5,653,000","5,738,000","5,630,000","5,235,000","5,596,000","5,835,000","5,089,000","4,904,000","5,947,000","6,674,000","6,615,000","6,494,000","6,446,000",,,,,,,,,,,,,,,,,,"8,000","8,000","6,000","8,000","4,000","15,000","28,000","45,000","18,000","38,000","57,000","84,000","25,000","47,000","67,000","91,000","23,000","43,000","4,171,000","14,479,000","27,000","41,000","58,000","87,000","15,000","32,000","55,000","18,000","54,000","77,000","106,000","90,000","110,000","128,000","134,000","163,000","104,000","101,000","708,000","103,713","48,877","47,785","40,807","42,584","41,111","1,531,987","1,520,787","49,450","1,474,650","24,703","22,080","25,120","737,613",,,"17,397",,,,"8,746",,,,"300,000",,,"400,000",,"900,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,933,000",,,,,,,"2,486,000","4,111,000","14,399,000",,,,"87,000","15,000","32,000","55,000","18,000","54,000","77,000","106,000","90,000","110,000","128,000","134,000","163,000","104,000","101,000","708,000","103,713","48,877","47,785","40,807","42,584","41,111","1,531,987","1,520,787","49,450","1,474,650","24,703","22,080","25,120","737,613",,,"17,397",,,,"8,746",,,,"300,000",,,"400,000",,"900,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,490,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,933,000",,,,,,,"2,486,000","1,621,000","14,399,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"5,653,000","5,738,000","5,630,000","5,235,000","5,596,000","5,835,000","5,089,000","4,904,000","5,947,000","6,674,000","6,615,000","6,494,000","6,446,000",,,,,,,,,,,,,,,,,,"8,000","8,000","6,000","8,000","4,000","15,000","28,000","45,000","18,000","38,000","57,000","84,000","25,000","47,000","67,000","91,000","23,000","43,000","60,000","80,000","27,000","41,000","58,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"46,162,000","46,237,000","43,264,000","44,594,000","41,492,000","41,956,000","41,435,000","39,931,000","40,676,000","42,319,000","37,692,000","37,783,000","37,036,000","36,022,000","33,055,000","33,123,000","33,432,000","32,278,000","32,145,000","32,241,000","31,664,000","30,294,000","29,975,000","29,025,000","28,839,000","29,112,000","25,288,000","25,313,000","24,596,000","25,618,000","23,687,000","25,774,000","24,693,000","24,241,000","21,850,000","22,478,000","21,927,000","22,122,000","2,347,000","21,090,000","20,408,000","19,710,000","17,500,000","16,941,000","18,959,000","17,036,000","12,627,000","11,888,000","12,158,000",,"11,551,000","11,675,000","11,313,000","11,501,000","10,846,000","10,331,000","9,523,000","8,594,000","6,945,000","6,185,000","5,427,000","4,569,000","3,969,000","3,502,000","3,413,000","3,168,000","2,230,000","2,397,000","2,727,000","2,663,484","1,876,754","2,319,660","2,223,964",,"922,056","1,475,468","1,811,703",,"1,013,145","1,331,718",,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,003",,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"46,162,000","46,237,000","43,264,000","44,594,000","41,492,000","41,956,000","41,435,000","39,931,000","40,676,000","42,319,000","37,692,000","37,783,000","37,036,000","36,022,000","33,055,000","33,123,000","33,432,000","32,278,000","32,145,000","32,241,000","31,664,000","30,294,000","29,975,000","29,025,000","28,839,000","29,112,000","25,288,000","25,313,000","24,596,000","25,618,000","23,687,000","25,774,000","24,693,000","24,241,000","21,850,000","22,478,000","21,927,000","22,122,000","2,347,000","21,090,000","20,408,000","19,710,000","17,500,000","16,941,000","18,959,000","17,036,000","12,627,000","11,888,000","12,158,000",,"11,551,000","11,675,000","11,313,000","11,501,000","10,846,000","10,331,000","9,523,000","8,594,000","6,945,000","6,185,000","5,427,000","4,569,000","3,969,000","3,502,000","3,413,000","3,168,000","2,230,000","2,397,000","2,727,000","2,663,484","1,876,754","2,319,660","2,223,964",,"922,056","1,475,468","1,811,703",,"1,013,145","1,324,715",,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,384,000","1,478,000","1,236,000",,"1,165,000",,,,"2,652,000","2,486,000",,,"626,000","887,000","375,000","2,413,000","1,804,000","1,077,000","1,599,000","2,603,000","1,461,000","1,266,000","1,331,000","2,769,000","2,702,000","2,518,000","1,800,000","1,607,000","1,301,000","806,000","555,000","544,992","149,632","341,942","237,188","3,174,969","836,976","647,039","395,226","3,595,279","273,878","813,720","2,524,349","1,086,965","141,334","999,846","1,076,153","5,626,363","3,992,416","3,892,300","3,368,292","3,241,152","600,000","600,000","600,000","400,000","400,000","500,000","600,000","1,000,000","800,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"53,146,000","54,400,000","51,882,000","52,854,000","55,776,000","57,342,000","44,943,000","43,611,000","47,054,000","48,885,000","48,157,000","48,410,000","48,796,000","32,112,000","32,904,000","30,257,000","31,275,000","30,627,000","16,539,000","17,066,000","17,457,000","17,447,000","19,193,000","19,690,000","20,479,000","18,511,000","17,976,000","18,574,000","17,649,000","14,427,000","15,321,000","15,392,000","14,849,000","14,593,000","12,889,000","12,512,000","12,447,000","12,389,000","10,973,000","10,576,000","11,126,000","10,945,000","10,101,000","9,596,000","8,897,000","8,044,000","9,454,000","7,143,000","7,048,000","7,246,000","7,028,000","7,262,000","7,405,000","8,160,000","7,913,000","8,372,000","8,149,000","7,386,000","6,333,000","5,772,000","4,964,000","4,232,000","4,076,000","3,646,000","2,616,000","980,000","1,811,000","1,433,000","1,126,000","620,050","1,243,264","711,220","468,627","284,946","1,641,029","1,032,014","583,840","182,928","508,422","269,289","140,651","203,844","420,664","145,169","124,305","134,644","165,893","61,968","67,867","54,260",,,"300,000","100,000","100,000","100,000",,"100,000","300,000"
		LongTermDebtAndCapitalLeaseObligation,"17,288,000","18,648,000","19,724,000","19,962,000","20,965,000","22,131,000","11,781,000","11,651,000","12,745,000","13,698,000","13,922,000","13,483,000","14,363,000",,,,,,,,,,,,,,,,,,"2,000","4,000","8,000","8,000","17,000","16,000","17,000","19,000","66,000","65,000","392,000","257,000","156,000","150,000","144,000","125,000","215,000","203,000","189,000","193,000","285,000","266,000","256,000","281,000","159,000","129,000","126,000","222,000","166,000","78,000","106,000","115,000","163,000","199,000","223,000","177,000","254,000","265,000","352,000","145,697","78,957","78,159","59,007","64,650",,,,,,,,,,,,,,,,,,,"300,000",,,,,,
			LongTermDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"166,000","78,000","106,000","115,000",,"199,000","223,000","177,000","254,000",,,,"78,957","78,159","59,007","64,650",,,,,,,,,,,,,,,,,,,"300,000",,,,,,
			LongTermCapitalLeaseObligation,"17,288,000","18,648,000","19,724,000","19,962,000","20,965,000","22,131,000","11,781,000","11,651,000","12,745,000","13,698,000","13,922,000","13,483,000","14,363,000",,,,,,,,,,,,,,,,,,"2,000","4,000","8,000","8,000","17,000","16,000","17,000","19,000","66,000","65,000","392,000","257,000","156,000","150,000","144,000","125,000","215,000","203,000","189,000","193,000","285,000","266,000","256,000","281,000","159,000","129,000","126,000","222,000",,,,,"163,000",,,,,"265,000","352,000","145,697",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"23,527,000","23,408,000","21,837,000","22,559,000","22,118,000","22,544,000","20,088,000","19,867,000","20,158,000","20,935,000","20,637,000","19,969,000","18,860,000","16,241,000","14,553,000","13,881,000","13,231,000","12,510,000","14,348,000","14,402,000","14,835,000","15,222,000","16,763,000","16,877,000","17,563,000","15,711,000","15,118,000","15,613,000","15,226,000","13,799,000","14,838,000","15,388,000","14,841,000","14,585,000","12,872,000","12,496,000","12,430,000","12,370,000","1,259,000","1,279,000","1,159,000","10,688,000","9,945,000","1,192,000","1,184,000","7,919,000","9,239,000","6,940,000","6,859,000","7,053,000","6,743,000","6,996,000","7,149,000","1,107,000","1,157,000","1,157,000","1,158,000","1,073,000","1,044,000","1,229,000","1,216,000","1,200,000","1,200,000","1,200,000","1,200,000",,,,,,"14,550",,,,,,,,,,,,,,,,,,,,,,,"100,000",,,,,
