name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,03/31/2018
				ChangesInAccountReceivables,"-4,416,000","-1,577,000","-515,000","-4,231,000","1,907,000","2,358,000","-3,141,000","-6,547,000","-1,916,000","5,322,000","-1,468,000","8,148,000"
			ChangeInInventory,"-657,000","-346,000","-28,000","-232,000","-51,000","-173,000","82,000","-100,000","-229,000","-367,000","-374,000","-293,000"
			ChangeInPrepaidAssets,"-11,103,000","-6,618,000","-699,000","715,000","-4,501,000","-3,669,000","-698,000","-959,000","-1,174,000","-5,279,000","-3,089,000","-9,818,000"
			ChangeInPayablesAndAccruedExpense,"18,390,000","10,862,000","7,417,000","-5,314,000","5,425,000","5,145,000","4,600,000","5,304,000","-21,491,000","-3,432,000","5,294,000","22,977,000"
				ChangeInPayable,"18,390,000","10,862,000","7,417,000","-5,314,000","5,425,000","5,145,000","4,600,000","5,304,000","-21,491,000","-3,432,000","5,294,000","22,977,000"
					ChangeInTaxPayable,"3,696,000","1,362,000","3,854,000","-4,025,000","2,505,000","4,519,000","2,682,000","1,252,000","-1,240,000","-10,539,000","5,208,000","1,287,000"
						ChangeInIncomeTaxPayable,"3,696,000","1,362,000","3,854,000","-4,025,000","2,505,000","4,519,000","2,682,000","1,252,000","-1,240,000","-10,539,000","5,208,000","1,287,000"
					ChangeInAccountPayable,"14,694,000","9,500,000","3,563,000","-1,289,000","2,920,000","626,000","1,918,000","4,052,000","-20,251,000","7,107,000","86,000","21,690,000"
			ChangeInOtherCurrentAssets,"-4,144,000","-6,262,000","54,000","1,003,000","1,061,000","233,000","-1,051,000","-1,363,000","-720,000","-2,313,000","-23,000","0"
			ChangeInOtherCurrentLiabilities,"7,807,000","-12,606,000","13,129,000","-6,548,000","13,832,000","-16,540,000","-7,137,000","-2,307,000","-4,419,000","-27,261,000","22,003,000","-37,497,000"
			ChangeInOtherWorkingCapital,,,,,,,"-1,051,000",,,,"183,000","-1,151,000"
InvestingCashFlow,"-112,049,000","-49,628,000","-5,546,000","-44,239,000","-12,636,000","-54,552,000","-1,817,000","-571,000","-18,592,000","-75,048,000","-32,563,000","-2,594,000"
	CashFlowFromContinuingInvestingActivities,"-112,049,000","-49,628,000","-5,546,000","-44,239,000","-12,636,000","-54,552,000","-1,817,000","-571,000","-18,592,000","-75,048,000","-32,563,000","-2,594,000"
		NetPPEPurchaseAndSale,"-111,592,000","-49,678,000","-5,260,000","-44,317,000","-12,337,000","-54,399,000","-1,791,000","-630,000","-18,427,000","-75,250,000","-32,705,000","-2,577,000"
			PurchaseOfPPE,"-111,653,000","-49,683,000","-5,316,000","-44,317,000","-12,337,000","-54,399,000","-1,991,000","-630,000","-18,427,000","-75,250,000","-32,705,000","-2,577,000"
			SaleOfPPE,"61,000","5,000",,,,,,,,,,"0"
		NetInvestmentPurchaseAndSale,"-457,000","50,000","-286,000","78,000","-299,000","-153,000","-26,000","59,000","-165,000","202,000","142,000","-17,000"
			PurchaseOfInvestment,"-1,463,000","-3,000","-361,000","0","-1,099,000","-337,000","-500,000","-237,000","-190,000","0","-1,196,000","-118,000"
			SaleOfInvestment,"1,006,000","53,000","75,000","78,000","800,000","184,000","474,000","296,000","25,000","202,000","1,338,000","101,000"
		NetOtherInvestingChanges,,,,,,"-200,000",,,,,,
FinancingCashFlow,"-37,469,000","-5,883,000","-10,312,000","225,000","-21,499,000","243,968,000","24,826,000","4,000","21,854,000","54,855,000","28,166,000","-10,680,000"
	CashFlowFromContinuingFinancingActivities,"-37,469,000","-5,883,000","-10,312,000","225,000","-21,499,000","243,968,000","24,826,000","4,000","21,854,000","54,855,000","28,166,000","-10,680,000"
		NetIssuancePaymentsOfDebt,"-39,249,000","-4,427,000","-12,460,000","-2,268,000","-20,094,000","18,021,000","25,733,000","519,000","22,186,000","57,266,000","24,056,000","-131,000"
			NetLongTermDebtIssuance,"-39,249,000","-4,427,000","-12,460,000","-2,268,000","-20,094,000","18,021,000","25,733,000","519,000","22,186,000","57,266,000","24,056,000","-131,000"
				LongTermDebtIssuance,"90,486,000","77,986,000","0","0","12,500,000","68,000,000","45,000,000","0","111,530,000","108,777,000","28,280,000","0"
				LongTermDebtPayments,"-129,735,000","-82,413,000","-12,460,000","-2,268,000","-32,594,000","-49,979,000","-19,267,000","519,000","-89,344,000","-51,511,000","-4,224,000","-131,000"
		NetCommonStockIssuance,"0","0","0","0","0","235,894,000",,,"0","0",,
			CommonStockIssuance,"0","0","0","0","0","235,894,000",,,"0","0",,
		CashDividendsPaid,,,,,,,,,,,,"-10,549,000"
			CommonStockDividendPaid,,,,,,,,,,,,"-10,549,000"
		ProceedsFromStockOptionExercised,"4,756,000","523,000","1,826,000","2,381,000","26,000","0","0","0","0","21,000","0","0"
		NetOtherFinancingCharges,"-2,976,000","-1,979,000","322,000","112,000","-1,431,000","-9,947,000","-907,000","-515,000","-332,000","-2,432,000",,
EndCashPosition,"280,487,000","280,487,000","317,785,000","291,025,000","315,485,000","275,618,000","70,363,000","50,533,000","34,652,000","58,143,000","64,478,000","8,308,000"
	ChangesInCash,"4,869,000","-37,298,000","26,760,000","-24,460,000","39,867,000","205,255,000","19,830,000","15,881,000","-23,491,000","-6,335,000","33,221,000","-8,691,000"
	BeginningCashPosition,"275,618,000","317,785,000","291,025,000","315,485,000","275,618,000","70,363,000","50,533,000","34,652,000","58,143,000","64,478,000","31,257,000","16,999,000"
IncomeTaxPaidSupplementalData,,,"28,000","104,000",,,"13,000",,,,"4,000","0"
InterestPaidSupplementalData,,,"9,080,000","3,481,000","8,312,000","2,728,000","8,277,000","1,912,000","6,837,000","3,278,000","4,092,000","402,000"
CapitalExpenditure,"-111,653,000","-49,683,000","-5,316,000","-44,317,000","-12,337,000","-54,399,000","-1,991,000","-630,000","-18,427,000","-75,250,000","-32,705,000","-2,577,000"
IssuanceOfCapitalStock,"0","0","0","0","0","235,894,000",,,"0","0",,
IssuanceOfDebt,"90,486,000","77,986,000","0","0","12,500,000","68,000,000","45,000,000","0","111,530,000","108,777,000","28,280,000","0"
RepaymentOfDebt,"-129,735,000","-82,413,000","-12,460,000","-2,268,000","-32,594,000","-49,979,000","-19,267,000","519,000","-89,344,000","-51,511,000","-4,224,000","-131,000"
FreeCashFlow,"42,734,000","-31,470,000","37,302,000","-24,763,000","61,665,000","-38,560,000","-5,170,000","15,818,000","-45,180,000","-61,392,000","4,913,000","2,006,000"
