name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,300,000","1,300,000","1,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000",,,,,,,,,"27,000",,,,,,,,,,,,,,,"26,000",,,,,,,,,"2,243,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"1,489,000,000","82,000,000","450,000,000","387,000,000","570,000,000","273,000,000","320,000,000","43,000,000","-11,000,000","-652,000,000","459,000,000","204,000,000","383,000,000","167,000,000","545,000,000","258,000,000","452,000,000","210,000,000","567,000,000","257,000,000","407,000,000","185,000,000","474,000,000","295,000,000","430,000,000","170,000,000","541,000,000","308,000,000","424,000,000","280,000,000","654,000,000","304,000,000","451,000,000","280,000,000","609,000,000","365,000,000","451,000,000","317,000,000","687,000,000","425,000,000","457,000,000","321,000,000","805,000,000","415,000,000","547,000,000","362,000,000","820,000,000","356,000,000","449,000,000","351,000,000","722,000,000","339,000,000","399,000,000","251,000,000","572,685,000","285,339,000","406,549,000","271,400,000","683,804,000","330,863,000","443,725,000","346,085,000","787,755,000","369,384,000","375,419,000","282,215,000","621,649,000","267,431,000","309,400,000","217,700,000","527,097,000","246,222,000","265,400,000","197,957,000","413,021,000","210,563,000","203,479,000","196,241,000","465,083,000","228,274,000","212,994,000","181,789,000","389,280,000","175,835,000","152,350,000","132,510,000","306,744,000","135,978,000","114,599,000","93,995,000","204,275,000","94,500,000","80,300,000","69,400,000","160,400,000","71,300,000","56,700,000","56,800,000","125,800,000","59,700,000","41,700,000","31,200,000","91,000,000","42,000,000","28,700,000","27,300,000","65,500,000","38,400,000","22,000,000","23,800,000","60,000,000","25,700,000","17,600,000","20,500,000","49,900,000","24,800,000","13,200,000","14,300,000","41,300,000","20,500,000","13,000,000","-100,000","260,900,000","260,900,000","-587,600,000","215,700,000","215,700,000","215,700,000"
NetNonOperatingInterestIncomeExpense,"-261,000,000","-68,000,000","-65,000,000","-66,000,000","-62,000,000","-67,000,000","-70,000,000","-78,000,000","-78,000,000","-58,000,000","-50,000,000","-52,000,000","-53,000,000","-52,000,000","-59,000,000","-63,000,000","-65,000,000","-71,000,000","-74,000,000","-74,000,000","-75,000,000","-76,000,000","-75,000,000","-76,000,000","-78,000,000","-79,000,000","-79,000,000","-81,000,000","-84,000,000","-84,000,000","-85,000,000","-85,000,000","-85,000,000","-85,000,000","-87,000,000","-84,000,000","-84,000,000","-83,000,000","-86,000,000","-80,000,000","-80,000,000","-82,000,000","-76,000,000","-75,000,000","72,000,000","-29,000,000","-32,000,000","-79,000,000","-31,000,000","-31,000,000","-31,000,000","-31,000,000","-31,000,000","-32,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"261,000,000","68,000,000","65,000,000","66,000,000","62,000,000","67,000,000","70,000,000","78,000,000","78,000,000","58,000,000","50,000,000","52,000,000","53,000,000","52,000,000","59,000,000","63,000,000","65,000,000","71,000,000","74,000,000","74,000,000","75,000,000","76,000,000","75,000,000","76,000,000","78,000,000","79,000,000","79,000,000","81,000,000","84,000,000","84,000,000","85,000,000","85,000,000","85,000,000","85,000,000","87,000,000","84,000,000","84,000,000","83,000,000","86,000,000","80,000,000","80,000,000","82,000,000",,"75,000,000",,"29,000,000","41,000,000",,"31,000,000","31,000,000","41,000,000","31,000,000","31,000,000","32,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,"50,000,000","52,000,000","53,000,000","52,000,000","59,000,000","63,000,000","65,000,000","71,000,000","74,000,000","74,000,000","75,000,000","76,000,000","75,000,000","76,000,000","78,000,000","79,000,000","79,000,000","81,000,000","84,000,000","84,000,000","85,000,000","85,000,000","85,000,000","85,000,000","87,000,000","84,000,000","84,000,000","83,000,000","85,000,000",,,,,"75,000,000","-72,000,000","29,000,000",,"79,000,000",,"-31,000,000",,"-31,000,000","-31,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,"0",,,"-201,000,000","-4,000,000","-21,000,000","129,000,000","-66,000,000","-58,000,000","9,000,000","-7,000,000","-49,000,000","-125,000,000",,,"-42,000,000",,,,,"0","6,000,000","-128,000,000","-64,000,000","0","-38,000,000","-131,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,500,000",,,,,,,,,"9,300,000","-21,600,000",,"-1,500,000",,,,,,,,,,,"100,000","-300,000",,,,,,
	GainOnSaleOfSecurity,,,,,,,"0",,"127,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"0","0","0","0","0","-201,000,000","-4,000,000","-21,000,000","2,000,000","-66,000,000","-58,000,000","9,000,000","-7,000,000","-49,000,000","-125,000,000","0","0","-42,000,000","0","0","0","0","0","6,000,000","-128,000,000","-64,000,000","0","-38,000,000","-131,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,500,000",,,,,,,,,"9,300,000","-21,600,000",,"-1,500,000",,,,,,,,,,,"100,000","-300,000",,,,,,
		ImpairmentOfCapitalAssets,,,,,"0","0","4,000,000","21,000,000","-2,000,000","66,000,000","58,000,000","0","7,000,000","49,000,000","104,000,000",,,,"0","0","0","0","0","-6,000,000","128,000,000","64,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,"0","0","0","0","4,000,000","21,000,000","-2,000,000","66,000,000","58,000,000","0","7,000,000","49,000,000","104,000,000",,,,"0","0","0","0","0","-6,000,000","128,000,000","64,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"0",,,"201,000,000",,,,,"0","-9,000,000",,,"21,000,000",,,"42,000,000",,,,,,,,,"0","38,000,000","131,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,"127,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,228,000,000","14,000,000","385,000,000","321,000,000","508,000,000","5,000,000","246,000,000","-56,000,000","40,000,000","-776,000,000","351,000,000","161,000,000","323,000,000","66,000,000","361,000,000","195,000,000","387,000,000","97,000,000","493,000,000","183,000,000","332,000,000","109,000,000","399,000,000","225,000,000","224,000,000","27,000,000","462,000,000","189,000,000","209,000,000","196,000,000","569,000,000","219,000,000","366,000,000","195,000,000","522,000,000","281,000,000","367,000,000","234,000,000","601,000,000","345,000,000","377,000,000","239,000,000","729,000,000","340,000,000","475,000,000","333,000,000","788,000,000","277,000,000","418,000,000","320,000,000","691,000,000","308,000,000","368,000,000","219,000,000","543,141,000","257,074,000","380,056,000","244,729,000","660,784,000","312,155,000","433,184,000","335,938,000","777,823,000","359,195,000","369,408,000","268,020,000","602,755,000","249,400,000","293,097,000","200,538,000","509,703,000","231,151,000","250,443,000","182,953,000","396,819,000","194,808,000","180,271,000","178,475,000","448,471,000","214,505,000","199,981,000","171,417,000","376,152,000","162,184,000","139,594,000","121,934,000","289,718,000","124,997,000","104,636,000","85,765,000","196,712,000","86,500,000","73,800,000","64,100,000","155,000,000","65,900,000","51,600,000","44,200,000","120,800,000","54,100,000","34,600,000","25,500,000","86,600,000","36,600,000","25,000,000","23,200,000","71,100,000","12,900,000","18,800,000","19,900,000","57,900,000","23,600,000","16,400,000","19,600,000","48,800,000","23,100,000","11,800,000","12,900,000","36,500,000","17,800,000","10,300,000","-5,500,000",,,,,,
