name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
				LongTermDebtIssuance,,,"375,769,000",,,,"601,144,000","147,819,000","121,461,000","4,494,000","351,357,000","224,968,000","341,697,000","626,065,000","226,396,000","192,298,000","94,325,000","156,700,000","186,522,000","143,978,000","260,903,000","140,189,000","164,848,000","450,423,000","349,697,000","291,744,000","385,787,000","271,622,000","162,632,000","160,617,000","145,089,000","122,864,000","248,356,000","196,191,000","554,940,000","112,900,000","156,832,000","59,016,000","59,700,000","343,300,000","264,538,000","85,100,000","338,000,000","122,237,000","182,463,000","17,537,000",,,"0","0","233,869,000","21,346,000","54,900,000","6,500,000",,,,"30,000,000","32,151,000","139,944,000","15,000,000","21,500,000","410,500,000","82,500,000","42,000,000","76,000,000","-104,343,000","238,300,000","63,500,000","35,000,000","270,000,000","0","428,461,000","0",
				LongTermDebtPayments,"-343,225,000","-611,000","443,986,000","-786,032,000","-568,000","-44,649,000","-369,006,000","-126,555,000","-106,690,000","-5,127,000","-241,282,000","-253,780,000","-285,314,000","-578,400,000","-125,800,000","-146,406,000","-183,673,000","-109,831,000","-172,166,000","-137,900,000","-251,300,000","-137,300,000","-122,160,000","-324,900,000","-258,100,000","-247,000,000","-312,225,000","-286,900,000","-135,200,000","-159,900,000","-86,649,000","-187,700,000","-263,400,000","-165,500,000","-471,796,000","-143,100,000","-88,600,000","-75,600,000","-110,088,000","-61,989,000","-379,382,000","-42,881,000","-239,488,000","-132,653,000","-148,792,000","-18,088,000","-135,629,000","-9,823,000","-17,363,000","-85,390,000","-202,346,000","-236,742,000","-77,034,000","-18,008,000",,,,"-45,326,000","-23,750,000","-11,692,000","-18,282,000","-6,577,000","-396,323,000","-5,163,000","-34,617,000","-945,000","-1,994,000","-2,631,000","-57,000","-9,000","281,600,000","-291,040,000","-285,835,000","0","-634,000"
			NetShortTermDebtIssuance,"132,600,000","-24,500,000",,,"-28,200,000","-65,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000,000",,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"789,992,000","151,532,000",,,"154,645,000","268,111,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-657,392,000","-176,032,000",,,"-182,845,000","-333,111,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"865,827,000","-123,000","765,676,000","57,845,000","42,429,000","99,688,000","120,959,000","-44,000","-70,000","-118,000","-29,000","61,232,000","110,521,000","24,580,000","23,494,000","12,913,000","95,466,000","-43,000","29,861,000","-41,000","-105,000","-72,000","-29,000","47,548,000","25,712,000","62,891,000","97,399,000","80,185,000","27,036,000","29,442,000","180,041,000","109,842,000","79,960,000","46,163,000","47,790,000","32,112,000","18,874,000","1,514,000","42,936,000",,,,"202,567,000",,,,"27,135,000","20,067,000",,,,"161,321,000",,,,,,,,,,,"646,000","882,000","-8,000","1,465,000",,,,,,,,,
			CommonStockIssuance,,,"765,676,000","57,845,000","42,429,000","99,688,000",,,,,"-29,000","61,232,000","110,521,000","24,580,000","23,494,000","12,913,000",,,,,,,"-29,000","47,548,000","25,712,000","62,891,000","97,399,000","80,185,000","27,036,000","29,442,000","180,041,000","109,842,000","79,960,000","46,163,000","47,790,000","32,112,000","18,874,000","1,514,000","42,936,000",,,,"202,567,000","1,452,000",,,"27,135,000","20,067,000",,,,"161,321,000",,,,,,,"0","0","0","0","646,000","882,000","-8,000","1,465,000",,,,,,,,,
			CommonStockPayments,,"-123,000",,"-41,000","-74,000","-728,000","211,000","-44,000","-70,000","-118,000","-21,000","-22,000","-25,000","-353,000","-12,000","-25,000","30,000","-43,000","206,000","-41,000","-105,000","-72,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-303,076,000","-96,605,000","-69,317,000","-68,800,000","-68,354,000","-67,368,000","-64,093,000","-64,086,000","-64,038,000","-64,036,000","-62,048,000","-61,432,000","-60,374,000","-60,005,000","-55,971,000","-54,665,000","-55,946,000","-54,746,000","-48,899,000","-48,710,000","-48,707,000","-48,690,000","-39,853,000","-38,984,000","-38,756,000","-38,232,000","-28,889,000","-28,321,000","-28,115,000","-27,776,000","-21,507,000","-20,664,000","-20,027,000","-19,659,000","-16,568,000","-16,337,000","-16,205,000","-16,057,000","-11,757,000","-11,359,000","-11,337,000","-11,026,000","-6,976,000","-6,962,000","-6,971,000","-6,940,000","1,406,000","-3,588,000","-3,640,000","-3,585,000","-1,700,000","-1,882,000","-1,582,000","-1,572,000","-7,670,000","-13,152,000","-10,413,000","-10,386,000","-16,763,000","-16,680,000","-16,746,000","-16,627,000","49,934,000","-16,658,000","-16,652,000","-16,624,000","-16,005,000","-10,497,000","-10,498,000","-7,532,000",,,"-10,209,000","-6,847,000",
			CommonStockDividendPaid,"-303,076,000","-96,605,000","-69,317,000","-68,800,000","-68,354,000","-67,368,000","-64,093,000","-64,086,000","-64,038,000","-64,036,000","-62,048,000","-61,432,000","-60,374,000","-60,005,000","-55,971,000","-54,665,000","-55,946,000","-54,746,000","-48,899,000","-48,710,000","-48,707,000","-48,690,000","-37,814,000","-37,482,000","-37,254,000","-36,730,000","-27,387,000","-26,819,000","-26,613,000","-26,274,000","-20,005,000","-19,162,000","-18,525,000","-18,157,000","-15,066,000","-14,835,000","-14,703,000","-14,555,000","-10,255,000","-9,857,000","-8,617,000","-11,026,000",,"-6,962,000","-6,971,000","-6,940,000",,,,,,,,,,,,"-10,386,000","-16,763,000","-16,680,000","-16,746,000","-16,627,000",,,,,,,,,,,,,
			PreferredStockDividendPaid,,,,,,,,,,,,,,,,,,,,,,,"-2,039,000","-1,502,000","-1,502,000","-1,502,000","-1,502,000","-1,502,000","-1,502,000","-1,502,000","-1,502,000","-1,502,000","-1,502,000","-1,502,000","-1,502,000","-1,502,000","-1,502,000","-1,502,000","-1,502,000","-1,502,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"6,733,000","188,000","-33,000","2,577,000","4,001,000","444,000","314,000","476,000","116,000","-631,000","-1,000","1,633,000","937,000","696,000","-12,000","27,000","3,768,000","-1,409,000","1,487,000","753,000","49,000","-1,971,000","710,000","374,000","6,312,000","5,887,000","4,093,000","4,037,000","921,000","8,438,000","11,536,000","1,299,000","407,000","560,000","1,223,000","1,209,000","493,000","785,000","268,000","389,000","204,000","768,000","0","0","61,000","60,000","0","13,000","1,000","180,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-38,329,000","-2,851,000","-38,459,000","3,792,000","-811,000","-1,002,000","-22,015,000","-678,000","-691,000","-709,000","-3,930,000","-3,313,000","-28,621,000","-9,302,000","-641,000","-1,759,000","588,000","175,000","-166,000","-1,996,000","-8,899,000","-139,000","-115,000","-2,883,000","3,943,000","-454,000","-2,823,000","-362,000","-2,625,000","-202,000","-247,000","-464,000","-261,000","162,000","-1,673,000","-218,000","-2,429,000","-362,000","-353,000","-61,969,000","-3,748,000","-1,523,000","-4,858,000","-1,461,000","-3,637,000","-1,448,000","-5,083,000","-2,448,000","-74,000","-1,161,000","165,197,000","-745,000",,,"-14,970,000","-32,684,000","-2,222,000","-914,000","-1,473,000","15,514,000","-18,446,000","-1,570,000","-68,078,000","86,488,000","-57,179,000","-33,832,000","26,313,000","-70,077,000","-934,000","-826,000","-715,271,000","269,833,000","-143,577,000","-630,000","-5,066,000"
EndCashPosition,"10,463,000","10,463,000","13,318,000","60,070,000","6,227,000","5,992,000","6,229,000","6,718,000","6,392,000","38,479,000","58,441,000","12,848,000","15,383,000","6,541,000","6,482,000","6,479,000","9,524,000","8,982,000","5,268,000","6,230,000","8,077,000","3,081,000","2,973,000","87,379,000","3,423,000","2,754,000","62,869,000","3,018,000","3,167,000","3,017,000","2,901,000","31,264,000","10,789,000","3,235,000","3,176,000","2,940,000","4,021,000","2,625,000","4,495,000","2,707,000","137,796,000","7,465,000","9,069,000","12,491,000","1,845,000","4,089,000","5,891,000","23,203,000","31,877,000","41,524,000","102,768,000","60,967,000","1,657,000","1,577,000","3,744,000","2,540,000","651,000","5,625,000","4,517,000","5,903,000","3,443,000","5,649,000","19,716,000","15,900,000","13,479,000","19,789,000","201,098,000","14,814,000","5,808,000","8,251,000","30,552,000","4,400,000","3,072,000","8,293,000","7,503,000"
	ChangesInCash,"4,471,000","-2,855,000","-46,752,000","53,843,000","235,000","-237,000","-489,000","326,000","-32,087,000","-19,962,000","45,593,000","-2,535,000","8,842,000","59,000","3,000","-3,045,000","542,000","-176,000","-962,000","-1,847,000","4,996,000","108,000","-84,406,000","83,956,000","669,000","-60,115,000","59,851,000","-149,000","150,000","116,000","-28,363,000","20,475,000","7,554,000","59,000","236,000","-1,081,000","1,396,000","-1,870,000","1,788,000","-135,089,000","130,331,000","-1,604,000","-3,422,000","10,646,000","-2,244,000","-1,802,000","-17,312,000","-8,674,000","-9,647,000","-61,244,000","41,801,000","59,310,000","80,000","-2,167,000","1,204,000","1,889,000","-4,974,000","1,108,000","-1,386,000","2,460,000","-2,206,000","-14,067,000","106,015,000","2,421,000","-6,310,000","-181,309,000","186,284,000","9,006,000","-2,443,000","-20,234,000","24,085,000","1,328,000","-5,221,000","790,000","327,000"
	BeginningCashPosition,"5,992,000","13,318,000","60,070,000","6,227,000","5,992,000","6,229,000","6,718,000","6,392,000","38,479,000","58,441,000","12,848,000","15,383,000","6,541,000","6,482,000","6,479,000","9,524,000","8,982,000","9,158,000","6,230,000","8,077,000","3,081,000","2,973,000","87,379,000","3,423,000","2,754,000","62,869,000","3,018,000","3,167,000","3,017,000","2,901,000","31,264,000","10,789,000","3,235,000","3,176,000","2,940,000","4,021,000","2,625,000","4,495,000","2,707,000","137,796,000","7,465,000","9,069,000","12,491,000","1,845,000","4,089,000","5,891,000","23,203,000","31,877,000","41,524,000","102,768,000","60,967,000","1,657,000","1,577,000","3,744,000","2,540,000","651,000","5,625,000","4,517,000","5,903,000","3,443,000","5,649,000","19,716,000","15,900,000","13,479,000","19,789,000","201,098,000","14,814,000","5,808,000","8,251,000","28,485,000","4,400,000","3,072,000","8,293,000","7,503,000","7,176,000"
InterestPaidSupplementalData,"80,339,000","24,725,000","15,538,000","24,786,000","15,290,000","23,534,000","17,855,000","25,211,000","14,074,000","23,652,000","16,107,000","20,956,000","16,302,000","15,918,000","18,035,000","15,693,000","17,803,000","15,298,000","16,933,000","15,064,000","15,532,000","15,878,000","14,975,000","11,231,000","16,123,000","10,756,000","10,649,000","11,674,000","11,778,000","12,115,000","11,784,000","13,036,000","12,385,000","12,819,000","6,980,000","13,628,000","8,163,000","14,359,000","7,853,000","7,695,000","9,443,000","8,587,000","8,466,000","8,429,000","8,212,000","8,158,000",,,,,,"11,566,000",,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,,,,,,,,,,,"-8,575,000","-22,567,000","-21,936,000","-49,748,000","-16,287,000","-16,514,000","-13,538,000","-39,663,000","-14,928,000","-28,708,000","-6,657,000","-14,366,000","-9,577,000","-39,640,000","-66,223,000","-28,273,000","-22,916,000","-21,373,000","-27,871,000","-9,155,000","-6,539,000","-4,334,000","-5,205,000","-7,488,000","-28,330,000","-8,092,000","-14,902,000","-2,655,000",,"-118,799,000","-48,658,000","-53,307,000","-389,210,000","-25,599,000","-48,336,000","-8,043,000",,,,,,,,,,,,"-18,155,000",,"-126,023,000","-3,148,000","-22,355,000","-6,967,000","-76,103,000","-46,811,000","-219,885,000","-115,550,000","-162,515,000","-61,618,000","-54,966,000","-225,773,000","-534,000","-722,000","-812,000","-6,536,000"
IssuanceOfCapitalStock,,,"765,676,000","57,845,000","42,429,000","99,688,000",,,,,"-29,000","61,232,000","110,521,000","24,580,000","23,494,000","12,913,000",,,,,,,"-29,000","47,548,000","25,712,000","62,891,000","97,399,000","80,185,000","27,036,000","29,442,000","180,041,000","109,842,000","79,960,000","46,163,000","47,790,000","32,112,000","18,874,000","1,514,000","42,936,000",,,,"277,415,000","1,452,000",,,"27,135,000","20,067,000",,,,"161,321,000",,,,,,,"0","0","0","0","646,000","882,000","-8,000","1,465,000",,,,,,,,,
IssuanceOfDebt,"1,833,419,000","151,532,000","1,282,340,000","244,902,000","154,645,000","268,111,000","601,144,000","147,819,000","121,461,000","4,494,000","351,357,000","224,968,000","341,697,000","626,065,000","226,396,000","192,298,000","94,325,000","156,700,000","186,522,000","143,978,000","260,903,000","140,189,000","164,848,000","450,423,000","349,697,000","291,744,000","385,787,000","271,622,000","162,632,000","160,617,000","145,089,000","122,864,000","248,356,000","196,191,000","554,940,000","112,900,000","156,832,000","59,016,000","59,700,000","97,000,000","510,838,000","85,100,000","338,000,000","122,237,000","182,463,000","17,537,000",,,"0","0","233,869,000","21,346,000","54,900,000","6,500,000",,,,"30,000,000","32,151,000","139,944,000","15,000,000","21,500,000","410,500,000","82,500,000","42,000,000","76,000,000","-104,343,000","238,300,000","63,500,000","35,000,000","270,000,000","0","428,461,000","0",
RepaymentOfDebt,"-1,000,617,000","-176,643,000","-370,485,000","-270,076,000","-183,413,000","-377,760,000","-369,006,000","-126,555,000","-106,690,000","-5,127,000","-241,282,000","-253,780,000","-285,314,000","-578,400,000","-125,800,000","-146,406,000","-183,673,000","-109,831,000","-172,166,000","-137,900,000","-251,300,000","-137,300,000","-122,160,000","-324,900,000","-258,100,000","-247,000,000","-312,225,000","-286,900,000","-135,200,000","-159,900,000","-86,649,000","-187,700,000","-263,400,000","-165,500,000","-471,796,000","-143,100,000","-88,600,000","-75,600,000","-110,088,000","-61,989,000","-379,382,000","-42,881,000","-239,488,000","-132,653,000","-148,792,000","-18,088,000","-135,629,000","-9,823,000","-17,363,000","-85,390,000","-202,346,000","-236,742,000","-77,034,000","-18,008,000",,,,"-45,326,000","-23,750,000","-11,692,000","-18,282,000","-6,577,000","-396,323,000","-5,163,000","-34,617,000","-945,000","-1,994,000","-2,631,000","-57,000","-9,000","281,600,000","-291,040,000","-285,835,000","0","-634,000"
RepurchaseOfCapitalStock,,"-123,000",,"-41,000","-74,000","-728,000","211,000","-44,000","-70,000","-118,000","-21,000","-22,000","-25,000","-353,000","-12,000","-25,000","30,000","-43,000","218,000","-41,000","-105,000","-72,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"481,738,000","130,735,000","106,245,000","125,582,000","119,176,000","98,182,000","83,202,000","79,316,000","107,566,000","80,949,000","71,916,000","82,588,000","101,806,000","75,458,000","69,773,000","78,880,000","89,550,000","66,132,000","69,158,000","76,771,000","79,566,000","67,943,000","62,105,000","77,444,000","62,044,000","61,933,000","53,214,000","61,803,000","57,263,000","43,425,000","47,100,000","47,353,000","40,998,000","30,581,000","38,971,000","38,580,000","38,850,000","26,461,000","242,027,000","-80,229,000","-10,816,000","-32,554,000","-369,258,000","609,000","-25,416,000","7,204,000","-83,871,000","23,509,000","16,554,000","10,884,000","15,232,000","19,820,000","15,873,000","11,289,000","13,807,000","24,315,000","35,310,000","-6,420,000","120,849,000","-105,042,000","8,464,000","-9,411,000","9,368,000","-58,310,000","-26,462,000","-209,795,000","-103,610,000","-147,073,000","-49,369,000","-45,747,000","-214,275,000","5,912,000","7,037,000","8,423,000","-1,097,000"
