name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,12/31/2003
CommonStockEquity,"142,548,000","135,211,000","133,114,000","129,310,000","116,332,000","107,444,000","104,538,000","107,628,000","74,081,000","94,145,000","86,711,000","98,111,000","98,649,000","90,132,000","89,286,000","87,789,000","87,589,000","79,504,000","80,369,000","86,557,000","87,756,000","79,009,000","75,440,000","80,926,000","95,131,000","97,902,000","101,217,000","106,027,000","102,054,000","96,311,000","94,417,000","106,788,000","104,468,000","100,653,000","98,877,000","96,975,000","90,740,000","82,388,000","77,968,000","76,577,000","69,812,000","99,640,000","97,083,000","96,300,000","87,303,000","80,361,000","75,834,000","75,613,000","71,839,000","41,765,000","43,931,000","44,389,000","41,463,000","37,142,000","97,453,000","97,130,000","93,002,000","88,067,000","83,453,000","81,139,000","75,270,000","67,978,000","56,773,000","52,006,000","46,534,000","40,265,000","36,535,000","-121,444,000","-123,181,000","-124,050,000","-121,122,000"
CapitalLeaseObligations,"226,143,000","209,672,000","208,182,000","209,834,000","226,456,000","230,508,000","227,415,000","242,976,000","240,457,000","237,605,000","225,039,000","221,068,000","192,833,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"50,364,000","42,433,000","39,743,000","36,351,000","22,778,000","13,297,000","9,798,000","12,293,000","-21,847,000","-5,769,000","-13,864,000","13,560,000","13,619,000","3,829,000","2,450,000","419,000","857,000","-7,744,000","21,040,000","27,214,000","28,390,000","19,621,000","16,030,000","21,494,000","35,649,000","38,398,000","41,991,000","46,779,000","42,809,000","37,006,000","29,240,000","34,195,000","31,710,000","30,276,000","28,040,000","26,111,000","19,840,000","11,384,000","6,839,000","5,343,000","-1,526,000","28,197,000","22,493,000","21,565,000","12,432,000","5,208,000","223,000","-120,000","-4,016,000","-34,212,000","-39,710,000","-39,384,000","-42,440,000","-46,891,000","-35,856,000","-36,311,000","-40,540,000","8,227,000","5,015,000","14,006,000","8,112,000","790,000","3,082,000","21,473,000","16,001,000","9,732,000","6,002,000","-76,596,000","-79,755,000","-82,046,000","-84,491,000"
WorkingCapital,"-5,750,000","10,779,000","4,758,000","4,579,000","35,511,000","21,973,000","30,421,000","25,308,000","-542,000","-70,870,000","-56,056,000","-58,042,000","-64,189,000","-58,910,000","-42,190,000","-43,131,000","-47,629,000","-51,480,000","-34,211,000","-40,677,000","-48,229,000","-44,995,000","-70,168,000","-64,897,000","-49,344,000","-47,288,000","-30,371,000","-25,952,000","-24,903,000","-34,331,000","-29,000,000","-31,764,000","-34,298,000","-41,613,000","-33,213,000","-30,715,000","-33,206,000","-42,653,000","-31,719,000","-30,836,000","-33,840,000","-39,250,000","-27,869,000","-29,761,000","-33,541,000","-38,361,000","-30,130,000","-30,685,000","-33,936,000","-38,053,000","-20,901,000","-23,086,000","-22,050,000","-36,099,000","-25,943,000","-30,715,000","-29,095,000","-21,560,000","-23,476,000","-21,688,000","-17,973,000","-32,951,000","-9,694,000","-15,499,000","-14,702,000","-14,605,000","-12,604,000","-19,283,000","-21,750,000","-18,170,000","-12,786,000"
InvestedCapital,"192,548,000","205,211,000","203,114,000","199,310,000","231,332,000","222,444,000","239,738,000","242,828,000","219,081,000","158,145,000","169,711,000","143,111,000","137,649,000","131,132,000","143,286,000","137,789,000","130,589,000","129,504,000","110,369,000","107,557,000","101,756,000","104,009,000","113,440,000","110,926,000","103,131,000","97,902,000","106,217,000","106,027,000","105,054,000","109,311,000","124,417,000","128,788,000","126,468,000","119,653,000","135,877,000","136,975,000","133,740,000","127,388,000","146,968,000","147,577,000","146,812,000","121,640,000","136,483,000","136,300,000","132,303,000","131,361,000","142,834,000","144,613,000","145,839,000","167,265,000","192,431,000","194,389,000","198,713,000","197,392,000","264,346,000","276,880,000","271,752,000","184,817,000","178,703,000","156,639,000","155,770,000","135,978,000","118,773,000","80,006,000","80,034,000","78,765,000","75,035,000","-20,444,000","-18,181,000","-43,119,000","-23,749,000"
TangibleBookValue,"50,364,000","42,433,000","39,743,000","36,351,000","22,778,000","13,297,000","9,798,000","12,293,000","-21,847,000","-5,769,000","-13,864,000","13,560,000","13,619,000","3,829,000","2,450,000","419,000","857,000","-7,744,000","21,040,000","27,214,000","28,390,000","19,621,000","16,030,000","21,494,000","35,649,000","38,398,000","41,991,000","46,779,000","42,809,000","37,006,000","29,240,000","34,195,000","31,710,000","30,276,000","28,040,000","26,111,000","19,840,000","11,384,000","6,839,000","5,343,000","-1,526,000","28,197,000","22,493,000","21,565,000","12,432,000","5,208,000","223,000","-120,000","-4,016,000","-34,212,000","-39,710,000","-39,384,000","-42,440,000","-46,891,000","-35,856,000","-36,311,000","-40,540,000","8,227,000","5,015,000","14,006,000","8,112,000","790,000","3,082,000","21,473,000","16,001,000","9,732,000","6,002,000","-151,977,000","-153,714,000","-154,583,000","-151,655,000"
TotalDebt,"276,143,000","279,672,000","278,182,000","279,834,000","341,456,000","345,508,000","362,615,000","378,176,000","385,457,000","301,605,000","308,039,000","266,068,000","231,833,000","41,000,000","54,000,000","50,000,000","43,000,000","50,000,000","30,000,000","21,000,000","14,000,000","25,000,000","38,000,000","30,000,000","8,000,000",,"5,000,000",,"3,000,000","13,000,000","30,000,000","22,000,000","22,000,000","19,000,000","37,000,000","40,000,000","43,000,000","45,000,000","69,000,000","71,000,000","77,000,000","22,000,000","39,400,000","40,000,000","45,000,000","51,000,000","67,000,000","69,000,000","74,000,000","125,500,000","148,500,000","150,000,000","157,250,000","160,250,000","166,893,000","179,750,000","178,750,000","96,750,000","95,250,000","75,500,000","80,500,000","68,000,000","62,000,000","28,000,000","33,500,000","38,500,000","38,500,000","101,000,000","105,000,000","80,931,000","97,373,000"
NetDebt,,,,,"2,682,000","19,598,000","32,093,000","39,073,000","74,208,000","58,433,000","79,692,000","41,852,000","35,884,000","35,938,000","49,123,000","46,955,000","40,832,000","45,949,000","25,138,000","15,772,000","10,952,000","21,212,000","34,046,000","26,447,000","5,339,000",,"2,208,000",,,"8,699,000","26,514,000","18,788,000","18,277,000","8,414,000","31,723,000","34,470,000","36,676,000","37,091,000","65,088,000","66,511,000","73,946,000","18,075,000","36,852,000","36,646,000","42,410,000","45,982,000","63,914,000","65,138,000","69,711,000","123,819,000","145,852,000","148,865,000","153,527,000","156,374,000","165,175,000","177,051,000","174,768,000","84,439,000","93,837,000","73,730,000","74,201,000","63,310,000","59,980,000","18,918,000","25,123,000","29,515,000","25,884,000","98,283,000","102,946,000","77,025,000","92,243,000"
ShareIssued,"33,731,296","33,647,287","34,332,663","34,498,793","35,085,839","34,256,921","34,328,317","34,215,881","27,689,422","28,490,641","28,696,587","29,299,585","29,448,012","29,340,726","29,802,729","29,768,379","29,861,665","29,717,740","30,165,130","30,431,767","32,033,794","30,621,233","30,953,618","31,499,889","33,889,199","33,217,637","33,946,084","34,283,548","34,984,701","34,405,808","34,739,999","34,927,322","36,129,176","35,062,120","35,046,259","34,992,319","34,559,200","34,506,808","34,445,856","34,445,051","34,276,069","34,222,339","34,220,520","34,199,236","34,120,719","34,053,459","34,048,923","34,046,923","34,388,841","23,678,893","23,678,893","23,671,111","24,179,936","24,416,358","24,416,358","24,344,408","24,267,580","23,215,356","23,211,540","23,193,441","23,111,188","23,237,630","23,220,853","23,201,189","23,125,246","23,074,496","23,015,788","22,412,389","22,412,389","22,412,389","22,412,389"
OrdinarySharesNumber,"33,659,346","33,575,337","34,260,713","34,426,843","35,013,889","34,184,971","34,256,367","34,143,931","27,617,472","28,418,691","28,624,637","29,227,635","29,376,062","29,268,776","29,730,779","29,696,429","29,789,715","29,645,790","30,093,180","30,359,817","31,961,844","30,549,283","30,881,668","31,427,939","33,817,249","33,145,687","33,874,134","34,211,598","34,912,751","34,333,858","34,668,049","34,855,372","36,057,226","34,990,170","34,974,309","34,920,369","34,487,250","34,434,858","34,373,906","34,373,101","34,204,119","34,150,389","34,148,570","34,127,286","34,048,769","33,981,509","33,976,973","33,974,973","34,316,891","23,606,943","23,606,943","23,599,161","24,107,986","24,344,408","24,344,408","24,344,408","24,267,580","23,215,356","23,211,540","23,193,441","23,111,188","23,237,630","23,220,853","23,201,189","23,125,246","23,074,496","23,015,788","22,412,389","22,412,389","22,412,389","22,412,389"
TreasurySharesNumber,"71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950","71,950",,,,,,,,,,,,,,,,
