name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
			NonCurrentDeferredTaxesLiabilities,"222,900,000","205,800,000","208,500,000","219,100,000","231,500,000","236,700,000","266,900,000","284,700,000","305,200,000","326,900,000"
		OtherNonCurrentLiabilities,"117,500,000","124,400,000","135,400,000","156,900,000","151,400,000","145,500,000","152,000,000","150,000,000","223,300,000","187,600,000"
TotalEquityGrossMinorityInterest,"1,344,300,000","1,327,400,000","1,371,000,000","1,382,500,000","1,375,200,000","1,383,700,000","1,391,600,000","768,800,000","796,600,000","898,800,000"
	StockholdersEquity,"1,344,300,000","1,327,400,000","1,371,000,000","1,382,500,000","1,375,200,000","1,383,700,000","1,391,600,000","768,800,000","796,600,000","898,800,000"
		CapitalStock,"2,100,000","2,100,000","2,100,000","2,100,000","2,100,000","2,000,000","2,000,000","1,600,000","1,600,000","1,600,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0"
			CommonStock,"2,100,000","2,100,000","2,100,000","2,100,000","2,100,000","2,000,000","2,000,000","1,600,000","1,600,000","1,600,000"
		AdditionalPaidInCapital,"2,517,500,000","2,500,000,000","2,472,300,000","2,445,300,000","2,402,600,000","2,363,600,000","2,326,600,000","1,619,200,000","1,610,200,000","1,602,700,000"
		RetainedEarnings,"-1,220,100,000","-1,181,600,000","-1,098,700,000","-1,063,900,000","-1,027,300,000","-963,300,000","-899,500,000","-798,300,000","-765,700,000","-717,500,000"
		TreasuryStock,"4,100,000",,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"48,900,000","6,900,000","-4,700,000","-1,000,000","-2,200,000","-18,600,000","-37,500,000","-53,700,000","-49,500,000","12,000,000"
			OtherEquityAdjustments,"48,900,000","6,900,000","-4,700,000","-1,000,000","-2,200,000","-18,600,000","-37,500,000","-53,700,000","-49,500,000","12,000,000"
TotalCapitalization,"4,651,300,000","4,638,300,000","4,685,800,000","4,701,200,000","4,743,900,000","4,703,000,000","4,783,800,000","4,672,000,000","4,687,800,000","4,743,100,000"
CommonStockEquity,"1,344,300,000","1,327,400,000","1,371,000,000","1,382,500,000","1,375,200,000","1,383,700,000","1,391,600,000","768,800,000","796,600,000","898,800,000"
CapitalLeaseObligations,"664,900,000","695,800,000","695,900,000","723,600,000","690,500,000","661,400,000","644,300,000","651,100,000","464,600,000","444,100,000"
NetTangibleAssets,"-2,787,900,000","-2,845,900,000","-2,897,300,000","-2,937,100,000","-2,988,700,000","-3,023,700,000","-3,033,400,000","-3,690,500,000","-3,706,400,000","-3,664,400,000"
WorkingCapital,"188,600,000","152,100,000","103,800,000","95,900,000","89,100,000","16,300,000","125,800,000","-22,900,000","-73,500,000","-128,200,000"
InvestedCapital,"4,674,300,000","4,661,300,000","4,708,800,000","4,724,200,000","4,770,900,000","4,746,400,000","4,812,800,000","4,701,000,000","4,716,800,000","4,772,100,000"
TangibleBookValue,"-2,787,900,000","-2,845,900,000","-2,897,300,000","-2,937,100,000","-2,988,700,000","-3,023,700,000","-3,033,400,000","-3,690,500,000","-3,706,400,000","-3,664,400,000"
TotalDebt,"3,994,900,000","4,029,700,000","4,033,700,000","4,065,300,000","4,086,200,000","4,024,100,000","4,065,500,000","4,583,300,000","4,384,800,000","4,317,400,000"
NetDebt,"3,060,900,000","3,061,100,000","3,077,800,000","3,126,900,000","3,197,300,000","3,258,000,000","3,168,000,000","3,770,800,000","3,795,000,000","3,789,500,000"
ShareIssued,"212,800,000","201,800,000","209,900,000","209,000,000","207,000,000","201,800,000","200,200,000","199,057,382","199,057,382","199,057,382"
OrdinarySharesNumber,"212,400,000","201,800,000","209,900,000","209,000,000","207,000,000","201,800,000","200,200,000","199,057,382","199,057,382","199,057,382"
TreasurySharesNumber,"400,000",,,,,,,,,
