name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,09/30/2019
			Goodwill,"118,322,000","105,789,000","101,114,000","98,669,000","97,692,000","93,295,000","93,295,000","92,821,000","89,739,000"
			OtherIntangibleAssets,"28,543,000","26,639,000","27,906,000","29,071,000","30,159,000","27,341,000","27,891,000","28,890,000","27,985,000"
		NonCurrentDeferredAssets,"2,429,000","2,327,000","3,734,000","6,386,000","15,293,000","14,729,000","6,583,000",,
			NonCurrentDeferredTaxesAssets,"2,429,000","2,327,000","3,734,000","6,386,000","15,293,000","14,729,000","6,583,000",,
		OtherNonCurrentAssets,"29,947,000","27,837,000","25,148,000","18,238,000","2,302,000","2,363,000","2,490,000","1,188,000","1,402,000"
TotalLiabilitiesNetMinorityInterest,"1,315,926,000","1,192,569,000","1,261,349,000","1,263,520,000","1,249,921,000","1,133,518,000","1,573,437,000","1,457,089,000","1,367,078,000"
	CurrentLiabilities,"338,187,000","254,208,000","311,272,000","354,119,000","327,357,000","192,871,000","258,196,000","260,729,000","165,522,000"
		PayablesAndAccruedExpenses,"231,692,000","156,076,000","179,293,000","225,600,000","218,797,000","100,049,000","150,763,000","198,390,000","130,988,000"
			Payables,"172,716,000","108,140,000","121,880,000","193,272,000","193,426,000","77,016,000","105,393,000","148,501,000","84,105,000"
				AccountsPayable,"160,909,000","99,540,000","100,960,000","155,525,000","181,524,000","69,046,000","92,372,000","133,090,000","68,347,000"
				TotalTaxPayable,"11,807,000","8,600,000","20,920,000","37,747,000","11,902,000","7,970,000","13,021,000","15,411,000","15,758,000"
					IncomeTaxPayable,"0","411,000","6,945,000","18,906,000","0","0","1,857,000","0","6,713,000"
			CurrentAccruedExpenses,"58,976,000","47,936,000","57,413,000","32,328,000","25,371,000","23,033,000","45,370,000","49,889,000","46,883,000"
				InterestPayable,"4,293,000","4,521,000","4,898,000","4,919,000","524,000","489,000","9,377,000","10,990,000","17,520,000"
		CurrentProvisions,"11,182,000","8,709,000","7,679,000","6,402,000","5,081,000","5,993,000","6,518,000","6,639,000","6,242,000"
		CurrentDebtAndCapitalLeaseObligation,"69,712,000","64,973,000","69,171,000","61,800,000","63,495,000","64,739,000","62,800,000","8,341,000","8,341,000"
			CurrentDebt,"8,100,000","8,100,000","8,100,000","8,100,000","8,100,000","8,341,000","8,341,000","8,341,000","8,341,000"
				OtherCurrentBorrowings,"8,100,000","8,100,000","8,100,000","8,100,000","8,100,000","8,341,000","8,341,000",,
			CurrentCapitalLeaseObligation,"61,612,000","56,873,000","61,071,000","53,700,000","55,395,000","56,398,000","54,459,000",,
		CurrentDeferredLiabilities,"25,601,000","24,450,000","28,105,000","19,275,000","17,884,000","9,304,000","13,286,000",,
			CurrentDeferredRevenue,"25,601,000","24,450,000","28,105,000","19,275,000","17,884,000","9,304,000","13,286,000",,
		OtherCurrentLiabilities,,,"27,024,000","41,042,000","22,100,000","12,786,000","24,829,000","47,359,000","19,951,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"977,739,000","938,361,000","950,077,000","909,401,000","922,564,000","940,647,000","1,315,241,000","1,196,360,000","1,201,556,000"
		LongTermDebtAndCapitalLeaseObligation,"977,739,000","938,361,000","946,162,000","906,672,000","919,835,000","935,190,000","1,309,784,000","1,182,780,000","1,186,493,000"
			LongTermDebt,"827,921,000","784,527,000","786,125,000","787,731,000","789,339,000","795,394,000","1,179,550,000","1,182,780,000","1,186,493,000"
			LongTermCapitalLeaseObligation,"149,818,000","153,834,000","160,037,000","118,941,000","130,496,000","139,796,000","130,234,000",,
		NonCurrentDeferredLiabilities,,,,"0","0","0","0","518,000","1,240,000"
			NonCurrentDeferredTaxesLiabilities,,,,"0","0","0","0","518,000","1,240,000"
		OtherNonCurrentLiabilities,,,"3,915,000","2,729,000","2,729,000","5,457,000","5,457,000","13,062,000","13,823,000"
TotalEquityGrossMinorityInterest,"-385,731,000","-381,304,000","-217,558,000","-265,726,000","-391,010,000","-386,410,000","-826,999,000","-869,058,000","-887,357,000"
	StockholdersEquity,"-385,731,000","-381,304,000","-217,558,000","-265,726,000","-391,010,000","-386,410,000","-826,999,000","-869,058,000","-887,357,000"
		CapitalStock,"183,000","182,000","190,000","189,000","187,000","187,000","157,000","157,000","157,000"
			CommonStock,"183,000","182,000","190,000","189,000","187,000","187,000","157,000","157,000","157,000"
		AdditionalPaidInCapital,"83,074,000","80,062,000","204,711,000","201,085,000","194,605,000","192,753,000","-278,063,000","-278,056,000","-279,848,000"
		RetainedEarnings,"-468,988,000","-461,548,000","-422,459,000","-467,000,000","-585,802,000","-579,350,000","-549,093,000","-591,159,000","-607,666,000"
TotalCapitalization,"442,190,000","403,223,000","568,567,000","522,005,000","398,329,000","408,984,000","352,551,000","313,722,000","299,136,000"
CommonStockEquity,"-385,731,000","-381,304,000","-217,558,000","-265,726,000","-391,010,000","-386,410,000","-826,999,000","-869,058,000","-887,357,000"
CapitalLeaseObligations,"211,430,000","210,707,000","221,108,000","172,641,000","185,891,000","196,194,000","184,693,000",,
NetTangibleAssets,"-532,596,000","-513,732,000","-346,578,000","-393,466,000","-518,861,000","-507,046,000","-948,185,000","-990,769,000","-1,005,081,000"
WorkingCapital,"133,689,000","121,291,000","291,998,000","255,947,000","140,895,000","162,756,000","113,937,000","129,673,000","116,567,000"
InvestedCapital,"450,290,000","411,323,000","576,667,000","530,105,000","406,429,000","417,325,000","360,892,000","322,063,000","307,477,000"
TangibleBookValue,"-532,596,000","-513,732,000","-346,578,000","-393,466,000","-518,861,000","-507,046,000","-948,185,000","-990,769,000","-1,005,081,000"
TotalDebt,"1,047,451,000","1,003,334,000","1,015,333,000","968,472,000","983,330,000","999,929,000","1,372,584,000","1,191,121,000","1,194,834,000"
NetDebt,"784,050,000","739,286,000","449,168,000","486,754,000","707,111,000","699,658,000","1,030,819,000","1,042,220,000","1,103,935,000"
ShareIssued,"182,784,211","182,496,645","189,821,011","189,284,566","186,884,621","186,618,446","186,602,667","186,602,667","186,602,667"
OrdinarySharesNumber,"182,784,211","182,496,645","189,821,011","189,284,566","186,884,621","186,618,446","186,602,667","186,602,667","186,602,667"
