name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,12/31/1989
		Inventory,"4,027,950,000","3,734,408,000","3,593,007,000","3,251,787,000","2,975,121,000","2,778,039,000","2,741,016,000","2,733,428,000","2,789,790,000","2,744,361,000","2,853,933,000","2,735,883,000","2,744,578,000","2,742,621,000","2,887,293,000","2,870,047,000","2,802,798,000","2,731,380,000","2,762,269,000","2,638,407,000","2,512,853,000","2,422,063,000","2,429,014,000","2,301,305,000","2,219,169,000","2,098,302,000","2,088,690,000","2,027,064,000","1,943,055,000","1,877,682,000","1,865,051,000","1,638,028,000","1,538,218,000","1,405,299,000","1,345,214,000","1,227,229,000","1,152,139,000","1,113,187,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"4,027,950,000","3,734,408,000","3,593,007,000","3,251,787,000","2,975,121,000","2,778,039,000","2,741,016,000","2,733,428,000","2,789,790,000","2,744,361,000","2,853,933,000","2,735,883,000","2,744,578,000","2,742,621,000","2,887,293,000","2,870,047,000","2,802,798,000","2,731,380,000","2,762,269,000","2,638,407,000","2,512,853,000","2,422,063,000","2,429,014,000","2,301,305,000","2,219,169,000","2,098,302,000","2,088,690,000","2,027,064,000","1,943,055,000","1,877,682,000","1,865,051,000","1,638,028,000","1,538,218,000","1,405,299,000","1,345,214,000","1,227,229,000","1,152,139,000","1,113,187,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"261,980,000","90,679,000","182,058,000","74,397,000","64,355,000","59,534,000","62,967,000","47,832,000","54,167,000","50,901,000","45,643,000","121,665,000","115,440,000","102,604,000","99,768,000","100,145,000","104,137,000","112,128,000","117,706,000","124,900,000","125,313,000","127,990,000","123,527,000","125,843,000","125,591,000","135,267,000","135,581,000","135,268,000","130,873,000","133,079,000","112,243,000","58,881,000","54,666,000","51,595,000","34,911,000","21,712,000","11,321,000","14,351,000",,,,,,,,,,,,,,,,"16,044,000","18,378,000","19,422,000","21,818,000","23,728,000","21,074,000","21,744,000","22,664,000","19,855,000","31,004,000","26,791,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","40,904,000","43,265,000","38,938,000","38,938,000","15,254,000","19,108,000","12,229,000","12,146,000","11,109,000","10,270,000","10,270,000","9,344,000","8,948,000","14,766,000","16,244,000","16,348,000","18,604,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"92,456,000","216,563,000","79,350,000","179,891,000","179,647,000","2,960,670,000","176,654,000","181,974,000","191,008,000","195,029,000","194,685,000","119,844,000","128,360,000","131,503,000","175,863,000","176,881,000","173,297,000","157,687,000","178,083,000","147,537,000","146,460,000","136,581,000","136,328,000","136,999,000","137,087,000","137,449,000","144,589,000","142,657,000","141,770,000","145,281,000","155,235,000","214,444,000","221,348,000","233,348,000","239,762,000","227,006,000","219,681,000","218,339,000","1,077,669,000","1,023,373,000","925,943,000","873,259,000","856,717,000","832,636,000","811,696,000","791,461,000","800,036,000","776,203,000","782,505,000","735,846,000","788,896,000","787,330,000","890,117,000","961,728,000","1,217,914,000","1,411,528,000","1,461,765,000","1,573,473,000","1,915,524,000","2,082,972,000","2,053,769,000","2,025,235,000","2,063,233,000","1,994,432,000","1,947,527,000","1,844,800,000","1,829,028,000","1,550,907,000","1,365,595,000","1,201,544,000","1,172,995,000","1,060,179,000","999,084,000","941,024,000","941,858,000","851,299,000","747,045,000","676,294,000","616,618,000","504,700,000","476,807,000","427,824,000","434,355,000","403,517,000","286,416,000","260,499,000","266,572,000","243,013,336","227,176,690","211,493,693","219,010,645","185,793,007","167,164,242","137,402,548","137,816,629","114,564,834","97,393,426","87,402,404","93,732,744","59,584,188","60,841,506","72,800,000","20,000,000","19,800,000","26,500,000","27,800,000","28,600,000","29,600,000","30,400,000","31,200,000","35,200,000","36,300,000","39,500,000","43,900,000","561,000,000","640,700,000","704,500,000","766,700,000","826,200,000","881,900,000","956,000,000","1,002,600,000","1,041,900,000","1,072,500,000","1,096,500,000","365,900,000","367,500,000","384,000,000"
		NetPPE,"38,299,000","37,340,000","36,595,000","36,224,000","37,308,000","38,933,000","42,730,000","46,299,000","49,180,000","50,606,000","53,111,000","54,157,000","53,798,000","54,596,000","53,371,000","52,122,000","49,761,000","33,631,000","32,080,000","32,620,000","32,700,000","33,202,000","33,983,000","34,009,000","34,544,000","33,970,000","34,403,000","33,741,000","33,826,000","32,403,000","31,979,000","28,828,000","26,726,000","22,099,000","18,690,000","17,013,000","16,352,000","15,718,000","14,112,000","13,955,000","13,733,000","13,491,000","14,750,000","14,781,000","14,175,000","14,602,000","15,064,000","729,688,000","740,032,000","690,288,000","735,892,000","729,346,000","793,887,000","22,692,000","26,378,000","28,932,000","29,028,000","30,973,000","37,143,000","39,655,000","40,940,000","40,712,000","40,416,000","1,590,461,000","41,811,000","36,239,000","1,446,028,000","1,223,670,000","1,041,349,000","894,960,000","882,400,000","775,275,000","722,083,000","701,680,000","693,016,000","627,489,000","558,159,000","498,977,000","482,299,000","409,307,000","385,293,000","339,905,000","355,226,000","331,761,000","238,462,000","216,024,000","227,191,000","205,066,782","188,030,584","175,052,540","184,183,749","150,995,586","131,567,543","107,324,693","107,857,457","89,845,902","74,266,135","66,001,356","70,921,632","45,106,664","46,003,850",,,,,,,,,,,,,,,,,,,,,,,,,,,
			GrossPPE,,"123,918,000",,,,"135,805,000",,,,"143,209,000",,,,"137,965,000",,,,"90,794,000",,,,"81,055,000",,,,"73,468,000",,,,"66,487,000",,,,"53,115,000",,,,"44,265,000","1,004,825,000",,,"47,291,000",,,,"53,002,000","744,808,000","729,688,000","740,032,000","729,188,000","718,438,000","729,346,000","793,887,000","68,392,000","59,978,000","62,532,000","62,628,000","64,573,000","70,743,000","73,255,000","74,540,000","74,312,000","64,816,000","1,614,861,000","66,211,000","60,639,000","1,457,828,000","1,235,470,000","1,053,149,000","906,760,000","894,200,000","787,075,000","733,883,000","713,480,000","703,516,000","637,989,000","568,659,000","509,477,000","489,399,000","416,407,000","392,393,000","347,005,000","360,626,000","337,161,000","243,862,000","221,424,000","230,694,000","208,569,782","191,533,584","178,555,540","187,045,749","153,857,586","134,429,543","110,186,693","108,233,157","90,221,602","74,641,835","66,377,056","70,921,632","45,106,664","46,003,850",,,,,,,,,,,,,,,,,,,,,,,,,,,
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,"0","0",,,,,,,,,,,,,,,,"0",,"0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,004,825,000",,,,,,,,"744,808,000","714,248,000",,,,,,,,,,,,,,,,"4,055,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,544,767,000",,"42,739,000",,,"1,002,078,000","867,218,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"123,918,000",,,,"135,805,000",,,,"143,209,000",,,,"137,965,000",,,,"90,794,000",,,,"81,055,000",,,,"73,468,000",,,,"66,487,000",,,,"53,115,000",,,,"44,265,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,900,000",,,,,"39,883,000","39,295,000","37,508,000","35,469,000","35,021,000","26,671,000","25,381,000","24,507,000","19,631,000","17,028,000","17,067,000","16,767,000","14,349,000","12,547,000","10,416,000","10,117,000","8,230,000","7,983,562","7,591,618","7,543,134","6,894,473","6,665,921","5,985,821","5,428,163","2,845,104","2,296,094","2,362,754","1,082,402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,440,000",,,,,,,,,,,,,,,,"66,039,000",,,,,"51,071,000","39,542,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"854,317,000","747,780,000","696,375,000","678,011,000","668,495,000","611,318,000","543,278,000","484,970,000","469,768,000","399,379,000","375,326,000","330,238,000","346,277,000","324,614,000","233,446,000","211,307,000","222,464,000","200,586,220","183,941,966","171,012,406","180,151,276","147,191,665","128,443,722","104,758,530","105,388,053","87,925,508","72,279,081","65,294,654","70,921,632","45,106,664","46,003,850",,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-86,578,000",,,,"-96,872,000",,,,"-92,603,000",,,,"-83,369,000",,,,"-57,163,000",,,,"-47,853,000",,,,"-39,498,000",,,,"-34,084,000",,,,"-31,016,000",,,,"-28,547,000",,,,"-33,800,000",,,,"-38,400,000",,,,"-38,900,000",,,,"-45,700,000","-33,600,000","-33,600,000","-33,600,000","-33,600,000","-33,600,000","-33,600,000","-33,600,000","-33,600,000","-24,400,000","-24,400,000","-24,400,000","-24,400,000","-11,800,000","-11,800,000","-11,800,000","-11,800,000","-11,800,000","-11,800,000","-11,800,000","-11,800,000","-10,500,000","-10,500,000","-10,500,000","-10,500,000","-7,100,000","-7,100,000","-7,100,000","-7,100,000","-5,400,000","-5,400,000","-5,400,000","-5,400,000","-3,503,000","-3,503,000","-3,503,000","-3,503,000","-2,862,000","-2,862,000","-2,862,000","-2,862,000","-375,700","-375,700","-375,700","-375,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,"32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000",,,,,,,,,"1,411,000","1,565,000","1,571,000","1,516,000","1,807,000","1,841,000","2,143,000","2,511,000","3,101,000","3,428,000","3,590,000","3,942,000","4,350,000","4,745,000","5,023,000","6,622,000","7,137,000","7,706,000","8,181,000","65,637,000","110,634,000","138,610,000","139,151,000","142,855,000","144,015,000","143,770,000","144,251,000","134,578,000","116,185,000","116,882,000","91,475,000","89,650,000","88,664,000","87,800,000","75,645,000","75,329,000","74,509,000","74,040,000","73,785,000","54,280,000","31,883,000","30,813,000","30,369,000","29,355,000","28,760,000","17,408,000","17,675,000","17,941,000","18,208,069","18,474,847","18,741,625","19,008,403","19,275,181","19,541,959","14,640,712","12,424,017","8,871,520","7,176,542","5,970,773","4,058,971","1,719,581","1,741,444","1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,,,,,,,,,,,,"32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000","32,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,538,000","102,585,000","129,519,000","129,659,000","129,800,000","129,940,000","130,081,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,565,000","1,571,000","1,516,000","1,807,000",,"2,143,000","2,511,000","3,101,000","3,428,000","3,590,000","3,942,000","4,350,000","4,745,000","5,023,000","6,622,000","7,137,000","7,706,000","8,181,000","8,099,000","8,049,000","9,091,000","9,492,000","13,055,000","14,075,000","13,689,000","144,251,000","134,578,000","116,185,000","116,882,000","91,475,000","89,650,000","88,664,000","87,800,000","75,645,000","75,329,000","74,509,000","74,040,000","73,785,000","54,280,000","31,883,000","30,813,000","30,369,000","29,355,000","28,760,000","17,408,000","17,675,000","17,941,000","18,208,069","18,474,847","18,741,625","19,008,403","19,275,181","19,541,959","14,640,712","12,424,017","8,871,520","7,176,542","5,970,773","4,058,971","1,719,581","1,741,444","1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"8,011,000","8,011,000",,,"2,975,121,000","2,778,039,000",,"2,733,428,000","2,789,790,000","2,744,361,000","2,853,933,000","2,735,883,000","2,744,578,000","0","36,562,000","38,864,000","38,864,000","38,864,000","39,793,000","9,987,000","9,987,000","2,422,063,000","2,429,014,000","2,301,305,000","2,219,169,000","2,098,302,000","0","0","0","4,999,000","4,999,000","4,999,000","48,000","289,000","481,000","1,227,229,000","1,152,139,000","1,113,187,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"5,631,000","5,764,000","3,905,000","3,943,000","4,001,000","4,350,000","3,819,000","3,646,000","3,279,000","4,443,000","7,908,000","7,555,000","15,661,000","17,480,000","16,294,000","16,639,000","16,441,000","17,068,000","16,378,000","16,678,000","16,928,000","17,097,000","11,831,000","11,188,000","10,592,000","11,370,000","10,374,000","10,303,000","10,271,000","10,780,000","19,757,000","69,847,000","87,454,000","101,325,000","103,508,000","102,686,000","99,850,000","98,159,000","12,008,000","12,180,000","11,389,000","11,088,000","10,783,000","10,939,000","10,900,000","10,987,000","11,196,000","11,768,000","11,524,000","11,882,000","12,311,000","14,416,000","15,729,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
