name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,09/30/1994,06/30/1994
		GoodwillAndOtherIntangibleAssets,"1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,163,900,000","1,163,900,000","1,161,400,000","1,164,900,000","946,000,000","946,000,000","946,000,000","946,000,000","946,000,000","946,000,000","937,800,000","937,800,000","210,000,000","216,370,000","235,814,000","247,078,000",,,,,,,,,,,,,,,,,,,,,,,"33,595,000","33,595,000","33,595,000","33,595,000","33,595,000","33,595,000","28,124,000","28,124,000","28,124,000","28,124,000","28,124,000","28,124,000","28,124,000","28,124,000","28,124,000","28,124,000","28,124,000","28,124,000","28,124,000","28,124,000","27,462,000","27,455,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,171,600,000","1,163,900,000","1,163,900,000","1,161,400,000","1,164,900,000","946,000,000","946,000,000","946,000,000","946,000,000","946,000,000","946,000,000","937,800,000","937,800,000","210,000,000","216,370,000","235,814,000","247,078,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"89,000,000","90,400,000","83,100,000","76,400,000","76,400,000","74,800,000","71,700,000","70,600,000","68,100,000","74,700,000","72,300,000","74,800,000","68,400,000","69,500,000","68,700,000","71,000,000","66,400,000","66,300,000","64,200,000","63,800,000","63,200,000","61,900,000","62,100,000","62,400,000","61,100,000","60,800,000","59,900,000","63,100,000","60,800,000","60,900,000","60,000,000","60,400,000","62,231,000","62,774,000","58,306,000","53,337,000","52,910,000","51,631,000","50,775,000","55,117,000","54,688,000","52,508,000","50,785,000","52,290,000","53,485,000","50,505,000","50,226,000","49,112,000","49,193,000","46,321,000","44,973,000","45,090,000","43,805,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"89,000,000","90,400,000","83,100,000","76,400,000","76,400,000","74,800,000","71,700,000","70,600,000","68,100,000","74,700,000","72,300,000","74,800,000","68,400,000","69,500,000","68,700,000","71,000,000","66,400,000","66,300,000","64,200,000","63,800,000","63,200,000","61,900,000","62,100,000","62,400,000","61,100,000","60,800,000","59,900,000","63,100,000","60,800,000","60,900,000","60,000,000","60,400,000","62,231,000","62,774,000","58,306,000","53,337,000","52,910,000","51,631,000","50,775,000","55,117,000","54,688,000","52,508,000","50,785,000","52,290,000","53,485,000","50,505,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,"2,525,800,000","1,258,400,000",,,,"1,294,900,000","791,800,000","770,700,000","750,500,000","767,600,000","657,100,000","659,900,000","655,100,000","669,800,000","695,100,000","673,600,000","716,600,000","791,100,000","840,500,000","827,700,000","786,400,000","838,000,000","730,700,000","732,600,000","727,000,000","737,600,000","644,600,000","632,900,000","615,800,000","637,400,000","540,000,000","537,398,000","530,963,000","545,947,000","432,700,000","424,743,000","440,880,000","456,047,000","4,259,000","5,723,000",,,"6,041,000","6,624,000","7,481,000","7,678,000","5,804,000","6,579,000","6,785,000","5,273,000","5,781,000","5,748,000","6,020,000","5,688,000","4,409,000","6,366,000","5,068,000","4,669,000","61,324,000","64,517,000","69,307,000","71,155,000","75,753,000","243,041,000","83,690,000","87,804,000","90,754,000","94,329,000","101,257,000","101,875,000","112,364,000","114,179,000","114,454,000","115,732,000","116,714,000","117,528,000",,"118,217,000","122,284,000","119,892,000","117,445,000","114,242,000","112,077,000","107,322,000","103,684,000","99,429,000","96,156,000","146,097,000","147,500,000","140,700,000","137,200,000","116,500,000","110,600,000","110,700,000","93,100,000","88,000,000","85,300,000","84,100,000","97,400,000","91,500,000","64,500,000","79,600,000","81,900,000","80,000,000","79,600,000","71,800,000","69,700,000","71,800,000","58,400,000","55,500,000"
		OtherNonCurrentAssets,"267,000,000","264,300,000","264,900,000","226,900,000","229,000,000","224,400,000","225,500,000","219,100,000","220,400,000","236,800,000","163,400,000","141,900,000","132,700,000","130,900,000","128,900,000","87,000,000","81,600,000","78,100,000","77,100,000","99,200,000","98,100,000","133,300,000","141,900,000","76,600,000","77,300,000","74,400,000","75,400,000","64,700,000","68,600,000","64,000,000","65,000,000","15,000,000","14,352,000","13,415,000","13,851,000","5,805,000","6,157,000","5,863,000","5,086,000",,,"6,359,000","6,400,000",,,,"4,551,000",,,,,,,"42,995,000","43,314,000","47,178,000","44,664,000","47,103,000","45,436,000","45,042,000","44,554,000","44,358,000","42,731,000","42,201,000","42,480,000","42,621,000","37,825,000","49,827,000","47,865,000","48,158,000","46,082,000","45,785,000","45,805,000","45,240,000","44,598,000","44,291,000","44,859,000","118,982,000",,,,,,,,,,"26,044,000",,,,,"100,000",,,,"-100,000",,,,,,,,"-100,000",,"100,000",,"100,000",,
TotalLiabilitiesNetMinorityInterest,"6,560,100,000","6,980,700,000","6,698,200,000","6,196,200,000","6,205,500,000","5,928,800,000","5,718,900,000","5,264,200,000","5,352,400,000","5,375,000,000","5,076,200,000","4,719,400,000","4,867,600,000","4,947,600,000","4,588,200,000","4,277,200,000","4,433,300,000","4,615,400,000","4,555,400,000","4,270,000,000","4,373,700,000","4,513,400,000","4,309,200,000","3,508,500,000","3,638,400,000","3,811,100,000","3,716,600,000","3,474,300,000","3,569,100,000","3,755,000,000","3,565,600,000","2,122,900,000","2,073,849,000","2,140,342,000","2,079,104,000","1,341,042,000","1,369,095,000","1,321,377,000","1,278,651,000","1,130,180,000","1,142,927,000","1,284,660,000","1,209,751,000","1,162,753,000","1,165,250,000","1,295,656,000","1,304,619,000","1,230,240,000","1,277,379,000","1,328,464,000","1,244,988,000","1,135,090,000","1,251,275,000","1,366,653,000","1,285,709,000","1,077,880,000","1,224,665,000","1,306,661,000","1,212,201,000","1,068,391,000","1,124,411,000","1,261,833,000","1,166,736,000","1,040,136,000","1,122,382,000","1,234,428,000","1,017,600,000","854,818,000","936,593,000","1,035,607,000","908,272,000","821,801,000","918,284,000","929,943,000","901,068,000","775,994,000","841,530,000","824,337,000","794,841,000","720,083,000","743,991,000","747,576,000","686,237,000","665,791,000","753,027,000","804,670,000","646,992,000","555,366,000","564,676,000","609,700,000","547,300,000","497,600,000","523,400,000","565,900,000","512,300,000","462,100,000","491,000,000","537,500,000","468,300,000","443,700,000","483,500,000","508,100,000","446,600,000","410,100,000","456,400,000","446,600,000","407,400,000","364,400,000","407,400,000","411,400,000","375,300,000"
	CurrentLiabilities,"1,395,800,000","1,720,700,000","1,608,300,000","1,291,800,000","1,507,500,000","1,546,700,000","1,449,200,000","1,107,800,000","1,152,500,000","1,252,500,000","1,468,800,000","1,219,600,000","1,336,700,000","1,563,400,000","1,321,700,000","814,100,000","928,000,000","1,211,300,000","1,097,900,000","909,800,000","1,015,300,000","1,342,200,000","1,161,300,000","491,800,000","618,800,000","847,500,000","853,800,000","720,400,000","853,700,000","1,082,300,000","782,800,000","320,100,000","399,964,000","477,724,000","353,178,000","182,801,000","207,344,000","275,070,000","252,124,000","179,283,000","187,760,000","323,179,000","231,934,000","185,494,000","189,114,000","315,332,000","333,924,000","285,821,000","362,994,000","407,761,000","299,140,000","300,114,000","429,226,000","560,718,000","479,204,000","325,452,000","450,422,000","552,212,000","473,665,000","364,741,000","405,992,000","562,339,000","430,882,000","304,500,000","456,356,000","631,013,000","365,560,000","259,221,000","304,626,000","400,917,000","262,630,000","197,425,000","385,010,000","455,205,000","366,276,000","262,960,000","328,024,000","360,047,000","336,797,000","249,289,000","235,227,000","261,529,000","217,696,000","189,937,000","314,060,000","363,369,000","231,104,000","170,865,000","177,440,000","231,000,000","173,400,000","107,600,000","168,700,000","222,200,000","183,700,000","133,000,000","160,000,000","216,100,000","184,400,000","107,800,000","145,300,000","213,300,000","146,200,000","78,300,000","123,000,000","146,400,000","127,800,000","86,200,000","127,800,000","144,300,000","111,900,000"
		PayablesAndAccruedExpenses,"434,900,000","474,700,000","488,700,000","362,400,000","412,100,000","302,000,000","314,700,000","261,800,000","276,500,000","351,700,000","370,000,000","414,200,000","425,700,000","534,000,000","400,700,000","308,200,000","288,000,000","336,000,000","359,300,000","312,500,000","305,500,000","360,600,000","304,400,000","219,200,000","200,300,000","234,200,000","233,600,000","233,400,000","280,700,000","312,700,000","275,100,000","208,100,000","309,674,000","221,921,000","196,021,000","151,725,000","169,448,000","129,155,000","119,228,000","109,431,000","116,593,000","121,152,000","126,633,000","145,756,000","151,584,000","157,899,000","124,677,000","160,410,000","197,394,000","187,116,000","120,028,000","132,806,000","165,806,000","297,218,000","263,144,000","266,692,000","278,612,000","257,602,000","222,105,000","222,481,000","248,782,000","265,030,000","223,423,000","181,141,000","214,647,000","321,552,000","254,894,000","171,706,000","218,301,000","223,472,000","166,105,000","168,655,000","168,445,000","164,620,000","148,076,000","134,100,000","180,634,000","167,007,000","150,127,000","110,979,000","116,827,000","127,709,000","100,646,000","99,737,000","118,360,000","164,569,000","104,104,000","74,865,000","84,340,000","78,400,000","88,700,000","65,000,000","82,700,000","86,000,000","85,000,000","68,000,000","100,500,000","88,400,000","85,400,000","73,300,000","89,300,000","121,300,000","86,800,000","66,200,000","96,500,000","86,800,000","68,300,000","60,700,000","106,700,000","90,800,000","81,300,000"
			Payables,"434,900,000","474,700,000","488,700,000","362,400,000","412,100,000","302,000,000","314,700,000","261,800,000","276,500,000","351,700,000","370,000,000","385,500,000","406,800,000","506,800,000","385,500,000","280,400,000","272,200,000","309,700,000","344,700,000","288,300,000","290,200,000","338,300,000","289,600,000","199,500,000","186,000,000","214,700,000","219,300,000","214,000,000","265,800,000","292,800,000","260,000,000","208,100,000","301,610,000","212,166,000","187,686,000","147,838,000","163,257,000","124,121,000","110,638,000","104,026,000","107,804,000","115,633,000","117,821,000","140,153,000","142,561,000","152,143,000","115,038,000","140,028,000","174,636,000","169,184,000","97,403,000","112,703,000","143,169,000","183,959,000","167,980,000","199,728,000","195,247,000","153,828,000","114,799,000","136,517,000","151,760,000","157,892,000","110,936,000","101,341,000","125,831,000","235,181,000","145,773,000","96,746,000","135,896,000","137,014,000","68,366,000","91,565,000","88,541,000","89,408,000","72,462,000","63,226,000","98,934,000","84,177,000","52,047,000","42,532,000","39,802,000","41,568,000","38,487,000","46,279,000","56,206,000","101,277,000","52,081,000","36,536,000","34,511,000","36,000,000","38,100,000","22,400,000","26,300,000","33,900,000","26,700,000","23,700,000","38,000,000","42,400,000","35,400,000","29,300,000","31,700,000","66,600,000","26,200,000","24,700,000","40,400,000","20,600,000","26,600,000","19,800,000","59,500,000","25,000,000","22,300,000"
				AccountsPayable,"367,500,000","427,500,000","409,900,000","294,300,000","352,100,000","260,800,000","243,300,000","200,800,000","221,400,000","307,900,000","301,500,000","297,600,000","324,800,000","430,900,000","290,100,000","195,500,000","194,800,000","245,600,000","257,100,000","206,400,000","218,600,000","273,800,000","210,900,000","135,800,000","127,100,000","159,500,000","146,500,000","148,100,000","160,100,000","221,100,000","176,700,000","152,000,000","215,085,000","160,750,000","140,234,000","104,862,000","108,648,000","100,994,000","89,503,000","81,322,000","73,045,000","94,313,000","96,561,000","101,782,000","96,808,000","125,315,000","95,595,000","107,288,000","122,844,000","135,108,000","72,765,000","79,303,000","100,416,000","175,285,000","159,580,000","191,402,000","186,944,000","145,581,000","106,829,000","128,566,000","143,798,000","149,969,000","103,274,000","93,693,000","118,182,000","227,767,000","138,404,000","89,396,000","128,529,000","129,763,000","68,366,000","91,565,000","88,541,000","89,408,000","66,001,000","63,226,000","98,934,000","84,177,000","45,707,000","42,532,000","39,802,000","41,568,000","32,087,000","46,279,000","56,206,000","101,277,000","45,660,000","36,536,000","34,511,000","36,000,000","31,700,000","22,400,000","26,300,000","33,900,000","20,700,000","23,700,000","38,000,000","42,400,000","29,600,000","29,300,000","31,700,000","66,600,000","20,600,000","24,700,000","40,400,000","20,600,000","21,100,000","19,800,000","59,500,000","20,100,000","22,300,000"
				TotalTaxPayable,"67,400,000","47,200,000","78,800,000","68,100,000","60,000,000","41,200,000","71,400,000","61,000,000","55,100,000","43,800,000","68,500,000","56,700,000","50,900,000","44,600,000","65,400,000","56,500,000","49,100,000","36,000,000","61,000,000","55,600,000","46,700,000","39,700,000","55,200,000","41,400,000","36,800,000","32,900,000","51,700,000","45,000,000","85,200,000","50,800,000","63,400,000","56,100,000","71,442,000","36,274,000","32,896,000","28,522,000","44,550,000","13,196,000","11,304,000","13,040,000","25,062,000","11,694,000","11,901,000","29,091,000","36,509,000","17,633,000","10,501,000","23,758,000","42,830,000","25,148,000","15,951,000","24,712,000","34,078,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,,,,,,,,,,,,"31,200,000","31,100,000","31,300,000","30,000,000","28,400,000","28,300,000","28,100,000","26,600,000","26,300,000","24,900,000","24,800,000","23,500,000","22,300,000","22,100,000","22,300,000","21,100,000","20,900,000","20,500,000","20,900,000","19,900,000",,"15,083,000","15,142,000","14,556,000","14,454,000","10,059,000","9,931,000","9,831,000","9,664,000","9,697,000","9,626,000","9,359,000","9,280,000","9,244,000","9,195,000","8,942,000","8,982,000","8,962,000","8,928,000","8,687,000","8,688,000","8,675,000","8,674,000","8,400,000","8,326,000","8,303,000","8,247,000","7,970,000","7,951,000","7,962,000","7,923,000","7,662,000","7,648,000","7,649,000","7,414,000","7,369,000","7,350,000","7,367,000","7,251,000",,,,,"6,461,000",,,,"6,340,000",,,,"6,400,000",,,,"6,421,000",,,,"6,400,000",,,,"6,000,000",,,,"5,800,000",,,,"5,600,000",,,,"5,500,000",,,"4,900,000",
			CurrentAccruedExpenses,,"416,000,000","470,600,000",,,,"497,500,000",,,,"384,100,000","28,700,000","18,900,000","27,200,000","15,200,000","27,800,000","15,800,000","26,300,000","14,600,000","24,200,000","15,300,000","22,300,000","14,800,000","19,700,000","14,300,000","19,500,000","14,300,000","19,400,000","14,900,000","19,900,000","15,100,000",,"8,064,000","9,755,000","8,335,000","3,887,000","6,191,000","5,034,000","8,590,000","5,405,000","8,789,000","5,519,000","8,812,000","5,603,000","9,023,000","5,756,000","9,639,000","20,382,000","22,758,000","17,932,000","22,625,000","20,103,000","22,637,000","113,259,000","95,164,000","66,964,000","83,365,000","103,774,000","107,306,000","85,964,000","97,022,000","107,138,000","112,487,000","79,800,000","88,816,000","86,371,000","109,121,000","74,960,000","82,405,000","86,458,000","97,739,000","77,090,000","79,904,000","75,212,000","75,614,000","70,874,000","81,700,000","82,830,000","98,080,000","68,447,000","77,025,000","86,141,000","62,159,000","53,458,000","62,154,000","63,292,000","52,023,000","38,329,000","49,829,000","42,400,000","50,600,000","42,600,000","56,400,000","52,100,000","58,300,000","44,300,000","62,500,000","46,000,000","50,000,000","44,000,000","57,600,000","54,700,000","60,600,000","41,500,000","56,100,000","66,200,000","41,700,000","40,900,000","47,200,000","65,800,000","59,000,000"
				InterestPayable,,,,,,,,,,,,"28,700,000","18,900,000","27,200,000","15,200,000","27,800,000","15,800,000","26,300,000","14,600,000","24,200,000","15,300,000","22,300,000","14,800,000","19,700,000","14,300,000","19,500,000","14,300,000","19,400,000","14,900,000","19,900,000","15,100,000",,"8,064,000","9,755,000","8,335,000","3,887,000","6,191,000","5,034,000","8,590,000","5,405,000","8,789,000","5,519,000","8,812,000","5,603,000","9,023,000","5,756,000","9,639,000","6,072,000","9,865,000","6,217,000","9,943,000","6,367,000","10,333,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"39,300,000","29,900,000","59,500,000","56,100,000","43,500,000","26,700,000","46,300,000","44,300,000","34,000,000","35,400,000","45,700,000","43,600,000","32,200,000","32,800,000","39,700,000","39,600,000","30,000,000","29,600,000","38,700,000","38,900,000","29,000,000","29,600,000","39,800,000","36,500,000","26,600,000","25,400,000","32,700,000","30,500,000","30,900,000","24,700,000","36,000,000","25,300,000","21,839,000","15,753,000","20,807,000","13,386,000","16,175,000","12,401,000","13,908,000","12,653,000","13,873,000","12,529,000","13,650,000","14,866,000","13,504,000","12,406,000","13,410,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"638,300,000","877,200,000","727,800,000","571,800,000","764,300,000","806,900,000","708,400,000","483,000,000","566,000,000","564,200,000","783,200,000","599,000,000","727,000,000","801,100,000","729,100,000","346,500,000","497,200,000","689,100,000","577,300,000","450,700,000","567,400,000","756,400,000","648,700,000","97,600,000","253,600,000","377,100,000","418,000,000","291,400,000","327,600,000","512,200,000","287,100,000",,"36,000,000","173,500,000","74,000,000",,,"83,050,000","65,100,000","25,000,000","25,000,000","138,000,000","46,000,000",,,"97,450,000","154,650,000","101,200,000","139,950,000","170,150,000","129,800,000","133,000,000","238,800,000","263,500,000","216,060,000","58,760,000","171,810,000","294,610,000","251,560,000","142,260,000","157,210,000","297,309,000","207,459,000","123,359,000","241,709,000","309,461,000","110,666,000","87,515,000","86,325,000","177,445,000","96,525,000","28,770,000","216,565,000","290,585,000","218,200,000","128,860,000","147,390,000","193,040,000","186,670,000","138,310,000","118,400,000","133,820,000","117,050,000","90,200,000","195,700,000","198,800,000","127,000,000","96,000,000","93,100,000","152,700,000","84,700,000","42,500,000","86,000,000","136,200,000","98,500,000","65,000,000","59,500,000","127,500,000","99,000,000","34,500,000","56,000,000","92,000,000","59,600,000","12,000,000","26,500,000","59,600,000","59,500,000","25,500,000","21,100,000","53,500,000","30,600,000"
			CurrentDebt,"638,300,000","877,200,000","727,800,000","571,800,000","764,300,000","806,900,000","708,400,000","483,000,000","566,000,000","564,200,000","783,200,000","599,000,000","727,000,000","801,100,000","729,100,000","346,500,000","497,200,000","689,100,000","577,300,000","450,700,000","567,400,000","756,400,000","648,700,000","97,600,000","253,600,000","377,100,000","418,000,000","291,400,000","327,600,000","512,200,000","287,100,000",,"36,000,000","173,500,000","74,000,000",,,"83,050,000","65,100,000","25,000,000","25,000,000","138,000,000","46,000,000",,,"97,450,000","154,650,000","101,200,000","139,950,000","170,150,000","129,800,000","133,000,000","238,800,000","263,500,000","216,060,000","58,760,000","171,810,000","294,610,000","251,560,000","142,260,000","157,210,000","297,309,000","207,459,000","123,359,000","241,709,000","309,461,000","110,666,000","87,515,000","86,325,000","177,445,000","96,525,000","28,770,000","216,565,000","290,585,000","218,200,000","128,860,000","147,390,000","193,040,000","186,670,000","138,310,000","118,400,000","133,820,000","117,050,000","90,200,000","195,700,000","198,800,000","127,000,000","96,000,000","93,100,000","152,700,000","84,700,000","42,500,000","86,000,000","136,200,000","98,500,000","65,000,000","59,500,000","127,500,000","99,000,000","34,500,000","56,000,000","92,000,000","59,600,000","12,000,000","26,500,000","59,600,000","59,500,000","25,500,000","21,100,000","53,500,000","30,600,000"
				CurrentNotesPayable,"607,100,000","846,000,000","672,000,000","461,000,000","653,500,000","696,100,000","648,000,000","477,600,000","560,600,000","518,900,000","743,200,000","434,000,000","512,000,000","626,100,000","553,600,000","191,000,000","391,700,000","583,600,000","477,300,000","450,700,000","567,400,000","506,400,000","398,700,000","97,600,000","253,600,000","377,100,000","338,000,000","211,400,000","247,600,000","397,500,000","287,100,000","0","36,000,000","93,500,000","74,000,000","0","0","83,050,000","40,100,000","0","0","113,000,000","46,000,000","0","0","97,450,000","129,650,000","76,200,000","114,950,000","145,150,000","129,800,000","133,000,000","238,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"31,200,000","31,200,000","55,800,000","110,800,000","110,800,000","110,800,000","60,400,000","5,400,000","5,400,000","45,300,000","40,000,000","165,000,000","215,000,000","175,000,000","175,500,000","155,500,000","105,500,000","105,500,000","100,000,000",,,"250,000,000","250,000,000",,,,"80,000,000","80,000,000","80,000,000","114,700,000",,,,"80,000,000",,,,,"25,000,000","25,000,000","25,000,000","25,000,000",,,,,"25,000,000","25,000,000","25,000,000","25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"35,700,000","60,700,000","61,000,000","42,900,000","41,300,000","74,100,000","75,900,000","57,800,000","47,500,000","67,900,000","68,200,000","47,300,000","43,200,000","55,900,000","58,200,000","45,100,000","44,200,000","63,200,000","66,900,000","50,900,000","50,200,000","95,900,000","105,100,000","84,900,000","64,700,000","99,700,000","76,400,000","47,100,000","44,600,000","87,800,000","76,100,000","0","15,588,000","31,496,000","39,810,000","7,828,000","7,706,000","28,813,000","40,386,000","9,434,000","16,074,000","29,196,000","33,683,000","10,914,000","10,719,000","20,954,000","16,964,000",,"0","1,873,000","0","9,717,000","1,959,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,"0",,,,"7,400,000","0","0","0","21,100,000","9,900,000",,"0","0","1,012,000","0","0","4,426,000","6,675,000","311,000","6,615,000","7,516,000","8,405,000","0","0","0","155,000",,"0","1,873,000","0","9,717,000","1,959,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"35,700,000","60,700,000","61,000,000","42,900,000","41,300,000","74,100,000","75,900,000","57,800,000","47,500,000","67,900,000","68,200,000","47,300,000","43,200,000","55,900,000","58,200,000","45,100,000","44,200,000","63,200,000","66,900,000","50,900,000","50,200,000","95,900,000","105,100,000","84,900,000","64,700,000","92,300,000","76,400,000","47,100,000","44,600,000","66,700,000","66,200,000","0","15,588,000","31,496,000","38,798,000","7,828,000","7,706,000","24,387,000","33,711,000","9,123,000","9,459,000","21,680,000","25,278,000","10,914,000","10,719,000","20,954,000","16,809,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"247,600,000","278,200,000","271,300,000","258,600,000","246,300,000","337,000,000","303,900,000","260,900,000","228,500,000","233,300,000","201,700,000","115,500,000","108,600,000","139,600,000","94,000,000","74,700,000","68,600,000","93,400,000","55,700,000","56,800,000","63,200,000","99,700,000","63,300,000","53,600,000","73,600,000","111,100,000","93,100,000","118,000,000","169,900,000","144,900,000","108,500,000","86,700,000","16,863,000","35,054,000","22,540,000","9,862,000","14,015,000","21,651,000","13,502,000","22,765,000","16,220,000","22,302,000","11,968,000","13,958,000","13,307,000","26,623,000","24,223,000","24,211,000","25,650,000","48,622,000","49,312,000","24,591,000","22,661,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,"100,000",,,"200,000",,,"200,000",,,,,"-200,000","100,000",,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"5,164,300,000","5,260,000,000","5,089,900,000","4,904,400,000","4,698,000,000","4,382,100,000","4,269,700,000","4,156,400,000","4,199,900,000","4,122,500,000","3,607,400,000","3,499,800,000","3,530,900,000","3,384,200,000","3,266,500,000","3,463,100,000","3,505,300,000","3,404,100,000","3,457,500,000","3,360,200,000","3,358,400,000","3,171,200,000","3,147,900,000","3,016,700,000","3,019,600,000","2,963,600,000","2,862,800,000","2,753,900,000","2,715,400,000","2,672,700,000","2,782,800,000","1,802,800,000","1,673,885,000","1,662,618,000","1,725,926,000","1,158,241,000","1,161,751,000","1,046,307,000","1,026,527,000","950,897,000","955,167,000","961,481,000","977,817,000","977,259,000","976,136,000","980,324,000","970,695,000","944,419,000","914,385,000","920,703,000","945,848,000","834,976,000","822,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermProvisions,"530,100,000","524,800,000","519,600,000","556,500,000","551,000,000","545,600,000","540,100,000","348,200,000","344,700,000","340,900,000","337,600,000","328,900,000","325,500,000","324,500,000","321,100,000","305,900,000","302,800,000","299,700,000","296,600,000","214,700,000","212,400,000","208,700,000","206,400,000","164,600,000","162,800,000","161,000,000","159,200,000","102,700,000","101,500,000","100,300,000","99,200,000","74,300,000","73,353,000","72,459,000","74,554,000","42,097,000","41,512,000","40,936,000","40,368,000","28,723,000","28,313,000","27,904,000","27,495,000","26,996,000","26,610,000","26,224,000","25,837,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
