name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,11/30/1995,08/31/1995
OperatingCashFlow,"2,098,767,000","322,195,000","529,888,000","566,952,000","679,732,000","154,304,000","484,798,000","482,727,000","651,122,000","360,381,000","680,530,000","640,710,000","609,811,000","141,304,000","389,392,000","457,673,000","562,036,000","362,539,000","342,910,000","553,095,000","146,270,000","865,174,000","482,182,000","535,623,000","516,637,000","429,002,000","436,673,000","678,996,000","31,442,000","410,089,000","-69,991,000","847,900,000","262,391,000","419,107,000","354,187,000","733,128,000","306,819,000","379,207,000","200,235,000","366,634,000","202,105,000","331,874,000","150,659,000","495,194,000","204,410,000","329,783,000","120,551,000","161,366,000","295,919,000","261,847,000","152,591,000","167,487,000","212,383,000","134,249,000","184,170,000","146,227,000","134,510,000","91,024,000","223,326,000","95,778,000","125,901,000","88,031,000","190,108,000","96,937,000","256,090,000","-23,564,000","183,344,000","84,609,000","106,195,000","111,406,000","87,341,000","115,852,000","90,636,000","126,116,000","34,576,000","99,645,000","78,778,000","80,649,000","59,746,000","136,194,000","61,070,000","84,985,000","25,829,000","112,146,000","76,927,000","57,831,000","112,866,000","84,313,000","48,981,000","61,488,000","68,043,000","69,900,000","-7,300,000","38,300,000","10,700,000","33,100,000","9,400,000","-35,600,000","4,600,000","3,400,000","-4,900,000","2,700,000","16,400,000","10,200,000","-5,700,000","-2,500,000","6,200,000","1,700,000"
	CashFlowFromContinuingOperatingActivities,"2,098,767,000","322,195,000","529,888,000","566,952,000","679,732,000","154,304,000","484,798,000","482,727,000","651,122,000","360,381,000","680,530,000","640,710,000","609,811,000","141,304,000","389,392,000","457,673,000","562,036,000","362,539,000","342,910,000","553,095,000","146,270,000","865,174,000","482,182,000","535,623,000","516,637,000","429,002,000","436,673,000","678,996,000","31,442,000","410,089,000","-69,991,000","847,900,000","262,391,000","419,107,000","354,187,000","733,128,000","306,819,000","379,207,000","200,235,000","366,634,000","202,105,000","331,874,000","150,659,000","495,194,000","204,410,000","329,783,000","120,551,000","161,366,000","295,919,000","261,847,000","152,591,000","167,487,000","212,383,000","134,249,000","168,954,000","146,227,000","134,510,000","91,024,000","221,207,000","100,722,000","127,453,000","86,479,000","190,371,000","96,435,000","256,090,000","-23,564,000","183,344,000","84,609,000","106,195,000","111,406,000","87,341,000","115,852,000","90,636,000","126,116,000","34,576,000","99,645,000","78,778,000","80,649,000","59,746,000","136,194,000","61,070,000","84,985,000","25,829,000","112,146,000","76,927,000","57,831,000","112,866,000","84,313,000","48,981,000","61,488,000","68,043,000","69,900,000","-7,300,000","38,300,000","10,700,000","33,100,000","9,400,000","-35,600,000","4,600,000","3,400,000","-4,900,000","2,700,000","16,400,000","10,200,000","-5,700,000","-2,500,000","6,200,000","1,700,000"
		NetIncomeFromContinuingOperations,"1,125,935,000","205,718,000","249,432,000","319,754,000","351,031,000","291,545,000","234,370,000","217,540,000","254,872,000","287,895,000","302,962,000","201,688,000","327,157,000","189,487,000","-101,843,000","-96,668,000","306,322,000","225,229,000","340,679,000","-172,034,000","161,625,000","500,285,000","188,270,000","612,150,000","94,503,000","138,159,000","34,474,000","261,307,000","207,777,000","-76,148,000","250,388,000","219,784,000","181,421,000","211,737,000","244,273,000","169,836,000","283,358,000","59,734,000","183,800,000","172,550,000","120,004,000","164,883,000","176,132,000","161,846,000",,,,"142,881,000","123,893,000","125,000,000","125,583,000","126,270,000","131,695,000","96,211,000","98,365,000","93,910,000","94,951,000","86,934,000","85,717,000","94,455,000","125,024,000","76,582,000","74,129,000","94,856,000","63,237,000","57,469,000","64,149,000","55,217,000","52,943,000","56,334,000","56,602,000","60,386,000","52,401,000","52,865,000","62,798,000","38,060,000","38,520,000","36,413,000","58,811,000","54,170,000","8,370,000","35,978,000","32,558,000","44,278,000","29,545,000","30,934,000","15,333,000","13,150,000","-15,355,000","3,847,000","-148,056,000","1,800,000","-28,900,000","27,900,000","19,400,000","29,100,000","19,600,000","-52,800,000","10,400,000","9,900,000","8,900,000","7,800,000","7,200,000","6,500,000","5,700,000","4,300,000","2,800,000","2,400,000"
		OperatingGainsLosses,"8,803,000","664,000","6,902,000","1,077,000","160,000","-2,924,000","18,800,000","96,477,000","19,240,000","-9,482,000","3,451,000","35,902,000","25,990,000","-337,000","-10,314,000","10,551,000","-63,051,000","3,564,000","9,854,000","-7,425,000","1,671,000","1,423,000","941,000","-371,824,000","-20,754,000","5,238,000","-27,853,000","7,171,000","19,571,000","10,404,000","12,788,000","11,493,000","16,959,000","8,159,000","24,650,000","16,417,000","-55,664,000","-13,882,000","3,374,000","-12,754,000","5,156,000","7,608,000","4,047,000","5,322,000","4,388,000","6,926,000","3,685,000","2,298,000","2,333,000","-2,029,000","2,797,000","2,305,000","808,000","3,647,000","-12,700,000","3,969,000","3,448,000","-5,952,000","-2,085,000","46,467,000","-47,438,000","512,000","2,251,000","-39,628,000","-10,383,000","13,354,000","9,543,000","684,000","16,251,000","15,344,000","13,986,000","6,764,000","13,224,000","14,881,000","21,286,000","22,876,000","6,256,000","1,166,000","2,115,000","4,228,000","37,394,000","11,242,000","7,239,000","3,629,000","7,922,000","5,050,000","3,747,000","4,633,000","11,433,000","-625,000","63,777,000","20,800,000","52,300,000","10,500,000","100,400,000","9,000,000","17,800,000","22,800,000","7,200,000","2,300,000","2,100,000","1,800,000","1,600,000","1,600,000","1,300,000","1,000,000",,
			GainLossOnSaleOfBusiness,,,"0","0",,,"7,996,000","0",,,"0","0",,,"-28,152,000","1,506,000",,,"0","-17,129,000",,,"0","-374,374,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"8,803,000","664,000","6,902,000","1,077,000","160,000","-2,924,000","10,804,000","9,520,000","2,988,000","-9,482,000","3,451,000","2,500,000","2,968,000","-337,000","17,838,000","9,045,000","-3,998,000","3,564,000","9,854,000","9,704,000","7,944,000","1,423,000","941,000","2,550,000","9,037,000","5,238,000","-1,270,000","5,306,000","2,718,000","2,539,000","4,118,000","3,750,000","2,444,000","-187,000","1,798,000","1,570,000","1,990,000","-2,486,000","3,374,000","149,000","-622,000","483,000","116,000","-234,000","-948,000","1,420,000","-250,000","-267,000","-1,447,000","-1,334,000","862,000","-708,000","-376,000","18,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"687,858,000","172,944,000","174,763,000","170,462,000","169,689,000","165,701,000","161,486,000","156,894,000","157,376,000","154,679,000","158,467,000","155,915,000","152,242,000","148,528,000","155,157,000","146,000,000","147,079,000","142,799,000","183,958,000","203,283,000","200,038,000","190,206,000","188,777,000","181,739,000","180,381,000","169,355,000","163,330,000","162,062,000","158,843,000","153,789,000","153,600,000","148,865,000","145,905,000","142,565,000","138,732,000","133,005,000","130,626,000","125,756,000","109,540,000","80,586,000","77,807,000","75,975,000","72,987,000","67,821,000","64,470,000","62,037,000","60,071,000","58,486,000","58,353,000","57,468,000","56,865,000","56,813,000","58,185,000","57,123,000","56,244,000","54,970,000","52,892,000","52,811,000","51,392,000","49,230,000","47,058,000","45,790,000","45,209,000","44,478,000","41,717,000","41,891,000","42,639,000","26,372,000","25,860,000","24,848,000","23,212,000","22,257,000","20,927,000","20,270,000","19,985,000","19,336,000","17,921,000","17,445,000","16,895,000","16,267,000","15,698,000","15,805,000","26,156,000","26,281,000","26,624,000","26,148,000","27,290,000","26,927,000","29,670,000","27,718,000","28,281,000","29,800,000","27,400,000","27,000,000","29,500,000","22,500,000","21,000,000","19,000,000","8,200,000","7,100,000","6,400,000","5,400,000","5,100,000","4,300,000","3,500,000","2,500,000","2,100,000","1,700,000"
			DepreciationAndAmortization,"687,858,000","172,944,000","174,763,000","170,462,000","169,689,000","165,701,000","161,486,000","156,894,000","157,376,000","154,679,000","158,467,000","155,915,000","152,242,000","148,528,000","155,157,000","146,000,000","147,079,000","142,799,000","183,958,000","203,283,000","200,038,000","190,206,000","188,777,000","181,739,000","180,381,000","169,355,000","163,330,000","162,062,000","158,843,000","153,789,000","153,600,000","148,865,000","145,905,000","142,565,000","138,732,000","133,005,000","130,626,000","125,756,000","109,540,000","80,586,000","77,807,000","75,975,000","72,987,000","67,821,000","64,470,000","62,037,000","60,071,000","58,486,000","58,353,000","57,468,000","56,865,000","56,813,000","58,185,000","57,123,000","56,244,000","54,970,000","52,892,000","52,811,000","51,392,000","49,230,000","47,058,000","45,790,000","45,209,000","44,478,000","41,717,000","41,891,000","42,639,000","26,372,000","25,860,000","24,848,000","23,212,000","22,257,000","20,927,000","20,270,000","19,985,000","19,336,000","17,921,000","17,445,000","16,895,000","16,267,000","15,698,000","15,805,000","26,156,000","26,281,000","26,624,000","26,148,000","27,290,000","26,927,000","29,670,000","27,718,000","28,281,000","29,800,000","27,400,000","27,000,000","29,500,000","22,500,000","21,000,000","19,000,000","8,200,000","7,100,000","6,400,000","5,400,000","5,100,000","4,300,000","3,500,000","2,500,000","2,100,000","1,700,000"
		DeferredTax,"41,754,000","-41,000","3,759,000","16,039,000","21,997,000","18,688,000","49,065,000","59,682,000","28,800,000","103,301,000","-30,867,000","11,884,000","19,334,000","41,372,000","73,604,000","143,174,000","13,265,000","43,617,000","-262,436,000","-173,719,000","20,847,000","20,091,000","4,617,000","32,180,000","-12,577,000","56,187,000","78,418,000","-3,383,000","227,032,000","-194,574,000","226,714,000","-12,576,000","24,056,000","31,880,000","32,733,000","54,300,000","36,448,000","-101,963,000","73,851,000","56,826,000","4,497,000","-2,445,000","18,164,000","15,483,000","25,901,000","32,089,000","13,900,000","72,196,000","-7,386,000","-3,311,000","5,452,000","15,411,000","13,576,000","16,430,000","38,755,000","38,986,000","24,610,000","-7,439,000","-7,044,000","-1,813,000","29,652,000","-2,194,000","1,093,000","22,229,000","-18,555,000","-2,425,000","-54,407,000","2,483,000","-5,619,000","-5,814,000","17,284,000","7,003,000","5,844,000","-1,016,000","8,643,000","7,517,000","-87,000","4,841,000","39,894,000","10,731,000","3,982,000","7,861,000","-6,421,000","12,045,000","1,569,000","2,900,000","11,509,000","-8,660,000","5,901,000","156,000",,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"41,754,000","-41,000","3,759,000","16,039,000","21,997,000","18,688,000","49,065,000","59,682,000","28,800,000","103,301,000","-30,867,000","11,884,000","19,334,000","41,372,000","73,604,000","143,174,000","13,265,000","43,617,000","-262,436,000","-173,719,000","20,847,000","20,091,000","4,617,000","32,180,000","-12,577,000","56,187,000","78,418,000","-3,383,000","227,032,000","-194,574,000","226,714,000","-12,576,000","24,056,000","31,880,000","32,733,000","54,300,000","36,448,000","-101,963,000","73,851,000","56,826,000","4,497,000","-2,445,000","18,164,000","15,483,000","25,901,000","32,089,000","13,900,000","72,196,000","-7,386,000","-3,311,000","5,452,000","15,411,000","13,576,000","16,430,000","38,755,000","38,986,000","24,610,000","-7,439,000","-7,044,000","-1,813,000","29,652,000","-2,194,000","1,093,000","22,229,000","-18,555,000","-2,425,000","-54,407,000","2,483,000","-5,619,000","-5,814,000","17,284,000","7,003,000","5,844,000","-1,016,000","8,643,000","7,517,000","-87,000","4,841,000","39,894,000","10,731,000","3,982,000","7,861,000","-6,421,000","12,045,000","1,569,000","2,900,000","11,509,000","-8,660,000","5,901,000","156,000",,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,"0","0","0","0","0","83,855,000","0","41,037,000","41,537,000","6,093,000","14,351,000","0","280,066,000","601,040,000","61,117,000","39,366,000","43,408,000","0","176,000,000","77,000,000",,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"103,518,000","24,904,000","26,311,000","24,181,000","28,122,000","23,595,000","24,241,000","25,092,000","22,255,000","19,870,000","20,039,000","18,766,000","16,935,000","12,110,000","13,456,000","39,744,000","10,176,000","9,685,000","6,614,000","10,974,000","7,903,000","9,601,000","8,521,000","6,100,000","10,620,000","13,097,000","13,870,000","14,495,000","15,537,000","12,762,000","12,420,000","14,624,000","14,625,000","15,074,000","12,903,000","14,829,000","16,245,000","16,021,000","10,527,000","10,513,000","11,794,000","12,550,000","12,326,000","13,334,000","13,342,000","9,716,000","12,059,000","11,093,000","12,166,000","10,233,000","10,572,000","11,438,000","11,403,000","11,009,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-667,000","-1,980,000","-6,221,000","-4,383,000","-8,602,000","-2,642,000","-9,329,000","-7,584,000","-12,606,000","-2,427,000","-11,902,000","-18,336,000","-4,475,000","-3,280,000","-21,485,000","-6,957,000","-22,690,000","-24,505,000","-8,740,000","-6,101,000","-1,194,000","-631,000","-11,813,000","-7,196,000","6,747,000","2,427,000","4,754,000","6,495,000","6,972,000","1,936,000","1,001,000","1,382,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"11,966,000","4,714,000","-2,187,000","12,144,000","-2,705,000","3,979,000","8,727,000","-2,979,000","-10,940,000","5,939,000","25,288,000","-1,566,000","24,137,000","1,720,000","234,358,000","120,519,000","34,378,000","9,959,000","25,216,000","13,094,000","19,148,000","9,467,000","-16,501,000","-13,957,000","11,613,000","11,507,000","44,691,000","0","-445,703,000","495,000,000","0","17,000,000",,,"0","97,000,000","0","300,000,000","13,146,000",,,,,,,"114,752,000","554,474,000","0","-2,368,000","6,495,000","3,687,000","930,000","-8,918,000","15,485,000","13,938,000","16,688,000","13,549,000","14,829,000","13,671,000","-29,077,000","-1,289,000","15,529,000","22,676,000","34,718,000",,,,,,,,,,,,,,,,,,,"573,000","668,000","655,000","500,000",,,,,,,,"-27,100,000",,"-27,500,000","-49,000,000","-24,600,000",,"-15,900,000","-22,300,000","-12,300,000","46,400,000","-2,200,000","-16,200,000","-10,300,000","-200,000","-2,400,000"
		ChangeInWorkingCapital,"118,933,000","-86,708,000","70,908,000","23,295,000","111,438,000","-346,280,000","-11,891,000","-69,979,000","179,519,000","-201,821,000","201,190,000","134,266,000","44,016,000","-292,613,000","-16,563,000","88,260,000","99,516,000","-72,314,000","-241,041,000","77,882,000","-326,079,000","94,735,000","64,816,000","91,215,000","83,072,000","-37,158,000","-71,889,000","239,986,000","-142,286,000","16,440,000","-713,295,000","451,137,000","-206,221,000","28,028,000","-94,629,000","251,021,000","-82,709,000","498,000","-171,313,000","66,174,000","-8,413,000","79,404,000","-131,803,000","232,019,000","-36,543,000","111,459,000","-138,611,000","-128,015,000","97,679,000","67,991,000","-59,337,000","-47,616,000","4,633,000","-67,038,000","-25,648,000","-62,296,000","-54,940,000","-50,159,000","79,556,000","-58,540,000","-25,554,000","-49,740,000","45,013,000","-60,218,000","180,219,000","-133,853,000","123,817,000","-2,544,000","16,760,000","20,694,000","-23,743,000","19,442,000","-1,760,000","39,116,000","-78,136,000","11,856,000","16,168,000","20,784,000","-57,969,000","50,798,000","-4,374,000","14,099,000","-34,276,000","25,245,000","10,612,000","-7,701,000","54,987,000","48,263,000","17,332,000","30,392,000","145,487,000","17,600,000",,,,,,,,,,,,,,,,
			ChangeInReceivables,"116,803,000","-84,236,000","51,346,000","41,881,000","107,812,000","-210,518,000","-25,934,000","42,364,000","-58,863,000","-57,931,000","54,198,000","162,214,000","-162,486,000","-131,093,000","231,198,000","118,052,000","-95,610,000","-97,821,000","-80,262,000","32,480,000","-157,334,000","-68,343,000","-119,002,000","124,339,000","-58,192,000","-153,423,000","-46,882,000","70,088,000","-22,950,000","-170,362,000","-126,523,000","184,832,000","-88,354,000","-72,305,000","-153,173,000","68,277,000","41,442,000","-124,620,000","-9,641,000","5,054,000","23,898,000","-15,254,000","-55,405,000","79,538,000","-63,745,000","4,461,000","-27,616,000","-28,501,000","21,840,000","44,937,000","2,982,000","-20,352,000","-77,707,000","27,660,000","-32,193,000","-26,217,000","-116,167,000","-16,322,000","30,105,000","-14,023,000","-82,624,000","21,404,000","-44,491,000","-46,213,000","5,331,000","-23,408,000","-20,937,000","-14,038,000","-16,158,000","-10,888,000","-27,426,000","-19,885,000","-1,602,000","-12,511,000","-31,391,000","-9,238,000","-64,000","-676,000","-4,337,000","7,109,000","-9,308,000","-11,163,000","-15,520,000","-19,279,000","478,000","-2,846,000","21,833,000","715,000","12,985,000","24,031,000",,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"19,864,000","-66,270,000","67,652,000","-88,621,000","107,103,000","-224,274,000","-8,682,000","-27,599,000","48,160,000","-32,966,000","102,727,000","105,753,000","-156,145,000","-132,292,000","-6,554,000","27,124,000","-38,045,000","-63,701,000","-10,281,000","-32,816,000","-129,376,000","16,168,000","-66,580,000","18,345,000","-25,908,000","-78,097,000","-24,719,000","-35,198,000","8,793,000","-151,743,000","-57,286,000","81,689,000","-10,514,000","-54,565,000","-80,496,000","38,685,000","74,510,000","-92,339,000","3,676,000","1,945,000","18,412,000","-71,706,000","-27,365,000","21,592,000","-62,614,000","-20,461,000","33,699,000","-12,044,000","33,130,000","594,000","35,922,000","-14,162,000","-40,316,000","-13,757,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"11,872,000","849,000","8,210,000","780,000","2,033,000","-5,303,000","-3,904,000","-7,749,000","-2,531,000","1,835,000","639,000","-2,023,000","8,218,000","3,324,000","-14,850,000","16,723,000","14,011,000","57,621,000","-32,897,000","45,339,000","-22,158,000","-8,909,000","35,965,000","-3,832,000","-4,289,000","-4,924,000","-12,457,000","-13,076,000","-13,587,000","-9,193,000","-21,200,000","-14,467,000","1,549,000","-12,280,000","-3,477,000","-6,418,000","-1,238,000","2,162,000","2,094,000","245,000","-3,138,000","4,851,000","-1,497,000","2,398,000","1,940,000","7,429,000","-6,933,000","1,036,000","187,000","1,818,000","-743,000","-3,186,000","5,989,000","13,055,000","-1,467,000","-947,000","-3,800,000","3,499,000","-3,873,000","-4,359,000","-164,000","19,667,000","10,531,000","-5,836,000","-4,371,000","-18,911,000","14,650,000","-142,000","292,000","-2,820,000","-808,000","123,000","-1,876,000","6,818,000","-6,815,000","4,647,000","-4,216,000","9,543,000","-12,848,000","10,070,000","-4,290,000","6,726,000","-1,728,000","11,609,000","962,000","-24,418,000","17,085,000","-17,642,000","2,442,000","7,517,000",,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"66,586,000","21,402,000","17,092,000","-22,000","28,114,000","-75,504,000","36,755,000","16,303,000","8,187,000","-24,045,000","22,123,000","-37,775,000","-30,350,000","-38,537,000","-23,159,000","-48,028,000","98,058,000","-62,830,000","8,281,000","74,492,000","-29,683,000","-26,214,000","57,404,000","-68,316,000","15,027,000","7,782,000","19,525,000","-39,350,000","61,756,000","-10,933,000","-5,288,000","48,354,000","-3,464,000","-42,558,000","88,247,000","23,313,000","-10,998,000","-83,896,000","128,186,000","-46,417,000","-104,962,000","64,071,000","93,786,000","863,000","56,258,000","87,985,000","-114,069,000","-10,499,000","55,881,000","66,766,000","-86,403,000","-3,688,000","67,127,000","-46,475,000","70,222,000","5,455,000","20,962,000","-39,217,000","-2,758,000","24,688,000","15,241,000","-46,387,000","24,155,000","37,554,000","11,726,000","-32,723,000","26,116,000","-2,301,000","9,919,000","-4,865,000","9,991,000","7,836,000","-8,906,000","8,843,000","1,075,000","-13,802,000","12,526,000","-6,674,000","1,035,000","472,000","346,000","8,969,000","-5,695,000","-2,242,000","1,871,000","2,160,000","4,928,000","-3,408,000","-8,120,000","-22,116,000",,,,,,,,,,,,,,,,,,
				ChangeInPayable,"66,586,000","21,402,000","17,092,000","-22,000","28,114,000","-75,504,000","36,755,000","16,303,000","8,187,000","-24,045,000","22,123,000","-37,775,000","-30,350,000","-38,537,000","-23,159,000","-48,028,000","98,058,000","-62,830,000","8,281,000","74,492,000","-29,683,000","-26,214,000","57,404,000","-68,316,000","15,027,000","7,782,000","19,525,000","-39,350,000","61,756,000","-10,933,000","-5,288,000","48,354,000","-3,464,000","-42,558,000","88,247,000","23,313,000","-10,998,000","-83,896,000","128,186,000","-46,417,000","-63,339,000","22,448,000","16,712,000","68,871,000","19,792,000","56,443,000","-81,156,000","-17,505,000","7,735,000","49,417,000","-56,532,000","12,656,000","8,647,000","-25,072,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-20,039,000","-92,141,000","43,072,000","-11,036,000","53,655,000","4,921,000","29,878,000","9,966,000","-50,600,000","-52,720,000","47,617,000","-10,648,000","19,691,000","-4,804,000","40,339,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-20,039,000","-92,141,000","43,072,000","-11,036,000","53,655,000","4,921,000","29,878,000","9,966,000","-50,600,000","-52,720,000","47,617,000","-10,648,000","19,691,000","-4,804,000","40,339,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"66,586,000","21,402,000","17,092,000","-22,000","28,114,000","-75,504,000","36,755,000","16,303,000","8,187,000","-24,045,000","22,123,000","-37,775,000","-30,350,000","-38,537,000","-23,159,000","-48,028,000","98,058,000","-62,830,000","8,281,000","74,492,000","-29,683,000","-26,214,000","57,404,000","-68,316,000","15,027,000","7,782,000","19,525,000","-39,350,000","61,756,000","-10,933,000","-5,288,000","48,354,000","-3,464,000","-42,558,000","88,247,000","23,313,000","-10,998,000","-83,896,000","59,078,000","-26,378,000","28,802,000","-20,624,000","27,748,000","15,216,000","14,871,000","26,565,000","-91,122,000","33,095,000","60,455,000","1,800,000","-45,884,000","-7,035,000","13,451,000","-65,411,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,623,000",,,"36,466,000","31,542,000","-32,913,000","7,006,000","48,146,000","17,349,000","-29,871,000","-16,344,000","58,480,000","-21,403,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-16,346,000","3,520,000","-6,724,000","-5,957,000","-7,185,000","-6,521,000","-4,270,000","-3,803,000","-723,000","2,673,000","4,641,000","2,734,000","1,587,000","-1,997,000","1,355,000","-1,312,000","1,400,000","2,054,000","1,886,000","-1,707,000","-9,814,000","-2,310,000","4,812,000","31,512,000","534,000","-965,000","1,783,000","1,562,000","225,000","153,000","294,000","464,000","740,000","1,418,000","-130,000","19,081,000","8,645,000","-9,865,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,792,000","-2,120,000","-490,000","-289,000","12,064,000","-11,986,000","21,758,000","2,289,000","-32,010,000","-8,000","-2,543,000","2,264,000","-11,052,000","-3,128,000","-1,542,000","-2,840,000","-425,000","4,793,000","2,671,000","-3,491,000","6,682,000","4,211,000","9,488,000","-2,548,000",,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-100,343,000","15,211,000","-3,787,000","-108,448,000","-3,319,000","15,177,000","-18,500,000","-28,935,000","128,530,000","4,691,000","37,990,000","-21,155,000","116,888,000","16,771,000","-209,663,000","-10,975,000","1,705,000","60,440,000","-45,028,000","24,582,000","28,665,000","4,846,000","99,588,000","26,129,000","6,413,000","74,881,000","45,380,000","-73,377,000","105,654,000","69,167,000","32,845,000","34,899,000","-23,015,000","37,278,000","1,702,000","23,642,000","-7,488,000","127,106,000","-57,111,000","21,874,000","47,887,000","17,462,000","-43,246,000","16,983,000","-35,199,000","9,483,000","6,861,000","-92,178,000","18,936,000","-45,063,000","24,840,000","-26,024,000","11,757,000","-54,116,000","-67,946,000","-47,212,000","59,567,000","2,602,000","54,139,000","-59,468,000","42,133,000","-39,235,000","57,459,000","-41,234,000","166,797,000","-59,955,000","110,922,000","11,562,000","48,244,000","14,509,000","-16,209,000","43,354,000","7,866,000","14,677,000","-23,460,000","30,257,000","10,465,000","16,327,000","-30,767,000","36,275,000","10,420,000","12,407,000","-10,908,000","30,364,000","4,630,000","20,894,000","4,459,000","64,387,000","537,000","23,508,000",,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"40,361,000","-43,454,000","4,771,000","95,061,000","-16,017,000","-63,611,000","3,962,000","-88,159,000","104,919,000","-129,044,000","81,599,000","30,271,000","110,159,000","-141,081,000","-1,444,000","13,800,000","79,952,000","-31,778,000","-93,021,000","-97,304,000","-135,755,000","195,665,000","-13,951,000","-18,617,000","123,579,000","39,491,000","-79,238,000","294,139,000","-273,384,000","137,608,000","-593,423,000","197,055,000","-93,677,000","116,475,000","-27,798,000","123,126,000","-113,072,000","89,611,000","-233,066,000","85,418,000","27,902,000","8,274,000","-125,441,000","132,237,000","4,203,000","2,101,000","3,146,000","2,127,000","835,000","-467,000","-13,000","5,634,000","-2,533,000","-7,162,000","5,736,000","6,625,000","-15,502,000","-721,000","1,943,000","-5,378,000","-140,000","-5,189,000","-2,641,000","-4,489,000","736,000","1,144,000","-11,726,000",,,"25,047,000",,,,,,,,,,,,,,,,,,,,,,"17,600,000",,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,119,000",,,"1,552,000","-263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
