name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
TotalOperatingIncomeAsReported,"3,800,000","-17,300,000","-38,700,000","93,300,000","-33,500,000","-106,700,000","-40,000,000","-30,800,000","22,900,000","-24,000,000","4,400,000","33,400,000","4,700,000","33,800,000","16,400,000","21,600,000","43,600,000","41,300,000","39,700,000","35,000,000","51,500,000","31,800,000","-28,200,000","9,900,000","-2,600,000","-18,800,000","-87,000,000","9,600,000","83,700,000","68,700,000","-39,600,000","61,400,000","-10,300,000","35,300,000","28,900,000","-19,000,000","27,300,000","54,400,000","73,601,000","98,854,000","78,459,000","35,014,000","33,196,000","56,531,000","23,411,000","11,366,000","19,247,000","29,572,000","19,764,000","2,907,000","6,368,000","13,842,000","-5,801,000","52,951,000","56,744,000","41,606,000","28,946,000","1,444,000","10,004,000","17,279,000","38,942,000","34,975,000","24,032,000","29,122,000","37,200,000","31,085,000","20,634,000","20,767,000"
TotalExpenses,"3,637,900,000","1,115,200,000","900,600,000","781,600,000","840,500,000","707,000,000","594,800,000","598,800,000","430,100,000","710,600,000","755,800,000","893,000,000","876,000,000","805,800,000","836,400,000","931,900,000","901,900,000","709,200,000","687,500,000","1,062,400,000","979,400,000","905,200,000","972,800,000","956,700,000","942,100,000","731,800,000","985,000,000","1,096,600,000","1,072,500,000","949,900,000","1,343,000,000","1,614,400,000","1,445,200,000","1,305,700,000","1,214,200,000","1,524,500,000","1,326,900,000","1,264,200,000","1,147,281,000","1,080,964,000","1,007,109,000","1,134,572,000","986,718,000","720,706,000","709,656,000","593,339,000","576,963,000","565,701,000","494,888,000","481,709,000","489,497,000","478,589,000","449,840,000","361,313,000","441,935,000","682,765,000","642,274,000","593,279,000","265,179,000","410,805,000","382,784,000","316,138,000","344,650,000","415,625,000","392,725,000","366,609,000","373,283,000","343,109,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-209,500,000","-95,500,000","-87,100,000","51,500,000","-78,400,000","-146,100,000","-82,100,000","-56,100,000","3,600,000","-14,400,000","-38,600,000","-4,600,000","-16,800,000","16,500,000","18,100,000","-16,500,000","-51,900,000","-4,800,000","-83,600,000","-23,600,000","9,800,000","-6,200,000","-79,600,000","-33,400,000","-147,900,000","-67,700,000","-116,800,000","-48,900,000","2,500,000","23,800,000","-63,500,000","9,400,000","-8,300,000","-49,800,000","-15,500,000","-34,800,000","7,800,000","46,200,000","44,537,000","42,416,000","65,662,000","51,923,000","69,908,000","19,614,000","-7,651,000","4,201,000","9,120,000","21,221,000","-889,000","-12,806,000","29,266,000","2,315,000","-25,468,000","75,638,000","18,536,000","-12,515,000","41,808,000","-3,392,000","7,791,000","9,456,000","37,418,000","28,210,000","31,522,000","35,673,000","23,155,000","3,532,000","32,145,000","-39,406,000"
NormalizedIncome,"-183,040,000","-82,240,000","-75,300,000","54,774,566.474","-73,363,000","-142,304,000","-78,815,000","-61,867,000","-6,442,105.263","-38,125,000","-17,011,855.67","1,386,000","-12,712,000","18,106,000","-10,684,000","-14,029,000","-9,298,000","-2,245,161.29","-25,800,000","-11,650,632.911","9,020,000","-11,415,873.016","-69,873,316.708","-27,941,951.22","-70,500,000","-63,080,000","-120,018,152.35","-13,774,647.887","35,740,000","35,200,000","-31,013,910.355","26,393,600","-32,394,400","-11,840,000","6,259,615.385","-39,090,000","2,145,000","30,368,831.169","48,390,950.086","74,271,318.214","61,179,144.104","16,400,624.616","56,181,258.967","43,967,967.657","6,033,450","4,153,079.848","10,620,882.117","21,697,227.136","7,753,400","-7,360,300","19,413,714.597","3,427,150","-17,881,200","44,259,018.304","18,560,700","15,902,350","20,782,937.248","-3,325,700","6,214,238.246","18,257,643.216","38,298,996.098","35,068,843.241","23,533,712.006","29,046,887.735","35,132,102.598","27,116,516.638","21,258,000","-7,223,800"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,000","23,000","107,000","216,000","95,000","290,000","569,000",,"1,337,000","1,369,000",,,,
InterestExpense,"166,900,000","51,600,000","40,200,000","38,200,000","36,900,000","34,200,000","32,700,000","33,300,000","30,600,000","29,300,000","35,400,000","33,800,000","33,100,000","32,300,000","35,100,000","37,700,000","37,500,000","45,200,000","47,300,000","47,400,000","44,500,000","43,900,000","44,000,000","44,600,000","42,800,000","30,300,000","25,000,000","25,500,000","27,400,000","27,000,000","27,500,000","28,400,000","28,700,000","26,200,000","23,100,000","24,200,000","24,700,000","24,800,000","24,326,000","24,271,000","18,392,000","18,584,000","18,145,000","12,577,000","10,544,000","7,481,000","7,992,000","7,794,000","7,277,000","7,434,000","8,240,000","8,243,000","8,447,000","8,644,000","9,565,000","10,670,000","8,536,000","5,166,000","1,243,000","1,346,000","1,113,000",,"1,192,000","1,705,000","2,157,000","3,976,000","6,190,000",
NetInterestIncome,"-166,900,000","-51,600,000","-40,200,000","-38,200,000","-36,900,000","-34,200,000","-32,700,000","-33,300,000","-30,600,000","-29,300,000","-35,400,000","-33,800,000","-33,100,000","-32,300,000","-35,100,000","-37,700,000","-37,500,000","-45,200,000","-47,300,000","-47,400,000","-44,500,000","-43,900,000","-44,000,000","-44,600,000","-42,800,000","-30,300,000","-25,000,000","-25,500,000","-27,400,000","-27,000,000","-27,500,000","-28,400,000","-28,700,000","-26,200,000","-23,100,000","-24,200,000","-24,700,000","-24,800,000","-24,326,000","-24,271,000","-18,392,000","-18,584,000","-18,145,000","-12,577,000","-10,544,000","-7,481,000","-7,992,000","-7,794,000","-7,277,000","-7,434,000","-8,070,000","-8,243,000","-8,447,000","-8,644,000","-9,523,000","-10,647,000","-8,429,000","-4,950,000","-1,148,000","-1,056,000","-544,000",,"145,000","-336,000","-2,157,000","-3,976,000","-6,190,000",
EBIT,"-40,600,000","-43,200,000","-46,900,000","90,100,000","-40,600,000","-111,700,000","-49,100,000","-22,700,000","34,400,000","15,400,000","-3,400,000","29,700,000","16,600,000","48,600,000","53,900,000","22,100,000","-12,900,000","42,100,000","37,200,000","23,700,000","53,200,000","37,600,000","-36,200,000","3,600,000","-104,800,000","-37,200,000","-98,400,000","-31,300,000","20,800,000","46,000,000","-37,200,000","39,900,000","18,500,000","-23,400,000","7,500,000","-10,500,000","32,700,000","71,000,000","70,205,000","66,865,000","84,393,000","70,600,000","45,272,000","32,427,000","3,061,000","11,952,000","17,705,000","29,094,000","6,468,000","-5,471,000","16,488,000","12,131,000","-17,473,000","84,364,000","56,744,000","41,606,000","28,946,000","1,444,000","171,746,000","17,279,000","38,942,000","34,975,000","24,032,000","29,122,000","37,200,000","31,085,000","20,808,000","20,761,000"
EBITDA,"-40,600,000"
ReconciledCostOfRevenue,"3,428,000,000","1,065,200,000","833,300,000","741,600,000","787,900,000","642,300,000","532,000,000","523,400,000","364,400,000","638,300,000","684,000,000","811,800,000","789,800,000","715,300,000","752,200,000","849,200,000","822,100,000","637,300,000","651,300,000","945,900,000","870,500,000","797,900,000","866,400,000","856,300,000","841,600,000","626,800,000","866,100,000","975,200,000","953,500,000","823,400,000","1,216,100,000","1,493,200,000","1,335,900,000","1,216,200,000","1,130,600,000","1,443,400,000","1,253,200,000","1,184,200,000","1,079,163,000","1,021,412,000","958,188,000","1,085,342,000","938,033,000","681,179,000","683,205,000","558,376,000","540,862,000","533,167,000","465,033,000","452,941,000","461,257,000","451,275,000","425,671,000","335,293,000","417,486,000","647,397,000","610,338,000","559,889,000","408,950,000","390,209,000","361,255,000","296,079,000","325,609,000","393,601,000","371,850,000","346,744,000","349,141,000","325,116,000"
ReconciledDepreciation,,,,,,,"26,300,000","26,200,000","26,200,000","26,400,000","27,500,000","27,400,000","27,000,000","28,200,000","29,300,000","29,600,000","29,500,000","29,700,000","24,200,000","48,600,000","40,900,000","41,100,000","44,000,000","44,500,000","43,800,000","38,800,000","38,000,000","36,000,000","36,000,000","35,400,000","37,600,000","35,400,000","35,400,000","30,200,000","29,600,000","29,400,000","29,500,000","29,300,000","17,526,000","27,696,000","23,301,000","23,146,000","22,461,000","17,222,000","17,065,000","17,645,000","10,223,000","18,420,000","18,017,000","17,491,000","18,081,000","18,766,000","18,084,000","17,732,000","18,319,000","16,480,000","15,250,000","11,680,000","4,211,000","4,248,000","4,775,000","4,541,000","3,365,000","2,822,000","2,961,000","2,673,000","2,972,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"-209,500,000","-95,500,000","-87,100,000","51,500,000","-78,400,000","-146,100,000","-82,100,000","-56,100,000","3,600,000","-14,400,000","-38,600,000","-4,600,000","-16,800,000","16,500,000","19,100,000","-16,000,000","-51,200,000","-2,900,000","-11,100,000","-23,600,000","9,800,000","-6,200,000","-79,600,000","-33,400,000","-147,900,000","-67,700,000","-116,800,000","-48,900,000","2,500,000","23,800,000","-63,500,000","9,400,000","-8,300,000","-49,800,000","-15,500,000","-34,800,000","7,800,000","46,200,000","44,537,000","42,416,000","65,662,000","51,923,000","69,908,000","19,614,000","-7,651,000","4,201,000","9,120,000","21,221,000","-889,000","-12,806,000","29,266,000","2,315,000","-25,468,000","75,638,000","18,536,000","-12,515,000","41,808,000","-3,392,000","7,791,000","9,456,000","37,418,000","28,210,000","31,522,000","35,673,000","23,155,000","3,532,000","32,145,000","-39,406,000"
TotalUnusualItemsExcludingGoodwill,"-44,100,000","-22,100,000","-11,800,000","-3,300,000","-6,900,000","-5,200,000","-4,500,000","7,900,000","10,600,000","32,500,000","-21,700,000","-8,200,000","-5,600,000","-2,200,000","40,800,000","-2,700,000","-57,400,000","-700,000","24,500,000","-12,000,000","1,300,000","5,300,000","-9,800,000","-6,700,000","-129,000,000","-7,700,000","3,400,000","-40,800,000","-55,400,000","-19,000,000","-33,100,000","-20,800,000","29,600,000","-58,400,000","-21,900,000","6,600,000","5,800,000","15,900,000","-3,866,000","-31,989,000","4,506,000","35,586,000","13,857,000","-24,647,000","-21,053,000","51,000","-1,542,000","-478,000","-13,296,000","-8,378,000","9,950,000","-1,711,000","-11,672,000","31,413,000","-38,000","-43,719,000","21,101,000","-102,000","1,597,000","-8,891,000","-887,000","-6,871,000","8,004,000","6,638,000","-12,004,000","-23,678,000","18,145,000","-53,637,000"
TotalUnusualItems,"-44,100,000","-22,100,000","-11,800,000","-3,300,000","-6,900,000","-5,200,000","-4,500,000","7,900,000","10,600,000","32,500,000","-21,700,000","-8,200,000","-5,600,000","-2,200,000","40,800,000","-2,700,000","-57,400,000","-700,000","24,500,000","-12,000,000","1,300,000","5,300,000","-9,800,000","-6,700,000","-129,000,000","-7,700,000","3,400,000","-40,800,000","-55,400,000","-19,000,000","-33,100,000","-20,800,000","29,600,000","-58,400,000","-21,900,000","6,600,000","5,800,000","15,900,000","-3,866,000","-31,989,000","4,506,000","35,586,000","13,857,000","-24,647,000","-21,053,000","51,000","-1,542,000","-478,000","-13,296,000","-8,378,000","9,950,000","-1,711,000","-11,672,000","31,413,000","-38,000","-43,719,000","21,101,000","-102,000","1,597,000","-8,891,000","-887,000","-6,871,000","8,004,000","6,638,000","-12,004,000","-23,678,000","18,145,000","-53,637,000"
NormalizedEBITDA,"3,500,000","-21,100,000","-35,100,000","93,400,000","-33,700,000","-106,500,000","-18,300,000","-4,400,000","50,000,000","9,300,000","45,800,000","65,300,000","49,200,000","79,000,000","42,400,000","54,400,000","74,000,000","72,500,000","36,900,000","84,300,000","92,800,000","73,400,000","17,600,000","54,800,000","68,000,000","9,300,000","-63,800,000","45,500,000","112,200,000","100,400,000","33,500,000","96,100,000","24,300,000","65,200,000","59,000,000","12,300,000","56,400,000","84,400,000","91,597,000","126,550,000","103,188,000","58,160,000","53,876,000","74,296,000","41,179,000","29,546,000","29,470,000","47,992,000","37,781,000","20,398,000","24,619,000","32,608,000","12,283,000","70,683,000","75,101,000","101,805,000","23,095,000","13,226,000","174,360,000","30,418,000","44,604,000","46,387,000","19,393,000","25,306,000","52,165,000","57,436,000","5,635,000","74,398,000"
TaxRateForCalcs,"0.4","0.4","0","0.008","0.27","0.27","0.27","0.27","0.053","0.27","0.005","0.27","0.27","0.27","0.27","0.27","0.27","0.065","0.4","0.004","0.4","0.016","0.007","0.185","0.4","0.4","0.053","0.139","0.4","0.4","0.019","0.183","0.186","0.35","0.006","0.35","0.025","0.004","0.003","0.004","0.005","0.002","0.009","0.012","0.35","0.06","0.027","0.004","0.35","0.35","0.01","0.35","0.35","0.001","0.35","0.35","0.004","0.35","0.013","0.01","0.007","0.002","0.002","0.002","0.002","0.004","0.4","0.4"
TaxEffectOfUnusualItems,"-17,640,000","-8,840,000","0","-25,433.526","-1,863,000","-1,404,000","-1,215,000","2,133,000","557,894.737","8,775,000","-111,855.67","-2,214,000","-1,512,000","-594,000","11,016,000","-729,000","-15,498,000","-45,161.29","9,800,000","-50,632.911","520,000","84,126.984","-73,316.708","-1,241,951.22","-51,600,000","-3,080,000","181,847.65","-5,674,647.887","-22,160,000","-7,600,000","-613,910.355","-3,806,400","5,505,600","-20,440,000","-140,384.615","2,310,000","145,000","68,831.169","-12,049.914","-133,681.786","23,144.104","63,624.616","130,258.967","-293,032.343","-7,368,550","3,079.848","-41,117.883","-1,772.864","-4,653,600","-2,932,300","97,714.597","-598,850","-4,085,200","34,018.304","-13,300","-15,301,650","75,937.248","-35,700","20,238.246","-89,356.784","-6,003.902","-12,156.759","15,712.006","11,887.735","-26,897.402","-93,483.362","7,258,000","-21,454,800"
