name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995
			CommonStockIssuance,"15,086,000","3,716,000","3,805,000","3,585,000","3,980,000","3,629,000","3,911,000","3,582,000","5,731,000","5,195,000","216,472,000","3,518,000","36,529,000","22,348,000","11,713,000","3,564,000","22,683,000","6,030,000","26,536,000","3,690,000","4,071,000","5,115,000","4,616,000","3,837,000","3,953,000","4,413,000","3,807,000","3,640,000","5,349,000","3,937,000","24,373,000","3,212,000","4,404,000","4,200,000","3,557,000","27,258,000","3,659,000","1,084,000","5,838,000","3,198,000","3,472,000","3,916,000","3,248,000","3,197,000","3,210,000","4,283,000","3,014,000","73,000","43,000","3,262,000","3,109,000","3,114,000","6,368,000","763,000","6,196,000","10,441,000","3,157,000","5,723,000","4,192,000","4,568,000","3,971,000","5,000,000","4,976,000","10,131,000","2,023,000","9,144,000","4,048,000","267,000","1,194,000","2,712,000","5,745,000","5,706,000","3,751,000","4,523,000","3,942,000","3,215,000","2,640,000","2,947,000","2,523,000","2,505,000","2,585,000","4,024,000","2,615,000","2,978,000","2,093,000","3,260,000","3,289,000",,,"2,002,000","2,056,000","2,159,000","3,800,000","800,000","2,300,000","2,400,000","2,000,000",,,"0","100,000",,,"200,000","800,000","2,600,000","3,300,000","2,400,000"
			CommonStockPayments,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-6,355,000","0","0","0","-1,008,000","-1,544,000","-5,100,000","0","-3,945,000","-1,135,000","0",,,"-2,917,000","-22,378,000","-1,311,000","0","0","-3,968,000","-1,083,000","-3,717,000","-2,971,000","0","-7,222,000","0","-1,581,000","-3,340,000","-15,735,000","-8,994,000","-12,913,000","-14,466,000","-2,165,000","-1,126,000","1,000","0","-969,000","-10,071,000",,,,,"-34,188,000","2,414,000","1,614,000","-10,723,000","0","0",,,"0","-307,000",,,"-342,000","-258,000","-912,000","-295,000","-1,857,000","-2,602,000","-1,086,000","-590,000","-2,791,000","-592,000","-340,000","-1,643,000","-4,164,000","-952,000","-6,831,000","-2,803,000","-5,832,000","-4,000,000","-1,900,000","-20,100,000","-1,600,000","-1,400,000","-5,100,000","-1,300,000","-1,300,000","-4,700,000","-600,000","-900,000",,,,"-8,900,000",
		CashDividendsPaid,"-119,791,000","-31,884,000","-31,841,000","-26,583,000","-29,483,000","-28,992,000","-31,902,000","-31,095,000","-29,888,000","-29,847,000","-26,974,000","-26,329,000","-25,980,000","-25,938,000","-25,812,000","-24,501,000","-23,875,000","-23,852,000","-23,607,000","-22,079,000","-22,011,000","-21,967,000","-21,931,000","-20,670,000","-20,660,000","-20,591,000","-20,524,000","-19,306,000","-19,216,000","-19,017,000","-18,993,000","-17,742,000","-17,658,000","-17,647,000","-17,617,000","-16,611,000","-16,706,000","-593,000","-33,320,000","-15,222,000","-15,771,000","-15,749,000","-14,946,000","-14,903,000","-14,830,000","-14,894,000","-14,023,000","-13,977,000","-11,765,000","-14,146,000","-13,249,000","-12,990,000","-13,593,000","-12,608,000","-11,776,000","-11,750,000","-11,717,000","-11,101,000","-10,633,000","-10,649,000","-10,615,000","-10,549,000","-10,056,000","-10,065,000","-10,096,000","-9,919,000","-9,366,000","-9,344,000","-9,333,000","-9,471,000","-9,016,000","-8,973,000","-8,952,000","-8,902,000","-8,442,000","-8,415,000","-8,389,000","-8,369,000","-8,072,000","-8,076,000","72,531,000","-88,630,000","-7,837,000","-7,828,000","-7,804,000","-7,762,000","-7,595,000","-7,590,000","-7,565,000","-7,649,000","-7,465,000","-7,528,000","-7,500,000","-7,500,000","-7,300,000","-7,300,000","-7,300,000","-7,300,000","-7,200,000","-7,200,000","-7,200,000","-7,200,000","-7,100,000","-7,100,000","-7,000,000","-6,800,000","-6,800,000","-6,700,000"
			CommonStockDividendPaid,"-119,791,000","-31,884,000","-31,841,000","-26,583,000","-29,483,000","-28,992,000","-31,902,000","-31,095,000","-29,888,000","-29,847,000","-26,974,000","-26,329,000","-25,980,000","-25,938,000","-25,812,000","-24,501,000","-23,875,000","-23,852,000","-23,607,000","-22,079,000","-22,011,000","-21,967,000","-21,931,000","-20,670,000","-20,660,000","-20,591,000","-20,524,000","-19,306,000","-19,216,000","-19,017,000","-18,993,000","-17,742,000","-17,658,000","-17,647,000","-17,617,000","-16,611,000","-16,706,000","-593,000","-33,320,000","-15,222,000","-15,771,000","-15,749,000","-14,946,000","-14,903,000","-14,830,000","-14,894,000","-14,023,000","-13,977,000","-11,765,000","-14,146,000","-13,249,000","-12,990,000","-13,593,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-6,338,000","-304,000","-3,433,000","-119,000","-2,482,000","3,374,000","-5,534,000","153,000","-73,000","-350,000","-3,543,000","-400,000","-97,000","-520,000","-6,087,000","-130,000","-205,000","-101,000","-13,319,000","-193,000","-241,000","-187,000","-4,167,000","-188,000",,,,"43,000","-1,000","23,000","816,000","66,000","254,000",,,"63,000","31,000","17,000","62,000","558,000","0","160,000","62,000","110,447,000","8,000","-5,622,000","5,969,000","-4,160,000","4,599,000","6,000","224,000","-5,575,000","0","21,000","7,240,000","-7,532,000","109,000","21,000","8,032,000","-804,000","427,000","1,369,000","6,251,000","2,091,000","4,700,000","0","4,090,000","0","0","0","4,904,000","0","2,000","-2,000","3,941,000","0","0",,,,,,,,,,,,,,,,,,,"-100,000",,,"100,000",,,,,,,,"100,000",
EndCashPosition,"15,200,000","15,200,000","2,553,000","6,043,000","6,010,000","58,975,000","24,789,000","119,423,000","45,245,000","28,390,000","18,185,000","4,063,000","26,688,000","83,565,000","8,009,000","1,458,000","1,070,000","4,928,000","4,738,000","2,226,000","62,159,000","92,735,000","46,875,000","37,546,000","94,808,000","1,880,000","1,683,000","4,928,000","70,180,000","103,344,000","11,734,000","2,151,000","3,320,000","9,554,000","10,049,000","2,969,000","1,860,000","5,996,000","3,258,000","4,509,000","7,062,000","7,802,000","7,806,000","7,440,000","60,814,000","76,391,000","6,667,000","943,000","91,653,000","156,116,000","10,316,000","36,186,000","77,022,000","83,297,000","25,963,000","42,626,000","25,892,000","9,292,000","3,845,000","5,140,000","5,721,000","8,149,000","10,121,000","4,991,000","4,739,000","8,700,000","8,177,000","25,008,000","3,167,000","8,563,000","10,446,000","5,043,000","3,390,000","25,194,000","5,116,000","1,839,000","2,931,000","15,676,000","2,295,000","1,282,000","3,939,000","6,195,000","4,509,000","4,044,000","2,823,000","17,084,000","5,360,000","1,904,000","2,564,000","4,965,000","2,809,000","2,123,000","6,200,000","11,800,000","7,300,000","2,500,000","4,700,000","6,800,000","8,000,000","5,500,000","5,900,000","7,200,000","3,300,000","10,800,000","14,000,000","41,400,000","22,400,000","1,100,000"
	ChangesInCash,"-43,775,000","12,647,000","-3,490,000","33,000","-52,965,000","34,186,000","-94,634,000","74,178,000","16,855,000","10,205,000","14,122,000","-22,625,000","-56,877,000","75,556,000","6,299,000","388,000","-3,858,000","190,000","2,512,000","-59,933,000","-30,576,000","45,860,000","9,329,000","-57,262,000","92,928,000","197,000","-3,245,000","-65,252,000","-33,164,000","91,610,000","9,583,000","-1,169,000","-6,234,000","-495,000","7,080,000","1,109,000","-4,136,000","2,738,000","-1,251,000","-2,553,000","-740,000","-4,000","366,000","-53,374,000","-15,577,000","69,724,000","5,724,000","-90,710,000","-64,463,000","145,800,000","-25,870,000","-40,836,000","-6,275,000","57,334,000","-16,663,000","16,734,000","16,600,000","5,447,000","-1,295,000","-581,000","-2,428,000","-1,972,000","5,130,000","252,000","-3,961,000","523,000","-16,831,000","21,841,000","-5,396,000","-1,883,000","5,403,000","1,653,000","-21,804,000","20,078,000","3,277,000","-1,092,000","-12,745,000","13,381,000","1,013,000","-2,657,000","-2,256,000","1,686,000","465,000","1,221,000","-14,261,000","11,724,000","3,456,000","-660,000","-2,401,000","2,156,000","686,000","-4,153,000","-5,600,000","4,600,000","4,800,000","-2,200,000","-2,100,000","-1,200,000","2,600,000","-400,000","-1,300,000","3,900,000","-7,500,000","-3,200,000","-27,400,000","19,000,000","21,300,000","-600,000"
	BeginningCashPosition,"58,975,000","2,553,000","6,043,000","6,010,000","58,975,000","24,789,000","119,423,000","45,245,000","28,390,000","18,185,000","4,063,000","26,688,000","83,565,000","8,009,000","1,710,000","1,070,000","4,928,000","4,738,000","2,226,000","62,159,000","92,735,000","46,875,000","37,546,000","94,808,000","1,880,000","1,683,000","4,928,000","70,180,000","103,344,000","11,734,000","2,151,000","3,320,000","9,554,000","10,049,000","2,969,000","1,860,000","5,996,000","3,258,000","4,509,000","7,062,000","7,802,000","7,806,000","7,440,000","60,814,000","76,391,000","6,667,000","943,000","91,653,000","156,116,000","10,316,000","36,186,000","77,022,000","83,297,000","25,963,000","42,626,000","25,892,000","9,292,000","3,845,000","5,140,000","5,721,000","8,149,000","10,121,000","4,991,000","4,739,000","8,700,000","8,177,000","25,008,000","3,167,000","8,563,000","10,446,000","5,043,000","3,390,000","25,194,000","5,116,000","1,839,000","2,931,000","15,676,000","2,295,000","1,282,000","3,939,000","6,195,000","4,509,000","4,044,000","2,823,000","17,084,000","5,360,000","1,904,000","2,564,000","4,965,000","2,809,000","2,123,000","6,200,000","11,800,000","7,300,000","2,500,000","4,700,000","6,800,000","8,000,000","5,500,000","5,900,000","7,200,000","3,300,000","10,800,000","14,000,000","41,400,000","22,400,000","1,100,000","1,600,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,000","0",,,"0","0","0","-100,000",,,,,,,,,
IncomeTaxPaidSupplementalData,"3,911,000",,,"1,024,000","1,624,000","3,503,000","230,000","6,467,000","-66,000","1,193,000","0","4,097,000","7,547,000","873,000","130,000","1,382,000","1,210,000","2,985,000","0","0","0","0","0","-4,439,000","235,000","486,000","202,000","5,972,000","8,099,000","12,491,000","2,228,000","9,665,000","4,134,000","8,511,000","137,000","2,500,000","5,428,000","4,106,000","5,000","2,517,000",,,"135,000","1,027,000","91,000","3,954,000","93,000","366,000","36,000","23,775,000","0","21,613,000","3,458,000","7,800,000","1,427,000","3,286,000","3,500,000","19,316,000","2,661,000","14,954,000","9,276,000","20,319,000","8,000,000","2,131,000","2,483,000","16,634,000","16,853,000","9,933,000","8,185,000","17,984,000","11,710,000","671,000","21,532,000","14,973,000","2,101,000","387,000","4,576,000","7,399,000","3,000","3,251,000","731,000","17,737,000","9,691,000","5,429,000","1,164,000","3,370,000","70,000","31,000","8,289,000","7,129,000","547,000",,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"80,939,000","28,819,000","13,935,000","12,328,000","25,857,000","29,167,000","11,298,000","18,504,000","14,770,000","17,934,000","14,938,000","8,264,000","14,653,000","11,452,000","16,002,000","9,526,000","11,530,000","14,007,000","9,758,000","14,234,000","8,550,000","13,425,000","8,153,000","10,504,000","5,845,000","10,244,000","5,403,000","9,884,000","1,378,000","11,570,000","1,376,000","10,039,000","1,198,000","9,517,000","1,704,000","9,293,000","914,000","9,241,000","966,000","7,752,000",,,"555,000","7,545,000","606,000","7,789,000","1,383,000","4,239,000","1,482,000","7,659,000","1,285,000",,,,"4,185,000","7,905,000","3,670,000","7,868,000","6,434,000","7,785,000","4,664,000","6,355,000","7,599,000","7,591,000","3,254,000","5,007,000","6,334,000","3,853,000","4,482,000","4,239,000","5,511,000","3,387,000","3,224,000","1,966,000","3,776,000","1,563,000","2,802,000","2,352,000","5,474,000","2,173,000","5,055,000","2,087,000","5,201,000","3,725,000","5,488,000","2,708,000","7,110,000","2,304,000","5,772,000","2,794,000","6,742,000",,,,,,,,,,,,,,,,,
CapitalExpenditure,"-680,033,000","-137,012,000","-164,298,000","-194,697,000","-184,026,000","-136,007,000","-109,880,000","-96,962,000","-129,353,000","-96,129,000","-123,496,000","-167,152,000","-139,286,000","-99,735,000","-91,881,000","-116,118,000","-100,047,000","-96,002,000","-65,777,000","-87,857,000","-74,288,000","-77,864,000","-85,640,000","-105,367,000","-81,541,000","-73,242,000","-94,046,000","-92,549,000","-68,967,000","-66,268,000","-92,093,000","-87,469,000","-84,352,000","-55,970,000","-60,318,000","-61,612,000","-44,032,000","-41,099,000","-49,465,000","-58,454,000","-43,102,000","-37,530,000","-67,095,000","-79,316,000","-34,365,000","-27,644,000","-27,837,000","-40,022,000","-22,325,000","-17,488,000","-10,343,000","-23,970,000","-13,483,000","-19,690,000","-18,352,000","-15,311,000","-28,162,000","-16,279,000","-13,694,000","-23,714,000","-13,448,000","-12,047,000","-14,315,000","-26,740,000","-6,267,000","-748,000","-25,039,000","-21,386,000","-11,074,000","-13,844,000","-14,596,000","-26,887,000","-17,448,000","-17,038,000","-17,286,000","-19,343,000","-14,358,000","-8,497,000","-11,069,000","-11,918,000","-10,634,000","-9,335,000","-11,351,000","-20,603,000","-8,079,000","-11,504,000","-11,531,000","-14,512,000","-11,410,000","-10,888,000","-14,333,000","-13,372,000","-12,500,000","-11,900,000","-11,100,000","-14,800,000","-9,600,000","-10,400,000","-9,700,000","-13,900,000","-11,300,000","-10,500,000","-11,300,000","-18,100,000","-14,000,000","-8,900,000","-15,100,000","-11,200,000"
IssuanceOfCapitalStock,"15,086,000","3,716,000","3,805,000","3,585,000","3,980,000","3,629,000","3,911,000","3,582,000","5,731,000","5,195,000","216,472,000","3,518,000","36,529,000","22,348,000","11,713,000","3,564,000","22,683,000","6,030,000","26,536,000","3,690,000","4,071,000","5,115,000","4,616,000","3,837,000","3,953,000","4,413,000","3,807,000","3,640,000","5,349,000","3,937,000","24,373,000","3,212,000","4,404,000","4,200,000","3,557,000","27,258,000","3,659,000","1,084,000","5,838,000","3,198,000","3,472,000","3,916,000","3,248,000","3,197,000","3,210,000","4,283,000","3,014,000","73,000","43,000","3,262,000","3,109,000","3,114,000","6,368,000","763,000","6,196,000","10,441,000","3,157,000","5,723,000","4,192,000","4,568,000","3,971,000","5,000,000","4,976,000","10,131,000","2,023,000","9,144,000","4,048,000","267,000","1,194,000","2,712,000","5,745,000","5,706,000","3,751,000","4,523,000","3,942,000","3,215,000","2,640,000","2,947,000","2,523,000","2,505,000","2,585,000","4,024,000","2,615,000","2,978,000","2,093,000","3,260,000","3,289,000",,,"2,002,000","2,056,000","2,159,000","3,800,000","800,000","2,300,000","2,400,000","2,000,000",,,"0","100,000",,,"200,000","800,000","2,600,000","3,300,000","2,400,000"
IssuanceOfDebt,"528,099,000","39,350,000","231,250,000","201,000,000","56,499,000","-9,000,000","21,124,000","709,900,000","-211,096,000","75,864,000","582,159,000","432,100,000","35,800,000","-219,750,000","229,645,000","71,538,000","225,000,000","-107,200,000","115,020,000","-8,799,000","25,500,000","-46,700,000","172,487,000","27,075,000","217,125,000","-58,500,000","151,757,000","0","150,000,000","0","107,216,000","0","0","-13,000,000","145,576,000","68,700,000","58,800,000","-106,300,000","121,676,000","220,450,000","0","-157,250,000","163,772,000","0","0","-187,624,000","193,525,000","-11,775,000","15,975,000","-57,400,000","62,325,000","6,268,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-17,038,000","-8,222,000","-1,810,000","-7,544,000","538,000","-5,798,000","-5,203,000","-145,439,000","-2,183,000","-5,911,000","-216,753,000","-330,137,000","-2,996,000","-7,282,000","-4,723,000","-31,769,000","-128,371,000","-3,656,000","-1,690,000","-54,400,000","-1,794,000","-38,944,000","-2,716,000","-5,489,000","-1,993,000","-3,131,000","-2,676,000","36,538,000","-148,717,000","-110,983,000","-48,527,000","122,878,000","97,353,000","-365,841,000","-1,576,000","-3,145,000","-1,975,000","-2,449,000","-1,384,000","-3,169,000","-1,485,000","-2,173,000","-1,198,000","-104,401,000","-1,771,000","-2,346,000","-21,573,000","-2,066,000","43,221,000","-46,558,000","-1,346,000","93,298,000","37,334,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-6,355,000","0","0","0","-1,008,000","-1,544,000","-5,100,000","0","-3,945,000","-1,135,000","0",,,"-2,917,000","-22,378,000","-1,311,000","0","0","-3,968,000","-1,083,000","-3,717,000","-2,971,000","0","-7,222,000","0","-1,581,000","-3,340,000","-15,735,000","-8,994,000","-12,913,000","-14,466,000","-2,165,000","-1,126,000","1,000","0","-969,000","-10,071,000",,,,,"-34,188,000","2,414,000","1,614,000","-10,723,000","0","0",,,"0","-307,000",,,"-342,000","-258,000","-912,000","-295,000","-1,857,000","-2,602,000","-1,086,000","-590,000","-2,791,000","-592,000","-340,000","-1,643,000","-4,164,000","-952,000","-6,831,000","-2,803,000","-5,832,000","-4,000,000","-1,900,000","-20,100,000","-1,600,000","-1,400,000","-5,100,000","-1,300,000","-1,300,000","-4,700,000","-600,000","-900,000",,,,"-8,900,000",
FreeCashFlow,"-314,918,000","230,847,000","-201,705,000","-145,539,000","-198,521,000","188,561,000","-78,157,000","-66,264,000","-125,715,000","126,080,000","-166,560,000","-143,592,000","-145,283,000","176,807,000","-196,636,000","-110,389,000","-19,961,000","239,971,000","-89,279,000","-62,907,000","-22,996,000","140,004,000","-131,704,000","-59,336,000","-99,766,000","80,798,000","-133,262,000","-84,389,000","-15,713,000","219,389,000","-51,244,000","-107,144,000","-91,333,000","396,289,000","-129,135,000","-72,757,000","-27,274,000","112,249,000","-94,432,000","-67,290,000","-87,809,000","144,559,000","-144,560,000","-56,436,000","11,847,000","285,220,000","-159,692,000","-56,551,000","-111,376,000","279,706,000","-62,542,000","-107,413,000","-8,669,000","363,140,000","-55,312,000","-27,238,000","-51,587,000","157,966,000","-20,219,000","-61,910,000","-94,469,000","217,219,000","-1,958,000","-94,426,000","-63,942,000","269,899,000","-193,318,000","42,444,000","-80,853,000","221,569,000","-37,066,000","-165,248,000","-90,107,000","225,894,000","-98,200,000","-59,037,000","-46,597,000","179,335,000","-34,832,000","7,640,000","-7,192,000","43,620,000","-37,541,000","-41,664,000","-67,333,000","118,387,000","-91,292,000","-3,243,000","13,754,000","95,310,000","-30,523,000","-18,240,000","27,500,000","67,300,000","-8,200,000","-11,000,000","-16,000,000","29,600,000","-26,000,000","-5,000,000","16,000,000","29,300,000","-20,100,000","-16,300,000","-26,600,000","52,600,000","-8,000,000","-26,600,000"
