name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993
			DeferredIncomeTax,"19,342,000","9,863,000","2,761,000","11,227,000","-4,509,000","5,849,000","774,000","4,770,000","6,526,000","9,627,000","1,399,000","-2,456,000","5,211,000","4,514,000","5,585,000","-697,000","-28,204,000","4,223,000","-14,775,000","761,000","826,000","923,000","589,000","-60,000","-73,000","59,000","1,034,000","-513,000","-1,224,000","94,000","-959,000","101,000","-5,262,000","-356,000","2,120,000","-317,000","-62,632,000","611,000","658,000","2,261,000","3,172,000","1,040,000","3,203,000","906,000","-4,760,000","23,628,000","-328,000","2,464,000","6,374,000","2,914,000","594,000","1,009,000","26,906,000","-3,503,000","27,221,000","-25,897,000","2,487,000","-712,000","363,000","444,000","4,161,000","1,503,000","-114,000","2,584,000","-287,000","4,523,000","-641,000","-10,206,000","4,260,000",,,,"1,609,000","-34,000","-5,243,000","-5,400,000","1,824,000","1,000",,,"2,035,000","49,000",,,"1,898,000",,,,"1,206,000","-1,000",,,,,,,"1,500,000",,,,"0","0",,,"4,300,000","1,600,000",,,"-2,100,000","0",,,"400,000","1,600,000","-400,000","-1,100,000"
		AssetImpairmentCharge,"4,127,000","3,828,000","132,000","188,000","-21,000","-45,000","33,000","33,000","1,421,000","2,227,000","1,277,000","1,841,000","11,000","853,000","-14,000","85,000","-452,000","-1,173,000","29,000","-64,000","17,000","-1,068,000","-523,000","576,000","864,000","1,133,000","30,404,000","525,000","-152,000","1,386,000","194,194,000","-19,000","50,000","531,000","1,038,000","856,000","334,983,000","226,000",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,573,000",,,,,,"-157,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0",,"0",,,,,,,"-1,521,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"18,272,000","4,815,000","4,839,000","4,392,000","4,226,000","6,711,000","4,292,000","2,984,000","3,323,000","2,071,000","2,487,000","2,152,000","3,863,000","3,629,000","2,404,000","7,404,000","5,150,000","5,720,000","3,091,000","5,004,000","1,665,000","3,612,000","2,162,000","3,408,000","3,801,000","4,009,000","-310,000","2,937,000","2,885,000","3,296,000","1,368,000","2,932,000","4,249,000","3,077,000","3,312,000","3,868,000","1,723,000","2,596,000","2,946,000","4,210,000","1,369,000","1,529,000","1,282,000","4,613,000","4,201,000","2,762,000","3,124,000","3,568,000","3,149,000","2,583,000","2,572,000","2,731,000","3,470,000","1,914,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-249,000","0","-29,000","-65,000","-140,000","0","-34,000","-20,000","-145,000","-198,000","0","0","-306,000","-14,000","-84,000","-413,000","-488,000","-500,000","-84,000","383,000","238,000","-55,000","-39,000","-16,000","81,000","-125,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-753,000","-991,000","-3,200,000","-50,519,000","51,051,000","-200,000","-7,091,000","846,000","-857,000","-1,551,000","3,174,000","-11,852,000","6,254,000","47,495,000","49,061,000","8,916,000","3,447,000","2,961,000","2,211,000","2,353,000","1,470,000","873,000","790,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000","-2,100,000","300,000","-200,000","100,000",,"-1,500,000",,,"-500,000","200,000","-1,700,000","-600,000","1,900,000","-1,900,000","100,000","-200,000","0","200,000","0","-100,000"
		ChangeInWorkingCapital,"-118,824,000","-67,223,000","-19,088,000","-114,633,000","82,120,000","-38,200,000","-61,213,000","-44,402,000","37,585,000","15,298,000","-19,458,000","2,675,000","48,421,000","732,000","-512,000","-48,250,000","57,247,000","4,927,000","-37,990,000","-52,428,000","15,063,000","11,967,000","-26,586,000","-9,792,000","14,800,000","-25,483,000","2,121,000","27,723,000","38,596,000","52,752,000","17,405,000","-35,040,000","43,047,000","1,654,000","-9,979,000","5,530,000","31,670,000","19,376,000","-19,637,000","-84,120,000","84,598,000","60,414,000","92,642,000","-118,246,000","69,443,000","-89,601,000","-12,347,000","-57,293,000","8,462,000","-36,628,000","70,081,000","-116,863,000","-8,851,000","73,945,000","47,069,000","69,960,000","-66,467,000","-140,707,000","55,946,000","-72,399,000","47,035,000","-30,148,000","33,537,000","-58,886,000","-16,172,000","-46,062,000","200,000","40,561,000","-27,628,000","11,850,000","-32,032,000","-11,124,000","26,639,000","-41,435,000","13,578,000","6,127,000","73,000","-3,184,000","1,697,000","-6,593,000","5,375,000","7,267,000","5,197,000","5,875,000","-7,846,000","-13,742,000","5,791,000","6,138,000","8,682,000","9,882,000","-3,590,000","-6,300,000","9,500,000","3,500,000","-6,800,000","12,600,000","6,000,000","-15,100,000","-19,300,000","16,200,000","6,200,000","-5,800,000","-9,400,000","1,900,000","700,000","-11,200,000","-11,300,000","-16,200,000","17,800,000","8,800,000","-12,500,000","-8,400,000","19,100,000","4,200,000","-16,300,000","-4,300,000"
			ChangeInReceivables,"18,438,000","13,962,000","20,090,000","-68,549,000","52,935,000","-54,368,000","-36,072,000","-23,792,000","-10,171,000","10,797,000","-46,286,000","27,975,000","17,410,000","-5,249,000","19,483,000","-23,324,000","15,859,000","-2,198,000","-55,559,000","-4,798,000","-14,396,000","1,809,000","-22,998,000","-1,696,000","-10,571,000","-20,283,000","-12,128,000","38,150,000","3,210,000","-7,565,000","29,606,000","24,503,000","11,296,000","-25,585,000","-53,368,000","55,426,000","-35,167,000","-10,168,000","-11,333,000","-20,010,000","12,664,000","70,831,000","-4,780,000","2,986,000","22,217,000","-84,269,000","5,544,000","-34,687,000","5,580,000","17,079,000","9,093,000","-11,084,000","-44,905,000","31,630,000","-52,401,000","209,040,000","-18,804,000","-131,296,000","7,788,000","11,617,000","7,838,000","-6,900,000","-37,945,000","-5,868,000","-10,658,000","-4,719,000","-6,784,000","21,321,000","-1,363,000","15,037,000","-35,529,000","13,972,000","24,947,000","-33,694,000","-12,488,000","16,774,000","-7,547,000","2,874,000","-14,155,000","12,659,000","-4,595,000","-5,030,000","-5,754,000","5,431,000","4,338,000","-4,650,000","2,745,000","3,284,000","4,584,000","-7,932,000","-1,499,000","1,600,000","500,000","1,800,000","-2,600,000","6,100,000","900,000","-3,300,000","3,000,000","2,000,000","-5,400,000","700,000","-5,200,000","4,600,000","-3,700,000","-3,500,000","5,300,000","-4,700,000","13,400,000","-8,100,000","-200,000","4,200,000","5,000,000","-8,600,000","0","-2,600,000"
				ChangesInAccountReceivables,"5,738,000","4,422,000","20,728,000","-68,490,000","49,078,000","-57,203,000","-46,845,000","-29,116,000","-6,166,000","22,253,000","-46,541,000","28,202,000","19,257,000","-6,455,000","24,722,000","-28,046,000","16,616,000","492,000","-53,409,000","-8,640,000","-14,245,000","2,556,000","-22,960,000","-1,546,000","-15,996,000","-20,723,000","-12,343,000","38,369,000","-5,039,000","-8,795,000","38,857,000","30,577,000","489,000","-22,191,000","-52,033,000","57,375,000","-36,428,000","-10,522,000","-12,158,000","-20,010,000","12,664,000","60,800,000","-41,000","8,278,000","21,191,000","-83,885,000","5,719,000","-34,740,000","12,514,000","23,179,000","-38,124,000","-9,138,000","-35,507,000","44,335,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-160,704,000","-111,572,000","-7,043,000","-45,581,000","3,492,000","-1,963,000","-64,223,000","-25,928,000","6,472,000","23,687,000","-2,803,000","11,870,000","18,634,000","-963,000","6,169,000","9,626,000","33,767,000","-8,615,000","-2,165,000","-47,267,000","2,826,000","5,390,000","-17,837,000","-12,586,000","23,692,000","-8,767,000","7,782,000","4,797,000","43,423,000","64,237,000","-12,630,000","-25,774,000","18,157,000","25,688,000","31,502,000","-39,083,000","66,577,000","25,985,000","5,040,000","-50,776,000","82,991,000","-2,475,000","87,696,000","-74,117,000","28,036,000","6,240,000","-73,088,000","-6,456,000","23,879,000","-83,551,000","41,268,000","-90,734,000","26,644,000","27,738,000","96,454,000","48,004,000","-90,032,000","-101,022,000","28,811,000","-53,569,000","34,927,000","-44,247,000","49,565,000","-24,876,000","-39,879,000","-38,999,000","25,662,000","-7,753,000","-11,214,000","-3,957,000","1,736,000","-12,587,000","7,804,000","-35,011,000","14,428,000","-6,245,000","9,367,000","-3,465,000","7,893,000","-15,035,000","9,047,000","10,749,000","7,593,000","3,785,000","-9,776,000","-6,532,000","1,715,000","1,585,000","8,754,000","12,961,000","-386,000","-6,700,000","4,500,000","0","1,000,000","7,900,000","1,400,000","-8,000,000","-7,300,000","5,900,000","11,300,000","-8,800,000","-3,100,000","-1,700,000","11,300,000","-10,100,000","-3,500,000","-16,600,000","-800,000","4,300,000","-6,900,000","-9,600,000","9,300,000","8,900,000","-15,900,000","-1,700,000"
			ChangeInPrepaidAssets,"-20,774,000","-16,080,000","763,000","546,000","-6,003,000","-10,937,000","528,000","738,000","1,272,000","-4,265,000","3,412,000","-356,000","2,399,000","-755,000","-1,771,000","-732,000","7,140,000","-10,196,000","2,877,000","70,000","1,122,000","-7,233,000","5,021,000","-614,000","-2,746,000","-1,879,000","1,183,000","1,578,000","-441,000","-2,299,000","2,752,000","2,391,000","-35,000","-3,882,000","1,645,000","-181,000","-310,000","-2,230,000","-12,485,000","1,173,000","-198,000","-2,869,000","205,000","-1,148,000","-11,440,000","-1,054,000","268,000","740,000","-1,446,000","-2,692,000","-346,000","1,844,000","2,455,000","13,339,000","-15,578,000","3,969,000","-2,010,000","4,803,000","2,187,000","-7,855,000","3,639,000","262,000","7,225,000","-7,736,000","-2,093,000","-1,074,000","1,857,000","11,556,000","-1,845,000","-1,862,000","-4,831,000","-108,000","-2,090,000","-2,609,000","5,363,000","-123,000","-985,000","-1,760,000","-1,740,000","74,000","991,000","764,000","-763,000","-566,000","-1,266,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"51,253,000","50,097,000","-23,560,000","3,194,000","21,522,000","30,524,000","40,065,000","1,282,000","41,324,000","-18,672,000","26,331,000","-36,341,000","8,863,000","9,329,000","-23,786,000","-34,151,000","-927,000","26,718,000","17,055,000","-5,842,000","25,498,000","11,111,000","8,753,000","5,162,000","3,493,000","6,545,000","5,341,000","-16,871,000","-2,881,000","-2,695,000","-2,789,000","-36,313,000","12,625,000","4,935,000","10,290,000","-10,418,000","-495,000","5,994,000","-2,237,000","-13,213,000","-9,441,000","-19,525,000","6,788,000","-30,575,000","28,553,000","-12,389,000","39,295,000","-3,505,000","-10,166,000","26,053,000","19,714,000","-16,591,000","7,045,000","2,984,000","-71,934,000","-99,521,000","542,000","46,651,000","7,003,000","-88,000","-125,000","3,588,000","7,116,000","6,853,000","21,109,000","7,627,000","-3,580,000","-12,684,000","-2,920,000","3,578,000","1,815,000","-1,162,000","479,000","7,471,000","4,645,000","-2,251,000","1,264,000","-1,283,000","6,887,000","-4,066,000","-581,000","-857,000","4,069,000","-1,465,000","-1,195,000","-3,392,000","2,650,000","581,000","-1,073,000","2,584,000","344,000","-1,100,000","500,000","-1,000,000","-300,000","-1,900,000","3,400,000","-3,100,000","-6,800,000","6,100,000","2,100,000","-3,500,000","100,000","-2,600,000","-2,600,000","-2,200,000","-7,300,000","9,400,000","3,100,000","100,000","-3,900,000","4,700,000","500,000","-900,000","600,000","-300,000"
				ChangeInPayable,"53,436,000","33,112,000","-8,747,000","20,509,000","8,562,000","11,344,000","26,035,000","19,015,000","24,518,000","-24,191,000","20,655,000","-28,953,000","2,414,000","4,135,000","-16,736,000","-6,881,000","-208,000","11,071,000","6,638,000","8,548,000","19,697,000","-3,693,000","2,715,000","14,343,000","-4,290,000","3,104,000","5,449,000","-5,026,000","-6,233,000","-7,210,000","2,656,000","-24,851,000","7,164,000","487,000","6,162,000","-4,404,000","-613,000","307,000","-1,069,000","-9,526,000","-14,929,000","-6,540,000","9,404,000","-34,027,000","43,591,000","-22,479,000","48,732,000","-2,214,000","-18,801,000","29,446,000","9,732,000","-10,858,000","-429,000","2,383,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"903,000","-6,289,000","-3,988,000","5,093,000","-14,834,000","14,313,000","-7,295,000","9,992,000","5,173,000","-11,860,000","13,621,000","-1,122,000","401,000","440,000","-723,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
