name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
		GoodwillAndOtherIntangibleAssets,"2,440,000","2,574,000","2,664,000","2,817,000","2,872,000","2,971,096","810,357","774,727","762,285","777,655",,,,,,,,
			OtherIntangibleAssets,"2,440,000","2,574,000","2,664,000","2,817,000","2,872,000","2,971,096","810,357","774,727","762,285","777,655",,,,,,,,
		InvestmentsAndAdvances,"6,656,000","6,656,000","6,665,000","6,665,000","6,665,000",,,,,,,,,,,,,
			LongTermEquityInvestment,,"6,656,000","6,665,000","6,665,000","6,665,000",,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,"1,166,000","1,201,000","1,034,000","812,344","737,720","705,515","709,886","951,138","839,149","349,592","107,593","105,085","180,870",,,
		OtherNonCurrentAssets,"1,609,000","1,404,000","201,000","206,000","204,000","213,722","203,255","194,318","191,198","318,429","123,376","123,376","123,376","123,376","123,376","123,376","123,376","123,376"
TotalLiabilitiesNetMinorityInterest,"126,409,000","134,763,000","115,497,000","121,046,000","118,882,000","125,138,154","113,959,476","117,845,862","119,743,057","133,085,545","122,858,807","123,512,930","113,436,053","15,835,290","8,891,841","9,204,866","12,334,964","73,219,484"
	CurrentLiabilities,"65,501,000","68,128,000","59,630,000","57,253,000","53,520,000","54,147,059","46,608,192","46,722,104","43,026,017","49,195,821","39,289,802","40,790,164","33,204,345","15,498,810","8,487,241","8,779,417","11,876,973","21,401,846"
		PayablesAndAccruedExpenses,"40,527,000","36,905,000","31,976,000","27,933,000","24,564,000","24,203,721","19,891,835","20,552,379","19,398,183","14,992,761","11,929,255","11,986,341","11,055,591","9,303,120","7,585,551","8,105,416","11,848,258","14,862,451"
			Payables,"18,498,000","15,348,000","11,421,000","11,644,000","7,902,000","7,134,204","5,195,937","3,089,350","7,288,347","3,759,339","3,798,441","3,233,478","3,382,373","3,042,861","2,415,667","3,461,441","5,191,001","7,916,410"
				AccountsPayable,"18,498,000","15,348,000","11,421,000","11,644,000","7,902,000","7,134,204","5,195,937","3,089,350","7,288,347","3,759,339","3,798,441","3,233,478","3,382,373","3,042,861","2,415,667","3,461,441","5,184,508","7,055,380"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,"0","0","0","6,493","861,030"
			CurrentAccruedExpenses,"22,029,000","21,557,000","20,555,000","16,289,000","16,662,000","17,069,517","14,695,898","17,463,029","12,109,836","11,233,422","8,130,814","8,752,863","7,673,218","6,260,259","5,169,884","4,643,975","6,657,257","6,946,041"
				InterestPayable,,,,,,,,,,,"60,032","53,560","47,180","40,800",,"30,600",,"33,437"
		PensionandOtherPostRetirementBenefitPlansCurrent,"1,152,000","6,029,000","1,371,000","1,270,000","586,000","3,791,303","867,584","1,028,831","674,558","6,850,335","1,216,081","823,444","323,111","5,731,438","872,406","645,286",,"2,386,903"
		CurrentDebtAndCapitalLeaseObligation,"3,632,000","3,374,000","3,280,000","3,173,000","2,773,000","2,582,999","2,116,018","2,137,788","1,962,363","1,674,210","2,028,689","1,660,319","679,025","27,199","29,284","28,715","28,715","1,472,859"
			CurrentDebt,,,,,,,,,,,,,,,,,,"1,442,009"
				CurrentNotesPayable,,,,,,,,,,,,,,"0","0","0","0","1,442,009"
			CurrentCapitalLeaseObligation,"3,632,000","3,374,000","3,280,000","3,173,000","2,773,000","2,582,999","2,116,018","2,137,788","1,962,363","1,674,210","2,028,689","1,660,319","679,025","27,199","29,284","28,715","28,715","30,850"
		CurrentDeferredLiabilities,"20,190,000","21,820,000","23,003,000","24,877,000","25,597,000","23,544,583","23,715,116","23,003,106","20,930,133","25,678,515","24,115,777","26,320,060","20,951,000",,,,,
			CurrentDeferredRevenue,"20,190,000","21,820,000","23,003,000","24,877,000","25,597,000","23,544,583","23,715,116","23,003,106","20,930,133","25,678,515","24,115,777","26,320,060","20,951,000",,,,,
		OtherCurrentLiabilities,,,,,,"24,453","17,639",,"60,780",,,,"195,618","437,053",,,,"2,679,633"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"60,908,000","66,635,000","55,867,000","63,793,000","65,362,000","70,991,095","67,351,284","71,123,758","76,717,040","83,889,724","83,569,005","82,722,766","80,231,708","336,480","404,600","425,449","457,991","51,817,638"
		LongTermProvisions,"2,114,000","2,081,000","1,916,000","1,897,000","1,856,000","1,814,338","1,741,407","1,682,515","1,652,570","1,654,755","131,213","132,846","133,816","128,119",,,,
		LongTermDebtAndCapitalLeaseObligation,"20,767,000","20,359,000","21,262,000","22,357,000","19,999,000","19,665,841","17,127,159","18,555,378","19,172,729","21,504,340","20,600,077","15,392,543","2,911,331","7,097","12,092","20,732","28,655","34,298"
			LongTermCapitalLeaseObligation,"20,767,000","20,359,000","21,262,000","22,357,000","19,999,000","19,665,841","17,127,159","18,555,378","19,172,729","21,504,340","20,600,077","15,392,543","2,911,331","7,097","12,092","20,732","28,655","34,298"
		NonCurrentDeferredLiabilities,"37,471,000","43,242,000","32,689,000","39,539,000","43,507,000","49,510,916","48,482,718","50,885,865","55,891,741","60,730,629","62,837,715","67,197,377","77,186,561","201,264","210,993","224,367","241,488","266,290"
			NonCurrentDeferredTaxesLiabilities,"194,000","196,000","201,000","206,000","204,000","213,722","203,255","194,318","191,198","195,053",,,,,,,,
			NonCurrentDeferredRevenue,"37,277,000","43,046,000","32,488,000","39,333,000","43,303,000","49,297,194","48,279,463","50,691,547","55,700,543","60,535,576","62,837,715","67,197,377","77,186,561",,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,"0","0","0","0","51,338,631"
		OtherNonCurrentLiabilities,"556,000","953,000",,,,,,,,,,,,,"181,515","180,350","187,848","178,419"
TotalEquityGrossMinorityInterest,"161,284,000","185,401,000","187,839,000","205,722,000","220,794,000","238,559,246","179,086,247","172,765,514","184,924,786","190,802,101","194,893,370","129,563,111","144,418,250","81,059,473","96,344,071","108,472,105","38,445,939","-47,365,265"
	StockholdersEquity,"161,284,000","185,401,000","187,839,000","205,722,000","220,794,000","238,559,246","179,086,247","172,765,514","184,924,786","190,802,101","194,893,370","129,563,111","144,418,250","81,059,473","96,344,071","108,472,105","38,445,939","-47,365,265"
		CapitalStock,"2,000","2,000","2,000","2,000","2,000","1,716","1,491","1,451","1,430","1,429","1,420","1,295","1,295","1,064","1,055","1,055","763","342"
			CommonStock,"2,000","2,000","2,000","2,000","2,000","1,716","1,491","1,451","1,430","1,429","1,420","1,295","1,295","1,064","1,055","1,055","763","342"
		AdditionalPaidInCapital,"533,655,000","528,659,000","521,420,000","516,027,000","510,605,000","504,482,392","431,103,319","414,229,672","401,488,623","395,630,666","390,053,479","315,915,997","311,528,607","229,054,460","223,868,465","221,080,313","123,228,597","20,080,713"
		RetainedEarnings,"-371,634,000","-340,589,000","-330,677,000","-304,732,000","-284,645,000","-261,027,956","-250,566,810","-244,135,083","-218,717,149","-203,035,952","-197,554,901","-187,094,046","-166,271,635","-148,289,717","-127,232,972","-111,808,028","-82,003,179","-65,423,843"
		GainsLossesNotAffectingRetainedEarnings,"-739,000","-2,671,000","-2,906,000","-5,575,000","-5,168,000","-4,896,906","-1,451,753","2,669,474","2,151,882","-1,794,042","2,393,372","739,865","-840,017","293,666","-292,477","-801,235","-2,780,242","-2,022,477"
TotalCapitalization,"161,284,000","185,401,000","187,839,000","205,722,000","220,794,000","238,559,246","179,086,247","172,765,514","184,924,786","190,802,101","194,893,370","129,563,111","144,418,250","81,059,473","96,344,071","108,472,105","38,445,939","-47,365,265"
CommonStockEquity,"161,284,000","185,401,000","187,839,000","205,722,000","220,794,000","238,559,246","179,086,247","172,765,514","184,924,786","190,802,101","194,893,370","129,563,111","144,418,250","81,059,473","96,344,071","108,472,105","38,445,939","-47,365,265"
CapitalLeaseObligations,"24,399,000","23,733,000","24,542,000","25,530,000","22,772,000","22,248,840","19,243,177","20,693,166","21,135,092","23,178,550","22,628,766","17,052,862","3,590,356","34,296","41,376","49,447","57,370","65,148"
NetTangibleAssets,"158,844,000","182,827,000","185,175,000","202,905,000","217,922,000","235,588,150","178,275,890","171,990,787","184,162,501","190,024,446","194,893,370","129,563,111","144,418,250","81,059,473","96,344,071","108,472,105","38,445,939","-47,365,265"
WorkingCapital,"77,424,000","115,115,000","117,301,000","149,791,000","176,606,000","218,428,917","171,273,951","188,486,663","207,986,149","219,784,047","231,798,946","172,085,034","197,953,337","59,153,255","82,819,457","95,206,372","24,137,463","-9,926,732"
InvestedCapital,"161,284,000","185,401,000","187,839,000","205,722,000","220,794,000","238,559,246","179,086,247","172,765,514","184,924,786","190,802,101","194,893,370","129,563,111","144,418,250","81,059,473","96,344,071","108,472,105","38,445,939","-45,923,256"
TangibleBookValue,"158,844,000","182,827,000","185,175,000","202,905,000","217,922,000","235,588,150","178,275,890","171,990,787","184,162,501","190,024,446","194,893,370","129,563,111","144,418,250","81,059,473","96,344,071","108,472,105","38,445,939","-47,365,265"
TotalDebt,"24,399,000","23,733,000","24,542,000","25,530,000","22,772,000","22,248,840","19,243,177","20,693,166","21,135,092","23,178,550","22,628,766","17,052,862","3,590,356","34,296","41,376","49,447","57,370","1,507,157"
ShareIssued,"44,710,678","44,548,925","44,316,385","44,309,453","44,282,073","44,189,150","38,412,163","37,362,416","36,817,916","36,791,906","36,571,722","33,342,791","33,342,566","27,386,632","27,184,132","27,184,132","27,184,140","27,184,140"
OrdinarySharesNumber,"44,710,678","44,548,925","44,316,385","44,309,453","44,282,073","44,189,150","38,412,163","37,362,416","36,817,916","36,791,906","36,571,722","33,342,791","33,342,566","27,386,632","27,184,132","27,184,132","27,184,140","27,184,140"
