name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001
	CashFlowFromContinuingInvestingActivities,"-1,182,614,000","-95,621,000","-725,491,000","-210,915,000","-150,587,000","-193,904,000","-135,098,000","-70,545,000","-43,711,000","-92,231,000","-484,773,000","-111,667,000","-59,960,000","-64,624,000","-106,585,000","-77,467,000","-312,420,000","-64,212,000","-107,608,000","5,098,000","-18,380,000","-20,525,000","32,182,000","-103,000","-40,824,000","1,306,000","12,987,000","-1,461,109,000","-64,004,000","-106,833,000","-37,050,000","-112,508,000","1,498,000","-3,496,000","-491,256,000","-38,768,000","51,479,000","13,551,000","-44,159,000","-19,965,000","-59,152,000","-74,395,000","66,286,000","-594,250,000","-17,612,000","65,321,000","-41,648,000","-24,880,000","8,873,000","-4,848,000","-21,457,000","-34,355,000","-44,259,000","-19,291,000","-189,414,000","100,398,000","-164,061,000","-165,932,000","-71,265,000","-104,613,000","-28,345,000","-80,198,000","-1,926,058,000","-57,556,000","-58,217,000","-20,102,000","-25,598,000","-37,673,000","-41,011,000","-11,227,000","-32,140,000","34,495,000","-6,576,000","-19,098,000","-32,111,000","-255,080,000","4,890,000","-2,494,000","-7,668,000","-252,000","-4,880,000","-11,330,000","-53,287,000"
		CapitalExpenditureReported,"-222,310,000","-42,056,000","-88,442,000","-45,465,000","-46,347,000","-29,597,000","-76,029,000","-56,397,000","-71,908,000","-62,241,000","-132,931,000","-59,909,000","-53,009,000","-47,665,000","-75,910,000","-44,411,000","-60,758,000","-46,724,000","-76,436,000","-41,743,000","-36,128,000","-23,735,000","-56,848,000","-55,299,000","-45,590,000","-33,468,000","-54,140,000","-34,936,000","-31,760,000","-18,628,000","-78,624,000","-39,013,000","-39,952,000","-13,653,000","-77,615,000","-39,191,000","-30,737,000","-8,815,000","-69,645,000","-41,882,000","-30,619,000","-8,086,000","-52,582,000","-48,250,000","-33,526,000","-13,622,000","-50,579,000","-10,724,000","-4,263,000","-2,898,000","-15,553,000","-6,767,000","-3,276,000","-2,604,000",,,,,,,,,,,,,,,,,,,,,"-18,776,000","-7,014,000","2,829,000","-4,000,000",,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-122,049,000","-8,606,000","41,798,000","-66,824,000","-218,622,000","-12,392,000","-2,002,000","-6,139,000","-17,255,000","43,831,000","-57,767,000","-16,066,000","-37,603,000","19,014,000","-8,369,000","-7,144,000","-18,795,000","27,903,000","5,449,000","-10,406,000",,,,,"8,281,000","-2,918,000","-3,218,000","-2,145,000","-45,315,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-144,942,000","-13,032,000","41,597,000","-68,460,000","-232,286,000","-23,279,000","-17,719,000","-9,273,000","-17,304,000","39,491,000","-61,419,000","-16,066,000","-77,791,000","-9,275,000","-8,369,000","-7,144,000","-25,498,000","-22,498,000","5,449,000","-10,406,000",,,,,"8,281,000","-2,918,000","-3,218,000","-2,145,000","-45,315,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,893,000","4,426,000","201,000","1,636,000","13,664,000","10,887,000","15,717,000","3,134,000","49,000","4,340,000",,,"40,188,000",,,,"6,703,000",,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,790,000",,,,,"10,440,000","7,481,000","6,009,000","10,077,000","5,542,000","6,209,000","5,207,000","6,422,000","12,781,000","6,395,000","3,346,000","5,320,000","540,000","1,034,000","5,389,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,790,000",,,,,"10,440,000","7,481,000","6,009,000","10,077,000","5,542,000","6,209,000","5,207,000","6,422,000","12,781,000","6,395,000","3,346,000","5,320,000","540,000","1,034,000","5,389,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-1,226,095,000","-61,179,000","-863,694,000","-168,706,000","-132,516,000","-171,118,000","-76,276,000","-20,902,000","-19,027,000","-58,052,000","-362,381,000","-62,163,000","-11,625,000","-25,704,000","-40,789,000","-58,842,000","-275,133,000","-10,611,000","-115,080,000","-22,941,000","-37,341,000","-35,771,000","-19,089,000","-23,938,000","-29,779,000","-36,121,000","-83,382,000","-1,448,049,000","-32,672,000","-89,874,000","-33,590,000","-117,427,000","-30,803,000","-24,414,000","-457,207,000","-37,082,000","-45,337,000","-14,115,000","-100,423,000","-17,412,000","-183,000","0","-365,030,000","-224,580,000","-40,831,000","-244,000","-1,770,000","-5,900,000","-52,629,000","-10,091,000","-2,407,000","-11,682,000","-7,866,000","-8,715,000","-43,963,000","-36,631,000","-44,287,000","-115,045,000","20,607,000","-43,836,000","-23,939,000","-137,788,000","-1,695,120,000",,,"-8,315,000","-46,557,000","-25,765,000","-3,331,000","-41,000","-8,358,000",,,"-7,069,000","-19,836,000",,,,,,,,
			PurchaseOfBusiness,"-1,226,095,000","-61,179,000","-863,694,000","-168,706,000","-132,516,000","-171,118,000","-76,276,000","-20,902,000","-19,027,000","-58,052,000","-362,381,000","-62,163,000","-11,625,000","-25,704,000","-40,789,000","-58,842,000","-275,133,000","-10,611,000","-115,080,000","-22,941,000","-37,341,000","-35,771,000","-19,089,000","-23,938,000","-29,779,000","-36,121,000","-83,382,000","-1,448,049,000","-32,672,000","-89,874,000","-33,590,000","-117,427,000","-30,803,000","-24,414,000","-457,207,000","-37,082,000","-45,337,000","-14,115,000","-100,423,000","-17,412,000","-183,000","0","-365,030,000","-224,580,000","-40,831,000","-244,000","-1,770,000","-5,900,000","-52,629,000","-10,091,000","-2,407,000","-11,682,000","-7,866,000","-8,715,000",,,,,,,,,,,,,,,,,,,,,"-19,836,000",,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"0",,,,,,,,,,,"0",,,"0","0",,,"0",,,,"-3,203,000",,,,"-280,000","3,222,000","-741,000","-670,000","-5,918,000","9,196,000","63,039,000","0","2,276,000","1,017,000","73,425,000","33,964,000",,,,,,,,,,"1,606,000",,,,"-11,630,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,"-280,000","-362,000","-741,000","-670,000","-5,918,000","101,000","-5,144,000","0","-147,000","-612,000","-1,397,000","-403,000",,,,,,,,,,"-17,649,000",,,,"-15,038,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,"0",,,,,,,,,,,"0",,,"0","0",,,"0",,,,"0",,,,"0","3,584,000",,,"0","9,095,000","68,183,000","0","2,423,000","1,629,000","74,822,000","34,367,000",,,,,,,,,,"19,255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-425,000",,,,,,,,,,"-2,850,000","-648,000","830,000","2,092,000","-2,699,000","-526,000","-3,777,000","-15,654,000","303,000","-1,333,000","-2,388,000","-69,000","-757,000","70,000","-4,176,000","2,253,000","1,141,000","34,000","-2,866,000","3,976,000","5,956,000","-1,217,000","-4,749,000","-1,661,000","5,245,000","-178,000","14,435,000","-14,925,000",,"28,280,000","-38,554,000","-12,526,000","78,927,000","-443,000","28,678,000","57,580,000","45,089,000","-11,794,000","-6,623,000","-4,229,000","-28,984,000","-5,098,000","-21,227,000","-15,341,000",,,"-143,750,000","-9,441,000",,,,,,,,,,"-25,364,000",,,,,,,,,,,"-521,000","-120,000",,,"-48,000"
			PurchaseOfInvestment,"-22,350,000",,,,,,,,,,"-6,491,000","-5,966,000","-5,546,000","-2,867,000","-7,971,000","-4,350,000","-10,156,000","-22,285,000","-5,456,000","-9,674,000","-12,445,000","-7,289,000","-6,248,000","-7,429,000","-16,268,000","-7,716,000","-8,368,000","-8,466,000","-11,575,000","-11,878,000","-20,901,000","-27,518,000","-28,806,000","-12,660,000","-11,724,000","-9,311,000","-9,884,000","-34,192,000",,"-3,920,000","-38,554,000","-12,526,000","-37,237,000","-6,290,000","-14,241,000","-9,168,000","-31,415,000","-11,794,000","-6,623,000","-4,229,000","-32,392,000","-5,098,000","-21,227,000","-15,341,000",,,"-143,750,000","-9,441,000",,,,,,,,,,"-25,364,000",,,,,,,,,,,"-521,000","-120,000",,,"-48,000"
			SaleOfInvestment,"21,925,000",,,,,,,,,,"3,641,000","5,318,000","6,376,000","4,959,000","5,272,000","3,824,000","6,379,000","6,631,000","5,759,000","8,341,000","10,057,000","7,220,000","5,491,000","7,499,000","12,092,000","9,969,000","9,509,000","8,500,000","8,709,000","15,854,000","26,857,000","26,301,000","24,057,000","10,999,000","16,969,000","9,133,000","24,319,000","19,267,000",,"32,200,000","0","0","116,164,000","5,847,000","42,919,000","66,748,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendsReceivedCFI,"81,159,000","12,101,000","12,077,000","27,569,000","29,412,000","6,795,000","22,322,000","2,437,000","44,978,000","18,994,000","12,329,000","10,687,000","4,299,000","5,974,000","7,989,000","25,485,000","13,019,000","15,216,000","70,068,000","80,565,000","80,946,000","15,995,000","93,907,000","25,627,000","38,341,000","55,571,000","144,839,000","15,469,000","2,847,000","24,422,000","41,289,000","40,131,000","5,568,000","17,279,000","43,383,000","16,972,000","14,757,000","7,118,000","48,322,000",,,,,,,,,"3,113,000",,,,"1,982,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"-28,090,000","-4,487,000","1,846,000","-24,313,000","-1,136,000","16,000","-5,115,000","4,317,000","2,246,000","9,068,000","1,060,000","366,000","-455,000","679,000","4,824,000","827,000","55,000","-6,439,000","13,537,000","-9,450,000","-23,469,000","23,055,000","18,172,000","9,111,000","380,000","13,071,000","4,809,000","3,151,000","1,188,000","-26,059,000","33,837,000","-4,178,000","8,395,000","18,953,000","-7,338,000","19,694,000","24,936,000","10,324,000","18,310,000","-8,263,000","2,723,000","-59,792,000","394,894,000","-326,519,000","21,858,000","16,400,000","32,076,000","-13,962,000","-2,174,000","9,024,000","5,385,000","-1,700,000","-7,790,000","1,980,000",,"145,635,000","-17,822,000","25,378,000","224,580,000","-63,139,000","12,350,000","63,729,000","-213,683,000","-11,594,000","-8,765,000","4,279,000","-7,212,000","-5,558,000","11,099,000","-4,042,000","-4,987,000","1,242,000","3,040,000","-1,623,000","6,501,000","-4,219,000","2,061,000","1,506,000","-1,162,000","2,786,000","-1,291,000","-9,185,000","-7,924,000"
FinancingCashFlow,"-1,101,606,000","-209,009,000","-765,505,000","-104,150,000","-22,942,000","401,966,000","-513,932,000","-488,287,000","470,868,000","-93,905,000","-219,986,000","-237,937,000","-114,054,000","300,028,000","-293,120,000","-479,522,000","84,697,000","181,345,000","-559,579,000","-29,576,000","-132,351,000","117,770,000","-198,804,000","-142,327,000","-130,826,000","272,314,000","-420,622,000","1,390,639,000","-120,034,000","-60,435,000","-414,226,000","71,434,000","-97,605,000","208,328,000","-26,637,000","-99,655,000","-243,324,000","-496,665,000","-52,914,000","-21,738,000","-3,552,000","-22,485,000","111,804,000","259,878,000","378,807,000","-39,164,000","-511,201,000","-183,880,000","-34,917,000","-54,224,000","274,523,000","-87,163,000","-13,621,000","303,029,000","-382,064,000","149,677,000","167,034,000","439,312,000","-262,010,000","-109,581,000","29,101,000","65,237,000","1,745,176,000","-95,224,000","-178,904,000","8,075,000","-29,958,000","3,379,000","6,440,000","-27,133,000","-5,645,000","-144,408,000","84,890,000","-2,203,000","-24,834,000","314,327,000","2,415,000","11,756,000","-15,773,000","-19,975,000","-13,177,000","31,087,000","16,034,000"
	CashFlowFromContinuingFinancingActivities,"-1,101,606,000","-209,009,000","-765,505,000","-104,150,000","-22,942,000","401,966,000","-513,932,000","-488,287,000","470,868,000","-93,905,000","-219,986,000","-237,937,000","-114,054,000","300,028,000","-293,120,000","-479,522,000","84,697,000","181,345,000","-559,579,000","-29,576,000","-132,351,000","117,770,000","-198,804,000","-142,327,000","-130,826,000","272,314,000","-420,622,000","1,390,639,000","-120,034,000","-60,435,000","-414,226,000","71,434,000","-97,605,000","208,328,000","-26,637,000","-99,655,000","-243,324,000","-496,665,000","-52,914,000","-21,738,000","-3,552,000","-22,485,000","111,804,000","259,878,000","378,807,000","-39,164,000","-511,201,000","-183,880,000","-34,917,000","-54,224,000","274,523,000","-87,163,000","-13,621,000","303,029,000","-382,064,000","149,677,000","167,034,000","439,312,000","-262,010,000","-109,581,000","29,101,000","65,237,000","1,745,176,000","-95,224,000","-178,904,000","8,075,000","-29,958,000","3,379,000","6,440,000","-27,133,000","-5,645,000","-144,408,000","84,890,000","-2,203,000","-24,834,000","314,327,000","2,415,000","11,756,000","-15,773,000","-19,975,000","-13,177,000","31,087,000","16,034,000"
		NetIssuancePaymentsOfDebt,"-112,757,000","215,414,000","-361,647,000","8,665,000","24,811,000","515,992,000","-449,363,000","-458,146,000","473,735,000","-30,000","-167,930,000","-176,922,000","-101,835,000","336,000,000","-136,934,000","-454,914,000","93,477,000","193,362,000","-551,418,000","-1,629,000","-125,584,000","118,532,000","-193,453,000","-106,233,000","-132,309,000","282,700,000","-415,281,000","1,415,891,000","-109,289,000","-39,764,000","-411,836,000","97,270,000","-76,440,000","207,892,000","16,199,000","-73,230,000","-204,632,000","-442,726,000","-40,692,000","-28,116,000","3,926,000","-25,677,000","152,933,000","319,758,000","384,953,000","-24,069,000","-486,308,000","-189,779,000","-41,898,000","-57,016,000","-58,881,000","-89,446,000","-138,126,000","300,779,000","-800,950,000","149,292,000","144,935,000","450,941,000","313,381,000","-140,391,000","-66,633,000","66,047,000","1,747,425,000","-108,402,000","-185,389,000","-1,669,000","-34,197,000","385,000","6,440,000","-29,661,000","-9,730,000","-149,358,000","-47,894,000","-2,052,000","276,810,000","214,314,000","2,675,000","11,230,000","14,000","-25,338,000","-6,643,000","31,967,000","-82,279,000"
			NetLongTermDebtIssuance,"-349,356,000","5,414,000","-388,246,000","8,665,000","24,811,000","515,992,000","-449,363,000","-7,146,000","22,705,000","0","-115,930,000","1,078,000","4,165,000","0","4,066,000","2,086,000","-41,523,000","-269,638,000","-551,418,000","-1,629,000","-5,584,000","-1,468,000","-110,936,000","-33,197,000","-7,862,000","2,700,000","1,081,000","1,000,098,000","142,000","-145,252,000","-265,228,000","275,307,000","-58,578,000","-8,761,000","-30,776,000","-8,033,000","-254,012,000","-479,980,000","-25,462,000","-41,481,000","-23,979,000","-25,677,000","114,042,000","70,758,000","-129,780,000","-254,069,000","-574,718,000","-189,778,000","-42,962,000","-68,254,000","-58,764,000","-316,171,000","-290,039,000","-117,318,000",,,,,,,,,,,,,,,,,,,,,"276,810,000","214,314,000","2,675,000","11,230,000","14,000","-25,338,000","-6,643,000","31,967,000","-82,279,000"
				LongTermDebtIssuance,"74,059,000","19,368,000","7,271,000","22,609,000","24,811,000","515,992,000","50,289,000","17,558,000","22,705,000","0","-5,243,000","1,078,000","4,165,000","300,000,000","457,105,000","2,086,000","329,000","550,824,000","200,913,000","1,283,000","426,000","1,711,000","2,617,000","9,069,000","888,000","12,427,000","8,295,000","1,003,620,000","3,658,000","500,746,000","130,265,000","301,446,000","6,402,000","2,058,000","3,800,000","3,366,000","303,314,000","1,216,808,000","7,565,000","8,702,000","6,203,000","4,458,000","309,112,000","405,165,000","403,458,000","1,758,000","1,001,718,000","10,629,000","6,217,000","5,738,000","17,326,000","18,146,000","459,477,000","20,709,000",,,,,,,,,,,,,,,,,,,,,"299,297,000","283,652,000","114,112,000","33,818,000","23,750,000","80,000,000","83,750,000","50,500,000","-39,000,000"
				LongTermDebtPayments,"-423,415,000","-13,954,000","-395,517,000",,,,"-499,652,000","-24,704,000","0","0","-110,687,000","0","0","-300,000,000","-453,039,000","0","-41,852,000","-820,462,000","-752,331,000","-2,912,000","-6,010,000","-3,179,000","-113,553,000","-42,266,000","-8,750,000","-9,727,000","-7,214,000","-3,522,000","-3,516,000","-645,998,000","-395,493,000","-26,139,000","-64,980,000","-10,819,000","-34,576,000","-11,399,000","-557,326,000","-1,696,788,000","-33,027,000","-50,183,000","-30,182,000","-30,135,000","-195,070,000","-334,407,000","-533,238,000","-255,827,000","-1,576,436,000","-200,407,000","-49,179,000","-73,992,000","-76,090,000","-334,317,000","-749,516,000","-138,027,000",,,,,,,,,,,,,,,,,,,,,"-22,487,000","-69,338,000","-111,437,000","-22,588,000","-23,736,000","-105,338,000","-90,393,000","-18,533,000","-43,279,000"
			NetShortTermDebtIssuance,"236,599,000","210,000,000","26,599,000","0","0","0","0","-451,000,000","451,030,000","-30,000","-52,000,000","-178,000,000","-106,000,000","336,000,000","-141,000,000","-457,000,000","135,000,000","463,000,000","0","0","-120,000,000","120,000,000","-82,517,000","-73,036,000","-124,447,000","280,000,000","-416,362,000","415,793,000","-109,431,000","105,488,000","-146,608,000","-178,037,000","-17,862,000","216,653,000","46,975,000","-65,197,000","49,380,000","37,254,000","-15,230,000","13,365,000","27,905,000","0","38,891,000","249,000,000","514,733,000","230,000,000","88,410,000","-1,000","1,064,000","11,238,000","-117,000","226,725,000","151,913,000","418,097,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0"
				ShortTermDebtIssuance,"236,599,000","210,000,000","26,599,000","0","0","0","0","0","504,000,000","331,671,000","926,000,000","1,087,000,000","1,089,000,000","507,000,000","345,000,000","913,000,000","1,102,000,000","898,000,000","610,000,000","0","645,000,000","266,000,000","714,000,000","839,000,000","791,000,000","565,000,000","520,138,000","1,291,793,000","567,569,000","264,000,000","180,455,000","532,007,000","543,341,000","617,765,000","206,711,000","50,981,000","229,380,000","123,490,000","0","13,365,000","27,905,000","0","38,891,000","249,000,000","514,733,000","230,000,000","90,410,000","0","5,111,000","11,238,000","0","229,506,000","152,344,000","419,078,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0"
				ShortTermDebtPayments,,,"0","0","0","0","0","-451,000,000","-52,970,000","-331,701,000","-978,000,000","-1,265,000,000","-1,195,000,000","-171,000,000","-486,000,000","-1,370,000,000","-967,000,000","-435,000,000","-610,000,000","0","-765,000,000","-146,000,000","-796,517,000","-912,036,000","-915,447,000","-285,000,000","-936,500,000","-876,000,000","-677,000,000","-158,512,000","-327,063,000","-710,044,000","-561,203,000","-401,112,000","-159,736,000","-116,178,000","-180,000,000","-86,236,000",,,,,"0","0",,,"-2,000,000","-1,000",,,"-117,000","-2,781,000","-431,000","-981,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0"
		NetCommonStockIssuance,"-710,734,000","-399,258,000","-182,435,000","-100,482,000","-28,559,000","-95,991,000","-2,208,000","-4,269,000","-485,000","-86,901,000","-52,902,000","-56,008,000","-379,000","-54,274,000","-162,724,000","-23,066,000","-80,000","-4,550,000","0","-27,649,000","0","-1,900,000","370,000","-22,684,000","-860,000","-4,252,000","-6,000","-19,404,000","-21,000","-5,092,000","-29,000",,,,"0",,,,,,,,,,,,,,,,"293,812,000","11,000",,,"468,028,000","928,000","1,370,000","1,507,000","-632,247,000","954,000","3,863,000","4,297,000","7,996,000","3,132,000","1,171,000","3,273,000","4,866,000","2,743,000","1,766,000","2,075,000","1,652,000","7,991,000",,,"400,000",,,,"0","0",,,"-346,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,"468,028,000","928,000","1,370,000","1,507,000","2,753,000","954,000","3,863,000","4,297,000","7,996,000","3,132,000","1,171,000","3,273,000","4,866,000","2,743,000","1,766,000","2,075,000","1,652,000","7,991,000",,,"400,000",,,,"0","0",,,"-246,000"
			CommonStockPayments,"-710,734,000","-399,258,000","-182,435,000","-100,482,000","-28,559,000","-95,991,000","-2,208,000","-4,269,000","-485,000","-86,901,000","-52,902,000","-56,008,000","-379,000","-54,274,000","-162,724,000","-23,066,000","-80,000","-4,550,000","0","-27,649,000","0","-1,900,000","370,000","-22,684,000","-860,000","-4,252,000","-6,000","-19,404,000","-21,000","-5,092,000","-29,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,425,000",,,,"2,909,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,"0","101,000",,,"770,000","3,541,000",,,"1,737,000","2,257,000",,,"856,000","938,000",,,"3,923,000","13,264,000",,,"77,000","2,201,000",,,"1,823,000","266,000",,,"708,000","10,643,000","3,428,000","664,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-278,115,000","-25,165,000","-221,423,000","-12,333,000","-19,194,000","-18,035,000","-62,361,000","-25,872,000","-2,382,000","-6,974,000","846,000","-5,007,000","-11,840,000","18,302,000","6,538,000","-1,542,000","-8,700,000","-7,467,000","-8,161,000","-298,000","-6,767,000","1,138,000","-5,721,000","-13,511,000","1,529,000","-6,134,000","-6,105,000","-9,389,000","-13,938,000","-15,579,000","-4,098,000","-11,437,000","-23,374,000","436,000","-43,692,000","-10,735,000","-42,678,000","-53,939,000","-16,145,000","-6,886,000","-10,615,000","3,192,000","-41,206,000","-62,081,000","-11,004,000","-15,095,000","-26,716,000","5,633,000","9,094,000","367,000","52,380,000","-8,371,000","-22,364,000","-1,323,000","-49,142,000","-543,000","20,729,000","-13,136,000","56,856,000","29,856,000","91,871,000","-5,107,000","-10,245,000","10,046,000","5,314,000","6,471,000","-627,000","251,000","-1,766,000","453,000","2,433,000","-3,041,000","-2,216,000","-151,000","-302,044,000","-20,567,000","-260,000","526,000","-15,787,000","5,363,000","-6,714,000","-880,000","98,659,000"
EndCashPosition,"1,881,606,000","1,792,629,000","2,539,781,000","2,876,122,000","2,256,809,000","2,001,707,000","2,039,247,000","1,646,557,000","1,313,734,000","732,695,000","1,093,745,000","702,305,000","613,225,000","687,668,000","863,944,000","627,938,000","603,346,000","721,813,000","751,774,000","955,605,000","535,681,000","533,281,000","762,576,000","446,346,000","431,768,000","489,229,000","540,403,000","440,357,000","336,422,000","379,028,000","740,884,000","615,358,000","381,866,000","428,237,000","491,912,000","502,621,000","485,495,000","518,700,000","1,089,297,000","776,260,000","731,202,000","703,937,000","1,093,182,000","662,594,000","752,109,000","427,645,000","506,574,000","768,675,000","743,563,000","680,295,000","741,557,000","326,045,000","309,520,000","423,463,000","158,823,000","400,780,000","250,518,000","313,162,000","342,874,000","435,207,000","438,168,000","346,348,000","244,476,000","138,273,000","127,289,000","253,089,000","449,289,000","284,571,000","192,217,000","157,784,000","256,896,000","147,925,000","179,592,000","54,254,000","163,881,000","85,494,000","23,018,000","19,370,000","79,701,000","18,484,000","18,211,000","19,997,000","57,450,000"
	ChangesInCash,"-120,101,000","-698,137,000","-326,939,000","657,938,000","247,037,000","14,614,000","321,107,000","295,747,000","569,501,000","-322,417,000","379,320,000","106,529,000","-88,957,000","-166,485,000","229,233,000","37,384,000","-69,827,000","-132,825,000","-203,950,000","413,527,000","562,000","-244,785,000","336,882,000","14,398,000","-53,027,000","-55,020,000","101,852,000","114,131,000","-46,379,000","-347,118,000","142,026,000","251,388,000","-50,125,000","-65,134,000","-7,425,000","11,546,000","-27,288,000","-563,000,000","313,944,000","40,020,000","34,586,000","-395,829,000","435,185,000","-73,858,000","318,687,000","-87,725,000","-261,186,000","15,157,000","67,872,000","-51,981,000","413,260,000","14,652,000","-129,125,000","272,264,000","-233,321,000","161,612,000","-60,230,000","-43,484,000","-95,043,000","-10,107,000","91,418,000","100,268,000","103,188,000","11,101,000","-129,833,000","-196,785,000","167,320,000","91,285,000","36,205,000","-97,935,000","105,785,000","-32,213,000","126,586,000","-108,668,000","77,710,000","63,088,000","3,511,000","-61,499,000","60,411,000","935,000","-1,643,000","-36,789,000","33,050,000"
	EffectOfExchangeRateChanges,"-88,977,000","-49,015,000","-9,402,000","-38,625,000","8,065,000","-52,154,000","71,583,000","37,076,000","11,538,000","-38,633,000","12,120,000","-17,449,000","14,514,000","-9,791,000","6,773,000","-12,792,000","-48,640,000","29,819,000","119,000","6,397,000","1,838,000","15,490,000","-20,652,000","180,000","-4,434,000","3,846,000","-1,806,000","-10,196,000","3,773,000","-14,738,000","-16,500,000","-17,896,000","3,754,000","1,459,000","-3,284,000","5,580,000","-5,917,000","-7,597,000","-907,000","5,038,000","-7,321,000","6,584,000","-4,597,000","-15,657,000","5,777,000","8,796,000","-915,000","9,955,000","-4,604,000","-9,281,000","2,252,000","1,873,000","15,182,000","-7,624,000","-8,636,000","-11,350,000","-2,414,000","13,772,000","2,710,000","7,146,000","402,000","1,604,000","3,015,000","-117,000","4,033,000","585,000","-2,602,000","1,069,000","-1,772,000","-1,177,000","3,186,000","546,000","-1,248,000","-959,000","677,000","-612,000","137,000","1,168,000","806,000","-662,000","-143,000","-664,000","189,000"
	BeginningCashPosition,"2,001,707,000","2,539,781,000","2,876,122,000","2,256,809,000","2,001,707,000","2,039,247,000","1,646,557,000","1,313,734,000","732,695,000","1,093,745,000","702,305,000","613,225,000","687,668,000","863,944,000","627,938,000","603,346,000","721,813,000","824,819,000","955,605,000","535,681,000","533,281,000","762,576,000","446,346,000","431,768,000","489,229,000","540,403,000","440,357,000","336,422,000","379,028,000","740,884,000","615,358,000","381,866,000","428,237,000","491,912,000","502,621,000","485,495,000","518,700,000","1,089,297,000","776,260,000","731,202,000","703,937,000","1,093,182,000","662,594,000","752,109,000","427,645,000","506,574,000","768,675,000","743,563,000","680,295,000","741,557,000","326,045,000","309,520,000","423,463,000","158,823,000","400,780,000","250,518,000","313,162,000","342,874,000","435,207,000","438,168,000","346,348,000","244,476,000","138,273,000","127,289,000","253,089,000","449,289,000","284,571,000","192,217,000","157,784,000","256,896,000","147,925,000","179,592,000","54,254,000","163,881,000","85,494,000","23,018,000","19,370,000","79,701,000","18,484,000","18,211,000","19,997,000","57,450,000","24,211,000"
