name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,12/31/1992,12/31/1991
			OtherReceivables,"4,577,000","5,086,000","5,494,000","3,612,000","2,416,000","2,788,000","2,520,000","3,042,000","2,951,000","2,921,000","4,322,000","6,967,000",,"4,324,000","3,974,000","7,000,000",,"3,916,000",,,,"2,327,000",,,,"3,253,000",,,,"1,799,000",,,,"469,000",,,,"579,000","1,453,000","7,320,000",,,,,,"589,000",,,,"927,000",,,,"1,175,000","1,211,000","1,035,000","1,423,000","1,373,000","1,439,000","1,390,000","1,407,000","1,403,000","4,087,000","1,665,000","1,830,000","1,934,000","14,406,000","18,069,000","8,091,000","3,957,000","1,505,000","2,231,000","3,562,000","1,865,000","3,360,000","616,000","9,090,000","11,824,000","5,095,000","3,727,000","2,127,000","2,820,000",,"750,000","1,775,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"76,208,000","76,971,000","78,319,000","76,362,000","73,375,000","73,038,000","69,402,000","62,708,000","54,300,000","53,071,000","48,403,000","45,422,000","44,124,000","45,478,000","46,149,000","45,786,000","44,586,000","46,684,000","27,763,000","26,537,000","25,795,000","26,293,000","25,534,000","25,389,000","25,287,000","14,643,000","14,432,000","13,508,000","13,513,000","12,739,000","13,162,000","12,089,000","11,489,000","9,771,000","10,206,000","10,842,000","10,208,000","10,557,000","10,246,000","9,672,000","7,932,000","7,320,000","6,995,000","6,220,000","5,980,000","6,429,000","6,298,000","7,645,000","6,265,000","6,446,000","6,462,000","6,621,000","7,306,000","7,077,000","7,058,000","6,254,000","5,679,000","5,607,000","5,571,000","5,834,000","5,694,000","5,153,000","5,013,000","4,763,000","4,605,000","4,609,000","4,689,000","4,267,000","4,716,000","4,767,000","4,829,000","4,572,000","4,163,000","4,450,000","4,935,000","4,535,000","4,703,000","4,585,000","4,659,000","7,352,000","6,484,000","6,259,000","5,535,000","4,915,000","4,344,000","3,994,000","5,747,000","5,125,000","4,636,000","4,597,000","5,700,000","4,400,000","4,100,000","3,400,000","2,700,000","3,500,000","2,800,000","1,800,000","1,500,000","1,300,000","1,100,000","300,000","400,000","300,000","300,000","400,000","600,000","700,000","800,000","900,000","1,000,000","1,200,000","1,200,000","1,300,000","1,100,000","900,000","300,000",
			RawMaterials,"35,075,000","35,780,000","34,005,000","33,105,000","34,789,000","33,625,000","30,875,000","25,828,000","22,414,000","21,180,000","19,584,000","18,496,000","16,762,000","17,381,000","16,858,000","16,054,000","15,990,000","16,328,000","11,153,000","11,141,000","9,607,000","9,321,000","9,156,000","8,683,000","8,868,000","8,590,000","7,671,000","6,998,000","7,499,000","7,942,000","7,548,000","7,041,000","6,213,000","5,706,000","6,644,000","6,883,000","6,537,000","5,836,000","5,971,000","5,622,000","4,613,000","4,759,000","4,466,000","4,333,000","4,630,000","4,301,000","3,347,000","3,838,000","3,817,000","4,144,000","4,147,000","4,141,000","4,334,000","4,418,000","3,931,000","3,343,000","3,209,000","2,956,000","3,174,000","3,662,000","3,504,000","3,048,000","2,935,000","2,871,000","2,907,000","3,083,000","3,202,000","2,856,000","2,995,000","2,780,000","2,998,000","2,933,000","2,642,000","2,906,000","2,863,000","2,621,000","2,542,000","2,341,000","2,598,000","2,402,000","1,943,000","1,987,000","1,795,000","1,953,000","1,799,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"11,440,000","9,712,000","12,438,000","12,250,000","7,730,000","6,318,000","7,461,000","6,927,000","6,059,000","5,127,000","5,183,000","4,382,000","4,487,000","3,858,000","4,093,000","4,447,000","5,934,000","5,504,000","4,028,000","3,258,000","4,174,000","3,321,000","2,981,000","2,169,000","2,610,000","633,000","985,000","1,036,000","1,160,000","1,006,000","1,265,000","982,000","807,000","767,000","899,000","747,000","797,000","830,000","573,000","576,000","430,000","218,000","309,000","310,000","357,000","349,000","295,000","495,000","421,000","278,000","440,000","520,000","538,000","616,000","493,000","543,000","466,000","650,000","352,000","447,000","561,000","479,000","374,000","439,000","531,000","415,000","395,000","307,000","270,000","246,000","303,000","306,000","164,000","229,000","170,000","286,000","388,000","306,000","264,000","961,000","990,000","1,183,000","1,173,000","761,000","806,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"29,693,000","31,479,000","31,876,000","31,007,000","30,856,000","33,095,000","31,066,000","29,953,000","25,827,000","26,764,000","23,636,000","22,544,000","22,875,000","24,239,000","25,198,000","25,285,000","22,662,000","24,852,000","12,582,000","12,138,000","12,014,000","13,651,000","13,397,000","14,537,000","13,809,000","5,420,000","5,776,000","5,474,000","4,854,000","3,791,000","4,349,000","4,066,000","4,469,000","3,298,000","2,663,000","3,212,000","2,874,000","3,891,000","3,702,000","3,474,000","2,889,000","2,343,000","2,220,000","1,577,000","993,000","1,779,000","2,656,000","3,312,000","2,027,000","2,024,000","1,875,000","1,960,000","2,434,000","2,043,000","2,634,000","2,368,000","2,004,000","2,001,000","2,045,000","1,725,000","1,629,000","1,626,000","1,704,000","1,453,000","1,167,000","1,111,000","1,092,000","1,104,000","1,451,000","1,741,000","1,528,000","1,333,000","1,357,000","1,315,000","1,902,000","1,628,000","1,773,000","1,938,000","1,797,000","3,989,000","3,551,000","3,089,000","2,567,000","2,201,000","1,739,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"13,378,000","14,748,000","16,104,000","16,105,000","15,220,000","14,295,000","14,279,000","15,227,000","11,313,000","11,613,000","8,550,000","8,726,000","6,505,000","6,848,000","6,127,000","6,220,000","4,676,000","4,731,000","4,142,000","5,135,000","3,178,000","2,815,000","3,581,000","4,075,000","2,880,000","5,189,000","5,399,000","5,655,000","4,043,000","4,761,000","5,491,000","5,033,000","2,988,000","2,797,000","3,172,000","3,692,000","2,221,000","3,040,000","3,234,000","3,976,000","2,416,000","2,742,000","3,298,000","3,576,000","1,807,000","2,276,000","2,704,000","3,295,000","3,234,000","2,186,000","2,696,000","2,890,000","1,215,000","1,719,000","2,389,000","2,512,000","1,874,000","1,811,000","2,560,000","3,332,000","1,448,000","2,329,000","3,055,000","3,838,000","2,082,000","2,387,000","3,069,000","3,824,000","1,897,000","2,590,000","3,395,000","4,494,000","1,305,000","2,344,000","3,246,000","3,769,000","1,457,000","2,413,000","3,650,000","2,976,000","2,156,000","2,341,000","1,693,000","1,707,000","1,058,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,"538,000","554,000","550,000","546,000","513,000","491,000","494,000","528,000","492,000","508,000","731,000","747,000","753,000","759,000","808,000","776,000","771,000","741,000","713,000","699,000","744,000","753,000","812,000","830,000","848,000","869,000","828,000","884,000","923,000","5,973,000","5,684,000","5,350,000","321,000","308,000","303,000","323,000","324,000","312,000","318,000","312,000","5,313,000","5,319,000","5,320,000","5,309,000","5,316,000","5,301,000","5,300,000","0","0","565,000","565,000","562,000",,,,,,,,"571,000",,,"565,000","560,000","556,000",,"565,000","563,000","560,000","558,000",,"972,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,"43,964,000","42,863,000","42,619,000","41,276,000","39,250,000","36,546,000","35,952,000","34,808,000","32,918,000","32,551,000","32,352,000","32,416,000","32,635,000","33,174,000","33,509,000","34,533,000","34,996,000","35,671,000","35,008,000","33,974,000","32,402,000","30,688,000","28,051,000","26,898,000","26,002,000","24,741,000","29,209,000","30,336,000","30,906,000","31,406,000","31,636,000","32,244,000","31,928,000","32,459,000","32,852,000","32,580,000","32,506,000","34,054,000","31,860,000","32,517,000","34,509,000","34,286,000","36,890,000","36,755,000","36,205,000","37,666,000","38,044,000","39,336,000","40,387,000","42,139,000","42,059,000","42,313,000","40,895,000","39,809,000",,,,,,,,,,,,,,,,,,,,,,,"5,365,000","6,734,000","12,292,000","3,457,000","155,000","688,000","597,000","565,000","564,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,729,000","6,610,000","6,210,000","6,210,000","5,767,000","5,730,000","5,713,000","5,162,000","5,651,000","5,251,000","5,637,000","6,100,000","3,828,000","3,982,000","5,294,000","5,247,000","7,436,000","7,250,000","6,502,000","6,096,000","5,694,000","5,694,000","5,694,000","5,694,000","5,322,000","5,284,000","5,126,000","4,896,000",,,,,,,,,,,,,,,,,,,,,,,"5,365,000","6,734,000","12,292,000","3,457,000","155,000","688,000","597,000","565,000","564,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,738,000",,,,,,,,,,,,,"33,050,000","31,443,000","28,800,000","26,903,000","25,267,000","22,705,000","20,623,000","19,278,000","19,509,000","17,383,000","15,802,000","13,959,000","12,625,000","10,425,000","9,402,000","8,822,000","8,038,000","7,382,000","7,434,000","8,811,000","9,666,000","9,559,000","7,564,000","4,332,000","1,662,000","21,039,000","26,828,000","24,199,000","22,516,000","21,443,000","20,632,000","21,878,000","22,481,000","21,863,000","21,374,000","20,089,000","20,000,000","45,400,000","44,700,000","44,200,000","17,500,000","15,400,000","54,400,000","13,500,000","13,500,000","12,000,000","10,600,000","8,300,000","9,200,000","11,500,000","11,400,000","12,600,000","12,700,000","12,000,000","12,200,000","10,500,000","10,300,000","10,700,000","11,100,000","10,500,000","9,900,000","8,000,000","4,900,000","4,600,000"
	TotalNonCurrentAssets,"537,323,000","545,355,000","561,311,000","572,443,000","559,149,000","554,815,000","548,501,000","406,133,000","406,951,000","418,264,000","411,248,000","408,566,000","408,276,000","391,923,000","395,743,000","400,750,000","416,367,000","410,413,000","170,555,000","170,010,000","170,179,000","168,907,000","166,762,000","167,255,000","167,921,000","71,516,000","67,153,000","67,436,000","69,854,000","70,129,000","72,531,000","68,038,000","67,665,000","68,356,000","78,298,000","79,845,000","79,968,000","79,653,000","81,261,000","81,304,000","63,345,000","63,994,000","59,145,000","54,676,000","34,854,000","35,948,000","35,924,000","33,379,000","34,371,000","38,331,000","39,743,000","41,777,000","44,065,000","45,628,000","30,148,000","30,530,000","26,678,000","27,232,000","28,956,000","29,676,000","30,806,000","30,480,000","28,889,000","29,592,000","30,674,000","31,608,000","33,316,000","34,110,000","35,136,000","35,600,000","36,627,000","37,706,000","37,845,000","39,264,000","40,098,000","42,359,000","44,375,000","44,736,000","46,076,000","47,058,000","45,515,000","44,842,000","39,730,000","39,657,000","36,838,000","32,851,000","30,331,000","27,669,000","26,604,000","26,475,000","27,300,000","27,200,000","27,200,000","26,700,000","24,400,000","31,700,000","31,800,000","28,500,000","26,800,000","26,100,000","26,200,000","16,800,000","14,700,000","7,600,000","5,800,000","5,300,000","4,800,000","4,300,000","3,700,000","3,600,000","3,800,000","3,900,000","3,700,000","3,200,000","2,800,000","2,700,000","2,900,000","2,200,000"
		NetPPE,"81,824,000","83,235,000","83,886,000","84,776,000","70,570,000","51,648,000","51,237,000","51,534,000","52,301,000","54,144,000","52,275,000","53,236,000","53,215,000","31,028,000","32,072,000","32,947,000","34,408,000","33,579,000","20,607,000","20,694,000","20,192,000","18,502,000","17,218,000","16,416,000","16,497,000","11,484,000","12,036,000","12,108,000","12,013,000","12,002,000","12,160,000","12,261,000","11,994,000","12,171,000","11,917,000","11,958,000","11,744,000","11,667,000","11,924,000","12,069,000","12,018,000","12,308,000","12,634,000","12,837,000","12,587,000","13,086,000","13,280,000","13,497,000","13,881,000","14,309,000","14,939,000","15,544,000","16,195,000","16,438,000","17,086,000","17,391,000","18,015,000","18,640,000","19,207,000","19,803,000","20,649,000","21,390,000","22,396,000","23,151,000","23,456,000","24,375,000","25,629,000","26,631,000","27,762,000","28,724,000","29,719,000","30,739,000","31,733,000","32,886,000","33,680,000","35,852,000","36,879,000","38,130,000","39,448,000","39,574,000","39,544,000","39,246,000","32,769,000","32,885,000","29,640,000","25,579,000","23,085,000","20,467,000","19,226,000","18,674,000","21,300,000","21,700,000","21,800,000","21,500,000","19,000,000","18,500,000","18,000,000","15,500,000","13,500,000","12,800,000","12,400,000","11,600,000","9,700,000","4,600,000","3,500,000","3,300,000","3,100,000","2,700,000","2,500,000","2,500,000","2,500,000","2,500,000","2,400,000","1,900,000","1,500,000","1,500,000","1,700,000","1,800,000"
			GrossPPE,"94,991,000","177,760,000","95,402,000","95,459,000","80,356,000","138,825,000","60,164,000","51,534,000","58,592,000","130,101,000","56,010,000","53,236,000","53,215,000","95,598,000","32,072,000","32,947,000","34,408,000","93,095,000","20,607,000","20,694,000","20,192,000","73,737,000","17,218,000","16,416,000","16,497,000","63,993,000","12,036,000","12,108,000","12,013,000","61,734,000","12,160,000","12,261,000","11,994,000","61,417,000","11,917,000","11,958,000","11,744,000","57,786,000",,,,"55,175,000",,,,"53,570,000",,,,"52,457,000",,,,"52,893,000","52,197,000","52,502,000","53,126,000","53,751,000","51,891,000","52,487,000","53,333,000","54,074,000","56,115,000","56,870,000","57,175,000","58,094,000","58,345,000","59,347,000","60,478,000","61,440,000","58,001,000","59,021,000","60,015,000","61,168,000","57,397,000","59,569,000","60,596,000","61,847,000","58,313,000","58,439,000","58,409,000","58,111,000","46,796,000","46,912,000","43,667,000","39,606,000","37,296,000","33,827,000","31,802,000","30,517,000","33,600,000","33,300,000","32,600,000","31,700,000","28,500,000","25,600,000","26,200,000","23,100,000","21,000,000","19,900,000","18,600,000","17,400,000","15,300,000","9,400,000","8,300,000","8,100,000","7,100,000","6,700,000","6,500,000","6,500,000","5,900,000","5,900,000","5,800,000","5,300,000","4,600,000","4,600,000","4,400,000","3,900,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,009,000",,,,"25,999,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,946,000",,,,"28,937,000",,,,"29,754,000",,,,"33,026,000",,,,"32,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
