name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,03/31/2011,03/31/2010
DilutedEPS,,"-0.42","-0.81","-0.53","-0.37","-0.4","-0.68","-0.63","-0.77","-0.19","-0.35","-0.19","-0.19","-0.33","-0.28","-0.33","-0.36","-0.68","-0.45","-0.23","-0.05","-0.11","0.01","0.01","-0.173","-0.19",,"-0.22","-0.145","-0.292","-0.3","-0.409"
BasicAverageShares,,"24,980,000","24,581,000","24,330,000","24,120,000","23,671,000","23,218,000","22,931,000","22,716,000","22,412,000","22,173,000","21,961,000","21,709,000","21,544,000","21,477,000","21,403,000","21,333,000","21,125,000","20,907,000","20,826,000","20,636,000","20,344,000","19,078,000","15,318,000","17,810,000","12,790,000",,"12,790,000","12,790,000","12,790,000","12,790,000","12,790,000"
DilutedAverageShares,,"24,980,000","24,581,000","24,330,000","24,120,000","23,671,000","23,218,000","22,931,000","22,716,000","22,412,000","22,173,000","21,961,000","21,709,000","21,544,000","21,477,000","21,403,000","21,333,000","21,125,000","20,907,000","20,826,000","20,636,000","20,344,000","20,667,000","16,859,000","17,810,000","12,790,000",,"12,790,000","12,790,000","12,790,000","12,790,000","12,790,000"
TotalOperatingIncomeAsReported,"-37,692,000","-9,315,000","-7,688,000","-12,372,000","-8,317,000","-8,872,000","-14,386,000","-13,020,000","-16,270,000","-3,395,000","-6,821,000","-3,908,000","-4,000,000","-6,932,000","-6,193,000","-6,815,000","-7,609,000","-14,252,000","-9,524,000","-4,683,000","-814,000","-1,998,000","345,000","813,000","222,000","-1,868,000","522,000","602,000","1,210,000","-733,000","-1,282,000","-3,013,000"
TotalExpenses,"235,413,000","62,459,000","59,804,000","57,565,000","55,585,000","52,857,000","50,834,000","41,216,000","42,727,000","51,217,000","47,642,000","44,670,000","42,190,000","39,995,000","40,811,000","41,220,000","36,329,000","35,393,000","36,387,000","37,282,000","34,925,000","33,725,000","33,310,000","30,200,000","25,766,000","23,499,000","22,105,000","20,062,000","17,913,000","16,798,000","13,547,000","8,153,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-52,305,000","-10,461,000","-20,014,000","-12,924,000","-8,906,000","-9,416,000","-15,717,000","-14,346,000","-17,534,000","-4,326,000","-7,680,000","-4,081,000","-4,158,000","-7,068,000","-5,987,000","-7,070,000","-7,732,000","-14,442,000","-9,334,000","-4,851,000","-977,000","-2,160,000","103,000","808,000","-254,000","-2,330,000","818,000","13,000","974,000","-905,000","-1,801,000","-3,087,000"
NormalizedIncome,"-52,030,200","-10,461,000","-19,679,660","-12,924,000","-8,906,000","-8,494,010","-15,717,000","-14,346,000","-17,534,000","-4,326,000","-7,259,520","-4,081,000","-4,158,000","-7,068,000","-5,987,000","-7,070,000","-7,861,940","-11,575,290","-9,334,000","-4,851,000","-977,000","-2,160,000","103,000","808,000","-254,000","-2,330,000","818,000","13,000","974,000","-905,000","-1,726,900","-3,085,050"
InterestIncome,,,,,,,,"49,000",,,,,,,,,,,"-55,000",,,,"139,000","383,000",,,,"-263,000",,,"1,000","3,000"
InterestExpense,"2,409,000","858,000","688,000","431,000","432,000","431,000","1,360,000","1,330,000","1,322,000","1,312,000","531,000","413,000","421,000","429,000","433,000","390,000","351,000","229,000","567,000","118,000","118,000","105,000","311,000","345,000","490,000","487,000","289,000","560,000","230,000","215,000","382,000","55,000"
NetInterestIncome,"-3,286,000","-1,261,000","-974,000","-526,000","-525,000","-525,000","-1,976,000","-1,311,000","-1,349,000","-1,312,000","-531,000","-413,000","-421,000","-429,000","-433,000","-390,000","-351,000","-229,000","-59,000","-118,000","-118,000","-105,000","-172,000","38,000","-490,000","-487,000","-289,000","-560,000","-230,000","-215,000","-381,000","-52,000"
EBIT,"-49,736,000","-9,554,000","-19,303,000","-12,465,000","-8,414,000","-8,943,000","-14,352,000","-13,001,000","-16,171,000","-2,986,000","-7,102,000","-3,591,000","-3,691,000","-6,611,000","-5,946,000","-6,611,000","-7,342,000","-14,162,000","-9,016,000","-4,683,000","-814,000","-1,998,000","484,000","1,196,000","276,000","-1,828,000","1,195,000","602,000","1,234,000","-671,000","-1,395,000","-3,013,000"
EBITDA,"-44,666,000"
ReconciledCostOfRevenue,"92,427,000","24,365,000","23,391,000","22,180,000","22,491,000","23,267,000","19,034,000","14,824,000","13,497,000","26,428,000","20,889,000","20,981,000","19,774,000","17,190,000","18,307,000","17,857,000","14,882,000","13,306,000","13,854,000","15,606,000","15,940,000","14,959,000","15,267,000","14,638,000","12,396,000","10,475,000","10,460,000","10,048,000","8,960,000","8,015,000","6,797,000","2,566,000"
ReconciledDepreciation,"5,070,000","1,508,000","1,431,000","1,095,000","1,036,000","1,040,000","1,102,000","1,108,000","1,126,000","1,168,000","1,172,000","1,220,000","1,262,000","1,155,000","1,140,000","1,136,000","1,138,000","1,120,000","1,082,000","1,021,000","973,000","874,000","726,000","660,000","770,000","713,000","690,000","443,000","425,000","414,000","323,000","338,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-52,305,000","-10,461,000","-20,014,000","-12,924,000","-8,906,000","-9,416,000","-15,717,000","-14,346,000","-17,534,000","-4,326,000","-7,680,000","-4,081,000","-4,158,000","-7,068,000","-5,987,000","-7,070,000","-7,732,000","-14,442,000","-9,334,000","-4,851,000","-977,000","-2,160,000","103,000","808,000","-254,000","-2,330,000","818,000","13,000","974,000","-905,000","-1,801,000","-3,087,000"
TotalUnusualItemsExcludingGoodwill,"-458,000","0","-458,000","0","0","-1,263,000","0",,,,"-576,000","0","0","0","0","0","178,000","-3,927,000",,,,,,,,,,,,,"-114,000","-3,000"
TotalUnusualItems,"-458,000","0","-458,000","0","0","-1,263,000","0",,,,"-576,000","0","0","0","0","0","178,000","-3,927,000",,,,,,,,,,,,,"-114,000","-3,000"
NormalizedEBITDA,"-44,208,000","-8,046,000","-17,414,000","-11,370,000","-7,378,000","-6,640,000","-13,250,000","-11,893,000","-15,045,000","-1,818,000","-5,354,000","-2,371,000","-2,429,000","-5,456,000","-4,806,000","-5,475,000","-6,382,000","-9,115,000","-7,934,000","-3,662,000","159,000","-1,124,000","1,210,000","1,856,000","1,046,000","-1,115,000","1,885,000","1,045,000","1,659,000","-257,000","-958,000","-2,672,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.061","0.27","0.27","0.27","0.026","0.4","0.4","0.4","0.4","0.051","0.4","0.4","0.097","0.4","0.03","0.4","0.35","0.35"
TaxEffectOfUnusualItems,"-183,200","0","-123,660","0","0","-341,010","0","0","0","0","-155,520","0","0","0","0","0","48,060","-1,060,290","0","0","0","0","0","0","0","0","0","0","0","0","-39,900","-1,050"
