name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,779,000","0","0","1,665,000","2,145,000",,,,,"0","325,000","435,000","3,622,000",,,,,,,,,"0","0","0","5,400,000",,,,,,,,,,,,,,,,,"-900,000","100,000","5,100,000","2,100,000","6,500,000","4,000,000","4,500,000","13,400,000",,,"-18,500,000","-18,300,000",,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-3,400,000","-300,000",,,"-18,500,000","-18,300,000",,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,779,000","0","0","1,665,000","2,145,000",,,,,"0","325,000","435,000","3,622,000",,,,,,,,,"0","0","0","5,400,000",,,,,,,,,,,,,,,,,"0","100,000","5,100,000","2,100,000","6,500,000","4,000,000","7,900,000","13,700,000",,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-426,000",,,"0","0","0","1,359,000","0","0","694,000","560,000","0","1,884,000","3,174,000","1,566,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","13,000","9,000","-29,000","-15,000","149,000","-25,000","-12,000",,"-133,000","-43,000","-18,000","0","-1,386,000","31,000","-100,000","-100,000",,,"1,800,000",,,,,"700,000","-100,000","-9,200,000","-1,100,000","-400,000","-100,000","-3,500,000","200,000","100,000","-500,000","0","100,000","0","100,000","100,000","2,500,000","-200,000","9,900,000","-9,700,000","-100,000","1,600,000","-23,600,000","0","6,000,000","-20,000,000","-2,100,000","-1,400,000","8,500,000"
FinancingCashFlow,"1,464,100,000","2,900,000","1,693,600,000","-123,800,000","-108,600,000","-65,400,000","-13,600,000","-85,300,000","-18,600,000","71,600,000","-63,200,000","-139,100,000","-103,600,000","-201,900,000","93,200,000","-263,300,000","-188,600,000","78,900,000","1,217,400,000","-67,000,000","-170,900,000","-73,500,000","83,500,000","-102,832,000","28,992,000","54,699,000","17,759,000","-2,505,000","-29,682,000","-54,243,000","-20,247,000","872,250,000","40,044,000","-11,545,000","-58,584,000","-23,458,000","-51,813,000","-72,201,000","-14,125,000","-82,252,000","94,378,000","-60,372,000","-20,197,000","-63,680,000","-64,447,000","-32,801,000","-11,945,000","-31,248,000","-63,545,000","-29,944,000","-36,830,000","-57,709,000","-56,621,000","-18,947,000","10,538,000","-19,424,000","-16,493,000","17,704,000","49,417,000","15,223,000","-3,958,000","15,323,000","98,560,000","-17,083,000","529,000","-7,535,000","61,407,000","-10,977,000","3,766,000","-19,624,000","578,624,000","-3,043,000","-8,183,000","1,731,000","822,000","6,237,000","35,445,000","-10,747,000","33,669,000","-2,820,000","66,086,000","37,201,000","-4,142,000","13,612,000","10,289,000","12,526,000","1,559,000","-4,122,000","-641,000","-3,850,000","1,400,000","-500,000","100,000","-31,300,000","-2,900,000","-600,000","8,400,000","6,000,000","23,500,000","-32,600,000","40,900,000","7,400,000","1,400,000","-800,000","-2,600,000","1,600,000","500,000","-2,100,000","1,200,000","1,200,000","-400,000","-400,000","-300,000","-800,000","-5,400,000","-400,000","-1,700,000","-700,000","-6,900,000","-4,800,000","-300,000","0","-1,100,000","-800,000","-17,700,000","-300,000","-400,000"
	CashFlowFromContinuingFinancingActivities,"1,464,100,000","2,900,000","1,693,600,000","-123,800,000","-108,600,000","-65,400,000","-13,600,000","-85,300,000","-18,600,000","71,600,000","-63,200,000","-139,100,000","-103,600,000","-201,900,000","93,200,000","-263,300,000","-188,600,000","78,900,000","1,217,400,000","-67,000,000","-170,900,000","-73,500,000","83,500,000","-102,832,000","28,992,000","54,699,000","17,759,000","-2,505,000","-29,682,000","-54,243,000","-20,247,000","872,250,000","40,044,000","-11,545,000","-58,584,000","-23,458,000","-51,813,000","-72,201,000","-14,125,000","-82,252,000","94,378,000","-60,372,000","-20,197,000","-63,680,000","-64,447,000","-32,801,000","-11,945,000","-31,248,000","-63,545,000","-29,944,000","-36,830,000","-57,709,000","-56,621,000","-18,947,000","10,538,000","-19,424,000","-16,493,000","17,704,000","49,417,000","15,223,000","-3,958,000","15,323,000","98,560,000","-17,083,000","529,000","-7,535,000","61,407,000","-10,977,000","3,766,000","-19,624,000","578,624,000","-3,043,000","-8,183,000","1,731,000","822,000","6,237,000","35,445,000","-10,747,000","33,669,000","-2,820,000","66,086,000","37,201,000","-4,142,000","13,612,000","10,289,000","12,526,000","1,559,000","-4,122,000","-641,000","-3,850,000","1,400,000","-500,000","100,000","-31,300,000","-2,900,000","-600,000","8,400,000","6,000,000","23,500,000","-32,600,000","40,900,000","7,400,000","1,400,000","-800,000","-2,600,000","1,600,000","500,000","-2,100,000","1,200,000","1,200,000","-400,000","-400,000","-300,000","-800,000","-5,400,000","-400,000","-1,700,000","-700,000","-6,900,000","-4,800,000","-300,000","0","-1,100,000","-800,000","-17,700,000","-300,000","-400,000"
		NetIssuancePaymentsOfDebt,"1,530,400,000","1,500,000","1,784,800,000","-138,400,000","-117,500,000","-74,900,000","21,000,000","-87,700,000","-20,100,000","120,600,000","-49,900,000","12,500,000","-115,600,000","-205,100,000","108,500,000","-273,400,000","-189,400,000","80,600,000","1,231,800,000","-40,400,000","-174,700,000","-38,500,000","91,100,000","-108,768,000","455,000","65,232,000","28,122,000","41,231,000","-39,166,000","-50,431,000","11,116,000","891,824,000","9,352,000","-12,714,000","-534,000","99,027,000","-76,403,000","-85,965,000","37,714,000","-105,206,000","112,215,000","-90,997,000","28,559,000","-67,375,000","-107,993,000","-61,076,000","-8,926,000","-25,535,000","-66,277,000","-30,370,000","-38,156,000","-57,499,000","-56,620,000","-17,561,000","10,402,000","-22,981,000","-15,464,000","15,900,000","48,440,000","15,306,000","-4,609,000","12,164,000","108,793,000","-16,402,000","2,174,000","-9,001,000","60,823,000","-18,856,000","4,119,000","-25,235,000","576,601,000","-4,609,000","-8,428,000","-3,415,000","-4,044,000","-6,078,000","29,216,000","-13,345,000","33,939,000","-5,708,000","65,638,000","35,508,000","-3,711,000","13,145,000","3,432,000","3,477,000","58,000","-3,847,000","-2,480,000","-4,130,000","1,300,000","-500,000","-2,700,000","-20,400,000","-4,500,000","7,400,000","8,200,000","4,800,000","24,500,000","-32,200,000","-9,500,000","7,500,000","1,300,000","-800,000","-2,700,000","1,600,000","400,000","-2,200,000","1,100,000","1,200,000","-400,000","-400,000","-300,000","4,600,000","-5,400,000","-400,000","-1,700,000","-700,000","-6,900,000","-4,800,000","-300,000","0","-1,100,000","-900,000","-17,700,000","-300,000","-400,000"
			NetLongTermDebtIssuance,"1,024,800,000","-400,000","954,400,000","215,900,000","-145,100,000","-89,100,000","29,800,000","-94,100,000","-17,100,000","109,800,000","-29,100,000","-161,000,000","-50,000,000","-215,000,000","-299,000,000","-266,000,000","-194,000,000","69,000,000","1,227,000,000","-31,000,000","-164,800,000","148,000,000","97,000,000","-4,000","-4,000","88,106,000","28,800,000","-12,008,000","-35,200,000","-196,629,000","21,800,000","895,420,000","-40,000","-121,000","0","86,371,000","-76,233,000","-86,032,000","29,231,000","-104,632,000","166,510,000","-96,023,000","42,347,000","-81,619,000","-117,630,000","-62,187,000","-5,253,000","-22,396,000","-75,008,000","-28,818,000","-46,224,000","-27,686,000","-46,270,000","-22,988,000","11,626,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"2,444,200,000","0","1,503,000,000","612,500,000","328,700,000","233,300,000","253,000,000","1,119,000,000","224,400,000","1,628,000,000","234,000,000","560,000,000","152,000,000","163,000,000","261,800,000","675,000,000","127,000,000","273,300,000","1,672,800,000","349,000,000","445,800,000","352,900,000","266,100,000","63,000,000","147,000,000","1,000,000,000","367,300,000","487,000,000","230,900,000","242,800,000","240,600,000","1,198,800,000","427,600,000","448,400,000","486,900,000","792,000,000","323,600,000","311,000,000","340,400,000","109,894,000","576,187,000","240,702,000","335,686,000","246,593,000","132,465,000","528,518,000","508,947,000","209,854,000","76,092,000","165,482,000","112,686,000","151,942,000","101,527,000","226,512,000","256,486,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-1,419,400,000","-400,000","-548,600,000","-396,600,000","-473,800,000","-322,400,000","-223,200,000","-1,213,100,000","-241,500,000","-1,518,200,000","-263,100,000","-721,000,000","-202,000,000","-378,000,000","-560,800,000","-941,000,000","-321,000,000","-204,300,000","-445,800,000","-380,000,000","-610,600,000","-204,900,000","-169,100,000","-63,004,000","-147,004,000","-911,894,000","-338,500,000","-499,008,000","-266,100,000","-439,429,000","-218,800,000","-303,380,000","-427,640,000","-448,521,000","-486,900,000","-705,629,000","-399,833,000","-397,032,000","-311,169,000","-214,526,000","-409,677,000","-336,725,000","-293,339,000","-328,212,000","-250,095,000","-590,705,000","-514,200,000","-232,250,000","-151,100,000","-194,300,000","-158,910,000","-179,628,000","-147,797,000","-249,500,000","-244,860,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"505,600,000","1,900,000","830,400,000","-354,300,000","27,600,000","14,200,000","-8,800,000","6,400,000","-3,000,000","10,800,000","-20,800,000","173,500,000","-65,600,000","9,900,000","407,500,000","-7,400,000","4,600,000","11,600,000","4,800,000","-9,400,000","-9,900,000","-186,500,000","-5,900,000","-108,764,000","459,000","-22,874,000","-678,000","53,239,000","-3,966,000","146,198,000","-10,684,000","-3,596,000","9,392,000","-12,593,000","-534,000","12,656,000","-170,000","67,000","8,483,000","-574,000","-54,295,000","5,026,000","-13,788,000","14,244,000","9,637,000","1,111,000","-3,673,000","-3,139,000","8,731,000","-1,552,000","8,068,000","-29,813,000","-10,350,000","5,427,000","-1,224,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,"-65,600,000","9,900,000","407,500,000","-7,400,000","4,600,000","11,600,000","4,800,000",,,,,,,,,"53,239,000","-3,966,000",,,,,,,"12,656,000","-170,000","67,000","8,483,000",,"-54,295,000",,,"14,244,000","9,637,000","1,111,000","-3,673,000","-3,139,000","8,731,000","-1,552,000","8,068,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-6,600,000",,,,,,,,,"10,800,000","-20,800,000",,,,,,,,,"-9,400,000","-9,900,000","-186,500,000","-5,900,000","-108,764,000","459,000","-22,874,000","-678,000",,,,"-10,684,000","-3,596,000","9,392,000","-12,593,000","-534,000",,,,,,,,"-13,788,000",,,,,,,,,"-29,813,000",,,"-1,224,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-78,500,000","0","-78,500,000","0","0","0","-24,800,000","0","0",,,"-150,000,000","0","0","-6,100,000","0","0",,,"-25,500,000","0",,,"0","0",,,"-51,308,000","0","0","-15,996,000","-25,778,000","0","0","-50,000,000","-122,971,000","0","0","-44,363,000","-27,160,000","-21,704,000","26,470,000","-48,756,000","5,161,000","40,709,000","29,977,000","6,188,000","5,657,000","2,732,000","1,788,000","919,000",,"-1,000",,,"3,557,000","321,000","46,000","2,326,000","1,680,000","2,265,000","3,822,000","1,491,000","489,000","31,000","-44,000","2,544,000","7,879,000","970,000","6,594,000","9,720,000","1,565,000","1,226,000","5,146,000","5,829,000","13,477,000","7,169,000","2,599,000","741,000","2,935,000","1,214,000","1,646,000","330,000","1,505,000","6,568,000","9,112,000","1,727,000","906,000",,,,"0","900,000",,,,,,,"-100,000",,,,"100,000",,,"100,000","0",,,,,,,,,,,,,,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,303,000","26,470,000","-2,613,000","5,161,000","40,709,000","29,977,000","6,188,000","5,657,000","2,732,000","1,788,000","919,000",,,,"0","3,557,000","321,000","46,000","2,326,000","1,680,000","2,265,000","3,822,000","1,491,000","489,000","31,000","-44,000","2,544,000","7,879,000","970,000","5,611,000","10,703,000","1,565,000","1,226,000","5,146,000","5,829,000","13,477,000","7,169,000","2,599,000","741,000","2,935,000","1,214,000","1,646,000","330,000","467,000","7,606,000","9,112,000","1,727,000","58,000",,,,"0",,,,,,,,"-100,000",,,,"100,000",,,"100,000","0",,,,,,,,,,,,,,,,,,,
			CommonStockPayments,"-78,500,000","0","-78,500,000","0","0","0","-24,800,000","0","0",,,"-150,000,000","0","0","-6,100,000","0","0",,,"-25,500,000","0",,,"0","0",,,"-51,308,000","0","0","-15,996,000","-25,778,000","0","0","-50,000,000","-122,971,000","0","0","-44,363,000","0","-25,007,000","0","-46,143,000",,,,,,,,,,"-1,000",,,,,,,,,,,,,,,,,,"-983,000",,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-3,000,000",,,"-1,500,000","0",,,"-1,500,000","0",,,"-1,500,000","0",,,"-1,400,000","0",,,"-1,400,000","0",,,"-1,462,000","0",,,"-1,458,000","0",,,"-1,448,000","0",,,"-1,469,000","0",,,"-1,436,000","0",,,"-1,431,000","0",,,"-1,370,000","0",,,"-1,357,000","0","-1,355,000","0","0","-1,350,000","0","-1,349,000","0","-1,344,000","0","-1,337,000","0","-1,336,000","0","-1,335,000","0","-1,323,000",,,"1,000","-981,000","0","-963,000","0","-1,025,000","0","-927,000","0","-766,000","0","-761,000",,,"0","-289,000",,,"-264,000","-300,000","-300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,"-3,000,000",,,"-1,500,000","0",,,"-1,500,000","0",,,"-1,500,000","0",,,"-1,400,000","0",,,"-1,400,000","0",,,"-1,462,000","0",,,"-1,458,000","0",,,"-1,448,000","0",,,"-1,469,000","0",,,"-1,436,000","0",,,"-1,431,000","0",,,"-1,370,000","0",,,"-1,357,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"21,000,000","5,100,000","-9,200,000","16,200,000","8,900,000","11,000,000","-9,800,000","1,900,000","1,500,000","5,700,000","-13,200,000","100,000","12,000,000","4,700,000","-9,000,000","11,600,000","700,000","0","-10,500,000","300,000","4,400,000","-1,900,000","-8,100,000","1,001,000","17,738,000","-578,000","-10,947,000","880,000","966,000","4,108,000","-10,770,000","1,705,000","18,167,000","-3,235,000","-8,052,000","193,000","11,556,000","8,079,000","-541,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-3,500,000","-2,200,000","-3,500,000",,,,,"2,000,000","0","-5,400,000","-100,000","-200,000","0","0","-200,000","-100,000","100,000","-200,000","-3,900,000","0","-600,000","-2,100,000","500,000","6,397,000","10,799,000","-8,503,000","584,000","8,150,000","8,518,000","-6,472,000","-4,597,000","5,947,000","12,525,000","5,840,000","2,000","1,762,000","13,034,000","7,134,000","-6,935,000","-3,503,000","3,867,000",,,"-35,000","2,837,000","-317,000","-9,207,000","-10,000,000","0","0","407,000","0","0","-1,000","136,000","0","0",,,"-1,763,000","-270,000","-663,000","-10,387,000","-1,170,000","-340,000","1,510,000","-625,000","0","0","0","-7,697,000",,,,,,,"-1,000","-84,000",,"0",,,,,,"63,000",,"-897,000","544,000","400,000","300,000","2,200,000","-3,600,000","1,600,000","0","200,000","1,200,000","-1,000,000","-300,000",,,"100,000",,"0",,,,,,,"0","0",,,,,,,,,,,,,,
EndCashPosition,"408,000,000","399,600,000","283,200,000","96,600,000","113,000,000","106,400,000","119,700,000","116,800,000","128,300,000","80,800,000","77,400,000","89,500,000","113,200,000","104,900,000","146,900,000","80,200,000","155,600,000","164,900,000","91,700,000","88,800,000","46,000,000","121,300,000","91,100,000","100,817,000","62,613,000","44,464,000","16,047,000","16,426,000","17,005,000","17,911,000","16,428,000","25,222,000","173,786,000","82,659,000","28,828,000","77,393,000","25,482,000","14,441,000","14,445,000","12,840,000","12,732,000","7,745,000","7,681,000","5,175,000","7,872,000","8,430,000","3,320,000","3,573,000","3,240,000","9,829,000","1,822,000","3,932,000","3,790,000","4,472,000","1,885,000","1,944,000","3,438,000","1,911,000","2,586,000","3,226,000","8,061,000","12,033,000","23,544,000","8,224,000","12,724,000","16,555,000","24,597,000","30,826,000","18,049,000","17,119,000","28,494,000","39,368,000","26,075,000","20,731,000","45,324,000","47,433,000","30,798,000","11,895,000","9,054,000","10,255,000","8,790,000","17,033,000","4,867,000","12,928,000","11,268,000","11,897,000","11,980,000","14,608,000","9,428,000","4,747,000","2,700,000","20,900,000","11,700,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,700,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
	ChangesInCash,"301,600,000","119,000,000","190,300,000","-15,300,000","7,600,000","-13,800,000","-1,600,000","-10,200,000","42,400,000","6,300,000","-11,900,000","-24,100,000","9,400,000","-40,600,000","65,800,000","-73,200,000","-5,800,000","75,800,000","-1,000,000","43,100,000","-77,700,000","29,200,000","-10,200,000","40,406,000","20,979,000","26,821,000","1,270,000","-40,000","-488,000","2,479,000","-5,605,000","-146,279,000","91,839,000","53,161,000","-48,141,000","50,770,000","11,806,000","781,000","1,053,000","-423,000","5,969,000","90,000","2,568,000","-2,243,000","-485,000","4,709,000","-248,000","188,000","-6,592,000","8,002,000","-2,106,000","128,000","-940,000","2,471,000","93,000","-1,181,000","1,479,000","-706,000","-617,000","-4,925,000","-3,971,000","-11,904,000","15,338,000","-4,458,000","-3,847,000","-8,249,000","-6,229,000","13,035,000","2,616,000","-11,261,000","-11,078,000","13,406,000","5,351,000","-24,636,000","-2,233,000","16,701,000","18,917,000","2,503,000","-1,389,000","1,090,000","-8,307,000","12,436,000","-8,040,000","2,008,000","-759,000","-172,000","-2,680,000","4,995,000","4,531,000","2,025,000","-18,300,000","9,200,000","6,100,000","-600,000","-1,400,000","-2,600,000","8,600,000","-7,300,000","-9,300,000","-25,100,000","41,700,000","-1,100,000","-4,200,000","3,700,000","1,300,000","-1,800,000","-7,500,000","2,500,000","4,300,000","-300,000","-5,600,000","500,000","800,000","3,200,000","-4,300,000","-4,000,000","-10,800,000","-5,600,000","-7,500,000","-2,000,000","8,000,000","-26,100,000","-18,500,000","-26,400,000","-24,800,000","-9,200,000","200,000"
	EffectOfExchangeRateChanges,"-8,400,000","-2,600,000","-3,700,000","-1,100,000","-1,000,000","500,000","4,500,000","-1,300,000","5,100,000","-2,900,000","-200,000","400,000","-1,100,000","-1,400,000","900,000","-2,200,000","-3,500,000","-2,600,000","3,900,000","-300,000","2,400,000","1,000,000","500,000","-2,202,000","-2,830,000","1,596,000","-1,649,000","-539,000","-418,000","-996,000","-3,189,000","-2,285,000","-712,000","670,000","-424,000","1,141,000","-765,000","-785,000","552,000","531,000","-982,000","-26,000","-62,000","-454,000","-73,000","401,000","-5,000","145,000","3,000","5,000","-4,000","14,000","258,000","116,000","-152,000","-313,000","48,000","31,000","-23,000","90,000","-1,000","393,000","-18,000","-42,000","16,000",,,"-258,000","-1,686,000","-114,000","204,000","-113,000","-7,000","43,000","124,000","-66,000","-14,000","338,000","188,000","375,000","64,000","-270,000","-21,000","-348,000","130,000","89,000","52,000","185,000","150,000",,,"0","100,000",,,"-100,000","0","-100,000","-100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"106,400,000","283,200,000","96,600,000","113,000,000","106,400,000","119,700,000","116,800,000","128,300,000","80,800,000","77,400,000","89,500,000","113,200,000","104,900,000","146,900,000","80,200,000","155,600,000","164,900,000","91,700,000","88,800,000","46,000,000","121,300,000","91,100,000","100,800,000","62,613,000","44,464,000","16,047,000","16,426,000","17,005,000","17,911,000","16,428,000","25,222,000","173,786,000","82,659,000","28,828,000","77,393,000","25,482,000","14,441,000","14,445,000","12,840,000","12,732,000","7,745,000","7,681,000","5,175,000","7,872,000","8,430,000","3,320,000","3,573,000","3,240,000","9,829,000","1,822,000","3,932,000","3,790,000","4,472,000","1,885,000","1,944,000","3,438,000","1,911,000","2,586,000","3,226,000","8,061,000","12,033,000","23,544,000","8,224,000","12,724,000","16,555,000","24,597,000","30,826,000","18,049,000","17,119,000","28,494,000","39,368,000","26,075,000","20,731,000","45,324,000","47,433,000","30,798,000","11,895,000","9,054,000","10,255,000","8,790,000","17,033,000","4,867,000","12,928,000","11,268,000","11,897,000","11,980,000","14,608,000","9,428,000","4,747,000","2,700,000","20,900,000","11,700,000","0","0","7,300,000","0","0","0","18,200,000","0","0","0","6,800,000","0","0","0","11,200,000","0","0","0","10,300,000","9,700,000","0","0","10,100,000","0","0","0","38,100,000","0","0","0","76,700,000","0","0","0","136,900,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,,"400,000","-5,900,000","2,700,000","-8,500,000","7,300,000","-8,800,000","25,100,000","-41,700,000","1,100,000","-2,600,000","-3,700,000","-1,300,000","1,800,000","-3,700,000","-2,500,000","-4,300,000","300,000","-4,700,000","-10,200,000","8,900,000","-3,200,000","-5,800,000","4,000,000","10,800,000","5,600,000","-30,600,000","2,000,000","-8,000,000","26,100,000","-58,200,000","26,400,000","24,800,000","9,200,000","-137,100,000"
IncomeTaxPaidSupplementalData,"51,100,000"
InterestPaidSupplementalData,"46,500,000"
CapitalExpenditure,"-209,100,000","-43,400,000","-57,100,000","-65,000,000","-43,600,000","-49,900,000","-55,900,000","-107,000,000","-45,100,000","-89,300,000","-69,000,000","-84,800,000","-75,400,000","-52,700,000","-79,200,000","-43,400,000","-52,300,000","-46,500,000","-51,400,000","-31,800,000","-38,100,000","-28,600,000","-28,700,000","-35,262,000","-31,046,000","-41,176,000","-45,156,000","-58,310,000","-66,348,000","-53,370,000","-64,995,000","-60,129,000","-55,760,000","-61,197,000","-60,979,000","-72,065,000","-38,572,000","-38,175,000","-29,315,000","-32,638,000","-24,084,000","-23,104,000","-19,953,000","-32,509,000","-19,140,000","-23,231,000","-28,785,000","-32,769,000","-16,869,000","-11,208,000","-12,911,000","-19,964,000","-19,881,000","-19,966,000","-34,095,000","-22,603,000","-25,408,000","-34,146,000","-42,728,000","-54,937,000","-38,598,000","-40,047,000","-50,043,000","-26,080,000","-43,217,000","-39,607,000","-45,960,000","-41,236,000","-37,037,000","-27,190,000","-11,630,000","-9,950,000","-11,308,000","-12,383,000","-6,864,000","-11,118,000","-9,348,000","-7,508,000","-5,898,000","-6,472,000","-4,970,000","-5,719,000","-6,273,000","-5,200,000","-4,612,000","-3,910,000","-3,269,000","-27,927,000","-4,988,000",,"-24,900,000","-2,600,000","-2,000,000","-3,200,000","-2,300,000","-5,500,000","-6,100,000","-16,500,000","-25,800,000","-2,000,000","-1,700,000","-1,900,000","-2,200,000","-1,200,000","-1,300,000","-300,000","-400,000","-700,000","-700,000","-500,000","-300,000",,"-200,000","-200,000","-100,000","-400,000","-300,000","-700,000","-300,000","-700,000","-1,500,000","-200,000","-1,300,000","-600,000","-500,000",,"-400,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,303,000","26,470,000","-2,613,000","5,161,000","40,709,000","29,977,000","6,188,000","5,657,000","2,732,000","1,788,000","919,000",,,,"0","3,557,000","321,000","46,000","2,326,000","1,680,000","2,265,000","3,822,000","1,491,000","489,000","31,000","-44,000","2,544,000","7,879,000","970,000","5,611,000","10,703,000","1,565,000","1,226,000","5,146,000","5,829,000","13,477,000","7,169,000","2,599,000","741,000","2,935,000","1,214,000","1,646,000","330,000","467,000","7,606,000","9,112,000","1,727,000","58,000",,,,"0",,,,,,,,"-100,000",,,,"100,000",,,"100,000","0",,,,,,,,,,,,,,,,,,,
IssuanceOfDebt,"3,271,100,000","832,300,000","1,503,000,000","612,500,000","323,300,000","238,700,000","253,000,000","1,119,000,000","224,400,000","1,628,000,000","234,000,000","208,200,000","86,400,000","172,900,000","669,300,000","667,600,000","131,600,000","284,900,000","1,677,600,000","349,000,000","445,800,000","352,900,000","266,100,000","63,000,000","147,000,000","1,000,000,000","367,300,000","540,239,000","226,934,000","378,314,000","240,600,000","1,198,800,000","427,600,000","448,400,000","486,900,000","804,656,000","323,430,000","311,067,000","348,883,000","172,951,000","521,892,000","231,940,000","335,686,000","260,837,000","142,102,000","529,629,000","505,274,000","206,715,000","84,823,000","163,930,000","120,754,000","151,942,000","97,324,000","230,715,000","256,486,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
