name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
			NonCurrentDeferredTaxesLiabilities,"8,147,000","8,401,000","657,000","663,000","483,000","481,000"
		DerivativeProductLiabilities,,"0","0","0","2,886,000","1,932,000"
		PreferredSecuritiesOutsideStockEquity,,"0","0","0","289,910,000","230,170,000"
		OtherNonCurrentLiabilities,"6,096,000","5,827,000","1,587,000","2,037,000","2,065,000","7,889,000"
TotalEquityGrossMinorityInterest,"478,117,000","482,201,000","487,712,000","474,978,000","-77,310,000","-81,762,000"
	StockholdersEquity,"478,117,000","482,201,000","487,712,000","474,978,000","-77,310,000","-81,762,000"
		CapitalStock,"11,000","11,000","11,000","11,000","3,000","2,000"
			PreferredStock,"0","0","0","0",,
			CommonStock,"11,000","11,000","11,000","11,000","3,000","2,000"
		AdditionalPaidInCapital,"615,349,000","609,194,000","603,319,000","600,236,000","29,734,000","16,970,000"
		RetainedEarnings,"-136,006,000","-125,857,000","-114,576,000","-124,570,000","-106,424,000","-97,772,000"
		TreasuryStock,"748,000","748,000","748,000","748,000","748,000","748,000"
		GainsLossesNotAffectingRetainedEarnings,"-489,000","-399,000","-294,000","49,000","125,000","-214,000"
TotalCapitalization,"504,056,000","508,140,000","513,645,000","499,425,000","-52,908,000","-57,410,000"
CommonStockEquity,"478,117,000","482,201,000","487,712,000","474,978,000","-77,310,000","-81,762,000"
CapitalLeaseObligations,"1,670,000",,,,,
NetTangibleAssets,"302,909,000","302,762,000","379,701,000","365,289,000","-188,506,000","-194,623,000"
WorkingCapital,"322,373,000","326,311,000","392,848,000","379,535,000","119,501,000","60,178,000"
InvestedCapital,"504,056,000","508,140,000","513,645,000","499,425,000","-52,908,000","-57,410,000"
TangibleBookValue,"302,909,000","302,762,000","379,701,000","365,289,000","-188,506,000","-194,623,000"
TotalDebt,"27,609,000","25,939,000","25,933,000","24,447,000","24,402,000","24,352,000"
ShareIssued,"109,398,159","108,760,277","106,984,281","106,984,281","99,800,559","99,800,559"
OrdinarySharesNumber,"107,080,437","106,442,555","104,666,559","104,666,559","99,800,559","99,800,559"
TreasurySharesNumber,"2,317,722","2,317,722","2,317,722","2,317,722",,
