name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,01/31/2011
TotalCapitalization,"3,204,305,000","3,360,502,000","3,273,550,000","4,189,128,000","3,575,424,000","3,896,640,000","3,884,625,000","3,917,877,000","3,545,101,000","3,714,059,000","3,520,068,000","3,107,409,000","3,079,505,000","3,154,931,000","3,036,812,000","1,146,836,000","1,118,540,000","807,305,000","771,705,000","767,962,000","763,734,000","805,161,000","814,171,000","829,141,000","833,050,000","859,414,000","840,946,000","837,587,000","814,094,000","813,321,000","797,894,000","794,801,000","783,770,000","784,908,000","250,082,000","247,811,000","237,977,000","237,544,000","224,365,000","224,772,000","223,946,000","2,707,000","-40,703,000","-36,503,000"
CommonStockEquity,"-661,874,000","222,771,000","177,708,000","1,134,665,000","1,246,231,000","1,594,005,000","1,609,312,000","1,669,481,000","1,810,055,000","1,999,429,000","1,826,117,000","1,433,840,000","1,426,026,000","1,520,457,000","1,421,867,000","1,146,836,000","1,118,540,000","807,305,000","771,705,000","767,962,000","763,734,000","805,161,000","814,171,000","829,141,000","833,050,000","859,414,000","840,946,000","837,587,000","814,094,000","813,321,000","797,894,000","794,801,000","783,770,000","784,908,000","250,082,000","247,811,000","237,977,000","237,544,000","224,365,000","224,772,000","223,946,000","1,400,000","-42,260,000","-36,503,000"
CapitalLeaseObligations,"214,245,000","225,556,000","207,291,000","219,242,000","226,019,000","330,970,000","339,394,000","349,751,000","364,837,000","235,631,000","246,977,000","191,471,000","179,227,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","31,000","173,000"
NetTangibleAssets,"-2,214,223,000","-1,343,626,000","-1,402,738,000","-459,867,000","-279,971,000","52,964,000","109,029,000","167,517,000","293,531,000","468,174,000","298,664,000","853,035,000","838,141,000","925,447,000","819,741,000","537,583,000","617,122,000","597,781,000","557,889,000","594,704,000","604,070,000","642,806,000","649,106,000","661,089,000","661,904,000","686,614,000","663,947,000","657,424,000","785,739,000","783,835,000","767,278,000","762,762,000","753,309,000","753,544,000","239,754,000","247,811,000","237,977,000","237,544,000","224,365,000","224,772,000","223,946,000","1,400,000","-42,260,000","-36,503,000"
WorkingCapital,"763,789,000","1,178,145,000","1,193,048,000","2,109,662,000","1,620,044,000","1,747,632,000","1,798,201,000","1,846,727,000","1,469,137,000","1,510,519,000","1,510,992,000","2,118,211,000","2,141,254,000","2,333,325,000","2,298,672,000","521,320,000","642,205,000","758,152,000","648,208,000","672,016,000","664,834,000","693,000,000","675,084,000","680,304,000","686,561,000","719,503,000","692,399,000","619,231,000","638,741,000","653,185,000","637,530,000","691,617,000","687,480,000","784,966,000","261,393,000","265,582,000","258,281,000","259,789,000","225,650,000","226,781,000","226,292,000","1,142,000","-570,000","4,069,000"
InvestedCapital,"3,204,305,000","3,360,502,000","3,273,550,000","4,189,128,000","3,575,424,000","3,896,640,000","3,884,625,000","3,917,877,000","3,545,101,000","3,714,059,000","3,520,068,000","3,107,409,000","3,079,505,000","3,154,931,000","3,036,812,000","1,146,836,000","1,118,540,000","807,305,000","771,705,000","767,962,000","763,734,000","805,161,000","814,171,000","829,141,000","833,050,000","859,414,000","840,946,000","837,587,000","814,094,000","813,321,000","797,894,000","794,801,000","783,770,000","784,908,000","250,082,000","247,811,000","237,977,000","237,544,000","224,365,000","224,772,000","223,946,000","3,689,000","-39,735,000","-36,503,000"
TangibleBookValue,"-2,214,223,000","-1,343,626,000","-1,402,738,000","-459,867,000","-279,971,000","52,964,000","109,029,000","167,517,000","293,531,000","468,174,000","298,664,000","853,035,000","838,141,000","925,447,000","819,741,000","537,583,000","617,122,000","597,781,000","557,889,000","594,704,000","604,070,000","642,806,000","649,106,000","661,089,000","661,904,000","686,614,000","663,947,000","657,424,000","785,739,000","783,835,000","767,278,000","762,762,000","753,309,000","753,544,000","239,754,000","247,811,000","237,977,000","237,544,000","224,365,000","224,772,000","223,946,000","1,400,000","-42,260,000","-36,503,000"
TotalDebt,"4,080,424,000","3,363,287,000","3,303,133,000","3,273,705,000","2,555,212,000","2,633,605,000","2,614,707,000","2,598,147,000","2,099,883,000","1,950,261,000","1,940,928,000","1,865,040,000","1,832,706,000","1,634,474,000","1,614,945,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,289,000","2,556,000","173,000"
NetDebt,"3,052,169,000","1,709,040,000","1,791,461,000","823,298,000","483,995,000","531,571,000","623,050,000","780,501,000","812,539,000","935,977,000","820,481,000","1,564,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"167,822,080","166,930,089","165,667,220","163,400,853","163,914,276","163,147,139","161,701,267","160,387,959","158,841,311","157,787,548","155,900,867","151,348,574","150,170,702","149,167,298","147,783,032","146,611,514","144,985,870","142,835,123","140,983,704","139,880,265","138,339,818","137,169,481","135,582,772","134,448,442","132,676,092","131,543,467","129,610,416","128,340,232","125,336,202","123,538,492","120,932,143","119,749,474","118,277,178","116,099,516","106,792,588","105,237,779","103,065,286","100,920,350","96,925,524","96,731,506","95,619,042","92,529,879","92,529,879","92,529,879"
OrdinarySharesNumber,"160,936,666","160,044,675","158,781,806","161,748,606","163,914,276","163,147,139","161,701,267","160,387,959","158,841,311","157,787,548","155,900,867","151,348,574","150,170,702","149,167,298","147,783,032","146,611,514","144,985,870","142,835,123","140,983,704","139,880,265","138,339,818","137,169,481","135,582,772","134,448,442","132,676,092","131,543,467","129,610,416","128,340,232","125,336,202","123,538,492","120,932,143","119,749,474","118,277,178","116,099,516","106,792,588","105,237,779","103,065,286","100,920,350","96,925,524","96,731,506","95,619,042","92,529,879","92,529,879","92,529,879"
TreasurySharesNumber,"6,885,414","6,885,414","6,885,414","1,652,247",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
