name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989
				Depreciation,"235,500,000","56,600,000","59,900,000","60,500,000","58,500,000","57,800,000","53,500,000","54,100,000","54,100,000","53,500,000","53,300,000","52,600,000","50,800,000","51,900,000","51,200,000","51,500,000","51,400,000","49,100,000","52,100,000","50,600,000","54,500,000","52,100,000","52,600,000","53,000,000","54,000,000","56,200,000","55,100,000","54,700,000","55,700,000","43,400,000","37,900,000","37,900,000","38,300,000","37,600,000","37,900,000","38,400,000","36,600,000","35,900,000","35,826,000","35,920,000","36,054,000","36,610,000","27,960,000","17,812,000","37,984,000","44,057,000","43,652,000","48,726,000","29,360,000","29,336,000","27,741,000","25,877,000","25,271,000","25,434,000","23,973,000","15,007,000","15,036,000","14,969,000","14,877,000","13,881,000","14,770,000","14,959,000","14,482,000","12,778,000","15,127,000","15,690,000","17,244,000","14,806,000","15,898,000","16,591,000","13,897,000","13,222,000","10,367,000","7,446,000","9,310,000","10,452,000","10,236,000","11,652,000","8,420,000","8,387,000","7,475,000","5,818,000","5,959,000","6,131,000","6,024,000","6,160,000","5,534,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"223,600,000","57,500,000","55,300,000","55,400,000","55,400,000","56,900,000","57,000,000","59,500,000","59,600,000","59,900,000","58,800,000","58,800,000","58,800,000","60,400,000","59,700,000","59,700,000","60,500,000","52,100,000","51,600,000","51,600,000","51,500,000","52,100,000","51,700,000","51,800,000","51,700,000","50,200,000","52,200,000","53,000,000","53,000,000","35,600,000","25,200,000","25,200,000","24,900,000","24,800,000","24,900,000","24,700,000","24,500,000","24,206,000","24,200,000","24,203,000","24,191,000","25,235,000","22,031,000","20,559,000","20,235,000","18,331,000","18,515,000","18,501,000","18,497,000","18,398,000","18,570,000","18,312,000","18,377,000","16,803,000","20,558,000","1,482,000","1,471,000","1,182,000","1,402,000","1,417,000","121,000","342,000","118,000","1,027,000","41,000","1,482,000","1,373,000","1,849,000","2,741,000","427,000","497,000","523,000","524,000","516,000","531,000","941,000","426,000","-272,000","507,000","894,000","688,000","1,129,000","1,179,000","1,171,000","1,146,000","1,071,000","1,101,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"223,600,000","57,500,000","55,300,000","55,400,000","55,400,000","56,900,000","57,000,000","59,500,000","59,600,000","59,900,000","58,800,000","58,800,000","58,800,000","60,400,000","59,700,000","59,700,000","60,500,000","52,100,000","51,600,000","51,600,000","51,500,000","52,100,000","51,700,000","51,800,000","51,700,000","50,200,000","52,200,000","53,000,000","53,000,000","35,600,000","25,200,000","25,200,000","24,900,000","24,800,000","24,900,000","24,700,000","24,500,000","24,206,000","24,200,000","24,203,000","24,191,000","25,235,000","22,031,000","20,559,000","20,235,000","18,331,000","18,515,000","18,501,000","18,497,000","18,398,000","18,570,000","18,312,000","18,377,000","16,803,000","20,558,000","1,482,000","1,471,000","1,182,000","1,402,000","1,417,000","121,000","342,000","118,000","1,027,000","41,000","1,482,000","1,373,000","1,849,000","2,741,000","427,000","497,000","523,000","524,000","516,000","531,000","941,000","426,000","-272,000","507,000","894,000","688,000","1,129,000","1,179,000","1,171,000","1,146,000","1,071,000","1,101,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-38,100,000","-38,100,000",,,,"-13,900,000",,,,"7,600,000",,,,"-93,500,000","0",,,"-11,500,000","-791,900,000",,,"-79,400,000",,,,"-95,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-38,100,000","-38,100,000",,,,"-13,900,000",,,,"7,600,000",,,,"-93,500,000","0",,,"-11,500,000","-791,900,000",,,"-79,400,000",,,,"-95,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"150,400,000","0","150,400,000",,,"3,800,000",,,,"0","52,400,000",,,"97,900,000","107,200,000",,,"0","176,900,000",,,"57,500,000","75,700,000",,,,,,,,,,,,,,,"0",,,,"4,590,000","0",,,"444,000",,,,"1,851,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"22,300,000","7,100,000","4,600,000","5,300,000","5,300,000","7,800,000","7,500,000","7,500,000","5,900,000","7,000,000","6,100,000","7,500,000","6,200,000","4,200,000","6,000,000","5,900,000","4,600,000","-1,400,000","4,100,000","6,100,000","6,600,000","0","6,900,000","7,000,000","8,100,000","7,700,000","10,500,000","8,700,000","7,700,000","7,600,000","3,800,000","5,200,000","6,900,000","4,900,000","5,700,000","6,700,000","5,600,000","5,479,000","5,316,000","6,196,000","4,309,000","5,187,000","3,970,000","6,522,000","6,032,000","6,058,000","5,718,000","6,876,000","5,392,000","7,153,000","5,698,000","6,686,000","6,412,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-300,000","-9,900,000","5,500,000","3,900,000","200,000","-38,700,000","18,900,000","39,300,000","3,900,000","-261,800,000","6,800,000","8,100,000","-8,000,000","-14,800,000","-8,300,000","-500,000","-22,200,000","-42,000,000","-8,200,000","6,000,000","800,000","-20,900,000","-4,800,000","-8,100,000","28,100,000","-900,000","-8,600,000","3,200,000","600,000","142,000,000","-11,100,000","-8,600,000","-7,000,000","35,800,000","-100,000","-4,800,000","8,200,000","-35,966,000","10,203,000","27,288,000","-1,925,000","-44,150,000","17,273,000","24,787,000","909,000","1,554,000","1,619,000","-7,871,000","13,238,000",,,,,,"6,801,000","3,236,000","2,799,000","4,087,000","2,981,000","3,147,000","2,826,000","2,975,000","3,813,000","4,726,000","9,832,000",,,,,,,,,,,,,,,,,,,,,,,,,"33,615,000",,,,"15,943,000","17,900,000","-16,600,000","-19,500,000","-1,192,000",,,,,,,"-100,000",,,,"-18,600,000",,"49,600,000","-24,500,000","-29,100,000","14,126,000","16,900,000","-6,300,000","-22,400,000","30,400,000","16,900,000","-4,800,000","-16,300,000","43,200,000","14,400,000","-16,800,000","-15,200,000","38,300,000","17,400,000","-8,000,000","-24,200,000","44,600,000","9,700,000","-21,300,000","-12,000,000"
		ChangeInWorkingCapital,"-94,700,000","110,400,000","102,600,000","-168,500,000","-139,200,000","25,800,000","115,100,000","-12,500,000","48,500,000","182,200,000","156,800,000","-114,200,000","-40,900,000","95,900,000","81,200,000","-75,600,000","15,700,000","80,900,000","147,800,000","-178,600,000","64,100,000","96,300,000","99,900,000","-145,100,000","-73,500,000","124,700,000","271,900,000","-21,500,000","50,400,000","73,900,000","208,700,000","-127,500,000","-187,700,000","55,700,000","185,300,000","-133,300,000","-119,600,000","26,383,000","93,643,000","-61,239,000","2,213,000","147,024,000","220,845,000","-92,043,000","-235,646,000","-109,397,000","155,396,000","-170,067,000","-196,740,000","70,729,000","125,200,000","21,558,000","-174,355,000","-24,574,000","151,015,000","-117,959,000","-6,094,000","-60,446,000","76,336,000","-37,813,000","-48,851,000","-21,923,000","45,781,000","-17,487,000","7,084,000","-12,296,000","21,041,000","-24,039,000","-28,348,000","-6,610,000",,,,,,,,,,,,"13,931,000",,,,"16,992,000","16,494,000","-6,288,000","4,825,000",,,"-25,600,000","-14,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInReceivables,"7,500,000","38,200,000","94,900,000","-92,700,000","-32,900,000","72,400,000","-26,200,000","-79,300,000","55,100,000","-75,800,000","44,900,000","-48,600,000","30,400,000","-1,600,000","59,800,000","-58,500,000","-52,700,000","36,100,000","60,100,000","-48,800,000","7,300,000","-18,100,000","96,900,000","4,400,000","-74,300,000","57,100,000","99,500,000","-97,700,000","-80,800,000","87,100,000","75,400,000","-57,700,000","-83,000,000","56,500,000","96,900,000","-103,000,000","-44,300,000","46,188,000","109,303,000","-78,301,000","-43,990,000","17,720,000","97,928,000","-113,874,000","7,512,000","-52,442,000","126,835,000","-110,060,000","-66,958,000","44,620,000","129,587,000","-104,014,000","-38,672,000","-5,337,000","38,638,000","-91,175,000","-20,757,000","-11,394,000","80,372,000","-72,607,000","-13,970,000","-5,820,000","60,105,000","-33,412,000","2,975,000","-24,689,000","65,580,000","-24,599,000","-14,848,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"7,500,000","38,200,000","94,900,000","-92,700,000","-32,900,000","72,400,000","-26,200,000","-79,300,000","55,100,000","-75,800,000","44,900,000","-48,600,000","30,400,000","-1,600,000","59,800,000","-58,500,000","-52,700,000","36,100,000","60,100,000","-48,800,000","7,300,000","-18,100,000","96,900,000","4,400,000","-74,300,000","57,100,000","99,500,000","-97,700,000","-80,800,000","87,100,000","75,400,000","-57,700,000","-83,000,000","56,500,000","96,900,000","-103,000,000","-44,300,000","46,188,000","109,303,000","-78,301,000","-43,990,000","17,720,000","97,928,000","-113,874,000","7,512,000","-52,442,000","126,835,000","-110,060,000","-66,958,000","44,620,000","129,587,000","-104,014,000","-38,672,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-178,700,000","-47,700,000","9,800,000","5,500,000","-146,300,000","-59,500,000","46,600,000","1,000,000","-98,500,000","60,600,000","54,000,000","100,000","-102,100,000","13,500,000","41,600,000","5,300,000","-65,700,000","52,400,000","105,200,000","-32,400,000","-71,200,000","88,200,000","34,100,000","-15,400,000","-117,300,000","48,000,000","84,500,000","99,200,000","8,400,000","41,800,000","113,900,000","22,900,000","-153,300,000","-64,900,000","154,800,000","40,600,000","-115,100,000","-67,706,000","97,500,000","44,096,000","-58,690,000","30,173,000","194,251,000","58,241,000","-330,854,000","-125,561,000","89,347,000","-56,038,000","-111,907,000","5,467,000","99,201,000","24,129,000","-174,957,000","53,549,000","104,254,000","-42,197,000","-80,937,000","-19,846,000","46,799,000","1,701,000","-63,676,000","-6,282,000","20,443,000","9,014,000","-31,321,000","24,230,000","30,156,000","-2,230,000","-58,192,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"116,500,000","167,500,000","10,500,000","-46,100,000","-15,400,000","85,500,000","58,100,000","125,100,000","48,200,000","172,700,000","72,500,000","-18,200,000","2,600,000","48,500,000","-13,700,000","22,200,000","53,400,000","11,900,000","-30,400,000","-29,800,000","87,800,000","-20,800,000","-34,700,000","-35,100,000","52,900,000","-44,800,000","95,900,000","14,100,000","-16,700,000","-36,300,000","-45,800,000","-59,500,000","-24,100,000","103,600,000","-63,100,000","-69,000,000","40,900,000","12,766,000","-90,194,000","-20,498,000","105,926,000","100,584,000","-68,833,000","-47,932,000","85,996,000","78,827,000","-50,423,000","628,000","-10,586,000","31,969,000","-102,252,000","74,659,000","16,453,000","-2,881,000","-15,054,000","34,858,000","73,901,000","-18,108,000","-37,739,000","40,729,000","22,106,000","9,074,000","-34,706,000","7,213,000","19,453,000","-499,000","-89,798,000","-4,057,000","30,440,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"149,500,000","164,700,000","-7,000,000","-36,700,000","28,500,000","118,200,000","35,200,000","66,400,000","41,100,000","169,300,000","53,600,000","19,700,000","-61,000,000","54,900,000","-26,400,000","14,400,000","800,000","3,100,000","-38,800,000","19,400,000","35,300,000","5,500,000","2,100,000","-23,700,000","18,200,000","60,900,000","24,900,000","-1,900,000","-37,800,000","43,500,000","-29,400,000","-29,700,000","-9,800,000","94,500,000","-63,100,000","-69,000,000","40,900,000","19,466,000","-90,194,000","-20,498,000","105,926,000","100,584,000","-68,833,000","-47,932,000","85,996,000","78,827,000","-50,423,000","628,000","-10,586,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,"47,400,000","-8,300,000","-54,400,000","21,800,000","41,700,000","-8,400,000","-40,400,000","58,900,000","5,200,000","12,900,000","-82,700,000","35,900,000","65,000,000","-18,500,000","-83,700,000","45,100,000","77,500,000","400,000","-59,700,000","126,000,000","-49,800,000","14,300,000","-51,700,000","45,600,000","8,600,000","14,900,000","-71,700,000","38,700,000","10,283,000","6,640,000","-58,229,000","44,806,000","27,157,000","2,953,000","-63,685,000","30,616,000","30,786,000","8,193,000","-61,611,000","-43,555,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,"47,400,000","-8,300,000","-54,400,000","21,800,000","41,700,000","-8,400,000","-40,400,000","58,900,000","5,200,000","12,900,000","-82,700,000","35,900,000","65,000,000","-18,500,000","-83,700,000","45,100,000","77,500,000","400,000","-59,700,000","126,000,000","-49,800,000","14,300,000","-51,700,000","45,600,000","8,600,000","14,900,000","-71,700,000","38,700,000","10,283,000","6,640,000","-58,229,000","44,806,000","27,157,000","2,953,000","-63,685,000","30,616,000","30,786,000","8,193,000","-61,611,000","-43,555,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
