name,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994
			RawMaterials,"530,200,000","471,300,000","352,747,000","315,587,000","291,698,000","255,112,000","263,080,000","326,686,000","352,291,000","357,260,000","387,015,000","367,744,000","337,957,000","286,779,000","278,726,000","242,824,000","250,495,000","241,018,000","222,080,000","241,753,000","231,770,000","242,255,000","240,865,000","258,608,000","253,289,000","275,343,000","311,880,000","323,164,000","329,169,000","285,468,000","235,903,000","238,867,000","206,929,000","203,165,000","217,182,000","221,767,000","225,574,000","240,382,000","228,092,000","263,281,000","284,824,000","269,960,000","231,798,000","178,436,000",,"130,945,000","119,306,000",,,,"113,935,000",,,"133,282,000","150,505,000","152,044,000","127,847,000","119,775,000","111,957,000","111,792,000","109,800,000","107,091,000","49,631,000","38,664,000","37,645,000","36,097,000","33,653,000","30,955,000","21,813,000","32,649,000","29,062,000","29,493,000","18,526,000","13,091,000","12,404,000","12,647,000","14,400,000","12,278,000","20,749,000","20,168,000","14,962,000","18,290,000","21,207,000","27,368,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"146,500,000","117,100,000","167,336,000","140,285,000","104,467,000","103,540,000","116,909,000","148,342,000","161,616,000","184,286,000","156,614,000","130,573,000","142,290,000","107,377,000","105,021,000","94,878,000","86,442,000","90,457,000","86,794,000","89,091,000","79,382,000","78,851,000","68,727,000","63,602,000","59,737,000","51,342,000","75,032,000","62,668,000","70,710,000","60,364,000","48,853,000","62,316,000","55,647,000","51,087,000","48,990,000","74,303,000","73,147,000","77,216,000","71,210,000","57,447,000","63,726,000","66,538,000","78,709,000","90,286,000",,"98,159,000","70,394,000",,,,"33,771,000",,,"127,508,000","106,542,000","93,166,000","84,194,000","85,749,000","86,733,000","93,722,000","129,538,000","110,157,000","118,555,000","113,817,000","84,644,000","88,679,000","91,637,000","100,490,000","118,158,000","70,418,000","63,907,000","39,292,000","46,365,000","38,666,000","41,065,000","40,439,000","36,694,000","37,755,000","21,188,000","18,041,000","21,770,000","41,746,000","37,907,000","43,656,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"66,800,000","58,200,000","73,387,000","117,012,000","148,008,000","153,878,000","173,761,000","219,050,000","206,035,000","202,780,000","130,576,000","99,646,000","100,314,000","104,933,000","54,181,000","63,702,000","76,581,000","84,438,000","95,389,000","86,987,000","73,455,000","83,880,000","59,470,000","139,199,000","111,208,000","120,264,000","61,302,000","44,143,000","21,779,000","29,714,000","23,766,000","40,073,000","48,578,000","78,924,000","54,839,000","53,366,000","65,841,000","51,230,000","22,571,000","30,187,000","21,657,000","21,941,000","17,455,000","25,189,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,013,000","11,927,000","23,048,000","20,153,000","22,882,000","64,924,000","51,522,000","37,841,000","23,336,000","18,855,000","15,162,000","14,931,000","48,068,000","55,774,000","49,190,000","35,467,000","58,234,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-15,000,000","-15,200,000","-19,876,000","-19,747,000","-21,189,000","-22,248,000","-24,221,000","-18,636,000","-10,827,000","-10,520,000","-9,512,000","-5,864,000","-6,415,000","-6,516,000","-5,614,000","-4,886,000","-5,099,000","-4,542,000","-4,136,000","-3,819,000","-3,168,000","-2,922,000","-3,257,000","-3,341,000","-2,991,000","-2,926,000","-2,679,000","-3,320,000","-3,068,000","-3,507,000","-2,866,000","-4,059,000","-4,760,000","-4,941,000","-4,228,000","-5,268,000","-5,281,000","-5,186,000","-5,132,000","-4,793,000","-4,396,000","-4,394,000","-4,450,000","-4,171,000",,"-3,901,000","-4,096,000",,,,"-4,882,000",,,"-4,667,000","-4,999,000","-5,450,000","-4,197,000","-3,572,000","-3,807,000","-7,872,000","-9,051,000","-7,971,000","-5,035,000","-3,819,000","-3,645,000","-3,593,000","-3,592,000",,"-4,262,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"30,000,000","24,300,000","26,668,000","26,349,000","21,939,000","18,231,000","22,026,000","19,646,000","18,779,000","15,038,000","15,749,000","23,941,000","25,174,000","20,018,000","18,935,000","15,100,000","14,676,000","15,003,000",,"14,091,000","13,200,000","10,551,000","14,891,000","15,671,000","16,920,000","17,021,000","13,111,000","12,063,000","11,245,000","8,998,000","11,347,000","10,685,000","9,772,000","8,691,000","10,601,000","10,672,000","10,559,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"15,700,000","27,100,000","24,627,000","8,689,000","8,614,000","8,547,000","8,342,000","8,704,000","8,569,000","8,648,000","8,803,000","21,471,000","21,584,000","8,872,000","8,819,000","9,204,000","8,875,000","8,839,000","8,892,000","8,753,000","8,696,000","8,642,000","24,279,000","8,669,000","8,877,000","9,818,000","8,869,000","8,912,000","8,722,000","9,170,000","20,140,000","9,468,000","8,964,000","8,975,000","8,807,000","8,906,000","8,899,000","7,322,000","6,277,000","6,089,000","2,249,000","2,151,000","2,113,000","2,217,000","1,927,000","2,637,000","2,525,000","1,715,000","1,149,000","3,400,000","1,083,000","447,000","516,000","524,000","1,231,000","1,722,000","2,680,000","2,910,000","2,693,000","2,651,000","2,602,000","2,603,000","2,056,000","2,059,000","1,535,000","89,000","93,000","499,000","530,000","1,195,000","1,085,000","1,826,000","2,467,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"1,800,000","5,400,000","5,413,000","5,413,000","5,413,000","5,413,000","3,650,000","3,650,000","3,650,000","3,650,000","3,650,000","3,650,000","3,650,000","3,650,000","3,650,000","3,650,000","3,650,000","3,650,000",,"4,045,000","4,045,000","4,045,000","4,108,000","4,108,000","4,397,000","4,397,000","4,397,000",,,"353,000","389,000","389,000","503,000","503,000","1,101,000","1,194,000","7,368,000",,,,,,,,,,"31,826,000","23,011,000",,"34,951,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,711,000","39,926,000",,,,,,"44,745,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"115,171,000",,"89,000","88,000",,,"600,000","600,000","600,000","16,400,000","16,000,000","15,400,000","15,100,000","19,800,000","7,400,000","2,300,000","2,300,000","1,800,000","1,500,000","1,900,000","1,000,000","1,300,000","1,500,000","14,400,000","8,100,000","1,000,000","1,000,000","7,800,000"
	TotalNonCurrentAssets,"1,745,200,000","1,871,500,000","1,695,055,000","1,638,452,000","1,608,642,000","1,558,396,000","1,536,945,000","1,574,702,000","1,711,419,000","1,620,246,000","1,594,675,000","1,182,017,000","1,231,435,000","1,220,297,000","1,122,685,000","1,093,814,000","1,088,632,000","1,067,028,000","1,097,256,000","999,683,000","907,002,000","921,221,000","973,611,000","871,418,000","907,259,000","983,410,000","949,641,000","941,812,000","898,852,000","868,332,000","795,041,000","712,491,000","696,103,000","680,203,000","700,166,000","726,708,000","778,244,000","820,100,000","861,629,000","796,136,000","790,413,000","772,831,000","737,365,000","747,992,000","724,177,000","737,138,000","664,817,000","693,828,000","698,960,000","717,212,000","683,115,000","731,152,000","784,540,000","812,914,000","815,867,000","819,537,000","765,370,000","668,179,000","697,327,000","699,460,000","721,940,000","710,967,000","453,648,000","419,533,000","444,830,000","433,802,000","353,255,000","282,513,000","274,581,000","265,904,000","262,429,000","266,979,000","259,192,000","317,323,000","312,269,000","324,550,000","318,896,000","330,302,000","366,666,000","326,793,000","337,531,000","370,044,000","383,745,000","369,273,000","254,581,000","413,389,000","377,567,000","358,114,000","370,313,000","339,700,000","332,900,000","330,400,000","318,600,000","316,300,000","326,500,000","326,400,000","326,100,000","321,100,000","410,500,000","486,000,000","494,200,000","465,100,000","468,900,000","456,800,000","433,000,000","409,500,000","406,200,000","382,400,000","351,800,000","373,100,000","372,700,000","344,600,000"
		NetPPE,"1,417,400,000","1,547,200,000","1,371,499,000","1,318,536,000","1,298,074,000","1,251,729,000","1,232,026,000","1,268,026,000","1,398,997,000","1,299,465,000","1,266,930,000","985,232,000","1,017,547,000","1,011,817,000","910,977,000","884,303,000","856,630,000","832,550,000","835,234,000","795,566,000","721,992,000","735,442,000","781,188,000","687,613,000","725,165,000","798,748,000","771,060,000","756,729,000","731,221,000","700,139,000","628,396,000","587,137,000","571,789,000","555,926,000","575,481,000","601,794,000","575,661,000","603,534,000","643,195,000","574,377,000","568,192,000","551,578,000","513,031,000","522,513,000","439,577,000","437,453,000","435,277,000","431,688,000","441,149,000","443,076,000","441,157,000","452,942,000","444,554,000","134,060,000","136,506,000","451,381,000","412,052,000","421,395,000","407,139,000","109,645,000","101,892,000","115,221,000","80,034,000","78,755,000","76,873,000","72,917,000","73,203,000","69,722,000","67,598,000","58,083,000","56,415,000","55,095,000","56,406,000","56,108,000","56,684,000","56,953,000","57,091,000","57,652,000","58,292,000","71,739,000","72,836,000","75,388,000","76,898,000","78,480,000","79,720,000","77,713,000","77,628,000","76,633,000","76,731,000","73,400,000","69,300,000","62,400,000","55,800,000","54,100,000","49,500,000","48,000,000","46,200,000","45,000,000","44,900,000","39,800,000","38,400,000","36,500,000","35,900,000","35,200,000","35,000,000","34,100,000","33,100,000","31,900,000","29,100,000","182,200,000","26,600,000","28,200,000"
			GrossPPE,"1,455,000,000","1,585,600,000","1,927,550,000","1,349,036,000","1,298,074,000","1,251,729,000","1,729,526,000","1,268,026,000","1,398,997,000","1,299,465,000","1,672,986,000","985,232,000","1,017,547,000","1,011,817,000","1,272,909,000","884,303,000","856,630,000","832,550,000","1,157,242,000","795,566,000","721,992,000","735,442,000","1,063,744,000","687,613,000","725,165,000","798,748,000","1,033,153,000","756,729,000","731,221,000","700,139,000","881,560,000","587,137,000","571,789,000","555,926,000","805,941,000","601,794,000","575,661,000",,"851,176,000","574,377,000",,,"706,478,000",,,,"607,173,000",,,,"597,848,000",,,"284,670,000","287,116,000","614,223,000","574,894,000","584,237,000","569,981,000","237,081,000","229,328,000","242,657,000","207,470,000","193,689,000","191,807,000","187,851,000","188,137,000","161,826,000","159,702,000","150,187,000","148,519,000","121,953,000","123,264,000","122,966,000","123,542,000","114,461,000","114,599,000","115,160,000","115,800,000","130,396,000","131,493,000","134,045,000","135,555,000","83,155,000","84,395,000","82,388,000","82,303,000","112,233,000","112,331,000","109,000,000","104,900,000","89,600,000","83,000,000","81,300,000","76,700,000","71,000,000","69,200,000","68,000,000","67,900,000","54,200,000","52,800,000","50,900,000","50,300,000","43,000,000","42,800,000","41,900,000","40,900,000","39,700,000","36,900,000","190,000,000","34,400,000","33,800,000"
				Properties,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,"94,599,000",,,,"94,611,000",,,,"87,872,000",,,,"84,432,000",,,,"84,594,000",,,,"50,979,000",,,,"46,849,000",,,,"38,356,000",,,,"36,132,000",,,,"34,214,000",,,,"31,682,000",,,,"25,539,000",,,,"20,324,000",,,,"21,323,000",,,,"19,118,000",,,,"10,386,000",,,,"9,824,000",,,,"9,522,000",,,,"8,472,000",,,,"8,457,000",,,,"9,365,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,"379,073,000",,,,"376,272,000",,,,"338,639,000",,,,"202,973,000",,,,"186,960,000",,,,"147,160,000",,,,"130,577,000",,,,"118,795,000",,,,"110,030,000",,,,"94,514,000",,,,"82,668,000",,,,"72,727,000",,,,"76,970,000",,,,"71,029,000",,,,"82,904,000",,,,"61,524,000",,,,"55,973,000",,,,"42,606,000",,,,"34,011,000",,,,"30,815,000",,,,"35,832,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"80,000,000","99,100,000","661,414,000","154,017,000","109,287,000","51,087,000","698,663,000","136,144,000","255,073,000","135,319,000","722,221,000","130,489,000","163,472,000","233,415,000","545,791,000","158,194,000","168,748,000","130,991,000","469,583,000","149,119,000","98,398,000","102,686,000","470,032,000","136,812,000","179,975,000","238,911,000","495,566,000","213,197,000","198,010,000","177,221,000","368,761,000","96,332,000","84,657,000","61,282,000","302,217,000","71,091,000","36,198,000",,"198,141,000","334,872,000",,,"181,161,000",,,,"163,351,000",,,,"163,444,000",,,,"157,567,000",,,"306,501,000","442,904,000",,,,"120,918,000",,,,"105,910,000",,,,"84,563,000",,,,"69,273,000",,,,"65,718,000",,,,"71,395,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"1,375,000,000","1,486,500,000","742,467,000","1,195,019,000","1,188,787,000","1,200,642,000","510,263,000","1,131,882,000","1,143,924,000","1,164,146,000","457,510,000","854,743,000","854,075,000","778,402,000","391,307,000","726,109,000","687,882,000","701,559,000","376,688,000","646,447,000","623,594,000","632,756,000","352,694,000","550,801,000","545,190,000","559,837,000","296,643,000","543,532,000","533,211,000","522,918,000","297,484,000","490,805,000","487,132,000","494,644,000","357,562,000","530,703,000","539,463,000",,"524,307,000","172,729,000",,,"410,967,000",,,,"345,556,000",,,,"337,110,000",,,,"37,197,000",,,"277,736,000","25,055,000",,,,"14,642,000",,,,"16,430,000",,,,"11,828,000",,,,"11,786,000",,,,"10,810,000",,,,"18,963,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
