name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
			PurchaseOfPPE,,"-108,252,000","-76,622,000","-127,877,000",,,"-116,122,000","-128,413,000","-122,387,000","-143,495,000","-116,558,000","-120,175,000","-124,913,000","-91,856,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-34,845,000","-41,794,000","-26,340,000","-77,294,000","-14,738,000","-21,897,000","-23,735,000","-30,419,000","-12,952,000","-13,467,000","-30,528,000","-1,522,000","-15,168,000","-15,108,000","-21,027,000","-8,060,000","-29,473,000","-5,488,000","-26,571,000","-10,196,000","-46,269,000","-34,710,000","-10,547,000"
			SaleOfPPE,"19,459,000","76,000","15,903,000","2,800,000","680,000","44,000","15,373,000","130,000","9,048,000","32,000","-283,000","11,009,000","78,000","0","97,000","21,000","689,000","16,763,000","372,000",,,,"12,373,000","7,000","0","0","5,471,000","340,000","850,000","180,000","1,692,000","506,000","1,214,000","190,000","184,000","27,000","1,152,000","158,000","2,288,000","1,002,000","697,000","1,785,000","10,706,000","218,000","223,000","0","484,000","382,000","30,771,000","344,000","1,362,000","236,000","3,156,000","3,652,000","30,553,000","4,103,000","-28,706,000","35,175,000","44,078,000","26,773,000","77,692,000","14,878,000","24,759,000",,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-458,000","0","0","327,000","-785,000","-1,697,000","-4,280,000","-3,497,000","-2,507,000","-3,049,000","-2,598,000","-3,333,000","-2,585,000","-15,844,000","-858,273,000","-3,135,000","-2,700,000","-2,450,000","-4,892,000","-6,254,000","-6,000","-640,000",,,,,,"0","0","0","0","0","0","-15,000,000",,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-3,840,000",,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-458,000","0","0","327,000","-785,000","-1,697,000","-4,280,000","-3,497,000","-2,507,000","-3,049,000","-2,598,000","-3,333,000","-2,585,000","-15,844,000","-858,273,000","-3,135,000","-2,700,000","-2,450,000","-4,892,000","-6,254,000","-6,000","-640,000",,,,,,"0","0","0","0","0","0","-15,000,000",,,,,,,,,,,,,,,,,"0",,,,"0","0","0","-3,840,000",,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,"327,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,"0",,,"0","0","0","5,250,000","4,725,000",,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"0","0","0","0","0","0","0","26,000","111,000","1,110,000","2,601,000","45,788,000","-14,262,000","4,602,000","-1,188,000","602,000","-848,000","447,000","-232,000","-125,000","-2,306,000",,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-19,934,000","-1,955,000","-4,598,000","-3,693,000","-4,448,000","-4,604,000","-6,782,000","-2,075,000","-3,056,000",,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,"0",,,"0","0","0","5,250,000","4,725,000",,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"0","0","0","0","0","0","0","26,000","111,000","1,110,000","2,601,000","45,788,000","5,672,000","6,557,000","3,410,000","4,295,000","3,600,000","5,051,000","6,550,000","1,950,000","750,000",,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"0","0","5,250,000","4,725,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,490,000","25,845,000","-34,845,000","-21,860,000","-28,048,000","-82,566,000","-19,483,000","-21,897,000",,,,,,,,,,,,,"798,000",,,,"88,000"
FinancingCashFlow,"-132,341,000","-51,450,000","-73,912,000","-32,398,000","25,419,000","14,587,000","-5,348,000","-41,683,000","-44,926,000","72,340,000","29,007,000","6,853,000","30,756,000","-9,617,000","855,714,000","19,251,000","-15,174,000","10,710,000","17,789,000","5,055,000","10,116,000","46,764,000","7,070,000","32,663,000","-14,173,000","49,501,000","5,427,000","-10,430,000","-23,660,000","-6,026,000","-24,560,000","24,484,000","-19,039,000","-7,227,000","-9,104,000","6,348,000","-19,271,000","48,261,000","8,176,000","-3,790,000","-3,758,000","23,149,000","12,314,000","22,164,000","22,875,000","-9,313,000","-9,065,000","-9,364,000","-42,696,000","-9,124,000","-9,970,000","-9,893,000","-11,671,000","-11,540,000","-7,388,000","-34,770,000","-5,674,000","-31,994,000","313,252,000","14,069,000","14,360,000","14,731,000","14,286,000","15,223,000","-1,406,000","-2,109,000","-2,047,000","-2,009,000","-2,076,000","-1,924,000","-1,892,000","-1,842,000","-1,979,000","-2,145,000","-128,000","75,309,000","-26,073,000","1,051,000","9,948,000","-40,200,000"
	CashFlowFromContinuingFinancingActivities,"-132,341,000","-51,450,000","-73,912,000","-32,398,000","25,419,000","14,587,000","-5,348,000","-41,683,000","-44,926,000","72,340,000","29,007,000","6,853,000","30,756,000","-9,617,000","855,714,000","19,251,000","-15,174,000","10,710,000","17,789,000","5,055,000","10,116,000","46,764,000","7,070,000","32,663,000","-14,173,000","49,501,000","5,427,000","-10,430,000","-23,660,000","-6,026,000","-24,560,000","24,484,000","-19,039,000","-7,227,000","-9,104,000","6,348,000","-19,271,000","48,261,000","8,176,000","-3,790,000","-3,758,000","23,149,000","12,314,000","22,164,000","22,875,000","-9,313,000","-9,065,000","-9,364,000","-42,696,000","-9,124,000","-9,970,000","-9,893,000","-11,671,000","-11,540,000","-7,388,000","-34,770,000","-5,674,000","-31,994,000","313,252,000","14,069,000","14,360,000","14,731,000","14,286,000","15,223,000","-1,406,000","-2,109,000","-2,047,000","-2,009,000","-2,076,000","-1,924,000","-1,892,000","-1,842,000","-1,979,000","-2,145,000","-128,000","75,309,000","-26,073,000","1,051,000","9,948,000","-40,200,000"
		NetIssuancePaymentsOfDebt,"-258,346,000","-50,100,000","-72,293,000","-32,099,000","-103,854,000","15,935,000","-4,457,000","-41,683,000","-44,176,000","80,936,000","29,424,000","7,032,000","32,031,000","-7,969,000","866,249,000","19,251,000","-11,750,000","12,610,000","20,685,000","29,119,000","19,837,000","49,663,000","9,554,000","84,000,000","-6,434,000","53,811,000","8,853,000","-6,106,000","-21,065,000","-6,026,000","-25,987,000","21,051,000","-20,911,000","-8,374,000","-5,838,000","4,697,000","-19,767,000","47,142,000","8,176,000","-3,790,000","-3,758,000","23,149,000","12,314,000","22,164,000","25,411,000","-9,313,000","-9,065,000","-9,364,000","-42,696,000","-9,124,000","-9,970,000","-9,893,000","-11,671,000","-11,540,000","-7,388,000","-34,770,000","-5,674,000","-31,994,000","322,562,000","14,107,000","14,372,000","14,738,000","14,333,000","15,223,000","-1,429,000","-2,086,000","-2,047,000","-2,009,000","-1,973,000","-1,924,000","-1,892,000","-1,842,000","-1,829,000","-1,770,000","-1,474,000","86,629,000","-1,753,000","-1,713,000","-1,681,000","-1,647,000"
			NetLongTermDebtIssuance,"-1,658,946,000","-90,100,000","-1,572,893,000","-32,099,000","-103,854,000","15,935,000","-4,457,000","-41,683,000","-44,176,000","80,936,000","29,424,000","7,032,000","32,031,000","-7,969,000","866,249,000","19,251,000","-11,750,000","12,610,000","20,685,000","29,119,000","19,837,000","49,663,000","9,554,000","84,000,000","-6,434,000","53,811,000","8,853,000","-6,106,000","-21,065,000","-6,026,000","-25,987,000","21,051,000","-20,911,000","-8,374,000","-5,838,000","4,697,000","-19,767,000","47,142,000","8,176,000","-3,790,000","-3,758,000","23,149,000","12,314,000","22,164,000","25,411,000","-9,313,000","-9,065,000","-9,364,000","-42,696,000","-9,124,000","-9,970,000","-9,893,000","-11,671,000","-11,540,000","-7,388,000","-34,770,000","-5,674,000","-31,994,000","322,562,000","14,107,000","14,372,000","14,738,000","14,333,000","15,223,000","-1,429,000","-2,086,000","-2,047,000","-2,009,000","-1,973,000","-1,924,000","-1,892,000","-1,842,000","-1,829,000","-1,770,000","-1,474,000","-2,392,000","-1,753,000","-1,713,000","-1,681,000","-1,647,000"
				LongTermDebtIssuance,"107,400,000","40,000,000","-1,430,600,000","0","1,498,000,000","140,000,000","100,000,000","0","0","580,000,000","30,018,000","30,000,000","40,000,000","0","885,000,000","30,000,000","0","30,000,000","25,000,000","258,750,000","30,000,000","60,000,000","30,000,000","95,000,000","0","60,000,000","25,000,000","0","0","20,000,000","0","30,000,000","0","15,000,000","0","20,000,000","0","60,000,000","25,000,000","0","0","25,000,000","25,000,000","25,000,000",,,,,,,"0","0","0","0","0","18,500,000","0","20,000,000","326,250,000","17,500,000","17,500,000","17,500,000","16,792,000","17,501,000",,,,,,,,,,,"0",,,,,
				LongTermDebtPayments,"-1,866,346,000","-90,100,000","-142,293,000","-32,099,000","-1,601,854,000","-124,065,000","-104,457,000","-41,683,000","-44,176,000","-499,064,000","-594,000","-22,968,000","-7,969,000","-7,969,000","-18,751,000","-10,749,000","-11,750,000","-17,390,000","-4,315,000","-229,631,000","-10,163,000","-10,337,000","-20,446,000","-11,000,000","-6,434,000","-6,189,000","-16,147,000","-6,106,000","-21,065,000","-26,026,000","-25,987,000","-8,949,000","-20,911,000","-23,374,000","-5,838,000","-15,303,000","-19,767,000","-12,858,000","-16,824,000","-3,790,000","-3,758,000","-1,851,000","-12,686,000","-2,836,000","-189,589,000","-9,313,000","-9,065,000","-9,364,000","-42,696,000","-9,124,000","-9,970,000","-9,893,000","-11,671,000","-11,540,000","-7,388,000","-53,270,000","-5,674,000","-51,994,000","-3,688,000","-3,393,000","-3,128,000","-2,762,000","-2,459,000","-2,278,000","-2,136,000","-2,086,000","-2,047,000","-2,009,000","-1,973,000","-1,924,000","-1,892,000","-1,842,000","-1,829,000","-1,770,000","-1,474,000","-91,413,000","-1,753,000","-1,713,000","-1,681,000","-1,647,000"
			NetShortTermDebtIssuance,"1,400,600,000","40,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0",
				ShortTermDebtIssuance,"1,400,600,000","40,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0",
		NetCommonStockIssuance,,,,,,,,,,,,"0","0","0","0","0","-3,017,000","-564,000","0","0","-9,721,000","-1,463,000","-1,415,000","-51,337,000","-7,739,000","-3,079,000","-3,426,000","-4,324,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockPayments,,,,,,,,,,,,"0","0","0","0","0","-3,017,000","-564,000","0","0","-9,721,000","-1,463,000","-1,415,000","-51,337,000","-7,739,000","-3,079,000","-3,426,000","-4,324,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,"0","0",,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-5,962,000","-1,350,000","-1,619,000","-299,000","-2,694,000","-1,348,000","-891,000","0","-750,000","-8,596,000","-417,000","-179,000","-1,275,000","-1,648,000","-10,535,000","0","-407,000","-1,336,000","-2,896,000","-62,566,000","0","-1,436,000","-1,069,000","0","0","-1,231,000",,,,,"1,427,000","3,433,000","1,872,000","1,147,000",,"1,651,000","496,000","1,119,000",,,,,"0","0",,,,,,,,,,,,,,,"-9,310,000","-38,000","-12,000","-7,000",,,,"-23,000","0","0",,,"0","0","-150,000","-375,000","1,346,000","-11,320,000","-24,320,000","2,764,000","11,629,000","-38,553,000"
EndCashPosition,"35,538,000","35,538,000","69,496,000","49,808,000","84,909,000","51,659,000","39,719,000","61,078,000","60,253,000","71,063,000","46,201,000","46,833,000","54,784,000","49,407,000","59,322,000","43,462,000","31,704,000","47,472,000","32,699,000","53,891,000","63,020,000","27,631,000","16,358,000","47,186,000","25,242,000","39,834,000","17,697,000","14,861,000","22,182,000","20,612,000","30,560,000","33,442,000","23,763,000","27,102,000","31,699,000","16,864,000","20,932,000","35,142,000","15,442,000","28,213,000","47,527,000","51,683,000","30,503,000","28,779,000","37,895,000","38,652,000","46,543,000","44,465,000","63,660,000","108,685,000","83,229,000","89,699,000","112,064,000","124,000,000","116,114,000","59,234,000","82,670,000","96,508,000","59,271,000","33,640,000","38,684,000","37,382,000","63,219,000","41,122,000","58,234,000","61,362,000","69,473,000","44,395,000","82,099,000","52,981,000","38,749,000","61,774,000","57,311,000","64,289,000","63,101,000","56,707,000","32,000","32,000","33,000","33,000"
	ChangesInCash,"-16,121,000","-33,958,000","19,688,000","-35,101,000","33,250,000","11,940,000","-21,359,000","825,000","-10,810,000","24,862,000","-632,000","-7,951,000","5,377,000","-9,915,000","15,860,000","11,758,000","-15,768,000","14,773,000","-21,192,000","-9,129,000","35,389,000","11,273,000","-30,828,000","21,944,000","-14,592,000","22,137,000","2,836,000","-7,321,000","1,570,000","-9,948,000","-2,882,000","9,679,000","-3,339,000","-4,597,000","14,835,000","-4,068,000","-14,210,000","19,700,000","-12,771,000","-19,314,000","-4,156,000","21,180,000","1,724,000","-9,116,000","-757,000","-7,891,000","2,078,000","-19,195,000","-45,025,000","25,456,000","-6,470,000","-22,365,000","-11,936,000","7,886,000","56,880,000","-23,436,000","-13,838,000","37,237,000","25,631,000","-5,044,000","1,302,000","-25,837,000","22,097,000","-17,112,000","-3,128,000","-8,111,000","25,078,000","-37,704,000","29,118,000","14,232,000","-23,025,000","4,463,000","-6,978,000","1,188,000","6,394,000","56,675,000","0","-1,000",,
	BeginningCashPosition,"51,659,000","69,496,000","49,808,000","84,909,000","51,659,000","39,719,000","61,078,000","60,253,000","71,063,000","46,201,000","46,833,000","54,784,000","49,407,000","59,322,000","43,462,000","31,704,000","47,472,000","32,699,000","53,891,000","63,020,000","27,631,000","16,358,000","47,186,000","25,242,000","39,834,000","17,697,000","14,861,000","22,182,000","20,612,000","30,560,000","33,442,000","23,763,000","27,102,000","31,699,000","16,864,000","20,932,000","35,142,000","15,442,000","28,213,000","47,527,000","51,683,000","30,503,000","28,779,000","37,895,000","38,652,000","46,543,000","44,465,000","63,660,000","108,685,000","83,229,000","89,699,000","112,064,000","124,000,000","116,114,000","59,234,000","82,670,000","96,508,000","59,271,000","33,640,000","38,684,000","37,382,000","63,219,000","41,122,000","58,234,000","61,362,000","69,473,000","44,395,000","82,099,000","52,981,000","38,749,000","61,774,000","57,311,000","64,289,000","63,101,000","56,707,000","32,000","32,000","33,000","33,000","33,000"
IncomeTaxPaidSupplementalData,"3,308,000","0","1,572,000","632,000","1,104,000","123,000","381,000","108,000","602,000","48,000","761,000","0","533,000","0","1,000","2,018,000","-1,332,000","526,000","653,000","65,000","1,107,000","113,000","162,000","297,000","464,000","0","-1,000","370,000","229,000","272,000","39,000","0","510,000","55,000","299,000","348,000","566,000","100,000","105,000","1,000","70,000","201,000",,,,,,"42,000","208,000","117,000","1,033,000","163,000","1,829,000","93,000","228,000",,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"45,642,000","18,528,000","4,592,000","18,992,000","3,530,000","16,582,000","5,283,000","19,281,000","7,915,000","8,864,000","12,147,000","15,061,000","13,413,000","16,925,000","8,191,000","15,537,000","-8,863,000","2,413,000","2,464,000","4,128,000","3,695,000","3,406,000","2,945,000","2,689,000","2,517,000","2,587,000","2,529,000","2,573,000","2,694,000","2,952,000","3,310,000","3,148,000","3,502,000","3,616,000","3,776,000","3,559,000","3,678,000","2,739,000","3,955,000","2,983,000","3,454,000","2,803,000","3,515,000","2,790,000","3,438,000","3,242,000",,"3,440,000","5,238,000","3,913,000","5,697,000","4,887,000","7,734,000","5,775,000","9,757,000",,,"8,686,000","4,735,000","2,444,000","4,411,000","1,471,000","2,856,000","2,714,000","3,764,000","1,570,000","3,798,000","1,309,000","3,992,000","1,152,000","4,415,000","979,000","2,818,000","1,228,000",,,,,,
CapitalExpenditure,"-487,559,000","-108,252,000","-76,622,000","-127,877,000","-174,808,000","-125,441,000","-116,122,000","-128,413,000","-122,387,000","-143,495,000","-116,558,000","-120,175,000","-124,913,000","-91,856,000","-78,890,000","-63,209,000","-71,724,000","-79,092,000","-78,180,000","-74,434,000","-60,539,000","-83,786,000","-82,371,000","-57,030,000","-53,403,000","-71,673,000","-47,741,000","-34,665,000","-32,868,000","-43,440,000","-21,318,000","-67,358,000","-19,146,000","-4,362,000","-15,946,000","-23,925,000","-13,472,000","-59,369,000","-46,904,000","-38,876,000","-22,704,000","-46,759,000","-50,526,000","-59,833,000","-58,230,000","-44,494,000","-19,940,000","-32,397,000","-39,136,000","-19,208,000","-51,319,000","-18,544,000","-21,329,000","-10,035,000","-15,254,000","-42,664,000","-19,114,000","-34,845,000","-41,794,000","-26,340,000","-77,294,000","-14,738,000","-21,897,000","-23,735,000","-30,419,000","-12,952,000","-13,467,000","-30,528,000","-1,522,000","-15,168,000","-15,108,000","-21,027,000","-8,060,000","-29,473,000","-5,488,000","-26,571,000","-10,196,000","-46,269,000","-34,710,000","-10,547,000"
IssuanceOfDebt,"1,608,000,000","40,000,000","70,000,000","0","1,498,000,000","140,000,000","100,000,000","0","0","580,000,000","30,018,000","30,000,000","40,000,000","0","885,000,000","30,000,000","0","30,000,000","25,000,000","258,750,000","30,000,000","60,000,000","30,000,000","95,000,000","0","60,000,000","25,000,000","0","0","20,000,000","0","30,000,000","0","15,000,000","0","20,000,000","0","60,000,000","25,000,000","0","0","25,000,000","25,000,000","25,000,000",,,,,,,"0","0","0","0","0","18,500,000","0","20,000,000","326,250,000","17,500,000","17,500,000","17,500,000","16,792,000","17,501,000",,,,,,,"0",,,,"0",,,,"0",
RepaymentOfDebt,"-1,866,346,000","-90,100,000","-142,293,000","-32,099,000","-1,601,854,000","-124,065,000","-104,457,000","-41,683,000","-44,176,000","-499,064,000","-594,000","-22,968,000","-7,969,000","-7,969,000","-18,751,000","-10,749,000","-11,750,000","-17,390,000","-4,315,000","-229,631,000","-10,163,000","-10,337,000","-20,446,000","-11,000,000","-6,434,000","-6,189,000","-16,147,000","-6,106,000","-21,065,000","-26,026,000","-25,987,000","-8,949,000","-20,911,000","-23,374,000","-5,838,000","-15,303,000","-19,767,000","-12,858,000","-16,824,000","-3,790,000","-3,758,000","-1,851,000","-12,686,000","-2,836,000","-189,589,000","-9,313,000","-9,065,000","-9,364,000","-42,696,000","-9,124,000","-9,970,000","-9,893,000","-11,671,000","-11,540,000","-7,388,000","-53,270,000","-5,674,000","-51,994,000","-3,688,000","-3,393,000","-3,128,000","-2,762,000","-2,459,000","-2,278,000","-2,136,000","-2,086,000","-2,047,000","-2,009,000","-1,973,000","-1,924,000","-1,892,000","-1,842,000","-1,829,000","-1,770,000","-1,474,000","-91,413,000","-1,753,000","-1,713,000","-1,681,000","-1,647,000"
RepurchaseOfCapitalStock,,,,,,,,,,,,"0","0","0","0","0","-3,017,000","-564,000","0","0","-9,721,000","-1,463,000","-1,415,000","-51,337,000","-7,739,000","-3,079,000","-3,426,000","-4,324,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"97,219,000","17,416,000","77,697,000","-5,830,000","7,936,000","-994,000","-27,104,000","45,875,000","27,575,000","-44,461,000","-26,758,000","-22,480,000","-22,872,000","15,546,000","18,322,000","-4,379,000","1,417,000","-10,250,000","-34,461,000","-7,939,000","20,029,000","-39,576,000","-32,876,000","-10,726,000","-419,000","-27,364,000","-8,062,000","2,769,000","24,380,000","-4,102,000","19,986,000","-15,311,000","14,486,000","17,440,000","16,952,000","-10,443,000","3,909,000","-28,719,000","-23,235,000","-16,526,000","-1,095,000","-3,754,000","-21,296,000","-31,498,000","-25,605,000","1,422,000","10,659,000","-10,213,000","-33,100,000","34,236,000","2,138,000","-12,708,000","-3,421,000","15,748,000","32,094,000","-1,369,000","-7,904,000","26,953,000","1,341,000","-22,440,000","-6,996,000","-36,565,000","5,797,000","-33,015,000","-1,490,000","-5,877,000","28,965,000","-17,889,000","31,194,000","16,156,000","-21,133,000","6,305,000","-4,999,000","3,333,000","7,492,000","-19,432,000","25,901,000","-1,052,000","-8,669,000","40,112,000"
