name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,01/31/2014,07/31/2012,04/30/2012,07/31/2011,04/30/2011
CommonStockEquity,"351,742,000","275,460,000","246,559,000","229,875,000","178,642,000","153,232,000","206,774,000","250,371,000","192,635,000","169,650,000","148,121,000","249,302,000","360,125,000","387,837,000","425,311,000","440,925,000","438,210,000","421,646,000","425,550,000","422,340,000","454,419,000","439,452,000","419,368,000","410,040,000","381,267,000","346,338,000","320,443,000","308,646,000","283,163,000","258,697,000","244,121,000","148,600,000","150,448,000","145,269,000","146,754,000","143,746,000","148,800,000"
CapitalLeaseObligations,"1,347,266,000","1,322,984,000","1,322,664,000","1,297,737,000","1,310,381,000","1,314,262,000","1,329,644,000","1,338,169,000","1,319,419,000","1,267,665,000","1,219,438,000","1,157,628,000","1,105,392,000",,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"138,000","-76,137,000","-105,002,000","-121,695,000","-172,910,000","-198,365,000","-144,869,000","-101,279,000","-159,067,000","-181,986,000","-203,507,000","-102,331,000","8,474,000","36,212,000","73,686,000","89,309,000","86,607,000","70,080,000","73,950,000","70,773,000","102,750,000","86,986,000","67,719,000","58,420,000","29,690,000","-7,592,000","-31,180,000","-42,978,000","-68,377,000","-96,531,000","-107,324,000","-202,804,000","-206,015,000","-206,018,000","-204,500,000","-207,613,000","-202,559,000"
WorkingCapital,"-95,938,000","-165,944,000","-144,294,000","-112,978,000","-167,777,000","-152,765,000","-195,035,000","-20,830,000","-86,903,000","-211,888,000","-209,774,000","-178,426,000","-186,097,000","-153,297,000","-126,195,000","-114,201,000","-122,840,000","-112,918,000","-128,014,000","-108,317,000","-117,524,000","-102,193,000","-124,731,000","-96,637,000","-87,732,000","-46,567,000","-53,937,000","-46,115,000","25,495,000","17,140,000","-5,601,000","9,486,000","-13,700,000","10,827,000","14,962,000","12,936,000","13,733,000"
InvestedCapital,"783,708,000","706,855,000","731,236,000","767,691,000","715,744,000","749,620,000","768,589,000","997,017,000","942,896,000","817,339,000","803,505,000","816,381,000","802,899,000","781,306,000","808,475,000","802,784,000","792,764,000","787,895,000","740,490,000","723,820,000","698,724,000","703,580,000","697,319,000","699,814,000","680,862,000","684,588,000","675,568,000","669,646,000","712,228,000","687,717,000","673,097,000","677,281,000","636,125,000","610,025,000","608,382,000","596,035,000","598,328,000"
TangibleBookValue,"138,000","-76,137,000","-105,002,000","-121,695,000","-172,910,000","-198,365,000","-144,869,000","-101,279,000","-159,067,000","-181,986,000","-203,507,000","-102,331,000","8,474,000","36,212,000","73,686,000","89,309,000","86,607,000","70,080,000","73,950,000","70,773,000","102,750,000","86,986,000","67,719,000","58,420,000","29,690,000","-7,592,000","-31,180,000","-42,978,000","-68,377,000","-96,531,000","-107,324,000","-202,804,000","-206,015,000","-206,018,000","-204,500,000","-207,613,000","-202,559,000"
TotalDebt,"1,779,232,000","1,754,379,000","1,807,341,000","1,835,553,000","1,847,483,000","1,910,650,000","1,891,459,000","2,084,815,000","2,069,680,000","1,915,354,000","1,874,822,000","1,724,707,000","1,548,166,000","393,469,000","383,164,000","361,859,000","354,554,000","366,249,000","314,940,000","301,480,000","244,305,000","264,128,000","277,951,000","289,774,000","299,595,000","338,250,000","355,125,000","361,000,000","429,065,000","429,020,000","428,976,000","528,681,000","485,677,000","464,756,000","461,628,000","452,289,000","449,528,000"
NetDebt,"292,885,000","405,485,000","457,672,000","430,015,000","516,948,000","584,497,000","553,474,000","522,341,000","593,428,000","623,034,000","634,504,000","543,761,000","422,421,000","371,884,000","363,447,000","339,461,000","337,640,000","347,454,000","299,682,000","280,884,000","224,360,000","244,045,000","263,227,000","266,524,000","271,472,000","312,755,000","335,796,000","337,278,000","338,985,000","358,144,000","370,030,000","463,330,000","447,597,000","410,031,000","402,768,000","418,033,000","401,950,000"
ShareIssued,"61,817,849","61,563,613","61,364,015","61,276,473","60,691,906","60,488,833","60,483,730","60,422,212","49,578,351","43,386,852","43,350,485","43,337,125","43,323,049","43,177,476","43,137,976","42,937,988","42,801,006","42,660,806","42,627,975","42,553,960","42,469,570","42,469,570","42,213,767","42,104,210","41,735,327","41,618,933","41,501,078","41,122,534","40,517,791","40,217,640","40,217,645","39,086,625","39,086,625","39,086,625","39,086,625","39,086,625","39,086,625"
OrdinarySharesNumber,"48,718,457","48,489,935","48,342,301","48,256,375","47,844,608","47,646,606","47,642,029","47,594,912","36,791,727","30,603,340","30,566,973","32,978,834","36,364,758","37,522,085","38,791,237","39,027,955","39,619,726","40,102,085","40,927,386","41,093,713","41,825,651","42,204,587","42,058,052","42,065,816","41,735,327","41,618,933","41,501,078","41,122,534","40,269,379","39,969,228","39,969,233","39,086,625","39,086,625","39,086,625","39,086,625","39,086,625","39,086,625"
TreasurySharesNumber,"13,099,392","13,073,678","13,021,714","13,020,098","12,847,298","12,842,227","12,841,701","12,827,300","12,786,624","12,783,512","12,783,512","10,358,291","6,958,291","5,655,391","4,346,739","3,910,033","3,181,280","2,558,721","1,700,589","1,460,247","643,919","264,983","155,715","38,394",,,,,"248,412","248,412","248,412",,,,,,
