name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,900,000",,,,,"1,900,000","1,800,000","1,900,000","1,600,000","1,700,000","1,500,000","1,800,000","1,600,000","1,600,000","1,300,000","1,200,000","1,100,000","1,200,000","1,000,000","1,100,000","1,000,000","934,000","909,000","3,799,000","258,000","-1,798,000","2,289,000","1,815,000","1,744,000","1,848,000","1,515,000",,,"2,233,000","1,480,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"11,000,000","5,900,000","17,700,000","-7,900,000","-4,700,000","-300,000","2,900,000","13,100,000","-9,000,000","2,800,000","7,200,000","8,400,000","-900,000","8,700,000","3,900,000","10,600,000","15,300,000","18,700,000","126,300,000","18,800,000","67,900,000","15,800,000","8,300,000","28,600,000","17,100,000","16,200,000","13,400,000","-17,600,000","3,300,000","5,100,000","12,300,000","13,600,000","-12,900,000","8,600,000","8,100,000","51,400,000","40,800,000","3,500,000","35,200,000","7,200,000",,,,,,,"0","0",,,,"165,400,000","48,100,000",,,"305,200,000","26,800,000","394,500,000","-76,200,000","-127,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"11,000,000","5,900,000","17,700,000","-7,900,000","-4,700,000","-300,000","2,900,000","13,100,000","-9,000,000","2,800,000","7,200,000","8,400,000","-900,000","8,700,000","3,900,000","10,600,000","15,300,000","18,700,000","126,300,000","18,800,000","67,900,000","15,800,000","8,300,000","28,600,000","17,100,000","16,200,000","13,400,000","-17,600,000","3,300,000","5,100,000","12,300,000","13,600,000","-12,900,000","8,600,000","8,100,000","51,400,000","40,800,000","3,500,000","35,200,000","7,200,000",,,,,,,"0","0",,,,"165,400,000","48,100,000",,,"305,200,000","26,800,000","394,500,000","-76,200,000","-127,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,500,000","10,200,000","9,900,000","9,800,000","9,600,000","9,500,000","9,100,000","9,000,000","8,600,000","8,100,000",,,"1,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900,000","1,300,000","1,500,000","2,500,000","800,000","1,400,000","12,800,000","9,900,000","14,300,000","8,400,000","30,800,000","30,300,000","2,400,000","1,200,000","192,500,000","110,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"98,900,000","30,900,000","23,700,000","21,700,000","22,600,000","25,400,000","21,700,000","18,600,000","21,300,000","21,300,000","16,600,000","19,300,000","18,000,000","17,800,000","18,100,000","9,500,000","15,300,000","17,400,000","13,600,000","18,800,000","14,300,000","16,800,000","9,300,000","12,200,000","12,500,000","13,900,000","10,400,000","10,500,000","9,300,000","11,000,000","11,400,000","8,600,000","6,800,000","5,400,000","5,400,000","5,900,000","5,500,000","4,100,000","3,500,000","3,800,000","4,200,000","5,100,000","5,000,000","4,300,000","3,300,000","3,200,000","3,400,000","3,600,000","3,200,000","3,300,000","3,200,000","3,700,000","3,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,"-3,800,000","-1,800,000","-8,200,000","-500,000","-3,700,000","-2,400,000","-1,700,000","-2,200,000","-5,000,000","-600,000","-5,500,000","-1,200,000","1,000,000","300,000","-1,000,000","-900,000",,,,,,,,,"0","0",,,,,,"-2,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,"1,300,000","2,100,000","2,300,000","2,500,000","2,400,000","2,000,000","2,700,000","3,100,000","2,800,000","3,000,000","2,500,000","2,600,000","3,600,000","3,900,000","1,200,000","1,200,000","1,100,000","1,300,000","1,300,000","1,300,000","1,300,000","1,300,000","1,400,000","1,400,000","1,500,000","1,400,000","1,400,000","1,300,000","2,000,000","4,600,000","10,500,000","10,300,000","10,000,000","9,800,000","9,500,000","10,400,000",,,,"27,700,000","35,800,000",,,,"100,000","0","-1,300,000","-1,600,000",,,,"55,000,000","1,160,500,000","1,415,800,000","-244,300,000","248,000,000","380,700,000","1,277,200,000","82,000,000","78,300,000","286,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-100,000",,,"-300,000","200,000",,"-200,000","200,000","-100,000","200,000","0",,,,,,,,,"200,000",,,
		ChangeInWorkingCapital,"-5,436,300,000","-2,174,700,000","-1,385,500,000","-819,900,000","-1,057,200,000","-886,700,000","-1,088,200,000","-61,500,000","312,900,000","-792,000,000","-564,400,000","244,400,000","33,800,000","-473,800,000","-707,200,000","-275,100,000","-105,000,000","-457,500,000","-409,300,000","243,100,000","-439,200,000","-387,500,000","-275,300,000","165,100,000","-238,500,000","-211,900,000","-197,800,000","233,000,000","92,900,000","-225,400,000","-313,600,000","-310,800,000","-486,900,000","-427,200,000","-164,000,000","-328,700,000","-504,700,000","-319,100,000","-777,800,000","-248,400,000","-187,300,000","-140,300,000","-52,100,000","22,600,000","-117,000,000","-132,700,000","42,800,000","85,300,000","54,900,000","179,700,000","16,300,000","-97,700,000","91,900,000","212,200,000","817,000,000","-199,400,000","-667,700,000","1,591,700,000","498,200,000","599,200,000","-48,100,000","26,500,000","90,200,000","302,000,000","-1,056,800,000","-681,500,000","-1,336,200,000","-98,400,000","-771,900,000","-462,900,000","-815,100,000","-225,275,000","-368,120,000","-510,197,000","-349,508,000","248,768,000","-215,564,000","-118,640,000","-163,061,000","-9,637,000","-287,568,000","8,051,000","-246,780,000","125,941,000","-133,228,000","-202,288,000","-138,780,000","4,096,000","-20,265,000","-145,490,000","-162,100,000","6,800,000","-109,400,000","-146,100,000","-103,000,000","-41,500,000","-92,800,000","-44,900,000","-50,300,000","3,800,000","-24,200,000","-67,300,000","-36,300,000","-4,200,000","-14,200,000","-24,000,000","-11,700,000","-21,400,000","-5,300,000","-18,200,000","-10,200,000","-6,000,000","-19,700,000","-12,500,000","-24,700,000","-12,700,000","-13,500,000","-11,600,000","-15,800,000","-6,000,000","-8,300,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","14,400,000","-1,500,000","0","-500,000","0","1,600,000","0","300,000","1,700,000","16,600,000","-3,200,000","352,300,000","-88,600,000","-168,200,000","-70,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-4,809,800,000","-1,657,800,000","-1,663,900,000","-473,600,000","-1,014,500,000","-963,000,000","-1,308,000,000","-99,300,000","84,400,000","-340,700,000","-707,900,000","407,400,000","201,600,000","-264,600,000","-936,200,000","-106,200,000","-164,400,000","-298,500,000","-487,500,000","276,400,000","-523,300,000","-300,900,000","-398,900,000","221,300,000","-310,900,000","-135,000,000","-281,900,000","283,300,000","74,000,000","-156,500,000","-290,300,000","-344,600,000","-524,000,000","-291,900,000","-271,300,000","-312,300,000","-588,000,000","-311,000,000","-839,600,000","-233,900,000","-227,500,000","-154,600,000","-30,400,000","39,000,000","-60,600,000","-74,300,000","21,400,000","82,300,000","170,500,000","-183,000,000","75,000,000","21,100,000","179,700,000","201,700,000","174,500,000","629,700,000","430,500,000","603,600,000","475,900,000","918,500,000","-176,700,000","54,900,000","-59,100,000","428,800,000","-1,182,900,000","-776,400,000","-1,578,500,000","148,600,000","-725,300,000","-436,900,000","-841,600,000","-77,050,000","-498,786,000","-327,207,000","-508,057,000","59,748,000","-187,520,000","-126,474,000","-231,760,000","67,557,000","-195,727,000","55,901,000","-171,947,000","83,497,000","-127,587,000","-134,261,000","-154,791,000","5,998,000","-25,327,000","-156,602,000","-124,000,000","-40,200,000","-107,000,000","-129,200,000","-109,200,000","-66,200,000","-82,300,000","-63,600,000","-49,100,000","-2,300,000","-32,700,000","-79,800,000","-30,300,000","-5,900,000","-20,100,000","-25,300,000","-11,100,000","-20,200,000","-7,900,000","-17,900,000","-10,400,000","1,900,000","-21,900,000","-15,900,000","-25,300,000","-12,500,000","-17,800,000","-9,600,000","-16,100,000","-8,800,000","-12,600,000"
			ChangeInPayablesAndAccruedExpense,"620,700,000","287,500,000","306,200,000","109,400,000","-82,400,000","563,500,000","254,600,000","152,600,000","260,900,000","58,100,000","94,600,000","-22,400,000","88,900,000","-29,100,000","88,800,000","23,500,000","120,100,000","-39,300,000","24,800,000","-40,500,000","133,000,000","-31,400,000","22,800,000","-35,600,000","132,000,000","8,400,000","-52,700,000","38,900,000","61,800,000","3,100,000","-43,500,000","117,500,000","118,100,000","-105,600,000","-14,100,000","-3,100,000","80,100,000","75,300,000","-12,800,000","70,700,000","44,900,000","42,400,000","-44,400,000","500,000","31,000,000","-78,900,000","-54,400,000","-63,400,000","-28,600,000","51,700,000","-16,100,000","62,600,000","11,400,000","-23,600,000","-152,500,000","15,800,000","4,300,000","-131,500,000","-296,300,000","-258,700,000","-24,600,000","-122,500,000","-286,700,000","112,600,000","115,400,000","-48,300,000","-141,900,000","296,600,000","196,300,000","119,500,000","-23,200,000","117,201,000","123,076,000","-8,203,000","-40,974,000","160,507,000","113,960,000","-2,372,000","-22,673,000","152,442,000","-13,004,000","-41,124,000","-56,462,000","76,033,000","44,192,000","-16,556,000","-1,028,000","5,656,000","21,519,000","218,000","-24,300,000","39,900,000","24,400,000","25,200,000","-600,000","39,600,000","30,400,000","19,600,000","-2,000,000","10,600,000","7,200,000","18,200,000","-4,200,000","4,200,000","7,500,000","800,000","100,000","-500,000","2,600,000","800,000","-700,000","-6,800,000","2,400,000","3,300,000","-200,000","2,000,000","4,300,000","-600,000","800,000","2,700,000","4,800,000"
				ChangeInPayable,"620,700,000","287,500,000","306,200,000","109,400,000","-82,400,000","563,500,000","254,600,000","152,600,000","260,900,000","58,100,000","94,600,000","-22,400,000","88,900,000","-29,100,000","88,800,000","23,500,000","120,100,000","-39,300,000","24,800,000","-40,500,000","133,000,000","-31,400,000","22,800,000","-35,600,000","132,000,000","8,400,000","-52,700,000","38,900,000","61,800,000","3,100,000","-43,500,000","117,500,000","118,100,000","-105,600,000","-14,100,000","-3,100,000","80,100,000","75,300,000","-12,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"620,700,000","287,500,000","306,200,000","109,400,000","-82,400,000","563,500,000","254,600,000","152,600,000","260,900,000","58,100,000","94,600,000","-22,400,000","88,900,000","-29,100,000","88,800,000","23,500,000","120,100,000","-39,300,000","24,800,000","-40,500,000","133,000,000","-31,400,000","22,800,000","-35,600,000","132,000,000","8,400,000","-52,700,000","38,900,000","61,800,000","3,100,000","-43,500,000","117,500,000","118,100,000","-105,600,000","-14,100,000","-3,100,000","80,100,000","75,300,000","-12,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-1,247,200,000","-804,400,000","-27,800,000","-455,700,000","39,700,000","-487,200,000","-34,800,000","-114,800,000","-32,400,000","-509,400,000","48,900,000","-140,600,000","-256,700,000","-180,100,000","140,200,000","-192,400,000","-60,700,000","-119,700,000","53,400,000","7,200,000","-48,900,000","-55,200,000","100,800,000","-20,600,000","-59,600,000","-85,300,000","136,800,000","-89,200,000","-42,900,000","-72,000,000","20,200,000","-83,700,000","-81,000,000","-29,700,000","121,400,000","-13,300,000","3,200,000","-83,400,000","60,200,000",,,,,,,,"8,800,000",,,,,,,,,,,,,,,,,,,"143,200,000","384,200,000","-543,600,000","-242,900,000","-145,500,000","49,700,000","-265,426,000","7,590,000","-174,787,000","199,523,000","-32,874,000","-80,617,000","10,206,000","91,372,000","-295,296,000","7,318,000","-27,221,000","-18,371,000","-84,205,000","-8,744,000","-41,944,000","17,039,000","-7,558,000","5,896,000","-11,459,000","-13,800,000","7,100,000","-33,400,000","-27,800,000","-900,000","-14,900,000","-40,900,000","-900,000","800,000","-4,500,000","1,300,000","-5,700,000","-1,800,000","-2,500,000","-1,600,000","500,000","-700,000","-700,000","0","-1,100,000","900,000","-1,100,000","-200,000","100,000","800,000",,,"-1,400,000","-500,000","100,000","-500,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,200,000",,,,"65,300,000",,,,,"1,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-86,155,000",,,,"-41,089,000",,,,,,,,,"-14,300,000","7,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,
