name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
		NonCurrentDeferredAssets,,,,,,,,,,,,"378,000",,"0","0","0","0","461,000"
		OtherNonCurrentAssets,"965,000","86,000","1,755,000","1,630,000","633,000","87,000","86,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000","51,000",,,
TotalLiabilitiesNetMinorityInterest,"17,025,000","17,772,000","15,776,000","13,696,000","13,652,000","13,240,000","17,811,000","17,068,000","13,226,000","9,497,000","9,277,000","9,121,000","7,960,000","4,660,000","2,043,000","1,389,000","4,215,000","2,337,000"
	CurrentLiabilities,"15,997,000","16,667,000","14,596,000","12,441,000","12,324,000","11,842,000","16,344,000","16,161,000","12,265,000","8,468,000","8,206,000","8,009,000","6,807,000","4,660,000","2,043,000","1,389,000","4,215,000","2,337,000"
		PayablesAndAccruedExpenses,"13,837,000","12,406,000","14,309,000","12,160,000","12,049,000","11,605,000","15,666,000","15,033,000","10,333,000","8,137,000","7,684,000","7,350,000","5,868,000","4,660,000","2,043,000","1,389,000","4,215,000","1,966,000"
			Payables,"5,487,000","5,184,000","3,792,000","2,857,000","6,264,000","4,833,000","8,765,000","10,506,000","6,733,000","5,017,000","4,297,000","3,979,000","2,520,000","1,604,000","1,213,000","889,000","3,948,000","951,000"
				AccountsPayable,"5,065,000","4,678,000","3,439,000","2,497,000","5,310,000","3,979,000","8,557,000","10,434,000","6,733,000","4,953,000","4,238,000","3,979,000","2,128,000","1,604,000","1,213,000","889,000","3,935,000","444,000"
				TotalTaxPayable,"366,000","302,000","199,000","254,000","743,000","697,000",,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,"56,000","204,000","154,000","106,000","211,000","157,000","208,000","72,000","0","64,000","59,000",,"392,000","0","0","0","13,000","507,000"
			CurrentAccruedExpenses,"8,350,000","7,222,000","10,517,000","9,303,000","5,785,000","6,772,000","6,901,000","4,527,000","3,600,000","3,120,000","3,387,000","3,371,000","3,348,000","3,056,000","830,000","500,000","267,000","1,015,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"1,861,000","3,968,000",,,,,,,,,,,,,,,,"79,000"
		CurrentDebtAndCapitalLeaseObligation,"299,000","293,000","287,000",,,"237,000",,,,,,,,,,,,"371,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,"371,000"
				CurrentNotesPayable,,,,,,,,,,,,,,"0","0","0","0","371,000"
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,"371,000"
			CurrentCapitalLeaseObligation,"299,000","293,000","287,000",,,"237,000",,,,,,,,,,,,
		OtherCurrentLiabilities,,,,"281,000","275,000","237,000","678,000","1,128,000","1,932,000","331,000","522,000","659,000","939,000",,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,028,000","1,105,000","1,180,000","1,255,000","1,328,000","1,398,000","1,467,000","907,000","961,000","1,029,000","1,071,000","1,112,000","1,153,000","0","0","0","0","0"
		LongTermDebtAndCapitalLeaseObligation,"1,028,000","1,105,000","1,180,000","1,255,000","1,328,000","1,398,000","1,467,000","907,000","961,000","1,029,000","1,071,000","1,112,000","1,153,000",,,,,
			LongTermCapitalLeaseObligation,"1,028,000","1,105,000","1,180,000","1,255,000","1,328,000","1,398,000","1,467,000","907,000","961,000","1,029,000","1,071,000","1,112,000","1,153,000",,,,,
TotalEquityGrossMinorityInterest,"194,020,000","221,667,000","245,556,000","267,411,000","186,737,000","206,696,000","220,938,000","53,394,000","72,586,000","26,895,000","34,420,000","25,157,000","32,368,000","38,889,000","45,823,000","49,821,000","52,106,000","-982,000"
	StockholdersEquity,"194,020,000","221,667,000","245,556,000","267,411,000","186,737,000","206,696,000","220,938,000","53,394,000","72,586,000","26,895,000","34,420,000","25,157,000","32,368,000","38,889,000","45,823,000","49,821,000","52,106,000","-982,000"
		CapitalStock,"28,000","28,000","28,000","28,000","25,000","24,000","24,000","20,000","20,000","18,000","18,000","16,000","16,000","16,000","16,000","16,000","16,000","10,000"
			PreferredStock,"0",,"0","0","0",,,"0","0","0","0","0","0","0","0","0","0","0"
			CommonStock,"28,000","28,000","28,000","28,000","25,000","24,000","24,000","20,000","20,000","18,000","18,000","16,000","16,000","16,000","16,000","16,000","16,000","10,000"
		AdditionalPaidInCapital,"471,252,000","467,427,000","465,191,000","460,235,000","351,945,000","345,529,000","338,685,000","146,392,000","144,165,000","83,565,000","82,815,000","64,536,000","63,276,000","62,593,000","62,452,000","61,563,000","60,822,000","3,458,000"
		RetainedEarnings,"-277,260,000","-245,788,000","-219,663,000","-192,852,000","-165,233,000","-138,857,000","-117,771,000","-93,018,000","-71,599,000","-56,688,000","-48,413,000","-39,395,000","-30,924,000","-23,720,000","-16,645,000","-11,758,000","-8,732,000","-4,450,000"
TotalCapitalization,"194,020,000","221,667,000","245,556,000","267,411,000","186,737,000","206,696,000","220,938,000","53,394,000","72,586,000","26,895,000","34,420,000","25,157,000","32,368,000","38,889,000","45,823,000","49,821,000","52,106,000","-982,000"
CommonStockEquity,"194,020,000","221,667,000","245,556,000","267,411,000","186,737,000","206,696,000","220,938,000","53,394,000","72,586,000","26,895,000","34,420,000","25,157,000","32,368,000","38,889,000","45,823,000","49,821,000","52,106,000","-982,000"
CapitalLeaseObligations,"1,327,000","1,398,000","1,467,000","1,255,000","1,328,000","1,635,000","1,467,000","907,000","961,000","1,029,000","1,071,000","1,112,000","1,153,000",,,,,
NetTangibleAssets,"194,020,000","221,667,000","245,556,000","267,411,000","186,737,000","206,696,000","220,938,000","53,394,000","72,586,000","26,895,000","34,420,000","25,157,000","32,368,000","38,889,000","45,823,000","49,821,000","52,106,000","-982,000"
WorkingCapital,"191,565,000","220,145,000","242,333,000","264,217,000","184,459,000","205,223,000","219,789,000","52,152,000","71,333,000","25,639,000","33,155,000","23,502,000","31,272,000","38,511,000","45,595,000","49,699,000","52,102,000","-1,447,000"
InvestedCapital,"194,020,000","221,667,000","245,556,000","267,411,000","186,737,000","206,696,000","220,938,000","53,394,000","72,586,000","26,895,000","34,420,000","25,157,000","32,368,000","38,889,000","45,823,000","49,821,000","52,106,000","-611,000"
TangibleBookValue,"194,020,000","221,667,000","245,556,000","267,411,000","186,737,000","206,696,000","220,938,000","53,394,000","72,586,000","26,895,000","34,420,000","25,157,000","32,368,000","38,889,000","45,823,000","49,821,000","52,106,000","-982,000"
TotalDebt,"1,327,000","1,398,000","1,467,000","1,255,000","1,328,000","1,635,000","1,467,000","907,000","961,000","1,029,000","1,071,000","1,112,000","1,153,000",,,,,"371,000"
ShareIssued,"27,980,000","27,980,345","27,980,000","27,969,000","24,631,573","24,417,000","24,354,882","20,352,913","20,182,382","18,087,382","18,035,025","15,687,546","15,665,802","15,663,221","15,645,545","15,645,545","15,645,545","15,191,000"
OrdinarySharesNumber,"27,980,000","27,980,345","27,980,000","27,969,000","24,631,573","24,417,000","24,354,882","20,352,913","20,182,382","18,087,382","18,035,025","15,687,546","15,665,802","15,663,221","15,645,545","15,645,545","15,645,545","15,191,000"
