name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,12/31/2017
			OtherIntangibleAssets,"158,000,000","160,000,000","162,000,000","165,000,000","168,000,000","170,000,000","174,000,000","189,000,000","188,000,000","191,000,000","155,000,000","156,000,000","156,000,000","158,000,000","160,000,000","161,000,000","165,000,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,"0","0","2,000,000","2,000,000"
			LongTermEquityInvestment,,,,,,,,,,,,,,"0","0","2,000,000","2,000,000"
			InvestmentinFinancialAssets,,,,,,,,,,,,,,"0","0","2,000,000","2,000,000"
				AvailableForSaleSecurities,,,,,,,,,,,,,,,,"2,000,000","2,000,000"
		NonCurrentDeferredAssets,"18,000,000","16,000,000","16,000,000","18,000,000","20,000,000","19,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","19,000,000","20,000,000","21,000,000","21,000,000","21,000,000",
		OtherNonCurrentAssets,"5,000,000","5,000,000","4,000,000","5,000,000","3,000,000","3,000,000","3,000,000","4,000,000","6,000,000","11,000,000","11,000,000","12,000,000","12,000,000","10,000,000","3,000,000","2,000,000","1,000,000"
TotalLiabilitiesNetMinorityInterest,"1,077,000,000","1,066,000,000","1,099,000,000","1,133,000,000","1,401,000,000","1,466,000,000","1,478,000,000","1,486,000,000","1,469,000,000","1,429,000,000","1,435,000,000","1,456,000,000","1,430,000,000","1,384,000,000","1,504,000,000","1,397,000,000","755,000,000"
	CurrentLiabilities,"402,000,000","378,000,000","394,000,000","424,000,000","439,000,000","403,000,000","412,000,000","416,000,000","398,000,000","364,000,000","373,000,000","396,000,000","374,000,000","345,000,000","476,000,000","363,000,000","705,000,000"
		PayablesAndAccruedExpenses,"194,000,000","206,000,000","231,000,000","244,000,000","205,000,000","209,000,000","227,000,000","236,000,000","163,000,000","169,000,000","186,000,000","206,000,000","149,000,000","153,000,000","290,000,000","165,000,000","124,000,000"
			Payables,"73,000,000","66,000,000","76,000,000","82,000,000","66,000,000","55,000,000","69,000,000","74,000,000","55,000,000","48,000,000","55,000,000","58,000,000","48,000,000","41,000,000","189,000,000","47,000,000","33,000,000"
				AccountsPayable,"73,000,000","66,000,000","76,000,000","82,000,000","66,000,000","55,000,000","69,000,000","74,000,000","55,000,000","48,000,000","55,000,000","58,000,000","48,000,000","41,000,000","45,000,000","47,000,000","33,000,000"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,"144,000,000",,
			CurrentAccruedExpenses,"121,000,000","140,000,000","155,000,000","162,000,000","139,000,000","154,000,000","158,000,000","162,000,000","108,000,000","121,000,000","131,000,000","148,000,000","101,000,000","112,000,000","101,000,000","118,000,000","91,000,000"
				InterestPayable,,"0","0","0","3,000,000","9,000,000","3,000,000","9,000,000","3,000,000","9,000,000","3,000,000","9,000,000","4,000,000","9,000,000","3,000,000",,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,"10,000,000","9,000,000","12,000,000","15,000,000"
		CurrentDebtAndCapitalLeaseObligation,"17,000,000","17,000,000","17,000,000","17,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","9,000,000","9,000,000","9,000,000"
			CurrentDebt,"17,000,000","17,000,000","17,000,000","17,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","9,000,000","9,000,000","9,000,000"
				OtherCurrentBorrowings,"17,000,000","17,000,000",,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"190,000,000","155,000,000","147,000,000","162,000,000","227,000,000","187,000,000","179,000,000","173,000,000","227,000,000","188,000,000","180,000,000","183,000,000","219,000,000","185,000,000","176,000,000","188,000,000","573,000,000"
			CurrentDeferredRevenue,"190,000,000","155,000,000","147,000,000","162,000,000","227,000,000","187,000,000","179,000,000","173,000,000","227,000,000","188,000,000","180,000,000","183,000,000","219,000,000","185,000,000","176,000,000","188,000,000","573,000,000"
		OtherCurrentLiabilities,"1,000,000",,"-1,000,000","1,000,000",,,"-1,000,000",,"1,000,000",,,,"-1,000,000",,"1,000,000","1,000,000","-1,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"675,000,000","688,000,000","705,000,000","709,000,000","962,000,000","1,063,000,000","1,066,000,000","1,070,000,000","1,071,000,000","1,065,000,000","1,062,000,000","1,060,000,000","1,056,000,000","1,039,000,000","1,028,000,000","1,034,000,000","50,000,000"
		LongTermDebtAndCapitalLeaseObligation,"622,000,000","627,000,000","633,000,000","638,000,000","891,000,000","986,000,000","987,000,000","988,000,000","990,000,000","993,000,000","994,000,000","996,000,000","997,000,000","977,000,000","978,000,000","979,000,000",
			LongTermDebt,"604,000,000","608,000,000","612,000,000","616,000,000","868,000,000","968,000,000","969,000,000","971,000,000","972,000,000","973,000,000","974,000,000","975,000,000","976,000,000","977,000,000","978,000,000","979,000,000",
			LongTermCapitalLeaseObligation,"18,000,000","19,000,000","21,000,000","22,000,000","23,000,000","18,000,000","18,000,000","17,000,000","18,000,000","20,000,000","20,000,000","21,000,000","21,000,000",,,,
		NonCurrentDeferredLiabilities,"45,000,000","41,000,000","44,000,000","41,000,000","41,000,000","38,000,000","38,000,000","41,000,000","41,000,000","45,000,000","37,000,000","36,000,000","38,000,000","39,000,000","43,000,000","42,000,000","38,000,000"
			NonCurrentDeferredTaxesLiabilities,"45,000,000","41,000,000","44,000,000","41,000,000","41,000,000","38,000,000","38,000,000","41,000,000","41,000,000","45,000,000","37,000,000","36,000,000","38,000,000","39,000,000","43,000,000","42,000,000","38,000,000"
		OtherNonCurrentLiabilities,"8,000,000","20,000,000","28,000,000","30,000,000","30,000,000","39,000,000","41,000,000","41,000,000","40,000,000","27,000,000","31,000,000","28,000,000","21,000,000","23,000,000","7,000,000","13,000,000","12,000,000"
TotalEquityGrossMinorityInterest,"-19,000,000","3,000,000","62,000,000","2,000,000","-46,000,000","-61,000,000","-71,000,000","-125,000,000","-178,000,000","-179,000,000","-218,000,000","-277,000,000","-333,000,000","-343,000,000","-439,000,000","-391,000,000","661,000,000"
	StockholdersEquity,"-19,000,000","3,000,000","62,000,000","2,000,000","-46,000,000","-61,000,000","-71,000,000","-125,000,000","-178,000,000","-179,000,000","-218,000,000","-277,000,000","-333,000,000","-343,000,000","-439,000,000","-391,000,000","661,000,000"
		CapitalStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",,"1,000,000",
			CommonStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",,"1,000,000",
		AdditionalPaidInCapital,"73,000,000","70,000,000","63,000,000","57,000,000","49,000,000","46,000,000","41,000,000","37,000,000","31,000,000","29,000,000","8,000,000","6,000,000","3,000,000","1,000,000",,"-392,000,000",
		RetainedEarnings,"55,000,000","53,000,000","47,000,000","-30,000,000","-70,000,000","-75,000,000","-77,000,000","-126,000,000","-174,000,000","-188,000,000","-202,000,000","-263,000,000","-323,000,000","-336,000,000",,,
		TreasuryStock,"143,000,000","103,000,000","25,000,000",,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-5,000,000","-18,000,000","-24,000,000","-26,000,000","-26,000,000","-33,000,000","-36,000,000","-37,000,000","-36,000,000","-21,000,000","-25,000,000","-21,000,000","-14,000,000","-9,000,000",,"0","0"
		OtherEquityInterest,,,,,,,,,,,,,,"-1,000,000","-439,000,000",,"661,000,000"
TotalCapitalization,"585,000,000","611,000,000","674,000,000","618,000,000","822,000,000","907,000,000","898,000,000","846,000,000","794,000,000","794,000,000","756,000,000","698,000,000","643,000,000","634,000,000","539,000,000","588,000,000","661,000,000"
CommonStockEquity,"-19,000,000","3,000,000","62,000,000","2,000,000","-46,000,000","-61,000,000","-71,000,000","-125,000,000","-178,000,000","-179,000,000","-218,000,000","-277,000,000","-333,000,000","-343,000,000","-439,000,000","-391,000,000","661,000,000"
CapitalLeaseObligations,"18,000,000","19,000,000","21,000,000","22,000,000","23,000,000","18,000,000","18,000,000","17,000,000","18,000,000","20,000,000","20,000,000","21,000,000","21,000,000",,,,
NetTangibleAssets,"-689,000,000","-669,000,000","-612,000,000","-675,000,000","-726,000,000","-743,000,000","-757,000,000","-816,000,000","-867,000,000","-871,000,000","-850,000,000","-910,000,000","-965,000,000","-977,000,000","-1,075,000,000","-1,028,000,000","20,000,000"
WorkingCapital,"-120,000,000","-83,000,000","-9,000,000","-68,000,000","134,000,000","223,000,000","212,000,000","161,000,000","112,000,000","97,000,000","116,000,000","52,000,000","-5,000,000","-15,000,000","-115,000,000","-62,000,000","36,000,000"
InvestedCapital,"602,000,000","628,000,000","691,000,000","635,000,000","829,000,000","914,000,000","905,000,000","853,000,000","801,000,000","801,000,000","763,000,000","705,000,000","650,000,000","641,000,000","548,000,000","597,000,000","670,000,000"
TangibleBookValue,"-689,000,000","-669,000,000","-612,000,000","-675,000,000","-726,000,000","-743,000,000","-757,000,000","-816,000,000","-867,000,000","-871,000,000","-850,000,000","-910,000,000","-965,000,000","-977,000,000","-1,075,000,000","-1,028,000,000","20,000,000"
TotalDebt,"639,000,000","644,000,000","650,000,000","655,000,000","898,000,000","993,000,000","994,000,000","995,000,000","997,000,000","1,000,000,000","1,001,000,000","1,003,000,000","1,004,000,000","984,000,000","987,000,000","988,000,000","9,000,000"
NetDebt,"366,000,000","363,000,000","320,000,000","310,000,000","337,000,000","378,000,000","425,000,000","433,000,000","497,000,000","552,000,000","556,000,000","562,000,000","642,000,000","688,000,000","682,000,000","738,000,000",
ShareIssued,"85,980,791","85,798,765","85,768,848","85,741,842","85,680,630","85,477,779","85,444,714","85,425,009","85,381,109","85,309,260","84,657,602","84,644,923","84,617,424","84,545,152","84,515,619","84,545,152","84,511,849"
OrdinarySharesNumber,"82,303,166","83,232,481","85,221,181","85,740,910","85,679,700","85,477,779","85,444,714","85,425,009","85,381,109","85,309,260","84,657,602","84,644,923","84,617,424","84,545,152","84,515,619","84,545,152","84,511,849"
TreasurySharesNumber,"3,677,625","2,566,284","547,667","932","930",,,,,,,,,,,,
