name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
				ChangeInAccruedExpense,"-5,929,000","1,679,000","-6,410,000","4,561,000","-5,759,000","3,667,000","-10,737,000","-2,320,000","8,095,000","14,404,000","-1,502,000","2,847,000","1,014,000","2,329,000"
			ChangeInOtherCurrentAssets,"-4,675,000","-1,577,000","-509,000","-3,074,000","485,000","-441,000","-108,000","-11,000","133,000","-89,000","110,000","132,000","-236,000","114,000"
			ChangeInOtherCurrentLiabilities,"-7,132,000","5,619,000","-12,781,000","232,000","-202,000","-105,000",,,,,,,,
			ChangeInOtherWorkingCapital,"262,000","-2,185,000","1,379,000","665,000","403,000","723,000","-1,209,000","753,000","382,000","-67,000","-494,000","318,000","379,000","-901,000"
InvestingCashFlow,"10,749,000","49,666,000","82,000","-18,469,000","-20,530,000","-173,391,000","-722,000","21,000","-55,000","-349,000","-953,000","-60,000","-166,000","-16,000"
	CashFlowFromContinuingInvestingActivities,"10,749,000","49,666,000","82,000","-18,469,000","-20,530,000","-173,391,000","-722,000","21,000","-55,000","-349,000","-953,000","-60,000","-166,000","-16,000"
		NetPPEPurchaseAndSale,"-8,196,000","-2,913,000","-1,356,000","-1,719,000","-2,208,000","-1,246,000","-722,000","21,000","-55,000","-349,000","-953,000","-60,000","-166,000","-16,000"
			PurchaseOfPPE,"-8,229,000","-2,920,000","-1,382,000","-1,719,000","-2,208,000","-1,246,000","-722,000","-29,000","-55,000","-349,000","-953,000","-60,000","-166,000","-16,000"
			SaleOfPPE,"33,000","7,000","26,000",,,,"0",,,,"0",,,
		NetInvestmentPurchaseAndSale,"18,945,000","52,579,000","1,438,000","-16,750,000","-18,322,000","-172,145,000",,,,,,,,
			PurchaseOfInvestment,"-171,168,000","-6,972,000","-41,062,000","-66,748,000","-56,386,000","-172,145,000",,,,,,,,
			SaleOfInvestment,"190,113,000","59,551,000","42,500,000","49,998,000",,,,,,,,,,
FinancingCashFlow,"128,328,000","111,019,000","8,754,000","7,599,000","956,000","487,000","555,000","36,000","264,482,000","109,797,000","41,352,000","368,000","-77,000","-76,000"
	CashFlowFromContinuingFinancingActivities,"128,328,000","111,019,000","8,754,000","7,599,000","956,000","487,000","555,000","36,000","264,482,000","109,797,000","41,352,000","368,000","-77,000","-76,000"
		NetIssuancePaymentsOfDebt,,,"0","0","0","0","0","0","-1,000","-60,000","-58,000","-65,000","-79,000","-76,000"
			NetLongTermDebtIssuance,,,"0","0","0","0","0","0","-1,000","-60,000","-58,000","-65,000","-79,000","-76,000"
				LongTermDebtPayments,,,"0","0","0","0","0","0","-1,000","-60,000","-58,000","-65,000","-79,000","-76,000"
		NetCommonStockIssuance,"124,633,000","110,737,000","6,788,000","7,108,000",,,"0","0",,,,"0",,
			CommonStockIssuance,"124,633,000","110,737,000","6,788,000","7,108,000",,,"0","0",,,,"0",,
		NetPreferredStockIssuance,,,"0","0","0","0","0","0","4,000","109,875,000","42,500,000","0","0","0"
			PreferredStockIssuance,,,"0","0","0","0","0","0","4,000","109,875,000","42,500,000","0","0","0"
		ProceedsFromStockOptionExercised,"3,695,000","282,000","1,966,000","491,000","956,000","487,000","555,000","108,000","297,000","85,000","7,000","433,000","2,000","0"
		NetOtherFinancingCharges,,,,,,,"0","-72,000","-3,193,000","-103,000",,,,
EndCashPosition,"202,997,000","202,612,000","69,856,000","112,915,000","151,867,000","199,810,000","386,200,000","397,048,000","410,046,000","154,791,000","58,976,000","33,324,000","42,474,000","56,230,000"
	ChangesInCash,"3,187,000","132,983,000","-42,257,000","-39,285,000","-48,254,000","-186,109,000","-10,935,000","-12,998,000","255,255,000","95,815,000","25,993,000","-9,150,000","-13,756,000","-9,860,000"
	EffectOfExchangeRateChanges,"-385,000","-227,000","-802,000","333,000","311,000","-281,000",,,,,,,,
	BeginningCashPosition,"199,810,000","69,856,000","112,915,000","151,867,000","199,810,000","386,200,000","397,048,000","410,046,000","154,791,000","58,976,000","33,324,000","42,474,000","56,230,000","66,090,000"
InterestPaidSupplementalData,,,"0","0","7,000","0","0","0","0","7,000","7,000","9,000","11,000","13,000"
CapitalExpenditure,"-8,229,000","-2,920,000","-1,382,000","-1,719,000","-2,208,000","-1,246,000","-722,000","-29,000","-55,000","-349,000","-953,000","-60,000","-166,000","-16,000"
IssuanceOfCapitalStock,"124,633,000","110,737,000","6,788,000","7,108,000","0","0","0","0","267,379,000","109,875,000","42,500,000","0","0","0"
RepaymentOfDebt,,,"0","0","0","0","0","0","-1,000","-60,000","-58,000","-65,000","-79,000","-76,000"
FreeCashFlow,"-144,119,000","-30,622,000","-52,475,000","-30,134,000","-30,888,000","-14,451,000","-11,490,000","-13,084,000","-9,227,000","-13,982,000","-15,359,000","-9,518,000","-13,679,000","-9,784,000"
