name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
	CurrentLiabilities,"124,044,000","115,165,000","114,659,000","111,891,000","113,703,000","93,937,000"
		PayablesAndAccruedExpenses,"114,010,000","79,278,000","100,425,000","97,657,000","90,656,000","69,119,000"
			Payables,"56,749,000","39,435,000","40,971,000","41,995,000","40,977,000","30,289,000"
				AccountsPayable,"56,749,000","38,848,000","40,971,000","41,995,000","40,977,000","30,289,000"
				TotalTaxPayable,,"587,000",,,,
					IncomeTaxPayable,,"587,000",,,,
			CurrentAccruedExpenses,"57,261,000","39,843,000","59,454,000","55,662,000","49,679,000","38,830,000"
		CurrentProvisions,,"4,717,000",,,,"2,705,000"
		CurrentDebtAndCapitalLeaseObligation,"10,034,000","17,220,000","14,234,000","14,234,000","23,047,000","13,042,000"
			CurrentDebt,"3,250,000","17,220,000","14,234,000","14,234,000","23,047,000","13,042,000"
				OtherCurrentBorrowings,"3,250,000","17,220,000","14,234,000","14,234,000","23,047,000","13,042,000"
			CurrentCapitalLeaseObligation,"6,784,000",,,,,
		CurrentDeferredLiabilities,,"5,927,000",,,,"1,040,000"
			CurrentDeferredRevenue,,"5,927,000",,,,
		OtherCurrentLiabilities,,"8,023,000",,,,"8,031,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"410,711,000","325,673,000","283,591,000","286,721,000","446,012,000","336,068,000"
		LongTermDebtAndCapitalLeaseObligation,"347,922,000","263,188,000","219,967,000","223,111,000","382,917,000","273,392,000"
			LongTermDebt,"320,891,000","263,188,000","219,967,000","223,111,000","382,917,000","273,392,000"
			LongTermCapitalLeaseObligation,"27,031,000",,,,,
		NonCurrentDeferredLiabilities,"56,343,000","56,343,000","55,949,000","55,949,000","55,472,000","55,193,000"
			NonCurrentDeferredTaxesLiabilities,"56,343,000","56,343,000","55,949,000","55,949,000","55,472,000","55,193,000"
		TradeandOtherPayablesNonCurrent,,,,,"5,562,000",
		OtherNonCurrentLiabilities,"6,446,000","6,142,000","7,675,000","7,661,000","7,623,000","7,483,000"
TotalEquityGrossMinorityInterest,"380,096,000","353,645,000","335,495,000","320,075,000","115,434,000","216,671,000"
	StockholdersEquity,"380,096,000","353,645,000","335,495,000","320,075,000","115,434,000","216,671,000"
		CapitalStock,"12,000","12,000","12,000","12,000","11,000","11,000"
			PreferredStock,"0","0","0","0",,
			CommonStock,"12,000","12,000","12,000","12,000","11,000","11,000"
		AdditionalPaidInCapital,"430,208,000","401,846,000","377,649,000","350,017,000","91,943,000","200,541,000"
		RetainedEarnings,"-51,714,000","-48,583,000","-42,596,000","-31,300,000","22,298,000","13,765,000"
		GainsLossesNotAffectingRetainedEarnings,"1,590,000","370,000","430,000","1,346,000","1,182,000","2,354,000"
TotalCapitalization,"700,987,000","616,833,000","555,462,000","543,186,000","498,351,000","490,063,000"
CommonStockEquity,"380,096,000","353,645,000","335,495,000","320,075,000","115,434,000","216,671,000"
CapitalLeaseObligations,"33,815,000",,,,,
NetTangibleAssets,"-81,085,000","-113,536,000","-51,494,000","-73,364,000","-283,793,000","-188,552,000"
WorkingCapital,"189,340,000","113,901,000","149,034,000","130,898,000","81,125,000","73,389,000"
InvestedCapital,"704,237,000","634,053,000","569,696,000","557,420,000","521,398,000","503,105,000"
TangibleBookValue,"-81,085,000","-113,536,000","-51,494,000","-73,364,000","-283,793,000","-188,552,000"
TotalDebt,"357,956,000","280,408,000","234,201,000","237,345,000","405,964,000","286,434,000"
NetDebt,"305,483,000","236,456,000","143,332,000","160,828,000","386,019,000","227,124,000"
ShareIssued,"119,469,747","119,445,611","119,849,589","120,409,271","120,426,397","120,426,397"
OrdinarySharesNumber,"119,469,747","119,445,611","119,849,589","120,409,271","120,426,397","120,426,397"
