name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,12/31/2015
			OtherIntangibleAssets,"162,139,000","77,214,000","54,145,000","54,602,000","55,812,000","58,577,000","34,425,000","64,440,000","68,700,000","72,264,000","74,479,000","80,911,000","84,969,000","89,859,000","94,221,000","104,073,000","109,962,000","126,467,000","143,000,000","2,739,000","2,904,000","3,063,000","3,270,000","3,803,000"
		InvestmentProperties,"4,313,223,000","4,868,473,000","4,680,028,000","4,689,227,000","4,729,356,000","4,767,941,000","4,713,628,000","4,719,348,000","4,696,419,000","4,655,948,000","4,760,693,000","4,710,966,000","4,621,582,000","4,740,859,000","4,672,949,000","4,826,316,000","4,873,442,000","5,006,174,000","4,860,076,000","3,211,961,000","3,220,795,000","3,224,622,000","3,210,939,000","3,129,973,000"
		InvestmentsAndAdvances,"461,444,000","462,885,000","486,052,000","497,770,000","455,476,000","461,369,000","463,026,000","464,437,000","542,983,000","543,026,000","320,920,000","319,756,000","321,366,000","322,878,000","361,014,000","368,308,000","368,052,000","261,811,000","284,986,000","45,476,000","49,958,000","49,763,000","93,398,000","76,967,000"
			LongTermEquityInvestment,"461,444,000","462,885,000","486,052,000","497,770,000","455,476,000","461,369,000","463,026,000","464,437,000","542,983,000","543,026,000","320,920,000","319,756,000","321,366,000","322,878,000","361,014,000","368,308,000","368,052,000","261,811,000","284,986,000","45,476,000","49,958,000","49,763,000","93,398,000","76,967,000"
				InvestmentsInOtherVenturesUnderEquityMethod,"461,444,000","462,885,000","486,052,000","497,770,000","455,476,000","461,369,000","463,026,000","464,437,000","542,983,000","543,026,000","320,920,000","319,756,000","321,366,000","322,878,000","361,014,000","368,308,000","368,052,000","261,811,000","284,986,000","45,476,000",,,,
		FinancialAssets,"15,478,000",,,,,,,"46,000","63,000","0","0","79,000","1,894,000","10,383,000","28,356,000","23,977,000","17,801,000",,,,,,,
		NonCurrentDeferredAssets,"10,671,000","136,178,000","125,896,000","129,766,000","132,643,000","123,797,000","126,711,000","130,703,000","133,074,000","129,087,000","146,982,000","145,775,000","140,664,000","134,407,000","123,034,000","124,415,000","123,554,000","110,627,000","101,941,000","103,247,000","102,356,000","99,348,000","94,567,000","96,429,000"
		NonCurrentPrepaidAssets,,,,"13,402,000","15,698,000","42,560,000","48,782,000","12,693,000","13,945,000","15,766,000","32,146,000","20,294,000","16,495,000","10,115,000","18,215,000","9,981,000","14,461,000","15,355,000","21,942,000","4,111,000",,,,
		OtherNonCurrentAssets,"916,986,000","100,942,000","96,388,000","90,722,000","89,780,000","89,979,000","90,807,000","90,388,000","90,966,000","185,117,000","185,178,000","185,339,000","187,810,000","99,211,000","155,587,000","13,494,000","105,539,000","11,474,000","21,508,000","9,698,000","10,085,000","6,557,000","18,418,000","6,988,000"
TotalLiabilitiesNetMinorityInterest,"2,894,785,000","2,925,064,000","2,378,289,000","2,290,331,000","2,289,544,000","2,342,593,000","2,416,465,000","2,556,008,000","2,648,659,000","2,599,574,000","2,608,029,000","2,564,417,000","3,027,578,000","3,009,933,000","2,941,657,000","2,961,283,000","3,061,050,000","3,096,993,000","2,939,216,000","1,747,805,000","1,545,616,000","1,538,656,000","1,511,870,000","1,516,387,000"
	CurrentLiabilities,"476,442,000","138,739,000","125,650,000","99,310,000","96,026,000","103,102,000","111,440,000","125,433,000","125,024,000","157,702,000","160,097,000","140,132,000","135,262,000","134,677,000","192,868,000","130,431,000","188,709,000","138,607,000","131,627,000","321,683,000","331,817,000","324,155,000","276,991,000","137,004,000"
		PayablesAndAccruedExpenses,"108,436,000","138,739,000","105,307,000","99,310,000","95,813,000","103,102,000","111,440,000","125,433,000","124,811,000","157,702,000","160,031,000","140,132,000","134,776,000","130,960,000","147,211,000","130,431,000","130,185,000","138,607,000","131,627,000","321,683,000","331,817,000","324,155,000","276,991,000","137,004,000"
			Payables,"108,436,000","138,739,000","105,307,000",,,,"111,440,000","125,433,000","124,811,000","157,702,000","160,031,000","140,132,000","134,776,000","130,960,000","147,211,000","130,431,000","130,185,000","138,607,000","131,627,000","321,683,000","331,817,000","324,155,000","276,991,000","137,004,000"
				AccountsPayable,"108,436,000","106,136,000","105,307,000",,,,"111,440,000","125,433,000","124,811,000","157,702,000","160,031,000","140,132,000","134,776,000","130,960,000","147,211,000","130,431,000","130,185,000","138,607,000","131,627,000","31,779,000","42,227,000","40,923,000","35,803,000","54,092,000"
				DividendsPayable,"0","32,603,000","0",,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,"0","289,904,000","289,590,000","283,232,000","241,188,000","82,912,000"
		CurrentDeferredLiabilities,,,"20,343,000",,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,"20,343,000",,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"368,006,000",,,,"213,000",,,,"213,000",,"66,000",,"486,000","3,717,000","45,657,000",,"58,524,000",,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,418,343,000","2,786,325,000","2,252,639,000","2,191,021,000","2,193,518,000","2,239,491,000","2,305,025,000","2,430,575,000","2,523,635,000","2,441,872,000","2,447,932,000","2,424,285,000","2,892,316,000","2,875,256,000","2,748,789,000","2,830,852,000","2,872,341,000","2,958,386,000","2,807,589,000","1,426,122,000","1,213,799,000","1,214,501,000","1,234,879,000","1,379,383,000"
		LongTermProvisions,"18,168,000","18,168,000","18,168,000","18,168,000","18,242,000","18,242,000","17,898,000","17,898,000","17,898,000","17,898,000","17,898,000","17,898,000","17,898,000","17,898,000",,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"2,317,743,000","2,645,783,000","2,122,425,000","2,039,336,000","2,040,225,000","2,042,690,000","2,139,784,000","2,261,682,000","1,846,083,000","1,651,548,000","1,705,836,000","1,708,722,000","2,185,656,000","2,151,214,000","2,082,655,000","2,054,730,000","2,149,277,000","2,203,799,000","2,155,790,000","1,376,077,000","1,161,984,000","1,165,014,000","1,180,185,000","1,302,956,000"
			LongTermDebt,"2,311,414,000","2,476,363,000","2,072,778,000","1,989,465,000","1,990,034,000","1,991,717,000","2,088,531,000","2,210,161,000","1,792,272,000","1,623,072,000","1,655,695,000","1,657,419,000","2,133,119,000","2,135,510,000","2,066,919,000","2,038,964,000","2,133,484,000","2,187,980,000","2,139,814,000","1,376,077,000","1,161,984,000","1,165,014,000","1,180,185,000","1,302,956,000"
			LongTermCapitalLeaseObligation,"6,329,000","169,420,000","49,647,000","49,871,000","50,191,000","50,973,000","51,253,000","51,521,000","53,811,000","28,476,000","50,141,000","51,303,000","52,537,000","15,704,000","15,736,000","15,766,000","15,793,000","15,819,000","15,976,000",,,,,
		NonCurrentDeferredLiabilities,"43,451,000","44,883,000","25,929,000","63,988,000","59,153,000","55,451,000","43,344,000","43,942,000","47,189,000","45,502,000","48,633,000","42,107,000","43,862,000","46,572,000","34,485,000","40,397,000","40,414,000","37,571,000","48,247,000","24,078,000",,,,
			NonCurrentDeferredTaxesLiabilities,"4,884,000","5,340,000","6,290,000","6,160,000","5,995,000","2,509,000","3,179,000","3,553,000","4,456,000","5,542,000","6,250,000","5,820,000","6,012,000","6,878,000","6,446,000","6,962,000","7,404,000","8,202,000","22,007,000",,,,,
			NonCurrentDeferredRevenue,"18,826,000","19,852,000",,"38,240,000","33,679,000","33,463,000","40,165,000","40,389,000","42,733,000","39,960,000","42,383,000","36,287,000","37,850,000","39,694,000","28,039,000","33,435,000","33,010,000","29,369,000","26,240,000","24,078,000",,,,
		TradeandOtherPayablesNonCurrent,,,,"0","0","34,075,000","0","0","0","34,012,000","0","0","0","48,703,000","3,498,000","3,249,000","3,268,000","34,827,000","3,559,000","3,313,000",,,,
		DerivativeProductLiabilities,"658,000","18,361,000","28,406,000","31,865,000","34,181,000","44,222,000","49,236,000","52,558,000","50,169,000","17,440,000","27,577,000","20,628,000",,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,"526,913,000","544,639,000","552,927,000","530,748,000","490,921,000","499,083,000","503,040,000","612,758,000","586,532,000","574,228,000","584,763,000","558,140,000","562,318,000","665,623,000","605,504,000","609,129,000","567,001,000",,,,,
		OtherNonCurrentLiabilities,"38,323,000","59,130,000","57,711,000","37,664,000","41,717,000","44,811,000","54,763,000","54,495,000","59,256,000","62,714,000","61,456,000","60,702,000","60,137,000","52,729,000","65,833,000","66,853,000","73,878,000","73,060,000","32,992,000","22,654,000","51,815,000","49,487,000","54,694,000","76,427,000"
TotalEquityGrossMinorityInterest,"3,421,095,000","3,461,142,000","3,630,689,000","3,717,880,000","3,729,773,000","3,736,954,000","3,860,859,000","3,939,769,000","3,491,154,000","3,386,677,000","3,414,235,000","3,442,858,000","2,997,116,000","2,987,352,000","3,069,537,000","2,953,666,000","3,000,696,000","2,974,814,000","3,075,811,000","2,162,140,000","2,140,587,000","2,121,984,000","2,191,459,000","2,108,927,000"
	StockholdersEquity,"2,846,608,000","2,915,910,000","3,087,281,000","3,156,701,000","3,168,116,000","3,206,039,000","3,369,759,000","3,440,495,000","3,490,951,000","3,386,476,000","3,413,905,000","3,442,512,000","2,996,751,000","2,987,148,000","3,066,022,000","2,950,074,000","2,996,974,000","2,970,608,000","3,071,409,000","2,161,845,000","2,140,292,000","2,121,689,000","2,190,951,000","2,108,412,000"
		CapitalStock,"1,243,000","1,275,000","1,298,000","1,319,000","1,314,000","1,319,000","1,325,000","1,338,000","1,336,000","1,342,000","1,342,000","1,342,000","1,227,000","1,210,000","1,210,000","1,180,000","1,180,000","1,180,000","1,180,000",,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,,,,
			CommonStock,"1,243,000","1,275,000","1,298,000","1,319,000","1,314,000","1,319,000","1,325,000","1,338,000","1,336,000","1,342,000","1,342,000","1,342,000","1,227,000","1,210,000","1,210,000","1,180,000","1,180,000","1,180,000","1,180,000",,,,,
		AdditionalPaidInCapital,"3,444,793,000","3,539,916,000","3,606,462,000","3,650,217,000","3,631,277,000","3,657,643,000","3,721,059,000","3,742,205,000","3,723,795,000","3,633,042,000","3,643,333,000","3,644,699,000","3,150,133,000","3,155,256,000","3,150,899,000","3,035,194,000","3,080,926,000","3,063,625,000","3,099,056,000",,,,,
		RetainedEarnings,"-609,363,000","-609,331,000","-495,033,000","-466,230,000","-433,675,000","-412,944,000","-307,975,000","-255,162,000","-188,239,000","-231,164,000","-205,192,000","-184,373,000","-151,157,000","-176,018,000","-110,219,000","-105,962,000","-99,999,000","-95,809,000","-28,827,000",,,,,
		GainsLossesNotAffectingRetainedEarnings,"9,935,000","-15,950,000","-25,446,000","-28,605,000","-30,800,000","-39,979,000","-44,650,000","-47,886,000","-45,941,000","-16,744,000","-25,578,000","-19,156,000","-3,452,000","6,700,000","24,132,000","19,662,000","14,867,000","1,612,000",,,,,,
		OtherEquityInterest,,"2,415,692,000",,,,,,,,,,,,,,,,,,,,,,
	MinorityInterest,"574,487,000","545,232,000","543,408,000","561,179,000","561,657,000","530,915,000","491,100,000","499,274,000","203,000","201,000","330,000","346,000","365,000","204,000","3,515,000","3,592,000","3,722,000","4,206,000","4,402,000","295,000","295,000","295,000","508,000","515,000"
TotalCapitalization,"5,158,022,000","5,392,273,000","5,160,059,000","5,146,166,000","5,158,150,000","5,197,756,000","5,458,290,000","5,650,656,000","5,283,223,000","5,009,548,000","5,069,600,000","5,099,931,000","5,129,870,000","5,122,658,000","5,132,941,000","4,989,038,000","5,130,458,000","5,158,588,000","5,211,223,000","3,537,922,000","3,302,276,000","3,286,703,000","3,371,136,000","3,411,368,000"
CommonStockEquity,"2,846,608,000","2,915,910,000","3,087,281,000","3,156,701,000","3,168,116,000","3,206,039,000","3,369,759,000","3,440,495,000","3,490,951,000","3,386,476,000","3,413,905,000","3,442,512,000","2,996,751,000","2,987,148,000","3,066,022,000","2,950,074,000","2,996,974,000","2,970,608,000","3,071,409,000","2,161,845,000","2,140,292,000","2,121,689,000","2,190,951,000","2,108,412,000"
CapitalLeaseObligations,"6,329,000","169,420,000","49,647,000","49,871,000","50,191,000","50,973,000","51,253,000","51,521,000","53,811,000","28,476,000","50,141,000","51,303,000","52,537,000","15,704,000","15,736,000","15,766,000","15,793,000","15,819,000","15,976,000",,,,,
NetTangibleAssets,"2,684,469,000","2,838,696,000","3,033,136,000","3,102,099,000","3,112,304,000","3,147,462,000","3,335,334,000","3,376,055,000","3,422,251,000","3,314,212,000","3,339,426,000","3,361,601,000","2,911,782,000","2,897,289,000","2,971,801,000","2,846,001,000","2,887,012,000","2,844,141,000","2,928,409,000","2,159,106,000","2,137,388,000","2,118,626,000","2,187,681,000","2,104,609,000"
WorkingCapital,"-42,094,000","419,159,000","395,818,000","401,634,000","414,865,000","429,244,000","688,898,000","852,346,000","433,704,000","223,242,000","342,120,000","391,368,000","496,996,000","465,011,000","383,165,000","323,935,000","274,687,000","416,647,000","471,889,000","215,141,000","-31,712,000","-46,868,000","5,746,000","174,150,000"
InvestedCapital,"5,158,022,000","5,392,273,000","5,160,059,000","5,146,166,000","5,158,150,000","5,197,756,000","5,458,290,000","5,650,656,000","5,283,223,000","5,009,548,000","5,069,600,000","5,099,931,000","5,129,870,000","5,122,658,000","5,132,941,000","4,989,038,000","5,130,458,000","5,158,588,000","5,211,223,000","3,537,922,000","3,302,276,000","3,286,703,000","3,371,136,000","3,411,368,000"
TangibleBookValue,"2,684,469,000","2,838,696,000","3,033,136,000","3,102,099,000","3,112,304,000","3,147,462,000","3,335,334,000","3,376,055,000","3,422,251,000","3,314,212,000","3,339,426,000","3,361,601,000","2,911,782,000","2,897,289,000","2,971,801,000","2,846,001,000","2,887,012,000","2,844,141,000","2,928,409,000","2,159,106,000","2,137,388,000","2,118,626,000","2,187,681,000","2,104,609,000"
TotalDebt,"2,317,743,000","2,645,783,000","2,122,425,000","2,039,336,000","2,040,225,000","2,042,690,000","2,139,784,000","2,261,682,000","1,846,083,000","1,651,548,000","1,705,836,000","1,708,722,000","2,185,656,000","2,151,214,000","2,082,655,000","2,054,730,000","2,149,277,000","2,203,799,000","2,155,790,000","1,376,077,000","1,161,984,000","1,165,014,000","1,180,185,000","1,302,956,000"
NetDebt,"2,122,274,000","2,212,007,000","1,878,501,000","1,788,315,000","1,781,326,000","1,766,117,000","1,633,420,000","1,499,484,000","1,496,830,000","1,496,659,000","1,425,548,000","1,377,070,000","1,737,535,000","1,874,957,000","1,813,771,000","1,799,524,000","1,911,906,000","1,871,304,000","1,771,918,000","1,095,464,000","1,111,272,000","1,136,014,000","1,144,902,000","1,227,990,000"
ShareIssued,"124,248,000","127,378,000","129,704,000","131,841,000","131,277,000","131,778,000","132,438,000","133,708,000","133,517,000","134,148,000","134,127,000","134,127,000","122,594,000","120,937,000","120,917,000","117,955,000","117,955,000","117,955,000","117,957,000","118,500,000","118,500,000","118,500,000","118,500,000","118,500,000"
OrdinarySharesNumber,"124,248,000","127,378,000","129,704,000","131,841,000","131,277,000","131,778,000","132,438,000","133,708,000","133,517,000","134,148,000","134,127,000","134,127,000","122,594,000","120,937,000","120,917,000","117,955,000","117,955,000","117,955,000","117,957,000","118,500,000","118,500,000","118,500,000","118,500,000","118,500,000"
