name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996
			NotesReceivable,"54,746,000","54,453,000","71,334,000","70,887,000","38,286,000","24,048,000","25,608,000","29,914,000","24,161,000","25,404,000","29,012,000","34,014,000","34,416,000","36,759,000","32,642,000","29,237,000","17,254,000","13,904,000","10,789,000","10,362,000","7,650,000","7,873,000","7,709,000","8,235,000","8,186,000","5,107,000","2,481,000","2,089,000","3,966,000","3,961,000","7,287,000","6,182,000","13,312,000","12,816,000","14,126,000","14,511,000","14,923,000","14,415,000","6,527,000","6,413,000","6,384,000","3,104,000","3,763,000","3,740,000","3,950,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"4,211,000","12,511,000","0","346,000","2,791,000","4,186,000","4,470,000","8,909,000","10,553,000","11,126,000","4,651,000","3,674,000","2,541,000","10,122,000","308,000","50,000","664,000",,"19,676,000","59,000","446,000","316,000","277,000","500,000","7,134,000","5,486,000","267,000","0","0","1,458,000",,,,"0","0","928,000","0","2,732,000",,,,,,,,,,,,"0","1,450,000","992,000","388,000","3,181,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,400,000",,,,,,,,,,,,,,,,,"1,698,000",,,,,,,,,,,,,,,,,,,,,,"329,000","861,000","889,000",,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,258,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,400,000","700,000","600,000"
		PrepaidAssets,"26,801,000","15,610,000","26,520,000",,,"16,164,000",,,,"21,016,000","20,324,000","20,734,000","22,259,000","18,412,000","20,306,000","19,028,000","16,998,000","16,479,000","20,600,000","22,709,000","23,590,000","22,210,000","24,336,000","25,821,000","19,880,000","14,144,000","15,219,000","16,568,000","19,653,000","12,280,000","14,329,000","14,534,000","16,560,000","13,746,000","12,740,000","11,900,000","13,864,000","10,694,000","10,191,000","9,544,000","9,607,000","8,202,000","8,815,000","8,420,000","8,782,000",,,,,,,,,,,,,"9,952,000",,,,"7,444,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,193,000","26,734,000","25,674,000","23,860,000","26,258,000","29,733,000","7,220,000","7,220,000","4,136,000","4,136,000","4,136,000","4,136,000",,,,"0","429,000","429,000","429,000","429,000","7,980,000","7,980,000","7,980,000","7,980,000","8,223,000","8,223,000","8,223,000","8,223,000","6,673,000","1,982,000","2,169,000","2,387,000","3,062,000","3,061,000","3,060,000","1,790,000","2,622,000","2,620,000","2,607,000","2,616,000","2,252,000","2,252,000","2,252,000","2,252,000","2,256,000","2,256,000","2,256,000","1,957,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,193,000","26,734,000","25,674,000","23,860,000","26,258,000","29,733,000","7,220,000","7,220,000","4,136,000","4,136,000","4,136,000","4,136,000",,,,"0","429,000","429,000","429,000","429,000","7,980,000","7,980,000","7,980,000","7,980,000","8,223,000","8,223,000","8,223,000","8,223,000","6,673,000","1,982,000","2,169,000","2,387,000","3,062,000","3,061,000","3,060,000","1,790,000","2,622,000","2,620,000","2,607,000","2,616,000","2,252,000","2,252,000","2,252,000","2,252,000","2,256,000","2,256,000","2,256,000","1,957,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,"8,465,000",,,,,,,,"0","0","0",,"7,000,000","7,000,000","7,000,000","9,971,000","7,000,000","9,711,000",,,,"0","6,352,000","2,890,000",,,,,,,,"3,166,000","0","0","6,077,000","8,798,000","8,541,000","10,203,000","10,172,000","10,158,000","10,141,000","8,288,000","8,112,000","8,103,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"85,758,000","5,870,000",,"27,294,000","24,352,000","3,816,000","18,150,000","22,455,000","26,330,000","3,711,000","2,906,000","2,583,000","5,676,000","6,831,000","3,857,000","4,655,000","7,096,000","4,762,000","4,027,000","2,487,000","5,826,000","4,675,000","4,232,000","2,558,000","3,168,000","3,423,000","1,315,000","2,373,000","5,245,000","3,081,000","3,201,000","3,073,000","3,163,000","3,148,000","3,136,000","3,034,000","3,247,000","3,019,000","2,828,000","4,527,000","2,486,000","1,186,000","1,719,000","1,758,000","1,920,000","24,256,000","23,980,000","20,982,000","17,081,000","10,114,000","11,099,000","11,534,000","12,608,000","12,991,000","27,369,000","24,808,000","14,690,000","1,238,000","12,046,000","11,745,000","6,930,000","313,000","6,000,000","6,728,000","5,500,000","6,308,000","4,265,000","3,763,000","5,509,000","4,212,000","3,377,000","3,308,000","3,710,000","2,966,000","3,138,000","3,137,000","2,551,000","3,349,000","327,000",,,,,,,,"13,000","1,989,000","1,707,000",,"3,600,000","3,900,000","100,000","500,000","10,300,000","12,400,000","6,800,000","35,000,000","6,700,000","9,200,000","5,200,000","6,700,000"
	TotalNonCurrentAssets,"1,184,010,000","1,170,163,000","1,154,965,000","1,121,254,000","1,138,994,000","1,154,419,000","1,154,576,000","1,161,562,000","1,172,673,000","1,150,083,000","1,113,998,000","937,413,000","923,145,000","894,586,000","880,422,000","839,864,000","820,172,000","524,674,000","505,869,000","567,746,000","561,270,000","507,595,000","474,347,000","465,347,000","449,147,000","406,057,000","353,229,000","305,016,000","303,850,000","295,856,000","258,761,000","243,439,000","277,186,000","281,253,000","297,442,000","307,008,000","306,200,000","277,302,000","268,394,000","273,865,000","264,754,000","252,893,000","258,164,000","269,841,000","264,505,000","248,140,000","238,117,000","239,978,000","228,344,000","212,175,000","217,215,000","230,932,000","217,013,000","208,003,000","204,442,000","219,644,000","226,757,000","222,433,000","217,865,000","220,570,000","222,494,000","216,227,000","205,288,000","208,546,000","211,574,000","202,100,000","201,869,000","206,244,000","203,249,000","193,759,000","191,936,000","201,442,000","206,922,000","208,695,000","256,691,000","271,187,000","271,561,000","266,355,000","278,034,000","286,754,000","282,483,000","278,195,000","299,044,000","323,357,000","328,649,000","432,034,000","444,737,000","447,181,000","441,219,000","422,800,000","416,200,000","404,900,000","382,600,000","362,500,000","343,900,000","342,700,000","326,000,000","305,700,000","187,900,000","519,700,000","499,800,000","480,500,000"
		NetPPE,"426,819,000","431,853,000","362,423,000","355,284,000","351,820,000","372,892,000","358,774,000","372,159,000","374,734,000","405,290,000","373,594,000","174,658,000","162,858,000","157,178,000","117,610,000","112,567,000","98,403,000","102,658,000","102,895,000","112,161,000","111,728,000","113,084,000","115,723,000","115,765,000","120,646,000","98,364,000","98,264,000","85,086,000","82,768,000","81,320,000","62,392,000","68,472,000","66,751,000","76,189,000","75,637,000","69,648,000","71,289,000","51,651,000","52,822,000","50,561,000","51,309,000","51,992,000","53,504,000","53,872,000","54,296,000","55,662,000","52,976,000","48,422,000","45,159,000","43,627,000","42,928,000","43,975,000","44,437,000","45,291,000","43,654,000","44,157,000","43,834,000","43,887,000","44,036,000","43,674,000","43,356,000","42,802,000","43,072,000","44,581,000","44,715,000","46,281,000","47,662,000","48,169,000","45,981,000","47,492,000","47,856,000","49,700,000","52,147,000","54,253,000","57,091,000","59,407,000","62,724,000","64,650,000","66,343,000","68,086,000","68,718,000","70,458,000","72,511,000","74,037,000","74,610,000","72,946,000","72,922,000","60,701,000","58,166,000","58,300,000","42,400,000","38,600,000","35,600,000","32,800,000","29,500,000","39,100,000","37,300,000","46,200,000","45,600,000","370,200,000","339,800,000","325,300,000"
			GrossPPE,"669,194,000","664,345,000","611,116,000","355,284,000","351,820,000","596,313,000","358,774,000","372,159,000","374,734,000","591,998,000","373,594,000","174,658,000","162,858,000","325,907,000",,"112,567,000","98,403,000","256,013,000","102,895,000","112,161,000","111,728,000","243,543,000","115,723,000","115,765,000","120,646,000","211,354,000","98,264,000","85,086,000","82,768,000","173,998,000","62,392,000","68,472,000","66,751,000","158,480,000","75,637,000","69,648,000","71,289,000","151,297,000",,,,"165,055,000",,,,"169,277,000",,,,"162,580,000",,,,"155,256,000","142,113,000","142,616,000","142,293,000","142,346,000","166,498,000","166,136,000","165,818,000","165,264,000","156,398,000","157,907,000","158,041,000","159,607,000","150,074,000","150,581,000","148,393,000","149,904,000","136,732,000","138,576,000","141,023,000","143,129,000","128,741,000","131,057,000","134,374,000","136,300,000","121,221,000","122,964,000","123,596,000","125,336,000","110,519,000","112,045,000","74,610,000","110,954,000","107,199,000","91,474,000","85,459,000","82,200,000","60,600,000","54,900,000","51,200,000","44,700,000","45,600,000","53,600,000","51,800,000","119,800,000","119,200,000","443,800,000","408,200,000","399,200,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,,,,,,,,,,,,,,,
				LandAndImprovements,,"52,558,000",,,,"49,304,000",,,,"59,348,000",,,,"31,840,000",,,,"22,391,000","19,284,000","29,027,000","29,027,000","32,130,000","28,987,000","28,981,000","32,301,000","13,313,000","11,478,000","2,711,000","2,711,000","7,118,000","4,011,000","10,234,000","10,087,000","12,587,000","10,097,000",,,"2,490,000",,,,"2,490,000",,,,"2,581,000",,,,"2,581,000",,,,"2,544,000",,,,"2,544,000",,,,"2,644,000",,,,"2,642,000",,,,"4,168,000",,,,"4,173,000",,,,"4,117,000",,,,"4,090,000",,,"74,610,000",,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"233,255,000",,,,"218,421,000",,,,"229,961,000",,,,"30,019,000",,,,"37,764,000",,,,"37,232,000",,,,"37,205,000",,,,"37,013,000",,,,"38,403,000",,,,"43,482,000",,,,"43,449,000",,,,"44,534,000",,,,"41,509,000",,,,"38,677,000",,,,"38,010,000",,,,"38,254,000",,,,"37,302,000",,,,"36,241,000",,,,"38,089,000",,,,"35,861,000",,,,"34,945,000",,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"277,517,000",,,,"280,124,000",,,,"258,463,000",,,,"209,301,000",,,,"177,788,000",,,,"149,529,000",,,,"134,920,000",,,,"114,632,000",,,,"97,587,000",,,,"98,913,000",,,,"114,027,000",,,,"116,832,000",,,,"115,749,000",,,,"111,988,000",,,,"101,139,000",,,,"123,524,000",,,,"115,830,000",,,,"106,633,000",,,,"98,554,000",,,,"94,691,000",,,,"86,301,000",,,,,,,,,,,,,,,,,,,,
				OtherProperties,"669,194,000","34,183,000","611,116,000","355,284,000","351,820,000","17,688,000","358,774,000","372,159,000","374,734,000","24,088,000","373,594,000","174,658,000","162,858,000","4,827,000",,"112,567,000","98,403,000","4,827,000","83,611,000","83,134,000","82,701,000","4,827,000","86,736,000","86,784,000","88,345,000","4,827,000","86,786,000","82,375,000","80,057,000","4,827,000","58,381,000","58,238,000","56,664,000","3,468,000","65,540,000","69,648,000","71,289,000","3,468,000",,,,"3,468,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"66,832,000",,,,"30,776,000",,,,"20,138,000",,,,"49,920,000",,,,"13,243,000",,,,"19,825,000",,,,"21,089,000",,,,"10,408,000",,,,"6,435,000",,,,"2,944,000",,,,"1,621,000",,,,"2,792,000",,,,"2,741,000",,,,"2,047,000",,,,"653,000",,,,"842,000",,,,"3,833,000",,,,"2,862,000",,,,"2,313,000",,,,"1,631,000",,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,538,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-242,375,000","-232,492,000","-248,693,000",,,"-223,421,000",,,,"-186,708,000",,,,"-168,729,000",,,,"-153,355,000",,,,"-130,459,000",,,,"-112,990,000",,,,"-92,678,000",,,,"-82,291,000",,,,"-99,646,000",,,,"-113,063,000",,,,"-113,615,000",,,,"-118,953,000",,,,"-109,965,000","-98,459,000","-98,459,000","-98,459,000","-98,459,000","-122,462,000","-122,462,000","-122,462,000","-122,462,000","-113,326,000","-113,326,000","-113,326,000","-113,326,000","-102,412,000","-102,412,000","-102,412,000","-102,412,000","-88,876,000","-88,876,000","-88,876,000","-88,876,000","-71,650,000","-71,650,000","-71,650,000","-71,650,000","-54,878,000","-54,878,000","-54,878,000","-54,878,000","-38,008,000","-38,008,000",,"-38,008,000","-34,277,000","-30,773,000","-27,293,000","-23,900,000","-18,200,000","-16,300,000","-15,600,000","-11,900,000","-16,100,000","-14,500,000","-14,500,000","-73,600,000","-73,600,000","-73,600,000","-68,400,000","-73,900,000"
		GoodwillAndOtherIntangibleAssets,"470,275,000","471,585,000","465,204,000","466,755,000","466,064,000","462,921,000","450,109,000","450,394,000","451,226,000","449,617,000","438,681,000","431,405,000","430,313,000","440,184,000","437,564,000","422,210,000","421,463,000","95,429,000","95,268,000","95,137,000","94,374,000","94,643,000","91,342,000","91,305,000","92,007,000","91,275,000","91,676,000","73,081,000","73,814,000","74,725,000","73,329,000","74,202,000","75,017,000","75,766,000","76,688,000","77,386,000","78,363,000","79,286,000","80,560,000","81,431,000","82,408,000","83,260,000","83,934,000","85,194,000","86,004,000","86,866,000","87,681,000","88,341,000","89,795,000","90,372,000","91,365,000","92,060,000","92,547,000","93,576,000","94,882,000","96,399,000","97,160,000","97,792,000","98,829,000","99,490,000","100,414,000","101,322,000","101,098,000","102,098,000","102,974,000","104,095,000","105,133,000","93,652,000","91,827,000","92,722,000","93,199,000","93,880,000","95,176,000","96,003,000","60,620,000","97,161,000","97,559,000","96,956,000","97,500,000","95,424,000","96,150,000","96,877,000","98,163,000","99,351,000","100,588,000","101,826,000","103,332,000","104,837,000","106,325,000","107,800,000","109,300,000","110,800,000","112,300,000","111,700,000","67,300,000","115,500,000","116,700,000","118,000,000","119,300,000","120,400,000","117,600,000","118,700,000"
			Goodwill,"159,196,000","159,196,000","159,196,000","159,196,000","159,196,000","159,196,000","159,196,000","159,196,000","159,196,000","159,196,000","159,197,000","159,197,000","165,623,000","168,996,000","173,641,000","173,741,000","174,538,000","80,757,000","80,519,000","80,036,000","79,073,000","78,905,000","79,799,000","79,629,000","79,982,000","79,327,000","79,495,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","66,006,000","65,996,000","66,013,000","66,005,000","66,021,000","66,041,000","66,042,000","66,041,000","66,040,000","66,033,000","66,040,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000","65,813,000",,,,,,,,,,,,"60,620,000",,,,,,"61,179,000",,"62,152,000",,,,,,,,,,,,,,,,,
