name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996
			DepreciationAndAmortization,"59,795,000","13,122,000","12,883,000","16,649,000","17,141,000","15,797,000","15,746,000","15,736,000","16,681,000","16,602,000","16,477,000","14,025,000","14,090,000","14,501,000","11,838,000","9,808,000","9,987,000","9,113,000","8,521,000","7,500,000","6,919,000","6,978,000","6,752,000","6,726,000","7,471,000","7,404,000","6,445,000","6,231,000","6,196,000","6,330,000","6,403,000","6,207,000","6,082,000","5,441,000","5,729,000","5,897,000","5,815,000","6,002,000","6,441,000","5,461,000","5,538,000","5,353,000","5,268,000","4,913,000","4,024,000","4,038,000","4,274,000","4,391,000","4,569,000","4,666,000","4,794,000","5,015,000","4,517,000","7,978,000","8,346,000","8,671,000","8,835,000","8,525,000","8,507,000","8,521,000","8,038,000","7,929,000","8,313,000","10,477,000","7,531,000","7,776,000","8,117,000","5,183,000","3,722,000","4,041,000","4,244,000","4,747,000","4,308,000","4,557,000","4,768,000","4,624,000","5,146,000","6,992,000","15,049,000","12,887,000","11,638,000","5,808,000","7,697,000","13,838,000","12,572,000","10,075,000","8,770,000","11,875,000","8,246,000","7,492,000","2,600,000","5,000,000","2,000,000","1,700,000","1,700,000","3,900,000","1,200,000","1,300,000","1,700,000","1,500,000","1,300,000","1,100,000","900,000","1,000,000","800,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,380,000",,,,,,,,,"8,869,000","7,321,000","7,567,000","7,907,000","4,973,000","3,512,000","3,832,000","4,034,000","4,537,000","4,098,000","4,348,000","4,558,000","4,414,000","4,937,000","6,782,000","14,839,000","12,887,000","11,404,000","5,625,000","7,486,000","13,628,000",,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-34,000",,,,,,,,,"1,608,000","210,000","209,000","210,000","210,000","210,000","209,000","210,000","210,000","210,000","209,000","210,000","210,000","209,000","210,000","210,000","0","234,000","183,000","211,000","210,000",,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-34,000",,,,,,,,,"1,608,000","210,000","209,000","210,000","210,000","210,000","209,000","210,000","210,000","210,000","209,000","210,000","210,000","209,000","210,000","210,000","0","234,000","183,000","211,000","210,000",,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"3,950,000","14,138,000","-3,084,000","-6,972,000","-132,000","-5,201,000","-4,960,000","3,912,000","158,000","-1,294,000","-8,183,000","-5,954,000","3,265,000","-4,790,000","-7,682,000","3,057,000","882,000","-48,467,000","-689,000","19,000","164,000","755,000","-421,000","-1,602,000","-1,579,000","77,251,000","-3,797,000","89,000","466,000","1,379,000","-4,107,000","-2,894,000","-1,154,000","1,105,000","1,164,000","-2,572,000","3,023,000","923,000","-4,310,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,053,000",,,"106,744,000","-7,174,000","-1,241,000","-1,581,000","-5,350,000","-1,722,000","-6,550,000","-428,000","-9,384,000","200,000","151,000","500,000","-1,900,000","-800,000","0","-300,000","-1,500,000","-200,000",,,,,,,"-100,000",
			DeferredIncomeTax,"3,950,000","14,138,000","-3,084,000","-6,972,000","-132,000","-5,201,000","-4,960,000","3,912,000","158,000","-1,294,000","-8,183,000","-5,954,000","3,265,000","-4,790,000","-7,682,000","3,057,000","882,000","-48,467,000","-689,000","19,000","164,000","755,000","-421,000","-1,602,000","-1,579,000","77,251,000","-3,797,000","89,000","466,000","1,379,000","-4,107,000","-2,894,000","-1,154,000","1,105,000","1,164,000","-2,572,000","3,023,000","923,000","-4,310,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,053,000",,,"106,744,000","-7,174,000","-1,241,000","-1,581,000","-5,350,000","-1,722,000","-6,550,000","-428,000","-9,384,000","200,000","151,000","500,000","-1,900,000","-800,000","0","-300,000","-1,500,000","-200,000",,,,,,,"-100,000",
		AmortizationOfSecurities,,,"56,000","56,000","56,000","57,000","56,000","56,000","83,000","27,000","67,000","355,000","210,000","321,000","235,000","145,000","348,000","95,000","122,000","228,000","-4,000","-51,000","79,000","-29,000","53,000","41,000","274,000","276,000","283,000","298,000","336,000","359,000","286,000","325,000","285,000","302,000","311,000","291,000","370,000","597,000","560,000","590,000","654,000","749,000","613,000","511,000","410,000","316,000","258,000","232,000","136,000",,"51,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,"13,364,000",,,,"-301,000",,,,,,,,,,,,,,,,,,,,"1,944,000","0","0","0","0","2,621,000","0","398,000",,,,,,,,,,,,,"0","0",,,"0","408,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"20,495,000","-661,000","7,891,000","7,179,000","6,086,000","7,481,000","6,710,000","3,969,000","3,724,000","4,214,000","4,410,000","4,941,000","5,455,000","5,250,000","4,467,000","4,823,000","4,870,000","5,320,000","4,809,000","6,197,000","4,197,000","4,386,000","2,498,000","3,531,000","1,638,000","1,854,000","4,714,000","2,649,000","2,402,000","3,625,000","3,483,000","2,138,000","2,258,000","3,762,000","2,754,000","2,132,000","615,000","2,499,000","2,511,000","1,744,000","1,979,000","3,181,000","1,743,000","1,541,000","1,595,000","2,407,000","1,209,000","1,678,000","1,328,000","2,044,000","1,517,000","810,000","1,613,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,"-13,388,000","196,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,"4,618,000","-256,000","-195,000","-1,225,000","1,235,000","-50,989,000","49,681,000","-310,000","-518,000","112,000","-179,000","370,000","362,000","240,000","-1,701,000","1,524,000","204,559,000","509,000","2,283,000","1,591,000","2,338,000","1,375,000","1,356,000","2,143,000","-915,000","2,078,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-300,000","300,000",,,"100,000",,,"-100,000","0","0","0","-100,000",,
		ChangeInWorkingCapital,"-123,769,000","-35,724,000","-45,353,000","-25,004,000","-17,688,000","-7,720,000","-799,000","-609,000","-8,557,000","-2,975,000","-530,000","24,613,000","7,255,000","-11,434,000","-15,243,000","5,636,000","-18,033,000","-10,345,000","-23,853,000","6,204,000","-8,024,000","1,300,000","-171,000","4,632,000","-31,000","10,847,000","-15,206,000","4,502,000","-218,000","-12,492,000","-880,000","7,315,000","-2,403,000","13,755,000","-4,608,000","15,012,000","1,272,000","2,581,000","9,213,000","-12,009,000","-5,014,000","-1,785,000","-4,337,000","-119,000","1,779,000","-11,943,000","-11,373,000","-20,193,000","-14,292,000","-12,088,000","-2,649,000","4,518,000","2,940,000","12,348,000","10,946,000","8,905,000","1,563,000","6,087,000","-14,711,000","9,309,000","7,788,000","-14,177,000","-35,615,000","10,172,000","-6,611,000","-12,622,000","10,264,000","11,137,000","-4,828,000","10,564,000","6,640,000","-5,351,000","-4,410,000","-19,885,000","-7,499,000","-10,038,000","23,952,000","1,879,000","8,411,000","32,665,000","-11,621,000","12,298,000","2,256,000","33,077,000","3,358,000","-2,341,000","-16,084,000","-3,289,000","-25,136,000","-11,214,000","-7,600,000","2,800,000","2,800,000","-2,400,000","2,900,000","15,500,000","400,000","2,500,000","-2,200,000","-2,400,000","-3,000,000","-1,100,000","-900,000","-1,300,000","800,000"
			ChangeInReceivables,"-35,066,000","-1,577,000","1,121,000","-29,357,000","-5,253,000","-30,529,000","-4,504,000","-3,036,000","-3,049,000","-14,173,000","1,503,000","-4,989,000","3,198,000","4,172,000","-13,826,000","4,424,000","-15,938,000","-792,000","-16,157,000","3,466,000","-4,972,000","1,465,000","-11,137,000","-4,658,000","3,526,000","-882,000","218,000","13,936,000","-5,801,000","-18,242,000","4,973,000","1,682,000","16,473,000","-7,958,000","1,901,000","9,930,000","-12,997,000","-10,727,000","20,216,000","9,223,000","-7,056,000","-6,886,000","3,935,000","10,377,000","5,738,000","-11,148,000","4,949,000","-19,217,000","-4,688,000","-14,499,000","-14,759,000","-8,469,000","-2,256,000","14,358,000","26,330,000","6,392,000","17,068,000","773,000","14,379,000","3,690,000","17,194,000","-8,026,000","-13,699,000","-6,209,000","3,392,000","-26,503,000","8,854,000","12,875,000","-218,000","2,051,000","33,214,000","-22,189,000","1,192,000","-39,046,000","6,083,000","-1,321,000","4,669,000","4,063,000","12,247,000","23,043,000","-6,875,000","8,535,000","15,409,000","21,305,000","7,807,000","-7,241,000","-13,446,000","-11,685,000","-14,720,000","-13,419,000","-10,800,000","-5,300,000","3,300,000","-4,500,000","2,100,000","10,600,000","-100,000","3,300,000","1,500,000","-3,700,000","-2,000,000","1,100,000","700,000","-2,900,000","-800,000"
				ChangesInAccountReceivables,"-35,066,000","-1,577,000","1,121,000","-29,357,000","-5,253,000","-30,529,000","-4,504,000","-3,036,000","-3,049,000","-14,173,000","1,503,000","-4,989,000","3,198,000","4,172,000","-13,826,000","4,424,000","-15,938,000","-792,000","-16,157,000","3,466,000","-4,972,000","1,465,000","-11,137,000","-4,658,000","3,526,000","-882,000","218,000","13,936,000","-5,801,000","-18,242,000","4,973,000","1,682,000","16,473,000","-7,958,000","1,901,000","9,930,000","-12,997,000","-10,727,000","20,216,000","9,223,000","-7,056,000","-6,886,000","3,935,000","10,377,000","5,738,000","-11,148,000","4,949,000","-19,217,000","-4,688,000","-14,499,000","-14,759,000","-8,469,000","-2,256,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-94,175,000","-22,883,000","-32,150,000","-17,911,000","-21,231,000","-4,994,000","-6,307,000","4,551,000","-8,601,000","-4,759,000","-4,335,000","3,498,000","3,561,000","2,268,000","-12,260,000","-2,718,000","-5,414,000","-10,715,000","-5,518,000","59,000","-5,510,000","-4,411,000","-2,930,000","6,455,000","2,484,000","-493,000","119,000","-4,400,000","-3,993,000","2,710,000","-236,000","8,448,000","874,000","-666,000","942,000","-1,844,000","3,600,000","6,893,000","6,841,000","4,913,000","-2,579,000","-2,334,000","5,874,000","-7,883,000","-1,504,000","1,545,000","-11,289,000","2,342,000","-14,030,000","-14,490,000","-5,163,000","7,455,000","7,802,000","9,774,000","-3,252,000","4,528,000","1,692,000","-4,582,000","-2,248,000","4,517,000","-2,898,000","-836,000","-5,256,000","-5,832,000","862,000","-2,573,000","6,084,000","9,209,000","5,032,000","8,678,000","1,014,000","10,111,000","1,723,000","-20,151,000","-9,427,000","5,022,000","7,458,000","6,347,000","688,000","7,901,000","-6,685,000","3,494,000","3,411,000","17,792,000","5,799,000","-5,805,000","-7,257,000","-8,130,000","-10,740,000","-7,072,000","-900,000","1,200,000","-2,000,000","400,000","2,400,000","4,100,000","3,300,000","-700,000","-2,900,000","-2,300,000","-2,700,000","-1,400,000","800,000","1,200,000","300,000"
			ChangeInPrepaidAssets,"-68,016,000","-29,244,000","-19,647,000","-19,968,000","843,000","-25,788,000","28,945,000","13,088,000","7,180,000","-746,000","6,120,000","-18,118,000","171,000","909,000","1,029,000","719,000","12,853,000","-20,533,000","3,285,000","247,000","-3,820,000","1,260,000","-3,516,000","3,481,000","-1,863,000","-349,000","-1,697,000","2,006,000","484,000","-7,119,000","1,754,000","-8,713,000","-5,158,000","881,000","665,000","5,944,000","2,720,000","-4,622,000","317,000","1,867,000","-409,000","-242,000","-490,000","-1,439,000","392,000","736,000","2,117,000","2,566,000","1,067,000","-3,298,000","-834,000","-672,000","945,000","4,183,000","71,000","3,321,000","-744,000","1,236,000","1,977,000","3,369,000","645,000","-9,381,000","1,271,000","8,684,000","2,629,000","-5,385,000","-3,353,000","-1,058,000","-4,110,000","3,854,000","-1,734,000","3,709,000","-2,957,000","8,289,000","-665,000","-2,999,000","708,000","1,704,000","-1,448,000","5,258,000","-4,348,000","1,776,000","1,190,000","2,626,000","169,000",,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"53,327,000","575,000","6,638,000","36,971,000","9,143,000","45,182,000","-9,812,000","-24,028,000","-8,229,000","12,228,000","2,657,000","42,017,000","-943,000","-20,527,000","17,271,000","-6,323,000","-15,703,000","18,860,000","4,306,000","7,004,000","750,000","-5,787,000","13,559,000","7,302,000","3,450,000","3,143,000","-12,659,000","-4,171,000","3,270,000","11,599,000","1,257,000","10,945,000","-17,181,000","3,264,000","-6,020,000","1,726,000","2,818,000","4,634,000","-12,767,000","-26,953,000","4,706,000","4,929,000","-6,959,000","-6,461,000","-1,345,000","-3,498,000","-6,820,000","-5,773,000","2,823,000","20,336,000","16,908,000","6,222,000","-4,044,000","-19,439,000","-7,580,000","-2,257,000","-7,875,000","3,927,000","-14,396,000","-1,122,000","1,362,000","-10,762,000","-4,237,000","15,691,000","-6,983,000","7,697,000","6,108,000","-6,063,000","-131,000","5,697,000","-13,705,000","2,010,000","-6,966,000","17,791,000","5,132,000","4,251,000","4,488,000","-2,280,000","-10,419,000","-14,527,000","16,073,000","2,874,000","-6,914,000","-437,000","-3,059,000","-5,008,000","2,990,000","978,000","4,209,000","5,067,000","1,700,000","1,700,000",,,"-2,600,000","-900,000",,,"100,000","200,000","1,700,000","800,000","-1,700,000","-700,000","800,000"
				ChangeInPayable,"8,925,000","-5,687,000","-2,219,000","7,640,000","9,191,000","8,409,000","5,727,000","-10,240,000","5,225,000","552,000","5,255,000","11,456,000","-673,000","-14,020,000","7,932,000","-11,199,000","1,757,000","10,450,000","4,449,000","-1,624,000","-602,000","-2,968,000","13,040,000","-454,000","2,384,000","566,000","-7,639,000","-3,242,000","3,255,000","6,228,000","2,117,000","3,788,000","-15,960,000","4,769,000","-4,521,000","3,881,000","2,502,000","7,533,000","-10,793,000","-17,678,000","602,000","11,804,000","-5,910,000","-3,287,000","-7,005,000","-1,383,000","-3,424,000","-4,904,000","3,832,000","20,522,000","19,902,000","10,586,000","-424,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"8,925,000","-5,687,000","-2,219,000","7,640,000","9,191,000","8,409,000","5,727,000","-10,240,000","5,225,000","552,000","5,255,000","11,456,000","-673,000","-14,020,000","7,932,000","-11,199,000","1,757,000","10,450,000","4,449,000","-1,624,000","-602,000","-2,968,000","13,040,000","-454,000","2,384,000","566,000","-7,639,000","-3,242,000","3,255,000","6,228,000","2,117,000","3,788,000","-15,960,000","4,769,000","-4,521,000","3,881,000","2,502,000","7,533,000","-10,793,000","-17,678,000","602,000","11,804,000","-5,910,000","-3,287,000","-7,005,000","-1,383,000","-3,424,000","-4,904,000","3,832,000","20,522,000","19,902,000","10,586,000","-424,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"44,402,000","6,262,000","8,857,000","29,331,000","-48,000","36,773,000","-15,539,000","-13,788,000","-13,454,000","11,676,000","-2,598,000","30,561,000","-270,000","-6,507,000","9,339,000","4,876,000","-17,460,000","8,410,000","-143,000","8,628,000","1,352,000","-2,819,000","519,000","7,756,000","1,066,000","2,577,000","-5,020,000","-929,000","15,000","5,371,000","-860,000","7,157,000","-1,221,000","-1,505,000","-1,499,000","-2,155,000","316,000","-2,899,000","-1,974,000","-9,275,000","4,104,000","-6,875,000","-1,049,000","-3,174,000","5,660,000","-2,115,000","-3,396,000","-869,000","-1,009,000","-186,000","-2,994,000","-4,364,000","-3,620,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,427,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"249,000","-3,268,000","-333,000","-4,376,000","200,000","1,500,000","-900,000","-1,100,000","1,700,000","-1,000,000","100,000","-100,000","-400,000","2,100,000","200,000","-2,000,000","-100,000","1,200,000","-600,000"
