name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,12/31/1991,06/30/1991,09/30/1990,06/30/1990,06/30/1989
		InvestmentsAndAdvances,"4,372,000","4,372,000","4,372,000","5,872,000","5,872,000","5,872,000","3,610,000","2,500,000","2,500,000","2,500,000","1,000,000","6,100,000","6,317,000","6,548,000","6,856,980","1,899,669","926,364","1,070,120","1,367,792","1,585,527","1,845,632","2,075,000",,,,,,,,,,,,,,,,,,,,,,,,"36,166","36,166",,"36,166",,"36,166","36,166","36,166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,"6,100,000","6,317,000","6,548,000","6,856,980","1,899,669","926,364","1,070,120","1,367,792","1,585,527","1,845,632","2,075,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,"54,000","41,000","27,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","114,874","129,136","143,399","157,506","171,458","189,855","208,251","84,997","112,042","139,384","70,466","81,896","97,220",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"265,000","325,000","386,000","452,000","356,000","230,000","35,000","36,000","36,000","50,000","36,000","136,000","36,000","36,000","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166","36,166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"9,823,000","9,809,000","10,086,000","8,492,000","6,503,000","4,705,000","5,131,000","4,958,000","4,875,000","3,922,000","2,976,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,166","36,166","36,166","36,166","36,166","36,166","36,166",,,"36,166",,"36,166",,,,,,,,"43,750","53,125","62,500","71,875","0",,,,"0",,,,,,,"0","0","0",,,,"64,420","103,087",,,"3,717","3,717","16,284","16,284","3,717","12,836","33,107","18,727","100,000",,,"18,727",,,,,"18,727",,,,"18,727",,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"65,492,000","73,920,000","70,132,000","68,688,000","31,247,000","29,583,000","9,036,000","8,127,000","27,278,000","49,362,000","7,266,000","5,476,000","3,707,000","2,319,000","2,519,333","2,131,920","1,821,615","2,050,617","1,666,943","1,660,764","5,795,088","4,760,474","4,178,239","3,004,429","2,246,028","2,510,251","2,441,176","1,993,132","2,312,426","2,136,601","1,586,856","1,408,149","1,904,385","16,624,863","16,066,394","16,099,775","15,819,636","15,655,852","15,453,615","14,809,595","13,299,845","12,842,503","12,385,875","11,955,824","11,486,656","10,857,971","10,511,768","10,201,440","9,650,168","9,160,940","8,808,608","8,165,743","7,728,186","6,341,735","5,686,992","4,589,043","3,944,049","3,195,808","3,241,559","2,206,110","1,052,280","380,342","550,247","356,979","439,032","408,624","463,235","199,430","200,216","220,310","224,808","225,304","191,463","1,607,790","1,955,373","1,612,984","1,219,087","868,097","782,981","2,222,281","1,681,369","1,465,824","2,150,931","810,488","599,644","360,265","464,924","1,846,878","1,506,205","1,295,843","1,400,000","1,300,000","1,300,000","1,418,612","1,300,000","1,600,000","2,000,000","2,300,000","2,964,184","2,500,000","3,100,000","3,800,000","4,420,978","4,600,000","4,000,000","3,800,000","3,800,000","3,700,000","3,000,000","2,800,000","1,800,000","1,200,000","1,400,000","1,000,000","600,000","100,000","300,000","200,000","400,000"
	CurrentLiabilities,"35,040,000","40,381,000","35,793,000","31,275,000","16,381,000","15,573,000","8,362,000","7,490,000","25,460,000","7,669,000","4,944,000","3,093,000","2,701,000","1,939,000","2,095,365","1,663,728","1,311,577","1,512,898","1,089,343","1,045,091","1,085,580","1,133,163","3,464,488","2,263,541","1,479,984","1,725,793","1,631,901","1,160,156","1,464,385","1,261,776","833,014","613,004","1,063,655","1,628,140","1,228,905","1,423,192","1,473,479","1,365,338","1,468,094","1,021,142","687,813","579,248","516,148","502,774","463,845","340,702","10,377,601","10,062,273","9,506,001","356,673","8,654,441","8,098,243","7,658,186","927,147","1,030,087","507,517","441,305","445,808","2,491,559","1,456,110","302,280","380,342","375,058","174,268","248,892","211,147","258,512","199,430","200,216","220,310","224,808","225,304","191,463","1,607,790","1,955,373","1,612,984","1,219,087","868,097","782,981","2,141,457","1,681,369","1,465,824","1,219,590","810,488","599,644","360,265","462,196","1,841,406","994,541","1,205,828","1,200,000","1,200,000","1,200,000","1,277,676","1,100,000","1,500,000","1,800,000","2,000,000","2,566,794","2,100,000","2,500,000","3,100,000","3,546,348","3,600,000","3,000,000","2,800,000","2,900,000","2,700,000","2,200,000","2,200,000","1,500,000","1,000,000","1,300,000","900,000","500,000","100,000","300,000","200,000","400,000"
		PayablesAndAccruedExpenses,"13,116,000","16,628,000","15,793,000","10,874,000","4,668,000","4,256,000","2,838,000","3,567,000","4,535,000","4,439,000","2,212,000","1,080,000","1,406,000","811,000","1,252,534","1,015,820","789,113","891,250","590,806","628,812","707,341","827,118","1,175,861","952,822","886,210","1,175,811","1,129,259","703,012","1,061,246","596,531","259,313","180,546","738,027","1,013,696","893,030","1,093,537","1,073,892","870,987","1,213,892","657,840","592,208","472,685","410,887","395,085","357,935","320,702","1,619,474","9,938,286","1,347,874","244,085","1,040,481","1,126,782","1,175,893","901,314","920,504","507,517","434,222","437,475","471,976","447,777","302,280","182,865","114,161","145,100","220,085","182,697","232,735","199,430","200,216","220,310","224,808","225,304","191,463","902,266","1,217,646","887,160","783,263","277,467","413,140","1,716,457","1,431,369","1,465,824","1,217,602","805,440","590,000","120,066","160,271","479,113","357,483","960,125","600,000","500,000","500,000","961,998","300,000","900,000","1,100,000","1,200,000","1,765,373","1,000,000","1,300,000","1,700,000","2,424,527","2,200,000","1,800,000","1,800,000","2,000,000","1,900,000","1,500,000","1,600,000","1,200,000","800,000","1,200,000","900,000","500,000","100,000","300,000","200,000",
			Payables,"11,744,000","14,972,000","14,358,000","9,896,000","4,345,000","3,784,000","2,563,000","3,283,000","4,198,000","4,137,000","1,570,000","876,000","1,264,000","720,000","1,089,553","842,941","586,334","690,702","420,387","531,919","638,014","710,719","1,085,723","864,452","772,870","1,029,373","978,279","640,271","900,348","474,662","168,838","170,106","707,983","867,070","840,498","1,041,717","1,053,911","862,492","1,064,283","531,616","534,001","403,103","310,442","347,063","276,515","117,068","228,898","9,880,445","268,227","192,834","211,825","400,277","586,150","659,133","654,625","362,567","284,014","97,138","261,117","270,189","187,222","90,297","62,446","127,992","142,657","65,663","166,581","138,517","97,705","85,037","99,307","115,931","86,583","563,359","530,293","442,904","396,067","171,666","76,093","1,056,524","1,056,446","1,000,027","759,758","537,015","185,544","120,066","160,271","479,113","357,483","593,021","600,000","500,000","500,000","533,674","300,000","900,000","1,100,000","1,200,000","1,635,140","1,000,000","1,300,000","1,700,000","2,096,696","2,200,000","1,800,000","1,800,000","2,000,000","1,900,000","1,500,000","1,600,000","1,200,000","800,000","1,200,000","900,000","500,000","100,000","300,000","200,000",
				AccountsPayable,"11,711,000","14,945,000","14,296,000","9,847,000","4,276,000","3,672,000","2,355,000","3,077,000","3,522,000","3,119,000","1,570,000","876,000","1,264,000","720,000","1,089,553","842,941","586,334","690,702","420,387","531,919","638,014","710,719","1,085,723","864,452","772,870","1,029,373","978,279","640,271","900,348","474,662","168,838","170,106","707,983","867,070","840,498","1,041,717","1,053,911","862,492","1,064,283","531,616","534,001","403,103","310,442","347,063","276,515","117,068","228,898","343,280","268,227","192,834","211,825","400,277","586,150","659,133","654,625","362,567","284,014","97,138","261,117","270,189","187,222","90,297","62,446","127,992","142,657","65,663","166,581","138,517","97,705","85,037","99,307","115,931","86,583","563,359","530,293","442,904","396,067","171,666","76,093","1,056,524","1,056,446","1,000,027","759,758","537,015","185,544","120,066","160,271","479,113","357,483","593,021","600,000","500,000","500,000","533,674","300,000","900,000","1,100,000","1,200,000",,"1,000,000","1,300,000","1,700,000",,"2,200,000","1,800,000","1,800,000","2,000,000","1,900,000","1,500,000","1,600,000","1,200,000","800,000","1,200,000","900,000","500,000","100,000","300,000","200,000",
				TotalTaxPayable,"33,000","27,000","62,000","49,000","69,000","112,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,537,165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,"208,000","206,000","676,000","1,018,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,,,"0",,,,,,,"0","0","0",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"1,372,000","1,656,000","1,435,000","978,000","323,000","472,000","275,000","284,000","337,000","302,000","642,000","204,000","142,000","91,000","162,981","172,879","202,779","200,548","170,419","96,893","69,327","116,399","90,138","88,370","113,340","146,438","150,980","62,741","160,898","121,869","90,475","10,440","30,044","146,626","52,532","51,820","19,981","8,495","149,609","126,224","58,207","69,582","100,445","48,022","81,420","203,634","1,390,576","57,841","1,079,647","51,251","828,656","726,505","589,743","242,181","265,879","144,950","150,208","340,337","210,859","177,588","115,058","92,568","51,715","17,108","77,428","117,034","66,154","60,913","102,511","135,273","125,501","109,373","104,880","338,907","687,353","444,256","387,196","105,801","337,047","659,933","374,923","465,797","457,844","268,425","404,456",,,,,"367,104",,,,"428,324",,,,,"130,233",,,,"327,831",,,,,,,,,,,,,,,,
				InterestPayable,,,,,,,,,,,,,,,,,,,,"33,274",,,"39,524","8,333",,,,,,,,,,,,,,,,,,,,,,,"1,199,601",,"903,346",,"632,372","504,080","385,814","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,,,"5,552,000","3,414,000","201,000","212,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"4,535,000","4,351,000","4,167,000","4,396,000","5,407,000","2,898,000","2,538,000","1,813,000","1,762,000","1,554,000","1,576,000","963,000","630,000","998,000","712,615","517,692","392,248","491,432","368,321","286,063","248,023","175,829","408,004","523,694","463,558","419,766","372,426","326,928","272,923","535,029","373,417","314,957","208,127","503,194","224,625","218,405","288,337","363,101","136,322","97,351","75,605","86,563","85,261","87,689","85,910",,,"103,987",,"92,588",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"3,503,000","3,769,000","6,726,000","8,663,000","2,923,000","1,729,000","729,000","844,000","826,000","804,000","785,000","679,000","665,000",,,,,,,,,,"1,750,407","656,809",,,,,,,,,,,,,,,,,,,,,,,"8,738,127",,"8,138,127",,"7,588,127","6,963,127","6,463,127",,,,,,"2,000,000","1,000,000",,"197,477","29,534","29,168","28,807","28,450","25,777",,,,,,,"705,524","737,727","725,824","435,824","345,824","369,841","425,000",,,"1,988","5,048","7,986","10,858","14,623","1,052,265","148,651","37,285","200,000",,"100,000","36,981",,,,,"18,023",,,,"31,083",,,,,,,,,,,,,,,,
			CurrentDebt,"557,000","862,000","3,932,000","6,296,000","1,354,000","614,000",,,,,,,,,,,,,,,,,"1,750,407","656,809",,,,,,,,,,,,,,,,,,,,,,,"8,738,127",,"8,138,127",,"7,588,127","6,963,127","6,463,127",,,,,,"2,000,000","1,000,000",,"197,477","29,534","29,168","28,807","28,450","25,777",,,,,,,"705,524","737,727","725,824","435,824","345,824","369,841","425,000",,,"1,988","5,048","7,986","10,858","14,623","1,052,265","148,651","37,285","200,000",,"100,000",,,,,,"18,023",,,,"31,083",,,,,,,,,,,,,,,,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,738,127",,"8,138,127",,"7,588,127","6,963,127","6,463,127",,,,,,"2,000,000","1,000,000",,"197,477",,,,"28,450",,,,,,,,"705,524","725,824","725,824","435,824","345,824","369,841","425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,,,"2,161,000","3,372,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"557,000","862,000","1,771,000","2,924,000","1,354,000","614,000",,,,,,,,,,,,,,,,,"1,750,407","656,809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"2,946,000","2,907,000","2,794,000","2,367,000","1,569,000","1,115,000","729,000","844,000","826,000","804,000","785,000","679,000","665,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,981",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"895,000","814,000","710,000","944,000","662,000","931,000","334,000","286,000","282,000","324,000","0","0","0","130,000","130,216","130,216","130,216","130,216","130,216","130,216","130,216","130,216","130,216","130,216","130,216","130,216","130,216","130,216","130,216","130,216","200,284","117,501","117,501","111,250","111,250","111,250","111,250","131,250","117,880","265,951","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","25,833","8,334","19,166","25,833","109,583",,"7,083","8,333","19,583","8,333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"895,000","814,000","710,000","944,000","662,000","931,000","334,000","286,000","282,000","324,000",,,,,,,,,,,,,,,,,,,,,"90,000",,,"0","0","0","0","20,000","20,000","178,717","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","25,833","8,334","19,166","25,833","109,583",,"7,083","8,333","19,583","8,333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"12,991,000","14,819,000","2,845,000","2,984,000","2,520,000","5,547,000","1,923,000","980,000","18,055,000","548,000","371,000","371,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","231,363",,,"0",,,,,,,"0","0","0",,,"244,806",,"0","250,000",,,,"1,658","229,341","287,302","310,028","488,407","208,418","400,000","700,000","600,000","278,697","800,000","600,000","700,000","800,000","783,398","1,100,000","1,200,000","1,400,000","1,090,738","1,400,000","1,200,000","1,000,000","900,000","800,000","700,000","600,000","300,000","200,000","100,000",,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"30,452,000","33,539,000","34,339,000","37,413,000","14,866,000","14,010,000","674,000","637,000","1,818,000","41,693,000","2,322,000","2,383,000","1,006,000","380,000","423,968","468,192","510,038","537,719","577,600","615,673","4,709,508","3,627,311","713,751","740,888","766,044","784,458","809,275","832,976","848,041","874,825","753,842","795,145","840,730","14,996,723","14,837,489","14,676,583","14,346,157","14,290,514","13,985,521","13,788,453","12,612,032","12,263,255","11,869,727","11,453,050","11,022,811","10,517,269","134,167","139,167","144,167","8,804,267","154,167","67,500","70,000","5,414,588","4,656,905","4,081,526","3,502,744","2,750,000","750,000","750,000","750,000",,"175,189","182,711","190,140","197,477","204,723",,,,,,,,,,,,,"80,824",,,"931,341",,,,"2,728","5,472","511,664","90,015",,,,"140,936",,,,,"397,390",,,,"874,630",,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"22,483,000","23,110,000","21,498,000","20,860,000","10,531,000","9,424,000","26,000","116,000","332,000","550,000","759,000","816,000","993,000",,,,,,,,"3,937,602","2,844,004",,,,,,,,,,,,"10,603,127","10,603,127","10,603,127","10,603,127","10,603,127",,,,,"9,903,127",,,"9,033,127",,,,,,,,"5,063,127","4,463,127","3,963,127","3,463,127","2,750,000","750,000","750,000","750,000",,"175,189","182,711","190,140","197,477","204,723",,,,,,,,,,,,,"80,824",,,,,,,"2,728","5,472","508,154","90,015","100,000","100,000","100,000","140,936",,,,,"4,632",,,,"22,654","1,000,000",,,,,,,,"100,000","100,000",,,,,,
			LongTermDebt,"6,313,000","6,353,000","6,122,000","5,019,000","916,000","655,000",,,,,,,,,,,,,,,"3,937,602","2,844,004",,,,,,,,,,,,"10,603,127","10,603,127","10,603,127","10,603,127","10,603,127",,,,,"9,903,127",,,"9,033,127",,,,,,,,"5,063,127","4,463,127","3,963,127","3,463,127","2,750,000","750,000","750,000","750,000",,"175,189","182,711","190,140","197,477","204,723",,,,,,,,,,,,,"80,824",,,,,,,"2,728","5,472","508,154","90,015","100,000","100,000","100,000","140,936",,,,,"4,632",,,,"22,654","1,000,000",,,,,,,,"100,000","100,000",,,,,,
			LongTermCapitalLeaseObligation,"16,170,000","16,757,000","15,376,000","15,841,000","9,615,000","8,769,000","26,000","116,000","332,000","550,000","759,000","816,000","993,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"4,888,000","5,487,000","7,269,000","10,973,000","64,000","71,000",,,,,"0","0","0","349,000","386,113","422,828","457,518","492,207","526,365","559,532","590,716","685,450","713,751","740,888","766,044","784,458","809,275","832,976","848,041","874,825","753,842","795,145","840,730","891,986","918,307","942,955","798,084","927,996","808,558","797,045","104,167","109,167","114,167","119,167","124,167","129,167","134,167","139,167","144,167","149,167","154,167","67,500","70,000","72,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"161,546",,,,"3,690",,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"4,888,000","5,487,000","7,269,000","10,973,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,"64,000","71,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","89,167","94,167","99,167","104,167","109,167","114,167","119,167","124,167","129,167","134,167","139,167","144,167","149,167","154,167","67,500","70,000","72,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,"181,190","97,857",,,,,,,,"0","0","0","0","3,501,610","3,316,055","3,130,501","2,944,946","2,759,391","0","0","0","2,025,961","0","0","0",,,,,"766,973",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,176,963","12,991,408","12,507,865","10,128,127","1,852,433","11,333,883","10,898,644",,,"0",,"7,888,127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,354,975","0",,"0",,"0","0","0","278,961",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,"0",,,"0","39,602,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"3,081,000","4,942,000","5,572,000","5,580,000","4,271,000","4,515,000","648,000","521,000","1,486,000","1,541,000","1,563,000","1,567,000","13,000","31,000","37,855","45,364","52,520","45,512","51,235","56,141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,778","118,399","39,617",,,"0",,,,,,"0",,,,,,,,,,,,,,"0",,,,,,,,,"3,510",,"100,000",,,,,,,,"231,212",,,,"848,286",,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"478,520,000","480,137,000","489,259,000","452,281,000","208,777,000","205,246,000","186,851,000","105,843,000","67,709,000","43,454,000","76,962,000","46,266,000","44,366,000","43,148,000","43,929,643","19,655,100","10,471,464","10,092,586","7,214,543","6,820,958","2,803,686","3,166,140","6,588,139","7,546,025","8,529,825","9,859,371","10,784,401","11,877,055","12,847,994","13,936,317","12,667,207","13,398,416","14,077,149","-13,271,521","-12,859,370","-12,662,694","-12,400,359","-12,486,023","-12,035,782","-11,740,688","-11,430,675","-11,180,486","-10,821,499","-10,483,843","-10,100,405","-9,548,912","-9,218,113","-8,816,680","-8,322,150","-7,826,982","-7,498,600","-6,962,293","-5,982,886","-5,171,113","-4,384,400","-3,738,318","-3,089,522","-2,469,790","-1,759,619","-1,030,847","-305,214","180,090","174,852","537,435","-148,825","38,481","181,515","262,701","450,183","612,959","714,603","864,781","1,098,274","1,356,121","-1,615,350","-1,184,792","-847,703","-554,251","1,443,448","1,614,432","-70,935","310,766","48,333","1,182,613","2,553,226","3,628,554","4,532,838","5,329,103","664,395","1,431,639","1,600,000","1,700,000","1,800,000","2,460,455","3,000,000","3,300,000","3,900,000","4,500,000","2,849,431","4,600,000","3,000,000","3,600,000","3,981,925","4,400,000","4,900,000","5,300,000","3,600,000","4,600,000","5,100,000","5,600,000","7,300,000","8,700,000","10,400,000","12,000,000","3,900,000","5,500,000","2,700,000","3,300,000","100,000"
	StockholdersEquity,"478,520,000","480,137,000","489,259,000","452,281,000","208,777,000","205,246,000","186,851,000","105,843,000","67,709,000","43,454,000","76,962,000","46,266,000","44,366,000","43,148,000","43,929,643","19,655,100","10,471,464","10,092,586","7,214,543","6,820,958","2,803,686","3,166,140","6,161,527","6,822,439","7,442,610","8,508,471","9,151,891","10,021,514","10,836,437","11,803,977","12,667,207","13,398,416","14,077,149","-13,271,521","-12,859,370","-12,662,694","-12,400,359","-12,486,023","-12,035,782","-11,740,688","-11,430,675","-11,180,486","-10,821,499","-10,483,843","-10,100,405","-9,548,912","-9,218,113","-8,816,680","-8,322,150","-7,826,982","-7,498,600","-6,962,293","-5,982,886","-5,171,113","-4,384,400","-3,738,318","-3,089,522","-2,469,790","-1,759,619","-1,030,847","-305,214","180,090","174,852","537,435","-148,825","38,481","181,515","262,701","450,183","612,959","714,603","864,781","1,098,274","1,356,121","-1,615,350","-1,184,792","-847,703","-554,251","1,443,448","1,614,432","-70,935","310,766","48,333","1,182,613","2,553,226","3,628,554","4,532,838","5,329,103","664,395","1,431,639","1,600,000","1,700,000","1,800,000","2,460,455","3,000,000","3,300,000","3,900,000","4,500,000","2,849,431","4,600,000","3,000,000","3,600,000","3,981,925","4,400,000","4,900,000","5,300,000","3,600,000","4,600,000","5,100,000","5,600,000","7,300,000","8,700,000","10,400,000","12,000,000","3,900,000","5,500,000","2,700,000","3,300,000","100,000"
		CapitalStock,"42,000","42,000","41,000","41,000","34,000","33,000","32,000","26,000","21,000","21,000","20,000","19,000","19,000","19,000","18,240","16,110","14,149","14,025","13,337","13,214","13,017","12,864","12,769","12,607","12,508","12,447","12,172","12,154","12,107","12,084","12,053","12,027","11,941","5,030","70,415","70,036","70,036","69,680","69,680","69,680","69,680","69,680","0","69,680","69,680","69,680","69,680","69,680","69,680","69,680","69,640","69,640","69,640","69,640","69,640","69,640","69,640","69,607","69,607","69,607","69,607","68,773","68,773","68,773","12,425","12,425","12,426","12,426","12,426","12,425","12,426","12,426","12,425","12,425","12,425","12,425","12,425","12,425","12,425","12,425","12,425","12,425","12,413","12,413","12,413","12,413","12,293","12,007","33,854","33,454",,,,"33,454",,,,,"26,873",,,,"24,846",,,,,,,,,,,,,,,,
			PreferredStock,"0","0","0",,"0","0","0",,"0",,,,,,"3","3","4","4","4","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12","12","13","13","13","12","13","13","12","12","12","12","12","12","12","12","12","12",,,,,,,,"0",,,,"0",,,,,"0",,,,"0",,,,,,,,,,,,,,,,
