name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
			CurrentDeferredRevenue,,,,,,"4,248,000","5,092,000","4,068,000","3,950,000","3,499,000","3,731,000","3,810,000","3,545,000","2,810,000","3,785,000","3,595,000","3,554,000","2,660,000","3,191,000","3,076,000","3,190,000","2,515,000","3,006,000","2,606,000","2,602,000","2,312,000","2,215,000","2,650,000","2,725,000","2,465,000","3,271,000","2,950,000","2,722,000","2,713,000","3,106,000","5,437,000","5,398,000","4,864,000","5,064,000","5,126,000","5,229,000","5,326,000","5,037,000","4,443,000","4,679,000","4,571,000","4,878,000","4,279,000","4,428,000","4,262,000","4,425,000","2,091,000","2,230,000","2,303,000","2,568,000","1,763,000",,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,302,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"112,557,000","148,144,000","139,009,000","130,543,000","120,973,000","155,938,000","144,634,000","134,135,000","118,230,000","145,356,000","127,113,000","116,381,000","107,544,000","39,053,000","31,468,000","23,612,000","15,611,000","36,502,000","31,027,000","23,080,000","13,872,000","34,783,000","28,546,000","20,212,000","10,910,000","29,296,000","22,838,000","16,109,000","8,960,000","25,310,000","18,384,000","12,196,000","6,183,000","23,811,000","19,229,000","12,509,000","5,751,000","19,916,000","0","0","0","0","0","0","0","30,315,000","30,315,000","30,315,000","30,315,000","30,315,000","30,315,000","30,315,000","30,315,000","30,315,000","30,315,000",,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"86,391,000","88,425,000","89,963,000","91,265,000","92,750,000","93,612,000","93,708,000","94,701,000","96,301,000","97,991,000","92,031,000","89,712,000","90,845,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"86,391,000","88,425,000","89,963,000","91,265,000","92,750,000","93,612,000","93,708,000","94,701,000","96,301,000","97,991,000","92,031,000","89,712,000","90,845,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,"5,092,000","4,068,000","3,950,000","3,499,000","3,731,000","3,810,000","3,545,000","2,810,000","3,785,000","3,595,000","3,554,000","2,660,000","3,191,000","3,076,000","3,190,000","2,515,000","3,006,000","2,606,000","2,602,000","2,312,000","2,215,000","2,650,000","2,725,000","2,465,000","3,271,000","2,950,000","2,722,000","2,713,000","3,106,000","5,437,000","5,398,000","4,864,000",,,,,,,,,,,,,,,,,,,"1,745,000","826,000","1,144,000","650,000","952,000","857,000","347,000","465,000","652,000","926,000","1,339,000","1,586,000","2,003,000","2,804,000",,
			NonCurrentDeferredRevenue,,,,,,,"5,092,000","4,068,000","3,950,000","3,499,000","3,731,000","3,810,000","3,545,000","2,810,000","3,785,000","3,595,000","3,554,000","2,660,000","3,191,000","3,076,000","3,190,000","2,515,000","3,006,000","2,606,000","2,602,000","2,312,000","2,215,000","2,650,000","2,725,000","2,465,000","3,271,000","2,950,000","2,722,000","2,713,000","3,106,000","5,437,000","5,398,000","4,864,000",,,,,,,,,,,,,,,,,,,"1,745,000","826,000","1,144,000","650,000","952,000","857,000","347,000","465,000","652,000","926,000","1,339,000","1,586,000","2,003,000","2,804,000",,
		EmployeeBenefits,"26,166,000","59,719,000","49,046,000","39,278,000","28,223,000","62,326,000","50,926,000","39,434,000","21,929,000","47,365,000","35,082,000","26,669,000","16,699,000","39,053,000","31,468,000","23,612,000","15,611,000","36,502,000","31,027,000","23,080,000","13,872,000","34,783,000","28,546,000","20,212,000","10,910,000","29,296,000","22,838,000","16,109,000","8,960,000","25,310,000","18,384,000","12,196,000","6,183,000","23,811,000","19,229,000","12,509,000","5,751,000","19,916,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","30,315,000","30,315,000","30,315,000","30,315,000","30,315,000","30,315,000","30,315,000",,"30,315,000","30,315,000",,,,,,,,,,,,,,,"0",,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,766,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"1,023,541,000","1,041,309,000","1,055,299,000","1,021,860,000","988,233,000","955,061,000","897,539,000","853,484,000","797,883,000","770,091,000","694,623,000","661,908,000","631,146,000","607,878,000","578,618,000","557,378,000","537,164,000","514,768,000","510,908,000","501,228,000","482,355,000","468,013,000","451,700,000","436,151,000","410,416,000","390,713,000","373,471,000","359,857,000","344,670,000","334,208,000","326,303,000","322,979,000","318,261,000","310,362,000","286,620,000","270,564,000","252,501,000","242,717,000","271,934,000","261,735,000","248,917,000","312,439,000","305,833,000","292,857,000","281,384,000","234,476,000","225,751,000","230,110,000","222,213,000","216,502,000","211,811,000","204,785,000","198,851,000","194,493,000","190,423,000","186,575,000","180,004,000","174,397,000","176,331,000","175,326,000","174,346,000","185,285,000","180,956,000","177,476,000","175,216,000","170,864,000","167,433,000","164,298,000","159,808,000","156,277,000","55,966,773","49,284,514"
	StockholdersEquity,"1,023,541,000","1,041,309,000","1,055,299,000","1,021,860,000","988,233,000","955,061,000","897,539,000","853,484,000","797,883,000","770,091,000","694,623,000","661,908,000","631,146,000","607,878,000","578,618,000","557,378,000","537,164,000","514,768,000","510,908,000","501,228,000","482,355,000","468,013,000","451,700,000","436,151,000","410,416,000","390,713,000","373,471,000","359,857,000","344,670,000","334,208,000","326,303,000","322,979,000","318,261,000","310,362,000","286,620,000","270,564,000","252,501,000","242,717,000","271,934,000","261,735,000","248,917,000","312,439,000","305,833,000","292,857,000","281,384,000","234,476,000","225,751,000","230,110,000","222,213,000","216,502,000","211,811,000","204,785,000","198,851,000","194,493,000","190,423,000","186,575,000","180,004,000","174,397,000","176,331,000","175,326,000","174,346,000","185,285,000","180,956,000","177,476,000","175,216,000","170,864,000","167,433,000","164,298,000","159,808,000","156,277,000","55,966,773","49,284,514"
		CapitalStock,"123,000","123,000","123,000","123,000","123,000","123,000","122,000","122,000","122,000","122,000","122,000","122,000","122,000","122,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","120,000","120,000","120,000","121,000","121,000","120,000","120,000","120,000","120,000","120,000","119,000","119,000","119,000","119,000","119,000","119,000","118,000","118,000","118,000","115,000","113,000","110,000","119,000","118,000","117,000","107,000","115,000","114,000","113,000","113,000","113,000","113,000","111,000","111,000","110,000","110,000","108,000","108,000","108,000","101,000","99,000","97,000","92,000","92,000","89,000","86,000","84,000","82,000","82,000","8,102","8,045"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
			CommonStock,"123,000","123,000","123,000","123,000","123,000","123,000","122,000","122,000","122,000","122,000","122,000","122,000","122,000","122,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","120,000","120,000","120,000","121,000","121,000","120,000","120,000","120,000","120,000","120,000","119,000","119,000","119,000","119,000","119,000","119,000","118,000","118,000","118,000","115,000","113,000","110,000","119,000","118,000","117,000","107,000","115,000","114,000","113,000","113,000","113,000","113,000","111,000","111,000","110,000","110,000","108,000","108,000","108,000","101,000","99,000","97,000","92,000","92,000","89,000","86,000","84,000","82,000","82,000","8,102","8,045"
		AdditionalPaidInCapital,"318,119,000","330,262,000","323,631,000","313,683,000","309,988,000","329,742,000","327,646,000","327,970,000","328,055,000","342,541,000","343,543,000","341,446,000","335,425,000","341,860,000","336,079,000","331,056,000","327,669,000","331,081,000","342,113,000","343,085,000","339,191,000","342,311,000","337,261,000","333,279,000","324,950,000","321,215,000","317,617,000","313,586,000","309,316,000","307,059,000","302,320,000","298,661,000","295,617,000","295,557,000","289,911,000","286,816,000","283,161,000","283,609,000","277,744,000","275,061,000","270,590,000","340,716,000","335,084,000","332,121,000","329,476,000","340,615,000","330,965,000","318,638,000","315,634,000","313,896,000","311,702,000","309,559,000","307,067,000","305,508,000","303,775,000","301,194,000","296,862,000","289,988,000","286,605,000","284,591,000","271,101,000","265,030,000","260,261,000","251,981,000","259,691,000","249,122,000","243,717,000","239,837,000","236,323,000","233,110,000","9,361,382","8,867,056"
		RetainedEarnings,"995,192,000","956,966,000","929,853,000","896,977,000","854,747,000","799,369,000","749,211,000","704,219,000","643,129,000","591,086,000","560,164,000","525,430,000","496,562,000","463,252,000","433,227,000","410,419,000","385,725,000","353,583,000","332,506,000","310,777,000","285,150,000","255,140,000","231,743,000","210,606,000","187,228,000","168,011,000","150,975,000","135,721,000","118,943,000","101,813,000","86,158,000","74,650,000","62,471,000","51,042,000","32,794,000","19,467,000","4,977,000","-5,644,000","26,632,000","17,256,000","8,708,000","-584,000","-8,680,000","-18,692,000","-27,213,000","-34,605,000","-40,961,000","-46,914,000","-51,383,000","-55,403,000","-58,189,000","-62,829,000","-66,016,000","-68,855,000","-70,791,000","-72,310,000","-75,158,000","-76,754,000","-78,662,000","-81,072,000","-84,624,000","-87,074,000","-89,312,000","-90,609,000","-91,409,000","-92,495,000","-94,585,000","-95,756,000","-96,521,000","-99,578,000","-101,113,266","-107,368,271"
		TreasuryStock,"271,512,000","232,712,000","187,715,000","183,479,000","170,043,000","169,523,000","168,841,000","164,676,000","158,803,000","153,388,000","196,402,000","193,632,000","190,146,000","184,962,000","178,776,000","172,695,000","166,059,000","159,791,000","153,682,000","141,477,000","129,537,000","117,330,000","107,279,000","98,805,000","94,604,000","93,405,000","90,272,000","84,711,000","79,186,000","70,247,000","57,715,000","46,021,000","35,659,000","32,273,000","32,273,000","32,273,000","32,273,000","32,273,000","29,743,000","28,283,000","28,283,000","25,933,000","18,998,000","18,998,000","18,998,000","70,000,000","63,258,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","37,227,000","30,030,000","26,510,000","21,192,000","2,653,000",,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-18,381,000","-13,330,000","-10,593,000","-5,444,000","-6,582,000","-4,650,000","-10,599,000","-14,151,000","-14,620,000","-10,270,000","-12,804,000","-11,458,000","-10,817,000","-12,394,000","-12,033,000","-11,523,000","-10,292,000","-10,226,000","-10,150,000","-11,278,000","-12,570,000","-12,228,000","-10,145,000","-9,049,000","-7,279,000","-5,229,000","-4,969,000","-4,859,000","-4,523,000","-4,537,000","-4,580,000","-4,430,000","-4,287,000","-4,083,000","-3,931,000","-3,565,000","-3,483,000","-3,093,000","-2,817,000","-2,417,000","-2,213,000","-1,882,000","-1,692,000","-1,693,000","-1,999,000","-1,651,000","-1,102,000","-1,134,000","-1,439,000","-1,391,000","-1,102,000","-1,219,000","-1,362,000","-1,320,000","-1,721,000","-1,420,000","-976,000","-884,000","-856,000","-847,000","-774,000","-733,000","-706,000","-639,000","-426,000","-482,000","-478,000","-2,872,000","-478,000","-342,000",,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000","9,000","292,857,000","281,384,000",,,"-595,000","-713,000","-713,000","-713,000","-839,000","-951,000","-951,000","-951,000","-999,000","-834,000","-834,000","-834,000","-944,000","9,734,000","10,616,000","10,616,000","16,651,000","7,268,000","14,630,000","18,693,000","23,005,000","20,402,000","23,005,000","147,710,555","147,777,684"
TotalCapitalization,"1,023,541,000","1,041,309,000","1,055,299,000","1,021,860,000","988,233,000","955,061,000","897,539,000","853,484,000","797,883,000","770,091,000","694,623,000","661,908,000","631,146,000","607,878,000","578,618,000","557,378,000","537,164,000","514,768,000","510,908,000","501,228,000","482,355,000","468,013,000","451,700,000","436,151,000","410,416,000","390,713,000","373,471,000","359,857,000","344,670,000","334,208,000","326,303,000","322,979,000","318,261,000","310,362,000","286,620,000","270,564,000","252,501,000","242,717,000","271,934,000","261,735,000","248,917,000","312,439,000","305,833,000","292,857,000","281,384,000","234,476,000","225,751,000","230,110,000","222,213,000","216,502,000","211,811,000","204,785,000","198,851,000","194,493,000","190,423,000","186,575,000","180,004,000","174,397,000","176,331,000","175,326,000","174,346,000","185,285,000","180,956,000","177,476,000","175,216,000","170,864,000","167,433,000","164,298,000","159,808,000","156,277,000","55,966,773","49,284,514"
CommonStockEquity,"1,023,541,000","1,041,309,000","1,055,299,000","1,021,860,000","988,233,000","955,061,000","897,539,000","853,484,000","797,883,000","770,091,000","694,623,000","661,908,000","631,146,000","607,878,000","578,618,000","557,378,000","537,164,000","514,768,000","510,908,000","501,228,000","482,355,000","468,013,000","451,700,000","436,151,000","410,416,000","390,713,000","373,471,000","359,857,000","344,670,000","334,208,000","326,303,000","322,979,000","318,261,000","310,362,000","286,620,000","270,564,000","252,501,000","242,717,000","271,934,000","261,735,000","248,917,000","312,439,000","305,833,000","292,857,000","281,384,000","234,476,000","225,751,000","230,110,000","222,213,000","216,502,000","211,811,000","204,785,000","198,851,000","194,493,000","190,423,000","186,575,000","180,004,000","174,397,000","176,331,000","175,326,000","174,346,000","185,285,000","180,956,000","177,476,000","175,216,000","170,864,000","167,433,000","164,298,000","159,808,000","156,277,000","55,966,773","49,284,514"
CapitalLeaseObligations,"86,391,000","88,425,000","89,963,000","91,265,000","92,750,000","93,612,000","93,708,000","94,701,000","96,301,000","97,991,000","92,031,000","89,712,000","90,845,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"757,132,000","770,144,000","780,713,000","747,082,000","749,900,000","712,319,000","691,278,000","646,538,000","590,204,000","562,244,000","632,236,000","599,425,000","568,567,000","545,203,000","515,847,000","494,511,000","474,201,000","451,709,000","447,753,000","437,977,000","419,008,000","404,570,000","388,161,000","372,516,000","346,685,000","326,572,000","308,759,000","294,576,000","278,820,000","267,789,000","259,314,000","255,421,000","250,134,000","241,665,000","217,113,000","199,117,000","180,378,000","209,583,000","238,454,000","227,900,000","214,728,000","277,895,000","270,922,000","257,579,000","245,739,000","195,367,000","186,332,000","190,286,000","181,791,000","175,552,000","170,224,000","162,499,000","156,080,000","150,426,000","147,341,000","147,000,000","134,299,000","165,249,000","170,340,000","169,299,000","167,989,000","178,675,000","174,641,000","170,853,000","168,474,000","164,665,000","161,351,000","158,708,000","154,411,000","150,690,000","55,765,004","49,082,745"
WorkingCapital,"680,635,000","726,383,000","726,597,000","685,621,000","699,878,000","679,018,000","667,182,000","569,942,000","496,010,000","323,428,000","495,005,000","468,843,000","312,999,000","277,717,000","254,638,000","216,991,000","205,088,000","208,405,000","197,781,000","181,683,000","173,604,000","205,283,000","207,880,000","208,846,000","173,078,000","315,741,000","292,332,000","273,334,000","251,448,000","253,942,000","239,646,000","230,604,000","220,009,000","227,826,000","204,412,000","180,672,000","162,747,000","202,048,000","211,404,000","199,225,000","193,025,000","246,881,000","236,313,000","231,844,000","224,189,000","193,437,000","184,123,000","191,587,000","179,190,000","171,990,000","165,162,000","154,235,000","145,595,000","138,529,000","134,832,000",,,,,,,,,,,,,,,,,
InvestedCapital,"1,023,541,000","1,041,309,000","1,055,299,000","1,021,860,000","988,233,000","955,061,000","897,539,000","853,484,000","797,883,000","770,091,000","694,623,000","661,908,000","631,146,000","607,878,000","578,618,000","557,378,000","537,164,000","514,768,000","510,908,000","501,228,000","482,355,000","468,013,000","451,700,000","436,151,000","410,416,000","390,713,000","373,471,000","359,857,000","344,670,000","334,208,000","326,303,000","322,979,000","318,261,000","310,362,000","286,620,000","270,564,000","252,501,000","242,717,000","271,934,000","261,735,000","248,917,000","312,439,000","305,833,000","292,857,000","281,384,000","234,476,000","225,751,000","230,110,000","222,213,000","216,502,000","211,811,000","204,785,000","198,851,000","194,493,000","190,423,000","186,575,000","180,004,000","174,397,000","176,331,000","175,326,000","174,346,000","185,285,000","180,956,000","177,476,000","175,216,000","170,864,000","167,433,000","164,298,000","159,808,000","156,277,000","55,966,773","49,284,514"
TangibleBookValue,"757,132,000","770,144,000","780,713,000","747,082,000","749,900,000","712,319,000","691,278,000","646,538,000","590,204,000","562,244,000","632,236,000","599,425,000","568,567,000","545,203,000","515,847,000","494,511,000","474,201,000","451,709,000","447,753,000","437,977,000","419,008,000","404,570,000","388,161,000","372,516,000","346,685,000","326,572,000","308,759,000","294,576,000","278,820,000","267,789,000","259,314,000","255,421,000","250,134,000","241,665,000","217,113,000","199,117,000","180,378,000","209,583,000","238,454,000","227,900,000","214,728,000","277,895,000","270,922,000","257,579,000","245,739,000","195,367,000","186,332,000","190,286,000","181,791,000","175,552,000","170,224,000","162,499,000","156,080,000","150,426,000","147,341,000","147,000,000","134,299,000","165,249,000","170,340,000","169,299,000","167,989,000","178,675,000","174,641,000","170,853,000","168,474,000","164,665,000","161,351,000","158,708,000","154,411,000","150,690,000","55,765,004","49,082,745"
TotalDebt,"86,391,000","88,425,000","89,963,000","91,265,000","92,750,000","93,612,000","93,708,000","94,701,000","96,301,000","97,991,000","92,031,000","89,712,000","90,845,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"40,907,961","40,911,506","40,907,339","40,882,143","40,830,772","40,851,100","40,809,252","40,775,124","40,739,022","40,746,593","40,721,937","40,688,233","40,622,066","40,540,349","40,466,892","40,420,215","40,423,765","40,402,059","40,296,774","40,242,102","40,168,572","40,106,360","40,093,981","40,087,466","39,990,272","39,821,519","39,687,461","39,630,201","39,598,228","39,460,066","39,378,759","39,306,981","39,320,842","39,224,016","39,121,110","39,057,125","39,001,403","38,902,294","38,703,481","38,630,396","40,445,277","40,311,048","39,467,921","39,314,350","39,171,094","38,530,655","38,182,874","37,949,888","37,745,439","37,240,611","37,234,887","37,199,601","37,199,601","36,531,923","36,531,923","33,574,034","33,574,034","33,025,311","33,413,671","33,488,777","33,632,835","32,344,416","32,282,111","30,673,842","30,573,139","29,707,281","28,838,105","27,960,803","23,032,141","23,247,909","23,247,909","23,247,909"
OrdinarySharesNumber,"37,816,250","37,918,956","38,026,483","38,008,484","37,985,818","38,005,330","37,964,882","37,937,960","37,914,922","37,935,984","37,780,778","37,753,481","37,700,164","37,639,917","37,596,566","37,578,970","37,614,420","37,620,736","37,547,951","37,554,123","37,543,170","37,543,775","37,594,196","37,636,794","37,571,415","37,409,274","37,307,916","37,308,457","37,339,484","37,318,722","37,429,415","37,569,035","37,771,683","37,728,857","37,625,951","37,561,966","37,506,244","37,407,135","37,293,525","37,269,685","39,084,566","38,769,309","38,164,180","38,010,609","37,867,353","33,726,915","33,763,578","35,085,768","34,881,319","34,376,491","34,370,767","34,335,481","34,335,481","33,667,803","33,667,803","33,574,034","33,574,034","33,025,311","33,413,671","33,488,777","33,632,835","32,344,416","32,282,111","30,673,842","30,573,139","29,707,281","28,838,105","27,960,803","23,032,141","23,247,909","23,247,909","23,247,909"
PreferredSharesNumber,"35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000",,,"35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000",,"35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000",,"35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000",,
TreasurySharesNumber,"3,091,711","2,992,550","2,880,856","2,873,659","2,844,954","2,845,770","2,844,370","2,837,164","2,824,100","2,810,609","2,941,159","2,934,752","2,921,902","2,900,432","2,870,326","2,841,245","2,809,345","2,781,323","2,748,823","2,687,979","2,625,402","2,562,585","2,499,785","2,450,672","2,418,857","2,412,245","2,379,545","2,321,744","2,258,744","2,141,344","1,949,344","1,737,946","1,549,159","1,495,159","1,495,159","1,495,159","1,495,159","1,495,159","1,409,956","1,360,711","1,360,711","1,541,739","1,303,741","1,303,741","1,303,741","4,803,740","4,419,296","2,864,120","2,864,120","2,864,120","2,864,120","2,864,120","2,864,120","2,864,120","2,864,120",,,,,,,,,,,,,,,,,
