name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,12/31/1993
		Inventory,"179,066,000","170,858,000","170,835,000","164,041,000","156,216,000","145,906,000","143,469,000","136,555,000","129,611,000","133,067,000","135,190,000","139,708,000","148,103,000","156,311,000","149,832,000","145,939,000","130,964,000","120,266,000","113,681,000","119,935,000","64,697,000","77,063,000","86,651,000","90,771,000","77,205,000","77,469,000","69,973,000","63,564,000","57,197,000","61,471,000","46,594,000","48,364,000","52,073,000","59,726,000","57,585,000","64,107,000","67,689,000","59,807,000","74,360,000","90,729,000","103,276,000","113,434,000","127,518,000","113,339,000","121,342,000","108,487,000","80,544,000","84,210,000","84,959,000","77,564,000","74,999,000","78,497,000","88,729,000","94,930,000","105,659,000","115,025,000","105,169,000","98,594,000","105,659,000","104,658,000","105,620,000","100,355,000","104,689,000","96,144,000","92,069,000","88,904,000","99,465,000","100,420,000","106,150,000","110,643,000","123,885,000","108,073,000","104,394,000","97,622,000","86,074,000","84,545,000","88,636,000","86,250,000","106,709,000","104,163,000","99,273,000","101,419,000","142,202,000","134,958,000","132,446,000","100,062,000","94,512,000","86,644,000","67,012,000","56,700,000","56,900,000","57,500,000","53,600,000","53,300,000","51,600,000","49,300,000","39,500,000","39,100,000","33,600,000","26,500,000","23,600,000","21,300,000","21,600,000","19,300,000","19,400,000","15,800,000","14,000,000","12,900,000","12,200,000","10,700,000","9,400,000","8,400,000"
			RawMaterials,"102,296,000","96,027,000","90,982,000","91,389,000","90,115,000","82,679,000","81,842,000","76,977,000","81,684,000","82,155,000","78,430,000","85,721,000","84,711,000","90,816,000","84,864,000","74,571,000","70,621,000","59,919,000","59,767,000","58,372,000","42,165,000","46,457,000","50,370,000","51,962,000","47,362,000","42,373,000","38,043,000","33,378,000","33,627,000","30,319,000","26,305,000","29,034,000","27,486,000","34,301,000","35,377,000","36,499,000","44,219,000","36,523,000","44,475,000","54,992,000","60,786,000","57,169,000","62,678,000","54,127,000","55,584,000","49,953,000","44,461,000","51,480,000","48,125,000","49,013,000","47,117,000","51,611,000","53,681,000","57,815,000","60,084,000","61,089,000","55,925,000","58,157,000","60,121,000","60,821,000",,"52,686,000","50,788,000","51,932,000","47,281,000","45,357,000","49,231,000",,"54,560,000","52,301,000","59,849,000","53,699,000","49,347,000","48,678,000","45,946,000","47,838,000","52,185,000","50,312,000","53,892,000","58,885,000","56,128,000","59,065,000","74,035,000",,"65,240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"60,820,000","54,128,000","64,134,000","59,769,000","55,995,000","53,979,000","56,137,000","52,380,000","41,706,000","42,575,000","40,873,000","36,236,000","36,299,000","42,354,000","41,423,000","44,301,000","35,211,000","37,222,000","37,884,000","46,498,000","20,992,000","25,250,000","30,960,000","32,130,000","23,332,000","30,327,000","26,612,000","25,091,000","19,381,000","25,096,000","15,169,000","12,736,000","16,827,000","12,900,000","19,590,000","19,815,000","17,248,000","13,363,000","23,780,000","22,049,000","25,714,000","20,118,000","28,026,000","28,315,000","50,268,000","33,181,000","33,527,000","26,147,000","31,509,000","21,560,000","19,502,000","19,403,000","25,623,000","28,733,000","32,841,000","37,032,000","37,097,000","27,330,000","32,192,000","30,789,000","28,304,000","35,524,000","39,478,000","32,469,000","31,894,000","33,307,000","35,482,000",,"33,392,000","35,004,000","44,471,000","39,174,000","33,950,000","30,297,000","21,709,000","19,561,000","20,540,000","23,363,000","32,894,000","26,012,000","22,318,000","26,068,000","41,805,000",,"40,051,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"15,950,000","20,703,000","15,719,000","12,883,000","10,106,000","9,248,000","5,490,000","7,198,000","6,221,000","8,337,000","15,887,000","17,751,000","27,093,000","23,141,000","23,545,000","27,067,000","25,132,000","23,125,000","16,030,000","15,065,000","1,540,000","5,356,000","5,321,000","6,679,000","6,511,000","4,769,000","5,318,000","5,095,000","4,189,000","6,056,000","5,120,000","6,594,000","7,760,000","12,525,000","2,618,000","7,793,000","6,222,000","9,921,000","6,105,000","13,688,000","16,776,000","36,147,000","36,814,000","30,897,000","15,490,000","25,353,000","2,556,000","6,583,000","5,325,000","6,991,000","8,380,000","7,483,000","9,425,000","8,382,000","12,734,000","16,904,000","12,147,000","13,107,000","13,346,000","13,048,000","13,249,000","12,145,000","14,423,000","11,743,000","12,894,000","10,240,000","14,752,000",,"18,198,000","23,338,000","19,565,000","15,200,000","21,097,000","18,647,000","18,419,000","17,146,000","15,911,000","12,575,000","19,923,000","19,266,000","20,827,000","16,286,000","26,362,000",,"27,155,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,067,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"34,214,000","25,628,000","31,592,000","21,570,000","25,778,000","19,301,000","15,948,000","18,544,000","16,446,000","14,966,000","23,762,000","26,444,000","24,943,000","22,221,000","23,400,000","28,580,000","29,615,000","33,437,000","36,396,000","24,909,000","19,777,000","16,034,000","19,099,000","20,356,000","29,420,000","22,760,000","22,589,000","25,976,000","32,102,000","23,132,000","43,898,000","26,774,000","26,121,000","22,579,000","36,864,000","32,895,000","30,582,000","32,155,000","40,964,000","28,577,000","27,948,000","40,756,000","60,107,000","69,880,000","31,676,000","34,328,000","31,146,000","18,927,000","10,238,000","7,819,000","8,059,000","6,051,000","6,217,000","6,425,000","7,453,000","6,741,000","7,739,000","8,901,000","10,254,000","10,323,000","9,370,000","9,378,000","13,107,000","12,002,000","10,929,000","9,640,000","7,347,000","6,214,000","7,603,000","9,039,000","9,866,000","10,172,000","14,065,000","15,823,000","14,324,000","17,009,000","17,187,000","18,392,000","9,065,000","7,715,000","15,611,000","22,636,000","10,812,000","9,467,000","10,630,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"688,000","725,000","629,000","640,000","653,000","658,000","664,000","647,000","652,000","657,000","687,000","733,000","804,000","809,000","828,000","838,000","841,000","847,000",,,,,,,,,"0","0","493,000","539,000","487,000","518,000","764,000","2,738,000","2,850,000","3,448,000","2,061,000","2,017,000","852,000","851,000","852,000","577,000","22,901,000","54,484,000","76,117,000","76,115,000","31,581,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,"346,000","635,000","595,000","596,000","433,000","1,677,000","1,676,000","1,981,000","445,000","2,198,000","7,444,000","2,921,000","3,072,000","2,986,000","205,000","1,080,000","16,060,000","17,594,000","4,439,000","4,684,000","6,160,000","3,165,000","2,590,000","1,090,000","2,100,000","16,162,000","30,863,000","22,520,000","13,052,000","15,818,000","15,117,000","13,442,000","12,440,000","10,545,000","16,918,000","13,171,000","10,545,000","8,974,000","10,298,000","10,222,000","10,885,000","6,975,000","7,000,000","5,772,000","13,803,000","38,892,000","2,963,000","3,029,000","3,105,000","2,226,000","2,190,000","2,077,000","2,185,000","2,781,000","2,808,000","2,929,000","2,649,000","2,605,000","2,650,000","2,861,000","2,565,000","3,531,000","3,309,000","3,057,000","2,870,000","3,074,000","2,963,000","2,931,000","3,096,000","32,680,000","30,049,000","34,511,000","24,693,000","27,963,000","27,326,000","35,370,000","31,549,000","56,207,000","54,167,000","49,549,000","46,832,000","41,399,000","36,769,000","38,291,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,497,000","6,479,000","7,014,000","7,976,000","8,384,000","9,403,000","10,796,000","11,716,000","10,545,000","16,918,000","13,171,000","10,545,000","8,974,000","10,298,000","10,222,000","10,885,000","6,975,000","7,000,000","5,772,000","13,803,000","38,892,000","2,963,000","3,029,000","3,105,000","2,226,000","2,190,000","2,077,000","2,185,000","2,781,000","2,808,000","2,929,000","2,649,000","2,605,000","2,650,000","2,861,000","2,565,000","3,531,000","3,309,000","3,057,000","2,870,000","3,074,000","2,963,000","2,931,000","3,096,000","32,680,000","30,049,000","34,511,000","24,693,000","27,963,000","27,326,000","35,370,000","31,549,000","56,207,000","54,167,000","49,549,000","46,832,000","41,399,000","36,769,000","38,291,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,"0","0","0","11,183,000","11,180,000",,,,,,,,,,,,"0","12,129,000","11,177,000","4,983,000","5,000,000","5,000,000","6,000,000","6,000,000","6,000,000","2,653,000",,,,,,,"0","0",,"2,341,000","2,341,000","2,341,000","2,341,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,252,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,610,000","49,151,000","27,534,000","11,073,000","66,500,000","7,700,000","7,500,000","8,500,000","7,300,000","7,400,000","7,900,000","6,300,000","6,000,000","6,300,000","4,900,000","2,800,000","2,800,000","2,100,000","2,300,000","2,200,000","2,100,000","1,600,000","2,400,000","2,700,000","2,400,000","1,400,000","900,000"
	TotalNonCurrentAssets,"350,414,000","349,589,000","344,304,000","336,885,000","327,075,000","311,133,000","317,140,000","326,695,000","332,396,000","342,210,000","375,995,000","384,346,000","386,830,000","380,736,000","509,694,000","512,414,000","778,670,000","790,295,000","804,319,000","809,387,000","259,194,000","257,024,000","256,708,000","321,709,000","344,268,000","348,654,000","355,176,000","360,130,000","367,373,000","373,793,000","298,398,000","323,479,000","329,353,000","334,326,000","193,346,000","194,084,000","193,600,000","192,820,000","196,345,000","185,516,000","186,214,000","181,519,000","173,250,000","167,225,000","131,201,000","125,461,000","116,452,000","144,662,000","144,046,000","148,937,000","150,840,000","154,439,000","159,293,000","162,543,000","234,121,000","232,128,000","224,941,000","226,900,000","231,841,000","236,349,000","237,364,000","243,667,000","245,598,000","247,898,000","248,696,000","252,717,000","258,257,000","258,998,000","261,607,000","267,945,000","271,274,000","267,689,000","267,027,000","281,606,000","189,980,000","190,571,000","183,086,000","187,555,000","289,135,000","292,151,000","300,250,000","293,029,000","270,675,000","87,057,000","85,380,000","81,048,000","82,082,000","84,066,000","70,720,000","54,300,000","46,400,000","45,500,000","45,400,000","45,700,000","45,800,000","45,100,000","31,000,000","30,800,000","26,300,000","19,800,000","16,600,000","15,200,000","14,500,000","13,700,000","13,000,000","12,900,000","12,800,000","12,700,000","13,000,000","12,800,000","13,300,000","13,900,000"
		NetPPE,"131,928,000","128,556,000","120,332,000","109,976,000","94,755,000","75,546,000","76,333,000","82,151,000","85,450,000","90,164,000","88,273,000","92,304,000","90,611,000","80,284,000","80,626,000","79,268,000","83,100,000","85,058,000","84,403,000","82,546,000","63,684,000","60,646,000","57,557,000","62,981,000","80,225,000","79,590,000","80,521,000","80,002,000","80,301,000","78,752,000","80,720,000","83,141,000","86,912,000","89,139,000","95,698,000","96,949,000","96,714,000","98,302,000","99,058,000","97,068,000","91,998,000","86,067,000","76,232,000","62,397,000","48,981,000","42,320,000","45,490,000","59,118,000","56,968,000","59,389,000","59,294,000","60,513,000","63,275,000","64,372,000","66,493,000","66,458,000","65,661,000","66,142,000","69,505,000","72,105,000","71,675,000","73,510,000","71,684,000","72,317,000","69,784,000","69,806,000","70,377,000","70,808,000","70,563,000","73,513,000","73,586,000","73,496,000","70,903,000","72,742,000","55,554,000","54,887,000","55,021,000","55,872,000","72,655,000","74,711,000","76,699,000","78,547,000","75,493,000","62,981,000","61,423,000","60,094,000","60,609,000","63,030,000","44,936,000","41,900,000","37,200,000","37,100,000","36,900,000","37,200,000","36,300,000","35,400,000","21,600,000","21,500,000","17,000,000","12,600,000","10,800,000","9,800,000","8,900,000","8,000,000","7,600,000","7,400,000","7,300,000","7,100,000","7,200,000","7,400,000","7,500,000","8,000,000"
			GrossPPE,"296,560,000","289,455,000","278,685,000","266,567,000","248,015,000","225,365,000","222,761,000","224,761,000","224,246,000","225,793,000","222,090,000","222,341,000","216,734,000","204,211,000","200,144,000","194,187,000","193,524,000","197,020,000","193,138,000","187,118,000","164,877,000","159,505,000","154,294,000","158,795,000","183,813,000","179,843,000","178,184,000","176,061,000","174,624,000","170,542,000","80,720,000","83,141,000","86,912,000","180,701,000","95,698,000","96,949,000","96,714,000","177,860,000",,,,"155,390,000",,,,"113,454,000",,,,"158,901,000",,,,"163,374,000","161,412,000","161,377,000","160,580,000","161,061,000","163,064,000","164,541,000","162,449,000","161,597,000","156,541,000","156,301,000","150,448,000","147,760,000","146,152,000","143,615,000","140,640,000","141,078,000","142,802,000","141,929,000","136,554,000","135,246,000","116,301,000","114,663,000","114,362,000","112,750,000","127,481,000","129,537,000","131,525,000","133,373,000","114,294,000","101,782,000","100,224,000","98,895,000","104,216,000","88,920,000","63,334,000","63,600,000","55,500,000","54,800,000","52,800,000","53,100,000","51,200,000","49,100,000","32,700,000","31,800,000","26,700,000","19,600,000","17,800,000","16,300,000","14,200,000","13,300,000","12,900,000","12,700,000","11,600,000","11,400,000","11,500,000","11,700,000","10,100,000","10,600,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,"5,061,000","5,061,000","5,061,000","5,061,000","5,061,000","5,061,000","5,061,000","5,061,000","5,061,000","5,061,000","5,061,000","5,669,000","5,669,000","5,669,000","5,669,000","5,669,000","5,669,000","5,669,000","5,669,000","5,669,000","5,669,000","5,669,000","5,061,000","5,061,000","9,592,000","9,592,000","9,592,000","9,392,000","9,392,000","9,392,000",,,,"12,535,000",,,,"12,535,000",,,,"12,535,000",,,,"7,274,000",,,,"9,274,000",,,,"9,274,000",,,,"9,274,000",,,,"9,274,000",,,,"9,274,000",,,,"9,274,000",,,,"9,274,000",,,,"8,274,000",,,,"13,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
