name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,12/31/2004
				AccountsPayable,"560,331,000","613,307,000","532,919,000","613,566,000","490,860,000","575,954,000","643,315,000","664,288,000","417,397,000","618,194,000","483,627,000","607,382,000","377,401,000","560,884,000","499,467,000","691,163,000","470,378,000","561,108,000","482,897,000","483,210,000","294,857,000","409,679,000","254,222,000","332,060,000","184,243,000","200,460,000","274,285,000","375,431,000","252,051,000","210,432,000","273,687,000","334,001,000","166,920,000","165,456,000","184,405,000","217,925,000","127,327,000","143,689,000","112,187,000","145,649,000","95,844,000","100,527,000","103,343,000","118,237,000","88,678,000","84,679,000","90,815,000","81,183,000","68,586,000","68,710,000","59,257,000","70,174,000","61,901,000","72,435,000","63,265,000","57,803,000","48,236,000","55,012,000","67,022,000","54,273,000","35,964,000","42,718,000","38,302,000","38,890,000","24,761,000","31,699,000","29,583,000","20,620,000"
			CurrentAccruedExpenses,"317,963,000","460,165,000","388,275,000","346,530,000","311,905,000","378,859,000","309,096,000","266,399,000","267,115,000","374,694,000","309,305,000","304,063,000","268,187,000","340,415,000","303,399,000","258,567,000","276,888,000","296,841,000","266,074,000","232,680,000","217,310,000","208,750,000","238,284,000","170,226,000","224,076,000","192,935,000","188,266,000","150,824,000","137,482,000","147,681,000","143,299,000","110,649,000","103,844,000","133,729,000","109,344,000","77,935,000","66,969,000","85,077,000","81,802,000","59,626,000","40,970,000","69,285,000","54,008,000","44,654,000","38,473,000","55,138,000","43,685,000","30,880,000","30,817,000","40,885,000","41,949,000","29,291,000","25,353,000","25,905,000","33,201,000","28,599,000","24,192,000","36,111,000","32,875,000","20,279,000","15,889,000","25,403,000","22,639,000","13,932,000","12,291,000","11,449,000","11,252,000","14,526,000"
		CurrentProvisions,"159,628,000","164,294,000","174,274,000","179,407,000","191,979,000","203,399,000","197,496,000","199,016,000","208,172,000","219,424,000","209,785,000","241,456,000","270,612,000","301,421,000","303,457,000","303,730,000","353,020,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"134,833,000","138,664,000","142,566,000","145,014,000","160,918,000","162,561,000","156,885,000","398,408,000","729,758,000","125,900,000","119,446,000","116,219,000","107,250,000","25,000,000","100,000,000","27,000,000","162,000,000","152,000,000","297,000,000","177,000,000","77,000,000","27,000,000","277,000,000","177,000,000","167,000,000","42,000,000","342,124,000","42,737,000","43,347,000","28,951,000","19,524,000","19,650,000","104,812,000","104,972,000","5,034,000","5,112,000","8,787,000","9,132,000","41,552,000","42,387,000","43,330,000","6,882,000","36,046,000","5,567,000","5,984,000","6,865,000","8,067,000","8,186,000","8,994,000","9,275,000","8,292,000","8,276,000","7,311,000","32,433,000","22,602,000","12,800,000","6,008,000","4,576,000","12,612,000","3,048,000","3,469,000","3,442,000","3,626,000","3,815,000","3,845,000","3,808,000","29,587,000","42,345,000"
			CurrentDebt,,,,,,,,"250,000,000","600,000,000",,,,,"25,000,000","100,000,000","27,000,000","162,000,000","152,000,000","297,000,000","177,000,000","77,000,000","27,000,000","277,000,000","177,000,000","167,000,000","42,000,000","342,124,000","42,737,000","43,347,000","28,951,000","19,524,000","19,650,000","104,812,000","104,972,000","5,034,000","5,112,000","8,787,000","9,132,000","41,552,000","42,387,000","43,330,000","6,882,000","36,046,000","5,567,000","5,984,000","6,865,000","8,067,000","8,174,000","8,944,000","9,178,000","8,135,000","8,046,000","7,012,000","32,072,000","22,602,000","12,800,000","6,008,000","4,576,000","12,612,000","3,048,000","3,469,000","3,442,000","3,626,000","3,815,000","3,845,000","3,808,000","29,587,000","42,345,000"
				LineOfCredit,,,,"0","0",,,"250,000,000","600,000,000",,"0",,"0","0","75,000,000",,"135,000,000","125,000,000","270,000,000","150,000,000","50,000,000",,"250,000,000","150,000,000","140,000,000",,"300,000,000",,"0","0","0","0","100,000,000","100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,"25,000,000","25,000,000",,"27,000,000","27,000,000","27,000,000","27,000,000","27,000,000",,"27,000,000","27,000,000","27,000,000",,"42,124,000",,"43,347,000","28,951,000","19,524,000","19,650,000","4,812,000","4,972,000",,,,,,,,,,"5,567,000","5,984,000","6,865,000","8,067,000","8,174,000","8,944,000","9,178,000","8,135,000","8,046,000","7,012,000","32,072,000",,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"134,833,000","138,664,000","142,566,000","145,014,000","160,918,000","162,561,000","156,885,000","148,408,000","129,758,000","125,900,000","119,446,000","116,219,000","107,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","12,000","50,000","97,000","157,000","230,000","299,000","361,000",,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"418,000","474,000","1,038,000",,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"418,000","474,000","1,038,000",,,,,,,,,,,
		OtherCurrentLiabilities,"125,840,000","73,746,000","116,504,000","77,445,000","78,655,000","92,503,000","141,607,000","90,503,000","69,060,000","83,797,000","77,498,000","63,521,000","70,562,000","88,257,000","93,416,000","57,939,000","54,771,000","50,426,000","54,455,000","43,649,000","38,372,000","40,387,000","87,744,000","30,068,000","30,581,000","43,415,000","43,929,000","22,303,000","15,339,000","34,563,000","53,969,000","15,945,000","11,676,000","22,473,000","34,201,000","2,923,000","3,246,000","14,330,000","18,300,000","3,876,000","2,550,000","6,913,000","15,967,000","4,095,000","2,921,000","2,465,000","9,767,000","2,634,000","3,221,000","1,292,000","5,852,000","460,000","2,767,000","2,337,000","10,238,000",,"1,948,000",,"5,679,000",,"1,966,000",,,,"4,753,000","716,000","4,107,000","2,282,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,425,283,000","1,452,226,000","1,490,014,000","1,662,837,000","1,909,780,000","1,941,359,000","1,944,806,000","1,961,313,000","1,595,893,000","1,271,435,000","1,280,438,000","1,298,993,000","1,292,253,000","912,174,000","921,509,000","978,841,000","929,530,000","927,350,000","929,243,000","933,934,000","929,588,000","927,615,000","904,933,000","946,222,000","870,907,000","721,868,000","651,644,000","755,383,000","715,309,000","323,156,000","233,490,000","242,941,000","103,187,000","97,757,000","97,551,000","94,486,000","91,001,000","87,933,000","66,418,000","64,018,000","63,455,000","99,171,000","98,709,000","55,170,000","30,479,000","29,265,000","29,138,000","24,101,000","24,786,000","25,429,000","23,204,000","25,835,000","22,226,000","23,348,000","25,387,000","26,926,000","21,302,000","14,429,000","5,303,000","4,991,000","5,407,000","3,417,000","3,989,000","4,764,000","4,881,000","5,185,000","36,244,000","9,967,000"
		LongTermDebtAndCapitalLeaseObligation,"1,341,269,000","1,365,642,000","1,390,980,000","1,562,161,000","1,811,243,000","1,842,970,000","1,870,138,000","1,880,414,000","1,507,035,000","1,173,322,000","1,180,485,000","1,193,061,000","1,185,044,000","703,834,000","703,455,000","752,370,000","758,705,000","765,046,000","771,382,000","777,717,000","784,052,000","790,388,000","796,768,000","838,116,000","767,525,000","627,000,000","562,550,000","673,003,000","633,500,000","255,250,000","172,124,000","176,987,000","46,846,000","47,951,000","49,148,000","50,387,000","51,658,000","52,757,000","30,682,000","31,499,000","32,451,000","70,842,000","73,470,000","31,290,000","7,660,000","9,077,000","10,476,000","7,406,000","8,921,000","10,948,000","9,985,000","12,057,000","11,342,000","13,158,000","14,962,000","16,775,000","12,807,000","9,756,000","2,003,000","2,458,000","2,961,000","2,815,000","3,593,000","4,437,000","4,605,000","4,583,000","26,955,000","2,788,000"
			LongTermDebt,"672,286,000","662,531,000","662,903,000","804,621,000","1,009,951,000","1,003,556,000","997,347,000","987,949,000","593,281,000","592,687,000","591,995,000","591,396,000","590,431,000","703,834,000","703,455,000","752,370,000","758,705,000","765,046,000","771,382,000","777,717,000","784,052,000","790,388,000","796,768,000","838,116,000","767,525,000","627,000,000","562,550,000","673,003,000","633,500,000","255,250,000","172,124,000","176,987,000","46,846,000","47,951,000","49,148,000","50,387,000","51,658,000","52,757,000","30,682,000","31,499,000","32,451,000","70,842,000","73,470,000","31,290,000","7,660,000","9,077,000","10,476,000","7,406,000","8,921,000","10,948,000","9,985,000","12,045,000","11,292,000","13,061,000","14,805,000","16,533,000","12,807,000","9,756,000","1,436,000","1,772,000","2,158,000","1,893,000","2,552,000","3,225,000","3,180,000","2,868,000","24,919,000","100,000"
			LongTermCapitalLeaseObligation,"668,983,000","703,111,000","728,077,000","757,540,000","801,292,000","839,414,000","872,791,000","892,465,000","913,754,000","580,635,000","588,490,000","601,665,000","594,613,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","12,000","50,000","97,000","157,000","242,000",,,"567,000","686,000","803,000","922,000","1,041,000","1,212,000","1,425,000","1,715,000","2,036,000","2,688,000"
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"330,000","586,000","289,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"330,000","586,000","289,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,488,000","6,692,000"
		OtherNonCurrentLiabilities,"84,014,000","86,584,000","99,034,000","100,676,000","98,537,000","98,389,000","74,668,000","80,899,000","88,858,000","98,113,000","99,953,000","105,932,000","107,209,000","208,340,000","218,054,000","226,471,000","170,825,000","162,304,000","157,861,000","156,217,000","145,536,000","137,227,000","108,165,000","108,106,000","103,382,000","94,868,000","89,094,000","82,380,000","81,809,000","67,906,000","61,366,000","65,954,000","56,341,000","49,806,000","48,403,000","44,099,000","39,343,000","35,176,000","35,736,000","32,519,000","31,004,000","28,329,000","25,239,000","23,880,000","22,819,000","20,188,000","18,662,000","16,695,000","15,865,000","14,481,000","13,219,000","13,778,000","10,884,000","10,190,000","10,425,000","10,151,000","8,495,000","4,673,000","3,300,000","2,533,000","2,446,000","602,000","396,000","327,000","276,000","272,000","215,000","198,000"
TotalEquityGrossMinorityInterest,"1,728,954,000","2,088,994,000","1,977,749,000","1,846,710,000","1,770,199,000","1,675,993,000","1,470,346,000","1,423,414,000","1,550,180,000","2,150,087,000","2,153,666,000","2,048,274,000","2,049,807,000","2,016,871,000","2,005,921,000","1,923,912,000","2,017,732,000","2,018,642,000","2,100,696,000","2,023,771,000","2,020,033,000","2,030,900,000","1,923,154,000","1,771,348,000","1,741,317,000","1,668,222,000","1,535,254,000","1,415,580,000","1,384,526,000","1,350,300,000","1,254,141,000","1,140,759,000","1,108,577,000","1,053,354,000","966,455,000","877,007,000","843,158,000","816,922,000","758,380,000","689,133,000","674,088,000","636,432,000","592,065,000","538,466,000","525,175,000","496,966,000","461,391,000","423,115,000","412,847,000","399,997,000","377,514,000","347,668,000","338,758,000","331,097,000","319,775,000","290,851,000","285,805,000","280,485,000","260,779,000","235,271,000","226,623,000","214,388,000","196,413,000","167,682,000","160,700,000","150,830,000","33,750,000","21,237,000"
	StockholdersEquity,"1,728,954,000","2,088,994,000","1,977,749,000","1,846,710,000","1,770,199,000","1,675,993,000","1,470,346,000","1,423,414,000","1,550,180,000","2,150,087,000","2,153,666,000","2,048,274,000","2,049,807,000","2,016,871,000","2,005,921,000","1,923,912,000","2,017,732,000","2,018,642,000","2,100,696,000","2,023,771,000","2,020,033,000","2,030,900,000","1,923,154,000","1,771,348,000","1,741,317,000","1,668,222,000","1,535,254,000","1,415,580,000","1,384,526,000","1,350,300,000","1,254,141,000","1,140,759,000","1,108,577,000","1,053,354,000","966,455,000","877,007,000","843,158,000","816,922,000","758,380,000","689,133,000","674,088,000","636,432,000","592,065,000","538,466,000","525,175,000","496,966,000","461,391,000","423,115,000","412,847,000","399,997,000","377,514,000","347,668,000","338,758,000","331,097,000","319,775,000","290,851,000","285,805,000","280,485,000","260,779,000","235,271,000","226,623,000","214,388,000","196,413,000","167,682,000","160,700,000","150,830,000","33,750,000","21,237,000"
		CapitalStock,"153,000","158,000","158,000","155,000","151,000","150,000","150,000","150,000","150,000","149,000","149,000","149,000","149,000","148,000","148,000","148,000","148,000","146,000","146,000","147,000","147,000","145,000","145,000","146,000","146,000","72,000","72,000","72,000","72,000","71,000","72,000","71,000","71,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","18,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","13,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","15,000","15,000","16,000","15,000","12,000","12,000"
			CommonStock,"153,000","158,000","158,000","155,000","151,000","150,000","150,000","150,000","150,000","149,000","149,000","149,000","149,000","148,000","148,000","148,000","148,000","146,000","146,000","147,000","147,000","145,000","145,000","146,000","146,000","72,000","72,000","72,000","72,000","71,000","72,000","71,000","71,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000","18,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","13,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","15,000","15,000","16,000","15,000","12,000","12,000"
		AdditionalPaidInCapital,"1,046,961,000","1,108,613,000","1,096,856,000","1,084,018,000","1,072,401,000","1,061,173,000","1,050,983,000","1,044,055,000","985,831,000","973,717,000","960,451,000","946,488,000","931,352,000","916,628,000","915,449,000","901,851,000","882,721,000","872,266,000","864,920,000","852,230,000","835,681,000","823,484,000","816,390,000","787,091,000","702,972,000","636,630,000","603,123,000","572,263,000","554,928,000","508,350,000","490,578,000","458,854,000","443,132,000","397,283,000","373,416,000","359,404,000","342,153,000","321,338,000","313,412,000","301,760,000","291,660,000","268,223,000","256,115,000","247,597,000","240,626,000","224,887,000","213,272,000","206,898,000","201,963,000","197,342,000","190,576,000","185,943,000","178,128,000","174,725,000","171,579,000","168,264,000","164,615,000","162,362,000","159,727,000","154,615,000","151,847,000","148,562,000","142,537,000","129,943,000","125,539,000","124,803,000","10,763,000","7,733,000"
		RetainedEarnings,"721,926,000","1,027,833,000","918,664,000","806,140,000","747,231,000","673,855,000","490,071,000","450,750,000","634,452,000","1,226,986,000","1,242,437,000","1,141,129,000","1,158,482,000","1,139,082,000","1,134,684,000","1,060,402,000","1,155,946,000","1,184,441,000","1,272,556,000","1,218,426,000","1,232,416,000","1,259,414,000","1,156,650,000","1,029,371,000","1,082,027,000","1,076,533,000","971,117,000","870,640,000","856,640,000","856,687,000","770,484,000","681,380,000","664,870,000","653,842,000","590,582,000","517,798,000","500,946,000","493,181,000","443,437,000","386,454,000","380,248,000","366,164,000","333,612,000","287,813,000","281,825,000","270,021,000","247,074,000","212,780,000","209,278,000","202,188,000","186,986,000","161,412,000","159,973,000","156,011,000","147,690,000","122,027,000","120,652,000","117,782,000","100,907,000","80,877,000","75,165,000","66,376,000","54,525,000","38,556,000","36,132,000","28,067,000","24,584,000","13,655,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-522,000","-325,000",,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-40,086,000","-47,610,000","-37,929,000","-43,603,000","-49,584,000","-59,185,000","-70,858,000","-71,541,000","-70,253,000","-50,765,000","-49,371,000","-39,492,000","-40,176,000","-38,987,000","-44,360,000","-38,489,000","-21,083,000","-38,211,000","-36,926,000","-47,032,000","-48,211,000","-52,143,000","-50,031,000","-45,260,000","-43,828,000","-45,013,000","-39,058,000","-27,395,000","-27,114,000","-14,808,000","-6,993,000","454,000","504,000","2,194,000","2,422,000","-230,000","24,000","2,368,000","1,496,000","884,000","2,162,000","2,028,000","2,321,000","3,039,000","2,707,000","2,041,000","1,028,000","3,420,000","1,597,000","464,000","-45,000","325,000","683,000","405,000","490,000","544,000",,,"129,000","-237,000","-405,000","-566,000","-664,000","-832,000","-987,000","-2,055,000","-1,609,000","-163,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,000","-14,000","-16,000","-28,000","-42,000","-60,000",,,,,,,,,,,,,,
TotalCapitalization,"2,401,240,000","2,751,525,000","2,640,652,000","2,651,331,000","2,780,150,000","2,679,549,000","2,467,693,000","2,411,363,000","2,143,461,000","2,742,774,000","2,745,661,000","2,639,670,000","2,640,238,000","2,720,705,000","2,709,376,000","2,676,282,000","2,776,437,000","2,783,688,000","2,872,078,000","2,801,488,000","2,804,085,000","2,821,288,000","2,719,922,000","2,609,464,000","2,508,842,000","2,295,222,000","2,097,804,000","2,088,583,000","2,018,026,000","1,605,550,000","1,426,265,000","1,317,746,000","1,155,423,000","1,101,305,000","1,015,603,000","927,394,000","894,816,000","869,679,000","789,062,000","720,632,000","706,539,000","707,274,000","665,535,000","569,756,000","532,835,000","506,043,000","471,867,000","430,521,000","421,768,000","410,945,000","387,499,000","359,713,000","350,050,000","344,158,000","334,580,000","307,384,000","298,612,000","290,241,000","262,215,000","237,043,000","228,781,000","216,281,000","198,965,000","170,907,000","163,880,000","153,698,000","58,669,000","21,337,000"
CommonStockEquity,"1,728,954,000","2,088,994,000","1,977,749,000","1,846,710,000","1,770,199,000","1,675,993,000","1,470,346,000","1,423,414,000","1,550,180,000","2,150,087,000","2,153,666,000","2,048,274,000","2,049,807,000","2,016,871,000","2,005,921,000","1,923,912,000","2,017,732,000","2,018,642,000","2,100,696,000","2,023,771,000","2,020,033,000","2,030,900,000","1,923,154,000","1,771,348,000","1,741,317,000","1,668,222,000","1,535,254,000","1,415,580,000","1,384,526,000","1,350,300,000","1,254,141,000","1,140,759,000","1,108,577,000","1,053,354,000","966,455,000","877,007,000","843,158,000","816,922,000","758,380,000","689,133,000","674,088,000","636,432,000","592,065,000","538,466,000","525,175,000","496,966,000","461,391,000","423,115,000","412,847,000","399,997,000","377,514,000","347,668,000","338,758,000","331,097,000","319,775,000","290,851,000","285,805,000","280,485,000","260,779,000","235,271,000","226,623,000","214,388,000","196,413,000","167,682,000","160,700,000","150,830,000","33,750,000","21,237,000"
CapitalLeaseObligations,"803,816,000","841,775,000","870,643,000","902,554,000","962,210,000","1,001,975,000","1,029,676,000","1,040,873,000","1,043,512,000","706,535,000","707,936,000","717,884,000","701,863,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","12,000","50,000","97,000","157,000","242,000","349,000","458,000","157,000","242,000",,,"567,000","686,000","803,000","922,000","1,041,000","1,212,000","1,425,000","1,715,000","2,036,000","2,688,000"
NetTangibleAssets,"1,226,866,000","1,582,769,000","1,468,109,000","1,335,059,000","1,259,681,000","1,160,484,000","939,441,000","897,798,000","1,024,018,000","1,563,563,000","1,574,057,000","1,459,985,000","1,460,963,000","1,428,584,000","1,410,921,000","1,326,872,000","1,406,600,000","1,415,973,000","1,492,732,000","1,383,459,000","1,386,666,000","1,402,999,000","1,278,003,000","1,120,358,000","1,079,205,000","1,007,355,000","863,690,000","740,063,000","701,959,000","1,200,814,000","1,101,935,000","986,588,000","953,618,000","907,013,000","962,734,000","873,209,000","839,316,000","812,439,000","753,565,000","683,911,000","669,440,000","630,897,000","589,149,000","535,017,000","521,193,000","493,052,000","457,243,000","418,458,000","407,679,000","394,316,000","371,311,000","340,944,000","333,694,000","325,627,000","313,898,000","285,154,000","279,722,000","274,015,000","253,923,000","228,029,000","219,123,000","206,513,000","188,163,000","167,682,000","160,700,000","150,830,000","33,750,000","21,237,000"
WorkingCapital,"1,534,230,000","1,886,123,000","1,773,406,000","1,781,223,000","1,923,401,000","1,809,699,000","1,524,942,000","1,470,395,000","1,176,505,000","1,280,200,000","1,259,428,000","1,111,806,000","1,112,696,000","1,277,651,000","1,287,291,000","1,223,116,000","1,274,948,000","1,277,304,000","1,356,416,000","1,229,931,000","1,278,489,000","1,279,337,000","1,169,311,000","1,139,831,000","1,162,883,000","1,019,953,000","924,507,000","966,641,000","986,260,000","1,127,772,000","973,424,000","888,074,000","737,905,000","702,181,000","789,931,000","708,060,000","681,112,000","651,370,000","588,461,000","525,757,000","511,408,000","506,056,000","462,640,000","448,774,000","422,048,000","406,703,000","384,011,000","344,667,000","335,614,000","327,838,000","304,041,000","277,690,000","266,874,000","263,313,000","258,061,000","233,523,000","229,885,000","226,546,000","201,787,000","183,943,000","181,581,000","173,389,000","165,208,000","145,997,000","140,830,000","134,118,000","47,847,000","16,690,000"
InvestedCapital,"2,401,240,000","2,751,525,000","2,640,652,000","2,651,331,000","2,780,150,000","2,679,549,000","2,467,693,000","2,661,363,000","2,743,461,000","2,742,774,000","2,745,661,000","2,639,670,000","2,640,238,000","2,745,705,000","2,809,376,000","2,703,282,000","2,938,437,000","2,935,688,000","3,169,078,000","2,978,488,000","2,881,085,000","2,848,288,000","2,996,922,000","2,786,464,000","2,675,842,000","2,337,222,000","2,439,928,000","2,131,320,000","2,061,373,000","1,634,501,000","1,445,789,000","1,337,396,000","1,260,235,000","1,206,277,000","1,020,637,000","932,506,000","903,603,000","878,811,000","830,614,000","763,019,000","749,869,000","714,156,000","701,581,000","575,323,000","538,819,000","512,908,000","479,934,000","438,695,000","430,712,000","420,123,000","395,634,000","367,759,000","357,062,000","376,230,000","357,182,000","320,184,000","304,620,000","294,817,000","274,827,000","240,091,000","232,250,000","219,723,000","202,591,000","174,722,000","167,725,000","157,506,000","88,256,000","63,682,000"
TangibleBookValue,"1,226,866,000","1,582,769,000","1,468,109,000","1,335,059,000","1,259,681,000","1,160,484,000","939,441,000","897,798,000","1,024,018,000","1,563,563,000","1,574,057,000","1,459,985,000","1,460,963,000","1,428,584,000","1,410,921,000","1,326,872,000","1,406,600,000","1,415,973,000","1,492,732,000","1,383,459,000","1,386,666,000","1,402,999,000","1,278,003,000","1,120,358,000","1,079,205,000","1,007,355,000","863,690,000","740,063,000","701,959,000","1,200,814,000","1,101,935,000","986,588,000","953,618,000","907,013,000","962,734,000","873,209,000","839,316,000","812,439,000","753,565,000","683,911,000","669,440,000","630,897,000","589,149,000","535,017,000","521,193,000","493,052,000","457,243,000","418,458,000","407,679,000","394,316,000","371,311,000","340,944,000","333,694,000","325,627,000","313,898,000","285,154,000","279,722,000","274,015,000","253,923,000","228,029,000","219,123,000","206,513,000","188,163,000","167,682,000","160,700,000","150,830,000","33,750,000","21,237,000"
TotalDebt,"1,476,102,000","1,504,306,000","1,533,546,000","1,707,175,000","1,972,161,000","2,005,531,000","2,027,023,000","2,278,822,000","2,236,793,000","1,299,222,000","1,299,931,000","1,309,280,000","1,292,294,000","728,834,000","803,455,000","779,370,000","920,705,000","917,046,000","1,068,382,000","954,717,000","861,052,000","817,388,000","1,073,768,000","1,015,116,000","934,525,000","669,000,000","904,674,000","715,740,000","676,847,000","284,201,000","191,648,000","196,637,000","151,658,000","152,923,000","54,182,000","55,499,000","60,445,000","61,889,000","72,234,000","73,886,000","75,781,000","77,724,000","109,516,000","36,857,000","13,644,000","15,942,000","18,543,000","15,592,000","17,915,000","20,223,000","18,277,000","20,333,000","18,653,000","45,591,000","37,564,000","29,575,000","18,815,000","14,332,000","14,615,000","5,506,000","6,430,000","6,257,000","7,219,000","8,252,000","8,450,000","8,391,000","56,542,000","45,133,000"
NetDebt,,,,,,,"131,738,000","158,540,000","233,963,000",,"175,392,000","135,670,000","301,705,000","171,431,000","634,773,000","582,491,000","637,061,000","604,563,000","810,380,000","789,032,000","688,924,000","566,918,000","893,814,000","893,900,000","777,524,000","539,148,000","745,276,000","544,504,000","444,807,000",,,,,,,,,,,,,,"41,657,000",,,,,,,,,,,,,"16,008,000","1,224,000",,,,,,,,,,"54,182,000","41,360,000"
ShareIssued,"461,590,777","476,262,051","476,087,184","468,219,127","457,006,570","455,007,353","454,668,870","454,264,488","454,050,991","451,767,410","451,532,360","451,247,092","450,918,569","448,582,282","448,324,510","444,882,945","444,040,950","442,082,502","441,629,581","440,922,584","440,266,295","438,438,959","438,152,645","437,293,016","619,867,788","397,742,936","395,931,768","395,623,052","394,923,942","391,191,976","389,718,888","387,806,846","386,836,140","363,257,416","361,536,196","359,626,324","357,346,092","355,144,424","353,783,580","351,897,584","339,108,008","335,219,008","412,698,896","412,353,296","413,062,376","409,282,840","407,840,568","407,099,208","405,163,384","401,981,176","401,163,784","399,730,088","392,372,632","392,372,632","392,372,632","392,372,632","391,586,880","390,029,688","388,794,848","387,498,720","385,353,960","382,447,256","380,684,520","378,843,464","376,324,928","378,843,464","375,727,880","375,727,880"
OrdinarySharesNumber,"461,590,777","476,262,051","476,087,184","468,219,127","457,006,570","455,007,353","454,668,870","454,264,488","454,050,991","451,767,410","451,532,360","451,247,092","450,918,569","448,582,282","448,324,510","444,882,945","444,040,950","442,082,502","441,629,581","440,922,584","440,266,295","438,438,959","438,152,645","437,293,016","619,867,788","397,742,936","395,931,768","395,623,052","394,923,942","391,191,976","389,718,888","387,806,846","386,836,140","363,257,416","361,536,196","359,626,324","357,346,092","355,144,424","353,783,580","351,897,584","339,108,008","335,219,008","412,698,896","412,353,296","413,062,376","409,282,840","407,840,568","407,099,208","405,163,384","401,981,176","401,163,784","399,730,088","392,372,632","392,372,632","392,372,632","392,372,632","391,586,880","390,029,688","388,794,848","387,498,720","385,353,960","382,447,256","380,684,520","378,843,464","376,324,928","378,843,464","375,727,880","375,727,880"
