name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019,03/31/2016
			GrossPPE,"43,594,000","63,271,000","27,235,000","26,629,000","26,144,000","42,161,000","19,792,000","37,998,000","22,484,000"
				Properties,,"0",,,,"0",,"0","0"
				MachineryFurnitureEquipment,,"29,098,000",,,,"23,255,000",,"19,443,000","18,491,000"
				OtherProperties,"43,594,000","31,042,000","27,235,000","26,629,000","26,144,000","15,780,000","19,792,000","15,637,000","1,400,000"
				Leases,,"3,131,000",,,,"3,126,000",,"2,918,000","2,593,000"
			AccumulatedDepreciation,,"-23,100,000",,,,"-20,321,000",,"-18,242,000","-13,500,000"
		GoodwillAndOtherIntangibleAssets,"829,337,000","842,816,000","301,679,000","309,983,000","324,571,000","241,450,000","246,488,000","266,310,000","376,835,000"
			Goodwill,"147,968,000","147,623,000","52,885,000","52,135,000","53,529,000","49,800,000","49,800,000","49,800,000","58,694,000"
			OtherIntangibleAssets,"681,369,000","695,193,000","248,794,000","257,848,000","271,042,000","191,650,000","196,688,000","216,510,000","318,141,000"
		InvestmentsAndAdvances,"28,811,000","29,291,000","29,317,000","19,483,000","21,158,000","19,382,000","19,856,000","3,308,000",
		NonCurrentDeferredAssets,"0","481,000","481,000","481,000","481,000",,,,"89,000"
			NonCurrentDeferredTaxesAssets,"0","481,000","481,000","481,000","481,000",,,,"89,000"
		OtherNonCurrentAssets,"50,000,000","50,000,000","50,000,000",,,,,,"371,000"
TotalLiabilitiesNetMinorityInterest,"675,219,000","692,073,000","424,293,000","427,272,000","422,793,000","350,306,000","333,938,000","326,790,000","299,962,000"
	CurrentLiabilities,"171,522,000","180,859,000","160,705,000","158,186,000","149,027,000","122,589,000","111,734,000","89,015,000","86,799,000"
		PayablesAndAccruedExpenses,"116,917,000","116,341,000","90,596,000","88,739,000","75,026,000","68,490,000","62,309,000","44,618,000","29,084,000"
			Payables,"38,236,000","25,054,000","10,918,000","12,266,000","12,940,000","6,856,000","11,298,000","8,995,000","18,114,000"
				AccountsPayable,"22,500,000","16,915,000","10,897,000","9,881,000","10,283,000","4,422,000","8,790,000","6,440,000","9,819,000"
				TotalTaxPayable,"15,736,000","8,139,000","21,000","2,385,000","2,657,000","2,434,000","2,508,000","2,555,000","3,319,000"
					IncomeTaxPayable,,,,,,,,,"3,319,000"
				OtherPayable,,,,,,,,,"4,976,000"
			CurrentAccruedExpenses,"78,681,000","91,287,000","79,678,000","76,473,000","62,086,000","61,634,000","51,011,000","35,623,000","10,970,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"10,202,000","21,540,000","17,862,000","18,807,000","16,824,000","16,929,000","14,200,000","18,778,000","11,269,000"
		CurrentDebtAndCapitalLeaseObligation,"20,292,000","18,038,000","15,000,000","15,000,000","15,000,000","15,000,000","16,250,000","10,000,000","39,290,000"
			CurrentDebt,"20,292,000","18,038,000","15,000,000","15,000,000","15,000,000","15,000,000","16,250,000","10,000,000","37,972,000"
				CurrentNotesPayable,,,,,,,,,"23,597,000"
				OtherCurrentBorrowings,"20,292,000",,"15,000,000","15,000,000","15,000,000",,"16,250,000",,"14,375,000"
			CurrentCapitalLeaseObligation,,,,,,,,,"1,318,000"
		OtherCurrentLiabilities,"24,111,000","24,940,000","37,247,000","35,640,000","42,177,000","22,170,000","18,975,000","15,619,000","7,156,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"503,697,000","511,214,000","263,588,000","269,086,000","273,766,000","227,717,000","222,204,000","237,775,000","213,163,000"
		LongTermDebtAndCapitalLeaseObligation,"348,039,000","339,644,000","162,437,000","166,084,000","169,731,000","173,378,000","177,025,000","187,965,000","146,565,000"
			LongTermDebt,"348,039,000","339,644,000","162,437,000","166,084,000","169,731,000","173,378,000","177,025,000","187,965,000","145,535,000"
			LongTermCapitalLeaseObligation,,,,,,,,,"1,030,000"
		NonCurrentDeferredLiabilities,"116,020,000","133,518,000","47,687,000","48,410,000","48,963,000","3,362,000","3,436,000","3,874,000","8,649,000"
			NonCurrentDeferredTaxesLiabilities,"116,020,000","133,518,000","47,687,000","48,410,000","48,963,000","3,362,000","3,436,000","3,874,000","8,649,000"
		EmployeeBenefits,,"0","0","0","0","29,249,000","22,086,000","25,255,000",
		OtherNonCurrentLiabilities,"39,638,000","38,052,000","53,464,000","54,592,000","55,072,000","21,728,000","19,657,000","20,681,000","57,949,000"
TotalEquityGrossMinorityInterest,"521,918,000","533,789,000","230,497,000","219,364,000","220,282,000","144,160,000","145,339,000","145,617,000","186,302,000"
	StockholdersEquity,"449,776,000","458,924,000","152,503,000","141,557,000","142,390,000","142,241,000","143,219,000","142,982,000","186,302,000"
		CapitalStock,"78,000","75,000","57,000","57,000","57,000","285,173,000","285,173,000","285,147,000",
			PreferredStock,,,,,"0",,,,
			CommonStock,"78,000","75,000","57,000","57,000","57,000","285,173,000","285,173,000","285,147,000",
		AdditionalPaidInCapital,"467,940,000","465,272,000","158,480,000","146,199,000","142,923,000",,,,
		RetainedEarnings,"-17,879,000","-6,602,000","-6,238,000","-5,167,000","-1,041,000","-144,539,000","-142,176,000","-141,700,000","-97,975,000"
		GainsLossesNotAffectingRetainedEarnings,"-363,000","179,000","204,000","468,000","451,000","1,607,000","222,000","-465,000","-560,000"
		OtherEquityInterest,,,,,,,,,"284,837,000"
	MinorityInterest,"72,142,000","74,865,000","77,994,000","77,807,000","77,892,000","1,919,000","2,120,000","2,635,000",
TotalCapitalization,"797,815,000","798,568,000","314,940,000","307,641,000","312,121,000","315,619,000","320,244,000","330,947,000","331,837,000"
CommonStockEquity,"449,776,000","458,924,000","152,503,000","141,557,000","142,390,000","142,241,000","143,219,000","142,982,000","186,302,000"
CapitalLeaseObligations,,,,,,,,,"2,348,000"
NetTangibleAssets,"-379,561,000","-383,892,000","-149,176,000","-168,426,000","-182,181,000","-99,209,000","-103,269,000","-123,328,000","-190,533,000"
WorkingCapital,"73,873,000","82,244,000","85,373,000","131,874,000","121,694,000","89,205,000","81,407,000","94,018,000","13,186,000"
InvestedCapital,"818,107,000","816,606,000","329,940,000","322,641,000","327,121,000","330,619,000","336,494,000","340,947,000","369,809,000"
TangibleBookValue,"-379,561,000","-383,892,000","-149,176,000","-168,426,000","-182,181,000","-99,209,000","-103,269,000","-123,328,000","-190,533,000"
TotalDebt,"368,331,000","357,682,000","177,437,000","181,084,000","184,731,000","188,378,000","193,275,000","197,965,000","185,855,000"
NetDebt,"340,957,000","313,749,000","96,520,000","45,019,000","60,484,000","101,539,000","120,797,000","133,445,000","177,341,000"
ShareIssued,"61,357,270","59,548,504","41,097,292","41,062,652","41,038,589","37,697,158","37,697,158","37,697,158","33,299,383"
OrdinarySharesNumber,"61,357,270","59,548,504","41,097,292","41,062,652","41,038,589","37,697,158","37,697,158","37,697,158","33,299,383"
