name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,12/31/2010
TotalCapitalization,"3,287,691,000","3,308,493,000","3,174,318,000","3,191,492,000","3,189,796,000","3,191,898,000","3,032,862,000","3,591,085,000","3,659,353,000","2,897,094,000","2,891,196,000","3,135,052,000","3,143,861,000","3,157,415,000","3,120,230,000","3,113,032,000","3,091,809,000","2,857,003,000","2,730,921,000","2,729,635,000","2,765,072,000","2,766,467,000","2,753,391,000","2,180,751,000","2,142,584,000","2,157,145,000","2,145,979,000","2,126,084,000","2,090,410,000","2,080,290,000","2,030,933,000","1,612,273,000","1,585,069,000","1,051,519,000","1,016,121,000","1,017,690,000","985,630,000","971,538,000","941,063,000","929,165,000","944,651,000","927,152,000","858,305,000"
PreferredStockEquity,,,,"29,940,000","29,940,000","29,940,000","29,940,000","29,940,000","29,940,000","29,151,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,004,000","8,261,000",,,,,,,,,,,,
CommonStockEquity,"978,421,000","998,128,000","1,038,978,000","1,055,659,000","1,053,495,000","1,055,249,000","1,069,269,000","1,080,221,000","1,148,584,000","1,228,520,000","1,222,019,000","1,215,647,000","1,224,689,000","1,238,482,000","1,201,546,000","1,194,533,000","1,173,529,000","1,168,282,000","1,153,631,000","1,150,136,000","1,156,273,000","1,154,136,000","1,137,558,000","521,596,000","520,068,000","524,729,000","516,571,000","492,677,000","482,043,000","468,638,000","432,765,000","383,410,000","381,524,000","-31,618,000","-29,373,000","-25,176,000","-10,859,000","-19,737,000","-23,386,000","-7,990,000","4,946,000","-10,195,000","-10,758,000"
CapitalLeaseObligations,"28,842,000","28,892,000","28,945,000","28,998,000","29,051,000","29,104,000","29,154,000","29,205,000","29,256,000","29,307,000","29,355,000","29,404,000","29,452,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"151,996,000","169,745,000","208,637,000","223,360,000","219,239,000","219,035,000","231,097,000","240,091,000","306,496,000","384,475,000","376,016,000","367,686,000","374,770,000","386,605,000","347,712,000","338,741,000","315,779,000","308,574,000","291,965,000","286,513,000","290,692,000","286,597,000","268,061,000","-349,859,000","-353,345,000","-350,641,000","-360,757,000","-386,609,000","-672,287,000","-704,976,000","-763,471,000","-397,146,000","-409,741,000","-31,618,000","-29,373,000","-25,176,000","-10,859,000","-19,737,000","-23,386,000","-7,990,000","4,946,000","-10,195,000","-10,758,000"
WorkingCapital,"600,017,000","614,896,000","751,791,000","735,510,000","713,134,000","706,497,000","549,197,000","1,099,842,000","1,162,046,000","380,962,000","433,125,000","707,165,000","759,812,000","795,255,000","801,046,000","827,733,000","857,057,000","646,863,000","572,282,000","601,008,000","658,533,000","683,565,000","704,359,000","156,808,000","151,877,000","163,290,000","153,279,000","159,728,000","124,379,000","155,919,000","150,363,000","155,535,000","133,399,000","171,609,000","140,503,000","167,803,000","151,145,000","147,130,000","138,907,000","147,236,000","180,400,000","172,706,000","158,814,000"
InvestedCapital,"3,287,691,000","3,308,493,000","3,174,318,000","3,191,492,000","3,189,796,000","3,191,898,000","3,032,862,000","3,591,085,000","3,659,353,000","2,897,094,000","2,891,196,000","3,135,052,000","3,143,861,000","3,157,415,000","3,120,230,000","3,113,032,000","3,091,809,000","2,857,003,000","2,730,921,000","2,729,635,000","2,765,072,000","2,766,467,000","2,753,391,000","2,180,751,000","2,142,584,000","2,157,145,000","2,145,979,000","2,126,084,000","2,090,410,000","2,080,290,000","2,030,933,000","1,612,273,000","1,585,069,000","1,083,137,000","1,045,494,000","1,042,866,000","996,489,000","971,538,000","941,063,000","929,165,000","944,651,000","927,152,000","858,305,000"
TangibleBookValue,"151,996,000","169,745,000","208,637,000","223,360,000","219,239,000","219,035,000","231,097,000","240,091,000","306,496,000","384,475,000","376,016,000","367,686,000","374,770,000","386,605,000","347,712,000","338,741,000","315,779,000","308,574,000","291,965,000","286,513,000","290,692,000","286,597,000","268,061,000","-349,859,000","-353,345,000","-350,641,000","-360,757,000","-386,609,000","-672,287,000","-704,976,000","-763,471,000","-397,146,000","-409,741,000","-31,618,000","-29,373,000","-25,176,000","-10,859,000","-19,737,000","-23,386,000","-7,990,000","4,946,000","-10,195,000","-10,758,000"
TotalDebt,"2,338,112,000","2,339,257,000","2,164,285,000","2,164,831,000","2,165,352,000","2,165,753,000","1,992,747,000","2,540,069,000","2,540,025,000","1,697,881,000","1,698,532,000","1,948,809,000","1,948,624,000","1,918,933,000","1,918,684,000","1,918,499,000","1,918,280,000","1,688,721,000","1,577,290,000","1,579,499,000","1,608,799,000","1,612,331,000","1,615,833,000","1,659,155,000","1,622,516,000","1,632,416,000","1,629,408,000","1,633,407,000","1,608,367,000","1,611,652,000","1,598,168,000","1,228,863,000","1,203,545,000","1,083,137,000","1,045,494,000","1,042,866,000","996,489,000","991,275,000","964,449,000","937,155,000","939,705,000","937,347,000","869,063,000"
NetDebt,"1,879,554,000","1,886,670,000","1,553,152,000","1,595,229,000","1,569,199,000","1,609,935,000","1,590,505,000","1,637,894,000","1,501,786,000","1,434,628,000","1,375,467,000","1,544,070,000","1,676,262,000","1,713,952,000","1,688,939,000","1,666,702,000","1,227,809,000","1,224,377,000","1,145,185,000","1,138,541,000","1,076,357,000","1,057,960,000","1,021,536,000","1,623,701,000","1,578,076,000","1,585,731,000","1,583,020,000","1,599,186,000","1,571,904,000","1,565,920,000","1,545,250,000","1,187,072,000","1,158,842,000","977,537,000","964,978,000","937,287,000","944,990,000","898,040,000","900,573,000","846,760,000","853,389,000","811,423,000","781,032,000"
ShareIssued,"169,726,000","170,128,558","173,292,000","173,400,000","172,331,871","171,565,404","172,992,089","173,346,579","177,128,009","181,894,396","180,149,553","178,020,905","176,593,237","174,910,626","169,220,903","167,704,632","164,369,210","161,477,044","159,427,448","158,573,500","157,784,591","155,840,477","154,925,644","123,881,223","121,746,700","120,023,379","117,969,750","114,269,602","111,761,452","107,205,998","98,272,936","95,613,384","95,618,664","91,654,834","91,654,834","91,654,834","91,654,834","91,654,834","91,654,834","91,654,834","91,654,834","91,654,834","91,654,834"
OrdinarySharesNumber,"169,726,000","170,128,558","173,292,000","173,400,000","172,331,871","171,565,404","172,992,089","173,346,579","177,128,009","181,894,396","180,149,553","178,020,905","176,593,237","174,910,626","169,220,903","167,704,632","164,369,210","161,477,044","159,427,448","158,573,500","157,784,591","155,840,477","154,925,644","123,881,223","121,746,700","120,023,379","117,969,750","114,253,886","111,747,341","107,191,887","98,267,542","95,607,990","95,618,664","91,654,834","91,654,834","91,654,834","91,654,834","91,654,834","91,654,834","91,654,834","91,654,834","91,654,834","91,654,834"
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,716","14,111","14,111","5,394","5,394",,,,,,,,,,,
