name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
			PurchaseOfPPE,"-3,135,000","-402,000","-893,000","-927,000","-913,000","-750,000","-589,000","-1,906,000","-1,756,000","-500,000","-347,336","-165,191","-180,850","-243,623","-5,416","-87,010","-156,026","-28,584"
			SaleOfPPE,,,"4,000","4,000",,,"1,000",,,,,,,,,,,
		NetOtherInvestingChanges,,,"-30,000,000","0",,,,,,,,,,,,,,
FinancingCashFlow,"5,127,000","1,216,000","126,000","1,894,000","1,891,000","1,510,000","227,820,000","8,150,000","69,361,000","559,000","223,770","76,420,001","936,933","10,707,296","4,417,786","36,638","6,035,086","5,348,486"
	CashFlowFromContinuingFinancingActivities,"5,127,000","1,216,000","126,000","1,894,000","1,891,000","1,510,000","227,820,000","8,150,000","69,361,000","559,000","223,770","76,420,001","936,933","10,707,296","4,417,786","36,638","6,035,086","5,348,486"
		NetIssuancePaymentsOfDebt,"-32,000","-24,000","-8,000","0",,,"-24,026,000","-2,500,000","-833,000","0","-239","9,235,744","974,115","10,706,380","4,417,793","0","1,000,000","0"
			NetLongTermDebtIssuance,"-32,000","-24,000","-8,000","0",,,"-24,026,000","-2,500,000","-833,000","0","0","0","974,115","-989,115","4,417,793","0","1,000,000","0"
				LongTermDebtIssuance,,,,,,,"0",,,,"-145","0",,,"4,417,793","0",,
				LongTermDebtPayments,"-32,000","-24,000","-8,000","0",,,"-24,026,000","-2,500,000","-833,000","0","145","0","-802,030","-989,115","0","0","0","0"
			NetShortTermDebtIssuance,,,,,,,"0",,,"0","-239","9,235,744","0","11,695,495",,"0","0","0"
				ShortTermDebtIssuance,,,,,,,"0",,,"0","-239","9,235,744","0","11,695,495",,"0","0","0"
		NetCommonStockIssuance,,,"0","0",,,"250,537,000","9,974,000",,,"-4,428",,,,,,,
			CommonStockIssuance,,,"0","0",,,"250,537,000","9,974,000",,,"-4,428",,,,,,,
		NetPreferredStockIssuance,"49,010",,,,,,,,,,"-17","49,017","0","0","-7","7","5,035,086","5,347,421"
			PreferredStockIssuance,,,,,,,,,,,"-17","49,017","0","0","-7","7","5,035,086","5,347,421"
		ProceedsFromStockOptionExercised,"5,996,000","1,296,000","915,000","1,894,000","1,891,000","1,846,000","1,309,000","676,000","664,000","559,000","228,454","745,996","416,634","916","0","36,631","0","1,065"
		NetOtherFinancingCharges,"-837,000","-56,000","-781,000","0","0","-336,000",,,,,,,,,,,,
EndCashPosition,"309,017,000","309,017,000","329,633,000","363,177,000","368,339,000","406,981,000","409,852,000","183,050,000","179,759,000","98,653,000","98,845,000","94,474,818","17,468,466","16,230,647","4,478,512","3,276,273","5,205,302","4,023,147"
	ChangesInCash,"-97,964,000","-20,616,000","-33,544,000","-5,162,000","-38,642,000","-2,871,000","226,802,000","3,291,000","81,106,000","-192,000","4,369,694","77,006,352","1,237,819","11,752,135","1,202,239","-1,929,029","1,182,155","2,811,084"
	BeginningCashPosition,"406,981,000","329,633,000","363,177,000","368,339,000","406,981,000","409,852,000","183,050,000","179,759,000","98,653,000","98,845,000","94,474,818","17,468,466","16,230,647","4,478,512","3,276,273","5,205,302","4,023,147","1,212,063"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,"376",,,"0"
InterestPaidSupplementalData,,,,,,,,,,,"525,387","542,648","565,516","572,449","469,802","374,113","338,031","453,492"
CapitalExpenditure,"-3,135,000","-402,000","-893,000","-927,000","-913,000","-750,000","-589,000","-1,906,000","-1,756,000","-500,000","-347,336","-165,191","-180,850","-243,623","-5,416","-87,010","-156,026","-28,584"
IssuanceOfCapitalStock,,,"0","0",,,"250,537,000","9,974,000",,,"-4,445","65,984,445","0","0","-7","7","5,035,086","5,347,421"
IssuanceOfDebt,,,,,,,"0",,,"0","-384","9,235,744","1,776,145","11,695,495","4,417,793","0","1,000,000","0"
RepaymentOfDebt,"-32,000","-24,000","-8,000","0",,,"-24,026,000","-2,500,000","-833,000","0","145","0","-802,030","-989,115","0","0","0","0"
FreeCashFlow,"-39,917,000","-21,832,000","-3,674,000","-7,060,000","-7,351,000","-4,381,000","-1,019,000","-4,861,000","11,745,000","-751,000","4,145,924","586,351","300,886","1,044,839","-3,215,547","-1,965,667","-4,852,931","-2,537,402"
