name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987
DilutedNIAvailtoComStockholders,"-412,000,000","-73,000,000","-155,000,000","-123,000,000","-61,000,000","-106,000,000","-81,000,000","-58,000,000","-106,000,000","-333,000,000","-243,000,000","71,000,000","-170,000,000","-17,000,000","-7,000,000","-45,000,000","-146,000,000","-98,000,000","-37,000,000","-267,000,000","-1,229,000,000","-72,000,000","-265,000,000","31,000,000","-27,000,000","-78,000,000","85,000,000","-35,000,000","64,000,000","69,000,000","66,000,000","150,000,000","87,000,000","251,000,000","127,000,000","132,000,000","-178,000,000","164,000,000","636,000,000","7,000,000","581,000,000","10,000,000","-626,000,000","444,000,000","137,000,000","-1,136,760,000","450,847,000","-213,398,000","1,295,316,000","-1,480,236,000","-240,408,000","-727,804,000","894,743,000","696,706,000","-1,159,841,000","-806,478,000","1,700,360,000","-2,406,732,000","-2,295,750,000","-36,640,000","211,831,000","198,611,000","180,985,000","217,947,000","221,362,000","198,994,000","182,721,000","141,784,000","187,590,000","200,504,000","204,540,000","186,046,000","217,069,000","207,649,000","182,020,000","190,385,000","217,854,000","223,326,000","117,199,000","164,138,000","143,981,000","154,169,000","156,438,000","154,520,000","143,006,000","116,127,000","136,210,000","130,714,000","129,393,000","132,320,000","126,930,000","127,400,000","56,800,000","9,400,000","103,328,000","108,200,000","116,200,000","100,300,000","97,676,000","96,600,000","89,000,000","90,900,000","81,463,000","83,300,000","79,700,000","77,600,000","68,319,000","69,800,000","67,300,000","66,000,000","64,509,000","65,000,000","65,000,000","65,700,000","62,700,000","59,800,000","63,800,000","72,600,000","48,900,000","48,600,000","47,900,000","43,200,000","40,300,000","39,100,000","37,100,000","28,200,000","29,800,000","33,300,000","32,200,000","31,300,000","25,800,000","26,000,000","24,900,000","25,500,000","23,600,000","22,900,000","22,400,000","23,200,000","17,700,000","16,700,000","19,000,000","20,400,000"
BasicEPS,,"-1.48","-3.12","-2.49","-1.23","-2.16","-1.64","-1.11","-1.69","-4.62","-3.21","0.86","-2.02","-0.2","-0.08","-0.5","-1.64","-1.12",,"-2.17","-9.78","-0.55","-2.01","0.23","-0.2","-0.58","0.54","-0.23","0.36","0.37","0.1","0.9","0.61","1.33",,"0.68","-0.92","0.84",,"0.04","2.99","0.05",,"2.27","0.69","-5.68",,"-1.06","6.34","-7.22",,"-3.5","4.3","3.34",,"-3.48","7.25","-13.03",,"-0.3","1.66","1.5",,"1.64","1.67","1.5",,"1.07","1.4","1.46",,"1.32","1.51","1.45",,"1.33","1.52","1.55",,"1.12","0.98","1.04",,"1.04","0.97","0.79",,"0.887","0.88","0.893",,"0.85","0.38","0.06",,"0.73","0.79","0.69",,"0.73","0.69","0.7",,"0.65","0.62","0.61",,"0.55","0.53","0.53",,"0.51","0.51","0.52",,"0.47","0.5","0.57",,"0.4","0.39","0.37",,"0.34","0.32","0.25",,"0.29","0.29","0.28",,"0.23","0.23","0.23",,"0.21","0.2","0.21",,"0.15","0.17","0.18"
DilutedEPS,,"-1.48","-3.12","-2.49","-1.23","-2.16","-1.64","-1.11","-1.69","-4.62","-3.21","0.86","-2.02","-0.2","-0.08","-0.5","-1.64","-1.12",,"-2.17","-9.78","-0.55","-2.01","0.23","-0.2","-0.58","0.54","-0.23","0.36","0.37","0.1","0.8","0.45","1.32",,"0.67","-0.92","0.84",,"0.04","2.98","0.05",,"2.26","0.68","-5.68",,"-1.06","6.32","-7.22",,"-3.5","4.3","3.34",,"-3.48","7.14","-13.03",,"-0.3","1.61","1.46",,"1.59","1.62","1.46",,"1.04","1.37","1.43",,"1.29","1.48","1.42",,"1.31","1.51","1.54",,"1.11","0.97","1.03",,"1.03","0.96","0.78",,"0.88","0.873","0.887",,"0.85","0.37","0.06",,"0.72","0.78","0.67",,"0.72","0.68","0.69",,"0.64","0.61","0.6",,"0.55","0.53","0.53",,"0.51","0.51","0.52",,"0.47","0.5","0.57",,"0.4","0.39","0.37",,"0.34","0.32","0.25",,"0.29","0.29","0.28",,"0.23","0.23","0.23",,"0.21","0.2","0.21",,"0.15","0.17","0.18"
BasicAverageShares,,"49,631,448","49,585,354","49,552,796","49,488,368","49,258,110","49,184,068","52,588,533","62,605,656","72,089,016","75,675,241","78,686,542","84,275,261","85,554,236","88,829,193","89,490,267","89,131,760","88,131,373",,"122,967,924","125,653,189","131,402,465","131,906,086","131,633,411","132,677,066","135,814,835","147,099,167","155,239,723","172,146,651","181,735,876","187,242,789","187,104,785","189,169,042","189,033,982",,"192,711,608","193,104,610","194,523,933",,"193,879,994","193,926,953","193,489,424",,"195,612,615","199,295,797","199,972,759",,"200,529,483","204,377,833","204,938,455",,"208,219,324","208,097,729","208,504,957",,"231,758,958","234,638,186","184,708,960",,"123,705,544","127,386,668","131,972,954",,"132,794,395","132,765,468","132,717,298",,"132,622,848","133,938,175","137,258,739",,"141,408,855","143,454,174","143,608,056",,"143,256,514","143,132,545","144,042,116",,"146,526,405","147,568,448","148,052,769",,"148,346,088","148,160,339","147,925,834",,"147,265,833","147,484,555","148,650,649",,"149,882,353","149,473,684","156,666,667",,"150,149,000","146,425,000","146,175,000",,"132,328,767","128,985,507","129,857,143",,"128,153,846","128,548,387","127,213,115",,"126,909,091","126,981,132","124,528,302",,"127,450,980","127,450,980","126,346,154",,"127,234,043","127,600,000","127,368,421",,"121,500,000","122,820,513","116,756,757",,"115,000,000","115,937,500","112,800,000",,"114,827,586","111,034,483","111,785,714",,"113,043,478","108,260,870","110,869,565",,"109,047,619","112,000,000","110,476,190",,"111,333,333","111,764,706","113,333,333"
DilutedAverageShares,,"49,631,448","49,585,354","49,552,796","49,488,368","49,258,110","49,184,068","52,588,533","62,605,656","72,089,016","75,675,241","78,686,542","84,275,261","85,554,236","88,829,193","89,490,267","89,131,760","88,131,373",,"122,967,924","125,653,189","131,402,465","131,906,086","132,042,067","132,677,066","135,814,835","147,955,862","155,239,723","173,154,319","182,736,415","188,272,683","188,424,318","192,906,871","190,263,748",,"196,746,771","193,104,610","195,631,960",,"194,977,642","194,941,233","194,594,974",,"196,347,502","200,064,679","199,972,759",,"200,529,483","204,921,673","204,938,455",,"208,219,324","208,097,729","208,504,957",,"231,758,958","238,152,768","184,708,960",,"123,705,544","131,460,764","136,090,503",,"136,739,403","136,634,382","136,547,417",,"135,822,330","136,886,153","140,442,217",,"144,125,409","146,289,467","146,647,142",,"145,119,028","144,628,641","145,357,445",,"147,328,961","148,761,391","149,226,198",,"149,533,317","149,297,865","149,021,855",,"148,303,551","148,398,588","149,514,064",,"149,882,353","153,513,514","156,666,667",,"150,271,000","148,459,000","146,175,000",,"134,166,667","130,882,353","131,739,130",,"130,156,250","130,655,738","129,333,333",,"126,909,091","126,981,132","124,528,302",,"127,450,980","127,450,980","126,346,154",,"127,234,043","127,600,000","127,368,421",,"121,500,000","122,820,513","116,756,757",,"115,000,000","115,937,500","112,800,000",,"114,827,586","111,034,483","111,785,714",,"113,043,478","108,260,870","110,869,565",,"109,047,619","112,000,000","110,476,190",,"111,333,333","111,764,706","113,333,333"
TotalExpenses,"539,000,000","113,000,000","182,000,000","179,000,000","65,000,000","178,000,000","184,000,000","129,000,000","220,000,000","327,000,000","248,000,000","84,000,000","237,000,000","69,000,000","-19,000,000","147,000,000","158,000,000","169,000,000","290,000,000","305,000,000","282,000,000","189,000,000","179,000,000","148,000,000","170,000,000","131,000,000","158,000,000","147,000,000","154,000,000","106,000,000","181,000,000","143,000,000","130,000,000","168,000,000","152,000,000","243,000,000","337,000,000","0","-107,000,000","322,000,000","211,000,000","362,000,000","-93,000,000","375,000,000","245,000,000","129,638,000","311,557,000","165,333,000","109,079,000","403,059,000","857,811,000","445,905,000","-510,819,000","944,243,000","327,616,000","1,366,353,000","353,881,000","743,717,000","1,319,593,000","519,228,000","487,107,000","457,210,000","446,558,000","405,264,000","388,325,000","347,932,000","340,920,000","388,340,000","290,839,000","260,746,000","247,267,000","218,205,000","204,385,000","201,132,000","418,659,000","100,200,000","106,011,000","5,338,000","105,084,000","89,030,000","82,451,000","81,143,000","86,830,000","83,781,000","93,213,000","85,938,000","90,099,000","88,728,000","88,413,000","75,357,000","403,538,000","22,600,000","127,700,000","22,700,000","289,544,000","17,900,000","19,600,000","19,800,000","126,513,000","17,000,000","15,600,000","15,300,000","94,107,000","15,000,000","14,200,000","14,000,000","80,092,000","12,600,000","12,200,000","12,200,000","73,614,000","12,000,000","11,800,000","12,700,000","13,300,000","13,100,000","13,000,000","12,900,000","1,500,000","12,500,000","11,900,000","12,800,000","11,500,000","10,500,000","9,900,000","11,000,000","11,600,000","6,200,000","12,700,000","10,300,000","7,900,000","5,900,000","5,100,000",,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"-412,000,000","-73,000,000","-155,000,000","-123,000,000","-61,000,000","-106,000,000","-81,000,000","-58,000,000","-106,000,000","-333,000,000","-243,000,000","71,000,000","-170,000,000","-17,000,000","-7,000,000","-45,000,000","-146,000,000","-98,000,000","-37,000,000","-267,000,000","-1,229,000,000","-72,000,000","-265,000,000","31,000,000","-27,000,000","-78,000,000","82,000,000","-35,000,000","64,000,000","69,000,000","20,000,000","173,000,000","120,000,000","256,000,000","132,000,000","132,000,000","-178,000,000","164,000,000","636,000,000","7,000,000","581,000,000","10,000,000","-626,000,000","444,000,000","137,000,000","-1,136,760,000","450,847,000","-213,398,000","1,295,316,000","-1,480,236,000","-240,069,000","-724,533,000","898,014,000","700,648,000","-1,159,841,000","-806,478,000","1,700,360,000","-2,406,732,000","-2,295,750,000","-36,640,000","211,831,000","198,611,000","180,985,000","217,947,000","221,362,000","198,994,000","182,721,000","141,784,000","187,590,000","200,504,000","204,540,000","186,046,000","217,069,000","207,649,000","182,020,000","190,385,000","217,854,000","223,326,000","117,199,000","164,138,000","143,981,000","161,900,000","156,438,000","154,520,000","143,006,000","129,194,000","136,210,000","130,714,000","129,393,000","132,320,000","126,930,000","127,400,000","56,800,000","9,400,000","103,328,000","108,200,000","116,200,000","100,300,000","97,676,000","96,600,000","89,000,000","90,900,000","81,463,000","83,300,000","79,700,000","77,600,000","68,319,000","69,800,000","67,300,000","66,000,000","64,509,000","65,000,000","65,000,000","65,700,000","62,700,000","59,800,000","63,800,000","59,700,000","48,900,000","48,600,000","47,900,000","43,200,000","40,300,000","39,100,000","37,100,000","28,200,000","29,800,000","33,300,000","32,200,000","31,300,000","25,800,000","26,000,000","24,900,000","25,500,000","23,600,000","22,900,000","22,400,000","23,200,000","17,700,000","16,700,000","19,000,000","20,400,000"
NormalizedIncome,"-442,000,000","-73,000,000","-155,000,000","-139,000,000","-75,000,000","-106,000,000","-81,000,000","-58,000,000","-106,000,000","-333,000,000","-243,000,000","71,798,000","-170,000,000","-17,000,000","-7,000,000","-48,000,000","-146,000,000","-98,000,000","-49,120,689.655","-267,978,000","-1,229,000,000","-76,800,000","-265,000,000","31,000,000","-28,800,000","-79,544,000","82,000,000","-35,000,000","64,696,000","69,000,000","20,000,000","173,000,000","118,700,000","252,830,000","124,200,000","127,368,000","-204,286,000","160,948,000","636,000,000","-3,400,000","556,883,018.868","10,000,000","-626,000,000","444,000,000","137,000,000","-1,155,677,540.759","450,847,000","-213,398,000","1,295,316,000","-1,480,234,689.724","-240,069,000","-724,533,000","898,014,000","700,648,000","-1,159,841,000","-806,478,000","1,700,360,000","-2,406,732,000","-2,295,750,000","-36,640,000","211,831,000","198,611,000","177,204,000","216,553,000","221,362,000","198,994,000","182,721,000","142,877,000","187,590,000","200,504,000","204,661,000","186,046,000","214,401,000","207,620,000","182,020,000","189,770,986.582","217,854,000","223,326,000","117,199,000","170,659,457.891","143,981,000","153,165,894.905","156,438,000","151,258,441.228","143,824,336.742","133,577,772.215","136,210,000","130,714,000","129,393,000","132,320,000","126,930,000","127,400,000","161,800,000","9,400,000","103,328,000","108,200,000","116,200,000","100,300,000","97,676,000","96,600,000","89,000,000","90,900,000","81,463,000","83,300,000","79,700,000","77,600,000","68,319,000","69,800,000","67,300,000","66,000,000","64,509,000","65,000,000","65,000,000","65,700,000","62,700,000","59,800,000","63,800,000","59,700,000","48,900,000","48,600,000","47,900,000","43,200,000","40,300,000","39,100,000","37,100,000","28,200,000","29,800,000","33,300,000","32,200,000","31,300,000","25,800,000","26,000,000","24,900,000","25,500,000","23,600,000","22,900,000","22,400,000","23,200,000","17,700,000","16,700,000","19,000,000","20,400,000"
InterestExpense,"172,000,000","41,000,000","41,000,000","45,000,000","45,000,000","50,000,000","51,000,000","57,000,000","58,000,000","62,000,000","66,000,000","68,000,000","75,000,000","74,000,000","75,000,000","74,000,000","73,000,000","71,000,000","69,000,000","69,000,000","69,000,000","65,000,000","54,000,000","53,000,000","53,000,000","62,000,000","60,000,000","59,000,000","59,000,000","60,000,000","61,000,000","62,000,000","62,000,000","64,000,000","68,000,000","69,000,000","72,000,000","72,000,000","82,000,000","82,000,000","86,000,000","88,000,000","92,000,000","90,000,000","90,000,000","90,229,000","94,154,000","97,033,000","94,856,000","97,989,000","115,139,000","110,136,000","112,474,000","137,279,000","209,016,000","264,210,000","241,971,000","377,070,000","419,744,000","418,487,000","382,407,000","356,410,000","336,968,000","306,299,000","288,877,000","249,796,000","229,219,000","206,477,000","189,204,000","171,439,000","145,019,000","124,229,000","110,209,000","108,809,000","319,728,000","16,983,000","16,932,000","16,949,000","17,522,000","15,141,000","12,956,000","12,834,000","12,228,000","14,323,000","14,151,000","15,743,000","13,479,000","13,426,000","13,355,000","13,496,000","13,535,000","13,400,000","13,500,000","13,500,000","12,620,000","11,000,000","10,600,000","10,400,000","10,200,000","10,000,000","8,800,000","8,600,000","8,500,000","8,600,000","8,200,000","8,100,000","7,100,000","7,100,000","7,100,000","7,100,000","7,000,000","6,800,000","6,700,000","6,700,000","6,700,000","6,700,000","6,700,000","6,700,000","6,500,000","4,700,000","4,700,000","4,700,000","4,800,000","4,700,000","4,800,000","4,400,000","4,300,000","4,200,000","4,400,000","4,400,000",,,,,,,,,,,,
NetInterestIncome,"-172,000,000","-41,000,000","-41,000,000","-45,000,000","-45,000,000","-50,000,000","-51,000,000","-57,000,000","-58,000,000","-62,000,000","-66,000,000","-68,000,000","-75,000,000","-74,000,000","-75,000,000","-74,000,000","-73,000,000","-71,000,000","-69,000,000","-69,000,000","-69,000,000","-65,000,000","-54,000,000","-53,000,000","-53,000,000","-62,000,000","-60,000,000","-59,000,000","-59,000,000","-60,000,000","-61,000,000","-62,000,000","-62,000,000","-64,000,000","-68,000,000","-69,000,000","-72,000,000","-72,000,000","-82,000,000","-82,000,000","-86,000,000","-88,000,000","-92,000,000","-90,000,000","-90,000,000","-90,229,000","-94,154,000","-97,033,000","-94,856,000","-97,989,000","-115,139,000","-110,136,000","-112,474,000","-137,279,000","-209,016,000","-264,210,000","-241,971,000","-377,070,000","-419,744,000","-418,487,000","-382,407,000","-356,410,000","-336,968,000","-306,299,000","-288,877,000","-249,796,000","-229,219,000","-206,477,000","-189,204,000","-171,439,000","-145,019,000","-124,229,000","-110,209,000","-108,809,000","-319,728,000","-16,983,000","-16,932,000","-16,949,000","-17,522,000","-15,141,000","-12,956,000","-12,834,000","-12,228,000","-14,323,000","-14,151,000","-15,743,000","-13,479,000","-13,426,000","-13,355,000","-13,496,000","-13,535,000","-13,400,000","-13,500,000","-13,500,000","-12,620,000","-11,000,000","-10,600,000","-10,400,000","-10,200,000","-10,000,000","-8,800,000","-8,600,000","-8,500,000","-8,600,000","-8,200,000","-8,100,000","-7,100,000","-7,100,000","-7,100,000","-7,100,000","-7,000,000","-6,800,000","-6,700,000","-6,700,000","-6,700,000","-6,700,000","-6,700,000","-6,700,000","-6,500,000","-4,700,000","-4,700,000","-4,700,000","-4,800,000","-4,700,000","-4,800,000","-4,400,000","-4,300,000","-4,200,000","-4,400,000","-4,400,000",,,,,,,,,,,,
EBIT,"-240,000,000","-32,000,000","-114,000,000","-78,000,000","-16,000,000","-56,000,000","-30,000,000","-1,000,000","-48,000,000","-271,000,000","-154,000,000","157,000,000","-132,000,000","55,000,000","66,000,000","29,000,000","-73,000,000","-25,000,000","11,000,000","-204,000,000","-141,000,000","-55,000,000","-184,000,000","108,000,000","-2,000,000","-39,000,000","199,000,000","4,000,000","151,000,000","173,000,000","95,000,000","210,000,000","117,000,000","468,000,000","362,000,000","240,000,000","-192,000,000","287,000,000","921,000,000","25,000,000","881,000,000","109,000,000","-982,000,000","835,000,000","-57,000,000","-1,465,568,000","646,503,000","-259,601,000","2,063,339,000","-2,161,437,000","-90,009,000","-955,927,000","1,615,395,000","1,122,450,000","-1,707,299,000","-782,379,000","3,177,325,000","-3,322,767,000","-3,133,183,000","335,664,000","675,424,000","633,451,000","585,397,000","612,821,000","594,246,000","524,308,000","488,153,000","426,955,000","450,516,000","449,145,000","429,637,000","382,212,000","407,998,000","398,332,000","580,091,000","287,361,000","321,611,000","330,169,000","172,899,000","237,458,000","208,486,000","232,807,000","222,640,000","225,810,000","208,650,000","190,329,000","197,655,000","190,919,000","187,466,000","192,573,000","401,418,000","13,400,000","13,500,000","13,500,000","577,658,000","11,000,000","10,600,000","10,400,000","489,769,000","10,000,000","8,800,000","8,600,000","416,630,000","8,600,000","8,200,000","8,100,000","352,130,000","7,100,000","7,100,000","7,100,000","336,422,000","6,800,000","6,700,000","6,700,000","6,700,000","6,700,000","6,700,000","6,700,000","6,500,000","4,700,000","4,700,000","4,700,000","4,800,000","4,700,000","4,800,000","4,400,000","4,300,000","4,200,000","4,400,000","4,400,000",,,,,,,,,,,,
ReconciledDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000,000",,,"2,118,000","1,882,000","1,854,000","1,878,000","1,932,000","1,928,000","2,134,000","2,817,000","1,877,000","2,365,000","2,423,000","2,342,000","32,982,000","-28,107,000","2,531,000","2,549,000","2,574,000","2,504,000","-18,752,000","2,675,000","3,487,000","3,161,000","2,961,000","2,373,000","3,415,000","3,568,000","3,700,000","3,535,000","3,451,000","3,218,000","579,000","3,526,000","3,786,000","3,592,000","3,149,000","3,792,000","3,516,000","3,590,000","4,025,000","1,877,000","5,617,000","5,093,000","5,357,000","2,717,000","5,235,000","4,949,000","21,951,000","-2,000,000","-900,000","-700,000","21,625,000","-1,000,000","-1,100,000","-2,300,000","18,339,000","-3,000,000","-1,500,000","-2,000,000","19,005,000","-4,800,000","-2,600,000","-2,200,000","15,967,000","-10,600,000","2,000,000","1,800,000","2,108,000","2,000,000","2,100,000","2,000,000","2,100,000","1,800,000","1,600,000","1,800,000","6,500,000","500,000","-1,200,000","2,400,000","6,000,000","-3,900,000","2,600,000","2,700,000","2,600,000","3,500,000","3,500,000","3,300,000","2,800,000","2,900,000",,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-412,000,000","-73,000,000","-155,000,000","-123,000,000","-61,000,000","-106,000,000","-81,000,000","-58,000,000","-106,000,000","-333,000,000","-243,000,000","71,000,000","-170,000,000","-17,000,000","-7,000,000","-45,000,000","-146,000,000","-98,000,000","-37,000,000","-267,000,000","-1,229,000,000","-72,000,000","-265,000,000","31,000,000","-27,000,000","-78,000,000","82,000,000","-35,000,000","64,000,000","69,000,000","20,000,000","173,000,000","120,000,000","256,000,000","132,000,000","132,000,000","-178,000,000","164,000,000","636,000,000","7,000,000","581,000,000","10,000,000","-626,000,000","444,000,000","137,000,000","-1,136,760,000","450,847,000","-213,398,000","1,295,316,000","-1,480,236,000","-240,069,000","-724,533,000","898,014,000","700,648,000","-1,159,841,000","-806,478,000","1,700,360,000","-2,406,732,000","-2,295,750,000","-36,640,000","211,831,000","198,611,000","177,204,000","216,553,000","221,362,000","198,994,000","182,721,000","142,877,000","187,590,000","200,504,000","204,661,000","186,046,000","214,401,000","207,620,000","182,020,000","190,385,000","217,854,000","223,326,000","117,199,000","164,138,000","143,981,000","161,900,000","156,438,000","154,520,000","143,006,000","129,194,000","136,210,000","130,714,000","129,393,000","132,320,000","126,930,000","127,400,000","56,800,000","9,400,000","103,328,000","108,200,000","116,200,000","100,300,000","97,676,000","96,600,000","89,000,000","90,900,000","81,463,000","83,300,000","79,700,000","77,600,000","68,319,000","69,800,000","67,300,000","66,000,000","64,509,000","65,000,000","65,000,000","65,700,000","62,700,000","59,800,000","63,800,000","59,700,000","48,900,000","48,600,000","47,900,000","43,200,000","40,300,000","39,100,000","37,100,000","28,200,000","29,800,000","33,300,000","32,200,000","31,300,000","25,800,000","26,000,000","24,900,000","25,500,000","23,600,000","22,900,000","22,400,000","23,200,000","17,700,000","16,700,000","19,000,000","20,400,000"
TotalUnusualItemsExcludingGoodwill,"30,000,000",,"0","16,000,000","14,000,000",,"0","0",,,"0","-1,000,000",,,"0","3,000,000","0","0","19,000,000","1,000,000","0","8,000,000","0",,"3,000,000","2,000,000","0","0","-1,000,000","0","0","0","2,000,000","5,000,000","12,000,000","6,000,000","39,000,000","4,000,000","0","16,000,000","33,000,000","0","0","0","0","25,891,000",,,,"-2,000",,,,,,,,,,,,,,,,,,,,,,,,,,"872,000",,,,"-8,833,000",,"11,867,000",,"4,464,000","-1,113,000","-5,924,000",,,,,"0",,"-105,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"30,000,000",,"0","16,000,000","14,000,000",,"0","0",,,"0","-1,000,000",,,"0","3,000,000","0","0","19,000,000","1,000,000","0","8,000,000","0",,"3,000,000","2,000,000","0","0","-1,000,000","0","0","0","2,000,000","5,000,000","12,000,000","6,000,000","39,000,000","4,000,000","0","16,000,000","33,000,000","0","0","0","0","25,891,000",,,,"-2,000",,,,,,,,,,,,,,,,,,,,,,,,,,"872,000",,,,"-8,833,000",,"11,867,000",,"4,464,000","-1,113,000","-5,924,000",,,,,"0",,"-105,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxRateForCalcs,"0","0","0","0","0","0","0","0","0","0","0.27","0.202","0.179","0.105","0.222","0","0","0.27","0.362","0.022","0.4","0.4","0.4","0.4","0.4","0.228","0.4","0.364","0.304","0.389","0.35","0.35","0.35","0.366","0.35","0.228","0.326","0.237","0.242","0.35","0.269","0.35","0.35","0.4","0.35","0.269","0.184","0.4","0.342","0.345","0.35","0.32","0.4","0.289","0.395","0.229","0.35","0.35","0.354","0.35","0.277","0.283","0.287","0.294","0.275","0.275","0.294","0.352","0.282","0.278","0.281","0.279","0.28","0.283","0.301","0.296","0.285","0.287","0.246","0.262","0.264","0.264","0.257","0.269","0.265","0.26","0.26","0.264","0.257","0.261","0.091","0","0","0","0.051","0","0","0","0.068","0","0","0","0.054","0","0","0","0.054","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","-202,000","0","0","0","0","0","0","6,879,310.345","22,000","0","3,200,000","0","0","1,200,000","456,000","0","0","-304,000","0","0","0","700,000","1,830,000","4,200,000","1,368,000","12,714,000","948,000","0","5,600,000","8,883,018.868","0","0","0","0","6,973,459.241","0","0","0","-689.724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","257,986.582","0","0","0","-2,311,542.109","0","3,132,894.905","0","1,202,441.228","-294,663.258","-1,540,227.785","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
