name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988
				ChangeInPayable,"11,967,000","-4,507,000","8,913,000","-3,556,000","11,117,000","5,942,000","1,204,000","-3,127,000","7,144,000","-12,031,000","-784,000","-5,031,000","9,090,000","-457,000","-4,004,000","-1,264,000","4,834,000","5,134,000","-4,303,000","-1,092,000","7,250,000","-1,351,000","4,808,000","-1,113,000","1,676,000","-1,548,000","-7,992,000","7,913,000","-5,542,000","-722,000","-1,943,000","559,000","25,091,000","-15,785,000","-2,192,000","6,532,000","-1,149,000","6,515,000","-14,419,000","11,183,000","-11,983,000","5,988,000","-7,830,000","10,137,000","6,103,000","13,625,000","-21,010,000","7,931,000","1,068,000","6,766,000","-22,031,000","17,221,000","513,000","-3,757,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,660,000","-2,602,000","6,608,000","571,000","7,223,000","-16,195,000","5,254,000","-2,532,000","3,858,000","-15,042,000","11,992,000","-4,241,000","1,362,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,660,000","-2,602,000","6,608,000","571,000","7,223,000","-16,195,000","5,254,000","-2,532,000","3,858,000","-15,042,000","11,992,000","-4,241,000","1,362,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"11,967,000","-4,507,000","8,913,000","-3,556,000","11,117,000","5,942,000","1,204,000","-3,127,000","7,144,000","-12,031,000","-784,000","-5,031,000","9,090,000","-457,000","-4,004,000","-1,264,000","4,834,000","5,134,000","-4,303,000","-1,092,000","7,250,000","-1,351,000","4,808,000","-1,113,000","1,676,000","-1,548,000","-7,992,000","7,913,000","-5,542,000","-722,000","-1,943,000","559,000","25,091,000","-15,785,000","-2,192,000","6,532,000","-1,149,000","6,515,000","-14,419,000","11,183,000","-6,317,000","4,328,000","-5,228,000","3,529,000","5,532,000","6,402,000","-4,815,000","2,677,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-16,362,000","-4,244,000","-8,537,000","-8,391,000","4,810,000","176,000","8,584,000","2,876,000","14,620,000","6,998,000","926,000","-2,678,000","8,904,000","-2,220,000","11,940,000","-19,651,000","16,701,000","-4,507,000","7,495,000","-7,456,000","10,135,000","889,000","9,541,000","-8,837,000","25,596,000","4,784,000","6,541,000","-4,967,000","7,549,000","-1,322,000","14,401,000","-2,796,000","2,016,000","-1,374,000","5,373,000","875,000","1,197,000","1,841,000","4,041,000","2,373,000","3,107,000","520,000","1,268,000","623,000","-1,744,000","600,000","1,721,000","2,077,000","7,518,000","-2,137,000","1,899,000","1,977,000","1,526,000","4,822,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-39,942,000","-12,471,000","-4,750,000","-8,567,000","-14,154,000","-11,831,000","346,000","-684,000","8,362,000","17,061,000","5,469,000","1,370,000","-2,718,000","-2,744,000","-349,000","-4,513,000","-9,708,000","-11,795,000","13,000","-82,000","-2,823,000","-3,005,000","292,000","152,000","2,374,000","-1,906,000","4,757,000","-1,280,000","3,483,000","699,000","2,462,000","-1,744,000","-5,120,000","-3,922,000","1,449,000","-6,409,000","2,747,000","-4,129,000","6,359,000","2,102,000","2,458,000",,,"-7,505,000","-10,716,000","-15,488,000","-5,032,000","-5,133,000","-3,446,000","-7,159,000","688,000","-1,534,000","3,513,000",,,"2,474,000","-642,000","136,000","2,869,000","-4,374,000","-1,742,000","-1,014,000","3,350,000","909,000","-1,009,000","-6,508,000","-2,458,000","-3,491,000",,,"-1,904,000","-2,692,000","2,322,000","247,000","2,791,000","4,390,000","-333,000","-3,069,000","2,532,000","-3,355,000",,"-1,308,000","3,541,000","1,568,000","5,222,000","-1,086,000","138,000","-1,835,000","-943,000","-897,000","148,000","-1,900,000","1,600,000","-4,200,000","-1,500,000","-3,900,000","-1,800,000",,,"-700,000","100,000",,,,,,,,,,"200,000","-100,000",,,,,"0","900,000","0","-800,000","-100,000","200,000","600,000","-100,000","600,000","0","300,000","-2,300,000","-300,000","-2,900,000","400,000","-1,800,000",,,"1,500,000","-200,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,109,000","-3,112,000","-3,000,000","613,000","9,879,000","2,276,000","-5,224,000","-1,874,000","8,598,000","1,625,000","996,000","-10,264,000","4,816,000","5,190,000","-10,124,000","-6,518,000","6,910,000","8,255,000","3,751,000","-1,742,000","7,810,000","-7,381,000","5,463,000","-10,356,000","-412,000","3,182,000","-7,923,000","1,701,000","1,502,000","-3,415,000","2,398,000","1,412,000","6,750,000","-3,838,000","4,276,000","-692,000","5,300,000","1,300,000","-1,500,000","1,300,000","5,300,000","-200,000","-3,100,000","-2,500,000","5,500,000","100,000","4,500,000","700,000","2,600,000","-5,300,000","-1,300,000","200,000","4,800,000","2,300,000","-1,200,000","0","5,300,000","-1,200,000","1,900,000","-2,500,000","-100,000","-1,000,000","2,400,000","-2,300,000","4,300,000","400,000","3,300,000",,,"-1,700,000","2,400,000","-400,000","2,500,000","-1,400,000","2,600,000","-800,000","100,000","500,000","1,300,000","-2,100,000","1,100,000"
			ChangeInOtherWorkingCapital,"3,070,000",,,,,"-11,831,000","346,000","-684,000","8,362,000","17,061,000","5,469,000","1,370,000","-2,718,000","-2,744,000","-349,000","-4,513,000","-9,708,000","-11,795,000","13,000","-82,000","-2,823,000","-3,005,000","292,000","152,000","2,374,000","-1,906,000","4,757,000","-1,280,000","3,483,000","699,000","2,462,000","-1,744,000","-5,120,000","-3,922,000","1,449,000","-6,409,000","2,747,000","-4,129,000","6,359,000","2,102,000","2,458,000","-4,229,000","-2,741,000","-7,505,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-178,049,000","-37,330,000","-70,959,000","-31,517,000","-38,243,000","-29,630,000","-31,168,000","-42,424,000","-25,624,000","-28,936,000","-34,856,000","-68,200,000","-33,990,000","-38,313,000","-28,864,000","-23,162,000","-27,843,000","-48,637,000","-56,032,000","-21,386,000","-28,504,000","-41,057,000","-25,133,000","-138,343,000","-31,679,000","-39,000,000","-23,091,000","-20,899,000","-21,022,000","-42,417,000","-32,631,000","-28,199,000","-19,347,000","-30,460,000","-21,373,000","-22,994,000","-50,961,000","-30,847,000","-26,957,000","-25,421,000","-15,296,000","-25,022,000","-20,655,000","-14,084,000","-29,523,000","-19,795,000","-32,236,000","-15,246,000","-16,296,000","-14,319,000","-14,069,000","-28,033,000","-10,860,000","-16,724,000","-20,231,000","-21,934,000","-32,778,000","-28,605,000","-20,671,000","-51,577,000","-11,374,000","-34,436,000","-16,136,000","-14,422,000","-24,569,000","-30,737,000","-22,089,000","-16,310,000","-16,601,000","-14,508,000","-25,862,000","-13,467,000","-5,929,000","-6,867,000","-9,960,000","-184,692,000","-10,965,000","-8,125,000","-9,537,000","-10,165,000","-12,961,000","-10,198,000","-11,403,000","-7,144,000","-11,762,000","-7,031,000","-10,460,000","-9,504,000","-9,005,000","-22,523,000","-11,301,000","-15,700,000","-21,300,000","-14,200,000","-53,000,000","-15,300,000","-10,700,000","-16,600,000","-12,400,000","-14,300,000","-13,000,000","-19,200,000","-14,200,000","-8,500,000","-10,900,000","-9,700,000","-18,300,000","-8,000,000","-7,600,000","-6,200,000","-8,000,000","-11,400,000","-9,900,000","-9,500,000","-5,300,000","-10,900,000","-6,800,000","-7,400,000","-3,100,000","-2,500,000","-4,500,000","-6,200,000","-3,400,000","-13,000,000","-4,300,000","-6,200,000","-6,600,000","-5,900,000","-8,000,000","-7,600,000","-5,700,000","-3,900,000","-2,000,000","-4,500,000","-3,100,000","-1,500,000"
	CashFlowFromContinuingInvestingActivities,"-178,049,000","-37,330,000","-70,959,000","-31,517,000","-38,243,000","-29,630,000","-31,168,000","-42,424,000","-25,624,000","-28,936,000","-34,856,000","-68,200,000","-33,990,000","-38,313,000","-28,864,000","-23,162,000","-27,843,000","-48,637,000","-56,032,000","-21,386,000","-28,504,000","-41,057,000","-25,133,000","-138,343,000","-31,679,000","-39,000,000","-23,091,000","-20,899,000","-21,022,000","-42,417,000","-32,631,000","-28,199,000","-19,347,000","-30,460,000","-21,373,000","-22,994,000","-50,961,000","-30,847,000","-26,957,000","-25,421,000","-15,296,000","-25,022,000","-20,655,000","-14,084,000","-29,523,000","-19,795,000","-32,236,000","-15,246,000","-16,296,000","-14,319,000","-14,069,000","-28,033,000","-10,860,000","-16,724,000","-20,231,000","-21,934,000","-32,778,000","-28,605,000","-20,671,000","-51,577,000","-11,374,000","-34,436,000","-16,136,000","-14,422,000","-24,569,000","-30,737,000","-22,089,000","-16,310,000","-16,601,000","-14,508,000","-25,862,000","-13,467,000","-5,929,000","-6,867,000","-9,960,000","-184,692,000","-10,965,000","-8,125,000","-9,537,000","-10,165,000","-12,961,000","-10,198,000","-11,403,000","-7,144,000","-11,762,000","-7,031,000","-10,460,000","-9,504,000","-9,005,000","-22,523,000","-11,301,000","-15,700,000","-21,300,000","-14,200,000","-53,000,000","-15,300,000","-10,700,000","-16,600,000","-12,400,000","-14,300,000","-13,000,000","-19,200,000","-14,200,000","-8,500,000","-10,900,000","-9,700,000","-18,300,000","-8,000,000","-7,600,000","-6,200,000","-8,000,000","-11,400,000","-9,900,000","-9,500,000","-5,300,000","-10,900,000","-6,800,000","-7,400,000","-3,100,000","-2,500,000","-4,500,000","-6,200,000","-3,400,000","-13,000,000","-4,300,000","-6,200,000","-6,600,000","-5,900,000","-8,000,000","-7,600,000","-5,700,000","-3,900,000","-2,000,000","-4,500,000","-3,100,000","-1,500,000"
		CapitalExpenditureReported,"-134,253,000","-37,081,000","-29,127,000","-31,051,000","-36,994,000","-29,790,000","-25,019,000","-41,836,000","-25,562,000","-28,884,000","-33,296,000","-28,975,000","-31,617,000","-36,046,000","-28,867,000","-23,285,000","-23,877,000","-32,217,000","-37,620,000","-19,033,000","-28,092,000","-37,451,000","-24,778,000","-18,233,000","-26,170,000","-28,037,000","-22,979,000","-21,049,000","-18,891,000","-36,730,000","-28,089,000","-17,453,000","-17,342,000","-30,379,000","-21,291,000","-22,796,000","-22,439,000","-30,331,000","-25,653,000","-25,103,000","-15,224,000","-25,050,000","-20,309,000","-13,966,000","-14,431,000","-18,225,000","-18,941,000","-12,250,000","-12,726,000","-9,449,000","-12,044,000","-15,796,000","-9,866,000","-16,222,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-20,532,000","-23,310,000","-15,178,000","-20,526,000","-14,781,000","-11,558,000","-17,184,000","-14,195,000","-11,724,000","-16,888,000","-11,846,000","-12,218,000","-11,152,000","884,000","-25,045,000","-18,303,000","-10,791,000","-1,600,000","-8,983,000","-8,929,000","-6,747,000","-8,242,000","-11,250,000","-9,429,000","-8,998,000","-6,585,000","-8,673,000","-11,946,000","-6,100,000","-8,056,000","-7,440,000",,,"-7,556,000","-15,998,000","-10,760,000","-12,400,000","-20,400,000","-16,600,000","-50,800,000","-11,100,000","-10,600,000","-15,700,000","-11,500,000","-12,800,000","-11,400,000","-14,500,000","-12,400,000","-9,100,000","-4,900,000","-9,200,000","-6,800,000","-6,300,000","-7,400,000","-5,900,000","-5,100,000","-6,000,000","-5,100,000","-7,900,000","-4,900,000","-6,800,000","-6,400,000","-7,200,000","-3,100,000","-2,600,000","-4,200,000","-5,700,000","-3,500,000","-4,000,000","-4,400,000","-6,100,000","-6,400,000","-5,200,000","-6,400,000","-6,600,000","-5,600,000","-3,500,000","-2,200,000","-4,400,000","-3,000,000","-1,500,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-20,532,000","-23,310,000","-15,178,000","-20,526,000","-14,781,000","-11,558,000","-17,184,000","-14,195,000","-11,724,000","-16,888,000","-11,846,000","-12,218,000","-11,152,000","884,000","-25,045,000","-18,303,000","-10,791,000","-6,214,000","-8,983,000","-8,929,000","-6,747,000","-8,242,000","-11,250,000","-9,429,000","-8,998,000","-6,585,000","-8,673,000","-11,946,000","-6,100,000","-8,056,000","-7,440,000",,,"-7,556,000","-15,998,000","-10,760,000","-12,400,000","-20,400,000","-16,600,000","-50,800,000","-11,100,000","-10,600,000","-15,700,000","-11,500,000","-12,800,000","-11,400,000","-14,500,000","-12,400,000","-9,100,000","-4,900,000","-9,200,000","-6,800,000","-6,300,000","-7,400,000","-5,900,000","-5,100,000","-6,000,000","-5,100,000","-7,900,000","-4,900,000","-6,800,000","-6,400,000","-7,200,000","-3,100,000","-2,600,000","-4,200,000","-5,700,000","-3,500,000","-4,000,000","-4,400,000","-6,100,000","-6,400,000","-5,200,000","-6,400,000","-6,600,000","-5,600,000","-3,500,000","-2,200,000","-4,400,000","-3,000,000","-1,500,000"
		NetBusinessPurchaseAndSale,"-43,995,000","-355,000","-41,832,000","-493,000","-1,315,000","-110,000","-6,415,000","-603,000","-123,000","-77,000","-1,735,000","-39,286,000","-2,540,000","-2,312,000","-67,000","0","-4,143,000","-16,793,000","-19,058,000","-2,671,000","-971,000","-3,072,000","-1,023,000","-120,391,000","-5,722,000","-10,788,000","0","-73,000","-2,544,000","-4,729,000","-4,240,000","-10,846,000","-2,794,000","-160,000","-186,000","-495,000","-28,761,000","-403,000",,,"0","0","0","0","-15,239,000","-991,000","-14,106,000","-2,220,000","-3,107,000","-4,645,000","-950,000","-12,206,000","-1,296,000","-186,000","-1,729,000","-1,519,000","-9,867,000","-14,066,000","-414,000","-36,605,000","356,000","-17,365,000","-2,752,000","-2,996,000","-7,727,000","-18,587,000","-14,815,000","-678,000",,,"-8,379,000","-2,023,000","-760,000","-272,000","-3,312,000","-175,628,000",,,,,,,,,,,,,"-1,425,000","-4,825,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-43,995,000","-355,000","-41,832,000","-493,000","-1,315,000","-110,000","-6,415,000","-603,000","-123,000","-77,000","-1,735,000","-39,286,000","-2,540,000","-2,312,000","-67,000","0","-4,143,000","-16,793,000","-19,058,000","-2,671,000","-971,000","-3,072,000","-1,023,000","-120,391,000","-5,722,000","-10,788,000","0","-73,000","-2,544,000","-4,729,000","-4,240,000","-10,846,000","-2,794,000","-160,000","-186,000","-495,000","-28,761,000","-403,000",,,"0","0","0","0","-15,239,000","-991,000","-14,106,000","-2,220,000","-3,107,000","-4,645,000","-950,000","-12,206,000","-1,296,000","-186,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,169,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,169,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"199,000","106,000","0","27,000","66,000","270,000","266,000","15,000","61,000","25,000","175,000","61,000","167,000","45,000","70,000","123,000","177,000","373,000","646,000","318,000","559,000","-534,000","668,000","281,000","213,000","-175,000","-112,000","223,000","413,000","-958,000","-302,000","100,000","789,000","79,000","104,000","297,000","239,000","-113,000","246,000","-318,000","-72,000","28,000","-346,000","-118,000","147,000","-579,000","811,000","-776,000","-463,000","-225,000","-1,075,000","-31,000","302,000","-316,000","201,000","117,000","399,000","639,000","269,000","-191,000","-172,000","113,000","811,000","298,000","46,000","-304,000","4,944,000","-4,480,000","-1,105,000","135,000","820,000","-653,000","-3,569,000","2,388,000","2,281,000","-2,317,000","62,000","3,125,000","-108,000","-1,167,000","5,966,000","-1,525,000","543,000","-1,044,000","-2,406,000","409,000","71,000","-1,335,000","-24,000","-1,700,000","-8,000","-3,300,000","-900,000","2,400,000","-2,200,000","-4,200,000","-100,000","-900,000","-900,000","-1,500,000","-1,600,000","-4,700,000","-1,800,000","600,000","-6,000,000","-500,000","-11,500,000","-1,700,000","-200,000","-300,000","-2,900,000","-5,400,000","-4,800,000","-1,600,000","-400,000","-4,100,000","-400,000","-200,000","0","100,000","-300,000","-500,000","100,000","-9,000,000","100,000","-100,000","-200,000","-700,000","-1,600,000","-1,000,000","-100,000","-400,000",,"-100,000",,
FinancingCashFlow,"-56,049,000","-21,218,000","-18,684,000","-9,858,000","-6,289,000","-6,723,000","-8,653,000","-12,590,000","-4,851,000","-12,234,000","-10,493,000","-13,525,000","-12,704,000","-17,298,000","-9,279,000","-2,210,000","-2,580,000","-147,257,000","-2,130,000","-981,000","-830,000","-641,000","-350,000","-361,000","1,681,000","-5,869,000","-358,000","-1,098,000","-2,984,000","-4,869,000","2,057,000","-465,000","-2,029,000","-202,000","-1,238,000","-100,878,000","2,454,000","-3,396,000","2,758,000","1,998,000","-307,000","-645,000","-6,087,000","-8,832,000","-60,572,000","-1,830,000","-457,000","-1,050,000","-722,000","-600,000","10,000","-551,000","-11,592,000","-26,546,000","-13,713,000","-3,347,000","-1,132,000","6,155,000","-5,154,000","27,736,000","-12,423,000","8,320,000","1,361,000","-4,957,000","6,178,000","9,818,000","21,290,000","-5,905,000","-2,970,000","-2,059,000","7,635,000","-6,931,000","-26,666,000","-30,954,000","-6,286,000","163,679,000","-6,123,000","-3,720,000","3,448,000","-13,901,000","-4,313,000","4,787,000","-11,599,000","-1,234,000","-18,705,000","-6,067,000","-6,949,000","-7,171,000","2,084,000","6,752,000","-1,218,000","-2,500,000","6,700,000","3,500,000","36,300,000","-2,000,000","-7,700,000","9,700,000","500,000","1,000,000","-3,700,000","3,900,000","4,500,000","-5,000,000","-800,000","-500,000","8,800,000","-4,600,000","-6,500,000","-2,100,000","-3,900,000","4,900,000","2,100,000","-3,100,000","8,200,000","700,000","-600,000","-6,600,000","-1,200,000","-9,100,000","-8,400,000","-5,300,000","1,900,000","2,500,000","-200,000","-3,100,000","2,000,000","-900,000","-100,000","300,000","-600,000","-1,000,000","-200,000","-5,100,000","-1,100,000","-6,700,000"
	CashFlowFromContinuingFinancingActivities,"-56,049,000","-21,218,000","-18,684,000","-9,858,000","-6,289,000","-6,723,000","-8,653,000","-12,590,000","-4,851,000","-12,234,000","-10,493,000","-13,525,000","-12,704,000","-17,298,000","-9,279,000","-2,210,000","-2,580,000","-147,257,000","-2,130,000","-981,000","-830,000","-641,000","-350,000","-361,000","1,681,000","-5,869,000","-358,000","-1,098,000","-2,984,000","-4,869,000","2,057,000","-465,000","-2,029,000","-202,000","-1,238,000","-100,878,000","2,454,000","-3,396,000","2,758,000","1,998,000","-307,000","-645,000","-6,087,000","-8,832,000","-60,572,000","-1,830,000","-457,000","-1,050,000","-722,000","-600,000","10,000","-551,000","-11,592,000","-26,546,000","-13,713,000","-3,347,000","-1,132,000","6,155,000","-5,154,000","27,736,000","-12,423,000","8,320,000","1,361,000","-4,957,000","6,178,000","9,818,000","21,290,000","-5,905,000","-2,970,000","-2,059,000","7,635,000","-6,931,000","-26,666,000","-30,954,000","-6,286,000","163,679,000","-6,123,000","-3,720,000","3,448,000","-13,901,000","-4,313,000","4,787,000","-11,599,000","-1,234,000","-18,705,000","-6,067,000","-6,949,000","-7,171,000","2,084,000","6,752,000","-1,218,000","-2,500,000","6,700,000","3,500,000","36,300,000","-2,000,000","-7,700,000","9,700,000","500,000","1,000,000","-3,700,000","3,900,000","4,500,000","-5,000,000","-800,000","-500,000","8,800,000","-4,600,000","-6,500,000","-2,100,000","-3,900,000","4,900,000","2,100,000","-3,100,000","8,200,000","700,000","-600,000","-6,600,000","-1,200,000","-9,100,000","-8,400,000","-5,300,000","1,900,000","2,500,000","-200,000","-3,100,000","2,000,000","-900,000","-100,000","300,000","-600,000","-1,000,000","-200,000","-5,100,000","-1,100,000","-6,700,000"
		NetIssuancePaymentsOfDebt,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","25,000","-280,000","-282,000","-764,000","-2,010,000","-2,229,000","-450,000","-1,500,000","-1,583,000","417,000","-1,675,000","-101,018,000","429,000","40,000","4,040,000","0","-6,000","-20,000","-7,044,000","-8,371,000","-60,060,000","-302,000","-606,000","-496,000","-53,000","-54,000","-53,000","-103,000","-11,482,000","-25,936,000","-13,024,000","-2,691,000","-521,000","6,519,000","-4,578,000","28,415,000","-12,062,000","8,930,000","2,382,000","-3,736,000","6,846,000","10,387,000","21,934,000","-5,303,000","-2,466,000","-1,501,000","8,118,000","-6,321,000","-25,002,000","-30,402,000","-5,779,000","167,703,000","-5,626,000","-3,081,000","4,063,000","-12,023,000","-3,668,000","5,372,000","-10,960,000","-590,000","-18,074,000","-3,831,000","-4,902,000","-4,792,000","2,744,000","7,413,000","-631,000","1,700,000","13,500,000","9,000,000","42,600,000","-1,400,000","-7,200,000","10,400,000","1,000,000","1,500,000","-3,100,000","4,400,000","5,000,000","-4,400,000","-200,000","-100,000","9,400,000","-4,200,000","-6,000,000","-1,600,000","-3,600,000","5,400,000","2,500,000","-2,700,000","8,700,000","1,100,000","-300,000","-6,300,000","-700,000","-8,900,000","-8,200,000","-5,000,000","2,100,000","2,800,000","0","-2,900,000","2,400,000","-600,000","100,000","500,000","-300,000","-700,000","0","-4,900,000","-1,000,000","-6,500,000"
			NetLongTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","25,000","-280,000","-282,000","-764,000","-2,010,000","-2,229,000","-450,000","-1,500,000","-1,583,000","417,000","-1,675,000","-101,018,000","429,000","40,000","4,040,000","0","-6,000","-20,000","-7,044,000","-8,371,000","-60,060,000","-302,000","-606,000","-496,000","-53,000","-54,000","-53,000","-103,000","-11,482,000","-25,936,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","1,465,000","464,000","2,929,000","2,008,000","2,281,000","2,180,000","1,992,000","2,935,000","431,000","48,000","4,054,000","0","0","1,500,000","31,910,000","7,000,000","30,000,000","0",,,"0","0","8,850,000","0","1,641,000","36,328,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","25,000","-280,000","-282,000","-764,000","-3,475,000","-2,693,000","-3,379,000","-3,508,000","-3,864,000","-1,763,000","-3,667,000","-103,953,000","-2,000","-8,000","-14,000","0","-6,000","-1,520,000","-38,954,000","-15,371,000","-90,060,000","-302,000","-606,000","-496,000","-53,000","-54,000","-8,903,000","-103,000","-13,123,000","-62,264,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-32,141,000","-15,687,000","-10,143,000","-4,623,000","-1,688,000","0","-2,318,000","-7,216,000","0","-7,542,000","-4,230,000","-9,973,000","-9,561,000","-14,673,000",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,000","77,000","323,000","111,000","7,000","326,000","76,000","292,000","14,000","13,000","86,000","7,000","48,000","146,000","89,000","165,000","37,000","44,000","94,000","137,000","97,000","146,000","3,000","27,000","-1,233,000","0","59,000",,,"0","-1,584,000","-1,392,000","-1,730,000","0","0","34,000","-3,500,000","-6,100,000","-4,900,000",,,,,,,,,,,,,,,,,,,,,,,"200,000","100,000","200,000","100,000","100,000","0",,,,,,,"100,000","0",,,"0","100,000","100,000","100,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,000","77,000","323,000","111,000","7,000","326,000","76,000","292,000","14,000","13,000","86,000","7,000","48,000","146,000","89,000","165,000","37,000","44,000","94,000","137,000","97,000","146,000","3,000","27,000","16,000","1,000","59,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","100,000","200,000","100,000","100,000","0",,,,,,,"100,000","0",,,"0","100,000","100,000","100,000"
