name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
			PurchaseOfInvestment,"-5,829,000,000","-1,104,000,000","-1,249,600,000","-1,620,000,000","-1,864,100,000","-1,461,000,000","-980,200,000","-906,300,000","-1,191,100,000","-1,624,600,000","-2,260,300,000","-998,200,000","-1,397,500,000","-817,900,000","-746,800,000","-1,784,400,000","-1,143,200,000","-967,400,000","-1,330,900,000","-1,380,100,000","-1,405,700,000","-1,770,100,000","-1,364,300,000","-1,214,800,000","-807,300,000","-478,500,000","-1,040,300,000","-1,455,300,000","-793,400,000","-1,531,900,000","-1,494,900,000","-1,486,500,000","-1,887,000,000","-1,617,900,000","-1,170,300,000","-1,088,900,000","-1,600,900,000","-1,093,200,000","-963,400,000","-785,000,000","-966,200,000","-749,300,000","-438,600,000","-562,900,000","-1,313,100,000","-851,600,000","-596,600,000","-727,500,000","-789,700,000","-357,200,000","-39,900,000","-68,000,000","-6,400,000","-33,900,000","-39,100,000","-109,800,000","-22,200,000","-77,700,000","-370,600,000","-4,800,000","-28,200,000","-8,200,000","-33,300,000","13,947,000","-17,664,000","-4,314,000",,,,,,,,,,,"35,881,000","3,372,000","-90,616,000","-8,781,000","10,074,000",,,"-3,217,000",,,,,
			SaleOfInvestment,"5,106,600,000","1,045,800,000","985,300,000","1,272,500,000","1,803,000,000","1,349,900,000","979,800,000","810,800,000","896,900,000","1,238,000,000","1,651,900,000","852,000,000","851,300,000","423,000,000","598,500,000","928,400,000","1,116,100,000","690,200,000","830,000,000","1,107,100,000","1,516,400,000","1,750,300,000","1,163,300,000","974,600,000","547,500,000","419,900,000","896,000,000","1,390,600,000","769,800,000","1,173,700,000","1,159,100,000","1,035,700,000","1,407,200,000","1,091,000,000","821,500,000","1,159,700,000","1,393,400,000","1,253,900,000","900,200,000","1,018,700,000","960,900,000","601,200,000","482,600,000","684,500,000","1,513,300,000","923,400,000","983,500,000","654,200,000","828,900,000","506,800,000","27,300,000","30,400,000","18,700,000","36,300,000","214,800,000","-81,500,000","120,300,000","55,800,000","223,800,000","10,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendsReceivedCFI,"47,700,000","3,000,000","31,400,000","9,100,000","4,200,000","200,000","3,800,000","9,100,000","9,800,000","3,900,000","13,200,000","4,200,000","20,500,000","40,200,000","30,500,000","12,700,000","2,300,000","0","58,800,000","36,700,000","28,000,000","9,300,000","8,600,000","7,200,000","12,100,000","10,700,000","5,400,000","10,700,000","19,700,000","14,700,000","4,700,000","7,900,000","22,100,000","3,800,000","12,700,000","15,400,000","6,100,000","3,800,000","7,800,000","3,500,000","2,400,000","6,300,000","8,100,000","9,600,000","16,500,000","2,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,"26,800,000","21,400,000","-50,100,000",,,"12,800,000","42,400,000",,,,,,,,,,,,,,,,,,,,,"-700,000","0",,,"-53,600,000",,,,,,,,"2,700,000",,,,,"1,600,000",,,"-310,200,000","260,500,000","-25,700,000","30,100,000",,,,,,,,,,,"-1,108,000","1,106,000",,,,,,,,,,,,,"0","-1,000","20,393,000","-9,498,000","-8,034,000","-21,049,000","22,482,000"
FinancingCashFlow,"-75,800,000","-55,300,000","103,100,000","359,100,000","-482,700,000","137,800,000","-55,600,000","-301,600,000","-25,000,000","96,300,000","325,200,000","52,100,000","-89,000,000","-87,000,000","-44,100,000","789,200,000","839,500,000","-44,600,000","389,800,000","367,100,000","-364,200,000","-223,700,000","453,600,000","53,700,000","175,700,000","-212,900,000","-30,100,000","157,400,000","-282,900,000","178,900,000","386,400,000","207,300,000","-139,500,000","408,300,000","176,200,000","-174,700,000","-479,600,000","418,800,000","-428,500,000","-144,300,000","-252,100,000","179,000,000","-346,800,000","-465,800,000","-300,700,000","-208,800,000","-235,400,000","-264,800,000","543,600,000","-109,300,000","-304,100,000","-20,800,000","285,800,000","-61,600,000","-230,000,000","-185,000,000","-388,400,000","137,000,000","-387,600,000","-55,400,000","-255,200,000","-42,600,000","-40,100,000","-3,277,000","6,634,000","-19,536,000","-167,244,000","-106,728,000","92,366,000","-103,553,000","-124,245,000","9,108,000","103,832,000","-89,031,000","-247,828,000","98,985,000","-21,171,000","-164,248,000","18,006,000","-134,605,000","149,328,000","81,339,000","71,709,000","-260,928,000","-77,077,000","72,709,000","-73,287,000","-174,178,000","-27,861,000"
	CashFlowFromContinuingFinancingActivities,"-75,800,000","-55,300,000","103,100,000","359,100,000","-482,700,000","137,800,000","-55,600,000","-301,600,000","-25,000,000","96,300,000","325,200,000","52,100,000","-89,000,000","-87,000,000","-44,100,000","789,200,000","839,500,000","-44,600,000","389,800,000","367,100,000","-364,200,000","-223,700,000","453,600,000","53,700,000","175,700,000","-212,900,000","-30,100,000","157,400,000","-282,900,000","178,900,000","386,400,000","207,300,000","-139,500,000","408,300,000","176,200,000","-174,700,000","-479,600,000","418,800,000","-428,500,000","-144,300,000","-252,100,000","179,000,000","-346,800,000","-465,800,000","-300,700,000","-208,800,000","-235,400,000","-264,800,000","543,600,000","-109,300,000","-304,100,000","-20,800,000","285,800,000","-61,600,000","-230,000,000","-185,000,000","-388,400,000","137,000,000","-387,600,000","-55,400,000","-255,200,000","-42,600,000","-40,100,000","-3,277,000","6,634,000","-19,536,000","-167,244,000","-106,728,000","92,366,000","-103,553,000","-124,245,000","9,108,000","103,832,000","-89,031,000","-247,828,000","98,985,000","-21,171,000","-164,248,000","18,006,000","-134,605,000","149,328,000","81,339,000","71,709,000","-260,928,000","-77,077,000","72,709,000","-73,287,000","-174,178,000","-27,861,000"
		NetIssuancePaymentsOfDebt,"785,700,000","96,900,000","134,100,000","514,200,000","40,500,000","225,800,000","-58,500,000","-179,200,000","131,100,000","583,500,000","512,600,000","536,700,000","80,500,000","68,600,000","67,400,000","708,600,000","922,100,000","51,100,000","477,300,000","422,800,000","-340,500,000","-186,000,000","555,200,000","318,500,000","358,200,000","-46,800,000","280,400,000","430,100,000","-66,400,000","370,100,000","440,200,000","414,800,000","-134,400,000","518,200,000","656,300,000","-39,200,000","-277,300,000","581,500,000","-126,400,000","53,200,000","-87,800,000","290,400,000","-183,400,000","-382,600,000","103,400,000","-81,700,000","-285,800,000","-1,500,000","650,000,000","0","-282,200,000","0","-107,500,000","-7,500,000","-182,400,000","-15,000,000","-200,000,000","280,200,000","205,900,000","0","-150,100,000","21,100,000","5,000,000","-20,000,000","63,285,000","-22,414,000",,,"174,333,000","-58,394,000","-27,340,000","9,108,000","110,697,000","-88,623,000","-160,144,000","98,985,000","67,607,000","-154,764,000","111,814,000","-137,728,000","41,662,000","84,217,000","139,543,000","-260,928,000","197,329,000","71,178,000","-18,034,000","-174,178,000","-5,744,000"
			NetLongTermDebtIssuance,"785,700,000","96,900,000","134,100,000","514,200,000","40,500,000","225,800,000","-58,500,000","-179,200,000","131,100,000","583,500,000","512,600,000","536,700,000","80,500,000","68,600,000","67,400,000","708,600,000","922,100,000","51,100,000","477,300,000","422,800,000","-340,500,000","-186,000,000","555,200,000","318,500,000","358,200,000","-46,800,000","280,400,000","430,100,000","-66,400,000","370,100,000","440,200,000","414,800,000","-134,400,000","553,900,000","620,600,000","-39,200,000","-277,300,000","581,500,000","-126,400,000","53,200,000","-87,800,000","290,400,000","-183,400,000","-382,600,000","103,400,000","-81,700,000","-285,800,000","-1,500,000","650,000,000","0","-282,200,000","0","-107,500,000","-7,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"3,155,300,000","98,300,000","659,300,000","614,000,000","1,783,700,000","354,900,000","-40,800,000","-91,900,000","313,400,000","1,087,300,000","1,402,200,000","1,112,000,000","719,900,000","114,700,000","-248,800,000","1,312,200,000","1,347,400,000","53,000,000","925,000,000","428,100,000","519,300,000","940,000,000","567,800,000","372,800,000",,,"495,500,000","1,145,900,000","10,000,000","935,900,000","656,700,000","624,600,000","0","715,000,000","2,081,900,000","-39,200,000","-277,300,000","581,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-2,369,600,000","-1,400,000","-525,200,000","-99,800,000","-1,743,200,000","-129,100,000","-17,700,000","-87,300,000","-182,300,000","-503,800,000","-889,600,000","-575,300,000","-639,400,000","-46,100,000","316,200,000","-603,600,000","-425,300,000","-1,900,000","-447,700,000","-5,300,000","-859,800,000","-1,126,000,000","-12,600,000","-54,300,000","-29,100,000","-46,800,000","-215,100,000","-715,800,000","-76,400,000","-565,800,000","-216,500,000","-209,800,000","-134,400,000","-161,100,000","-1,461,300,000","0",,,"-1,001,500,000","53,200,000","-87,800,000","290,400,000","-183,400,000","-382,600,000","103,400,000","-81,700,000","-285,800,000","-1,500,000","650,000,000","0","-282,200,000","0","-107,500,000","-7,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-35,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-35,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-248,700,000","-232,500,000","-2,800,000","-10,500,000","-2,900,000","-44,700,000","-6,400,000","-5,800,000","-3,400,000","-31,500,000","-14,400,000","-311,600,000","-65,200,000","-78,600,000","-2,100,000","-2,800,000","-7,600,000","-39,300,000","-5,200,000","-1,300,000","-4,800,000","-52,500,000","-150,000,000","-180,000,000","-80,000,000","-125,000,000","-214,800,000","-175,900,000","-81,500,000","-76,600,000","-50,000,000","-50,000,000","-50,000,000","-119,600,000","-350,000,000","0","-75,500,000","-45,000,000","-75,000,000","-40,000,000","-75,000,000","-75,000,000","-103,500,000","0","-279,900,000","-53,100,000","-64,500,000",,,,"0","0",,,"-68,600,000","-83,900,000","-19,300,000","-141,600,000","-440,800,000","-201,800,000","127,700,000","-63,700,000","18,200,000","16,715,000",,,,,"53,718,000",,,,,,,,,,,,,,,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,"16,400,000","25,500,000","26,600,000","38,300,000","22,300,000","33,500,000","43,300,000","18,200,000","16,662,000",,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockPayments,"-248,700,000","-232,500,000","-2,800,000","-10,500,000","-2,900,000","-44,700,000","-6,400,000","-5,800,000","-3,400,000","-31,500,000","-14,400,000","-311,600,000","-65,200,000","-78,600,000","-2,100,000","-2,800,000","-7,600,000","-39,300,000","-5,200,000","-1,300,000","-4,800,000","-52,500,000","-150,000,000","-180,000,000","-80,000,000","-125,000,000","-214,800,000","-175,900,000","-81,500,000","-76,600,000","-50,000,000","-50,000,000","-50,000,000","-119,600,000","-350,000,000","0","-75,500,000","-45,000,000","-75,000,000","-40,000,000","-75,000,000","-75,000,000","-103,500,000","0","-279,900,000","-53,100,000","-64,500,000",,,,"0","0","0","0","-100,000","-100,300,000","-44,800,000","-168,200,000","-479,100,000","-224,100,000","94,200,000","-107,000,000","0","53,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-550,800,000","-137,000,000","-138,000,000","-138,000,000","-137,800,000","-130,700,000","-130,700,000","-130,600,000","-132,800,000","-200,100,000","-216,300,000","-190,900,000","-125,400,000","-120,100,000","-122,300,000","-124,300,000","-124,400,000","-119,600,000","-118,900,000","-119,000,000","-118,900,000","-114,800,000","-114,100,000","-115,700,000","-117,600,000","-113,000,000","-113,700,000","-116,200,000","-116,500,000","-108,100,000","-108,300,000","-108,600,000","-109,100,000","-98,000,000","-100,500,000","-100,800,000","-101,200,000","-77,200,000","-77,500,000","-77,800,000","-78,000,000","-55,700,000","-55,900,000","-56,500,000","-56,900,000","-51,600,000","-51,600,000","-52,600,000","-48,900,000","-44,800,000","-44,700,000","-44,000,000","-41,300,000","-38,900,000","-38,700,000","-38,800,000",,,"-68,600,000","0",,,"-63,300,000","8,000","-61,819,000","1,041,000",,,"-44,916,000","288,000",,,"-78,422,000","-408,000",,,"-67,528,000","482,000",,,"-52,140,000","-2,879,000",,,"-41,310,000","1,530,000",,,"-35,690,000"
			CommonStockDividendPaid,"-314,000,000","-77,800,000","-78,800,000","-78,800,000","-78,600,000","-71,500,000","-71,500,000","-71,400,000","-73,600,000","-140,900,000","-157,100,000","-126,500,000","-125,400,000","-120,100,000","-122,300,000","-124,300,000","-124,400,000","-119,600,000","-118,900,000","-119,000,000","-118,900,000","-114,800,000","-114,100,000","-115,700,000","-117,600,000","-113,000,000","-113,700,000","-116,200,000","-116,500,000","-108,100,000","-108,300,000","-108,600,000","-109,100,000","-98,000,000","-100,500,000","-100,800,000","-101,200,000","-77,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockDividendPaid,"-236,800,000","-59,200,000","-59,200,000","-59,200,000","-59,200,000","-59,200,000","-59,200,000","-59,200,000","-59,200,000","-59,200,000","-59,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,600,000","900,000","500,000","700,000","2,400,000","3,400,000","3,700,000","1,500,000","4,900,000","2,200,000","5,600,000","5,200,000","5,800,000","5,100,000","1,900,000","10,200,000","1,400,000","1,100,000","1,200,000","8,700,000","8,800,000","4,600,000","2,500,000","3,700,000","39,500,000","30,900,000","7,900,000","1,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-62,000,000","217,300,000","109,800,000","-6,600,000","-382,500,000","87,400,000","140,000,000","14,000,000","-19,900,000","-255,600,000","43,300,000","17,900,000","21,100,000","43,100,000","12,900,000","207,700,000","49,400,000","63,200,000","36,600,000","64,600,000","100,000,000","129,600,000","162,500,000","30,900,000","15,100,000","71,900,000","16,400,000","18,500,000","-19,000,000","-7,200,000","102,100,000","-52,300,000","150,300,000","106,200,000","-34,500,000","-36,900,000","-31,200,000","-45,700,000","-155,400,000","-84,800,000","-13,200,000","9,100,000","-5,400,000","-27,800,000","-68,500,000","-31,100,000","157,700,000","-87,600,000","-60,000,000","-68,200,000","-16,700,000","-7,700,000","-15,100,000","-16,900,000","-20,100,000","-47,300,000","-39,500,000","-1,600,000",,,,,,,,"1,837,000","107,443,000","-106,728,000",,,,,,,,,"-46,810,000","-9,966,000","-10,129,000","3,123,000",,,,,,,,,
EndCashPosition,"1,662,600,000","1,614,100,000","2,147,100,000","2,309,500,000","1,737,100,000","1,795,900,000","1,839,300,000","1,320,600,000","1,271,200,000","1,229,500,000","1,701,200,000","1,534,300,000","1,435,300,000","1,268,300,000","1,805,400,000","1,914,300,000","1,833,900,000","2,122,300,000","2,006,400,000","1,716,300,000","1,646,100,000","1,397,000,000","1,328,000,000","1,581,300,000","1,446,200,000","1,454,500,000","1,851,400,000","1,590,700,000","1,465,700,000","1,219,700,000","1,514,200,000","1,352,600,000","1,196,000,000","978,700,000","1,331,200,000","1,174,500,000","916,200,000","884,700,000","835,500,000","880,100,000","718,400,000","592,300,000","727,400,000","757,000,000","621,500,000","471,900,000","740,500,000","664,100,000","555,600,000","597,000,000","762,000,000","923,800,000","817,700,000","333,100,000","585,200,000","740,600,000","644,800,000","802,300,000","915,800,000","1,102,400,000","812,000,000","779,000,000","789,600,000","664,200,000","754,754,000","717,864,000","428,662,000","458,450,000","546,358,000","571,732,000","457,393,000","463,065,000","568,393,000","482,021,000","508,202,000","619,150,000","572,261,000","734,183,000","530,190,000","483,839,000","511,094,000","324,258,000","321,120,000","290,194,000","511,468,000","652,852,000","243,892,000","326,958,000","306,569,000"
	ChangesInCash,"-133,300,000","-509,800,000","-169,100,000","595,700,000","-58,800,000","-20,300,000","475,900,000","14,200,000","21,900,000","-432,700,000","132,700,000","122,700,000","177,900,000","-540,800,000","-93,200,000","189,100,000","-231,200,000","-394,600,000","277,400,000","39,200,000","207,400,000","54,600,000","-198,000,000","152,200,000","43,400,000","-388,800,000","292,500,000","162,800,000","200,600,000","-243,900,000","191,800,000","194,600,000","204,700,000","-355,400,000","145,500,000","219,100,000","35,800,000","80,600,000","-44,800,000","148,600,000","131,200,000","-144,000,000","-29,700,000","154,100,000","146,900,000","-280,500,000","74,900,000","88,800,000","-36,000,000","-152,200,000","-165,400,000","105,700,000","463,500,000","-244,200,000","-90,400,000","132,800,000","-148,700,000","-133,000,000","-166,300,000","278,400,000","27,000,000","-12,600,000","112,700,000","203,598,000","31,781,000","285,110,000","-8,723,000","-95,036,000","-23,191,000","106,180,000","7,178,000","-113,028,000","140,509,000","-33,164,000","-120,024,000","41,294,000","-183,892,000","191,288,000","9,146,000","-16,409,000","118,507,000","13,803,000","21,668,000","-202,512,000","-394,004,000","385,109,000","-75,367,000","24,187,000","90,881,000"
	EffectOfExchangeRateChanges,"-48,500,000","-23,200,000","-2,000,000","-23,300,000","0","-14,400,000","46,400,000","35,300,000","10,300,000","-38,700,000","34,200,000","-23,900,000","-3,200,000","3,600,000","-15,800,000","-10,300,000","-57,200,000","38,500,000","12,700,000","31,000,000","41,700,000","14,400,000","-55,300,000","-17,100,000","-51,700,000","-8,100,000","-31,800,000","-37,800,000","45,400,000","-50,600,000","-30,200,000","-38,000,000","12,600,000","2,900,000","11,200,000","39,200,000","-4,300,000","-31,400,000","200,000","13,100,000","-5,100,000","8,900,000","100,000","-18,600,000","2,700,000","11,900,000","1,500,000","19,700,000","-5,400,000","-12,800,000","3,600,000","400,000","21,100,000","-7,900,000","-65,000,000","-37,000,000","-8,800,000","19,500,000","-9,600,000","12,000,000","6,000,000","2,000,000","12,700,000","12,517,000","-39,320,000","11,331,000","7,746,000","14,937,000",,"9,879,000","-4,787,000","-11,294,000",,"4,246,000","-17,449,000","16,638,000",,,,,,"-30,881,000","10,558,000","7,851,000",,"31,820,000","6,931,000","451,000",
	BeginningCashPosition,"1,795,900,000","2,147,100,000","2,309,500,000","1,737,100,000","1,795,900,000","1,839,300,000","1,320,600,000","1,271,200,000","1,229,500,000","1,701,200,000","1,534,300,000","1,435,300,000","1,268,300,000","1,805,400,000","1,914,300,000","1,833,900,000","2,122,300,000","2,517,700,000","1,716,300,000","1,646,100,000","1,397,000,000","1,328,000,000","1,581,300,000","1,446,200,000","1,454,500,000","1,851,400,000","1,590,700,000","1,465,700,000","1,219,700,000","1,514,200,000","1,352,600,000","1,196,000,000","978,700,000","1,331,200,000","1,174,500,000","916,200,000","884,700,000","835,500,000","880,100,000","718,400,000","592,300,000","727,400,000","757,000,000","621,500,000","471,900,000","740,500,000","664,100,000","555,600,000","597,000,000","762,000,000","923,800,000","817,700,000","333,100,000","585,200,000","740,600,000","644,800,000","802,300,000","915,800,000","1,102,400,000","812,000,000","779,000,000","789,600,000","664,200,000","487,139,000","717,864,000","428,662,000","458,450,000","538,550,000","571,732,000","457,393,000","463,065,000","587,388,000","482,021,000","508,202,000","619,150,000","561,217,000","734,183,000","530,190,000","483,839,000","500,248,000","324,258,000","321,120,000","290,194,000","484,854,000","652,852,000","243,892,000","326,958,000","302,319,000","267,000,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,"0","0","-8,700,000","-3,600,000","-100,000","9,500,000","-300,000","0","200,000","-7,700,000","100,000","100,000","-98,400,000","0","-39,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000",,,,"-1,000",,"2,000","-2,000","1,000",,,,,,,"0","1,000",,,,"1,000","99,000"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,,,,,"55,900,000","74,300,000","95,600,000","30,700,000","151,000,000","49,500,000","44,700,000","53,900,000","156,000,000","92,600,000","50,500,000","89,600,000","153,200,000","97,300,000","64,900,000","90,200,000","85,900,000","41,100,000","100,600,000","41,300,000","60,000,000","58,200,000","62,000,000","34,200,000","62,100,000","27,800,000","68,200,000","41,700,000","52,900,000","39,900,000",,,"30,500,000","26,700,000","15,700,000","15,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,"20,600,000","21,700,000","20,800,000","22,300,000","20,800,000","27,100,000","20,500,000","12,800,000","18,500,000","15,200,000","21,100,000","12,700,000","20,600,000","16,500,000","22,200,000","1,400,000","11,900,000","4,100,000","13,800,000","2,600,000","13,800,000","12,600,000","14,800,000","11,600,000","14,400,000","11,900,000","15,200,000","12,000,000","15,700,000","13,300,000",,,"18,500,000","10,000,000","22,200,000","9,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-112,400,000","-23,900,000","-35,600,000","-26,000,000","-26,900,000","-20,300,000","-41,400,000","-26,400,000","-28,000,000","-19,200,000","-48,700,000","-26,600,000","-27,900,000","-21,100,000","-34,200,000","-22,100,000","-25,600,000","-20,600,000","-29,000,000","-22,800,000","-32,800,000","-27,100,000","-46,400,000","-36,000,000","-39,300,000","-26,000,000","-36,400,000","-37,700,000","-27,400,000","-23,000,000","-46,500,000","-36,900,000","-28,400,000","-21,400,000","-21,200,000","-26,700,000","-22,200,000","-18,100,000","-30,900,000","-31,200,000","-18,800,000","-18,400,000","-46,400,000","-19,900,000","-19,900,000","-20,800,000","-32,200,000","-21,700,000","-20,200,000","-15,500,000","-16,200,000","-6,200,000","-11,800,000","-5,300,000","-14,600,000","-21,300,000","-34,000,000","-14,200,000","-11,300,000","-8,700,000","-4,500,000","-12,200,000","-12,700,000","-6,455,000","-14,440,000","-5,441,000","-5,544,000","-12,754,000","-65,280,000","-17,311,000","-3,051,000","-14,539,000","-28,854,000","-9,934,000","-17,657,000","-8,801,000","-34,579,000","-32,063,000","-15,037,000","-6,283,000","-16,196,000","-26,235,000","-32,258,000","-24,352,000","-36,494,000","-17,741,000","-24,501,000","-13,960,000","-29,750,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,"16,400,000","25,500,000","26,600,000","38,300,000","22,300,000","33,500,000","43,300,000","18,200,000","16,662,000",,,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfDebt,"3,155,300,000","98,300,000","659,300,000","614,000,000","1,783,700,000","354,900,000","-40,800,000","-91,900,000","313,400,000","1,087,300,000","1,402,200,000","1,112,000,000","719,900,000","114,700,000","-248,800,000","1,312,200,000","1,347,400,000","53,000,000","925,000,000","428,100,000","519,300,000","940,000,000","567,800,000","372,800,000",,,"495,500,000","1,145,900,000","10,000,000","935,900,000","656,700,000","624,600,000","0","715,000,000","2,117,600,000","-39,200,000","-277,300,000","581,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-2,369,600,000","-1,400,000","-525,200,000","-99,800,000","-1,743,200,000","-129,100,000","-17,700,000","-87,300,000","-182,300,000","-503,800,000","-889,600,000","-575,300,000","-639,400,000","-46,100,000","316,200,000","-603,600,000","-425,300,000","-1,900,000","-447,700,000","-5,300,000","-859,800,000","-1,126,000,000","-12,600,000","-54,300,000","-29,100,000","-46,800,000","-215,100,000","-715,800,000","-76,400,000","-565,800,000","-216,500,000","-209,800,000","-98,700,000","-196,800,000","-1,461,300,000","0",,,"-1,001,500,000","53,200,000","-87,800,000","290,400,000","-183,400,000","-382,600,000","103,400,000","-81,700,000","-285,800,000","-1,500,000","650,000,000","0","-282,200,000","0","-107,500,000","-7,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-248,700,000","-232,500,000","-2,800,000","-10,500,000","-2,900,000","-44,700,000","-6,400,000","-5,800,000","-3,400,000","-31,500,000","-14,400,000","-311,600,000","-65,200,000","-78,600,000","-2,100,000","-2,800,000","-7,600,000","-39,300,000","-5,200,000","-1,300,000","-4,800,000","-52,500,000","-150,000,000","-180,000,000","-80,000,000","-125,000,000","-214,800,000","-175,900,000","-81,500,000","-76,600,000","-50,000,000","-50,000,000","-50,000,000","-119,600,000","-350,000,000","0","-75,500,000","-45,000,000","-75,000,000","-40,000,000","-75,000,000","-75,000,000","-103,500,000","0","-279,900,000","-53,100,000","-64,500,000",,,,"0","0","0","0","-100,000","-100,300,000","-44,800,000","-168,200,000","-479,100,000","-224,100,000","94,200,000","-107,000,000","0","53,000",,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"617,200,000","-399,300,000","-39,300,000","575,000,000","480,800,000","-47,200,000","526,200,000","375,400,000","309,900,000","-96,200,000","414,900,000","279,000,000","439,900,000","-141,500,000","132,500,000","243,200,000","423,400,000","-72,800,000","329,700,000","207,600,000","432,900,000","288,800,000","-459,200,000","331,500,000","204,100,000","-94,800,000","461,500,000","59,400,000","487,400,000","-79,300,000","136,500,000","430,200,000","741,100,000","-240,600,000","169,100,000","307,600,000","718,000,000","-502,700,000","470,700,000","39,300,000","386,700,000","-176,700,000","276,400,000","476,100,000","231,200,000","-125,900,000","-28,500,000","417,200,000","93,400,000","-192,500,000","212,500,000","156,400,000","139,600,000","-185,300,000","143,100,000","248,500,000","168,600,000","-148,600,000","215,600,000","332,700,000","290,500,000","38,200,000","262,400,000","292,042,000","2,781,000","252,262,000","164,195,000","11,692,000","-155,062,000","205,957,000","135,389,000","-72,335,000","63,565,000","62,778,000","121,367,000","-43,010,000","-198,601,000","352,164,000","81,756,000","126,977,000","-53,262,000","291,684,000","36,136,000","113,830,000","-211,658,000","548,088,000","5,954,000","219,414,000","96,260,000"
