name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998
	ChangesInCash,"118,600,000","-2,512,000,000","606,600,000","1,747,100,000","276,600,000","-823,700,000","27,000,000","-305,500,000","-679,000,000","1,705,600,000","-797,800,000","1,100,500,000","-200,000","-302,600,000","131,000,000","-62,400,000","125,900,000","145,300,000","-317,100,000","4,300,000","-33,800,000","-700,000","6,000,000","-56,400,000","-47,100,000","141,600,000","-61,500,000","-470,600,000","470,000,000","6,700,000","-987,200,000","819,600,000","-746,400,000","931,500,000","47,300,000","-35,700,000","-1,235,000,000","1,264,200,000","1,600,000","0","-73,800,000","68,500,000","-9,300,000","-80,000,000","-41,300,000","84,900,000","21,800,000","-452,000,000","359,900,000","79,800,000","-45,600,000","7,000,000","23,700,000","8,100,000","-19,495,000","30,799,000","-41,246,000","26,108,000","-4,226,000","-20,219,000","4,178,000","36,956,000","-94,549,000","92,876,000","-10,467,000","-7,107,000","9,410,000","-357,000","-24,685,000","33,174,000","-122,046,000","107,177,000","-5,370,000","14,329,000","-9,766,000","21,259,000","-3,616,000","8,772,000","-40,886,000","51,808,000","-27,137,000","-102,039,000","74,027,000","-57,914,000","-263,453,000","319,002,000","18,966,000","-45,692,000","36,993,000","44,912,000","-16,500,000","17,800,000","-800,000","-19,400,000","-1,900,000"
	EffectOfExchangeRateChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","400,000","200,000","-300,000","400,000","200,000","1,800,000","-200,000","-2,000,000","-535,000","-106,000","397,000","-271,000","67,000","737,000","948,000","-1,338,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"334,000,000","2,965,000,000","2,358,100,000","611,000,000","334,400,000","1,158,100,000","1,131,100,000","1,436,600,000","2,115,600,000","410,000,000","1,207,800,000","107,300,000","107,500,000","410,100,000","279,100,000","341,500,000","215,600,000","70,300,000","32,900,000","28,600,000","62,400,000","63,100,000","57,100,000","113,500,000","160,600,000","19,000,000","80,500,000","551,100,000","81,100,000","74,400,000","1,061,600,000","242,000,000","988,400,000","56,900,000","9,600,000","45,300,000","1,280,300,000","16,100,000","14,500,000","14,500,000","88,300,000","19,800,000","29,100,000","109,100,000","150,400,000","65,500,000","42,700,000","494,500,000","134,900,000","54,700,000","73,800,000","65,000,000","41,500,000","35,400,000","55,403,000","24,710,000","65,559,000","39,722,000","43,881,000","63,363,000","58,237,000","22,619,000","117,400,000","24,524,000","34,991,000","42,098,000","32,688,000","33,045,000","57,730,000","24,556,000","146,602,000","39,425,000","44,795,000","30,466,000","40,232,000","18,973,000","22,589,000","13,817,000","54,703,000","2,895,000","30,032,000","132,071,000","58,044,000","115,958,000","379,411,000","60,409,000","41,443,000","87,135,000","50,142,000","5,230,000","21,600,000","0","0","24,100,000","0"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,800,000","800,000","-4,700,000","-13,000,000"
IncomeTaxPaidSupplementalData,,,"1,100,000","-100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"1,229,700,000","540,000,000","87,200,000","519,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-1,893,200,000","-349,000,000","-417,500,000","-504,500,000","-622,200,000","-679,000,000","-616,300,000","-695,700,000","-896,400,000","-1,079,500,000","-1,229,600,000","-1,041,300,000","-1,111,900,000","-1,148,900,000","-1,219,000,000","-1,083,100,000","-974,600,000","-946,500,000","-993,500,000","-1,011,700,000","-696,700,000","-446,000,000","-581,200,000","-563,500,000","-873,200,000","-1,007,200,000","-1,200,200,000","-992,500,000","-825,200,000","-812,800,000","-1,013,400,000","-693,100,000","-486,700,000","-699,700,000","-995,000,000","-965,900,000","-815,700,000","-631,600,000","-905,800,000","-903,000,000","-840,000,000","-973,100,000","-1,075,300,000","-1,076,000,000","-1,002,700,000","-713,500,000","-635,700,000","-658,300,000","-399,000,000","-347,800,000","-734,600,000","-211,100,000","-247,500,000","-392,500,000","-493,805,000","-394,489,000","-472,195,000","-624,096,000","-512,577,000","-555,192,000","-515,228,000","-614,035,000","-300,729,000","-464,922,000","-296,721,000","-278,698,000","-236,540,000","-192,144,000","-260,539,000","-175,230,000","-116,848,000","-11,030,000","-12,912,000","-15,003,000","-47,945,000","-43,471,000","-30,662,000","-23,835,000","-27,177,000","-20,203,000","-9,643,000","-17,112,000","-57,255,000","-35,551,000","-31,752,000","-25,338,000","-43,756,000","-45,911,000","-42,797,000","-111,449,000","-218,700,000","-8,100,000","-800,000","-1,700,000","-1,200,000"
IssuanceOfCapitalStock,,,"0",,,,"-1,000,000",,,"0","0","0","39,500,000","42,700,000","89,000,000","188,400,000","84,000,000","177,000,000","196,200,000","120,000,000","308,400,000","448,800,000","372,400,000","282,100,000","876,800,000","1,011,500,000","177,200,000","67,300,000","475,700,000","468,400,000","83,900,000","81,600,000","140,300,000","83,000,000","657,300,000","299,300,000","281,300,000","554,100,000","162,000,000","597,100,000","28,700,000","29,000,000","475,800,000","22,000,000","24,100,000","21,000,000","-529,500,000","67,900,000","552,400,000","437,700,000","34,500,000","479,400,000","88,000,000","310,800,000","85,596,000","19,152,000","19,698,000","18,331,000","-274,049,000","307,371,000","-272,970,000","308,869,000","14,143,000","389,569,000","12,547,000","440,928,000","109,716,000","12,008,000","24,159,000","501,045,000","92,038,000","345,242,000","388,665,000","28,526,000","134,935,000","27,185,000","258,769,000","255,482,000",,,,,,,,,,,,,,,,,
IssuanceOfDebt,"17,070,500,000","13,444,000,000","0","1,361,700,000","2,265,000,000","7,531,800,000","0","1,260,300,000","0","5,411,800,000","13,543,000,000","4,311,500,000","24,625,700,000","15,692,400,000","12,502,400,000","28,519,900,000","22,282,600,000","16,283,800,000","16,164,900,000","19,842,600,000","15,732,700,000","17,575,100,000","12,630,100,000","16,948,500,000","13,234,700,000","20,000,600,000","3,967,400,000","3,275,400,000","4,655,800,000","9,182,500,000","11,193,600,000","2,984,700,000","1,300,000","4,181,500,000","3,713,600,000","3,074,700,000","889,900,000","6,174,600,000","1,221,700,000","4,726,800,000","1,018,000,000","1,396,600,000","1,759,000,000","2,774,000,000","969,500,000","2,821,600,000","2,380,600,000","565,000,000","3,193,300,000","345,500,000","3,557,700,000","1,033,800,000","1,923,500,000","861,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-16,213,800,000","-13,464,000,000","0","-370,000,000","-2,380,000,000","-8,741,800,000","0","-1,000,000,000","0","-3,406,600,000","-13,861,200,000","-3,238,000,000","-24,618,100,000","-14,999,200,000","-12,215,000,000","-28,305,100,000","-21,992,300,000","-15,444,700,000","-16,326,400,000","-18,493,900,000","-15,782,800,000","-17,856,500,000","-12,896,100,000","-15,789,800,000","-13,189,300,000","-19,797,400,000","-3,728,000,000","-3,234,200,000","-3,951,800,000","-8,953,200,000","-9,484,800,000","-1,695,000,000","-1,300,000","-3,160,000,000","-3,889,000,000","-2,510,000,000","-1,455,000,000","-4,826,600,000","-960,400,000","-3,825,000,000","-591,000,000","-1,300,000,000","-2,386,500,000","-1,955,800,000","-717,500,000","-2,316,000,000","-2,590,600,000","-538,800,000","-1,619,900,000","-595,100,000","-3,939,000,000","-1,252,800,000","-1,812,300,000","-664,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-199,900,000","0","-125,100,000","-74,900,000","0","-13,900,000","-12,500,000","-33,700,000","0","-140,100,000","0","0","-29,500,000","-51,600,000",,,,,,,,,,,,,,,,,,,,,,"-300,000",,,,,,,,,,,"-700,000","-100,000","-2,800,000","-200,000","-300,000","-1,800,000",,,,"-145,000",,,,,,,,,,,,,,,,,,,,,,,"0","-1,722,000","-9,051,000","-2,015,000","-9,164,000",,,,"-305,000",,,,,,,,
FreeCashFlow,"6,741,300,000","1,796,000,000","1,707,700,000","1,865,800,000","1,371,700,000","1,344,100,000","983,600,000","402,100,000","285,200,000","932,700,000","464,700,000","601,200,000","911,400,000","11,500,000","632,000,000","494,400,000","489,600,000","287,100,000","852,900,000","-526,700,000","762,600,000","429,600,000","826,600,000","250,300,000","72,300,000","-107,500,000","211,000,000","-302,900,000","122,400,000","141,200,000","444,400,000","139,400,000","-18,900,000","704,400,000","504,300,000","-130,600,000","-284,700,000","368,300,000","369,300,000","-625,500,000","-106,600,000","-368,200,000","27,000,000","-602,300,000","-50,900,000","89,200,000","249,200,000","-143,500,000","-185,600,000","339,100,000","1,027,200,000","-33,400,000","-27,900,000","-174,400,000","-229,780,000","-118,153,000","-40,552,000","-359,031,000","140,529,000","-169,406,000","-383,930,000","-193,284,000","-111,684,000","-50,223,000","-219,672,000","215,578,000","50,535,000","34,652,000","-322,747,000","4,815,000","229,408,000","-85,908,000","65,341,000","14,602,000","148,191,000","52,065,000","-49,178,000","127,714,000","132,475,000","104,723,000","45,513,000","-27,085,000","101,307,000","-1,380,000","10,146,000","23,359,000","139,076,000","-45,679,000","57,797,000","-34,419,000","-100,000,000","27,800,000","-6,900,000","18,600,000","22,400,000"
