name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
TotalCapitalization,"1,411,394,000","1,941,556,000","2,045,774,000","2,087,941,000","2,019,589,000","1,927,563,000","1,810,967,000","1,965,927,000","1,954,824,000","1,474,802,000","1,582,259,000","1,432,274,000","1,474,682,000","1,462,697,000","1,609,205,000","1,493,107,000","1,472,355,000","1,474,399,000","1,459,037,000","1,411,757,000","1,353,584,000","1,368,500,000","1,356,747,000","1,347,380,000","1,429,036,000","1,459,482,000","1,428,221,000","1,389,237,000","1,392,062,000","1,372,684,000","1,337,581,000","1,306,372,000","1,315,150,000","1,286,731,000","1,244,923,000","1,206,937,000","1,209,188,000","1,171,479,000","1,119,442,000","1,053,337,000","1,078,642,000","1,041,709,000","1,007,617,000","968,882,000","948,993,000","915,936,000","877,212,000","868,408,000","946,833,000","887,044,000","850,469,000","793,414,000","779,550,000","761,119,000","746,073,000","717,235,000","719,975,000","720,155,000","726,626,000","677,315,000","820,764,000","837,896,000","844,309,000","809,674,000","821,579,000","813,435,000","830,545,000","500,695,000","506,890,000","511,711,000","525,355,000","493,937,000","487,131,000","481,913,000","469,376,000","217,494,000","226,073,000","225,596,000","223,643,000","230,512,000","218,900,000","218,353,000"
CommonStockEquity,"915,290,000","950,186,000","1,054,874,000","1,097,504,000","1,029,609,000","938,033,000","821,881,000","733,278,000","716,002,000","880,130,000","812,734,000","827,897,000","849,404,000","869,433,000","811,185,000","810,329,000","854,814,000","857,093,000","771,963,000","749,911,000","771,963,000","788,124,000","776,134,000","766,702,000","848,717,000","875,051,000","842,943,000","802,939,000","805,713,000","786,684,000","751,581,000","720,372,000","729,150,000","700,731,000","658,923,000","1,020,937,000","1,023,188,000","985,479,000","933,442,000","867,337,000","842,642,000","805,709,000","771,617,000","732,882,000","712,993,000","679,936,000","647,503,000","639,139,000","616,688,000","556,024,000","518,573,000","460,642,000","445,902,000","426,596,000","410,674,000","380,960,000","382,825,000","382,129,000","365,248,000","336,662,000","479,235,000","495,491,000","454,394,000","419,759,000","405,859,000","386,644,000","366,494,000","351,784,000","343,020,000","327,933,000","311,567,000","289,935,000","282,916,000","272,536,000","176,975,000","68,244,000","70,073,000","69,596,000","64,943,000","57,412,000","57,500,000","56,953,000"
CapitalLeaseObligations,"566,316,000","589,398,000","617,999,000","643,151,000","689,992,000","739,649,000","759,463,000","783,728,000","808,675,000","824,600,000","850,241,000","843,369,000","844,213,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"362,040,000","396,551,000","500,310,000","540,764,000","472,912,000","380,854,000","266,272,000","177,738,000","160,417,000","275,336,000","207,904,000","190,645,000","212,086,000","232,129,000","170,295,000","169,735,000","211,931,000","213,122,000","125,553,000","117,467,000","137,659,000","303,187,000","290,205,000","280,145,000","361,626,000","389,329,000","354,468,000","311,350,000","311,899,000","287,412,000","251,339,000","215,853,000","220,579,000","184,396,000","134,321,000","491,097,000","528,483,000","489,658,000","436,800,000","372,467,000","346,593,000","310,596,000","278,579,000","235,165,000","270,690,000","237,633,000","205,200,000","196,699,000","173,428,000","111,944,000","73,673,000","14,907,000","-747,000","-20,967,000","-31,629,000","-69,430,000","-68,479,000","-71,589,000","-89,384,000","-120,908,000","-134,585,000","-119,393,000","-161,554,000","-200,618,000","-215,854,000","-236,911,000","-261,384,000","-7,731,000","-16,495,000","-31,582,000","-47,948,000","-70,205,000","-78,474,000","-90,104,000","-186,915,000","-46,311,000","-45,299,000","-46,593,000","-52,146,000","-60,494,000","-61,213,000","-62,587,000"
WorkingCapital,"674,400,000","1,182,491,000","1,308,320,000","1,342,688,000","1,261,016,000","1,153,492,000","1,036,601,000","1,187,170,000","1,162,590,000","632,257,000","739,477,000","567,935,000","609,273,000","715,537,000","849,066,000","738,321,000","709,147,000","689,045,000","721,191,000","681,713,000","616,803,000","779,477,000","763,169,000","751,191,000","839,960,000","868,747,000","839,707,000","803,788,000","811,035,000","793,487,000","737,565,000","720,496,000","730,451,000","701,242,000","700,496,000","682,551,000","743,294,000","713,468,000","672,313,000","633,136,000","666,339,000","629,394,000","597,031,000","553,228,000","569,986,000","532,891,000","496,290,000","486,110,000","566,247,000","505,051,000","468,258,000","410,121,000","393,648,000","372,964,000","354,024,000","328,929,000","330,065,000","326,891,000","332,023,000","279,104,000","261,773,000","265,904,000","283,545,000","245,964,000","257,812,000","245,032,000","269,432,000","177,109,000","182,072,000","183,694,000","197,190,000","163,499,000","157,518,000","150,632,000","137,015,000","85,523,000","92,516,000","87,862,000","92,545,000","96,789,000","84,856,000","83,471,000"
InvestedCapital,"1,907,137,000","1,941,556,000","2,045,774,000","2,087,941,000","2,019,589,000","1,927,563,000","1,810,967,000","1,965,927,000","1,954,824,000","1,474,802,000","1,582,259,000","1,432,274,000","1,474,682,000","1,462,697,000","1,609,205,000","1,493,107,000","1,472,355,000","1,474,399,000","1,459,037,000","1,411,757,000","1,353,584,000","1,368,500,000","1,356,747,000","1,347,380,000","1,429,036,000","1,459,482,000","1,428,221,000","1,389,237,000","1,392,062,000","1,372,684,000","1,337,581,000","1,306,372,000","1,315,150,000","1,286,731,000","1,244,923,000","1,206,937,000","1,209,188,000","1,171,479,000","1,119,442,000","1,053,337,000","1,078,642,000","1,041,709,000","1,007,617,000","968,882,000","948,993,000","915,936,000","879,662,000","871,911,000","950,336,000","890,547,000","853,972,000","796,917,000","783,053,000","764,622,000","750,452,000","721,614,000","724,354,000","723,658,000","729,253,000","679,942,000","823,391,000","840,523,000","847,293,000","813,653,000","825,810,000","816,676,000","835,244,000","501,063,000","507,411,000","512,435,000","526,282,000","494,864,000","488,058,000","485,249,000","470,556,000","244,944,000","231,473,000","230,996,000","226,793,000","233,662,000","219,800,000","219,253,000"
TangibleBookValue,"362,040,000","396,551,000","500,310,000","540,764,000","472,912,000","380,854,000","266,272,000","177,738,000","160,417,000","275,336,000","207,904,000","190,645,000","212,086,000","232,129,000","170,295,000","169,735,000","211,931,000","213,122,000","125,553,000","117,467,000","137,659,000","303,187,000","290,205,000","280,145,000","361,626,000","389,329,000","354,468,000","311,350,000","311,899,000","287,412,000","251,339,000","215,853,000","220,579,000","184,396,000","134,321,000","491,097,000","528,483,000","489,658,000","436,800,000","372,467,000","346,593,000","310,596,000","278,579,000","235,165,000","270,690,000","237,633,000","205,200,000","196,699,000","173,428,000","111,944,000","73,673,000","14,907,000","-747,000","-20,967,000","-31,629,000","-69,430,000","-68,479,000","-71,589,000","-89,384,000","-120,908,000","-134,585,000","-119,393,000","-161,554,000","-200,618,000","-215,854,000","-236,911,000","-261,384,000","-7,731,000","-16,495,000","-31,582,000","-47,948,000","-70,205,000","-78,474,000","-90,104,000","-186,915,000","-46,311,000","-45,299,000","-46,593,000","-52,146,000","-60,494,000","-61,213,000","-62,587,000"
TotalDebt,"1,558,163,000","1,580,768,000","1,608,899,000","1,633,588,000","1,679,972,000","1,729,179,000","1,748,549,000","2,016,377,000","2,047,497,000","1,419,272,000","1,619,766,000","1,447,746,000","1,469,491,000","593,264,000","798,020,000","682,778,000","617,541,000","617,306,000","687,074,000","661,846,000","581,621,000","580,376,000","580,613,000","580,678,000","580,319,000","584,431,000","585,278,000","586,298,000","586,349,000","586,000,000","586,000,000","586,000,000","586,000,000","586,000,000","586,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","236,000,000","236,000,000","236,000,000","236,000,000","236,000,000","236,000,000","232,159,000","232,772,000","333,648,000","334,523,000","335,399,000","336,275,000","337,151,000","338,026,000","339,778,000","340,654,000","341,529,000","341,529,000","364,005,000","343,280,000","344,156,000","345,032,000","392,899,000","393,894,000","419,951,000","430,032,000","468,750,000","149,279,000","164,391,000","184,502,000","214,715,000","204,929,000","205,142,000","212,713,000","293,581,000","176,700,000","161,400,000","161,400,000","161,850,000","176,250,000","162,300,000","162,300,000"
NetDebt,"289,581,000","7,076,000","47,875,000",,,,"157,911,000","232,068,000","479,722,000","380,361,000","615,589,000","485,919,000","465,129,000","423,187,000","674,122,000","499,576,000","437,285,000","438,812,000","581,704,000","488,282,000","427,343,000","281,018,000","439,987,000","375,598,000","185,178,000","203,222,000","297,018,000","341,997,000","208,949,000","245,362,000","452,354,000","378,080,000","308,764,000","299,454,000","384,181,000",,,,,,,"2,506,000","154,366,000","149,275,000",,,"49,830,000",,,,"121,060,000","162,463,000","150,317,000","175,677,000","280,118,000","295,431,000","275,983,000","292,517,000","354,751,000","323,432,000","302,406,000","276,487,000","362,943,000","352,270,000","360,289,000","345,756,000","448,007,000","133,903,000","127,843,000","151,237,000","202,711,000","191,753,000","166,986,000","176,652,000","286,526,000","173,592,000","157,701,000","157,703,000","155,825,000","173,105,000","155,004,000","158,885,000"
ShareIssued,"40,555,922","41,148,870","42,946,790","44,011,080","43,947,659","43,780,075","43,648,671","43,636,176","43,610,725","43,963,103","44,287,636","44,868,563","45,379,827","45,629,014","46,041,329","46,565,443","47,113,576","47,178,346","47,419,316","47,971,577","48,517,417","48,948,670","49,625,609","50,194,955","51,206,395","51,764,309","52,076,784","52,331,208","52,615,316","28,432,452","52,977,519","53,311,864","53,742,906","54,541,879","54,542,594","59,353,894","59,358,011","59,126,639","59,035,891","58,989,420","58,938,891","58,595,421","58,529,586","58,087,327","57,761,103","57,493,567","57,696,317","59,442,933","59,390,706","58,081,822","58,037,018","56,784,758","56,677,490","56,352,111","56,533,319","56,422,592","57,008,933","57,663,315","57,926,790","58,185,355","57,790,640","58,927,280","58,179,118","58,153,110","57,976,058","57,819,458","57,657,938","57,405,578","57,013,304","56,842,834","56,662,674","56,146,206","55,970,720","55,970,720","54,564,470","54,564,470","54,564,470","54,564,470","54,564,470","54,564,470","54,564,470","54,564,470"
OrdinarySharesNumber,"40,555,922","41,148,870","42,946,790","44,011,080","43,947,659","43,780,075","43,648,671","43,636,176","43,610,725","43,963,103","44,287,636","44,868,563","45,379,827","45,629,014","46,041,329","46,565,443","47,113,576","47,178,346","47,419,316","47,971,577","48,517,417","48,948,670","49,625,609","50,194,955","51,206,395","51,764,309","52,076,784","52,331,208","52,615,316","28,432,452","52,977,519","53,311,864","53,742,906","54,541,879","54,542,594","59,353,894","59,358,011","59,126,639","59,035,891","58,989,420","58,938,891","58,595,421","58,529,586","58,087,327","57,761,103","57,493,567","57,696,317","59,442,933","59,390,706","58,081,822","58,037,018","56,784,758","56,677,490","56,352,111","56,533,319","56,422,592","57,008,933","57,663,315","57,926,790","58,185,355","57,790,640","58,927,280","58,179,118","58,153,110","57,976,058","57,819,458","57,657,938","57,405,578","57,013,304","56,842,834","56,662,674","56,146,206","55,970,720","55,970,720","54,564,470","54,564,470","54,564,470","54,564,470","54,564,470","54,564,470","54,564,470","54,564,470"
