name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996
		GainsLossesNotAffectingRetainedEarnings,"-115,999,000","4,092,000","1,417,000","10,133,000","10,104,000","15,382,000","-841,000","-597,000","-7,603,000","-34,678,000","-38,877,000","-45,429,000","-50,344,000","-76,872,000","-93,150,000","-81,216,000","-73,095,000","-41,835,000","-41,486,000","-46,537,000","-59,824,000","-65,328,000","-32,579,000","-34,440,000","-39,910,000","-62,708,000","-49,093,000","-61,871,000","-31,091,000","-37,332,000","-42,700,000","-34,503,000","-56,753,000","-63,036,000","-46,414,000","-49,204,000","-1,067,000","7,711,000","9,805,000","1,971,000","-4,830,000","-2,878,000","3,471,000","4,132,000","-3,459,000","-5,512,000","3,943,000","4,966,000","-2,847,000","-6,622,000","-6,368,000","-18,161,000","-14,920,000","-10,302,000","-13,366,000","-27,842,000","-9,044,000","-13,672,000","-22,665,000","-37,482,000","-15,137,000","-17,761,000","-22,597,000","-47,197,000","-24,393,000","-17,589,000","-7,362,000","-6,896,000","-20,472,000","-6,530,000","-3,853,000","-18,990,000","-334,000","-6,156,000","-5,634,000","513,000","193,000","-795,000","-722,000","-1,361,000","-4,874,000","-2,205,000","-16,000","27,000","-6,000","-263,000","-1,249,000","-2,335,000","-2,419,000","-2,171,000","-1,200,000",,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"459,000",,,,"681,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,000,000","81,200,000","81,100,000","81,200,000","81,100,000","81,100,000","80,900,000","80,700,000","80,100,000","79,700,000","59,600,000"
TotalCapitalization,"6,890,570,000","6,915,201,000","6,832,241,000","6,773,263,000","6,675,569,000","6,479,071,000","6,491,874,000","6,408,575,000","6,040,408,000","5,446,967,000","5,205,528,000","5,119,235,000","4,697,108,000","4,427,943,000","4,543,700,000","4,400,849,000","4,568,042,000","3,833,507,000","4,002,226,000","3,781,753,000","3,584,668,000","3,405,734,000","3,694,808,000","3,817,944,000","3,815,824,000","3,822,848,000","3,398,020,000","3,312,105,000","3,073,533,000","3,340,264,000","2,784,454,000","2,987,393,000","2,596,702,000","2,587,601,000","2,546,116,000","2,711,685,000","2,568,071,000","2,759,824,000","2,817,233,000","3,287,216,000","3,277,842,000","3,399,082,000","3,340,332,000","3,219,085,000","3,026,278,000","3,021,162,000","2,959,759,000","2,923,224,000","2,914,179,000","2,127,556,000","2,106,629,000","2,059,835,000","2,069,198,000","2,159,832,000","1,911,267,000","1,937,571,000","1,875,787,000","1,794,534,000","1,797,875,000","1,730,909,000","1,656,222,000","1,598,527,000","1,601,740,000","1,524,924,000","1,020,534,000","1,319,566,000","1,285,783,000","820,072,000","1,131,020,000","984,532,000","935,765,000","865,215,000","762,159,000","669,074,000","516,484,000","409,654,000","454,909,000","442,896,000","472,703,000","315,699,000","280,696,000","238,903,000","252,074,000","209,019,000","195,797,000","180,901,000","181,670,000","154,258,000","139,935,000","132,347,000","119,400,000","110,300,000","110,300,000","106,300,000","103,900,000","97,600,000","92,900,000","89,200,000","82,800,000","76,300,000","70,000,000","64,700,000"
PreferredStockEquity,"412,500,000","412,500,000","412,500,000","412,500,000","412,500,000","412,500,000","412,500,000","412,500,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","251,257,000","251,257,000","251,257,000","251,257,000","251,257,000","251,287,000","251,312,000","251,312,000","126,427,000","126,467,000","126,467,000","126,467,000","126,477,000","126,477,000","126,500,000","176,476,000","176,441,000","176,406,000","176,371,000","176,337,000","176,302,000","49,768,000","85,662,000","49,704,000","49,672,000","49,640,000","287,234,000","286,460,000","285,642,000","284,824,000","284,061,000","283,518,000","282,662,000","281,873,000","49,379,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"4,079,756,000","4,086,188,000","3,997,817,000","3,926,511,000","3,840,011,000","3,703,495,000","3,661,589,000","3,577,718,000","3,575,393,000","3,566,250,000","3,415,325,000","3,321,950,000","3,246,972,000","3,142,570,000","3,054,822,000","2,981,871,000","2,906,250,000","2,851,939,000","2,783,925,000","2,714,458,000","2,513,726,000","2,444,360,000","2,423,217,000","2,372,338,000","2,167,185,000","2,100,987,000","2,084,424,000","2,013,670,000","2,004,647,000","1,943,355,000","1,902,041,000","1,871,768,000","1,813,666,000","1,774,112,000","1,747,066,000","1,660,184,000","1,649,247,000","1,628,299,000","1,584,929,000","1,545,737,000","1,511,619,000","1,493,765,000","1,442,525,000","1,423,682,000","1,403,581,000","1,386,909,000","1,111,678,000","1,098,276,000","1,079,190,000","853,815,000","822,021,000","781,558,000","780,565,000","784,699,000","759,952,000","749,025,000","753,293,000","739,555,000","721,973,000","720,628,000","729,741,000","773,346,000","763,298,000","721,803,000","652,887,000","627,911,000","613,761,000","596,921,000","562,527,000","473,912,000","430,153,000","374,152,000","369,008,000","349,837,000","299,874,000","249,399,000","238,905,000","227,002,000","218,028,000","205,999,000","163,521,000","141,278,000","138,024,000","132,969,000","105,872,000","102,276,000","97,370,000","98,358,000","94,835,000","92,947,000","80,900,000","79,200,000","77,200,000","75,200,000","73,200,000","71,000,000","70,000,000","68,800,000","66,900,000","65,000,000","63,500,000","42,600,000"
NetTangibleAssets,"3,810,155,000","3,815,232,000","3,734,407,000","3,660,678,000","3,572,459,000","3,434,248,000","3,390,775,000","3,304,637,000","3,012,767,000","2,998,973,000","2,912,353,000","2,815,451,000","2,751,748,000","2,645,005,000","2,614,884,000","2,575,500,000","2,497,340,000","2,457,434,000","2,388,253,000","2,319,652,000","2,244,955,000","2,175,179,000","2,167,800,000","2,115,679,000","1,910,437,000","1,856,304,000","1,838,037,000","1,825,412,000","1,692,019,000","1,645,377,000","1,601,920,000","1,599,620,000","1,548,368,000","1,506,829,000","1,497,275,000","1,459,652,000","1,462,546,000","1,438,357,000","1,407,261,000","1,369,965,000","1,358,525,000","1,215,995,000","1,203,405,000","1,178,553,000","1,159,257,000","1,142,784,000","1,107,693,000","1,093,436,000","1,073,829,000","846,990,000","815,189,000","775,307,000","772,996,000","775,654,000","517,631,000","456,544,000","460,223,000","445,614,000","434,289,000","431,979,000","440,019,000","482,811,000","470,895,000","428,818,000","439,398,000","413,588,000","399,329,000","381,718,000","345,918,000","349,230,000","334,500,000","311,569,000","316,944,000","297,749,000","267,589,000","217,155,000","206,714,000","200,571,000","191,556,000","179,536,000","137,494,000","131,193,000","127,770,000","122,546,000","95,280,000","91,506,000","86,422,000","87,232,000","83,530,000","81,464,000","79,600,000","77,900,000","75,800,000","73,700,000","71,600,000","69,400,000","68,300,000","67,000,000","65,100,000","63,100,000","61,600,000","40,700,000"
InvestedCapital,"6,478,070,000","6,502,701,000","6,419,741,000","6,360,763,000","6,263,069,000","6,129,558,000","6,079,374,000","5,996,075,000","5,915,408,000","5,328,435,000","5,080,528,000","4,994,235,000","4,572,108,000","4,304,934,000","4,418,700,000","4,275,849,000","4,443,042,000","4,053,170,000","3,877,226,000","3,656,753,000","3,333,411,000","3,191,405,000","3,443,551,000","3,566,687,000","3,564,567,000","3,571,561,000","3,146,708,000","3,060,793,000","2,947,106,000","3,213,797,000","2,657,987,000","2,860,926,000","2,470,225,000","2,461,124,000","2,419,616,000","2,535,209,000","2,391,630,000","2,583,418,000","2,643,137,000","3,113,336,000","3,154,179,000","3,349,314,000","3,257,674,000","3,170,381,000","2,977,606,000","2,971,522,000","2,673,525,000","2,637,764,000","2,629,537,000","1,842,732,000","1,823,568,000","1,777,317,000","1,787,536,000","1,877,959,000","1,861,888,000","1,937,571,000","1,875,787,000","1,794,534,000","1,797,875,000","1,730,909,000","1,656,222,000","1,598,527,000","1,601,740,000","1,524,924,000","1,020,534,000","1,354,482,000","1,317,259,000","1,215,219,000","1,169,627,000","1,234,826,000","935,765,000","865,215,000","762,159,000","744,743,000","656,484,000","599,654,000","543,552,000","533,629,000","521,948,000","527,411,000","394,320,000","266,977,000","290,432,000","224,236,000","210,524,000","224,540,000","223,580,000","201,041,000","208,656,000","192,190,000","159,400,000","165,500,000","150,300,000","106,300,000","103,900,000","98,700,000","92,900,000","124,700,000","82,800,000","76,300,000","70,000,000","71,800,000"
TangibleBookValue,"3,397,655,000","3,402,732,000","3,321,907,000","3,248,178,000","3,159,959,000","3,021,748,000","2,978,275,000","2,892,137,000","2,887,767,000","2,873,973,000","2,787,353,000","2,690,451,000","2,626,748,000","2,520,005,000","2,489,884,000","2,450,500,000","2,372,340,000","2,332,434,000","2,263,253,000","2,194,652,000","1,993,698,000","1,923,922,000","1,916,543,000","1,864,422,000","1,659,180,000","1,605,017,000","1,586,725,000","1,574,100,000","1,565,592,000","1,518,910,000","1,475,453,000","1,473,153,000","1,421,891,000","1,380,352,000","1,370,775,000","1,283,176,000","1,286,105,000","1,261,951,000","1,230,890,000","1,193,628,000","1,182,223,000","1,166,227,000","1,117,743,000","1,128,849,000","1,109,585,000","1,093,144,000","820,459,000","806,976,000","788,187,000","562,166,000","531,128,000","491,789,000","490,334,000","493,781,000","468,252,000","456,544,000","460,223,000","445,614,000","434,289,000","431,979,000","440,019,000","482,811,000","470,895,000","428,818,000","439,398,000","413,588,000","399,329,000","381,718,000","345,918,000","349,230,000","334,500,000","311,569,000","316,944,000","297,749,000","267,589,000","217,155,000","206,714,000","200,571,000","191,556,000","179,536,000","137,494,000","131,193,000","127,770,000","122,546,000","95,280,000","91,506,000","86,422,000","87,232,000","83,530,000","81,464,000","79,600,000","77,900,000","75,800,000","73,700,000","71,600,000","69,400,000","68,300,000","67,000,000","65,100,000","63,100,000","61,600,000","40,700,000"
TotalDebt,"2,398,314,000","2,416,513,000","2,421,924,000","2,434,252,000","2,423,058,000","2,426,063,000","2,417,785,000","2,418,357,000","2,340,015,000","1,762,185,000","1,665,203,000","1,672,285,000","1,325,136,000","1,162,364,000","1,363,878,000","1,293,978,000","1,536,792,000","1,201,231,000","1,093,301,000","942,295,000","819,685,000","747,045,000","1,020,334,000","1,194,349,000","1,397,382,000","1,470,574,000","1,062,284,000","1,047,123,000","942,459,000","1,270,442,000","755,946,000","989,158,000","656,559,000","687,012,000","672,550,000","875,025,000","742,383,000","955,119,000","1,058,208,000","1,567,599,000","1,642,560,000","1,855,549,000","1,815,149,000","1,746,699,000","1,574,025,000","1,584,613,000","1,561,847,000","1,539,488,000","1,550,347,000","988,917,000","1,001,547,000","995,759,000","1,006,971,000","1,093,260,000","1,101,936,000","1,188,546,000","1,122,494,000","1,054,979,000","1,075,902,000","1,010,281,000","926,481,000","825,181,000","838,442,000","803,121,000","367,647,000","726,571,000","703,498,000","618,298,000","607,100,000","760,914,000","505,612,000","491,063,000","393,151,000","394,906,000","356,610,000","350,255,000","304,647,000","306,627,000","303,920,000","321,412,000","230,799,000","125,699,000","152,408,000","91,267,000","104,652,000","122,264,000","126,210,000","102,683,000","113,821,000","99,243,000","78,500,000","86,300,000","73,100,000","31,100,000","30,700,000","27,700,000","22,900,000","55,900,000","15,900,000","11,300,000","6,500,000","29,200,000"
NetDebt,,,,,,,,,"47,154,000",,,,,,,,"325,005,000",,,,,,,"233,529,000","371,889,000","591,338,000","113,837,000","207,308,000","7,993,000","46,869,000",,"133,274,000",,"173,377,000",,"210,083,000","81,803,000",,,"273,182,000","595,791,000","958,250,000","566,526,000","615,957,000","486,913,000","565,348,000","182,196,000","305,653,000","221,523,000",,,"217,618,000","618,252,000","750,457,000","939,049,000","1,015,251,000","950,324,000","874,379,000","916,192,000","842,764,000","785,107,000","636,851,000","677,091,000","626,875,000","232,486,000","556,195,000","531,266,000","400,845,000","452,787,000","627,787,000","368,479,000","386,385,000","278,373,000","276,749,000","222,286,000","221,068,000","220,919,000","196,538,000","213,794,000","62,725,000","173,978,000","53,432,000","96,083,000","44,925,000","56,426,000","56,669,000","57,309,000","45,942,000","70,869,000","15,399,000",,,"7,700,000",,,,,,,,,
