name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,03/31/1990,12/31/1989
				Properties,,,"10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216",,"10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,166","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216","10,975,216",,,,"10,975,216",,,"948,607",,"995,454","1,023,995","1,053,585",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-10,638,671","-10,622,528","-10,627,973","-10,613,883","-10,602,161","-10,592,340","-10,585,776","-10,573,036","-10,563,787","-10,550,709","-10,539,929",,"-10,517,485","-10,507,636","-10,490,271","-10,479,889","-10,465,495","-10,446,173","-10,424,467","-10,409,169","-10,391,550","-10,372,097","-10,331,518","-10,320,143","-10,303,341","-10,294,530","-10,285,325","-10,272,606","-10,261,812","-10,252,269","-10,246,449","-10,227,510","-10,208,718","-10,194,344","-10,182,808","-10,169,263","-10,158,839","-10,149,267","-10,136,974","-10,123,940","-10,105,695","-10,083,640","-10,064,649","-10,047,463",,,,,,,"-9,868,273","-9,844,825","-9,823,378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"2,002,689","2,248,527","2,178,062","1,922,140","1,637,532","1,725,449","1,675,819","1,184,812","2,627,119","2,862,570","2,914,923","2,900,400","2,245,165","3,526,613","3,604,578","3,104,519","4,523,106","3,421,419","2,924,931","2,968,037","3,258,067","3,795,604","2,139,686","2,409,776","1,258,027","1,464,757","1,419,770","1,700,050","1,005,686","2,105,320","4,417,568","4,501,531","5,058,439","3,136,698","4,953,042","3,658,721","2,703,246","2,573,993","2,847,723","4,060,709","6,573,996","4,727,946","2,320,176","6,708,026","6,308,513","4,580,923","5,253,628","5,885,870","5,848,497","5,483,148","3,158,404","2,192,146","1,380,578","5,147,216","11,500,938","9,230,577","8,520,418","8,173,207","6,576,732","4,500,184","4,664,349","5,135,136","6,637,774","4,924,094","6,265,957","7,264,048","6,090,764","4,800,362","4,001,861","5,429,145","4,523,057","2,949,832","3,038,718","2,873,975","3,215,037","2,601,810","2,620,747","2,371,387","2,158,014","1,889,669","1,634,721","1,842,419","2,255,830","3,804,184","4,294,102","3,056,122","3,194,201","2,939,151","2,056,411","2,415,245","2,227,400","1,442,397","1,048,564","525,193","1,488,594","271,758","1,778,358","1,724,192","1,235,580","868,784","2,913,251","2,152,992","3,116,478","1,854,456","507,321","1,195,294","938,577","754,888","754,847","1,700,000","2,000,000","500,000","3,300,000","1,500,000","1,800,000","1,900,000","1,700,000","6,900,000","1,900,000","6,700,000","1,500,000","1,900,000","1,400,000","1,800,000","2,600,000","3,900,000","1,500,000","2,200,000","2,500,000"
	CurrentLiabilities,"902,689","1,148,527","1,078,062","822,140","537,532","625,449","576,819","84,812","1,577,119","1,812,570","1,864,923","1,850,400","1,195,165","2,476,613","2,554,578","2,054,519","3,473,106","2,371,419","1,874,931","1,918,037","2,208,067","2,745,604","1,189,686","1,609,776","608,027","1,464,757","1,419,770","1,700,050","1,005,686","2,105,320","4,417,568","4,501,531","5,058,439","3,136,698","4,953,042","3,658,721","2,703,246","2,573,993",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"902,689","1,148,527","1,078,062","822,140","537,532","625,449","576,819","84,812","1,577,119","1,812,570","1,864,923","1,850,400","1,195,165","2,476,613","2,554,578","2,054,519","3,473,106","2,371,419","1,874,931","1,918,037","2,208,067","2,745,604","1,189,686","1,609,776","608,027","1,464,757","1,419,770","1,700,050","1,005,686","2,105,320","4,417,568","4,501,531","5,058,439","3,136,698","4,953,042","3,658,721","2,703,246","2,573,993","2,847,723","4,060,709","6,573,996","4,727,946","2,320,176","6,708,026","6,308,513","4,580,923","5,253,628","5,885,870","5,848,497","5,483,148","3,158,404","2,192,146","1,380,578","5,147,216","11,500,938","9,230,577","8,520,418","8,173,207","6,576,732","4,500,184","4,664,349","5,135,136","6,637,774","4,924,094","6,265,957","7,264,048","6,090,764","4,800,362","4,001,861","5,429,145","4,523,057","2,949,832","3,038,718","2,873,975","3,215,037","2,601,810","2,620,747","2,371,387","2,158,014","1,889,669","1,634,721","1,842,420","2,255,830","3,804,184","4,294,102","3,056,122","3,194,201","2,939,151","2,056,411","2,415,245","2,227,400","1,442,397","1,048,564","525,193","1,488,594","271,758","1,778,358","1,724,192","1,235,580","868,784","2,913,251","2,152,992","3,116,478","1,854,456","507,321","1,195,294","938,577","754,888","754,847","1,700,000","2,000,000","500,000",,"1,400,000",,"1,800,000",,,"1,900,000",,"1,500,000","1,900,000","1,400,000","1,800,000","2,600,000","3,900,000","1,400,000","2,100,000","2,500,000"
			Payables,"902,689","1,148,527","1,078,062","822,140","537,532","625,449","576,819","84,812","1,577,119","1,812,570","1,864,923","1,850,400","1,195,165","2,476,613","2,554,578","2,054,519","3,473,106","2,371,419","1,874,931","1,918,037","2,208,067","2,745,604","1,189,686","1,609,776","608,027","1,464,757","1,419,770","1,700,050","1,005,686","2,105,320","4,417,568","4,501,531","5,058,439","3,136,698","4,953,042","3,658,721","2,703,246","2,573,993","2,847,723","4,060,709","6,573,996","4,727,946","2,320,176","6,708,026","6,308,513","4,580,923","5,253,628","5,885,870","5,848,497","5,483,148","3,158,404","2,192,146","1,380,578","5,147,216","11,500,938","9,230,577","8,520,418","8,173,207","6,576,732","4,500,184","4,664,349","5,135,136","6,637,774","4,924,094","6,265,957","7,264,048","6,090,764","4,800,362","4,001,861","5,429,145","4,523,057","2,949,832","3,038,718","2,873,975","3,215,037","2,601,810","2,620,747","2,371,387","2,158,014","1,889,669","1,634,721","1,842,420","2,255,830","3,804,184","4,294,102","3,056,122","3,194,201","2,939,151","2,056,411","2,415,245","2,227,400","1,442,397","1,048,564","525,193","1,488,594","271,758","1,778,358","1,724,192","1,235,580","868,784","2,913,251","2,152,992","3,116,478","1,854,456","507,321","1,195,294","938,577","754,888","754,847","1,700,000","2,000,000","500,000",,"1,400,000",,"1,800,000",,,"1,900,000",,"1,500,000","1,900,000","1,400,000","1,800,000","2,600,000","3,900,000","1,400,000","2,100,000","2,500,000"
				AccountsPayable,,,,,,,,,,,,,,,,,,,,,,"1,050,000",,,,"500,000",,,,,,"4,501,531","5,058,439","3,136,698","4,953,042","3,658,721","2,703,246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"902,689","1,148,527","1,078,062","822,140","537,532","625,449","576,819","84,812","1,577,119","1,812,570","1,864,923","1,850,400","1,195,165","2,476,613","2,554,578","2,054,519","3,473,106","2,371,419","1,874,931","1,918,037","2,208,067","2,745,604","1,189,686","1,609,776","608,027","964,757","1,419,770","1,700,050","1,005,686","2,105,320","4,417,568","4,501,531","5,058,439","3,136,698","4,953,042","3,658,721","2,703,246","2,573,993",,,,,"2,320,176","6,708,026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,"0","0","0","0","1,050,000","0","0","0","500,000","0","0","0","0",,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,300,000",,"1,700,000",,"1,700,000",,,,,,,,,,,,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,300,000",,"1,700,000",,"1,700,000",,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,300,000",,"1,700,000",,"1,700,000",,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,099,000","1,100,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","950,000","800,000","650,000","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermProvisions,"1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","950,000","800,000","650,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,700,000",,"1,300,000",,,,,,,,,
			LongTermCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,700,000",,"1,300,000",,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,"-1,000","1,100,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000","1,050,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"336,545","352,688","347,243","361,333","373,055","382,876","389,440","402,180","411,429","424,507","435,287","448,358","457,731","467,580","484,945","495,327","509,721","529,043","550,749","566,047","583,666","603,119","643,698","655,073","671,875","680,686","689,891","702,610","713,404","722,947","728,717","747,706","766,498","780,872","792,408","805,953","816,377","825,949","838,242","851,276","869,521","891,576","910,567","927,753","948,607","971,207","995,454","1,023,995","1,053,585","1,079,986","1,106,943","1,130,391","1,151,914","1,170,793","1,198,202","1,228,343","1,259,278","1,293,935","1,335,806","1,372,295","1,403,543","1,439,214","1,480,679","1,527,299","1,570,156","1,610,630","1,659,886","1,705,706","1,745,977","1,795,267","1,852,081","1,902,570","1,947,308","1,991,594","2,038,303","2,085,667","2,129,927","2,172,393","2,225,006","2,275,313","2,329,575","2,371,187","2,427,254","2,477,296","2,537,002","2,595,254","2,673,585","2,743,151","2,811,453","2,889,978","3,010,708","3,137,915","3,281,601","3,336,583","3,375,327","3,411,371","3,444,230","3,496,594","3,563,069","3,620,815","3,672,335","3,760,939","3,847,493","3,950,015","4,009,018","4,057,628","4,132,894","4,185,235","4,231,625","4,300,000","4,400,000","4,500,000","4,700,000","4,800,000","4,900,000","5,000,000","5,100,000","0","5,300,000","0","5,500,000","5,600,000","5,700,000","5,700,000","5,800,000","5,900,000","6,000,000","6,200,000","6,300,000"
	StockholdersEquity,"336,545","352,688","347,243","361,333","373,055","382,876","389,440","402,180","411,429","424,507","435,287","448,358","457,731","467,580","484,945","495,327","509,721","529,043","550,749","566,047","583,666","603,119","643,698","655,073","671,875","680,686","689,891","702,610","713,404","722,947","728,717","747,706","766,498","780,872","792,408","805,953","816,377","825,949","838,242","851,276","869,521","891,576","910,567","927,753","948,607","971,207","995,454","1,023,995","1,053,585","1,079,986","1,106,943","1,130,391","1,151,914","1,170,793","1,198,202","1,228,343","1,259,278","1,293,935","1,335,806","1,372,295","1,403,543","1,439,214","1,480,679","1,527,299","1,570,156","1,610,630","1,659,886","1,705,706","1,745,977","1,795,267","1,852,081","1,902,570","1,947,308","1,991,594","2,038,303","2,085,667","2,129,927","2,172,393","2,225,006","2,275,313","2,329,575","2,371,187","2,427,254","2,477,296","2,537,002","2,595,254","2,673,585","2,743,151","2,811,453","2,889,978","3,010,708","3,137,915","3,281,601","3,336,583","3,375,327","3,411,371","3,444,230","3,496,594","3,563,069","3,620,815","3,672,335","3,760,939","3,847,493","3,950,015","4,009,018","4,057,628","4,132,894","4,185,235","4,231,625","4,300,000","4,400,000","4,500,000","4,700,000","4,800,000","4,900,000","5,000,000","5,100,000","0","5,300,000","0","5,500,000","5,600,000","5,700,000","5,700,000","5,800,000","5,900,000","6,000,000","6,200,000","6,300,000"
		CapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,170,793","1,198,202","1,228,343","1,259,278","1,293,935",,,"1,403,543","1,439,214","1,480,679","1,527,299",,"1,610,630","1,659,886","1,705,706","1,745,977","1,795,267","1,852,081","1,902,570","1,947,308","1,991,594","2,038,303","2,085,667","2,129,927","2,172,393","2,225,006","2,275,313","2,329,575","2,371,187","2,427,254","2,477,296","2,537,002","2,595,254","2,673,585","2,743,151","2,811,453","2,889,978","3,010,708","3,137,915","3,281,601","3,336,583","3,375,327","3,411,371","3,444,230","3,496,594","3,563,069","3,620,815","3,672,335","3,760,939","3,847,493","3,950,015","4,009,018","4,057,628","4,132,894","4,185,235","4,231,625",,,,,,,,,,,,,,,,,,,,
			CommonStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,170,793","1,198,202","1,228,343","1,259,278","1,293,935",,,"1,403,543","1,439,214","1,480,679","1,527,299",,"1,610,630","1,659,886","1,705,706","1,745,977","1,795,267","1,852,081","1,902,570","1,947,308","1,991,594","2,038,303","2,085,667","2,129,927","2,172,393","2,225,006","2,275,313","2,329,575","2,371,187","2,427,254","2,477,296","2,537,002","2,595,254","2,673,585","2,743,151","2,811,453","2,889,978","3,010,708","3,137,915","3,281,601","3,336,583","3,375,327","3,411,371","3,444,230","3,496,594","3,563,069","3,620,815","3,672,335","3,760,939","3,847,493","3,950,015","4,009,018","4,057,628","4,132,894","4,185,235","4,231,625",,,,,,,,,,,,,,,,,,,,
