name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019
		OtherCurrentLiabilities,"3,579,000","3,671,000","4,027,000","4,460,000","4,109,000","2,779,000","4,220,000","2,647,000","2,366,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"146,945,000","147,778,000","148,603,000","149,416,000","267,600,000","250,379,000","247,494,000","639,096,000","305,772,000"
		LongTermDebtAndCapitalLeaseObligation,"146,945,000","147,778,000","148,603,000","149,416,000","175,231,000","157,997,000","159,404,000","155,128,000","829,000"
			LongTermDebt,"142,437,000","143,135,000","143,828,000","144,518,000","170,212,000","152,859,000","154,139,000","155,128,000","829,000"
			LongTermCapitalLeaseObligation,"4,508,000","4,643,000","4,775,000","4,898,000","5,019,000","5,138,000","5,265,000",,"0"
		TradeandOtherPayablesNonCurrent,,"0","0","0",,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","0","0","304,943,000"
		OtherNonCurrentLiabilities,,,,,"92,369,000","92,382,000","88,090,000","483,968,000",
TotalEquityGrossMinorityInterest,"183,378,000","158,982,000","127,590,000","97,078,000","40,185,000","26,622,000","34,282,000","-464,251,000","-234,779,000"
	StockholdersEquity,"183,378,000","158,982,000","127,590,000","97,078,000","40,185,000","26,622,000","34,282,000","-464,251,000","-234,779,000"
		CapitalStock,"1,282,000","1,282,000","1,282,000","1,282,000","1,282,000","1,282,000","1,269,000","918,000","376,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0"
			CommonStock,"1,282,000","1,282,000","1,282,000","1,282,000","1,282,000","1,282,000","1,269,000","918,000","376,000"
		AdditionalPaidInCapital,"498,057,000","496,983,000","493,972,000","492,874,000","491,947,000","491,246,000","476,403,000","-92,912,000","7,626,000"
		RetainedEarnings,"-259,285,000","-282,439,000","-310,164,000","-339,578,000","-415,544,000","-428,406,000","-443,390,000","-372,257,000","-242,781,000"
		TreasuryStock,"56,676,000","56,844,000","57,500,000","57,500,000","37,500,000","37,500,000",,,"0"
TotalCapitalization,"325,815,000","302,117,000","271,418,000","241,596,000","210,397,000","179,481,000","188,421,000","-309,123,000","-233,950,000"
CommonStockEquity,"183,378,000","158,982,000","127,590,000","97,078,000","40,185,000","26,622,000","34,282,000","-464,251,000","-234,779,000"
CapitalLeaseObligations,"4,508,000","4,643,000","4,775,000","4,898,000","5,019,000","5,502,000","5,265,000",,"0"
NetTangibleAssets,"183,378,000","158,982,000","127,590,000","97,078,000","40,185,000","26,622,000","34,282,000","-464,251,000","-234,779,000"
WorkingCapital,"208,190,000","190,729,000","148,512,000","119,108,000","172,083,000","145,769,000","143,984,000","41,616,000","37,019,000"
InvestedCapital,"328,940,000","305,242,000","274,543,000","244,721,000","213,522,000","184,369,000","193,096,000","-304,660,000","-231,466,000"
TangibleBookValue,"183,378,000","158,982,000","127,590,000","97,078,000","40,185,000","26,622,000","34,282,000","-464,251,000","-234,779,000"
TotalDebt,"150,070,000","150,903,000","151,728,000","152,541,000","178,356,000","163,249,000","164,079,000","159,591,000","3,313,000"
NetDebt,,"29,806,000","56,089,000","90,489,000","46,326,000","56,234,000","43,661,000","133,339,000",
ShareIssued,"128,198,185","128,198,185","128,198,185","128,198,185","128,198,185","128,198,185","126,919,572","91,849,909","91,849,909"
OrdinarySharesNumber,"126,217,955","126,212,876","126,190,351","126,190,351","126,803,096","126,803,096","126,919,572","91,849,909","91,849,909"
TreasurySharesNumber,"1,980,230","1,985,309","2,007,834","2,007,834","1,395,089","1,395,089",,,
