name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006
				LineOfCredit,"140,000,000","146,000,000","161,000,000","169,000,000","872,000,000","390,000,000","159,000,000","386,000,000","987,000,000","443,000,000","547,000,000","576,000,000","431,000,000","428,000,000","1,050,000,000","956,000,000","567,000,000","663,000,000","647,000,000","1,237,000,000","359,000,000","381,000,000","614,000,000","570,000,000","2,504,000,000","2,532,000,000","2,899,000,000","3,198,000,000","2,866,000,000","2,906,000,000","2,860,900,000","3,395,500,000","3,662,500,000","3,058,100,000","2,685,800,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,772,076,000","1,797,928,000",,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,772,076,000","1,797,928,000",,,,,,,
		OtherCurrentLiabilities,,,,,,"1,431,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"325,628,000","339,213,000","1,185,141,000","127,992,000","1,139,067,000","1,070,324,000","1,010,109,000","92,469,000","928,036,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"16,297,000,000","15,068,000,000","13,496,000,000","13,242,000,000","13,932,000,000","15,127,000,000","16,684,000,000","20,608,000,000","21,251,000,000","20,017,000,000","20,730,000,000","21,817,000,000","19,839,000,000","17,406,000,000","17,692,000,000","17,935,000,000","17,823,000,000","15,849,000,000","17,678,000,000","17,930,000,000","16,099,000,000","15,733,000,000","16,879,000,000","17,386,000,000","16,848,000,000","16,654,000,000","17,063,000,000","17,723,000,000","16,691,000,000","16,325,000,000","16,743,300,000","16,946,100,000","17,301,800,000","16,318,641,000","15,794,724,000","14,796,176,000","14,446,479,000","13,410,736,000","13,287,102,000","14,435,163,000","13,436,805,000","12,482,943,000","13,076,903,000","13,738,756,000","13,401,064,000","12,084,792,000","12,113,129,000","12,209,183,000","11,629,821,000","11,438,175,000","12,765,515,000","0","0","13,704,536,000","14,100,253,000","15,227,452,000","14,616,080,000","13,848,507,000","14,389,468,000","16,265,579,000"
		LongTermDebtAndCapitalLeaseObligation,"13,444,000,000","12,271,000,000","9,959,000,000","9,839,000,000","7,695,000,000","7,513,000,000","10,315,000,000","14,286,000,000","19,611,000,000","18,494,000,000","19,158,000,000","20,309,000,000","18,339,000,000","15,896,000,000","16,108,000,000","16,408,000,000","16,244,000,000","14,202,000,000","15,272,000,000","15,572,000,000","13,649,000,000","13,160,000,000","14,249,000,000","14,822,000,000","13,568,000,000","13,375,000,000","13,710,000,000","14,484,000,000","13,485,000,000","13,087,000,000","13,448,500,000","13,740,710,000","14,179,500,000","13,258,900,000","12,762,800,000","12,720,908,000","12,467,873,000","11,425,702,000","11,317,090,000","12,506,251,000","11,693,593,000","10,750,019,000","11,306,429,000","12,046,930,000","11,693,823,000","10,654,873,000","10,642,195,000","10,348,381,000","10,089,854,000","9,980,367,000","10,972,297,000",,,"11,635,142,000","11,960,126,000","13,034,961,000","12,452,526,000","11,756,914,000","12,276,184,000","13,955,517,000"
			LongTermDebt,"11,942,000,000","10,761,000,000","8,557,000,000","8,380,000,000","6,154,000,000","5,877,000,000","8,612,000,000","12,596,000,000","17,767,000,000","16,646,000,000","17,494,000,000","18,771,000,000","16,826,000,000","15,896,000,000","16,108,000,000","16,408,000,000","16,244,000,000","14,202,000,000","14,887,000,000","15,160,000,000","13,385,000,000","12,916,000,000","13,890,000,000","14,439,000,000","13,192,000,000","13,013,000,000","13,238,000,000","13,983,000,000","13,102,000,000","12,723,000,000","13,063,100,000","13,288,600,000","13,749,900,000","12,908,100,000","12,425,200,000","12,720,908,000","12,467,873,000","11,425,702,000","11,317,090,000","12,506,251,000","11,693,593,000","10,750,019,000","11,306,429,000","12,046,930,000","11,693,823,000","10,654,873,000","10,642,195,000","10,348,381,000","10,089,854,000","9,980,367,000","10,972,297,000",,,"11,635,142,000","11,960,126,000","13,034,961,000","12,452,526,000","11,756,914,000","12,276,184,000","13,955,517,000"
			LongTermCapitalLeaseObligation,"1,502,000,000","1,510,000,000","1,402,000,000","1,459,000,000","1,541,000,000","1,636,000,000","1,703,000,000","1,690,000,000","1,844,000,000","1,848,000,000","1,664,000,000","1,538,000,000","1,513,000,000",,,,,,"385,000,000","412,000,000","264,000,000","244,000,000","359,000,000","383,000,000","376,000,000","362,000,000","472,000,000","501,000,000","383,000,000","364,000,000","385,400,000","452,110,000","429,600,000","350,800,000","337,600,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"1,113,000,000","1,010,000,000","851,000,000","711,000,000","789,000,000","730,000,000","887,000,000","915,000,000","1,108,000,000","1,124,000,000","1,154,000,000","1,082,000,000","1,089,000,000","1,092,000,000","1,145,000,000","1,106,000,000","1,141,000,000","1,220,000,000","1,958,000,000","1,922,000,000","2,028,000,000","2,149,000,000","2,206,000,000","2,154,000,000","2,867,000,000","2,877,000,000","2,962,000,000","2,855,000,000","2,837,000,000","2,853,000,000","2,947,100,000","2,858,800,000","2,794,800,000","2,738,756,000","2,699,668,000","1,795,513,000","1,707,966,000","1,703,987,000","1,688,478,000","1,639,482,000","1,457,194,000","1,450,797,000","1,491,789,000","1,405,290,000","1,446,099,000","1,429,919,000","1,470,934,000","1,566,054,000","1,539,967,000","1,457,808,000","1,481,866,000",,,"1,733,395,000","1,797,099,000","1,840,387,000","1,822,971,000","1,762,748,000","1,801,073,000","1,966,373,000"
			NonCurrentDeferredTaxesLiabilities,"1,113,000,000","1,010,000,000","851,000,000","711,000,000","789,000,000","730,000,000","887,000,000","915,000,000","1,108,000,000","1,124,000,000","1,154,000,000","1,082,000,000","1,089,000,000","1,092,000,000","1,145,000,000","1,106,000,000","1,141,000,000","1,220,000,000","1,958,000,000","1,922,000,000","2,028,000,000","2,149,000,000","2,206,000,000","2,154,000,000","2,867,000,000","2,877,000,000","2,962,000,000","2,855,000,000","2,837,000,000","2,853,000,000","2,947,100,000","2,858,800,000","2,794,800,000","2,738,756,000","2,699,668,000","1,795,513,000","1,707,966,000","1,703,987,000","1,688,478,000","1,639,482,000","1,457,194,000","1,450,797,000","1,491,789,000","1,405,290,000","1,446,099,000","1,429,919,000","1,470,934,000","1,566,054,000","1,539,967,000","1,457,808,000","1,481,866,000",,,"1,733,395,000","1,797,099,000","1,840,387,000","1,822,971,000","1,762,748,000","1,801,073,000","1,966,373,000"
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,185,141,000","127,992,000","1,139,067,000","1,070,324,000","1,010,109,000","92,469,000",
		DerivativeProductLiabilities,"1,272,000,000","1,324,000,000","783,000,000","800,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,"1,433,000,000","1,433,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,"0","0","0","0","1,431,000,000",,,,,,,,,,,,"0","0","13,000,000","17,000,000","17,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"468,000,000","463,000,000","470,000,000","459,000,000","5,448,000,000","5,453,000,000","5,482,000,000","5,407,000,000","532,000,000","399,000,000","418,000,000","426,000,000","411,000,000","418,000,000","439,000,000","421,000,000","438,000,000","427,000,000","448,000,000","423,000,000","405,000,000","407,000,000","424,000,000","410,000,000","413,000,000","402,000,000","391,000,000","384,000,000","369,000,000","385,000,000","347,700,000","346,590,000","327,500,000","320,985,000","332,256,000","279,755,000","270,640,000","281,047,000","281,534,000","289,430,000","286,018,000","282,127,000","278,685,000","286,536,000","261,142,000",,,"294,748,000",,,"311,352,000",,,"-849,142,000","215,036,000","-786,963,000","-729,741,000","-681,264,000","219,742,000","343,689,000"
TotalEquityGrossMinorityInterest,"2,702,000,000","2,977,000,000","4,218,000,000","3,639,000,000","290,000,000","93,000,000","400,000,000","673,000,000","1,491,000,000","1,888,000,000","1,989,000,000","1,070,000,000","1,005,000,000","1,120,000,000","1,227,000,000","1,069,000,000","1,138,000,000","1,520,000,000","866,000,000","756,000,000","918,000,000","1,075,000,000","1,573,000,000","1,609,000,000","2,038,000,000","2,019,000,000","2,338,000,000","2,387,000,000","2,349,000,000","2,464,000,000","2,771,200,000","2,820,900,000","2,164,200,000","2,037,162,000","2,507,305,000","2,542,311,000","2,265,938,000","2,205,494,000","2,234,675,000","2,265,607,000","2,131,638,000","2,034,693,000","2,131,323,000","2,143,384,000","1,913,684,000","1,940,035,000","2,097,441,000","2,120,909,000","1,793,123,000","1,308,081,000","1,488,282,000","2,888,578,000","3,001,338,000","2,880,289,000","2,934,417,000","2,849,605,000","2,654,039,000","2,501,743,000","2,549,375,000","1,469,103,000"
	StockholdersEquity,"2,702,000,000","2,977,000,000","4,206,000,000","3,620,000,000","265,000,000","56,000,000","341,000,000","559,000,000","1,372,000,000","1,769,000,000","1,874,000,000","964,000,000","922,000,000","1,061,000,000","1,203,000,000","1,059,000,000","1,133,000,000","1,520,000,000","866,000,000","756,000,000","918,000,000","1,075,000,000","1,573,000,000","1,609,000,000","2,038,000,000","2,019,000,000","2,338,000,000","2,387,000,000","2,349,000,000","2,464,000,000","2,771,200,000","2,820,900,000","2,164,200,000","2,037,143,000","2,507,286,000","2,542,292,000","2,265,919,000","2,205,474,000","2,234,656,000","2,245,100,000","2,116,901,000","2,014,543,000","2,114,821,000","2,125,775,000","1,895,771,000","1,922,139,000","2,080,148,000","2,103,737,000","1,776,544,000","1,290,128,000","1,470,618,000","2,864,354,000","2,975,755,000","2,854,427,000","2,913,389,000","2,826,162,000","2,633,870,000","2,482,820,000","2,534,562,000","1,453,151,000"
		CapitalStock,"5,000,000","5,000,000","5,000,000","5,000,000","2,000,000","2,000,000","2,000,000","2,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","4,000,000","4,000,000","4,000,000","5,000,000","5,000,000","5,000,000","4,500,000","4,500,000","4,200,000","4,230,000","4,215,000","4,209,000","4,203,000","4,197,000","4,170,000","4,167,000","4,164,000","4,149,000","4,135,000","4,123,000","4,120,000","4,114,000","4,102,000","4,096,000","3,769,000","3,234,000","3,230,000","3,230,000","3,227,000","3,225,000","3,219,000","3,216,000","3,214,000","3,206,000","3,206,000","2,324,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
			CommonStock,"5,000,000","5,000,000","5,000,000","5,000,000","2,000,000","2,000,000","2,000,000","2,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","4,000,000","4,000,000","4,000,000","5,000,000","5,000,000","5,000,000","4,500,000","4,500,000","4,200,000","4,230,000","4,215,000","4,209,000","4,203,000","4,197,000","4,170,000","4,167,000","4,164,000","4,149,000","4,135,000","4,123,000","4,120,000","4,114,000","4,102,000","4,096,000","3,769,000","3,234,000","3,230,000","3,230,000","3,227,000","3,225,000","3,219,000","3,216,000","3,214,000","3,206,000","3,206,000","2,324,000"
		AdditionalPaidInCapital,"6,237,000,000","6,209,000,000","6,482,000,000","6,476,000,000","3,049,000,000","3,047,000,000","3,047,000,000","3,048,000,000","3,022,000,000","3,024,000,000","3,019,000,000","2,267,000,000","2,262,000,000","2,261,000,000","2,256,000,000","2,253,000,000","2,250,000,000","2,243,000,000","2,237,000,000","2,234,000,000","2,231,000,000","2,227,000,000","2,217,000,000","2,213,000,000","3,359,000,000","3,343,000,000","3,334,000,000","3,330,000,000","3,326,000,000","3,325,000,000","3,225,900,000","3,217,700,000","3,265,100,000","3,237,348,000","3,233,948,000","3,220,500,000","3,210,281,000","3,200,750,000","3,205,964,000","3,213,201,000","3,203,452,000","3,184,496,000","3,183,225,000","3,170,761,000","3,160,278,000","3,146,981,000","3,141,695,000","3,135,299,000","2,922,893,000","2,513,095,000","2,503,819,000","2,497,593,000","2,489,502,000","2,480,069,000","2,469,213,000","2,458,846,000","2,449,044,000","2,434,389,000","2,427,293,000","1,336,709,000"
		RetainedEarnings,"-1,889,000,000","-2,315,000,000","-2,055,000,000","-2,659,000,000","-2,491,000,000","-2,681,000,000","-2,392,000,000","-2,170,000,000","-1,323,000,000","-967,000,000","-848,000,000","-1,017,000,000","-1,056,000,000","-909,000,000","-819,000,000","-960,000,000","-897,000,000","-506,000,000","-1,122,000,000","-1,214,000,000","-1,056,000,000","-882,000,000","-442,000,000","-484,000,000","-442,000,000","-391,000,000","-461,000,000","-711,000,000","-734,000,000","-664,000,000","-378,800,000","-349,900,000","-564,600,000","-686,022,000","-703,985,000","-667,588,000","-910,508,000","-1,003,395,000","-947,064,000","-994,113,000","-1,187,977,000","-1,242,975,000","-1,110,362,000","-1,081,203,000","-1,237,844,000","-1,212,723,000","-1,062,318,000","-1,031,415,000","-1,095,943,000","-1,099,805,000","-936,296,000","281,657,000","263,993,000","212,746,000","270,450,000","189,707,000","26,999,000","-56,675,000","9,535,000","54,774,000"
		TreasuryStock,"1,430,000,000","708,000,000","0","0","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","0","692,000,000","692,000,000","349,000,000","87,000,000","87,000,000","87,000,000","87,500,000",,"467,200,000","467,248,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-221,000,000","-214,000,000","-226,000,000","-202,000,000","-195,000,000","-212,000,000","-216,000,000","-221,000,000","-228,000,000","-189,000,000","-198,000,000","-187,000,000","-185,000,000","-192,000,000","-135,000,000","-135,000,000","-121,000,000","-118,000,000","-150,000,000","-165,000,000","-158,000,000","-171,000,000","-103,000,000","-121,000,000","-191,000,000","-245,000,000","-190,000,000","-150,000,000","-161,000,000","-115,000,000","7,100,000","-51,400,000","-73,300,000","-51,165,000","-26,892,000","-14,829,000","-38,057,000","3,922,000","-28,414,000","21,845,000","97,262,000","68,873,000","37,823,000","32,094,000","-30,783,000","-16,233,000","-3,331,000","-4,243,000","-54,175,000","-126,396,000","-100,135,000","81,874,000","219,033,000","158,387,000","170,507,000","174,393,000","154,613,000","101,900,000","94,528,000",
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,344,000"
	MinorityInterest,,"0","12,000,000","19,000,000","25,000,000","37,000,000","59,000,000","114,000,000","119,000,000","119,000,000","115,000,000","106,000,000","83,000,000","59,000,000","24,000,000","10,000,000","5,000,000",,,,,,,,,,,,,,,,,"19,000","19,000","19,000","19,000","20,000","19,000","20,507,000","14,737,000","20,150,000","16,502,000","17,609,000","17,913,000","17,896,000","17,293,000","17,172,000","16,579,000","17,953,000","17,664,000","24,224,000","25,583,000","25,862,000","21,028,000","23,443,000","20,169,000","18,923,000","14,813,000","15,952,000"
TotalCapitalization,"14,644,000,000","13,738,000,000","12,763,000,000","12,000,000,000","6,419,000,000","5,933,000,000","8,953,000,000","13,155,000,000","19,139,000,000","18,415,000,000","19,368,000,000","19,735,000,000","17,748,000,000","16,957,000,000","17,311,000,000","17,467,000,000","17,377,000,000","15,722,000,000","15,753,000,000","15,916,000,000","14,303,000,000","13,991,000,000","15,463,000,000","16,048,000,000","15,230,000,000","15,032,000,000","15,576,000,000","16,370,000,000","15,451,000,000","15,187,000,000","15,834,300,000","16,109,500,000","15,914,100,000","14,945,243,000","14,932,486,000","15,263,200,000","14,733,792,000","13,631,176,000","13,551,746,000","14,751,351,000","13,810,494,000","12,764,562,000","13,421,250,000","14,172,705,000","13,589,594,000","12,577,012,000","12,722,343,000","12,452,118,000","11,866,398,000","11,270,495,000","12,442,915,000","2,864,354,000","2,975,755,000","14,489,569,000","14,873,515,000","15,861,123,000","15,086,396,000","14,239,734,000","14,810,746,000","15,408,668,000"
CommonStockEquity,"2,702,000,000","2,977,000,000","4,206,000,000","3,620,000,000","265,000,000","56,000,000","341,000,000","559,000,000","1,372,000,000","1,769,000,000","1,874,000,000","964,000,000","922,000,000","1,061,000,000","1,203,000,000","1,059,000,000","1,133,000,000","1,520,000,000","866,000,000","756,000,000","918,000,000","1,075,000,000","1,573,000,000","1,609,000,000","2,038,000,000","2,019,000,000","2,338,000,000","2,387,000,000","2,349,000,000","2,464,000,000","2,771,200,000","2,820,900,000","2,164,200,000","2,037,143,000","2,507,286,000","2,542,292,000","2,265,919,000","2,205,474,000","2,234,656,000","2,245,100,000","2,116,901,000","2,014,543,000","2,114,821,000","2,125,775,000","1,895,771,000","1,922,139,000","2,080,148,000","2,103,737,000","1,776,544,000","1,290,128,000","1,470,618,000","2,864,354,000","2,975,755,000","2,854,427,000","2,913,389,000","2,826,162,000","2,633,870,000","2,482,820,000","2,534,562,000","1,453,151,000"
CapitalLeaseObligations,"1,502,000,000","1,510,000,000","1,402,000,000","1,459,000,000","1,541,000,000","1,636,000,000","1,703,000,000","1,690,000,000","1,844,000,000","1,848,000,000","1,664,000,000","1,538,000,000","1,513,000,000",,,,,,"385,000,000","412,000,000","264,000,000","244,000,000","359,000,000","383,000,000","376,000,000","362,000,000","472,000,000","501,000,000","383,000,000","364,000,000","385,400,000","452,110,000","429,600,000","350,800,000","337,600,000",,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-1,245,000,000","-980,000,000","236,000,000","-372,000,000","-3,749,000,000","-3,981,000,000","-3,802,000,000","-3,609,000,000","-2,939,000,000","-2,552,000,000","-2,453,000,000","-3,348,000,000","-3,379,000,000","-3,225,000,000","-3,077,000,000","-3,224,000,000","-3,155,000,000","-2,806,000,000","-3,451,000,000","-3,565,000,000","-3,488,000,000","-3,338,000,000","-3,156,000,000","-3,127,000,000","-3,119,000,000","-3,157,000,000","-2,920,000,000","-2,918,000,000","-2,985,000,000","-2,904,000,000","-2,504,300,000","-2,490,100,000","-3,170,600,000","-3,317,557,000","-2,866,714,000","-443,893,000","-730,500,000","-830,178,000","-719,672,000","-714,106,000","-712,851,000","-830,522,000","-735,912,000","-724,979,000","-958,488,000","-948,869,000","-812,884,000","-802,140,000","-1,145,537,000","-1,585,031,000","-1,415,029,000","-1,199,688,000","-1,115,458,000","-1,244,868,000","-1,170,071,000","-1,303,424,000","-1,494,740,000","-1,654,671,000","-1,603,626,000","-2,854,016,000"
WorkingCapital,"2,311,000,000","2,688,000,000","3,119,000,000","2,777,000,000","1,631,000,000","969,000,000","2,054,000,000","2,605,000,000","1,525,000,000","1,167,000,000","669,000,000","-189,000,000","490,000,000","1,043,000,000","281,000,000","-498,000,000","1,022,000,000","867,000,000","1,020,000,000","231,000,000","-57,000,000","608,000,000","1,137,000,000","538,000,000","-1,710,000,000","-879,000,000","-1,760,000,000","-2,498,000,000","-2,201,000,000","-1,554,000,000","-1,468,700,000","-2,250,200,000","-3,040,400,000","-2,425,358,000","-1,416,676,000","851,372,000","13,770,000","49,483,000","1,210,186,000","860,985,000","294,796,000","1,084,802,000","2,254,515,000","2,070,106,000","892,611,000","591,371,000","1,277,824,000","1,183,907,000","-22,923,000","369,608,000","1,422,052,000","-13,380,335,000","-14,541,088,000","88,834,000","1,297,802,000","993,972,000","-14,685,000","400,078,000","1,641,903,000","1,379,338,000"
InvestedCapital,"14,784,000,000","13,884,000,000","12,924,000,000","12,169,000,000","7,291,000,000","6,323,000,000","9,112,000,000","13,541,000,000","20,126,000,000","18,858,000,000","19,915,000,000","20,311,000,000","18,179,000,000","17,385,000,000","18,361,000,000","18,423,000,000","17,944,000,000","16,385,000,000","16,400,000,000","17,153,000,000","14,662,000,000","14,372,000,000","16,077,000,000","16,618,000,000","17,734,000,000","17,564,000,000","18,475,000,000","19,568,000,000","18,317,000,000","18,093,000,000","18,695,200,000","19,505,000,000","19,576,600,000","18,003,343,000","17,618,286,000","15,263,200,000","14,733,792,000","13,631,176,000","13,551,746,000","14,751,351,000","13,810,494,000","12,764,562,000","13,421,250,000","14,172,705,000","13,589,594,000","12,577,012,000","12,722,343,000","12,452,118,000","11,866,398,000","11,270,495,000","12,442,915,000","15,708,532,000","15,669,569,000","14,489,569,000","14,873,515,000","15,861,123,000","15,086,396,000","14,239,734,000","14,810,746,000","15,408,668,000"
TangibleBookValue,"-1,245,000,000","-980,000,000","236,000,000","-372,000,000","-3,749,000,000","-3,981,000,000","-3,802,000,000","-3,609,000,000","-2,939,000,000","-2,552,000,000","-2,453,000,000","-3,348,000,000","-3,379,000,000","-3,225,000,000","-3,077,000,000","-3,224,000,000","-3,155,000,000","-2,806,000,000","-3,451,000,000","-3,565,000,000","-3,488,000,000","-3,338,000,000","-3,156,000,000","-3,127,000,000","-3,119,000,000","-3,157,000,000","-2,920,000,000","-2,918,000,000","-2,985,000,000","-2,904,000,000","-2,504,300,000","-2,490,100,000","-3,170,600,000","-3,317,557,000","-2,866,714,000","-443,893,000","-730,500,000","-830,178,000","-719,672,000","-714,106,000","-712,851,000","-830,522,000","-735,912,000","-724,979,000","-958,488,000","-948,869,000","-812,884,000","-802,140,000","-1,145,537,000","-1,585,031,000","-1,415,029,000","-1,199,688,000","-1,115,458,000","-1,244,868,000","-1,170,071,000","-1,303,424,000","-1,494,740,000","-1,654,671,000","-1,603,626,000","-2,854,016,000"
TotalDebt,"13,584,000,000","12,417,000,000","10,120,000,000","10,008,000,000","8,567,000,000","7,903,000,000","10,474,000,000","14,672,000,000","20,598,000,000","18,937,000,000","19,705,000,000","20,885,000,000","18,770,000,000","16,324,000,000","17,158,000,000","17,364,000,000","16,811,000,000","14,865,000,000","15,919,000,000","16,809,000,000","14,008,000,000","13,541,000,000","14,863,000,000","15,392,000,000","16,072,000,000","15,907,000,000","16,609,000,000","17,682,000,000","16,351,000,000","15,993,000,000","16,309,400,000","17,136,210,000","17,842,000,000","16,317,000,000","15,448,600,000","12,720,908,000","12,467,873,000","11,425,702,000","11,317,090,000","12,506,251,000","11,693,593,000","10,750,019,000","11,306,429,000","12,046,930,000","11,693,823,000","10,654,873,000","10,642,195,000","10,348,381,000","10,089,854,000","9,980,367,000","10,972,297,000","12,844,178,000","12,693,814,000","11,635,142,000","11,960,126,000","13,034,961,000","12,452,526,000","11,756,914,000","12,276,184,000","13,955,517,000"
NetDebt,"10,561,000,000","8,649,000,000","6,015,000,000","6,729,000,000","5,939,000,000","5,171,000,000","7,634,000,000","11,616,000,000","17,737,000,000","16,224,000,000","17,576,000,000","18,932,000,000","16,703,000,000","15,197,000,000","16,397,000,000","16,679,000,000","15,765,000,000","13,793,000,000","14,786,000,000","15,256,000,000","12,959,000,000","12,481,000,000","13,074,000,000","13,724,000,000","14,839,000,000","15,059,000,000","15,628,000,000","16,644,000,000","15,383,000,000","15,139,000,000","15,500,800,000","16,135,400,000","16,929,300,000","15,312,417,000","14,577,745,000","12,267,547,000","11,881,672,000","10,831,001,000","10,385,311,000","12,120,463,000","10,946,011,000","9,384,260,000","8,932,259,000","10,563,610,000","10,796,975,000","9,854,124,000","9,656,553,000","9,421,664,000","9,518,965,000","9,423,296,000","10,378,031,000","12,112,639,000","11,882,420,000","10,906,273,000","11,229,923,000","12,637,698,000","12,050,896,000","11,280,031,000","11,601,635,000","13,514,769,000"
ShareIssued,"477,673,065","477,233,278","471,528,459","471,102,462","158,235,410","158,235,410","158,235,410","158,235,410","144,308,001","144,000,000","144,000,000","86,000,000","90,206,346","90,206,346","88,108,524","90,206,346","90,206,346","90,206,346","90,206,346","90,206,346","90,206,346","89,157,435","89,157,435","89,157,435","97,548,722","97,338,940","97,129,157","97,132,328","97,129,157","97,129,157","94,339,054","97,653,993","92,366,107","92,009,689","91,684,807","91,548,577","91,427,430","91,303,784","90,713,980","90,640,814","90,581,959","90,260,633","89,939,589","89,688,945","89,610,455","89,483,630","89,239,659","89,109,172","82,006,600","323,374,461","322,970,012","322,970,012","322,735,576","322,519,501","321,862,083","321,570,472","321,420,371","320,624,520","320,618,692","320,618,692"
OrdinarySharesNumber,"415,256,346","449,782,424","471,528,459","471,102,462","156,206,478","156,206,478","156,206,478","156,206,478","142,279,069","142,000,000","142,000,000","84,000,000","88,108,524","88,108,524","88,108,524","88,108,524","88,108,524","88,108,524","88,108,524","88,108,524","88,108,524","87,059,613","87,059,613","89,157,435","88,947,652","88,737,870","93,143,296","96,293,200","96,290,029","96,290,029","93,520,904","97,653,993","87,319,467","86,963,049","91,684,807","91,548,577","91,427,430","91,303,784","90,713,980","90,640,814","90,581,959","90,260,633","89,939,589","89,688,945","89,610,455","89,483,630","89,239,659","89,109,172","82,006,600","323,374,461","322,970,012","322,970,012","322,735,576","322,519,501","321,862,083","321,570,472","321,420,371","320,624,520","320,618,692","320,618,692"
TreasurySharesNumber,"62,416,719","27,450,854",,,"2,028,932","2,028,932","2,028,932","2,028,932","2,028,932","2,000,000","2,000,000","2,000,000","2,097,822","2,097,822",,"2,097,822","2,097,822","2,097,822","2,097,822","2,097,822","2,097,822","2,097,822","2,097,822",,"8,601,070","8,601,070","3,985,861","839,128","839,128","839,128","818,150",,"5,046,640","5,046,640",,,,,,,,,,,,,,,,,,,,,,,,,,
